carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
AH,Italy,Senegal,0,8,0
SM,Italy,,0,4,0
FR,Austria,Italy,48,21,48
W6,Italy,Thailand,0,15,0
KL,Italy,Singapore,1,0,1
EY,Maldives,Egypt,0,3,0
LX,Switzerland,Greece,0,1,0
TG,India,Thailand,1,0,1
PC,Turkey,Georgia,1,0,1
AH,Algeria,Italy,0,1,0
VY,Italy,Israel,0,1,0
KL,Italy,Colombia,2,26,2
AF,France,Italy,24,11,24
IB,Peru,Spain,1,3,1
MS,Egypt,Saudi Arabia,0,7,0
EN,Italy,Brazil,0,1,0
UX,Spain,Portugal,2,2,2
JU,Italy,Bosnia and Herzegovina,1,5,1
LA,Argentina,Bolivia,0,1,0
TK,Italy,Cameroon,0,1,0
IB,Costa Rica,Italy,0,2,0
LH,United Kingdom,Costa Rica,0,1,0
FR,Italy,,0,242,0
F9,United States,United States,7,32,7
TP,Morocco,Italy,1,1,1
U2,Morocco,Italy,26,0,26
AZ,Japan,Italy,1,2,1
DL,United States,Italy,7,0,7
OD,Australia,Italy,0,1,0
AV,Spain,Chile,6,0,6
W6,Italy,Lithuania,2,2,2
G9,Italy,United Arab Emirates,4,9,4
PW,Tanzania,Italy,4,6,4
CA,Italy,,0,2,0
W4,Greece,Albania,0,1,0
5W,Uzbekistan,United Arab Emirates,1,0,1
OG,France,United States,0,1,0
PC,Turkey,Republic of Kosovo,1,0,1
AF,France,Tanzania,0,1,0
OS,Italy,Republic of Macedonia,0,1,0
XZ,Italy,Pakistan,0,1,0
W6,Georgia,Italy,1,1,1
W6,France,Italy,13,10,13
AZ,Italy,Costa Rica,0,4,0
TK,Germany,Turkey,2,1,2
NP,Turkey,Egypt,0,1,0
PD,United States,Canada,1,0,1
BW,United States,Jamaica,0,1,0
KL,United States,United Kingdom,0,1,0
OG,United States,Republic of Ireland,1,0,1
VY,Italy,Egypt,1,1,1
SV,Italy,Indonesia,11,25,11
KL,Italy,Jamaica,0,1,0
B6,United States,The Bahamas,0,1,0
LH,Germany,Romania,1,2,1
AZ,Spain,Japan,0,5,0
AF,Spain,United States,0,2,0
LA,Brazil,United Kingdom,0,1,0
DY,France,Denmark,0,2,0
MS,Italy,Jordan,0,1,0
RA,Nepal,Italy,0,1,0
MU,Italy,Thailand,0,1,0
UX,Portugal,United States,0,1,0
EY,Malaysia,Italy,2,1,2
FI,Italy,Iceland,4,14,4
BY,Italy,United Kingdom,10,0,10
TP,United States,Italy,4,19,4
TK,Turkey,Maldives,1,0,1
DE,United States,Italy,1,1,1
W6,Hungary,Italy,20,7,20
AT,United States,Italy,0,1,0
VY,Italy,Denmark,4,4,4
FR,Belgium,Jordan,0,2,0
WS,Canada,Mexico,0,1,0
U2,United Kingdom,Czech Republic,2,0,2
UX,Spain,,0,1,0
SP,Portugal,,0,3,0
VY,Iceland,Italy,1,0,1
SK,Italy,Thailand,2,17,2
N0,Italy,United States,95,23,94
AF,Italy,Colombia,9,16,9
JZ,Peru,Argentina,0,1,0
BA,United States,Curaçao,0,1,0
TP,Netherlands,Portugal,1,0,1
NO,Italy,Canada,0,1,0
W4,Italy,Spain,566,529,560
BA,South Africa,Italy,0,10,0
TP,Mexico,Italy,1,2,1
AZ,Italy,Ecuador,0,2,0
SQ,Singapore,Australia,1,0,1
AY,Italy,Hong Kong,4,0,4
AF,Italy,France,163,170,161
NT,Spain,Italy,0,5,0
LX,Italy,Mozambique,0,3,0
PC,Italy,Israel,0,4,0
LH,Italy,Singapore,1,4,1
AY,France,Japan,0,1,0
CY,Israel,Cyprus,0,3,0
EI,United Kingdom,Italy,0,1,0
LX,Italy,Brazil,13,19,13
U2,Italy,Netherlands,412,58,408
FR,Portugal,Portugal,8,5,8
OS,Italy,Albania,3,2,3
DE,Tanzania,Italy,1,0,1
LH,Slovenia,United States,2,0,2
RO,Romania,Italy,0,2,0
KQ,Kenya,Kenya,3,1,3
AF,Italy,South Korea,0,2,0
LX,Italy,Croatia,1,0,1
LH,Italy,Mauritius,1,0,1
VA,Australia,Australia,5,3,5
3O,Morocco,Italy,31,15,31
AZ,Italy,United Kingdom,26,53,26
PG,Singapore,Thailand,1,2,1
AT,Cameroon,Italy,0,5,0
KL,Italy,Japan,4,3,4
EK,Thailand,Italy,5,9,5
W6,Austria,Italy,1,0,1
9U,Moldova,Italy,0,1,0
ET,Italy,,0,2,0
QR,Thailand,Italy,1,2,1
QR,Italy,South Africa,0,2,0
W6,Albania,Greece,0,1,0
LO,Italy,Estonia,0,2,0
MS,Ethiopia,Italy,0,1,0
FR,Finland,United Kingdom,1,0,1
LG,Luxembourg,Italy,4,13,4
W6,Italy,Tunisia,0,2,0
OS,Austria,Denmark,0,1,0
AV,Brazil,Colombia,1,0,1
E9,Honduras,Spain,0,2,0
V7,Greece,Greece,8,3,8
JU,Serbia,Greece,1,3,1
HV,Italy,French Polynesia,0,3,0
TK,Tunisia,Turkey,0,1,0
FR,Italy,Guinea-Bissau,0,2,0
W6,Cyprus,Austria,2,0,2
HY,Italy,Uzbekistan,0,7,0
LA,United States,Colombia,2,0,2
QP,India,India,0,1,0
IB,Italy,Puerto Rico,0,1,0
GF,Italy,Singapore,0,4,0
U2,Italy,Bulgaria,0,3,0
TU,Ivory Coast,Italy,0,1,0
W9,United Kingdom,Israel,1,0,1
LS,United Kingdom,Italy,5,0,5
W4,Italy,France,61,67,60
EW,Germany,Austria,1,0,1
LH,Italy,Cyprus,0,9,0
V7,Italy,Brazil,0,2,0
FR,Spain,Germany,0,3,0
HV,France,Spain,10,3,10
EW,Czech Republic,Italy,7,4,7
TK,Senegal,Italy,1,6,1
VN,Italy,Vietnam,0,3,0
UO,Hong Kong,Thailand,0,2,0
UA,United States,The Bahamas,1,0,1
BY,Morocco,Denmark,0,1,0
QR,United States,Thailand,1,0,1
5J,Philippines,Australia,1,0,1
FR,Italy,Faroe Islands,0,2,0
W9,Czech Republic,United Kingdom,1,0,1
LO,Germany,Lithuania,1,0,1
TR,Greece,Singapore,0,1,0
RQ,Afghanistan,Italy,0,1,0
G9,Italy,Thailand,0,1,0
VZ,Thailand,Thailand,0,45,0
U2,Greece,Italy,138,5,137
LS,Italy,United Kingdom,27,28,27
AF,Italy,Tanzania,3,2,3
AK,Singapore,Malaysia,0,3,0
TP,Senegal,United States,1,0,1
D7,Indonesia,Italy,0,1,0
CY,Cyprus,Greece,1,0,1
LO,Italy,Thailand,0,1,0
W6,Italy,Nepal,0,4,0
W6,Belgium,Albania,0,1,0
AT,Italy,Togo,0,2,0
KL,Italy,Republic of Ireland,2,0,2
AT,Western Sahara,Morocco,1,0,1
FR,Portugal,Germany,1,2,1
SM,Italy,Uzbekistan,0,1,0
AA,United States,Dominican Republic,3,0,3
EK,United States,Italy,1,0,1
TK,Romania,Turkey,1,0,1
FR,Luxembourg,France,1,0,1
HV,France,France,1,0,1
FR,Italy,Albania,0,9,0
LH,Germany,Estonia,0,1,0
JL,Japan,Belgium,0,3,0
Y9,Canada,Canada,0,3,0
AT,Morocco,Jordan,0,1,0
CA,Italy,New Zealand,0,2,0
SV,France,Philippines,0,1,0
TP,Italy,Cuba,0,1,0
EW,Italy,Portugal,1,1,1
BY,United Kingdom,Italy,3,0,3
U2,Luxembourg,Italy,9,1,9
EY,Greece,South Korea,0,1,0
UK,Singapore,India,3,0,3
PC,Italy,Azerbaijan,0,1,0
JQ,Indonesia,Singapore,0,1,0
A3,Croatia,Greece,0,1,0
DE,Germany,United States,0,1,0
U2,Germany,France,1,0,1
AK,Vietnam,Saudi Arabia,0,1,0
VY,Spain,Spain,91,30,90
FO,Argentina,Argentina,11,11,11
W4,Italy,United Arab Emirates,0,14,0
LA,Argentina,Italy,0,8,0
AF,United Kingdom,United States,0,1,0
KE,Italy,Hong Kong,0,1,0
ET,Madagascar,Italy,1,3,1
CA,Singapore,Italy,0,9,0
EK,United States,United Arab Emirates,1,2,1
FR,Italy,Singapore,0,2,0
EW,United Kingdom,Germany,3,0,3
6E,India,Vietnam,0,1,0
B6,The Bahamas,Italy,0,1,0
EK,Italy,Angola,1,0,1
KL,Republic of Ireland,Italy,0,1,0
AH,Mali,Italy,0,1,0
FI,Canada,Italy,1,1,1
W6,Italy,Israel,30,15,30
LH,Italy,China,0,15,0
FR,Slovakia,Spain,0,1,0
FZ,Italy,Maldives,3,10,3
PC,Italy,United Arab Emirates,3,2,3
AF,France,Peru,2,1,2
FR,Italy,Gibraltar,0,2,0
W6,Republic of Kosovo,Italy,0,1,0
TK,Kuwait,Italy,0,1,0
LH,Belgium,Mexico,1,0,1
6E,India,Maldives,1,0,1
GF,Italy,Pakistan,0,1,0
CA,Italy,China,1,70,1
FR,United Kingdom,Saudi Arabia,0,1,0
UX,Italy,Peru,6,19,6
UX,Italy,Dominican Republic,17,26,17
LH,Italy,Serbia,3,0,3
FR,Norway,Italy,0,7,0
U2,Portugal,Portugal,9,0,9
TK,Italy,Lebanon,0,7,0
W6,Hungary,Belgium,2,1,2
MH,India,Indonesia,0,1,0
U2,United Kingdom,Germany,1,0,1
RJ,Italy,,0,1,0
MS,Italy,Japan,0,4,0
AY,Germany,Finland,2,1,2
LH,Italy,Denmark,5,15,5
TP,Italy,Mexico,5,24,5
KE,Japan,Italy,3,8,3
KL,Germany,Italy,0,2,0
MS,Italy,China,0,3,0
AA,Dominican Republic,Cuba,3,0,3
TP,Portugal,Netherlands,0,1,0
AF,Italy,Ivory Coast,0,2,0
DE,Italy,Germany,0,2,0
LH,Italy,Luxembourg,3,2,3
AF,Italy,Singapore,1,0,1
LA,Italy,Paraguay,0,1,0
W9,United Kingdom,Greece,0,2,0
TP,Spain,United States,1,0,1
OS,United Kingdom,Costa Rica,0,1,0
W6,Jordan,Italy,16,2,16
AZ,Italy,Philippines,0,12,0
EI,Republic of Ireland,France,2,1,2
W4,Italy,United Kingdom,175,115,173
TP,Canada,Italy,0,4,0
HC,The Gambia,Italy,0,1,0
AV,Spain,Ecuador,2,1,2
FR,Belgium,Spain,1,5,1
AR,Argentina,France,0,2,0
FO,Argentina,Brazil,2,0,2
FR,France,,0,1,0
AF,Italy,Guatemala,0,1,0
NP,Sudan,Italy,0,2,0
BA,Italy,Maldives,0,1,0
NK,United States,United States,17,35,17
U2,Italy,Australia,0,1,0
AF,Italy,Mexico,8,22,8
VY,France,Italy,53,15,52
BA,United Kingdom,United Kingdom,2,0,2
SQ,Turkey,Philippines,0,2,0
FR,United Kingdom,Germany,3,1,3
TK,Germany,Ethiopia,0,2,0
UA,Switzerland,United States,2,0,2
W4,Italy,Pakistan,0,1,0
QR,Italy,Mozambique,1,0,1
KL,Italy,Italy,0,1,0
AZ,Italy,Mali,0,2,0
AF,Sweden,Italy,1,0,1
U2,France,Italy,165,9,163
LA,Brazil,Italy,16,56,16
B6,United States,Italy,0,2,0
TS,Italy,United States,2,0,2
FD,Thailand,Cambodia,0,12,0
FR,Italy,Georgia,0,6,0
KL,Colombia,Italy,0,1,0
PC,Italy,Armenia,0,2,0
G4,United States,United States,0,4,0
AY,Finland,Portugal,1,0,1
TK,Singapore,Italy,1,2,1
MS,Turkey,Democratic Republic of the Congo,0,1,0
SB,New Caledonia,French Polynesia,0,1,0
W4,Serbia,Austria,1,0,1
FR,Republic of Ireland,France,1,0,1
LH,Germany,Thailand,0,1,0
"",Tanzania,Tanzania,0,1,0
U2,Italy,Réunion,0,2,0
AZ,Italy,Bosnia and Herzegovina,0,1,0
OB,Brazil,Bolivia,0,1,0
VJ,Vietnam,India,0,1,0
FR,France,Moldova,0,2,0
W6,Italy,Netherlands,23,49,23
TK,Italy,South Africa,2,3,2
FR,Spain,Austria,0,3,0
T3,United Kingdom,United Kingdom,3,0,3
OZ,Italy,South Korea,3,2,3
FD,Singapore,Thailand,0,1,0
LX,Egypt,Italy,2,1,2
AD,Italy,,0,1,0
AF,Italy,Finland,0,1,0
W9,United Kingdom,France,1,0,1
WY,Germany,Thailand,0,1,0
WY,Germany,Tanzania,0,1,0
U2,Netherlands,United Kingdom,2,0,2
TS,Canada,Canada,1,0,1
BA,Netherlands,Ecuador,0,1,0
KQ,Rwanda,Madagascar,0,2,0
FR,Poland,Spain,1,5,1
AI,Italy,India,0,35,0
TR,Thailand,Singapore,0,1,0
W4,Italy,Canada,0,2,0
KL,Italy,Belgium,1,0,1
AF,France,Netherlands,1,1,1
ET,Tanzania,Saudi Arabia,1,0,1
LM,United Kingdom,Italy,0,1,0
GF,Thailand,Italy,0,3,0
WY,Pakistan,Italy,0,3,0
QR,Hong Kong,Spain,1,0,1
AT,Morocco,United States,0,1,0
EY,Switzerland,United Arab Emirates,0,1,0
EW,Austria,Switzerland,0,1,0
OS,Romania,Italy,0,1,0
UX,Spain,France,0,2,0
JQ,Singapore,Malaysia,1,0,1
EK,Italy,Japan,7,12,7
TK,Italy,Tanzania,6,16,6
DL,Italy,Brazil,1,0,1
OS,Thailand,Italy,5,1,5
WS,United States,The Bahamas,0,1,0
TK,Italy,Japan,4,0,4
TK,Uzbekistan,Turkey,1,1,1
OU,Germany,Croatia,0,1,0
2W,Spain,Dominican Republic,0,2,0
MS,Italy,Pakistan,0,1,0
MS,Egypt,Germany,0,1,0
PC,Italy,Saudi Arabia,0,1,0
EK,United Arab Emirates,Italy,2,1,2
AF,United States,Slovenia,1,0,1
SN,Italy,Belgium,23,42,23
W4,Italy,Iceland,32,57,32
EW,Germany,Spain,1,5,1
IB,France,Cuba,1,3,1
VY,Spain,Hong Kong,0,2,0
G8,India,Italy,0,1,0
AP,Italy,Greece,0,1,0
AF,Switzerland,Morocco,1,0,1
LA,Italy,Ecuador,0,1,0
B6,Mexico,France,0,1,0
K6,Vietnam,Cambodia,0,2,0
SN,Germany,Ghana,1,0,1
DY,Italy,Sweden,0,34,0
WO,United States,Canada,1,2,1
AF,France,Canada,0,1,0
EY,Pakistan,Italy,0,3,0
W4,Italy,United States,0,6,0
OU,Croatia,Croatia,0,2,0
FZ,United Arab Emirates,Nepal,1,1,1
WY,Switzerland,Thailand,0,1,0
LX,Switzerland,France,0,1,0
ZB,Greece,Albania,0,1,0
KL,France,Italy,1,0,1
BA,Italy,Grenada,1,0,1
W4,Italy,Greece,193,131,191
XZ,Romania,Italy,12,1,12
W6,Spain,Poland,2,3,2
WY,Italy,New Zealand,0,1,0
"",Peru,Colombia,2,2,2
SN,Belgium,United Kingdom,1,0,1
OW,Kenya,Kenya,7,4,7
DY,Norway,Denmark,0,1,0
ET,Denmark,Austria,1,0,1
W9,Portugal,Italy,0,3,0
PC,Italy,Pakistan,1,0,1
BA,United States,The Bahamas,0,1,0
TP,France,Portugal,0,1,0
VY,Italy,Netherlands,12,8,12
DL,United States,,5,0,5
AK,Malaysia,Thailand,0,1,0
EK,Australia,Italy,2,2,2
W4,Italy,Malta,0,1,0
PC,Italy,Iran,4,1,4
AV,Argentina,Spain,1,0,1
W6,Lithuania,Italy,5,2,5
XQ,Turkey,Italy,1,11,1
IF,Syria,Iraq,1,0,1
W9,Slovenia,United Kingdom,1,0,1
1L,Italy,Germany,0,7,0
QF,Australia,Australia,3,0,3
EW,Portugal,Italy,2,4,2
EW,Italy,Bosnia and Herzegovina,0,1,0
TK,Italy,Benin,0,1,0
PC,Turkey,France,1,0,1
KL,Spain,Netherlands,0,2,0
LH,Germany,Finland,0,3,0
ET,Italy,Mozambique,0,1,0
QV,Thailand,Laos,0,1,0
QR,Italy,Saudi Arabia,0,1,0
LH,Italy,Australia,0,6,0
GF,Italy,Maldives,0,9,0
TR,Greece,Indonesia,1,8,1
BA,Italy,India,2,6,2
U2,Switzerland,,0,2,0
KL,Germany,Morocco,0,2,0
FR,United Kingdom,Greece,0,1,0
XQ,Turkey,Netherlands,1,0,1
Z2,Philippines,Japan,0,1,0
U2,Switzerland,Italy,12,1,12
BA,Switzerland,United States,2,0,2
WG,United States,Canada,0,2,0
KC,Kazakhstan,Thailand,0,2,0
