carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
AZ,Tunisia,Italy,8,11,8
FR,Spain,Italy,230,289,228
W6,Italy,Romania,180,121,178
3U,China,Italy,0,0,0
ET,Madagascar,Italy,3,2,3
UX,Spain,Spain,5,8,5
AF,Italy,United States,80,155,79
QR,India,Italy,1,2,1
LH,Italy,Thailand,13,30,13
SK,Norway,Italy,4,16,4
U2,Italy,United Kingdom,330,65,327
BA,Italy,Japan,0,0,0
AZ,United States,Italy,5,11,5
LA,Brazil,Brazil,6,19,6
TC,Tanzania,Tanzania,0,1,0
UX,Peru,,0,0,0
IB,Italy,,1,6,1
BA,Italy,Canada,3,3,3
EY,Italy,,4,5,4
AC,Canada,United States,3,1,3
EK,Thailand,Italy,1,2,1
U2,United Kingdom,Italy,49,7,49
EK,Italy,United States,45,14,45
AZ,Taiwan,Guatemala,0,0,0
MS,Italy,Kenya,0,18,0
ET,Italy,Botswana,0,0,0
AC,United States,Canada,2,6,2
WE,Thailand,Thailand,4,3,4
TK,Italy,Thailand,25,41,25
HY,Belarus,Italy,0,0,0
QR,Italy,Indonesia,42,49,42
LH,Italy,The Bahamas,0,1,0
CI,Taiwan,Italy,1,0,1
TP,Italy,Senegal,5,6,5
ET,Seychelles,Jordan,2,0,2
V7,Italy,France,74,67,73
OZ,Italy,Japan,0,1,0
AZ,Italy,India,4,23,4
FR,Malta,Poland,0,0,0
EW,Italy,Germany,98,74,97
EY,Germany,Indonesia,2,1,2
EW,Germany,Italy,43,35,43
AF,Italy,Tunisia,0,0,0
FR,Netherlands,France,1,1,1
SV,Saudi Arabia,Indonesia,0,0,0
TU,France,Tunisia,0,4,0
LH,Norway,Italy,4,3,4
KL,Italy,Peru,2,27,2
AF,France,,0,2,0
JU,Turkey,Italy,4,0,4
AF,Italy,Norway,1,0,1
XK,France,France,0,2,0
AZ,Tunisia,,0,12,0
UX,Italy,Spain,5,29,5
TK,Italy,Hong Kong,0,2,0
U2,Italy,Egypt,119,47,118
OD,Australia,Indonesia,0,0,0
AF,Italy,Madagascar,5,7,5
B6,United States,United States,0,14,0
AI,Italy,India,0,17,0
LH,United Kingdom,Italy,0,1,0
F2,Kenya,Kenya,0,0,0
ET,Italy,,0,2,0
FR,Italy,Poland,55,133,54
UX,Spain,Portugal,0,3,0
FR,Czech Republic,Denmark,1,0,1
OS,United Kingdom,Panama,0,0,0
AC,Germany,,0,0,0
QR,Italy,Australia,4,9,4
TU,Tunisia,,0,0,0
GF,Italy,Philippines,0,2,0
PW,Tanzania,Tanzania,0,0,0
IB,Italy,Mexico,0,8,0
W6,Italy,Sweden,5,10,5
JL,Italy,Japan,4,13,4
OS,Italy,Japan,4,18,4
AZ,Italy,Argentina,13,68,13
BA,Italy,French Polynesia,0,0,0
ET,Senegal,Italy,1,0,1
SM,Egypt,Morocco,0,0,0
AF,United States,Italy,2,8,2
AZ,Italy,Germany,6,58,6
RJ,Thailand,Italy,0,0,0
GQ,Greece,Greece,17,29,17
AZ,Belgium,Italy,4,16,4
LH,Italy,Belarus,0,0,0
TP,France,Brazil,1,4,1
G3,Brazil,Brazil,0,23,0
U2,Croatia,Italy,10,6,10
SK,Italy,United States,28,69,28
AZ,United States,Aruba,0,0,0
FR,Italy,Denmark,132,203,131
LH,Italy,Canada,3,20,3
U2,Italy,Czech Republic,39,5,39
SQ,United Arab Emirates,,0,0,0
FR,Italy,Cyprus,24,47,24
AT,Morocco,Morocco,1,6,1
PC,Greece,Belgium,0,2,0
KU,Kuwait,Spain,1,0,1
UK,Thailand,United Arab Emirates,0,0,0
FR,Italy,Czech Republic,141,214,140
EY,Germany,,0,0,0
JU,Italy,Serbia,8,9,8
EY,Egypt,United Arab Emirates,0,0,0
W6,Italy,Spain,257,464,254
ET,Italy,Ghana,2,3,2
EK,Italy,Thailand,48,23,48
AF,Italy,Faroe Islands,0,5,0
NO,Italy,Dominican Republic,5,1,5
LH,Italy,Mexico,0,7,0
KU,Italy,Pakistan,0,0,0
WS,Italy,United States,0,3,0
CY,Egypt,Italy,0,3,0
IB,Senegal,Italy,2,4,2
ET,Ghana,Italy,2,0,2
AH,Italy,Ivory Coast,0,1,0
AR,Argentina,Argentina,0,8,0
FR,Italy,Norway,7,48,7
FR,Italy,Austria,209,250,207
AF,Italy,Japan,10,19,10
AZ,Italy,France,22,81,22
JU,Italy,Turkey,1,8,1
UX,Italy,,0,4,0
U2,Spain,Italy,122,12,121
LO,Italy,United States,1,3,1
VY,Italy,Brazil,0,0,0
LH,Italy,Sri Lanka,0,0,0
U2,Italy,Germany,96,10,95
BA,Argentina,Italy,0,0,0
FR,Bulgaria,Italy,8,8,8
EY,Italy,India,4,2,4
QR,Switzerland,Japan,1,0,1
W6,Italy,Uzbekistan,0,1,0
LH,France,Italy,4,0,4
EY,Australia,Italy,0,1,0
LQ,Malaysia,Cambodia,0,1,0
TK,Italy,Afghanistan,0,1,0
VY,Spain,United States,0,1,0
UA,Switzerland,United States,3,0,3
IB,Spain,Germany,1,1,1
KL,Italy,Republic of Ireland,3,1,3
TK,Italy,Malaysia,4,3,4
AA,United States,Mexico,4,0,4
FR,Germany,Portugal,0,1,0
UX,Dominican Republic,Spain,2,1,2
5J,Philippines,Japan,0,1,0
OS,Germany,Italy,1,0,1
9U,Italy,Moldova,0,28,0
AH,Italy,Senegal,0,10,0
"",Italy,United States,7,0,7
PC,Italy,Qatar,2,0,2
EY,Australia,,3,0,3
LX,Hong Kong,Italy,2,0,2
FZ,Serbia,Sri Lanka,0,1,0
5W,United Arab Emirates,Cyprus,1,0,1
AV,Ecuador,El Salvador,5,3,5
LX,Italy,Sweden,3,3,3
LX,Luxembourg,Italy,3,0,3
"",Colombia,Colombia,7,3,7
AC,United States,Italy,2,3,2
LO,Romania,Italy,1,0,1
SK,France,Sweden,4,1,4
AY,Italy,Denmark,0,1,0
UX,Italy,Panama,0,1,0
TP,Luxembourg,Spain,0,1,0
FR,Spain,Portugal,1,3,1
TK,United States,Germany,0,1,0
AY,Italy,Norway,0,1,0
FR,Hungary,Sweden,0,1,0
LO,Egypt,,0,1,0
VY,France,Spain,10,11,10
IB,Italy,Uruguay,2,0,2
EW,Italy,,0,1,0
AY,Italy,Thailand,1,0,1
KL,Spain,Argentina,1,0,1
BA,United States,Aruba,0,1,0
LO,Italy,South Korea,0,1,0
EN,Italy,Dominican Republic,0,1,0
TK,Italy,Ecuador,0,2,0
AZ,Italy,Netherlands,18,80,18
U2,Netherlands,United Kingdom,2,0,2
5J,United Arab Emirates,Philippines,6,2,6
LH,Kazakhstan,Italy,1,0,1
TK,Senegal,Turkey,1,0,1
AF,France,Czech Republic,1,0,1
IB,Portugal,El Salvador,1,0,1
LX,Denmark,Israel,0,1,0
WS,Canada,Italy,0,1,0
AF,Argentina,Italy,0,2,0
PK,Pakistan,Saudi Arabia,2,3,2
FR,Greece,Italy,57,53,56
TP,Italy,Portugal,61,180,60
PD,Canada,Canada,3,3,3
KL,Italy,Netherlands,114,111,113
EY,Italy,Sri Lanka,1,1,1
OS,Croatia,France,1,1,1
OS,Spain,Austria,1,0,1
"",Mexico,Colombia,1,1,1
BT,Lithuania,Latvia,1,0,1
MK,Mauritius,Italy,0,5,0
CM,Cuba,Colombia,1,0,1
Q4,Cuba,Dominican Republic,0,1,0
LX,Sweden,Mexico,0,2,0
U2,Netherlands,Denmark,1,0,1
AA,Dominican Republic,United States,1,0,1
UX,Italy,Uruguay,1,0,1
FR,Italy,Sweden,43,113,43
W6,Italy,,0,29,0
AY,Italy,Iceland,8,4,8
LX,Sweden,Switzerland,4,1,4
6E,Sri Lanka,India,0,3,0
LA,Argentina,Brazil,1,1,1
EN,Italy,Norway,0,4,0
AF,Costa Rica,Italy,2,0,2
TP,Germany,,0,4,0
U2,Netherlands,France,1,0,1
U2,Portugal,Luxembourg,1,0,1
LX,France,Guadeloupe,0,1,0
KC,Turkey,Kazakhstan,0,2,0
TK,Italy,,0,23,0
OS,Italy,Greece,1,9,1
FD,Thailand,Cambodia,0,8,0
FR,France,Spain,7,4,7
AF,Italy,South Africa,1,6,1
GF,Philippines,Italy,0,3,0
G9,Italy,United Arab Emirates,3,2,3
AK,Malaysia,Thailand,0,2,0
EY,Pakistan,Italy,0,1,0
FR,Austria,Portugal,0,1,0
OB,Bolivia,Brazil,0,1,0
AF,Singapore,France,1,0,1
AZ,Italy,Norway,0,1,0
EK,Italy,Japan,10,16,10
D7,Indonesia,Malaysia,0,4,0
HY,Georgia,,0,1,0
AK,Malaysia,Malaysia,0,14,0
E9,Cuba,Spain,0,3,0
AF,Italy,Saint Barthélemy,0,2,0
GF,Italy,India,0,4,0
SQ,Netherlands,Indonesia,1,0,1
FR,France,United Kingdom,1,0,1
FD,India,Vietnam,0,1,0
FZ,Maldives,Israel,1,0,1
EK,Italy,Ecuador,0,1,0
4Y,Mauritius,Germany,0,2,0
VY,Morocco,Italy,1,1,1
W6,Italy,Bangladesh,0,4,0
TU,Italy,Burkina Faso,0,1,0
FD,Vietnam,Thailand,0,9,0
TP,Brazil,Portugal,1,1,1
WS,Canada,Japan,1,0,1
EN,United States,,0,1,0
AF,France,Italy,47,79,47
TK,Moldova,Mauritius,0,4,0
LA,Peru,Italy,0,6,0
SV,Italy,Philippines,2,18,2
UA,Canada,Italy,0,5,0
KR,Cambodia,Thailand,0,1,0
5J,Philippines,Philippines,2,5,2
AZ,Italy,Latvia,0,1,0
WJ,Argentina,Argentina,0,7,0
SV,Italy,Ethiopia,2,1,2
AZ,Italy,Sudan,0,2,0
KL,Italy,Germany,4,6,4
LH,Italy,Republic of Ireland,5,1,5
TK,Sweden,Mexico,0,4,0
AZ,Argentina,France,0,1,0
AY,Finland,United Kingdom,1,0,1
PC,Switzerland,Turkey,1,1,1
BA,Italy,China,0,1,0
AF,Portugal,France,2,1,2
SQ,Singapore,Hong Kong,1,0,1
FR,Malta,Portugal,0,2,0
AT,Italy,Mali,0,2,0
V7,Italy,Poland,0,1,0
F3,Saudi Arabia,Saudi Arabia,0,4,0
VY,Chile,Italy,0,1,0
FR,Italy,Japan,0,3,0
W6,Egypt,Italy,22,14,22
QZ,Singapore,Indonesia,0,16,0
HY,Tajikistan,Uzbekistan,0,1,0
AF,Italy,Peru,6,21,6
LH,Italy,United Kingdom,15,3,15
JQ,Malaysia,Philippines,0,2,0
TK,Spain,,0,3,0
KL,Italy,Panama,0,2,0
LA,Italy,Argentina,1,13,1
4Z,South Africa,South Africa,0,2,0
UA,Italy,Panama,1,0,1
AF,Italy,Lebanon,1,0,1
FR,Cyprus,Greece,1,0,1
CM,Dominican Republic,United States,0,1,0
WY,United Arab Emirates,Oman,1,0,1
AK,Sri Lanka,Indonesia,0,2,0
TK,Pakistan,Spain,0,1,0
LX,Austria,Switzerland,1,0,1
FR,Germany,Italy,40,93,40
AA,United States,United States,38,0,38
E5,Egypt,Italy,16,10,16
LH,Italy,Portugal,13,4,13
KL,Canada,Italy,1,0,1
FR,Hungary,Belgium,2,2,2
AF,Italy,Morocco,2,3,2
W6,Italy,Finland,1,4,1
ET,Italy,Nigeria,2,0,2
FR,Spain,Croatia,0,1,0
KQ,Tanzania,Italy,1,0,1
FR,Italy,Tanzania,0,1,0
LH,Spain,Mexico,0,2,0
DE,Switzerland,Kenya,1,0,1
GQ,Italy,Maldives,0,1,0
AV,Ecuador,Ecuador,1,0,1
UX,Spain,Netherlands,1,0,1
KQ,Netherlands,,0,1,0
AF,Italy,Argentina,9,10,9
LM,United Kingdom,United Kingdom,1,0,1
AV,El Salvador,Italy,0,1,0
EY,Spain,Pakistan,1,0,1
3O,Italy,Morocco,104,27,103
UX,Spain,,0,7,0
JU,Italy,,0,14,0
AV,Chile,Spain,1,3,1
AV,Spain,Aruba,1,0,1
PC,Georgia,Turkey,0,1,0
XZ,Italy,Portugal,0,1,0
CM,Venezuela,Aruba,0,1,0
I2,Spain,Netherlands,2,0,2
SV,Italy,Oman,0,1,0
FR,Germany,Morocco,0,2,0
FR,Belgium,Portugal,3,0,3
MD,Réunion,Madagascar,0,1,0
W6,Albania,Germany,2,1,2
SV,Italy,Bangladesh,1,2,1
TK,Ethiopia,Italy,0,1,0
DE,Italy,Mexico,6,0,6
LH,Italy,Estonia,2,0,2
ET,Italy,Ivory Coast,0,1,0
AT,Senegal,Italy,1,2,1
AZ,Algeria,Italy,0,1,0
VY,Italy,Japan,0,1,0
IB,Germany,Spain,3,1,3
DY,Denmark,Greece,0,1,0
KL,Luxembourg,Thailand,0,1,0
EK,Croatia,Indonesia,0,1,0
AT,Italy,Western Sahara,0,1,0
QR,Bangladesh,Australia,1,0,1
EW,Italy,Spain,0,7,0
LH,Italy,Hungary,3,3,3
UX,Italy,Bolivia,0,4,0
"",Colombia,Mexico,1,0,1
5W,Kazakhstan,United Arab Emirates,3,0,3
GQ,Italy,,0,3,0
5W,Israel,Uzbekistan,0,1,0
W6,United Arab Emirates,Maldives,0,1,0
SK,Finland,Italy,0,1,0
2B,Italy,Turkey,0,1,0
SK,Italy,Finland,0,1,0
U2,Switzerland,Netherlands,1,0,1
5F,Italy,Moldova,0,12,0
SM,Egypt,Egypt,2,9,2
AT,Italy,Burkina Faso,2,1,2
DY,Italy,Finland,0,2,0
TK,Italy,Mongolia,0,11,0
IB,Dominican Republic,Italy,1,1,1
TK,France,Republic of Kosovo,1,0,1
FR,Italy,Faroe Islands,0,3,0
W6,Italy,Bulgaria,19,49,19
AF,Germany,France,3,0,3
VY,Italy,Croatia,26,12,26
AK,India,Vietnam,0,1,0
YW,Italy,Germany,0,1,0
X1,United Arab Emirates,Sri Lanka,0,1,0
LX,Switzerland,Norway,0,4,0
OS,Italy,France,3,0,3
2W,Spain,Cuba,0,6,0
V7,France,France,2,1,2
SQ,Italy,Japan,1,0,1
FZ,Croatia,United Arab Emirates,3,0,3
LO,Czech Republic,Japan,0,1,0
QR,Italy,Oman,1,0,1
FR,Netherlands,United Kingdom,0,1,0
TB,Morocco,Italy,0,2,0
AC,Switzerland,United States,0,1,0
IB,Belgium,Spain,1,0,1
BR,France,Japan,0,1,0
AC,Morocco,Dominican Republic,0,1,0
QR,Italy,New Zealand,1,0,1
BA,Portugal,United States,1,0,1
TK,Switzerland,Thailand,1,0,1
I2,United Kingdom,Spain,2,0,2
TK,Saudi Arabia,Turkey,1,0,1
CM,Colombia,Cuba,0,1,0
FR,Spain,Poland,1,1,1
IB,Italy,Panama,3,0,3
BF,France,French Polynesia,1,2,1
AF,Italy,Mauritius,5,2,5
FR,Croatia,Italy,12,8,12
TG,Sweden,,0,1,0
TP,Portugal,Netherlands,2,1,2
FR,Germany,Mexico,0,1,0
AF,France,Denmark,1,0,1
W6,Italy,Belgium,0,1,0
FR,Austria,,0,4,0
QR,Thailand,Italy,4,3,4
BA,Belgium,,1,1,1
VY,Spain,Portugal,2,9,2
UA,Germany,United States,2,5,2
HV,France,Portugal,3,1,3
EN,Italy,Germany,6,0,6
HV,Tunisia,France,0,1,0
TK,Italy,Ghana,0,4,0
BA,Czech Republic,Jersey,0,2,0
AZ,Italy,Israel,2,1,2
OS,Croatia,Austria,0,1,0
QV,Laos,Vietnam,0,1,0
U2,Italy,Morocco,54,18,53
AF,Chile,Italy,0,1,0
CA,Italy,Japan,0,48,0
UX,Italy,Argentina,0,17,0
N0,Italy,,0,8,0
DE,Italy,South Africa,2,0,2
IB,Spain,Chile,2,1,2
AZ,Italy,China,0,13,0
EK,Italy,India,3,7,3
TK,Germany,Italy,0,5,0
DL,Cuba,United States,1,0,1
QR,Switzerland,Philippines,0,1,0
TP,Cape Verde,Italy,0,1,0
QF,New Zealand,India,1,0,1
AF,Italy,United Kingdom,0,1,0
SV,Tanzania,United Arab Emirates,1,0,1
G9,United Arab Emirates,Egypt,0,1,0
EK,Hong Kong,,0,1,0
NH,Italy,Japan,1,6,1
KL,Italy,United Kingdom,11,8,11
TK,Turkey,Uzbekistan,1,0,1
FR,Italy,Mexico,0,6,0
RJ,United Arab Emirates,Italy,1,2,1
BA,Switzerland,United States,2,0,2
6E,United Arab Emirates,Maldives,1,0,1
I2,Germany,Spain,3,0,3
CX,Italy,Japan,2,4,2
UA,Mexico,Italy,1,1,1
AY,Italy,Lithuania,1,0,1
TK,Albania,Maldives,0,1,0
LH,Germany,Argentina,1,0,1
G9,Italy,Kenya,0,1,0
EK,United Arab Emirates,Kenya,1,0,1
AT,Italy,Ivory Coast,1,14,1
OS,Italy,China,0,5,0
UI,Tanzania,Tanzania,2,2,2
LH,Italy,Namibia,4,1,4
V7,Italy,Denmark,0,5,0
DY,Norway,Denmark,0,1,0
VJ,India,,0,1,0
PC,Italy,Israel,1,0,1
BA,United Kingdom,Switzerland,0,1,0
U2,United Kingdom,Spain,4,0,4
U2,United Kingdom,Switzerland,2,0,2
SK,Italy,,3,7,3
W6,Iceland,Italy,4,1,4
LA,Italy,Peru,2,3,2
FD,Thailand,Vietnam,0,5,0
SK,Germany,France,0,2,0
QZ,Singapore,,0,1,0
VU,Vietnam,Thailand,0,1,0
UG,Tunisia,Tunisia,0,1,0
TK,Venezuela,Italy,0,4,0
3L,Oman,United Arab Emirates,0,1,0
W2,Italy,Greece,0,1,0
LH,Poland,Argentina,0,2,0
EY,United Arab Emirates,Maldives,1,0,1
IB,Italy,Puerto Rico,0,4,0
LH,Italy,Maldives,0,3,0
PC,Italy,Lebanon,7,4,7
OS,Cyprus,Italy,0,4,0
U2,Czech Republic,Italy,2,3,2
LH,Italy,Nigeria,2,0,2
EI,Germany,Republic of Ireland,1,10,1
KL,Philippines,Netherlands,1,0,1
MU,Italy,Philippines,0,2,0
SG,Saudi Arabia,India,1,0,1
VY,Italy,Peru,0,1,0
JU,Serbia,Romania,1,0,1
OS,Belgium,Italy,1,0,1
WY,Italy,Thailand,3,28,3
A3,Italy,Cyprus,0,6,0
TW,South Korea,Japan,2,0,2
W6,Italy,Cuba,0,2,0
OS,Italy,United States,0,2,0
AT,France,Morocco,2,3,2
LH,Germany,Germany,0,1,0
W6,Romania,France,0,1,0
AK,Thailand,Malaysia,0,3,0
KL,United States,United States,0,8,0
EW,Italy,Iceland,0,1,0
GF,Italy,Maldives,0,7,0
TK,Turkey,Brazil,1,0,1
TP,Italy,Mexico,0,19,0
N0,United States,Italy,1,4,1
AZ,Italy,Seychelles,0,1,0
LH,France,India,1,0,1
PC,Iraq,Turkey,2,0,2
AZ,Italy,The Bahamas,0,2,0
NZ,New Zealand,Italy,0,2,0
AH,Algeria,Tunisia,0,1,0
VY,Denmark,Spain,1,6,1
AF,France,Greece,0,3,0
U2,United Kingdom,Denmark,1,0,1
FR,Italy,Dominican Republic,0,4,0
LA,Chile,Italy,1,5,1
U2,Morocco,Italy,3,1,3
FZ,Italy,Thailand,0,1,0
G9,Italy,Nepal,0,2,0
XR,Egypt,Croatia,0,1,0
G9,United Arab Emirates,,0,1,0
OG,Iceland,United States,1,1,1
LX,Italy,New Zealand,0,1,0
KC,Kazakhstan,Germany,0,1,0
AZ,Italy,Algeria,3,5,3
FR,Spain,Morocco,10,4,10
NO,Italy,Madagascar,6,2,6
TP,Italy,The Gambia,2,7,2
LO,Poland,Italy,0,8,0
OS,Italy,Cyprus,1,4,1
BX,South Korea,South Korea,0,4,0
KL,Italy,Finland,1,1,1
EY,Italy,Philippines,2,2,2
UP,The Bahamas,The Bahamas,0,3,0
BA,United Kingdom,Tanzania,0,1,0
AZ,Italy,Puerto Rico,0,1,0
HV,Morocco,France,2,0,2
W6,Albania,Spain,0,3,0
V7,France,Portugal,1,0,1
FI,United Kingdom,Iceland,0,2,0
RJ,Italy,United Arab Emirates,1,1,1
FR,Spain,Spain,45,38,45
KS,Romania,Romania,7,1,7
EK,Italy,Nepal,0,2,0
FR,Italy,Iran,0,3,0
IB,Cuba,Italy,2,1,2
UK,India,India,1,1,1
AV,Ecuador,Spain,1,0,1
G9,Pakistan,Italy,0,1,0
LX,Italy,Philippines,0,1,0
OS,Italy,Serbia,0,1,0
KM,Malta,Netherlands,0,3,0
W6,France,Albania,3,0,3
JU,Italy,Republic of Macedonia,0,7,0
UO,Hong Kong,Taiwan,0,3,0
VY,United Kingdom,Spain,5,0,5
TP,France,Portugal,0,6,0
KL,Peru,Italy,1,10,1
JU,Italy,Greece,2,17,2
WK,Switzerland,Republic of Macedonia,0,2,0
W6,Sweden,Italy,1,5,1
LH,Denmark,Italy,1,0,1
OZ,Spain,South Korea,0,1,0
LG,Luxembourg,United Kingdom,1,2,1
LH,United Kingdom,Germany,3,1,3
LX,France,Japan,1,0,1
UX,Brazil,Italy,1,5,1
FR,France,Romania,6,0,6
EN,Italy,Brazil,0,6,0
KL,Italy,South Africa,9,1,9
GW,Lithuania,Italy,0,1,0
SV,Switzerland,Thailand,2,0,2
LA,Brazil,Portugal,0,1,0
KL,Netherlands,United Kingdom,1,2,1
TK,France,Thailand,0,1,0
FR,Spain,Hungary,0,1,0
XY,Saudi Arabia,,0,1,0
6E,India,United States,0,1,0
AT,Canada,Morocco,0,1,0
J9,Saudi Arabia,Sri Lanka,1,0,1
FR,United Kingdom,Italy,87,75,86
NT,Spain,Cape Verde,0,3,0
KL,Italy,Iceland,1,4,1
U2,Italy,Iceland,24,18,24
NU,Japan,Japan,1,2,1
AC,United States,Aruba,0,2,0
U2,France,Belgium,2,0,2
PG,United Arab Emirates,Thailand,0,1,0
FZ,Italy,Pakistan,1,0,1
TU,Italy,Hong Kong,0,1,0
OZ,Japan,Spain,0,1,0
KL,Netherlands,Brazil,1,0,1
CX,Japan,Italy,1,0,1
AY,United Kingdom,,0,1,0
IB,Spain,Italy,47,30,47
AV,Ecuador,Colombia,1,0,1
PC,Italy,Kazakhstan,2,3,2
SK,Sweden,Finland,1,0,1
LO,Poland,Japan,0,1,0
TK,Italy,Mozambique,1,0,1
AR,Brazil,Argentina,0,1,0
DM,Mexico,Dominican Republic,0,1,0
NO,Italy,Cuba,27,24,27
AY,India,Italy,1,0,1
W6,Italy,Lithuania,3,3,3
SM,Austria,Egypt,1,0,1
SN,Italy,Senegal,7,1,7
OS,Italy,Montenegro,2,0,2
OS,France,Austria,2,0,2
X3,Germany,Spain,0,1,0
LX,Switzerland,Canada,0,2,0
QG,Malaysia,Indonesia,0,1,0
FR,Morocco,Italy,48,66,48
TB,Italy,Morocco,0,18,0
TK,Republic of Kosovo,Turkey,0,1,0
FR,Italy,Cuba,0,10,0
TK,China,Italy,0,1,0
LA,Uruguay,Chile,0,1,0
AI,Italy,Australia,0,2,0
AZ,Italy,Luxembourg,0,1,0
DY,Italy,Denmark,0,50,0
OS,Croatia,Italy,0,1,0
FR,Italy,Turkey,0,19,0
AV,Colombia,Colombia,3,8,3
TP,Spain,United States,0,5,0
DY,Denmark,France,0,2,0
AT,Italy,Cape Verde,0,2,0
AS,United States,Italy,0,1,0
LX,Italy,Dominican Republic,1,5,1
FZ,Bahrain,Tanzania,0,1,0
FR,Luxembourg,Spain,2,0,2
TK,Slovenia,Turkey,1,0,1
AM,United States,Mexico,0,2,0
TW,Japan,South Korea,1,0,1
VY,Denmark,France,0,1,0
LH,United States,United States,0,20,0
SK,Italy,Denmark,14,36,14
VY,Croatia,Italy,4,2,4
6Y,Italy,Germany,0,3,0
6J,Japan,Japan,0,3,0
GQ,Italy,Australia,0,1,0
EN,Italy,Cuba,0,3,0
KL,Italy,Nicaragua,0,1,0
FR,Austria,Bosnia and Herzegovina,0,1,0
QR,Italy,South Korea,1,2,1
UL,United Kingdom,Sri Lanka,2,0,2
SV,Italy,Indonesia,1,0,1
JA,Chile,Chile,1,0,1
LH,Italy,Ghana,0,6,0
W6,Italy,Germany,9,10,9
5W,Maldives,United Arab Emirates,1,0,1
CM,Cuba,Peru,1,0,1
U2,Italy,Australia,0,2,0
DG,Philippines,Philippines,0,3,0
RO,Romania,,0,1,0
LA,Brazil,Germany,0,2,0
EK,Mexico,Spain,1,0,1
FR,Spain,Ecuador,0,2,0
UX,Netherlands,Spain,0,1,0
RJ,United Kingdom,Jordan,1,0,1
VY,Argentina,Italy,6,4,6
TS,United Kingdom,Canada,0,1,0
CA,Italy,South Korea,0,4,0
UA,Sweden,Puerto Rico,1,0,1
VZ,Thailand,Thailand,0,47,0
SK,Italy,Canada,1,9,1
