carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
BA,United States,United States,0,4,0
UG,Tunisia,Italy,0,1,0
SK,Italy,Iceland,5,26,5
TK,Italy,Turkey,46,155,46
FR,Italy,Netherlands,70,100,69
AZ,Germany,Italy,6,32,6
KL,Italy,Dominican Republic,5,18,5
SN,Italy,Belgium,63,66,62
FR,Germany,Italy,72,103,71
AC,Italy,Canada,17,83,17
SV,Philippines,Italy,0,2,0
FR,Italy,Germany,190,381,188
IB,Italy,United States,19,127,19
EY,Italy,Thailand,6,21,6
LH,Netherlands,Italy,4,1,4
AI,India,India,0,5,0
SK,Italy,Japan,5,32,5
LH,Germany,France,5,1,5
LH,United States,United States,0,10,0
CA,Thailand,Italy,0,19,0
TU,Tunisia,Italy,0,11,0
LX,Italy,,0,30,0
A3,Germany,Greece,1,0,1
EK,South Africa,Italy,1,0,1
TU,France,,0,0,0
FR,Italy,Belgium,199,321,197
TP,Italy,Brazil,46,125,46
AZ,Morocco,Italy,5,11,5
LH,Germany,Italy,40,55,40
FR,France,Italy,101,121,100
AY,Italy,United States,18,47,18
FR,Italy,Hungary,152,267,150
LH,Italy,Georgia,1,0,1
LA,Italy,Argentina,4,13,4
SQ,Spain,Italy,4,1,4
FR,Italy,Poland,85,174,84
BA,Italy,,29,57,29
LH,Italy,Brazil,6,23,6
LH,Italy,Iceland,4,5,4
A3,Greece,Greece,5,7,5
LH,Italy,Thailand,13,11,13
NO,Italy,Senegal,0,5,0
LH,Italy,Canada,11,10,11
AM,Colombia,Spain,0,1,0
UP,United States,The Bahamas,0,12,0
LH,Italy,Sri Lanka,0,0,0
LH,Colombia,Italy,0,2,0
NO,Italy,Madagascar,0,0,0
LH,Italy,Denmark,6,6,6
OS,Serbia,Italy,1,0,1
WS,Canada,Canada,2,7,2
TK,Italy,Pakistan,3,9,3
UX,Morocco,Italy,1,1,1
MK,Mauritius,Italy,0,0,0
W6,Italy,Bulgaria,25,64,25
A3,Italy,Egypt,2,34,2
AZ,Italy,France,42,145,42
EW,Germany,United Kingdom,0,0,0
IB,Italy,Morocco,7,19,7
TK,Turkey,Panama,0,0,0
LG,Italy,Luxembourg,6,17,6
QR,Germany,Qatar,0,16,0
AZ,Italy,Mexico,0,42,0
KU,Italy,Thailand,6,13,6
LH,France,Belgium,0,5,0
LH,Italy,Poland,13,4,13
AZ,Italy,Argentina,15,97,15
LH,Italy,Mexico,0,5,0
W6,Italy,Spain,204,574,202
SN,Belgium,Italy,19,11,19
SK,Italy,,2,7,2
FR,Italy,Sweden,53,160,52
AF,Italy,Brazil,5,27,5
FR,Italy,Portugal,305,572,302
KL,Italy,Panama,0,0,0
W6,Italy,Albania,179,381,177
WY,India,Italy,0,2,0
AC,Switzerland,,0,0,0
LH,Italy,Sweden,6,6,6
FR,Italy,Slovakia,11,11,11
FR,Italy,Estonia,3,29,3
BR,Italy,,0,0,0
LH,Italy,Germany,164,179,162
AZ,United States,United States,0,2,0
S4,Portugal,,0,3,0
IB,Portugal,Italy,3,2,3
UK,India,India,2,4,2
UX,Italy,United States,6,6,6
CI,Italy,Japan,1,13,1
AZ,Egypt,Italy,3,13,3
IB,Italy,Colombia,12,13,12
W6,Italy,Serbia,7,12,7
EY,Italy,Laos,0,1,0
MH,Malaysia,Malaysia,5,5,5
LH,United States,The Bahamas,0,4,0
LH,Italy,Argentina,16,12,16
W6,Italy,United Kingdom,132,225,131
TP,Brazil,Portugal,0,2,0
TP,Spain,Portugal,1,6,1
AT,Belgium,Morocco,2,1,2
EY,Thailand,,0,0,0
A3,Greece,Egypt,1,0,1
NO,Spain,Italy,0,1,0
EY,Italy,Sri Lanka,1,4,1
LH,Italy,Czech Republic,3,4,3
LA,Ecuador,Chile,0,0,0
SQ,Indonesia,Italy,4,2,4
IB,Italy,Dominican Republic,12,8,12
EK,Pakistan,Germany,0,0,0
LX,Italy,India,1,1,1
ET,Republic of the Congo,Italy,0,0,0
AM,France,Peru,0,7,0
AZ,Italy,Maldives,5,8,5
LH,Italy,India,3,5,3
TK,Italy,Qatar,0,1,0
EK,United Arab Emirates,Italy,9,7,9
AM,Italy,Peru,0,4,0
LH,Italy,Netherlands,7,12,7
AT,Italy,United States,0,0,0
LH,Italy,French Polynesia,0,0,0
NT,Morocco,Spain,0,0,0
AZ,Italy,Brazil,10,59,10
SQ,United Arab Emirates,Indonesia,0,0,0
FR,United Kingdom,Spain,6,6,6
EY,Italy,,3,1,3
AT,France,Morocco,1,5,1
WS,Canada,Mexico,0,1,0
LA,Brazil,Brazil,11,24,11
LH,France,Mexico,0,0,0
AZ,Italy,Egypt,10,74,10
WT,Spain,Spain,0,6,0
SK,Italy,Poland,1,2,1
BA,United States,Mexico,0,1,0
4Z,South Africa,South Africa,0,3,0
FR,Greece,Italy,58,45,57
FR,Netherlands,Italy,24,23,24
TG,Thailand,Indonesia,3,0,3
TK,Italy,Argentina,0,1,0
TK,Peru,Spain,0,2,0
LH,Italy,Switzerland,6,2,6
2W,Spain,Dominican Republic,0,10,0
BA,Italy,The Bahamas,1,1,1
W6,Romania,Italy,69,104,68
IB,Italy,Guatemala,5,9,5
OS,Italy,Germany,6,7,6
LX,Switzerland,,0,7,0
UX,Spain,Portugal,0,6,0
EK,Australia,New Zealand,0,0,0
W6,France,Hungary,1,12,1
WY,Italy,Thailand,3,128,3
QR,Italy,Thailand,70,140,69
AZ,Italy,Japan,53,220,52
LH,Norway,Italy,7,2,7
W6,Spain,Italy,60,84,59
VY,Italy,,0,11,0
TK,Denmark,,0,0,0
LY,Israel,Turkey,0,0,0
FR,Belgium,Italy,57,76,56
TK,Italy,South Korea,1,8,1
CA,China,Italy,2,3,2
LH,Italy,Indonesia,0,4,0
BF,United States,French Polynesia,0,0,0
LH,Poland,Italy,3,1,3
BA,Italy,Saint Vincent and the Grenadines,0,0,0
LH,Belgium,Italy,1,2,1
OS,Italy,Greece,6,2,6
QR,Austria,India,0,0,0
G3,Brazil,Argentina,0,3,0
LA,United States,Brazil,0,0,0
AZ,United States,Italy,9,23,9
EY,United Arab Emirates,Pakistan,1,3,1
KE,Mongolia,,0,0,0
EY,Italy,Maldives,2,4,2
MH,Italy,,0,0,0
SK,Denmark,Germany,0,0,0
TG,Thailand,Thailand,2,4,2
LX,Switzerland,Italy,8,20,8
TP,Portugal,Portugal,2,11,2
9U,Italy,,0,2,0
ET,Ethiopia,Italy,2,0,2
EK,Italy,Thailand,190,12,188
MS,Italy,Iraq,0,2,0
IB,France,Guatemala,1,0,1
LH,Italy,Egypt,3,37,3
EK,Switzerland,Philippines,0,0,0
JU,Turkey,Italy,1,1,1
FR,Italy,Luxembourg,22,22,22
EK,Italy,Kazakhstan,0,2,0
AM,Canada,Mexico,0,0,0
SP,Portugal,Portugal,3,6,3
AZ,Mexico,United States,0,0,0
SQ,Italy,,0,4,0
BA,Italy,Brazil,1,3,1
ET,Ivory Coast,,0,0,0
BI,United Arab Emirates,Indonesia,2,0,2
TK,Italy,Egypt,3,6,3
LH,Italy,Guatemala,0,2,0
LH,The Bahamas,Italy,0,0,0
G3,Brazil,Cape Verde,0,0,0
TU,Senegal,Italy,0,1,0
TK,Italy,United States,9,8,9
WE,Thailand,Thailand,6,5,6
U2,United Kingdom,Italy,119,20,118
TK,Italy,India,1,15,1
LH,Italy,Belgium,3,3,3
LH,France,,0,0,0
1L,Germany,Italy,0,0,0
RJ,Italy,Jordan,2,10,2
KQ,Italy,Madagascar,0,0,0
TK,Italy,Indonesia,11,22,11
NT,Portugal,Portugal,0,0,0
EW,Poland,Italy,0,0,0
LH,Italy,Hong Kong,1,0,1
FR,Romania,Italy,17,35,17
U2,Italy,Spain,900,178,891
LH,Italy,New Zealand,0,3,0
NT,Spain,Spain,0,4,0
QR,Malaysia,Italy,0,0,0
BA,Canada,United States,0,0,0
TK,Italy,Uzbekistan,2,11,2
SN,Italy,Denmark,0,1,0
BA,United Kingdom,Italy,35,21,35
LH,Italy,Haiti,0,0,0
FR,Bulgaria,Italy,8,30,8
W6,Italy,Austria,30,95,30
"",Georgia,Azerbaijan,0,0,0
W6,United Arab Emirates,Italy,7,9,7
PR,Philippines,Thailand,0,0,0
LH,Italy,France,15,8,15
LA,Peru,Peru,2,13,2
LH,Italy,Aruba,0,1,0
EK,Jordan,,0,0,0
LG,Luxembourg,Italy,4,15,4
AZ,Italy,India,5,20,5
SK,Italy,Canada,5,17,5
BA,Egypt,United States,0,0,0
EY,Italy,Philippines,3,11,3
SK,Norway,Italy,4,9,4
OS,Italy,,0,3,0
OS,Italy,Austria,41,80,41
LH,Italy,Japan,15,52,15
QR,Georgia,China,0,2,0
OS,Italy,Poland,5,7,5
AZ,Germany,,0,0,0
EK,Italy,Indonesia,55,9,54
SQ,Italy,Singapore,4,2,4
MH,Italy,Malaysia,0,18,0
AZ,Italy,Algeria,3,10,3
LH,Sweden,Italy,1,4,1
IB,Italy,Mexico,8,13,8
W6,Italy,Iceland,55,51,54
W6,Italy,Greece,96,180,95
AF,Italy,Costa Rica,9,8,9
FR,Lithuania,Italy,3,5,3
LA,Brazil,Italy,19,85,19
IB,Switzerland,Spain,1,1,1
QR,Thailand,Italy,8,4,8
SQ,United States,Australia,0,0,0
3S,Sint Maarten,Puerto Rico,0,1,0
LO,Poland,Poland,1,0,1
TP,Portugal,Switzerland,4,4,4
FR,Italy,Czech Republic,128,247,127
TK,Italy,Mexico,2,24,2
IB,Morocco,Spain,0,2,0
IB,France,South Korea,0,2,0
U2,Italy,Morocco,65,28,64
TS,Italy,Canada,5,9,5
TC,Tanzania,Tanzania,0,6,0
AZ,Italy,Martinique,0,1,0
LH,United Kingdom,Argentina,0,0,0
U2,Italy,Portugal,240,73,238
WS,Italy,United States,0,6,0
FR,Latvia,Poland,0,0,0
W6,Italy,Czech Republic,105,160,104
RO,Moldova,Lebanon,0,0,0
LH,Italy,South Korea,24,12,24
SK,Italy,Denmark,11,15,11
QR,Italy,Seychelles,4,4,4
NO,Italy,Maldives,0,0,0
U2,Italy,Italy,1494,145,1479
LH,Slovenia,Mexico,0,0,0
VN,Thailand,Vietnam,0,0,0
AM,Italy,Mexico,0,26,0
AZ,Italy,Guatemala,0,2,0
FR,Italy,Romania,98,256,97
PW,Kenya,Tanzania,0,0,0
NO,Italy,Mexico,0,1,0
ET,Tanzania,Italy,2,0,2
LA,Spain,,0,1,0
TP,Italy,Morocco,8,23,8
AI,Sri Lanka,India,0,0,0
EW,France,Germany,2,3,2
TP,Italy,Senegal,0,12,0
IB,Spain,Qatar,0,0,0
QR,Republic of Ireland,Australia,0,0,0
HV,Italy,Netherlands,34,61,34
6E,Thailand,Saudi Arabia,0,3,0
IB,Morocco,Italy,3,8,3
EW,Italy,Sweden,9,11,9
AF,Belgium,United States,0,1,0
DE,Germany,Greece,2,0,2
U2,Italy,Argentina,0,1,0
DE,Italy,Cuba,2,0,2
OS,Italy,Moldova,2,2,2
LX,Italy,Zimbabwe,0,1,0
G9,Saudi Arabia,Nepal,1,0,1
OS,Italy,Jordan,1,0,1
OS,Italy,Czech Republic,0,1,0
CM,United States,Curaçao,0,2,0
RJ,Israel,Jordan,0,1,0
W6,Albania,Portugal,0,1,0
QR,Romania,Japan,1,0,1
TG,France,Thailand,1,0,1
W6,Italy,Lithuania,4,3,4
LA,Brazil,Chile,1,3,1
JU,Italy,Serbia,27,14,27
FR,Italy,Iceland,0,20,0
TK,Lebanon,Italy,0,2,0
QR,Germany,Uganda,0,1,0
VY,Spain,United States,2,1,2
UA,Germany,Panama,1,0,1
8B,Indonesia,,0,1,0
BA,Italy,New Zealand,0,1,0
VY,Italy,Spain,531,1024,526
U2,Italy,,0,10,0
IB,Italy,Portugal,7,2,7
BA,Germany,United States,1,1,1
HV,Spain,Tunisia,0,2,0
AV,Ecuador,Colombia,1,0,1
S4,Portugal,United States,0,1,0
PC,Turkey,Iraq,0,1,0
BA,United States,Colombia,0,1,0
LH,Germany,Germany,2,1,2
AY,Italy,Finland,55,24,54
UA,Germany,Belize,6,0,6
AC,Canada,France,0,1,0
U2,Egypt,Italy,13,5,13
KL,Italy,Aruba,2,1,2
WF,Norway,Italy,0,2,0
LA,Argentina,Spain,1,8,1
LG,Luxembourg,France,0,5,0
AT,Italy,Cape Verde,0,11,0
BY,Italy,United Kingdom,3,0,3
W6,Italy,Malaysia,0,1,0
U2,Spain,Switzerland,2,0,2
SK,Norway,Netherlands,0,1,0
TK,Tanzania,Tunisia,1,1,1
OR,Netherlands,Mexico,1,0,1
DL,United States,Dominican Republic,4,0,4
PC,Germany,Turkey,4,0,4
U2,France,Greece,0,3,0
FR,Italy,Serbia,0,3,0
AK,Malaysia,,0,1,0
FR,Italy,Philippines,0,6,0
TK,Denmark,Italy,1,0,1
JQ,New Zealand,Australia,0,1,0
N0,France,United States,2,0,2
KL,France,Argentina,2,0,2
AZ,Italy,Thailand,0,5,0
AF,Germany,Brazil,1,0,1
EK,United Kingdom,South Africa,1,0,1
BT,Italy,Latvia,12,2,12
LX,Italy,Luxembourg,1,5,1
LX,Italy,Czech Republic,1,2,1
LX,Poland,Switzerland,1,0,1
AM,Italy,Colombia,0,2,0
KL,Italy,South Korea,0,5,0
LG,Portugal,Italy,0,2,0
A3,Greece,Denmark,1,0,1
OS,Romania,Italy,0,1,0
FR,Poland,Poland,2,0,2
3O,France,Morocco,0,1,0
AZ,Luxembourg,Italy,0,4,0
PC,Italy,Egypt,7,20,7
VN,Vietnam,Italy,0,6,0
UX,Italy,,0,2,0
MS,Italy,Libya,0,2,0
BA,France,Norway,0,1,0
AY,United States,Italy,1,2,1
DE,Germany,Cuba,1,0,1
W6,Hungary,Italy,45,65,45
OZ,South Korea,South Korea,1,0,1
TK,Italy,Japan,4,13,4
LH,United Kingdom,Mexico,0,1,0
ET,Cameroon,Italy,2,0,2
LX,Italy,Indonesia,0,4,0
OU,Croatia,Switzerland,0,2,0
JU,Serbia,Italy,3,6,3
FR,United Kingdom,Lithuania,1,2,1
EK,Italy,Pakistan,1,1,1
LO,Italy,,1,1,1
AT,Spain,United States,1,0,1
LA,Italy,Chile,1,16,1
FR,Italy,Saudi Arabia,0,9,0
AF,Peru,Spain,0,1,0
KL,Netherlands,Barbados,1,0,1
UA,United States,,0,1,0
H4,Romania,Romania,0,7,0
TK,Hong Kong,Italy,0,2,0
SN,Italy,United States,0,8,0
OS,Italy,Hungary,0,2,0
DE,Tanzania,Italy,1,0,1
A3,Spain,Greece,3,0,3
G9,United Arab Emirates,Jordan,0,1,0
F9,United States,Australia,0,1,0
L9,Italy,Italy,0,20,0
LX,Italy,Mauritius,2,1,2
UK,Thailand,United Arab Emirates,0,1,0
FR,Luxembourg,United Kingdom,0,1,0
AZ,Italy,Dominican Republic,0,4,0
MH,Italy,Cambodia,0,2,0
IB,Portugal,Spain,2,0,2
BA,Italy,Austria,0,1,0
5J,Philippines,Singapore,1,0,1
RW,Philippines,Philippines,0,3,0
AZ,France,Greece,0,1,0
PC,Albania,Turkey,1,1,1
BQ,Italy,Germany,1,2,1
AV,Ecuador,United States,1,0,1
TR,Philippines,Italy,0,1,0
MS,Egypt,Egypt,0,24,0
A3,Egypt,Italy,2,4,2
EK,Thailand,Italy,5,2,5
AT,Morocco,France,0,8,0
CM,Paraguay,Colombia,0,1,0
EK,Belgium,Thailand,1,0,1
PC,Kazakhstan,Italy,1,2,1
KM,Italy,Spain,0,1,0
SS,Martinique,Italy,0,1,0
VY,Spain,Greece,0,1,0
UI,Tanzania,Tanzania,3,3,3
CI,Germany,Japan,0,2,0
LX,Netherlands,Italy,2,1,2
W2,Italy,Italy,0,5,0
QF,Australia,Singapore,1,0,1
KL,Italy,Kenya,1,0,1
LH,Canada,Albania,0,2,0
OD,Australia,Indonesia,0,2,0
FR,Italy,India,0,2,0
KL,Italy,Norway,8,3,8
Y4,United States,Mexico,0,1,0
FR,Greece,Denmark,0,1,0
SK,Switzerland,Norway,0,1,0
W6,United Kingdom,Italy,48,35,48
EK,Italy,New Zealand,10,4,10
UX,Peru,Italy,4,10,4
TP,France,Spain,1,0,1
AV,Mexico,Colombia,1,0,1
TG,France,,0,3,0
TK,Sri Lanka,Italy,0,1,0
WM,Sint Maarten,Puerto Rico,0,1,0
UX,Spain,Honduras,0,2,0
VY,Malta,France,1,0,1
TK,Senegal,United Arab Emirates,1,0,1
TR,Singapore,Italy,0,4,0
OS,Germany,Italy,2,1,2
KL,Czech Republic,Netherlands,1,0,1
U2,Italy,Vietnam,0,3,0
SN,Italy,Ghana,0,3,0
6E,Saudi Arabia,India,2,1,2
EI,Republic of Ireland,United Kingdom,1,0,1
FR,Morocco,Italy,56,80,55
NO,Italy,Jordan,0,1,0
Z2,Hong Kong,Philippines,0,2,0
DY,Denmark,Greece,3,0,3
VY,Italy,Norway,0,4,0
NZ,United States,United States,0,1,0
BA,France,United Kingdom,2,0,2
LA,Peru,Italy,0,6,0
TK,Slovenia,Indonesia,1,0,1
XZ,Italy,,0,2,0
XY,Turkey,Saudi Arabia,0,1,0
FD,Singapore,Thailand,0,1,0
KE,Mongolia,United States,0,1,0
NU,Japan,Japan,1,0,1
BA,United Kingdom,Hong Kong,0,1,0
FR,Malta,United Kingdom,0,1,0
ET,South Africa,Italy,4,0,4
LA,Brazil,Germany,0,1,0
TP,Germany,Spain,0,1,0
NO,United States,Italy,0,3,0
SN,Italy,Greece,0,1,0
AY,Estonia,Italy,0,1,0
LH,China,Italy,2,0,2
W6,Netherlands,Italy,5,4,5
IB,France,Italy,1,7,1
TP,Italy,Cape Verde,7,30,7
A3,Turkey,Greece,1,1,1
OZ,Italy,Japan,0,9,0
AV,Peru,Italy,2,1,2
LX,Italy,United Arab Emirates,0,3,0
LH,Germany,Croatia,1,0,1
U2,Italy,Australia,0,1,0
B6,United States,United States,0,11,0
W6,Hungary,France,1,0,1
TP,The Gambia,Italy,1,0,1
U2,France,Portugal,6,0,6
BR,Italy,Taiwan,0,5,0
W6,Denmark,Italy,0,1,0
LH,Germany,Hungary,1,0,1
EW,Italy,Germany,140,86,139
G9,Italy,Sri Lanka,7,12,7
IZ,Israel,Israel,0,2,0
DL,United States,The Bahamas,1,0,1
TR,Indonesia,Singapore,2,4,2
LO,China,Italy,1,1,1
TR,Indonesia,Italy,0,14,0
6E,India,Maldives,0,2,0
KM,Germany,Malta,0,1,0
FR,Sweden,Poland,0,1,0
W6,Poland,Cyprus,1,0,1
FR,Spain,Republic of Ireland,0,2,0
TK,The Gambia,Italy,0,1,0
CM,Argentina,Mexico,1,0,1
DY,Italy,,0,2,0
GF,Italy,Thailand,0,21,0
A3,Italy,Cyprus,1,3,1
KL,Belgium,United States,0,2,0
EI,Switzerland,Republic of Ireland,0,2,0
NO,Italy,Cape Verde,0,3,0
BA,Australia,Italy,3,0,3
AF,Italy,Turkey,1,0,1
JD,China,China,0,1,0
UX,Ecuador,Italy,0,1,0
EK,Pakistan,Italy,0,1,0
FR,Republic of Ireland,Spain,0,1,0
LA,Chile,Spain,0,3,0
LX,Italy,Thailand,22,18,22
OS,Italy,Japan,7,23,7
EI,Italy,United States,22,6,22
KL,United Kingdom,Italy,6,3,6
6E,Nepal,Italy,0,1,0
PC,Germany,Jordan,0,1,0
LA,Brazil,,0,1,0
BA,Italy,Japan,0,1,0
DE,Germany,Mexico,0,1,0
NH,Japan,South Korea,0,1,0
SV,Italy,Malaysia,7,10,7
W6,Morocco,Italy,12,2,12
KL,Germany,Italy,5,1,5
LH,Italy,Kenya,5,4,5
GQ,Italy,,0,9,0
SK,Spain,Denmark,1,0,1
CY,Italy,Cyprus,2,3,2
VY,Germany,Spain,7,1,7
TK,Italy,Iran,1,3,1
AF,Israel,France,1,0,1
QR,United Arab Emirates,Pakistan,1,0,1
TK,France,Thailand,0,1,0
ET,Rwanda,Italy,1,0,1
TU,Belgium,Tunisia,0,1,0
EK,United Arab Emirates,Japan,0,1,0
U8,Cyprus,Greece,0,1,0
VY,Italy,France,330,316,327
AR,Italy,Argentina,0,23,0
JM,Kenya,Kenya,0,4,0
FR,Portugal,Spain,3,3,3
KL,Canada,Italy,1,1,1
1L,Germany,Portugal,0,1,0
TK,Moldova,Italy,0,1,0
BA,Romania,,2,0,2
U2,Belgium,France,3,0,3
FI,Denmark,Iceland,0,1,0
KL,Italy,Bolivia,0,1,0
VY,Spain,Austria,0,1,0
VY,Italy,Peru,2,3,2
FZ,Bangladesh,Italy,0,1,0
XY,Saudi Arabia,Saudi Arabia,0,1,0
AF,Italy,Thailand,2,1,2
TK,Italy,Ukraine,0,1,0
EK,Australia,Italy,11,5,11
FR,Sweden,Austria,2,0,2
UA,Colombia,United States,1,0,1
TK,Italy,Ethiopia,1,1,1
AC,Canada,Italy,4,8,4
XZ,Italy,Romania,0,2,0
FZ,Saudi Arabia,Nepal,1,1,1
TK,Iran,,0,1,0
EW,Italy,Czech Republic,12,17,12
TK,Italy,Bahrain,0,1,0
DL,Italy,Brazil,4,0,4
MS,Italy,Japan,0,4,0
EN,Italy,Argentina,0,3,0
LX,Italy,Lebanon,2,0,2
AM,Guatemala,Italy,0,1,0
GQ,Italy,Cyprus,1,0,1
FR,Italy,China,0,2,0
AC,Canada,United States,3,5,3
EK,Switzerland,Singapore,1,0,1
FR,Austria,Denmark,1,0,1
FR,Spain,Spain,74,67,73
FR,Hungary,France,1,0,1
VY,Italy,Italy,64,72,63
4Z,South Africa,Namibia,0,1,0
MK,Mauritius,Malaysia,0,1,0
TK,Italy,Ivory Coast,0,11,0
EY,Italy,India,1,6,1
KM,Italy,France,0,3,0
DL,Switzerland,United States,1,0,1
IB,Ecuador,Italy,0,1,0
QR,Australia,Italy,1,1,1
HV,France,Netherlands,0,1,0
AV,Guatemala,Spain,1,0,1
KL,Italy,Philippines,0,1,0
I2,France,Spain,1,0,1
"",Italy,United States,7,0,7
AF,Italy,Cuba,22,22,22
FR,Poland,Estonia,0,1,0
AD,Brazil,Italy,0,5,0
SV,Switzerland,Thailand,0,1,0
KL,Spain,,0,1,0
MH,Malaysia,Indonesia,3,1,3
BA,Italy,Belgium,1,0,1
KX,Cayman Islands,United States,0,3,0
IB,United Kingdom,Spain,1,1,1
U2,Portugal,Italy,50,18,50
MK,Italy,Mauritius,19,6,19
SV,Italy,Jordan,0,3,0
U2,Spain,France,7,0,7
N0,Italy,,0,7,0
H4,Belgium,Romania,0,1,0
BA,Italy,Maldives,0,2,0
W6,Turkey,Italy,0,1,0
7P,Panama,Panama,0,2,0
ET,Italy,,0,7,0
U2,United Kingdom,Albania,1,0,1
D7,Japan,,0,1,0
AY,Sweden,Finland,1,0,1
XZ,Malta,Italy,1,0,1
U2,Croatia,Italy,1,0,1
AV,Colombia,Colombia,11,25,11
F9,United States,United States,18,21,18
FD,Thailand,Malaysia,0,1,0
IB,Colombia,Spain,0,2,0
TK,Singapore,Italy,4,0,4
E5,Italy,Kenya,0,1,0
EK,Spain,United Arab Emirates,1,0,1
KL,Turkey,France,1,0,1
UX,Brazil,Italy,1,1,1
BX,South Korea,,0,3,0
AF,France,Peru,0,2,0
VN,Vietnam,United States,0,1,0
FR,France,Croatia,0,1,0
AF,Italy,Mexico,25,6,25
AY,Norway,Italy,4,1,4
W6,Germany,Italy,5,6,5
BA,United States,United Kingdom,5,0,5
AF,Finland,Italy,0,2,0
MS,Italy,Ethiopia,0,4,0
FR,Latvia,Malta,1,0,1
HV,Spain,France,2,0,2
LO,Poland,Armenia,0,1,0
CM,Mexico,Colombia,0,1,0
AF,Italy,Romania,0,1,0
BA,United States,Peru,0,1,0
KL,Italy,Netherlands,108,107,107
KL,Denmark,Italy,2,0,2
SQ,Italy,Indonesia,2,7,2
JU,Greece,Italy,4,3,4
FR,Poland,Portugal,0,2,0
VJ,Thailand,Vietnam,0,2,0
TK,Kazakhstan,Italy,0,4,0
AF,Italy,Netherlands,1,1,1
MS,India,Italy,0,2,0
QR,Italy,Namibia,0,1,0
RO,Italy,Egypt,0,1,0
AZ,Italy,Uzbekistan,0,1,0
LH,Austria,Belgium,1,0,1
LX,France,India,0,1,0
U2,Denmark,Italy,3,3,3
CA,Italy,China,2,138,2
U2,Italy,Romania,0,1,0
RJ,Jordan,Lebanon,1,0,1
FA,South Africa,South Africa,0,4,0
XQ,Italy,United Arab Emirates,0,2,0
FR,Austria,Netherlands,1,0,1
FR,Greece,Croatia,4,0,4
W6,Italy,Oman,0,2,0
MU,United Kingdom,Australia,0,1,0
AF,Italy,India,1,4,1
6E,India,Greece,0,1,0
H4,Italy,Moldova,0,6,0
EK,United Arab Emirates,Israel,2,0,2
EI,Germany,Republic of Ireland,1,0,1
HY,Uzbekistan,Italy,0,2,0
E5,Italy,,0,1,0
FR,United Kingdom,United Kingdom,1,0,1
9N,Belize,Belize,0,1,0
QR,Indonesia,Italy,4,1,4
KU,Italy,Bangladesh,1,3,1
DY,Sweden,Cyprus,0,6,0
EK,India,Italy,0,2,0
OK,Egypt,Italy,0,1,0
MU,China,Italy,0,3,0
FD,India,Indonesia,0,3,0
LA,Spain,Colombia,0,1,0
TP,Morocco,São Tomé and Príncipe,1,0,1
SV,Italy,Tanzania,0,1,0
U2,Italy,Tunisia,0,1,0
W6,Germany,Bulgaria,0,1,0
FR,Austria,Greece,2,0,2
U2,Italy,Mauritius,0,1,0
LH,France,South Africa,2,2,2
W6,Italy,Qatar,0,1,0
ET,Zambia,Italy,1,0,1
L9,Italy,Portugal,0,1,0
