carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
LH,Italy,Tunisia,6,1,6
SN,Switzerland,Belgium,1,0,1
LA,Chile,Peru,3,2,3
JX,United States,,0,2,0
FM,China,Thailand,0,3,0
AM,Switzerland,Mexico,0,1,0
U2,Croatia,Netherlands,1,0,1
H2,Peru,Chile,0,2,0
AF,Italy,Cuba,54,41,53
GF,Italy,India,0,11,0
OS,Albania,Netherlands,2,1,2
QR,Italy,Kenya,0,2,0
IB,United States,Spain,1,0,1
VY,Malta,France,0,1,0
AR,Argentina,Brazil,0,2,0
CI,Taiwan,Japan,1,0,1
EN,Italy,Latvia,0,1,0
PC,Netherlands,Turkey,0,1,0
TP,United States,Portugal,1,0,1
HF,Ivory Coast,Mali,0,1,0
IB,Spain,Switzerland,1,0,1
EK,Italy,South Africa,3,6,3
AI,India,Sri Lanka,0,2,0
W4,Italy,,0,30,0
U2,Luxembourg,Italy,10,1,10
W6,Latvia,France,0,5,0
FN,Zimbabwe,South Africa,0,1,0
BA,France,Mauritius,0,2,0
W4,Italy,Netherlands,0,2,0
FR,Italy,Western Sahara,0,1,0
LA,Bolivia,Italy,0,1,0
CY,Italy,,0,1,0
RO,Romania,Hungary,0,1,0
LH,Italy,Saudi Arabia,1,0,1
AZ,Italy,Hong Kong,0,1,0
W6,Cyprus,Bulgaria,1,1,1
XZ,Greece,Italy,24,6,24
U2,Italy,Egypt,141,55,140
ET,Italy,Rwanda,3,2,3
TP,Italy,Morocco,1,7,1
VY,Denmark,France,1,0,1
RO,Romania,Moldova,0,1,0
QR,Italy,,0,39,0
GF,United Kingdom,Pakistan,0,3,0
E9,Spain,Costa Rica,0,1,0
AV,Colombia,Puerto Rico,1,0,1
BA,Croatia,United States,1,0,1
L9,Italy,Netherlands,0,1,0
QP,India,India,0,1,0
"",Italy,United States,7,0,7
A3,Italy,Greece,89,273,88
LH,Italy,Switzerland,0,3,0
FR,Czech Republic,Denmark,2,0,2
TP,Venezuela,Germany,0,1,0
JL,Italy,Fiji,0,1,0
OS,Italy,Poland,1,1,1
KL,Norway,Spain,1,0,1
F9,Puerto Rico,United States,0,1,0
UX,Germany,Portugal,0,1,0
TK,Iran,Sweden,0,1,0
XK,Italy,France,0,1,0
LH,Italy,Mexico,3,5,3
SV,Italy,Thailand,19,93,19
LX,Switzerland,Japan,1,0,1
V7,Spain,Italy,16,8,16
OB,Argentina,Spain,0,1,0
OZ,Japan,Italy,3,4,3
CX,Indonesia,Italy,1,0,1
TK,Ivory Coast,Germany,2,0,2
FZ,Italy,Thailand,1,0,1
9U,Turkey,Italy,0,2,0
FR,Spain,Netherlands,0,1,0
TK,Kuwait,Italy,0,2,0
AF,France,Netherlands,0,1,0
QR,Italy,Hong Kong,0,1,0
VY,France,Italy,52,30,51
IB,Italy,Morocco,1,12,1
RJ,Italy,Thailand,2,2,2
W4,Italy,United Arab Emirates,0,10,0
FR,France,Czech Republic,1,2,1
U2,Italy,Cyprus,27,5,27
TR,Singapore,Thailand,1,1,1
UA,Italy,United States,26,41,26
SK,Denmark,Italy,2,2,2
BA,United Kingdom,Chile,1,0,1
ET,Senegal,Italy,0,1,0
W4,Cyprus,Italy,0,2,0
W4,Belgium,Albania,2,0,2
U2,Morocco,Poland,0,1,0
KE,Italy,Vietnam,1,0,1
PK,Pakistan,Italy,0,3,0
SV,Italy,Philippines,0,13,0
FD,Thailand,Japan,0,1,0
IB,Venezuela,Italy,3,1,3
LA,United States,Brazil,1,0,1
OS,Austria,Denmark,1,0,1
QR,Italy,Pakistan,0,2,0
W4,Albania,Belgium,0,2,0
UX,Portugal,United States,0,1,0
JU,Italy,Bosnia and Herzegovina,3,0,3
BA,Italy,Sweden,0,1,0
TX,United States,France,1,0,1
LH,Italy,Denmark,9,9,9
OS,Italy,Spain,5,19,5
TP,Senegal,Italy,0,2,0
KL,Finland,Italy,1,1,1
PC,Turkey,France,1,0,1
JL,India,United States,0,1,0
NP,Egypt,Egypt,0,3,0
EK,Tanzania,Turkey,0,1,0
WY,Italy,Maldives,0,2,0
B6,United States,The Bahamas,0,2,0
BA,United States,Republic of Ireland,2,0,2
LX,Italy,Aruba,0,4,0
U2,Spain,Germany,1,0,1
W6,Spain,Poland,2,7,2
LH,Germany,Germany,3,3,3
W6,Italy,Thailand,0,22,0
IB,Italy,Portugal,11,10,11
Y9,United States,Italy,0,5,0
Q6,Guatemala,Mexico,0,4,0
W9,United Kingdom,Italy,1,1,1
AY,Finland,Greece,1,0,1
G9,Bangladesh,Pakistan,1,0,1
QS,Czech Republic,Egypt,1,0,1
SJ,Indonesia,Indonesia,0,1,0
KL,Spain,Croatia,1,0,1
GF,Pakistan,Italy,0,2,0
BT,Estonia,Lithuania,1,0,1
EY,Spain,Sri Lanka,0,1,0
A3,Lebanon,Greece,1,1,1
FR,France,France,0,1,0
DL,Italy,United States,93,0,92
W6,Republic of Macedonia,Italy,5,1,5
OS,Italy,Hungary,5,7,5
TP,Italy,Brazil,62,173,61
LO,Poland,India,0,1,0
FR,United Kingdom,Spain,11,7,11
FR,Luxembourg,Spain,1,3,1
6E,United Arab Emirates,Indonesia,0,1,0
FR,Italy,Isle of Man,0,3,0
KL,Italy,Nigeria,2,2,2
FR,Israel,Belgium,1,0,1
QR,Ivory Coast,Italy,0,1,0
W4,Italy,Austria,37,66,37
AA,United States,United States,67,0,66
W4,Albania,Italy,31,44,31
EW,Italy,Iceland,0,4,0
FR,Bulgaria,Italy,5,20,5
MS,Italy,Eritrea,0,8,0
TR,Indonesia,Italy,0,3,0
AZ,Israel,Italy,2,4,2
EW,Italy,Egypt,0,3,0
LH,Hungary,United States,1,0,1
EW,Italy,Portugal,1,0,1
IB,Switzerland,Spain,1,0,1
U2,United Kingdom,Switzerland,1,0,1
BF,France,French Polynesia,1,0,1
VY,Italy,Ecuador,0,1,0
TX,United States,Italy,0,1,0
MS,Tanzania,Italy,0,1,0
LX,Italy,Australia,0,1,0
KL,Italy,United States,75,206,74
AA,United States,The Bahamas,5,0,5
IB,Italy,,4,15,4
AZ,Italy,South Korea,1,6,1
2W,Cuba,Italy,0,23,0
7C,Japan,South Korea,0,2,0
AS,United States,Chile,0,1,0
UX,Spain,Portugal,0,4,0
AF,Italy,Costa Rica,3,3,3
JQ,Australia,Philippines,0,1,0
AA,Colombia,United States,1,0,1
DE,Spain,Italy,0,1,0
PG,Cambodia,Thailand,3,0,3
FR,Hungary,Spain,2,1,2
HU,China,China,0,1,0
BR,Cambodia,Italy,0,1,0
TP,France,Brazil,0,1,0
AY,Italy,United States,53,347,52
JU,Greece,Italy,4,11,4
UX,Italy,Spain,9,29,9
AF,Italy,Argentina,1,4,1
A3,France,Greece,3,2,3
FR,Hungary,Greece,2,0,2
U2,Croatia,Italy,6,0,6
AV,Peru,Dominican Republic,1,1,1
LO,Italy,Egypt,0,1,0
4Z,Uganda,,0,1,0
"",Peru,Colombia,2,0,2
DE,Germany,Italy,0,3,0
DY,Denmark,Denmark,0,1,0
LO,Italy,Poland,5,9,5
AZ,Italy,Malta,2,18,2
LO,Germany,Moldova,0,1,0
AF,Costa Rica,Italy,2,0,2
GF,Italy,United Arab Emirates,0,6,0
DM,Peru,Dominican Republic,0,1,0
TK,United States,Italy,2,3,2
A3,Italy,,0,6,0
EK,France,Iran,0,1,0
N0,United States,Germany,2,2,2
AZ,Italy,United Arab Emirates,0,5,0
AY,Estonia,France,1,0,1
FR,Spain,Italy,481,556,476
3O,Italy,Morocco,76,53,75
LH,Italy,Germany,206,303,204
ZB,Italy,Albania,0,33,0
FR,Italy,Luxembourg,11,10,11
DL,The Bahamas,United States,2,0,2
AZ,Italy,Serbia,0,4,0
VY,France,Egypt,0,2,0
UX,Dominican Republic,Spain,0,2,0
ZG,Singapore,Japan,2,0,2
AM,Brazil,Mexico,0,1,0
GF,India,Italy,0,4,0
LH,Israel,Italy,1,1,1
KL,Poland,Italy,0,2,0
KE,France,Japan,1,0,1
LH,Argentina,Italy,0,1,0
AZ,Italy,Iceland,0,1,0
U2,France,Italy,203,16,201
U2,Italy,Croatia,86,19,85
AT,Italy,Senegal,1,8,1
EK,France,South Africa,1,0,1
AZ,Italy,Colombia,0,6,0
LG,Luxembourg,Italy,4,4,4
MU,South Korea,China,0,1,0
PC,Turkey,Romania,1,0,1
2B,Italy,United Arab Emirates,0,1,0
U2,Spain,Netherlands,2,0,2
VY,Italy,Italy,53,26,52
OS,Italy,Greece,5,4,5
IB,Bolivia,Spain,0,2,0
FR,Austria,Greece,2,1,2
OG,Iceland,Italy,1,0,1
SK,Italy,Canada,5,2,5
LX,Portugal,Switzerland,1,1,1
6E,United Arab Emirates,India,0,6,0
1L,Germany,Italy,0,1,0
A3,Italy,Turkey,0,1,0
UX,Spain,Colombia,0,2,0
KL,Denmark,Italy,3,0,3
LH,United States,Albania,1,1,1
TP,United States,Spain,0,1,0
SQ,Malaysia,Singapore,1,0,1
KM,Italy,,0,1,0
W4,Italy,United Kingdom,137,98,136
OS,Italy,Bulgaria,0,4,0
AZ,Italy,Benin,0,1,0
IB,Morocco,Italy,1,1,1
AA,Ecuador,United States,1,0,1
OS,Austria,Austria,0,2,0
DE,Italy,Canada,5,2,5
UX,Italy,United States,1,12,1
LX,Italy,Egypt,3,6,3
UA,United States,French Polynesia,1,0,1
Y4,Mexico,Costa Rica,0,1,0
U2,Turkey,United Kingdom,1,0,1
W4,Italy,Tunisia,0,1,0
EY,United Arab Emirates,Singapore,1,0,1
AF,Italy,France,149,144,148
W6,Italy,Netherlands,20,34,20
W6,Italy,Serbia,11,15,11
TP,Israel,Portugal,0,7,0
QR,Austria,Singapore,1,0,1
TK,Italy,United Arab Emirates,9,14,9
AF,Italy,China,0,12,0
U2,France,Portugal,9,3,9
FR,Italy,Serbia,0,3,0
KM,Italy,Italy,0,6,0
Z2,Philippines,Philippines,0,3,0
LX,Ghana,Italy,0,1,0
UP,The Bahamas,The Bahamas,0,1,0
AV,Peru,Mexico,3,2,3
FZ,Pakistan,Italy,0,5,0
VN,Japan,Cambodia,0,1,0
VY,Spain,United States,0,3,0
U2,France,Belgium,1,0,1
OS,Albania,Austria,0,2,0
LA,Ecuador,Italy,0,4,0
FZ,Maldives,United Arab Emirates,0,1,0
AZ,Italy,Ecuador,0,2,0
KL,Croatia,Netherlands,1,0,1
IB,Spain,Germany,0,1,0
LA,Dominican Republic,United States,0,2,0
TK,Egypt,Italy,0,1,0
G3,Brazil,Argentina,0,1,0
KE,Peru,Italy,0,1,0
U2,United Kingdom,Italy,99,5,98
KU,Spain,Philippines,3,5,3
W6,Romania,Turkey,0,1,0
EW,Italy,Spain,4,21,4
KM,Malta,Austria,0,3,0
TK,Italy,Uzbekistan,1,10,1
G9,Italy,United Arab Emirates,1,2,1
GE*,South Africa,South Africa,5,0,5
LH,Italy,Sri Lanka,0,3,0
LA,Chile,Brazil,1,0,1
DY,Norway,United Kingdom,0,3,0
SK,Spain,United States,0,1,0
EW,Spain,Sweden,0,1,0
IB,Spain,Ecuador,1,0,1
KL,Romania,Germany,2,0,2
FH,Germany,Turkey,1,0,1
FI,United States,Germany,0,1,0
NK,United States,Peru,0,1,0
GF,Italy,,0,9,0
W6,Serbia,Cyprus,2,0,2
U2,Jersey,Italy,1,0,1
TU,Italy,Ivory Coast,0,3,0
EW,Czech Republic,France,0,1,0
SK,Italy,Spain,0,2,0
AD,Brazil,Italy,0,29,0
S4,France,,0,10,0
TK,Italy,Australia,0,13,0
5J,Thailand,Philippines,2,1,2
TK,Slovenia,Turkey,3,1,3
SV,Germany,Kenya,0,1,0
DL,Italy,Peru,1,0,1
OA,Cyprus,Greece,1,0,1
N0,Germany,United States,4,3,4
AT,Italy,Canada,0,1,0
W4,Germany,Italy,4,7,4
AZ,Ethiopia,Italy,0,1,0
VJ,Indonesia,Vietnam,0,1,0
TK,Romania,Brazil,0,1,0
B2,Turkey,Belarus,0,1,0
EY,Italy,South Africa,1,1,1
OS,Hungary,Italy,1,0,1
MU,China,United Arab Emirates,0,1,0
BT,Switzerland,Georgia,1,0,1
W4,Italy,Spain,503,525,498
W6,Italy,Portugal,31,36,31
AT,Ghana,Italy,0,5,0
SK,Latvia,Sweden,0,3,0
H4,Israel,Italy,0,2,0
EK,Germany,Philippines,1,1,1
LH,Estonia,Germany,0,1,0
FR,Spain,Croatia,0,2,0
W4,Republic of Kosovo,Italy,0,3,0
TK,Ivory Coast,United Kingdom,0,1,0
LH,Italy,El Salvador,0,1,0
LX,Italy,Switzerland,26,61,26
W6,Italy,Republic of Ireland,0,2,0
KU,Italy,United Arab Emirates,0,1,0
JQ,Australia,Italy,0,4,0
NP,Egypt,Turkey,0,1,0
BA,Slovenia,Uganda,0,2,0
OS,Italy,Iran,1,0,1
KL,Italy,Singapore,2,0,2
QZ,Thailand,Indonesia,0,1,0
UA,Brazil,France,0,1,0
LO,United Kingdom,Poland,1,0,1
"",Germany,Republic of Kosovo,1,0,1
KL,Italy,French Polynesia,0,1,0
BA,United Kingdom,United Kingdom,0,1,0
U2,Portugal,Italy,58,26,57
V7,Greece,Greece,10,3,10
2B,Albania,Italy,0,29,0
AV,Spain,Colombia,4,3,4
AV,Peru,Colombia,6,1,6
AA,Italy,,18,0,18
EK,Italy,Vietnam,5,5,5
EY,United Kingdom,Bangladesh,0,1,0
VY,Greece,Spain,0,1,0
IB,Spain,United Kingdom,2,0,2
AF,Italy,Bolivia,0,1,0
AR,Argentina,Italy,0,14,0
TG,Denmark,Thailand,0,1,0
IB,Spain,France,1,2,1
BA,Italy,Japan,0,1,0
AF,France,Germany,1,0,1
UK,India,Italy,0,2,0
LH,Italy,Peru,0,1,0
NT,Spain,Italy,0,2,0
BC,Japan,Japan,4,1,4
AR,Italy,Uruguay,0,6,0
LX,Italy,Germany,7,9,7
EW,Czech Republic,Italy,4,1,4
VY,Italy,Denmark,2,4,2
U2,Portugal,Spain,12,3,12
VY,Italy,Colombia,0,3,0
FD,Maldives,Thailand,0,1,0
6H,Israel,Israel,0,1,0
EK,Italy,Cambodia,0,2,0
A3,United Kingdom,Greece,1,0,1
OS,Italy,Madagascar,0,1,0
W9,United Kingdom,Poland,0,1,0
PC,Belgium,Oman,0,1,0
EK,Saudi Arabia,United Arab Emirates,1,0,1
SN,Belgium,Kenya,1,0,1
U2,Italy,Malta,53,14,52
TP,United Kingdom,Senegal,1,0,1
IB,Senegal,Italy,3,9,3
A3,Greece,Albania,0,2,0
WY,Italy,Malaysia,0,5,0
MH,Italy,Cambodia,0,2,0
TU,Italy,Egypt,0,2,0
FR,Czech Republic,Spain,1,1,1
CM,Panama,Mexico,1,0,1
AY,Norway,Finland,1,0,1
AZ,Italy,Singapore,0,1,0
3F,Armenia,Italy,0,1,0
EW,Spain,,0,1,0
V7,France,Belgium,1,0,1
EW,Germany,Switzerland,0,2,0
LH,Italy,Argentina,9,16,9
AZ,Italy,The Bahamas,0,2,0
DY,Italy,Hong Kong,0,1,0
FY,Singapore,Malaysia,7,3,7
FR,Austria,Germany,2,0,2
J9,Cyprus,Sri Lanka,1,0,1
LH,Italy,Belgium,1,4,1
AZ,Italy,Taiwan,0,5,0
AV,Bolivia,Italy,0,1,0
FR,Croatia,Italy,19,12,19
W9,Italy,United Kingdom,6,14,6
TK,Italy,Thailand,12,4,12
LO,Italy,Turkey,0,2,0
QR,Italy,Vietnam,11,11,11
A3,Italy,Lebanon,0,4,0
V7,France,,0,2,0
UX,Peru,Italy,0,2,0
QZ,Indonesia,Singapore,0,9,0
PC,Morocco,Turkey,0,2,0
QR,France,Thailand,2,0,2
SN,Italy,Benin,3,1,3
DL,Canada,United States,2,0,2
Q4,Dominican Republic,Cuba,0,1,0
OS,Romania,Italy,3,0,3
W6,Italy,Finland,0,4,0
DY,Italy,,0,5,0
SN,Spain,Sweden,2,0,2
VN,Italy,Vietnam,0,1,0
IB,Spain,Chile,1,0,1
PD,Canada,Canada,1,0,1
QR,France,South Korea,1,0,1
W6,Albania,France,0,1,0
SN,Italy,Belgium,43,98,43
AF,Italy,Mali,6,3,6
W9,Portugal,Italy,0,1,0
LH,Germany,Nigeria,0,2,0
RJ,Italy,Jordan,0,8,0
TG,Thailand,Indonesia,4,0,4
LA,Brazil,Spain,1,6,1
LO,Romania,Germany,0,1,0
TK,Italy,Uganda,0,1,0
EK,Kenya,Turkey,1,0,1
NO,Mauritius,Italy,1,2,1
VB,Mexico,Cuba,0,1,0
HX,Hong Kong,China,1,0,1
DY,United Kingdom,Denmark,0,1,0
BR,United Kingdom,Thailand,0,1,0
W6,Italy,Austria,2,29,2
AI,Italy,Thailand,0,50,0
TK,Italy,Vietnam,2,8,2
9C,China,Hong Kong,1,0,1
LH,France,Italy,3,2,3
SN,Italy,Germany,1,2,1
6E,Turkey,India,1,3,1
QV,Laos,Vietnam,0,1,0
SV,Maldives,Turkey,0,2,0
U2,Belgium,Switzerland,4,0,4
RJ,Italy,Egypt,0,1,0
KL,Netherlands,Curaçao,0,1,0
LA,Peru,Argentina,0,1,0
BA,Italy,Barbados,1,2,1
EN,Italy,India,0,1,0
TK,Italy,Senegal,0,4,0
AV,Peru,Curaçao,2,0,2
N0,United States,,0,2,0
FR,Romania,France,3,0,3
LX,Austria,Italy,0,1,0
LH,Italy,Morocco,6,0,6
SV,Morocco,Saudi Arabia,0,1,0
A3,Turkey,Greece,2,6,2
QR,Australia,Italy,1,0,1
EY,Jordan,Maldives,0,1,0
TP,United States,Switzerland,0,2,0
QR,Singapore,Kazakhstan,2,0,2
U2,Greece,Switzerland,1,0,1
OG,Canada,Italy,1,0,1
H4,Romania,Romania,0,5,0
LO,Poland,Italy,5,19,5
E5,Egypt,Italy,8,10,8
OS,Italy,Iceland,1,2,1
W6,Italy,Tanzania,0,1,0
KL,Netherlands,Spain,3,0,3
IB,Argentina,Netherlands,0,3,0
BA,Italy,Puerto Rico,0,1,0
DL,United States,United States,97,0,96
XQ,Italy,Turkey,7,9,7
NO,Italy,Cuba,11,11,11
AZ,Italy,Egypt,7,27,7
EK,Italy,Seychelles,7,3,7
LH,Italy,France,12,8,12
W6,Italy,Lithuania,4,3,4
U2,Portugal,Switzerland,4,3,4
JM,Kenya,Kenya,0,6,0
UX,Argentina,,0,4,0
LH,Iceland,Italy,2,0,2
LH,Italy,Cuba,0,2,0
IU,Indonesia,Indonesia,0,9,0
FR,Austria,Belgium,2,0,2
FR,Italy,Algeria,0,1,0
U2,Denmark,Spain,1,0,1
A3,Italy,Jordan,1,1,1
KL,Italy,Ecuador,1,16,1
FR,Italy,Peru,0,2,0
VY,France,,0,2,0
Z9,Malaysia,Malaysia,0,1,0
LO,Poland,Poland,1,1,1
