carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
SV,Italy,Philippines,2,18,2
QR,Singapore,Poland,0,5,0
RA,India,Nepal,0,1,0
FR,Germany,Italy,65,79,64
CY,Egypt,Italy,0,0,0
GF,India,Italy,0,8,0
NO,Italy,Dominican Republic,3,6,3
1L,Germany,Italy,0,0,0
OS,Italy,Japan,4,14,4
LH,Mexico,Italy,0,0,0
TK,Georgia,Italy,0,5,0
FB,Bulgaria,Bulgaria,0,4,0
TK,Turkey,,0,0,0
SQ,Germany,,0,0,0
AZ,Italy,Bulgaria,3,11,3
MS,Italy,Democratic Republic of the Congo,0,2,0
RJ,Italy,Qatar,0,0,0
PR,United States,,0,0,0
1L,United Kingdom,Italy,0,0,0
RO,Romania,Romania,0,5,0
QR,India,Italy,1,1,1
W4,Italy,Austria,49,145,49
KL,Italy,Spain,7,4,7
VJ,India,Indonesia,0,0,0
NO,Italy,Madagascar,0,7,0
NT,Spain,Spain,0,4,0
EK,Italy,Mauritius,5,38,5
TK,Germany,Belarus,0,0,0
LH,Italy,India,13,28,13
QR,Italy,Australia,1,8,1
MU,Vietnam,France,0,0,0
TP,Italy,Senegal,8,16,8
TP,Spain,Brazil,0,1,0
AZ,Italy,Egypt,10,75,10
WF,Italy,Norway,0,5,0
W6,Italy,Bulgaria,31,75,31
QR,Spain,Indonesia,0,0,0
SK,Italy,Denmark,12,63,12
TP,Italy,Morocco,4,19,4
OK,Egypt,Czech Republic,0,0,0
VY,Italy,Brazil,0,3,0
RJ,United Arab Emirates,Italy,0,4,0
AC,Italy,Costa Rica,0,8,0
BA,Italy,Mexico,16,18,16
CI,Philippines,Italy,0,4,0
DY,Italy,,0,14,0
LA,Peru,Peru,3,5,3
IB,Senegal,Italy,0,1,0
UP,United States,The Bahamas,0,9,0
AF,Italy,Peru,19,15,19
TK,Italy,Belarus,0,0,0
TK,Bulgaria,Turkey,0,2,0
IB,Italy,Chile,4,3,4
TK,Italy,Thailand,20,28,20
BR,Italy,Taiwan,0,5,0
KL,Mexico,Italy,0,1,0
TP,Italy,Cape Verde,5,30,5
FZ,United Arab Emirates,Maldives,0,0,0
AI,India,Indonesia,0,0,0
KU,Italy,Malaysia,1,15,1
BR,Germany,,0,0,0
JU,Serbia,Turkey,1,3,1
LH,Italy,Costa Rica,1,7,1
FR,Portugal,Italy,58,51,57
TK,Turkey,Germany,0,0,0
AZ,Israel,Italy,3,3,3
TK,Romania,Turkey,0,1,0
HY,Uzbekistan,Uzbekistan,0,1,0
TK,Cameroon,,0,0,0
G3,Brazil,Angola,0,0,0
AY,Italy,,0,6,0
W4,Italy,Romania,245,321,243
MH,Malaysia,Malaysia,6,10,6
KQ,Kenya,Tanzania,0,0,0
AM,Spain,Mexico,0,3,0
1L,Italy,Germany,0,0,0
AZ,Italy,Germany,15,70,15
LX,Italy,Switzerland,13,42,13
VS,France,,0,0,0
TK,Italy,Qatar,1,0,1
UA,United States,Italy,7,15,7
QR,Italy,Indonesia,31,25,31
SN,Italy,,0,5,0
HB,Hong Kong,Thailand,0,1,0
TK,Tunisia,Turkey,0,0,0
FR,Spain,Portugal,6,0,6
OR,Aruba,Netherlands,3,0,3
TK,Cyprus,Italy,0,0,0
LA,United States,Ecuador,0,0,0
ET,Burundi,Italy,0,0,0
KU,Italy,Thailand,5,6,5
AZ,Italy,Israel,2,6,2
UG,Tunisia,,0,0,0
U2,Spain,Portugal,7,0,7
IB,Spain,France,8,4,8
SQ,Italy,Thailand,5,12,5
NO,United States,Italy,0,1,0
TK,Turkey,Switzerland,0,0,0
VJ,Vietnam,Hong Kong,0,0,0
FR,Italy,Finland,17,31,17
AI,India,India,0,3,0
CX,Italy,,0,4,0
U2,France,Italy,152,22,150
U2,Portugal,Italy,42,10,42
AF,Italy,Brazil,25,28,25
TK,Italy,Azerbaijan,5,0,5
NT,Portugal,Portugal,0,0,0
FR,Romania,Italy,22,26,22
EY,Italy,Maldives,4,8,4
JU,Italy,Germany,0,0,0
FR,Italy,Netherlands,44,77,44
JU,Netherlands,Italy,0,1,0
W6,Italy,Hungary,89,96,88
TC,Tanzania,Tanzania,0,8,0
NO,Egypt,Italy,13,5,13
MU,Italy,Indonesia,0,17,0
TW,Vietnam,South Korea,4,2,4
UA,Italy,United States,68,60,67
BA,Italy,Japan,1,0,1
S4,Portugal,Portugal,2,1,2
JU,Switzerland,Netherlands,0,0,0
AM,Mexico,Mexico,0,1,0
TK,Turkey,Lebanon,0,0,0
JU,Italy,Bosnia and Herzegovina,0,0,0
KL,United States,Italy,3,0,3
U2,Italy,Greece,562,129,556
IB,Italy,Brazil,3,4,3
AH,France,Algeria,0,8,0
LA,Italy,Colombia,2,14,2
MS,Italy,,0,3,0
AH,Italy,Algeria,0,14,0
SQ,India,Australia,1,0,1
SZ,Uzbekistan,Tajikistan,0,0,0
AF,Canada,South Africa,0,0,0
TK,Hungary,Turkey,0,0,0
NO,Italy,Tunisia,5,1,5
AZ,Italy,Costa Rica,0,0,0
SK,Italy,,8,18,8
U2,Italy,Netherlands,338,83,335
ET,Italy,Madagascar,10,15,10
S0,Honduras,Honduras,0,1,0
4Z,South Africa,South Africa,0,0,0
MH,Malaysia,Singapore,0,1,0
AF,Italy,Mexico,13,25,13
1L,Italy,United Kingdom,0,0,0
AZ,France,,0,9,0
YP,South Korea,Japan,3,2,3
IB,Portugal,Belgium,2,0,2
EY,India,Italy,2,4,2
TK,Uzbekistan,Italy,0,3,0
RJ,Egypt,Italy,0,1,0
TG,Thailand,Thailand,5,14,5
VA,Australia,Australia,3,3,3
TG,Thailand,Vietnam,0,0,0
W6,Italy,Greece,283,312,280
EK,Italy,United States,100,34,99
QR,Italy,India,3,20,3
BA,Italy,Madagascar,0,0,0
CI,Germany,Indonesia,0,0,0
PR,Singapore,Australia,1,0,1
QH,Thailand,Vietnam,0,1,0
A3,Turkey,Italy,0,0,0
GF,Italy,Philippines,0,5,0
W4,Italy,Spain,628,913,622
CA,Italy,Japan,0,132,0
IB,France,Spain,8,4,8
JU,Greece,Serbia,0,0,0
AC,Italy,Mexico,1,4,1
JU,Serbia,Italy,20,20,20
NO,Dominican Republic,Italy,7,6,7
TK,Pakistan,Denmark,0,0,0
AI,Thailand,Italy,0,1,0
FR,Italy,Estonia,6,33,6
BA,Spain,United States,0,0,0
AC,Spain,,0,0,0
VS,France,United States,0,0,0
QR,Germany,,0,0,0
NO,Spain,Italy,4,11,4
B6,United States,Dominican Republic,0,1,0
TK,Uzbekistan,,0,0,0
TK,United Arab Emirates,Italy,3,1,3
ET,Italy,Benin,0,3,0
AY,Italy,Japan,0,2,0
BQ,Germany,Italy,0,3,0
FR,Italy,Bulgaria,34,80,34
QZ,Indonesia,Cambodia,0,3,0
RO,Egypt,Romania,0,2,0
WY,Italy,Thailand,1,51,1
YW,Italy,Spain,0,1,0
LH,Greece,Italy,1,2,1
WY,United Arab Emirates,Italy,4,0,4
TK,Germany,Philippines,1,0,1
ET,Italy,Namibia,2,2,2
AV,Spain,Colombia,2,2,2
JU,Italy,,0,8,0
AT,Ivory Coast,Canada,0,1,0
OS,Italy,China,1,0,1
U2,Netherlands,Greece,1,1,1
DL,United States,The Bahamas,1,0,1
AZ,Italy,Benin,0,1,0
AF,Italy,Réunion,0,1,0
XZ,Italy,Italy,912,62,903
TK,Spain,Venezuela,0,1,0
W4,Italy,Sri Lanka,0,1,0
NO,Italy,Italy,6,6,6
W4,Cyprus,Italy,0,1,0
ID,Indonesia,Indonesia,0,4,0
PC,Hungary,Turkey,1,0,1
U2,Denmark,France,1,0,1
NK,Sint Maarten,United States,2,0,2
AT,Morocco,France,1,3,1
W6,Hungary,Turkey,4,0,4
SV,Turkey,Malaysia,0,1,0
W6,Serbia,Germany,1,0,1
OG,Italy,,0,1,0
W6,Italy,Sweden,0,1,0
EK,United Kingdom,United Arab Emirates,0,1,0
U2,Germany,Italy,54,3,53
FR,Morocco,Spain,9,7,9
IB,Spain,Greece,2,0,2
W2,Spain,Spain,0,3,0
EK,Italy,Nepal,1,1,1
BA,Italy,Chile,1,2,1
MU,China,China,0,8,0
LO,Slovenia,United States,0,4,0
QR,Australia,Greece,1,0,1
HV,France,Afghanistan,0,1,0
RC,Iceland,Faroe Islands,0,1,0
LY,Italy,United States,0,3,0
AF,Germany,Italy,2,0,2
TW,South Korea,South Korea,0,2,0
W6,Austria,Greece,0,1,0
JU,Croatia,Cyprus,1,0,1
XY,Saudi Arabia,Saudi Arabia,0,2,0
QR,United Arab Emirates,Qatar,1,0,1
IB,Ecuador,Italy,1,2,1
TK,Italy,Jordan,6,3,6
AZ,Italy,Luxembourg,1,0,1
FD,Vietnam,Thailand,0,3,0
KU,Italy,United Arab Emirates,0,2,0
TK,Luxembourg,Kuwait,0,1,0
FR,Germany,Belgium,0,1,0
JU,Slovenia,Serbia,1,0,1
AM,Mexico,Brazil,0,1,0
IB,Mexico,Italy,0,1,0
UX,Spain,Venezuela,0,1,0
IB,Denmark,Italy,0,1,0
LH,Italy,Croatia,2,4,2
AA,United States,,1,0,1
AF,Italy,Sint Maarten,1,2,1
SK,Italy,India,0,2,0
J9,Turkey,Nepal,2,0,2
A3,Greece,Switzerland,1,0,1
DL,Italy,Peru,2,0,2
V7,France,Algeria,0,2,0
KL,France,Mexico,0,1,0
FR,Republic of Ireland,Italy,25,23,25
FR,Republic of Ireland,Spain,0,2,0
TP,Italy,Spain,3,7,3
G3,Paraguay,Italy,0,4,0
DG,Philippines,Philippines,1,1,1
VZ,Thailand,Thailand,0,20,0
SQ,Germany,Singapore,1,0,1
LX,Poland,Italy,0,1,0
DL,Germany,United States,3,0,3
OK,Italy,Egypt,0,4,0
W6,Israel,Greece,0,1,0
SK,Poland,Norway,1,0,1
3O,Italy,Morocco,165,61,163
TP,Portugal,Brazil,1,4,1
XZ,Greece,Italy,5,2,5
VY,Tunisia,Spain,1,0,1
A3,Cyprus,Greece,0,1,0
XY,United Arab Emirates,Saudi Arabia,5,2,5
TP,Spain,Venezuela,2,0,2
AT,Morocco,Morocco,1,4,1
LH,Germany,India,2,7,2
UX,Spain,Paraguay,1,1,1
UX,Honduras,Italy,1,0,1
TK,Mexico,Italy,2,2,2
OS,Italy,Maldives,0,1,0
LH,Spain,Italy,2,0,2
UA,Costa Rica,Italy,0,1,0
EK,Belgium,Thailand,1,0,1
IB,Italy,Portugal,10,23,10
AZ,Germany,Italy,7,26,7
HT,Italy,Turkey,0,3,0
TU,France,Tunisia,0,7,0
AF,France,United States,0,5,0
LH,Luxembourg,Italy,0,2,0
FR,Spain,Belgium,3,1,3
AT,Italy,Burkina Faso,0,2,0
J2,Azerbaijan,Georgia,0,1,0
W4,Italy,Canada,0,1,0
KL,Italy,Sweden,1,0,1
LX,Switzerland,Singapore,0,1,0
MH,Malaysia,Italy,0,2,0
FD,Laos,Thailand,0,2,0
W4,Italy,Bulgaria,0,1,0
MS,Italy,Lebanon,0,9,0
KL,Italy,Ecuador,4,6,4
A3,Italy,Cuba,0,1,0
P0,Zambia,Italy,0,4,0
FR,Croatia,France,0,2,0
QF,Italy,,0,1,0
W4,Spain,Italy,135,84,134
KL,Germany,Nigeria,2,0,2
AZ,France,Italy,11,23,11
AF,France,Réunion,1,1,1
IB,Uruguay,Italy,4,17,4
KL,Italy,Brazil,8,3,8
W4,Armenia,Austria,1,0,1
W6,Italy,Canada,0,1,0
CZ,Cambodia,Italy,0,2,0
FR,Republic of Ireland,Portugal,0,2,0
HT,Italy,Greece,0,19,0
LH,Italy,Norway,8,15,8
CD,Netherlands,The Gambia,0,4,0
,Tanzania,Tanzania,2,6,2
TK,Italy,Venezuela,8,11,8
EK,Italy,Malaysia,11,1,11
G9,Italy,Pakistan,10,2,10
TK,Italy,Tanzania,1,9,1
DY,Italy,Finland,0,3,0
LX,Luxembourg,Italy,2,0,2
UX,Spain,Cuba,1,0,1
VB,Colombia,Germany,0,1,0
CA,Italy,Mongolia,0,1,0
BA,Belgium,Barbados,1,0,1
TP,Portugal,United Kingdom,1,0,1
FR,France,Poland,0,1,0
HV,Spain,Italy,1,1,1
TK,Denmark,Turkey,0,2,0
S4,Portugal,Italy,0,7,0
LH,Italy,Mauritius,3,0,3
QR,Italy,Kenya,1,1,1
DE,Italy,Canada,2,0,2
GQ,Cyprus,Italy,0,2,0
DY,Sweden,Tunisia,0,1,0
FR,Portugal,United Kingdom,5,3,5
WY,Italy,New Zealand,0,1,0
EW,Germany,Netherlands,1,0,1
VY,Spain,,0,1,0
LH,Italy,Latvia,0,1,0
FR,Luxembourg,Germany,1,0,1
U2,Portugal,Switzerland,1,0,1
LX,Switzerland,Germany,1,0,1
EK,France,Mauritius,0,1,0
W4,Italy,,0,36,0
FR,Hungary,Israel,0,2,0
LH,Italy,Netherlands,5,5,5
UA,United States,,0,7,0
OS,Italy,South Korea,0,4,0
BA,Malta,United Kingdom,1,2,1
TK,Iraq,Germany,0,6,0
TR,Indonesia,Singapore,1,2,1
FI,Germany,United States,0,1,0
AZ,Italy,Norway,0,2,0
AF,Italy,Hong Kong,0,1,0
KL,Singapore,Chile,0,1,0
EW,Germany,Spain,1,3,1
U2,Italy,Belgium,0,5,0
SK,Italy,Portugal,0,2,0
LH,Italy,Cuba,0,1,0
BA,Italy,Dominican Republic,0,1,0
FR,Austria,Poland,0,1,0
UX,Italy,Venezuela,2,0,2
UA,Guam,Federated States of Micronesia,1,0,1
AF,Spain,Argentina,1,0,1
FZ,Israel,United Arab Emirates,2,0,2
MS,Italy,Seychelles,0,1,0
7C,Vietnam,South Korea,1,0,1
TK,Egypt,Turkey,0,1,0
HU,Italy,China,0,25,0
CA,United Kingdom,China,0,2,0
SN,Italy,Portugal,1,1,1
G9,Italy,,0,1,0
U2,France,Netherlands,1,0,1
FR,Morocco,United Kingdom,0,1,0
TK,Lithuania,Italy,0,1,0
AZ,Italy,Nepal,0,2,0
BA,Romania,Philippines,0,1,0
AT,Togo,Italy,0,1,0
AZ,Italy,Kuwait,0,1,0
LH,Netherlands,United Arab Emirates,1,0,1
F9,United States,United States,7,15,7
LH,United Kingdom,Tunisia,0,6,0
U2,Italy,Albania,0,2,0
A3,Italy,Australia,0,1,0
SV,United Kingdom,Mauritius,2,0,2
OS,Italy,Iran,5,1,5
NT,Spain,Mauritania,0,3,0
KS,Hungary,Romania,2,0,2
UA,United States,Dominican Republic,1,0,1
SV,United Arab Emirates,Bahrain,1,0,1
TK,Germany,Iran,0,2,0
BA,United Kingdom,Switzerland,1,0,1
TK,Switzerland,Netherlands,13,0,13
Q4,Cuba,Dominican Republic,0,1,0
AF,Czech Republic,United States,1,0,1
SV,Saudi Arabia,United Arab Emirates,0,1,0
IZ,Israel,Greece,0,1,0
VY,Italy,,0,15,0
HV,France,Netherlands,3,0,3
EW,France,Germany,3,4,3
LH,Albania,Germany,3,1,3
WY,Bangladesh,United Arab Emirates,0,1,0
TK,Italy,South Africa,5,0,5
W4,Czech Republic,Italy,4,6,4
AT,Morocco,Senegal,1,1,1
SK,Switzerland,Norway,0,1,0
SM,United Arab Emirates,Egypt,0,1,0
U2,Sweden,Italy,1,0,1
A3,Italy,Jordan,0,1,0
OS,Austria,Italy,11,14,11
FR,Italy,Indonesia,0,1,0
I2,Spain,France,3,0,3
AF,Argentina,Italy,0,2,0
SM,Egypt,Egypt,1,4,1
AV,Spain,Chile,3,1,3
SK,Faroe Islands,Denmark,1,0,1
AZ,Colombia,Italy,0,1,0
IW,Indonesia,Indonesia,0,1,0
SN,Belgium,United Kingdom,0,1,0
W9,United Kingdom,Portugal,0,1,0
AZ,Italy,Brazil,4,51,4
GQ,Greece,Italy,20,8,20
6E,India,India,15,22,15
AZ,Netherlands,Italy,14,17,14
H4,Italy,Moldova,0,27,0
ET,Switzerland,Italy,1,0,1
AK,India,Indonesia,0,4,0
LX,Serbia,United States,2,0,2
SQ,Spain,Italy,3,1,3
XJ,Japan,Thailand,0,3,0
PC,Germany,India,0,2,0
EN,Germany,Romania,2,0,2
CM,Brazil,Mexico,0,2,0
BA,Singapore,Italy,0,1,0
SK,Poland,Italy,0,1,0
OS,Serbia,Italy,1,0,1
AF,Italy,Guinea,0,1,0
FR,Luxembourg,United Kingdom,0,1,0
W6,Italy,Czech Republic,75,151,74
VU,Vietnam,Vietnam,0,5,0
RJ,Jordan,Egypt,0,1,0
LH,Italy,Namibia,8,21,8
UX,Italy,Paraguay,4,2,4
SK,France,United States,1,7,1
VY,Italy,Egypt,1,2,1
W4,Italy,Lithuania,0,1,0
MH,Malaysia,India,0,1,0
NO,Greece,Italy,3,2,3
W6,Germany,Republic of Macedonia,0,1,0
EK,Spain,Uganda,1,0,1
CA,Italy,Singapore,0,7,0
SV,Saudi Arabia,Pakistan,0,4,0
AF,Italy,Costa Rica,5,5,5
NO,India,Italy,2,0,2
Y4,Mexico,United States,0,3,0
J2,Italy,Azerbaijan,0,1,0
6H,Egypt,Italy,0,2,0
SN,Italy,Togo,2,0,2
W6,Belgium,Vietnam,0,1,0
A1,Honduras,Honduras,0,2,0
H4,Moldova,France,0,1,0
FR,Germany,,0,1,0
KL,Italy,Kenya,0,1,0
KL,Hungary,Italy,0,1,0
W6,Italy,Bangladesh,0,2,0
VY,France,Italy,54,10,53
V7,France,France,1,3,1
IB,Peru,Italy,3,4,3
TB,Mexico,Belgium,4,0,4
CM,Peru,Panama,0,1,0
BY,Portugal,United Kingdom,1,0,1
JU,Egypt,France,0,2,0
EK,Italy,Pakistan,0,1,0
W4,Italy,Albania,526,669,521
AH,Italy,Senegal,0,6,0
LX,Italy,Luxembourg,1,4,1
VZ,Thailand,Cambodia,0,3,0
W6,Israel,Hungary,1,0,1
LH,Germany,United States,4,2,4
FR,Jordan,Greece,0,1,0
AK,Malaysia,Sri Lanka,0,1,0
VY,Netherlands,Spain,1,0,1
LA,Brazil,,0,1,0
AK,Indonesia,Indonesia,0,1,0
U2,Italy,Bulgaria,0,1,0
5Z,South Africa,South Africa,0,1,0
W9,United Kingdom,Albania,3,2,3
DM,Dominican Republic,Colombia,1,0,1
FR,Germany,Spain,6,5,6
HV,Italy,,0,4,0
NT,Italy,Spain,0,21,0
TK,Mozambique,Italy,0,1,0
DE,Germany,Egypt,0,3,0
LX,Italy,Poland,1,0,1
TR,Hong Kong,Singapore,3,0,3
HC,Senegal,The Gambia,0,2,0
AV,Colombia,Curaçao,0,1,0
TK,Turkey,Netherlands,0,1,0
TP,France,Morocco,0,1,0
LX,Italy,Sweden,2,2,2
CA,Italy,Philippines,0,8,0
UA,Italy,Costa Rica,5,9,5
ID,Singapore,Indonesia,0,1,0
UX,Portugal,Spain,1,2,1
KL,Italy,Singapore,1,0,1
VB,Colombia,Italy,0,1,0
IB,Costa Rica,Spain,0,2,0
SN,Belgium,France,2,2,2
SV,Saudi Arabia,Italy,2,0,2
AT,Italy,Egypt,1,0,1
KE,Italy,Cambodia,0,1,0
HU,Serbia,China,0,1,0
OS,Italy,Indonesia,0,1,0
RJ,Jordan,Italy,1,0,1
W2,Kenya,Tanzania,0,1,0
KM,Belgium,Malta,0,1,0
AT,Italy,Niger,0,1,0
LH,Italy,Argentina,0,13,0
AF,Cuba,Italy,1,0,1
AM,Italy,Peru,0,1,0
IB,Spain,Cuba,2,0,2
FR,Croatia,Sri Lanka,0,2,0
3O,Morocco,Turkey,1,0,1
SK,Germany,Italy,0,2,0
WS,United States,Canada,0,1,0
KQ,South Africa,Tanzania,1,0,1
W4,Italy,Greece,271,290,268
ZG,Japan,Italy,0,1,0
U2,Italy,Cyprus,8,1,8
U2,United Kingdom,Netherlands,8,0,8
KM,Italy,Bulgaria,0,1,0
HC,Italy,The Gambia,0,1,0
G9,Saudi Arabia,Nepal,1,0,1
XY,Saudi Arabia,Italy,0,1,0
TK,Turkey,Spain,0,1,0
AA,United Kingdom,Colombia,1,0,1
MM,Japan,Italy,0,1,0
OG,Iceland,Spain,1,0,1
RJ,Malaysia,Italy,0,1,0
AC,France,Canada,1,0,1
W4,Germany,Albania,3,3,3
PC,Italy,Georgia,2,0,2
TK,Kuwait,Italy,1,2,1
KU,Italy,Bangladesh,0,3,0
IB,Ecuador,Spain,0,1,0
EW,Germany,Denmark,2,0,2
TK,Italy,China,1,7,1
DY,Norway,Estonia,0,1,0
FH,Italy,Turkey,0,1,0
AV,Guatemala,Italy,0,2,0
CI,Palau,Italy,0,4,0
BJ,France,Tunisia,1,2,1
D7,Malaysia,Australia,0,1,0
Z9,Thailand,Malaysia,0,1,0
EK,Germany,Maldives,1,0,1
AY,Italy,Finland,50,9,50
U2,Italy,Switzerland,74,9,73
W6,Hungary,Netherlands,4,1,4
DY,Italy,Sweden,0,25,0
JU,Greece,Italy,1,5,1
TK,Italy,United Arab Emirates,8,21,8
LH,Italy,Colombia,0,25,0
SN,Germany,The Gambia,1,0,1
FO,Argentina,Brazil,3,1,3
KQ,Sierra Leone,Ghana,3,1,3
EK,Thailand,Netherlands,2,0,2
AV,Spain,Argentina,5,0,5
AZ,Italy,Armenia,0,2,0
AF,Italy,South Korea,4,10,4
JU,Italy,Croatia,1,1,1
PR,Thailand,Philippines,0,1,0
3U,Thailand,Italy,0,1,0
VY,Italy,Mexico,0,1,0
TK,Australia,Italy,0,1,0
K6,Cambodia,Vietnam,0,2,0
TU,United Kingdom,Tunisia,0,2,0
W6,Italy,Serbia,10,2,10
LO,Italy,Armenia,0,3,0
AZ,Republic of Macedonia,Italy,0,1,0
LX,Italy,Maldives,0,4,0
FR,Bulgaria,Netherlands,1,0,1
RJ,Netherlands,Jordan,1,0,1
TK,Uganda,Italy,1,0,1
QB,Iran,United Arab Emirates,0,1,0
AF,Albania,Colombia,0,1,0
LH,Italy,Turkey,11,9,11
AK,Indonesia,Malaysia,0,7,0
U2,Morocco,Italy,33,2,33
G9,Italy,India,13,26,13
MS,Egypt,United Arab Emirates,0,1,0
PC,Kazakhstan,Italy,1,0,1
PC,Iran,Italy,5,2,5
S4,Portugal,Canada,0,2,0
XJ,South Korea,Thailand,0,3,0
UX,Argentina,Italy,1,5,1
LX,Italy,Egypt,0,2,0
W6,Portugal,Turkey,0,1,0
W6,Italy,Kazakhstan,0,2,0
DO,Aruba,Italy,0,2,0
OS,Austria,Greece,2,0,2
TK,Spain,Turkey,1,0,1
W4,Italy,Italy,1289,1522,1276
FD,Thailand,Thailand,0,41,0
W6,Czech Republic,Bulgaria,1,0,1
DE,Italy,Germany,5,1,5
KL,France,Italy,3,0,3
TP,Italy,Canada,3,6,3
MS,Egypt,Greece,0,1,0
AZ,United Kingdom,Italy,2,2,2
V7,Spain,Portugal,2,1,2
HY,Italy,Uzbekistan,0,3,0
BN,Germany,Italy,0,1,0
