carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
HU,Italy,China,0,26,0
OS,Italy,Greece,1,12,1
AF,France,Republic of Ireland,1,0,1
NK,Dominican Republic,United States,1,7,1
W6,Germany,Hungary,1,0,1
AV,Spain,Chile,2,0,2
V7,France,Algeria,1,0,1
HV,Spain,Italy,0,1,0
LH,Kuwait,Italy,1,1,1
ET,Kenya,United States,1,0,1
BA,France,United States,0,1,0
QZ,Australia,,0,1,0
XQ,Germany,Turkey,0,1,0
FR,Italy,Nepal,0,1,0
EK,Italy,Taiwan,2,0,2
PG,Cambodia,Thailand,0,1,0
U2,Italy,Switzerland,32,10,32
AY,Italy,Finland,60,11,59
G9,Italy,Thailand,4,11,4
OK,Egypt,Italy,0,3,0
FR,Finland,Italy,2,5,2
OV,Saudi Arabia,Oman,1,1,1
TK,Bulgaria,Sri Lanka,0,1,0
IB,Spain,Argentina,2,1,2
AF,Algeria,Italy,0,1,0
AR,Italy,Chile,0,2,0
N0,Italy,The Bahamas,0,1,0
MH,Italy,Malaysia,0,2,0
JU,Serbia,Spain,0,1,0
EW,Spain,Italy,1,0,1
IZ,Italy,Israel,1,0,1
GF,Italy,Laos,0,5,0
6E,Sri Lanka,India,0,2,0
W4,Spain,Austria,1,0,1
ET,Italy,Mozambique,0,1,0
IB,Senegal,Nicaragua,0,1,0
LH,Albania,France,1,1,1
IZ,Israel,Israel,0,1,0
VY,France,,0,1,0
EW,Germany,Romania,0,1,0
TK,United States,Italy,0,2,0
AF,Italy,Peru,20,32,20
FI,Italy,United States,3,2,3
FR,Greece,Spain,0,2,0
V7,Italy,Indonesia,0,1,0
V7,Italy,Albania,0,3,0
3O,France,Morocco,10,1,10
FR,United Kingdom,France,2,2,2
KL,Italy,Tanzania,0,6,0
SV,Italy,United Arab Emirates,0,3,0
U2,Italy,Trinidad and Tobago,0,4,0
OA,Greece,Italy,0,4,0
FR,Greece,Greece,3,5,3
W4,Albania,France,1,2,1
W4,Cyprus,Italy,2,1,2
FZ,Iran,Australia,0,1,0
,The Bahamas,The Bahamas,0,1,0
PK,Pakistan,Italy,0,1,0
OS,Italy,Italy,5,0,5
TK,Italy,Georgia,4,2,4
W6,Italy,India,0,38,0
SN,Italy,United Kingdom,0,5,0
W9,United Kingdom,Morocco,0,1,0
LX,Italy,Maldives,1,1,1
WY,India,Italy,0,4,0
FR,Hungary,Spain,0,4,0
,Aruba,Colombia,1,0,1
B6,United States,United Kingdom,0,2,0
LH,Hungary,Italy,1,1,1
EY,Bahrain,Italy,0,1,0
W6,Romania,Israel,1,0,1
LG,Italy,Martinique,0,1,0
TK,Italy,Taiwan,1,0,1
AI,Italy,India,0,9,0
MU,Italy,China,0,44,0
AZ,Germany,Italy,7,12,7
MS,Italy,United Arab Emirates,0,3,0
W6,Israel,France,0,1,0
UX,Italy,,0,3,0
ET,Italy,Burundi,0,2,0
FR,Italy,Armenia,0,4,0
IB,Spain,United States,4,1,4
W4,Italy,Belgium,0,3,0
VY,Austria,France,1,0,1
XY,United Arab Emirates,Egypt,0,1,0
AT,Italy,The Gambia,0,1,0
BJ,United Kingdom,Tunisia,0,1,0
FH,Turkey,Germany,1,0,1
GQ,Greece,Cyprus,1,0,1
LH,Tunisia,Portugal,0,1,0
J2,Azerbaijan,United Kingdom,0,1,0
UX,Spain,United Kingdom,0,2,0
AH,Italy,Senegal,0,4,0
AV,Peru,Ecuador,1,1,1
GF,Italy,Thailand,0,23,0
TU,Tunisia,Libya,0,3,0
LO,Italy,China,1,2,1
EW,Germany,United Kingdom,1,0,1
EW,Greece,Germany,0,1,0
LX,Italy,United Kingdom,1,3,1
BY,United Kingdom,Greece,2,0,2
OG,Denmark,Iceland,0,1,0
AI,Italy,Nepal,0,2,0
XZ,Italy,France,0,2,0
TK,Turkey,Greece,0,1,0
OG,France,United States,1,0,1
EK,Slovenia,India,1,0,1
AF,France,Australia,0,3,0
FR,Denmark,Spain,0,1,0
TK,Qatar,Italy,0,1,0
DD,Thailand,Thailand,5,13,5
W6,Italy,Poland,169,128,167
SL,Thailand,Thailand,0,5,0
LX,Italy,Brazil,5,8,5
SJ,Indonesia,Indonesia,0,2,0
CZ,Italy,China,2,17,2
LH,Italy,Hong Kong,2,8,2
KL,Netherlands,Spain,1,0,1
AC,Cuba,Italy,1,0,1
ET,Italy,Angola,2,0,2
NT,Mauritania,Spain,0,2,0
W4,Austria,Armenia,1,0,1
A3,Bulgaria,Greece,2,0,2
AZ,France,Greece,1,0,1
J2,Italy,,0,1,0
HV,Germany,France,1,0,1
CI,Netherlands,Japan,0,1,0
W4,Italy,Lithuania,0,4,0
EW,Italy,Turkey,0,22,0
UX,Italy,Venezuela,1,3,1
JQ,Indonesia,Singapore,1,2,1
FD,Cambodia,Vietnam,0,2,0
SN,Italy,Spain,4,7,4
PC,Italy,,0,1,0
FR,Germany,Czech Republic,0,4,0
V7,Malta,Greece,0,2,0
PC,Italy,United Arab Emirates,1,1,1
UG,Tunisia,Tunisia,0,1,0
VY,Italy,Vietnam,0,1,0
W6,Italy,Qatar,0,3,0
EY,Kenya,Italy,0,2,0
A3,Egypt,Germany,1,0,1
N0,Italy,Canada,0,1,0
SV,Thailand,Italy,0,1,0
SQ,Italy,New Zealand,1,7,1
OS,Italy,Turkey,0,7,0
LH,Italy,Australia,0,7,0
W6,Italy,Sri Lanka,0,9,0
J2,Azerbaijan,Italy,1,1,1
AV,Ecuador,Brazil,1,0,1
LS,Italy,Spain,0,1,0
DE,Italy,Mexico,11,2,11
EY,Egypt,Saudi Arabia,0,2,0
LH,Germany,Spain,1,12,1
FZ,Italy,Tanzania,1,6,1
KL,Italy,Brazil,3,10,3
U2,Italy,Brazil,0,2,0
AZ,Morocco,Italy,1,4,1
TG,United Kingdom,Thailand,0,2,0
AZ,Argentina,Italy,3,10,3
CA,China,China,0,7,0
TP,Italy,Ghana,1,2,1
EY,United Arab Emirates,Italy,2,0,2
EW,Switzerland,Norway,0,1,0
AF,Georgia,Luxembourg,1,0,1
,Colombia,Colombia,21,13,21
SM,Egypt,Egypt,2,4,2
TP,France,Brazil,2,4,2
AV,Ecuador,Costa Rica,2,7,2
LO,Italy,Montenegro,0,3,0
AM,Spain,Argentina,0,1,0
W6,Italy,Kuwait,9,1,9
EW,Italy,Georgia,0,1,0
KQ,Tanzania,Italy,0,1,0
LX,Switzerland,Portugal,0,1,0
IB,Spain,,1,2,1
U2,Portugal,Greece,1,0,1
BR,Germany,Cambodia,0,1,0
W4,Republic of Kosovo,Austria,1,0,1
U2,Italy,Croatia,79,25,78
BR,Italy,Indonesia,0,18,0
W6,Jordan,Italy,15,6,15
BA,United Kingdom,Italy,38,26,38
OS,Italy,Austria,74,118,73
IB,Italy,Ecuador,13,15,13
TP,Spain,Italy,1,2,1
W6,Italy,Turkey,0,29,0
XQ,Turkey,Turkey,1,2,1
KL,Netherlands,Italy,10,5,10
U2,Italy,Israel,16,4,16
G9,India,Italy,1,3,1
TS,Canada,Turkey,0,1,0
,Republic of Macedonia,Switzerland,5,0,5
AR,Uruguay,Italy,0,3,0
FR,Denmark,Austria,1,0,1
W4,Albania,,0,2,0
HV,Portugal,Italy,0,1,0
AT,Italy,Mali,0,2,0
W4,Albania,Bulgaria,0,1,0
3O,Morocco,Italy,46,6,46
VY,Italy,Portugal,2,22,2
PC,Italy,Georgia,2,4,2
2B,Italy,United Arab Emirates,0,1,0
AF,France,United States,2,5,2
VY,Chile,Switzerland,1,2,1
MH,Thailand,Malaysia,0,1,0
KL,Canada,Italy,2,1,2
AK,Malaysia,Indonesia,0,1,0
A3,Greece,Italy,36,41,36
W4,Italy,United Arab Emirates,0,27,0
AZ,Spain,Italy,10,18,10
RO,Romania,Romania,0,10,0
WY,Italy,India,2,5,2
SQ,Italy,Philippines,2,6,2
W6,Italy,Cyprus,0,3,0
AF,Italy,Togo,0,4,0
DD,Thailand,Italy,0,3,0
W6,Bosnia and Herzegovina,Germany,1,0,1
KL,Italy,Vietnam,0,2,0
LH,Germany,United Arab Emirates,1,0,1
CX,Hong Kong,China,2,0,2
LH,Netherlands,Japan,0,1,0
FR,Spain,Republic of Ireland,0,1,0
TP,Morocco,France,0,1,0
XZ,Italy,Croatia,0,1,0
VZ,Thailand,Thailand,0,21,0
QZ,Indonesia,Thailand,0,3,0
TK,South Africa,Italy,1,1,1
PR,Philippines,Philippines,5,4,5
TK,Italy,Nepal,6,2,6
JY,Dominican Republic,Jamaica,0,1,0
BA,Germany,United Kingdom,1,0,1
JU,Denmark,Albania,1,0,1
DL,Germany,Argentina,1,0,1
OG,Italy,Iceland,4,6,4
CZ,Italy,,0,4,0
AF,Italy,Romania,4,3,4
W4,Italy,Bulgaria,0,3,0
DY,Norway,Germany,0,2,0
AM,France,Mexico,0,1,0
CA,China,Denmark,0,1,0
UX,Spain,Cuba,2,0,2
JL,Italy,Japan,0,1,0
VY,Italy,The Gambia,0,1,0
EK,Bangladesh,Italy,1,0,1
EW,Italy,Croatia,0,5,0
LH,Belgium,Italy,4,3,4
LH,Italy,Latvia,1,1,1
LH,Italy,Kenya,37,30,37
LO,Poland,Croatia,0,2,0
AF,Italy,Tanzania,2,5,2
G9,Italy,Nepal,4,4,4
LA,Italy,Peru,1,1,1
DE,Germany,Croatia,2,0,2
CI,Italy,Japan,1,4,1
TK,Pakistan,Belgium,0,1,0
W9,United Kingdom,France,1,0,1
SK,Italy,Greece,0,1,0
VY,Spain,Albania,0,1,0
W4,Italy,Portugal,1,14,1
WY,Italy,United Arab Emirates,1,3,1
AT,Belgium,Morocco,2,3,2
FD,Thailand,Cambodia,0,4,0
EK,South Korea,Italy,0,1,0
ET,Italy,Rwanda,1,0,1
XZ,Italy,Egypt,0,1,0
AZ,Italy,Netherlands,23,85,23
AA,Spain,Argentina,7,0,7
OS,Italy,Norway,0,2,0
AC,Spain,United States,1,0,1
WY,Italy,Tanzania,2,7,2
LX,Switzerland,France,0,3,0
KQ,France,Kenya,0,1,0
W6,Georgia,Italy,0,3,0
AY,France,Finland,1,0,1
JA,Chile,Chile,1,0,1
AZ,Belgium,,0,1,0
JU,Croatia,Serbia,1,0,1
PR,Australia,,0,2,0
OA,Greece,Greece,8,9,8
V7,Greece,Greece,15,5,15
HV,Netherlands,Italy,19,8,19
U2,Italy,Cyprus,20,5,20
Y9,Canada,Canada,0,1,0
AI,Thailand,Italy,0,4,0
JU,Italy,Montenegro,1,12,1
FR,Malta,Albania,0,10,0
U2,Italy,Norway,0,6,0
QR,France,Seychelles,1,0,1
LX,Italy,Benin,0,3,0
AZ,Italy,Czech Republic,0,2,0
CY,Cyprus,Italy,6,3,6
YB,Canada,Canada,1,0,1
VS,France,,0,2,0
TK,Italy,Hungary,1,0,1
BJ,Tunisia,Italy,2,0,2
BA,Egypt,United Kingdom,0,1,0
EW,Italy,Egypt,0,1,0
AV,Guatemala,Guatemala,1,0,1
W4,Romania,Germany,0,1,0
VY,Italy,United Kingdom,73,32,72
CZ,Italy,New Zealand,0,11,0
VN,Thailand,Vietnam,0,4,0
L6,Mauritania,Spain,0,5,0
CY,Egypt,Italy,0,16,0
PC,Iraq,Turkey,1,0,1
OK,Italy,Czech Republic,0,4,0
TK,Germany,Brazil,0,2,0
RJ,Italy,Thailand,1,1,1
AF,Germany,Italy,1,0,1
FR,Malta,France,0,1,0
QR,Kenya,Germany,1,0,1
FZ,Saudi Arabia,United Arab Emirates,0,1,0
TK,United Kingdom,United States,0,1,0
JU,Slovenia,Serbia,5,4,5
QR,Italy,India,3,10,3
AZ,Italy,Malaysia,0,2,0
CI,Italy,Thailand,0,5,0
EW,Italy,United Kingdom,2,5,2
BA,United Kingdom,United States,9,1,9
PC,Turkey,Albania,1,1,1
QR,Greece,Australia,0,1,0
VY,Morocco,Italy,2,1,2
AY,South Korea,Italy,2,0,2
GA,Indonesia,Italy,0,4,0
W6,Poland,Netherlands,1,0,1
UX,Dominican Republic,Germany,0,1,0
TK,Israel,Italy,0,1,0
OS,Italy,Slovakia,0,1,0
TK,Luxembourg,,0,1,0
B6,United States,The Bahamas,0,1,0
LH,France,Spain,1,0,1
FR,Germany,Italy,67,92,66
AF,France,Peru,0,2,0
CA,Italy,South Korea,0,31,0
SV,Italy,Tanzania,7,2,7
BA,Germany,United States,3,6,3
CA,Italy,Australia,0,19,0
EK,United Arab Emirates,Italy,1,3,1
FR,Republic of Ireland,,0,2,0
LH,Italy,Mauritius,3,0,3
ME,Lebanon,Kuwait,2,4,2
LH,United Kingdom,Germany,0,1,0
W4,Italy,Guernsey,0,1,0
LO,Italy,Sri Lanka,0,1,0
ET,Italy,Somalia,0,1,0
NZ,Japan,New Zealand,0,1,0
KM,Italy,Greece,0,2,0
W6,Greece,Cyprus,1,0,1
UX,Venezuela,Spain,0,1,0
IB,United States,Italy,1,0,1
AV,United Kingdom,,0,1,0
W6,Italy,Netherlands,52,38,51
AZ,Italy,Colombia,0,19,0
W6,Italy,Norway,0,7,0
LX,Slovenia,France,1,0,1
AK,Singapore,Australia,0,1,0
TK,China,Italy,0,5,0
TU,Italy,Ivory Coast,0,10,0
FR,Republic of Ireland,Sweden,1,0,1
W6,Netherlands,Italy,3,3,3
LS,Spain,United Kingdom,1,2,1
,Spain,United States,3,0,3
OS,Italy,Sweden,1,2,1
KL,Italy,Finland,1,0,1
TP,Italy,Colombia,0,1,0
EK,United Kingdom,Hong Kong,1,0,1
EK,Italy,Hong Kong,1,0,1
EK,Philippines,Italy,1,0,1
FR,Malta,Israel,1,0,1
