carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
TG,Thailand,Thailand,3,11,3
SK,Norway,Norway,3,10,3
LX,Costa Rica,,0,0,0
JU,Egypt,Italy,1,1,1
OS,Italy,United States,4,9,4
TP,Germany,Portugal,0,1,0
WY,Italy,Thailand,2,53,2
FR,Italy,Croatia,132,249,131
MH,Italy,Malaysia,0,4,0
LY,Israel,Italy,2,6,2
AH,France,Algeria,0,3,0
AZ,Italy,Spain,19,159,19
S4,Portugal,Portugal,3,2,3
EK,Italy,Mauritius,0,54,0
AZ,Egypt,Italy,5,11,5
AH,Italy,Senegal,0,5,0
FR,France,Spain,5,16,5
CM,Belize,Panama,0,4,0
U2,Italy,Greece,828,121,820
FI,Italy,United States,2,8,2
IB,Spain,France,2,1,2
TP,Italy,Brazil,52,200,51
W6,Czech Republic,Italy,19,20,19
LX,Italy,Spain,3,34,3
TP,Brazil,Spain,1,4,1
G3,Argentina,Brazil,0,1,0
QR,Nigeria,Brazil,0,0,0
LA,Italy,Argentina,3,4,3
CY,Cyprus,Lebanon,2,1,2
EW,Italy,Germany,197,132,195
NP,Egypt,Egypt,0,8,0
QR,Italy,Qatar,0,4,0
2W,Spain,Dominican Republic,0,2,0
2W,Dominican Republic,Spain,0,1,0
EK,Italy,Malaysia,12,2,12
MS,Spain,Egypt,0,0,0
TK,Italy,Thailand,22,33,22
EY,United Arab Emirates,Maldives,0,3,0
AZ,Italy,India,8,17,8
ET,Italy,Switzerland,1,1,1
AS,United States,United States,0,16,0
W6,Italy,Serbia,5,9,5
MH,Malaysia,Italy,0,1,0
A3,Egypt,Greece,0,7,0
LA,Brazil,Peru,0,0,0
MS,Egypt,Morocco,0,0,0
SN,Italy,El Salvador,0,0,0
NO,Mexico,Italy,4,1,4
AC,India,Canada,0,1,0
FR,Romania,Italy,24,43,24
JU,Italy,Egypt,0,2,0
TP,Italy,,0,14,0
AF,Mexico,Italy,4,7,4
FR,Italy,Republic of Ireland,127,205,126
CI,South Korea,Italy,0,0,0
FR,Italy,Romania,97,217,96
FR,Spain,Germany,4,9,4
CI,United States,,0,0,0
CZ,Italy,Australia,6,6,6
MU,Australia,Hungary,0,0,0
TC,Tanzania,,0,0,0
EY,India,United Arab Emirates,0,2,0
NO,Canada,Italy,0,0,0
CX,Taiwan,Italy,1,2,1
WE,Thailand,Thailand,3,3,3
AZ,Italy,Israel,5,5,5
IB,Italy,France,0,1,0
FR,Italy,Bulgaria,27,48,27
KU,Italy,Thailand,0,1,0
GF,Italy,Bangladesh,0,1,0
JU,Slovenia,Serbia,0,2,0
OS,Italy,,0,5,0
QH,United Kingdom,Vietnam,0,1,0
W6,Italy,Greece,288,514,285
ET,Italy,Seychelles,7,19,7
A3,France,Greece,4,0,4
7C,Japan,South Korea,0,1,0
AZ,Malta,United States,1,0,1
KU,Turkey,Philippines,0,0,0
SK,Italy,Spain,0,8,0
SN,Italy,United States,0,14,0
FR,Spain,France,9,45,9
LG,Italy,Luxembourg,14,10,14
WT,Spain,Spain,0,5,0
FR,Italy,Slovakia,14,23,14
TU,Tunisia,Turkey,0,0,0
AF,Italy,Mexico,15,19,15
TK,Italy,Australia,0,26,0
SP,Portugal,Portugal,6,8,6
ET,Italy,Zambia,0,0,0
AC,Canada,United States,5,4,5
W6,Serbia,Spain,0,0,0
EY,Italy,Indonesia,27,39,27
AZ,India,Italy,0,4,0
BP,South Africa,Botswana,0,2,0
PG,Thailand,Thailand,30,48,30
ET,South Africa,,0,0,0
TK,Italy,United States,17,11,17
JU,Egypt,Serbia,0,2,0
U2,Italy,Italy,2174,237,2152
FR,Denmark,Italy,27,47,27
OS,Italy,Guam,0,2,0
VY,Spain,Ecuador,0,0,0
QR,France,Indonesia,0,0,0
W6,Italy,Jordan,35,52,35
LH,Italy,Dominican Republic,1,3,1
G3,Bolivia,Brazil,0,0,0
EK,Italy,United States,58,22,57
AI,Italy,,0,0,0
SN,Italy,,0,1,0
CM,Brazil,Dominican Republic,0,1,0
ET,Switzerland,Madagascar,2,0,2
SV,Italy,Indonesia,7,35,7
BA,Italy,Japan,1,1,1
CI,Italy,Australia,0,5,0
QR,Italy,Bangladesh,0,3,0
CA,Italy,,0,17,0
ET,Italy,,0,12,0
FR,Italy,Estonia,2,46,2
EY,Italy,Sri Lanka,1,5,1
AZ,Italy,Algeria,1,7,1
CY,Egypt,Greece,0,0,0
AR,Argentina,Argentina,0,6,0
LO,Poland,Poland,0,1,0
W6,Italy,Poland,57,84,56
AZ,Italy,French Polynesia,0,12,0
U2,Italy,Germany,124,20,123
KU,India,Spain,2,4,2
SM,Italy,Egypt,39,176,39
KL,Italy,El Salvador,0,5,0
JU,Italy,Hungary,0,1,0
FR,Spain,Spain,102,92,101
GA,Indonesia,Italy,0,0,0
UK,India,India,0,1,0
TP,Mexico,Italy,3,1,3
SK,Italy,Sweden,13,35,13
NO,Italy,Tunisia,13,10,13
LH,Germany,United States,3,5,3
MS,Egypt,Egypt,0,23,0
FR,Portugal,Netherlands,2,0,2
1L,Germany,Italy,0,0,0
LX,Switzerland,Mexico,0,5,0
AT,Italy,,0,0,0
KU,Italy,,0,1,0
ET,Ethiopia,Italy,0,0,0
LA,Colombia,Colombia,12,8,12
FR,Belgium,Italy,58,57,57
JL,Italy,,0,0,0
AC,Italy,Costa Rica,0,5,0
VS,France,United States,0,5,0
U2,Italy,Egypt,147,80,146
U2,Spain,Italy,188,38,186
IB,Italy,Costa Rica,8,13,8
CI,Italy,,0,2,0
MK,Australia,Italy,0,0,0
KL,Italy,,14,70,14
IB,Italy,Argentina,18,8,18
IB,Italy,Portugal,19,28,19
KU,Italy,Bangladesh,0,0,0
AF,Italy,Costa Rica,3,14,3
OU,United Kingdom,Croatia,0,0,0
TK,Italy,Argentina,0,1,0
AT,France,,0,0,0
DX,Italy,Italy,0,113,0
MU,Italy,Japan,0,17,0
EY,Austria,Philippines,0,0,0
EY,United Arab Emirates,Oman,1,0,1
PK,Pakistan,Italy,0,1,0
AC,Italy,United States,13,19,13
GF,India,Italy,0,5,0
LH,Italy,United States,162,159,160
UX,Italy,,0,6,0
BR,Japan,,0,0,0
AM,Mexico,Colombia,0,0,0
FR,Italy,Norway,15,46,15
MS,Italy,Kenya,0,9,0
MU,Hong Kong,Cambodia,0,0,0
SN,Ghana,Italy,2,1,2
JU,Italy,,0,2,0
FR,Bulgaria,Italy,2,21,2
MU,Italy,Australia,0,24,0
BT,Italy,Latvia,13,6,13
EK,Uzbekistan,Indonesia,0,0,0
G3,Brazil,Argentina,0,1,0
CZ,China,South Korea,0,0,0
RJ,Italy,Thailand,0,17,0
EY,Switzerland,India,0,0,0
TS,Canada,Italy,1,1,1
AT,France,Morocco,1,8,1
IB,France,Spain,6,6,6
MS,Italy,Australia,0,0,0
KU,Italy,India,1,0,1
WY,Philippines,Italy,0,0,0
TK,Turkey,Azerbaijan,0,0,0
BQ,Italy,Cyprus,0,2,0
W4,Italy,Spain,585,833,579
W6,Germany,Hungary,2,1,2
U2,United Kingdom,United Kingdom,11,0,11
IB,Italy,Uruguay,3,5,3
LS,United Kingdom,Spain,2,0,2
AM,Mexico,Italy,0,11,0
BT,Netherlands,Estonia,1,0,1
VY,France,Germany,2,0,2
TU,Tunisia,Portugal,0,2,0
XQ,Turkey,Spain,1,0,1
A3,Germany,Egypt,1,0,1
CY,Egypt,United Kingdom,0,3,0
IB,Italy,Colombia,36,15,36
LX,Germany,United States,1,0,1
FR,Greece,Italy,79,70,78
U2,Egypt,Italy,5,5,5
IB,Senegal,Nicaragua,0,1,0
TP,Spain,Portugal,0,3,0
UX,Bolivia,Italy,5,1,5
AA,Mexico,Switzerland,2,0,2
U2,Spain,United Kingdom,1,1,1
BA,China,Italy,0,2,0
JU,Italy,Romania,0,2,0
AZ,Italy,Martinique,0,1,0
OZ,Italy,Thailand,1,0,1
AK,Malaysia,,0,1,0
BA,Norway,United Kingdom,1,0,1
EK,Italy,Canada,0,1,0
U2,France,Netherlands,3,0,3
W6,Germany,Republic of Kosovo,1,0,1
U2,Italy,,0,21,0
KL,Italy,Iceland,4,13,4
AI,Italy,Australia,0,17,0
A3,Poland,Greece,1,0,1
PC,Italy,Kuwait,6,0,6
U2,United Kingdom,Spain,4,0,4
DL,Switzerland,Puerto Rico,3,0,3
KL,Italy,Singapore,1,1,1
LO,Romania,Italy,2,1,2
XZ,Italy,Malta,0,1,0
AA,Italy,The Bahamas,1,0,1
SV,Italy,Bangladesh,0,1,0
KM,Italy,Portugal,0,1,0
EK,Italy,Uganda,0,1,0
ET,Mozambique,Italy,4,12,4
LH,Italy,Germany,166,235,164
UA,United States,French Polynesia,3,0,3
W6,Netherlands,Cyprus,0,1,0
W4,Israel,Italy,2,7,2
FR,Spain,Poland,1,3,1
U2,Belgium,Switzerland,2,0,2
NO,Italy,Canada,2,0,2
KM,Italy,Italy,0,1,0
FZ,United Arab Emirates,Tanzania,0,2,0
AF,Italy,Martinique,1,0,1
A3,Greece,Germany,1,0,1
SK,Italy,Turkey,0,1,0
LX,Italy,Japan,11,19,11
XZ,Italy,Romania,39,5,39
V7,Greece,Italy,126,57,125
UX,Spain,Cuba,2,3,2
DY,Greece,Sweden,0,1,0
W6,Maldives,Italy,0,3,0
EY,Egypt,India,0,1,0
FR,Italy,Burkina Faso,0,1,0
A3,Greece,Switzerland,0,1,0
UA,Italy,Nicaragua,0,1,0
AR,Italy,Argentina,0,107,0
EY,Italy,Thailand,17,49,17
W6,Poland,Sweden,1,3,1
AM,Spain,Mexico,0,2,0
EW,Sweden,Italy,1,7,1
PC,Italy,Egypt,2,1,2
TK,Japan,Italy,1,2,1
XK,Italy,France,0,2,0
OS,Italy,Norway,1,1,1
IB,Portugal,Spain,2,0,2
FR,Jordan,Denmark,0,1,0
IU,Indonesia,Italy,0,1,0
BA,Italy,Ecuador,0,12,0
W6,Hungary,Albania,1,2,1
AK,Thailand,Malaysia,0,2,0
SN,Italy,Sweden,0,5,0
TP,Italy,Ghana,0,7,0
W4,Italy,Colombia,0,1,0
AV,Spain,Costa Rica,1,0,1
FR,Denmark,Austria,3,0,3
AF,Switzerland,Brazil,0,1,0
5W,Jordan,United Arab Emirates,0,1,0
JU,Montenegro,Turkey,0,1,0
CA,China,China,0,1,0
WY,Tanzania,Denmark,0,1,0
AZ,Italy,Democratic Republic of the Congo,0,1,0
AF,Netherlands,United States,0,1,0
NO,Italy,Greece,39,37,39
VY,Portugal,France,0,1,0
E5,Italy,Egypt,41,58,41
FR,Spain,,0,5,0
PR,Thailand,Philippines,0,2,0
SV,United Arab Emirates,Saudi Arabia,0,1,0
W4,Italy,Jordan,0,1,0
AY,Italy,Japan,3,1,3
SK,Italy,Cyprus,0,1,0
AH,Ivory Coast,Italy,0,1,0
DY,Norway,United Kingdom,0,1,0
B6,United States,The Bahamas,0,1,0
AZ,Italy,Switzerland,8,30,8
TK,Venezuela,Italy,1,3,1
U2,Morocco,Italy,32,6,32
CI,Italy,Indonesia,1,15,1
AF,Italy,Kenya,1,3,1
XQ,Italy,Turkey,0,7,0
KE,Japan,Italy,1,2,1
W4,Luxembourg,Italy,0,1,0
BF,France,Mauritius,0,1,0
EN,Germany,Italy,1,1,1
AK,Malaysia,Indonesia,0,2,0
XZ,Italy,Portugal,0,1,0
TK,Italy,Peru,0,1,0
OR,Curaçao,Netherlands,2,0,2
U2,Germany,Spain,1,0,1
PC,Italy,Turkey,87,106,86
3O,Italy,Morocco,172,68,170
TS,Greece,Canada,0,2,0
FR,United Kingdom,Sweden,0,3,0
H4,Romania,Romania,0,1,0
AZ,Greece,Italy,2,3,2
AZ,Italy,Kenya,1,4,1
CA,Austria,Japan,0,10,0
HM,Seychelles,Seychelles,0,3,0
FR,Greece,Greece,2,3,2
5J,Australia,Philippines,0,1,0
LO,Italy,Canada,0,2,0
OS,Germany,France,1,0,1
PK,Pakistan,United Kingdom,1,0,1
FZ,Italy,Kenya,0,1,0
EN,Italy,Brazil,0,1,0
SQ,Cambodia,Italy,0,1,0
VY,Spain,Denmark,1,0,1
SK,Italy,Norway,9,46,9
WY,Italy,Oman,3,3,3
AV,Ecuador,Italy,1,0,1
W4,Italy,Germany,16,24,16
W6,Italy,Croatia,0,8,0
DY,Denmark,Denmark,0,3,0
LO,Croatia,Sweden,0,1,0
WY,Switzerland,Philippines,0,2,0
EN,Italy,Argentina,0,1,0
KL,Italy,Netherlands,105,108,104
9U,Italy,Moldova,0,4,0
A3,Italy,Turkey,0,4,0
AZ,Albania,United States,0,2,0
AZ,United Kingdom,Italy,2,9,2
IB,United Kingdom,United States,0,1,0
AF,Italy,Chile,2,4,2
AF,Italy,Algeria,0,1,0
AF,France,United States,1,2,1
FR,Republic of Ireland,Netherlands,1,0,1
AF,Germany,Italy,2,0,2
LH,Italy,Israel,1,1,1
LX,Switzerland,Belgium,2,0,2
BA,South Africa,Italy,0,1,0
SA,South Africa,Italy,0,4,0
D7,Australia,Italy,0,4,0
EK,Italy,Mozambique,0,1,0
LA,Uruguay,Italy,1,1,1
EY,United Arab Emirates,Thailand,1,1,1
LO,Croatia,Poland,0,1,0
EW,Italy,Denmark,0,2,0
JU,France,Serbia,1,0,1
LX,Italy,Costa Rica,0,6,0
W4,Italy,France,81,165,80
NZ,New Zealand,Japan,0,1,0
HV,Netherlands,Italy,13,3,13
SV,Italy,Australia,0,4,0
TP,Italy,The Gambia,0,3,0
EI,United States,Italy,1,6,1
AY,Singapore,Italy,1,0,1
QF,New Zealand,Italy,0,2,0
EI,United Kingdom,United States,2,0,2
FZ,Italy,Eritrea,0,1,0
TR,Singapore,Italy,0,1,0
U2,Switzerland,Italy,14,1,14
AF,Italy,Netherlands,0,1,0
MS,Italy,Mauritius,0,1,0
XJ,Japan,Thailand,0,2,0
CZ,Italy,China,0,17,0
VY,Italy,Morocco,0,7,0
BR,Italy,Cambodia,0,2,0
LH,Italy,Qatar,0,2,0
TK,Italy,Angola,0,1,0
LH,Denmark,Canada,0,1,0
OG,France,Iceland,0,1,0
4F,Somalia,Kenya,0,2,0
SK,Republic of Ireland,Norway,0,2,0
TK,Ecuador,Spain,0,1,0
KL,Sweden,,0,1,0
FR,Luxembourg,Spain,0,1,0
3L,Georgia,United Arab Emirates,0,1,0
GF,Italy,Thailand,0,26,0
EK,Italy,India,2,1,2
CM,Brazil,Germany,0,2,0
BA,Portugal,United States,4,0,4
U2,Spain,Germany,2,0,2
"",Argentina,Spain,1,0,1
JQ,Australia,French Polynesia,0,1,0
OG,Italy,Iceland,12,22,12
W6,France,Italy,14,13,14
AZ,Italy,Maldives,1,8,1
PC,Turkey,Iraq,0,1,0
SK,Italy,Estonia,1,3,1
U2,Portugal,Egypt,0,2,0
TP,Brazil,France,1,0,1
BT,Georgia,Italy,0,6,0
W6,Italy,Bangladesh,0,4,0
EN,Italy,Croatia,0,1,0
MU,Italy,Thailand,0,1,0
OS,Italy,Serbia,1,1,1
LH,Germany,Canada,0,1,0
LH,Germany,Belgium,1,0,1
XZ,Romania,Italy,13,1,13
SV,Italy,India,1,17,1
AF,Italy,Tanzania,1,0,1
W4,Italy,Tunisia,0,1,0
NK,Costa Rica,Italy,0,3,0
T6,Philippines,Philippines,0,4,0
A3,Italy,Ethiopia,0,1,0
AT,Italy,The Gambia,0,2,0
U2,Portugal,Republic of Kosovo,2,1,2
LH,Germany,Spain,5,4,5
IW,Indonesia,Singapore,0,1,0
NH,United States,Japan,0,2,0
LX,Germany,,0,1,0
PC,Italy,,0,7,0
KL,Italy,Sweden,3,5,3
G9,Italy,United Arab Emirates,2,4,2
WJ,Argentina,Argentina,0,7,0
AF,France,France,2,0,2
VN,South Korea,Vietnam,0,2,0
LA,Egypt,Brazil,0,8,0
AY,Finland,Germany,1,0,1
OS,Italy,Sweden,1,4,1
TK,Italy,Uganda,1,4,1
LA,Belgium,Brazil,0,1,0
TK,Italy,Eritrea,0,1,0
SK,Italy,Iceland,3,55,3
MU,Italy,South Korea,0,1,0
LH,Italy,Thailand,71,196,70
W6,Greece,Italy,33,15,33
LH,Denmark,Italy,2,2,2
LH,Italy,Peru,0,2,0
LH,Italy,Taiwan,0,3,0
A3,Lebanon,Italy,3,2,3
TP,Italy,Venezuela,1,5,1
SV,Italy,Malaysia,3,5,3
TK,Italy,Azerbaijan,3,1,3
LA,Brazil,United States,1,0,1
AY,Estonia,Italy,1,0,1
CI,Italy,Malaysia,0,1,0
KE,South Korea,Spain,0,1,0
HA,United States,Cook Islands,0,1,0
BA,Italy,The Bahamas,0,5,0
JU,Serbia,Egypt,1,0,1
AZ,Chile,Italy,0,1,0
TK,Turkey,Montenegro,0,1,0
A3,Israel,Italy,0,1,0
FR,Malta,Spain,0,1,0
W6,Morocco,United Kingdom,0,1,0
Q2,Maldives,Maldives,2,0,2
OS,Greece,Italy,0,1,0
6E,Austria,India,1,0,1
DY,Italy,Finland,0,7,0
QR,Italy,Oman,0,1,0
GF,Pakistan,Italy,0,3,0
AY,Italy,Thailand,6,0,6
W4,Italy,Portugal,2,7,2
KQ,United Arab Emirates,Kenya,2,1,2
G9,Italy,Vietnam,0,3,0
FR,Spain,Albania,0,5,0
VY,Italy,Dominican Republic,0,1,0
LX,Dominican Republic,Italy,0,2,0
FR,Denmark,,0,1,0
"",Peru,Colombia,1,0,1
EN,Italy,Germany,6,0,6
IZ,Greece,Israel,2,1,2
RO,Romania,Moldova,0,2,0
AV,Spain,Colombia,16,3,16
AV,Aruba,Colombia,3,0,3
QH,Vietnam,Italy,0,1,0
RO,Italy,Egypt,0,1,0
UX,Argentina,Spain,0,2,0
V7,Germany,France,0,1,0
BZ,Israel,Italy,0,1,0
HC,Senegal,Senegal,0,2,0
LX,Italy,Brazil,7,14,7
FR,Croatia,Italy,24,11,24
IB,Germany,United States,0,1,0
OS,Italy,Montenegro,1,6,1
FR,Spain,Malta,2,1,2
AV,Ecuador,Colombia,2,0,2
FZ,Nepal,Italy,3,0,3
GQ,Italy,,0,7,0
W6,Poland,Spain,0,3,0
U2,Israel,Italy,7,0,7
KL,Italy,Luxembourg,1,0,1
RO,Romania,Turkey,0,1,0
DY,Italy,Estonia,0,1,0
TU,Libya,Tunisia,0,1,0
WS,Italy,Canada,2,6,2
TK,Germany,Turkey,0,5,0
A3,Serbia,Greece,2,2,2
AZ,Italy,Jamaica,0,2,0
W4,France,Germany,0,2,0
AS,United States,,0,2,0
HX,Hong Kong,Japan,3,1,3
D7,Malaysia,India,0,2,0
CM,Uruguay,Italy,0,2,0
IB,El Salvador,France,0,1,0
VJ,Vietnam,Thailand,0,6,0
2M,Belize,Belize,0,1,0
EW,Germany,Albania,1,0,1
IB,Spain,Spain,17,20,17
LX,Switzerland,Italy,5,31,5
OS,Austria,Mexico,1,1,1
AZ,Brazil,Italy,5,17,5
VY,France,United Kingdom,3,0,3
TK,Italy,Bangladesh,0,4,0
SN,Italy,Austria,0,1,0
W4,Italy,Greece,236,210,234
FR,Poland,Portugal,3,1,3
AY,Finland,Poland,1,0,1
W4,Germany,Romania,1,0,1
EW,Norway,Germany,1,0,1
FR,Czech Republic,Croatia,1,1,1
U2,Greece,Italy,126,4,125
SK,Norway,Italy,2,21,2
AZ,Italy,Serbia,2,0,2
W6,Italy,Iceland,0,19,0
AM,Italy,Honduras,0,1,0
BT,Italy,,0,2,0
VY,Spain,Switzerland,2,0,2
PD,United States,Canada,1,1,1
AZ,Italy,Nicaragua,0,1,0
W9,United Kingdom,Turkey,2,1,2
SK,Italy,Canada,0,2,0
LH,United Kingdom,Austria,0,1,0
AF,France,Martinique,0,1,0
LX,Hong Kong,Italy,4,0,4
LS,Italy,United Kingdom,34,24,34
AK,Malaysia,Malaysia,0,27,0
NO,Italy,China,3,0,3
OS,Italy,Greece,7,9,7
MU,Taiwan,Italy,0,1,0
EK,New Zealand,Italy,0,1,0
AT,Morocco,Germany,0,2,0
KL,France,Italy,0,1,0
LH,Italy,Italy,0,1,0
EW,Czech Republic,Sweden,1,0,1
OS,Netherlands,Austria,1,1,1
AF,France,Romania,1,0,1
U2,United Kingdom,Portugal,2,0,2
U2,Italy,Poland,0,1,0
LX,Italy,Germany,15,8,15
AZ,Italy,Mexico,0,52,0
FR,Germany,Italy,78,111,77
TK,Italy,Nigeria,8,7,8
AF,Italy,South Africa,3,3,3
AF,Switzerland,Indonesia,2,0,2
EN,Italy,Denmark,0,1,0
EW,Spain,Austria,0,1,0
IB,Costa Rica,Italy,0,3,0
TK,Georgia,Norway,0,1,0
LH,Germany,Albania,1,0,1
AZ,Italy,Colombia,0,25,0
CA,Japan,Italy,0,8,0
AZ,Italy,South Africa,0,2,0
LH,Germany,Greece,0,1,0
AZ,Argentina,United Kingdom,0,3,0
AZ,Italy,Aruba,0,1,0
U2,Belgium,France,1,0,1
BA,Bulgaria,Bermuda,1,0,1
UO,Hong Kong,Taiwan,0,1,0
FR,Belgium,Republic of Ireland,1,0,1
FT,Egypt,United Arab Emirates,1,0,1
OD,Malaysia,Malaysia,0,1,0
LX,Japan,Italy,0,1,0
EY,Italy,United Arab Emirates,53,4,52
I2,Italy,Spain,36,4,36
QR,Italy,Hong Kong,0,5,0
KL,Italy,Indonesia,2,2,2
U2,Italy,Israel,14,2,14
5J,Philippines,Saudi Arabia,0,1,0
A3,Turkey,Greece,0,1,0
TK,Italy,Oman,1,0,1
FR,Republic of Ireland,Italy,27,30,27
LX,Italy,Singapore,3,8,3
KL,Switzerland,United States,0,7,0
FR,United Kingdom,Malta,0,1,0
VB,Mexico,Cuba,1,0,1
W9,Spain,United Kingdom,1,0,1
BT,Italy,Lithuania,1,0,1
PC,Italy,Georgia,4,4,4
AC,Netherlands,,0,1,0
FR,Belgium,Spain,4,12,4
AF,Italy,Peru,11,11,11
EY,Italy,South Africa,0,2,0
EY,Italy,India,12,23,12
VY,Spain,United Kingdom,2,1,2
FR,Italy,Latvia,2,6,2
VN,Vietnam,Cambodia,0,2,0
EY,Japan,Italy,2,2,2
VJ,Vietnam,Hong Kong,0,1,0
VY,Italy,Peru,0,1,0
LO,Italy,Estonia,1,3,1
TP,Portugal,Republic of Ireland,0,2,0
VU,Vietnam,Thailand,0,1,0
LH,Belgium,France,1,0,1
UL,Sri Lanka,Maldives,1,0,1
FR,Hungary,Czech Republic,0,1,0
DY,Italy,Sweden,0,27,0
QR,Italy,Malaysia,10,6,10
E9,Cuba,France,0,1,0
OS,Belgium,Italy,1,0,1
KL,Italy,Peru,6,28,6
LO,Italy,China,0,5,0
DL,United States,The Bahamas,1,0,1
HV,Morocco,France,1,0,1
BT,Latvia,Italy,4,0,4
FR,Belgium,Cyprus,1,0,1
FR,Italy,Brazil,0,1,0
I2,France,,0,6,0
W6,Kuwait,United Arab Emirates,0,1,0
W6,Italy,South Korea,0,1,0
FR,Morocco,Belgium,1,0,1
CA,Hong Kong,Italy,0,2,0
CY,Cyprus,Egypt,0,1,0
GF,Italy,Philippines,0,13,0
V7,Italy,France,136,139,135
AZ,Italy,Malta,1,24,1
W9,Italy,United Kingdom,2,4,2
FR,Portugal,Spain,7,4,7
FR,France,Portugal,4,0,4
AF,France,,0,1,0
LH,Germany,Morocco,0,1,0
EY,India,United Kingdom,0,1,0
AH,Burkina Faso,France,0,1,0
FR,Italy,Singapore,0,1,0
BA,Argentina,Italy,1,0,1
JL,Japan,Japan,19,2,19
FR,Belgium,Turkey,0,1,0
3O,Italy,Western Sahara,0,1,0
VY,United Kingdom,Italy,19,4,19
VY,Spain,Netherlands,4,0,4
TK,Kenya,Italy,0,1,0
LY,Germany,Israel,2,0,2
SG,India,India,0,1,0
XZ,Italy,Thailand,0,1,0
