carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
AZ,Italy,French Polynesia,0,1,0
OZ,United States,Thailand,0,0,0
AZ,Italy,Germany,9,44,9
IB,Morocco,Spain,1,1,1
KU,Italy,Thailand,5,1,5
LH,Italy,Maldives,0,2,0
CZ,China,Indonesia,0,0,0
AZ,Costa Rica,Switzerland,0,0,0
SQ,United Arab Emirates,Indonesia,0,0,0
W6,Italy,Bulgaria,33,57,33
U2,Italy,Denmark,26,6,26
FJ,Australia,,0,1,0
W6,Italy,Poland,33,46,33
SQ,Japan,Italy,1,1,1
AH,Senegal,Italy,0,5,0
TK,Argentina,Italy,0,0,0
AZ,Italy,France,35,123,35
AF,Panama,Italy,1,0,1
TK,Italy,Thailand,1,41,1
AZ,Netherlands,Italy,5,14,5
AZ,The Bahamas,United States,0,0,0
TP,United States,Italy,3,13,3
OS,Italy,Madagascar,0,0,0
LH,Spain,,0,0,0
LH,Norway,Germany,0,0,0
VA,Australia,Italy,1,0,1
QR,Republic of Ireland,Japan,0,0,0
EK,Philippines,Italy,3,4,3
WS,Canada,Italy,1,2,1
AI,India,India,0,3,0
SK,Italy,Faroe Islands,1,4,1
MH,Italy,Malaysia,0,22,0
EK,Thailand,Italy,5,6,5
IB,Spain,Dominican Republic,2,0,2
HC,Senegal,Senegal,0,1,0
LA,United States,Colombia,0,0,0
AZ,Italy,Japan,56,202,55
AZ,Italy,Israel,5,22,5
FR,Italy,Republic of Ireland,118,219,117
MU,Italy,Australia,0,1,0
TK,Italy,Maldives,5,4,5
EY,Italy,Indonesia,6,15,6
PU,Spain,Colombia,0,3,0
KU,Italy,Bangladesh,0,0,0
FR,Italy,France,350,690,347
EY,United Arab Emirates,India,0,0,0
BR,Italy,,0,2,0
KL,The Bahamas,Italy,0,0,0
TK,Bangladesh,Italy,0,0,0
AZ,Costa Rica,Germany,0,0,0
FR,Belgium,Italy,53,50,52
FR,Malta,Italy,33,40,33
QR,Italy,Philippines,0,7,0
NO,Italy,Senegal,0,14,0
SV,Switzerland,Malaysia,0,5,0
LH,Italy,France,20,15,20
W6,Hungary,Italy,30,10,30
U2,Italy,Italy,1472,148,1457
SK,Italy,Canada,5,12,5
W6,Italy,Spain,288,415,285
AZ,Switzerland,Italy,1,11,1
LO,Italy,Japan,0,49,0
LH,Sweden,Italy,4,2,4
TP,Italy,Brazil,42,114,42
ID,Thailand,Indonesia,0,1,0
RO,Romania,Romania,0,1,0
KM,Italy,Germany,0,6,0
IB,Peru,Italy,0,0,0
JL,Italy,,0,2,0
U2,Italy,Portugal,227,79,225
LH,Italy,Argentina,13,12,13
LX,Italy,Republic of Ireland,3,2,3
UX,Spain,Italy,7,13,7
CA,Italy,Philippines,0,4,0
UK,India,Thailand,0,1,0
AZ,Italy,Brazil,10,29,10
TK,Italy,Singapore,7,17,7
SK,Norway,Norway,3,3,3
W6,Italy,Hungary,138,116,137
UX,Italy,Bolivia,0,5,0
TG,Thailand,Indonesia,0,0,0
AZ,Switzerland,,0,0,0
EY,Kuwait,India,0,0,0
TP,Portugal,Italy,15,44,15
U2,Italy,United Kingdom,303,67,300
G3,Brazil,,0,4,0
HY,Italy,Uzbekistan,0,3,0
UA,Costa Rica,Switzerland,0,4,0
FR,Estonia,France,0,0,0
EY,United Arab Emirates,Pakistan,2,0,2
LH,Italy,Thailand,5,14,5
EK,Italy,Japan,14,7,14
LA,Brazil,Italy,7,55,7
TU,France,,0,0,0
MK,Sri Lanka,Mauritius,0,0,0
TK,Italy,Indonesia,12,31,12
AT,Italy,United States,1,2,1
IB,Spain,Costa Rica,0,1,0
LH,United States,Italy,5,6,5
IB,Spain,Spain,13,10,13
LX,Italy,France,4,8,4
AY,Slovenia,,0,0,0
EY,Italy,Thailand,9,24,9
AI,Italy,India,0,34,0
U2,Italy,Spain,922,160,913
TU,France,Tunisia,0,15,0
BA,Portugal,United States,2,0,2
FR,Italy,Czech Republic,103,195,102
AI,United Arab Emirates,India,0,0,0
QR,Turkey,,0,0,0
CI,Italy,Japan,0,23,0
EY,Italy,Maldives,4,14,4
SN,Italy,United Kingdom,0,1,0
BA,Mexico,Italy,0,0,0
LH,Italy,Nigeria,4,0,4
JU,Italy,Egypt,0,13,0
FR,Germany,Italy,54,126,53
PR,Philippines,Philippines,2,3,2
LH,Italy,Norway,16,10,16
W6,Italy,Republic of Macedonia,18,13,18
LA,Italy,Argentina,3,12,3
UX,Paraguay,,0,0,0
BA,Italy,Hong Kong,0,0,0
SK,Italy,Japan,0,10,0
TG,Thailand,Thailand,2,7,2
LH,Italy,Georgia,5,0,5
EY,Italy,Australia,1,6,1
AZ,Spain,India,0,1,0
JL,Japan,Japan,4,11,4
AY,Italy,United States,16,72,16
Z8,Bolivia,Italy,0,0,0
FR,United Kingdom,Italy,102,124,101
UK,India,Bangladesh,0,0,0
BA,United States,Mexico,0,5,0
LH,Italy,Oman,5,5,5
LH,Argentina,Italy,0,0,0
AT,Italy,,0,1,0
CY,Cyprus,Lebanon,1,1,1
RJ,Italy,Jordan,1,21,1
WE,Vietnam,Thailand,1,0,1
LH,Italy,Germany,106,172,105
EK,Sri Lanka,Maldives,0,0,0
KE,South Korea,,0,0,0
W6,Estonia,Italy,2,0,2
TK,Pakistan,Sweden,0,1,0
DE,United States,Italy,4,0,4
OS,Italy,Greece,8,5,8
TK,Germany,Italy,2,1,2
EK,Italy,Kenya,1,1,1
2S,Germany,Turkey,0,1,0
GF,United Kingdom,Maldives,0,1,0
VY,Netherlands,Portugal,1,1,1
FR,Malta,Greece,1,0,1
MH,Malaysia,Italy,0,11,0
QR,Italy,Vietnam,12,24,12
VY,France,Spain,11,10,11
IB,Italy,Costa Rica,10,7,10
SK,Italy,Iceland,2,12,2
PC,France,Saudi Arabia,0,1,0
NO,Italy,India,0,1,0
KL,Argentina,Italy,1,0,1
EK,Italy,Oman,0,1,0
PC,Italy,India,0,1,0
AF,Italy,France,195,155,193
EY,Sri Lanka,Italy,2,0,2
VY,Italy,Chile,2,3,2
W6,Iceland,Italy,7,1,7
E9,Costa Rica,Italy,0,2,0
VY,Spain,Tunisia,1,1,1
EI,United States,Italy,1,2,1
QR,Australia,Germany,1,0,1
LX,Austria,Italy,2,0,2
VJ,Vietnam,Indonesia,0,3,0
UX,Netherlands,Spain,1,1,1
CA,China,China,0,2,0
TP,Morocco,Italy,0,2,0
UR,Uganda,Kenya,0,1,0
AZ,Italy,Maldives,1,5,1
LH,Italy,Romania,2,1,2
KL,Italy,Colombia,12,22,12
AF,Italy,Vietnam,1,6,1
AZ,Italy,Kenya,0,11,0
UX,Italy,United States,3,3,3
NO,United States,Italy,0,6,0
TK,Republic of Ireland,Turkey,1,0,1
WS,Netherlands,Canada,0,1,0
XQ,Italy,Iraq,0,1,0
AZ,Algeria,Italy,0,2,0
VY,Italy,Senegal,3,0,3
LY,Israel,Italy,2,3,2
W6,Lithuania,Italy,2,4,2
SM,Italy,Uzbekistan,0,2,0
OS,Italy,Hungary,3,1,3
CI,Thailand,Germany,0,2,0
EW,Germany,Morocco,0,3,0
PK,Pakistan,Switzerland,0,1,0
W6,Germany,Morocco,0,1,0
B6,United States,Canada,0,1,0
RC,Norway,Faroe Islands,0,3,0
HV,Italy,United States,0,2,0
AM,United States,Mexico,0,3,0
XZ,Italy,Israel,1,0,1
SV,Italy,,0,1,0
CI,Taiwan,Japan,0,4,0
FR,Croatia,Italy,16,3,16
OS,Austria,Greece,1,2,1
"",Chile,Italy,2,0,2
N0,United Kingdom,United States,1,0,1
TK,Italy,Kazakhstan,1,6,1
LX,France,Cuba,0,1,0
LH,Italy,Botswana,0,1,0
PK,Pakistan,United Arab Emirates,1,0,1
AZ,Italy,Malaysia,0,2,0
FI,Italy,Iceland,8,35,8
UX,Dominican Republic,Italy,0,5,0
FR,Slovakia,Malta,1,1,1
TP,France,Portugal,1,12,1
AY,Sweden,Spain,1,0,1
TK,Israel,Turkey,2,2,2
AC,Italy,United States,0,1,0
TX,France,United States,0,1,0
EK,Vietnam,Netherlands,1,0,1
V7,Italy,Portugal,0,2,0
NZ,New Zealand,New Zealand,2,3,2
TK,Italy,Senegal,5,5,5
AF,Italy,Guatemala,0,1,0
VY,Italy,Norway,0,1,0
2W,Cuba,Spain,0,3,0
LO,Bulgaria,Poland,0,1,0
K6,Vietnam,Cambodia,0,2,0
UX,France,Colombia,0,1,0
RJ,Egypt,Italy,0,1,0
AI,India,Italy,0,7,0
LX,Italy,Mauritius,1,4,1
SQ,Italy,Spain,22,5,22
KL,Italy,Republic of Ireland,4,4,4
U2,France,Netherlands,0,1,0
FO,Argentina,Italy,0,9,0
UX,Italy,Guatemala,0,1,0
LS,Italy,Republic of Ireland,0,1,0
UK,Thailand,United Arab Emirates,0,1,0
BA,France,United States,1,0,1
VN,Italy,Vietnam,0,1,0
AT,Italy,Ghana,1,9,1
VN,Vietnam,Vietnam,18,0,18
SN,Italy,Belgium,35,51,35
U2,Italy,Czech Republic,42,3,42
IB,Spain,Mongolia,0,2,0
AR,Spain,Argentina,0,1,0
PC,Kyrgyzstan,Italy,4,1,4
GF,Pakistan,United Kingdom,0,2,0
BA,Argentina,Italy,0,2,0
5W,Albania,United Arab Emirates,1,0,1
NK,Colombia,United States,2,2,2
LH,Republic of Ireland,United States,0,1,0
YB,Canada,Canada,1,0,1
FR,Slovakia,Lithuania,1,0,1
AZ,Italy,Finland,0,1,0
5J,Thailand,Philippines,0,1,0
BA,Italy,United Kingdom,108,97,107
FB,Italy,Bulgaria,0,3,0
AZ,Italy,Jordan,0,10,0
LH,Italy,China,0,16,0
DY,Denmark,Czech Republic,0,4,0
OW,Kenya,Kenya,4,2,4
TP,France,Brazil,0,3,0
LX,Italy,Dominican Republic,2,2,2
W6,Portugal,Bulgaria,3,0,3
EY,Italy,China,0,1,0
AF,Italy,French Polynesia,0,7,0
EY,United Arab Emirates,Saudi Arabia,0,1,0
HF,Togo,Ivory Coast,0,1,0
DY,Sweden,Norway,0,1,0
MS,Italy,South Africa,0,3,0
TK,Italy,Qatar,1,3,1
AY,France,Finland,1,0,1
CI,Italy,South Korea,0,2,0
UX,Italy,Honduras,0,2,0
PU,Spain,,0,2,0
V7,Spain,Spain,1,0,1
IB,Spain,Chile,1,0,1
"",Italy,Italy,0,2,0
BA,Morocco,United Kingdom,1,0,1
UX,Argentina,Spain,0,1,0
AC,United Kingdom,Canada,0,1,0
AF,Italy,Faroe Islands,1,0,1
TP,Italy,Cape Verde,4,17,4
AZ,Italy,United Kingdom,9,24,9
TK,Germany,,0,9,0
GF,Italy,Maldives,0,10,0
AZ,Italy,Turks and Caicos Islands,0,4,0
LA,Italy,Chile,1,7,1
AF,Italy,Slovenia,0,3,0
LX,Italy,Maldives,0,4,0
CX,Switzerland,Hong Kong,1,0,1
TU,Tunisia,France,0,5,0
EK,Austria,Seychelles,3,0,3
SV,Turkey,Malaysia,1,0,1
TK,Germany,Mongolia,0,1,0
W6,Spain,Italy,53,26,52
LX,Switzerland,Spain,2,9,2
QR,Italy,Malaysia,14,17,14
BA,Czech Republic,Hong Kong,0,3,0
6E,India,Maldives,1,0,1
IB,Spain,Panama,2,0,2
EK,Italy,Fiji,0,1,0
JQ,United States,Australia,1,2,1
EY,Japan,Italy,0,1,0
TK,Czech Republic,China,0,1,0
MH,Malaysia,Brazil,0,1,0
FR,Denmark,United Kingdom,2,0,2
PC,Italy,Pakistan,1,1,1
PC,Turkey,Iran,1,0,1
W6,Israel,Italy,18,4,18
AF,United States,Italy,9,3,9
LA,Argentina,Italy,1,3,1
SS,France,Canada,0,1,0
V7,Italy,Germany,0,1,0
TK,Singapore,Italy,1,2,1
W6,Italy,Turkey,0,3,0
IJ,Japan,Japan,0,1,0
EY,Italy,India,1,1,1
KU,Italy,Philippines,1,0,1
NO,Italy,Jordan,0,1,0
FR,Germany,Malta,0,3,0
FR,Sweden,United Kingdom,1,0,1
AT,Morocco,Spain,1,0,1
5J,Philippines,United Arab Emirates,1,0,1
DY,Italy,Faroe Islands,0,4,0
FR,Malta,Netherlands,0,1,0
LA,Colombia,United States,1,0,1
DL,Germany,United States,1,0,1
PG,Thailand,Italy,0,4,0
U2,Netherlands,Italy,38,4,38
FR,United Kingdom,Portugal,2,1,2
AY,Finland,Italy,7,3,7
MM,South Korea,Japan,0,1,0
PR,United Arab Emirates,Indonesia,0,1,0
HM,Seychelles,Seychelles,0,2,0
FR,Romania,Spain,0,1,0
AM,Japan,Mexico,0,1,0
LX,Italy,Thailand,53,37,52
DL,United States,Aruba,3,0,3
LA,Italy,Colombia,0,9,0
W6,Italy,Uzbekistan,0,3,0
5W,United Arab Emirates,Italy,0,1,0
U2,Germany,France,6,2,6
MS,Qatar,Italy,0,1,0
SV,Italy,Bangladesh,0,1,0
BA,India,Italy,1,0,1
G9,India,Italy,0,1,0
EK,United Kingdom,Tanzania,1,0,1
XQ,Italy,Afghanistan,0,1,0
AC,Canada,Jamaica,0,1,0
LH,France,South Africa,0,1,0
VN,Cambodia,Vietnam,1,0,1
A3,Italy,,0,3,0
EW,Italy,Mauritius,0,1,0
QR,Italy,Bangladesh,1,0,1
AF,Cuba,Italy,2,0,2
ME,Lebanon,Italy,4,6,4
KI,Malaysia,Malaysia,0,1,0
SV,Egypt,Saudi Arabia,0,2,0
W6,Cyprus,Spain,0,1,0
FR,Netherlands,,0,1,0
FR,Spain,Netherlands,0,1,0
FR,Italy,Israel,21,34,21
AZ,Italy,Dominican Republic,0,3,0
U2,Portugal,Switzerland,4,0,4
H2,Peru,Peru,0,2,0
GF,Italy,India,0,5,0
LX,Switzerland,Denmark,0,2,0
TP,Spain,Germany,0,2,0
TK,Italy,Azerbaijan,1,2,1
EK,Singapore,Switzerland,0,1,0
UA,United States,Italy,2,4,2
FR,Italy,Turkey,0,13,0
EK,Australia,Italy,9,6,9
W6,Italy,Maldives,0,7,0
U2,Morocco,Germany,2,0,2
EK,Italy,Namibia,0,4,0
TK,Italy,Cyprus,0,1,0
DE,Italy,Mauritius,1,0,1
CM,Panama,Cuba,0,1,0
V7,Italy,Greece,814,236,806
U2,Morocco,Italy,19,2,19
LH,Italy,United Kingdom,10,6,10
OS,Italy,United States,5,3,5
FR,Sweden,Portugal,0,1,0
6H,Germany,Israel,0,2,0
OZ,South Korea,Spain,1,1,1
KL,Italy,Czech Republic,4,0,4
LX,United Arab Emirates,Italy,0,1,0
AK,Vietnam,Italy,0,1,0
SN,Switzerland,Senegal,1,0,1
UX,Spain,United Kingdom,1,0,1
KL,Italy,Finland,1,1,1
U2,Germany,Italy,118,31,117
LA,Argentina,Brazil,1,0,1
A3,Turkey,Greece,1,2,1
FD,Vietnam,Thailand,0,7,0
KL,Italy,The Bahamas,0,2,0
QR,Italy,South Korea,0,2,0
FR,Italy,Costa Rica,0,2,0
AA,Italy,Mexico,2,0,2
LX,Italy,Austria,0,1,0
SN,Belgium,The Gambia,0,1,0
A3,Greece,Albania,1,0,1
PC,Turkey,Italy,16,16,16
"",Spain,United States,3,0,3
W6,Italy,Pakistan,0,7,0
G9,Bangladesh,Italy,0,4,0
B6,Dominican Republic,Puerto Rico,0,1,0
MU,Italy,China,0,2,0
AY,Italy,Thailand,2,2,2
CX,Italy,,0,3,0
SN,Italy,Egypt,0,1,0
5J,United Arab Emirates,Japan,0,2,0
FD,Myanmar,Thailand,0,1,0
EK,Hong Kong,Italy,1,0,1
LH,France,Maldives,0,1,0
UA,Italy,United States,159,47,157
ZB,Albania,Italy,0,16,0
ZB,Italy,Albania,0,43,0
FZ,Italy,Nepal,1,7,1
AZ,Italy,Tanzania,0,7,0
IB,Switzerland,Argentina,1,0,1
AT,Canada,Italy,0,1,0
LA,Ecuador,Ecuador,1,0,1
TK,Indonesia,Italy,1,1,1
HV,France,Algeria,0,2,0
VY,Spain,Greece,4,0,4
AT,The Gambia,Italy,0,3,0
VY,Belgium,Spain,1,0,1
W6,Italy,Montenegro,13,10,13
DY,Norway,Italy,2,27,2
W6,Egypt,Italy,27,18,27
W6,Italy,Finland,6,3,6
W6,Italy,Nepal,0,4,0
W6,Bulgaria,Poland,0,1,0
KL,Hungary,Netherlands,0,1,0
KU,Kuwait,Italy,0,1,0
9R,Colombia,Colombia,0,1,0
A3,Turkey,Italy,0,1,0
QR,Netherlands,Singapore,1,0,1
LJ,South Korea,South Korea,7,1,7
U2,France,Spain,5,1,5
FR,Malta,Spain,2,2,2
W6,Albania,United States,0,2,0
AT,Italy,Togo,1,1,1
JU,Italy,Croatia,1,0,1
AC,Germany,Canada,1,0,1
MS,United Arab Emirates,Italy,0,1,0
KL,Switzerland,United States,0,15,0
XZ,Italy,Albania,33,4,33
EY,Bangladesh,United Kingdom,0,1,0
AT,France,Morocco,2,4,2
V7,Italy,Morocco,0,9,0
EK,Spain,Maldives,0,2,0
KL,Germany,United States,1,3,1
VY,Italy,Tunisia,0,1,0
LA,Chile,Italy,6,10,6
AT,Italy,The Gambia,0,4,0
AI,Italy,Thailand,0,21,0
N0,France,United States,5,0,5
GF,India,Italy,0,28,0
EK,Italy,Pakistan,1,0,1
AZ,Italy,Guatemala,0,2,0
AS,Italy,,0,2,0
EW,Sweden,Czech Republic,1,0,1
UG,Italy,Tunisia,0,12,0
LH,Italy,Indonesia,0,1,0
FR,Spain,Belgium,1,0,1
W6,Italy,Moldova,2,0,2
A3,Greece,,0,2,0
WN,United States,United States,0,11,0
UX,Spain,Turkey,0,1,0
KL,Mexico,Italy,0,1,0
SV,Jordan,Thailand,0,1,0
HV,Germany,France,1,1,1
TP,Italy,Spain,2,3,2
FR,Italy,Luxembourg,5,13,5
FR,Italy,Bosnia and Herzegovina,0,3,0
WS,Italy,,0,2,0
AY,Italy,Australia,0,2,0
BF,United States,Italy,0,1,0
LX,Italy,India,2,3,2
W6,Israel,Hungary,4,0,4
AZ,Italy,Afghanistan,0,1,0
LA,Brazil,Peru,0,2,0
QR,Qatar,Italy,3,2,3
LX,Sweden,Portugal,2,1,2
TK,Italy,Pakistan,2,7,2
TR,Singapore,Fiji,0,1,0
EK,Italy,Sri Lanka,3,7,3
QR,Italy,Seychelles,2,8,2
AM,Italy,Peru,0,6,0
EK,Germany,United Arab Emirates,0,2,0
W6,Spain,Iceland,0,1,0
AZ,Italy,Saudi Arabia,0,1,0
W6,Netherlands,Albania,1,0,1
EK,Hong Kong,Thailand,1,0,1
L9,Italy,Italy,0,23,0
W9,United Kingdom,Italy,2,5,2
"",Ecuador,Colombia,3,7,3
EN,Italy,Seychelles,0,1,0
Q4,Cuba,Dominican Republic,0,3,0
FZ,Italy,,0,1,0
LH,Romania,Italy,2,0,2
AZ,Italy,Cape Verde,0,1,0
LO,Italy,South Korea,0,5,0
ID,Indonesia,Indonesia,0,6,0
IB,France,Spain,4,2,4
WM,Antigua and Barbuda,Guadeloupe,0,1,0
LY,United Kingdom,Israel,1,0,1
VY,United Kingdom,Tunisia,0,3,0
LX,Italy,Israel,0,2,0
KC,Turkey,Uzbekistan,0,1,0
UX,Portugal,Italy,0,1,0
AC,Canada,Italy,1,4,1
FR,Italy,Armenia,0,2,0
A3,Italy,Turkey,0,5,0
LY,Israel,Thailand,0,2,0
EK,Italy,New Zealand,7,2,7
AC,Italy,,0,2,0
KL,Norway,Spain,2,0,2
VY,Italy,Iceland,0,2,0
LH,Israel,,0,1,0
ET,Italy,Zimbabwe,2,0,2
CA,Taiwan,,0,2,0
QR,Tunisia,Qatar,0,2,0
LH,Italy,Mauritius,0,2,0
SQ,United Kingdom,Australia,2,1,2
NO,Senegal,Italy,7,3,7
FR,Czech Republic,Italy,15,13,15
AF,France,Colombia,0,5,0
AP,Italy,Italy,0,7,0
QR,Italy,Singapore,3,16,3
QF,Australia,Italy,2,7,2
7C,Japan,South Korea,0,4,0
BY,United Kingdom,Spain,1,0,1
SQ,Switzerland,Singapore,1,0,1
PC,Italy,Oman,3,0,3
UA,United Kingdom,Costa Rica,1,0,1
W6,Italy,Bangladesh,0,2,0
AZ,Italy,Czech Republic,0,1,0
W6,Italy,Indonesia,0,2,0
FR,Italy,Afghanistan,0,2,0
KL,United States,Spain,0,1,0
LX,Belgium,Italy,2,0,2
W6,Italy,Australia,0,1,0
MS,Italy,Namibia,0,1,0
AZ,Italy,Argentina,28,52,28
LH,Italy,India,12,10,12
HV,Netherlands,Italy,14,8,14
TR,Singapore,Thailand,3,2,3
SN,Italy,El Salvador,0,3,0
TK,Switzerland,Senegal,3,0,3
AI,India,Sri Lanka,0,1,0
I2,Spain,Italy,3,1,3
TR,Madagascar,Madagascar,0,4,0
VY,Spain,Argentina,0,2,0
LH,Albania,Germany,3,0,3
LS,United Kingdom,Spain,3,1,3
JQ,Malaysia,Singapore,1,0,1
SK,Italy,Greece,1,0,1
EY,Italy,Japan,2,5,2
PU,Spain,Peru,0,2,0
AY,Italy,Norway,0,1,0
JU,Montenegro,Serbia,0,1,0
EY,Malaysia,Italy,0,1,0
