carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
FR,Italy,Belgium,261,324,258
KU,Italy,Philippines,4,7,4
LA,Colombia,Colombia,8,10,8
AZ,Italy,Spain,45,186,45
NO,Mexico,Italy,1,2,1
FR,Italy,France,446,924,442
KM,Malta,Italy,0,30,0
EW,Germany,Italy,71,58,70
QR,France,,0,0,0
AT,Morocco,Italy,14,16,14
FR,Spain,Italy,554,648,549
KE,Italy,,0,4,0
AZ,Italy,Algeria,0,7,0
EK,Italy,Japan,20,15,20
LH,United States,Italy,8,11,8
AF,Italy,United States,117,179,116
EY,Italy,Thailand,29,52,29
U2,Italy,Spain,1196,256,1184
AY,Italy,United States,75,72,74
NO,Egypt,Italy,21,1,21
FR,Italy,Portugal,419,836,415
AR,Italy,Argentina,0,36,0
V7,Italy,France,119,87,118
EK,South Africa,Italy,3,1,3
SK,Italy,,0,14,0
NO,Italy,Maldives,5,1,5
G3,Brazil,Brazil,0,17,0
LX,Italy,,0,40,0
AZ,Italy,Mexico,0,43,0
LA,Colombia,Peru,1,3,1
KL,Italy,Dominican Republic,2,44,2
NZ,Italy,,0,3,0
NO,Italy,Dominican Republic,13,2,13
TU,Tunisia,Italy,0,7,0
FR,Italy,Jordan,37,73,37
AF,Italy,Mexico,10,30,10
FR,Italy,Denmark,183,296,181
BA,Italy,Mexico,22,55,22
JU,Turkey,Italy,5,7,5
LH,Italy,Mexico,0,18,0
PW,Tanzania,,0,1,0
FR,Italy,United Kingdom,390,689,386
UX,Spain,Spain,11,17,11
AS,United States,United States,0,27,0
V7,Italy,Greece,450,439,446
AY,Italy,Japan,8,7,8
TG,Thailand,Thailand,5,7,5
TK,Slovenia,,0,1,0
CA,Italy,Japan,0,98,0
AM,Mexico,Italy,0,7,0
AZ,Colombia,Italy,1,1,1
UX,Italy,Spain,15,38,15
AI,India,Italy,0,8,0
MH,Germany,Malaysia,0,3,0
LA,Brazil,United States,0,0,0
TS,Italy,,0,3,0
IB,Spain,Italy,81,46,80
AZ,Italy,Canada,0,5,0
WY,Italy,,0,1,0
AF,Italy,Madagascar,2,3,2
AF,Italy,,1,24,1
AY,Italy,,0,17,0
BA,Mexico,United States,0,1,0
EK,Italy,Philippines,2,8,2
IB,Italy,Portugal,11,7,11
TU,Austria,Tunisia,0,0,0
GQ,Greece,Greece,21,27,21
LA,Argentina,Chile,0,0,0
FR,Italy,Croatia,117,183,116
PW,Tanzania,Tanzania,0,1,0
NO,Italy,Senegal,22,11,22
AH,Algeria,France,0,1,0
UX,United States,,0,6,0
1L,Italy,Germany,0,0,0
SQ,Spain,Italy,3,0,3
FR,Belgium,Italy,63,91,62
CA,Italy,,0,14,0
NT,Spain,Spain,0,9,0
UK,India,India,3,2,3
W6,Armenia,Italy,11,4,11
AC,Italy,Canada,26,68,26
NO,Italy,Madagascar,6,2,6
KU,Italy,India,1,0,1
UX,Italy,Brazil,9,31,9
LH,Belgium,Italy,0,1,0
AZ,United States,United States,0,0,0
TU,France,Tunisia,0,27,0
AZ,Italy,Chile,0,2,0
AZ,Italy,Egypt,5,43,5
U2,Italy,Italy,2069,199,2049
IB,Italy,Brazil,6,11,6
W6,Italy,Romania,213,277,211
AT,Italy,Nigeria,0,4,0
TP,Italy,Brazil,50,255,50
NO,United States,Italy,4,0,4
AZ,Egypt,Italy,3,10,3
NO,Spain,Italy,11,4,11
AH,Italy,,0,0,0
MS,Egypt,Egypt,0,33,0
HY,Uzbekistan,Uzbekistan,0,2,0
TP,Portugal,Portugal,7,3,7
KL,Italy,,18,50,18
TK,Italy,Philippines,16,28,16
LH,Italy,Brazil,16,24,16
TP,Spain,Portugal,0,0,0
EK,United States,Italy,5,0,5
MH,United Kingdom,Australia,0,1,0
IB,Italy,,1,10,1
AM,Italy,Peru,0,5,0
EK,Slovenia,Japan,0,0,0
A3,Lebanon,Italy,6,11,6
FR,Poland,Italy,39,53,39
G3,Argentina,Brazil,0,1,0
MS,Spain,,0,0,0
TK,Italy,Egypt,14,11,14
EK,United Arab Emirates,Italy,4,0,4
EK,Australia,Italy,8,30,8
T7,France,Italy,0,5,0
MH,Italy,Malaysia,0,36,0
LA,Peru,Chile,0,4,0
LG,Italy,Luxembourg,7,20,7
BA,Italy,Canada,8,4,8
EK,Albania,Japan,0,0,0
AM,Colombia,Italy,0,1,0
WS,Canada,Mexico,0,1,0
HY,Uzbekistan,Azerbaijan,0,1,0
BA,Italy,,48,86,48
BA,South Korea,United States,0,0,0
SK,United States,Italy,0,1,0
IB,Italy,Argentina,11,2,11
MH,Malaysia,Thailand,0,1,0
UP,United States,The Bahamas,0,2,0
AZ,Morocco,Italy,0,3,0
FR,Spain,Portugal,10,13,10
AF,Canada,Italy,3,0,3
TG,Thailand,Switzerland,0,0,0
SK,Italy,United States,20,99,20
CX,United Kingdom,Australia,2,1,2
KU,Italy,Bangladesh,1,4,1
AF,Italy,France,225,131,223
WY,India,Italy,0,4,0
AV,Colombia,Spain,5,8,5
FR,Netherlands,Italy,30,38,30
EK,France,Australia,0,0,0
OD,Malaysia,Vietnam,0,0,0
KL,The Bahamas,Italy,0,0,0
MS,Italy,Kenya,0,19,0
AZ,Italy,South Africa,0,5,0
QR,Switzerland,Philippines,0,0,0
KM,Italy,Malta,0,344,0
LX,Italy,United States,45,79,45
AC,Italy,,0,2,0
UA,El Salvador,Italy,0,0,0
FR,Italy,Austria,289,383,286
AI,Italy,India,0,37,0
AZ,Mexico,United States,0,0,0
MS,Spain,Egypt,0,0,0
LH,Angola,Italy,0,0,0
FR,Italy,Czech Republic,147,307,146
W6,United Arab Emirates,Italy,11,7,11
LH,Italy,The Bahamas,0,4,0
EY,Austria,Seychelles,0,0,0
HY,Tajikistan,Uzbekistan,0,1,0
AF,Mexico,Italy,7,10,7
UX,Germany,Spain,0,0,0
G3,Brazil,Italy,0,6,0
KM,Italy,Germany,0,2,0
GF,Italy,Philippines,0,5,0
LA,Colombia,,0,0,0
4Z,South Africa,South Africa,4,7,4
FR,Portugal,Italy,96,109,95
AM,Peru,Italy,0,5,0
HC,Ivory Coast,Italy,0,0,0
TN,United States,France,0,0,0
OS,Italy,Bulgaria,0,6,0
CI,Thailand,Italy,0,0,0
FR,Italy,Republic of Ireland,177,314,175
QR,Thailand,Italy,9,3,9
CI,Italy,Indonesia,4,10,4
W6,Italy,Greece,298,396,295
OS,Italy,,0,7,0
LY,Italy,Israel,22,9,22
AY,Norway,Italy,4,13,4
LH,Italy,Thailand,26,19,26
JZ,Peru,Peru,0,5,0
ET,India,Italy,1,0,1
NO,Dominican Republic,Italy,4,2,4
SQ,Australia,Italy,7,2,7
KM,France,Malta,0,1,0
IB,Italy,Mexico,11,20,11
AF,Italy,Belize,0,1,0
XK,Italy,France,0,1,0
TK,Italy,Turkey,111,326,110
CZ,China,Indonesia,0,1,0
LH,France,,0,0,0
TK,Italy,Japan,14,39,14
BA,United States,United States,0,22,0
QH,Singapore,,0,0,0
AZ,Israel,Italy,0,3,0
CZ,China,Bangladesh,0,0,0
W6,Italy,Spain,319,700,316
TP,Italy,Spain,0,2,0
AF,Italy,Faroe Islands,0,9,0
GQ,Greece,Italy,13,9,13
S4,Portugal,Portugal,2,3,2
SP,Portugal,Portugal,4,17,4
AZ,Italy,Thailand,1,3,1
JL,United Kingdom,Japan,0,0,0
AZ,Germany,United States,0,0,0
KM,Malta,Spain,0,0,0
2W,Dominican Republic,Spain,0,22,0
KM,United Kingdom,Malta,0,0,0
DY,Italy,Norway,32,76,32
LA,Bolivia,Argentina,0,0,0
AZ,Italy,Brazil,13,60,13
SK,Italy,Norway,14,58,14
TK,Italy,Qatar,2,0,2
AT,Italy,Senegal,8,24,8
AF,The Bahamas,Italy,0,0,0
CA,United Arab Emirates,China,0,0,0
WS,Italy,United States,0,15,0
SQ,Italy,,0,7,0
AZ,United States,Dominican Republic,0,0,0
WS,Canada,Canada,0,7,0
AY,Italy,India,27,8,27
TS,Italy,Canada,54,19,53
KL,Italy,Aruba,10,8,10
MH,Malaysia,Malaysia,7,17,7
SQ,Italy,Australia,71,7,70
SV,Egypt,Saudi Arabia,0,4,0
SK,Italy,Denmark,12,31,12
LH,Brazil,,0,0,0
FR,Malta,Italy,36,55,36
EK,Italy,Sri Lanka,1,2,1
CI,Germany,,0,0,0
LH,South Korea,United States,0,0,0
FR,Italy,Finland,12,43,12
FR,Croatia,Italy,12,5,12
VA,Australia,Australia,7,6,7
LH,Italy,Sweden,16,10,16
AZ,Italy,Maldives,2,6,2
H2,Peru,Chile,0,2,0
HY,Italy,,0,1,0
JL,Netherlands,Japan,0,0,0
W6,Italy,Austria,32,70,32
EI,Italy,,0,1,0
TC,Tanzania,,0,0,0
EK,Thailand,Brazil,0,0,0
NP,Egypt,Egypt,0,8,0
U2,France,Italy,170,22,168
UX,Italy,Argentina,7,19,7
AM,United States,Mexico,0,1,0
EY,Italy,,4,2,4
SQ,Italy,Thailand,11,17,11
KU,Italy,Kuwait,0,1,0
AZ,Dominican Republic,Italy,0,0,0
KL,Germany,United States,0,4,0
F2,Kenya,Kenya,1,2,1
KL,Dominican Republic,Italy,0,3,0
KQ,Italy,Madagascar,0,3,0
ID,Malaysia,Indonesia,0,3,0
E9,Spain,Dominican Republic,0,16,0
KL,Italy,El Salvador,0,0,0
LA,Italy,Argentina,3,34,3
FR,Italy,Romania,139,294,138
QR,Italy,Thailand,34,54,34
KL,Italy,Canada,21,7,21
GF,Italy,Thailand,0,30,0
W6,Italy,Netherlands,30,38,30
BR,Italy,,0,0,0
LX,Italy,Brazil,5,7,5
CL,Italy,United States,0,0,0
LA,United States,Colombia,0,0,0
FR,Italy,Netherlands,65,120,64
MU,Macau,China,0,0,0
EY,United Arab Emirates,India,0,0,0
AF,Italy,Dominican Republic,0,16,0
SQ,Italy,Indonesia,3,6,3
EK,China,Italy,0,0,0
SQ,Singapore,Italy,1,1,1
FR,United Kingdom,Greece,0,1,0
LH,Italy,Germany,218,260,216
FR,Sweden,Poland,3,4,3
NO,Italy,Israel,0,0,0
OM,Germany,Japan,0,1,0
SQ,Singapore,Australia,0,1,0
AZ,United States,The Bahamas,0,0,0
LH,Italy,Luxembourg,2,4,2
W6,France,Italy,23,32,23
5Z,South Africa,South Africa,0,2,0
EK,Italy,Mauritius,3,95,3
FR,Slovakia,Croatia,0,4,0
AR,Italy,Chile,0,0,0
BT,Denmark,Italy,0,0,0
MU,Bangladesh,,0,0,0
AI,Italy,,0,3,0
RJ,Italy,Jordan,2,16,2
UX,Italy,Tunisia,0,1,0
V7,Spain,Spain,1,0,1
OS,Italy,Kenya,0,1,0
1L,Germany,Italy,0,0,0
U2,Denmark,Italy,4,2,4
KM,Malta,France,0,0,0
LG,Luxembourg,Czech Republic,1,1,1
AR,Argentina,Italy,0,12,0
VN,Vietnam,Singapore,1,0,1
LG,Luxembourg,Italy,6,13,6
SQ,Italy,Philippines,3,5,3
LH,Senegal,United States,0,0,0
FR,Italy,Bulgaria,41,143,41
FR,Italy,Norway,15,80,15
U2,Italy,Portugal,220,64,218
EK,Italy,Thailand,158,24,156
NH,Italy,Japan,1,18,1
IB,Italy,Dominican Republic,2,12,2
ET,Italy,Ethiopia,2,1,2
9U,Italy,Moldova,0,38,0
LH,United States,Dominican Republic,0,1,0
LH,Italy,Hong Kong,2,2,2
PG,Thailand,Thailand,19,49,19
TK,Italy,Mauritius,0,5,0
VY,Italy,France,231,257,229
AF,Italy,South Korea,4,0,4
EK,Germany,Thailand,2,0,2
TK,Italy,Nigeria,1,3,1
EY,Indonesia,Italy,3,4,3
FR,United Kingdom,Croatia,2,0,2
D7,Malaysia,Indonesia,0,1,0
OZ,Italy,,0,2,0
LX,Italy,Canada,2,8,2
IB,Spain,Senegal,2,0,2
AZ,Italy,Turkey,0,2,0
VR,Italy,Cape Verde,0,2,0
TR,Australia,Greece,1,0,1
AY,Thailand,Italy,2,1,2
CA,Cambodia,Italy,0,1,0
BT,Estonia,Italy,0,1,0
ID,Singapore,Indonesia,0,1,0
BA,United Kingdom,Italy,24,20,24
LX,Italy,Hong Kong,1,5,1
AF,Italy,Chile,4,4,4
QR,Italy,Philippines,4,4,4
LG,Senegal,Italy,0,1,0
JQ,Singapore,Indonesia,0,2,0
BA,Colombia,United States,0,1,0
W6,Italy,Japan,0,1,0
AF,Finland,Romania,1,0,1
NK,Costa Rica,Canada,0,3,0
BA,United Kingdom,India,1,0,1
UK,United Arab Emirates,Australia,0,1,0
FR,Netherlands,Spain,1,1,1
KY,China,China,0,1,0
KL,Italy,Argentina,3,10,3
HV,Italy,Netherlands,37,48,37
A3,Greece,Greece,5,17,5
KL,Italy,India,1,0,1
G9,Sri Lanka,Kenya,0,2,0
XY,Saudi Arabia,Saudi Arabia,2,1,2
DE,Germany,Dominican Republic,0,1,0
EI,Republic of Ireland,Saudi Arabia,0,2,0
AV,Brazil,Mexico,1,0,1
JU,Albania,Spain,0,2,0
VY,Spain,The Gambia,3,0,3
A3,France,Greece,2,1,2
LH,Germany,United Kingdom,3,1,3
TK,Italy,Indonesia,27,49,27
U2,France,Greece,1,0,1
TK,France,Mexico,0,3,0
TP,Brazil,Spain,1,2,1
FD,Bangladesh,Australia,0,1,0
VY,Spain,Norway,0,3,0
DL,Argentina,Italy,3,0,3
TN,New Zealand,French Polynesia,0,1,0
GQ,Italy,United Arab Emirates,0,2,0
VY,Chile,Spain,0,1,0
AC,United States,Canada,1,10,1
SV,Italy,United Arab Emirates,1,2,1
FR,Italy,Hungary,167,268,165
UX,Dominican Republic,Italy,2,8,2
V7,Greece,Greece,12,5,12
SS,France,Ivory Coast,0,2,0
LH,Netherlands,Italy,4,5,4
XJ,Thailand,Australia,0,2,0
XQ,Italy,Turkey,4,1,4
A3,Slovenia,Greece,0,2,0
ME,Lebanon,Belgium,1,0,1
LH,South Korea,Italy,5,3,5
W6,Italy,Maldives,0,28,0
FZ,Maldives,United Arab Emirates,3,0,3
LX,Switzerland,United States,3,2,3
AF,Italy,Argentina,6,6,6
ZG,Japan,Singapore,0,2,0
5W,Greece,United Arab Emirates,1,0,1
AF,Italy,Mozambique,0,1,0
6H,Israel,Italy,0,1,0
AZ,Argentina,Norway,0,1,0
SK,Italy,Poland,0,2,0
MS,Italy,Japan,0,2,0
U2,United Kingdom,Malta,1,0,1
AF,Italy,Tunisia,0,1,0
AF,France,Peru,0,1,0
AF,Italy,Guatemala,0,1,0
LH,Austria,Estonia,1,0,1
VZ,Cambodia,Italy,0,1,0
UX,Spain,Paraguay,0,1,0
LH,Italy,Guatemala,0,17,0
VY,Italy,Chile,4,6,4
SV,Thailand,Italy,0,3,0
TK,Italy,Kyrgyzstan,2,1,2
HY,Kazakhstan,Uzbekistan,0,2,0
TP,Portugal,Switzerland,0,2,0
SV,Italy,India,1,3,1
XQ,Turkey,Turkey,4,1,4
FR,Portugal,Netherlands,0,1,0
D7,Indonesia,Italy,0,3,0
TK,India,Italy,1,2,1
JU,Turkey,Slovenia,0,1,0
TP,Venezuela,Italy,0,2,0
WY,Italy,New Zealand,0,2,0
SA,South Africa,Zimbabwe,0,2,0
CA,Thailand,Italy,0,1,0
MS,Italy,China,0,1,0
Y4,Guatemala,Mexico,0,1,0
AZ,Germany,Tunisia,0,1,0
AZ,Italy,Germany,6,78,6
TK,Bulgaria,Czech Republic,0,1,0
TK,Italy,Lebanon,2,4,2
A3,Greece,Serbia,2,0,2
TK,Italy,Panama,2,0,2
BA,United States,,1,0,1
PC,Greece,Turkey,1,0,1
SN,Germany,Italy,1,0,1
SN,Italy,Burkina Faso,1,0,1
FI,Germany,Canada,0,2,0
N0,Norway,Italy,0,2,0
U2,Netherlands,Czech Republic,1,0,1
W6,Italy,,0,42,0
VU,Vietnam,Thailand,0,3,0
TK,Italy,United Arab Emirates,35,22,35
HV,France,Greece,3,0,3
CM,Sint Maarten,Cuba,1,0,1
W6,Hungary,Republic of Macedonia,0,1,0
LH,Italy,Kazakhstan,1,0,1
LA,Argentina,Switzerland,0,1,0
ZG,United States,Japan,1,0,1
IB,France,Dominican Republic,1,0,1
BA,United Kingdom,,0,2,0
V7,Greece,Italy,55,19,54
TW,Singapore,South Korea,1,0,1
EK,Italy,China,4,4,4
CX,Australia,Italy,1,6,1
LH,Thailand,Italy,3,0,3
AF,Portugal,United States,2,0,2
E9,Cuba,Italy,0,4,0
ME,Lebanon,Portugal,0,1,0
DE,Germany,Greece,1,0,1
U2,Italy,Brazil,0,1,0
EY,Malaysia,Italy,5,6,5
TK,Turkey,Turkey,43,5,43
W6,Morocco,Italy,13,5,13
VY,Italy,Greece,32,92,32
FI,Germany,Iceland,4,2,4
QV,Laos,Vietnam,0,2,0
EN,Italy,Canada,0,6,0
SK,Norway,Netherlands,0,2,0
VJ,Singapore,Vietnam,0,1,0
UJ,Egypt,Egypt,0,2,0
G9,Italy,Kenya,0,6,0
KL,Italy,Panama,1,1,1
EY,Maldives,Romania,0,1,0
FR,France,,0,1,0
EI,Italy,United States,17,7,17
LH,Italy,Canada,4,16,4
HV,Italy,France,74,118,73
CM,Peru,France,0,1,0
U2,Egypt,Italy,27,5,27
TK,Italy,Oman,2,1,2
W6,Israel,Bulgaria,1,1,1
UK,United Arab Emirates,Thailand,0,1,0
EN,Italy,Australia,0,1,0
AZ,Italy,Paraguay,0,12,0
U2,Italy,Netherlands,479,75,474
U2,Italy,Czech Republic,44,6,44
FR,Germany,,0,1,0
FD,Cambodia,Thailand,0,7,0
UJ,Sudan,Egypt,0,2,0
UX,Bolivia,Italy,0,5,0
FR,United Kingdom,United Kingdom,3,3,3
UX,Italy,Panama,1,1,1
3U,Italy,China,0,5,0
DY,Sweden,Spain,0,1,0
LO,Poland,Poland,2,1,2
TR,Indonesia,Italy,0,3,0
LH,Germany,Hungary,1,0,1
GF,Italy,Australia,0,1,0
AF,Italy,Czech Republic,1,0,1
IB,Spain,Netherlands,3,0,3
SN,Italy,Greece,0,2,0
LO,Poland,Canada,0,2,0
IB,Argentina,Spain,4,0,4
"",Colombia,Italy,0,2,0
AV,Costa Rica,Colombia,1,5,1
FR,Slovakia,Italy,4,6,4
EK,Germany,United Arab Emirates,1,0,1
PC,Spain,Egypt,0,1,0
U2,Netherlands,Germany,2,0,2
IB,Portugal,Israel,1,0,1
RJ,Italy,France,0,3,0
FR,Bulgaria,Germany,1,0,1
QZ,Singapore,Indonesia,0,39,0
DL,Italy,,25,0,25
CM,United States,Aruba,0,1,0
AZ,Italy,Republic of Macedonia,0,5,0
SK,Italy,Iceland,2,16,2
PC,Kuwait,,0,1,0
OG,Iceland,Italy,2,0,2
AV,Ecuador,Italy,0,4,0
AF,Italy,United Kingdom,0,2,0
LX,Italy,Namibia,0,1,0
LH,Austria,Germany,1,0,1
EK,United Arab Emirates,Hong Kong,1,0,1
LS,United Kingdom,Portugal,1,0,1
UX,Spain,France,0,1,0
EW,Switzerland,Spain,0,1,0
FR,Germany,Spain,2,11,2
AT,Morocco,Morocco,1,1,1
LX,United States,Italy,1,1,1
5W,United Arab Emirates,Albania,1,0,1
IB,Italy,France,0,4,0
TR,Malaysia,Singapore,0,1,0
EN,Italy,Germany,8,0,8
TK,Italy,Cyprus,1,0,1
HY,Italy,Uzbekistan,0,5,0
FR,Italy,China,0,1,0
ET,Italy,,0,3,0
EK,Morocco,United Arab Emirates,1,0,1
FR,Jordan,Italy,7,4,7
AF,Nigeria,Italy,1,0,1
EW,Germany,Czech Republic,0,1,0
AF,Germany,Indonesia,3,0,3
RJ,Jordan,Egypt,0,1,0
OK,France,Czech Republic,1,0,1
IB,Ecuador,Italy,0,1,0
VY,Spain,Germany,3,1,3
FR,Italy,Cuba,0,10,0
VY,Spain,Switzerland,2,1,2
NO,Senegal,Italy,3,3,3
J2,Azerbaijan,Georgia,0,1,0
LA,Italy,Peru,0,1,0
IZ,Israel,Israel,0,1,0
KL,Italy,Sint Maarten,0,2,0
A3,Greece,Croatia,0,2,0
PU,Colombia,Italy,0,1,0
OZ,Japan,France,3,0,3
UX,France,Argentina,0,1,0
HV,France,Italy,38,21,38
TW,Japan,South Korea,0,6,0
CM,Mexico,Colombia,4,1,4
AZ,Italy,Malta,4,27,4
EK,Italy,Singapore,13,4,13
AZ,Italy,Lebanon,0,6,0
TK,Turkey,Mauritius,1,0,1
IB,Spain,France,2,0,2
A3,France,Albania,0,1,0
DL,Republic of Ireland,Mexico,1,0,1
"",Chile,Spain,1,0,1
KL,United States,Mexico,0,1,0
UA,Argentina,Australia,0,1,0
AF,Colombia,Italy,3,0,3
HU,Italy,China,0,22,0
2W,Spain,Cuba,0,9,0
IB,Dominican Republic,Italy,1,1,1
QF,Australia,Australia,1,0,1
FR,France,Spain,5,7,5
KL,Switzerland,,0,2,0
KL,Netherlands,Germany,3,0,3
AF,France,Mexico,0,2,0
BA,Italy,Bermuda,0,1,0
W6,Italy,Iceland,80,54,79
LJ,Japan,South Korea,2,3,2
BA,United Kingdom,United States,1,1,1
EW,Germany,Hungary,0,1,0
RO,Turkey,Italy,0,1,0
W6,Hungary,United Arab Emirates,0,1,0
3O,Morocco,Spain,1,0,1
BT,Finland,Latvia,1,0,1
ET,Sudan,Ethiopia,1,0,1
AT,Morocco,Cape Verde,2,8,2
PC,Albania,Finland,1,0,1
TP,Netherlands,United States,1,2,1
LH,Italy,Estonia,4,2,4
LX,Italy,Denmark,0,2,0
EW,Denmark,Czech Republic,2,0,2
KL,Italy,Curaçao,0,2,0
6E,India,Thailand,0,1,0
FR,Italy,Switzerland,0,2,0
VN,Vietnam,Thailand,0,1,0
LH,Germany,Poland,0,1,0
DL,Italy,Argentina,2,0,2
SV,United Arab Emirates,Tanzania,0,1,0
AR,Spain,Argentina,0,5,0
U2,United Kingdom,Poland,0,1,0
U2,Croatia,Spain,1,0,1
3O,Morocco,Morocco,12,2,12
UX,Brazil,Italy,0,1,0
SV,Italy,South Korea,2,4,2
AF,France,,0,2,0
LH,Italy,Finland,8,3,8
WY,Malaysia,Italy,0,1,0
OD,Malaysia,Singapore,0,1,0
AH,France,Ivory Coast,0,2,0
MS,Tunisia,Egypt,0,1,0
MS,Italy,Madagascar,0,2,0
LH,Italy,China,9,13,9
3O,Morocco,Italy,41,16,41
PC,Italy,Turkey,90,145,89
I2,Italy,Spain,36,3,36
UX,Portugal,Italy,0,5,0
QR,Italy,Vietnam,9,19,9
U2,France,Switzerland,2,1,2
5J,United Arab Emirates,Australia,2,2,2
AC,United States,Italy,1,2,1
IB,United States,Italy,0,3,0
VY,Spain,United Kingdom,2,0,2
KE,Italy,Vietnam,0,1,0
EK,Belgium,Australia,0,1,0
5W,United Arab Emirates,Oman,2,1,2
PD,Canada,Canada,1,0,1
AF,Italy,Portugal,12,7,12
WS,Italy,Canada,10,5,10
SK,Iceland,Sweden,0,1,0
G8,India,Maldives,0,4,0
4A,Peru,Peru,0,1,0
AF,France,Poland,1,0,1
FR,Poland,Portugal,1,1,1
FR,Spain,Sweden,0,1,0
SN,Italy,Togo,2,0,2
U2,Germany,Italy,48,3,48
FR,Belgium,Spain,7,11,7
KL,Slovenia,United States,1,0,1
E9,Spain,Mexico,0,1,0
PC,Italy,Georgia,10,3,10
GQ,Greece,Republic of Ireland,0,2,0
LX,Singapore,Italy,2,0,2
FR,Italy,Hong Kong,0,1,0
UK,India,Nepal,0,1,0
W6,Belgium,Saudi Arabia,0,1,0
QZ,Indonesia,Singapore,0,10,0
H4,Italy,Moldova,0,11,0
BA,United States,Costa Rica,0,5,0
HV,Spain,Italy,1,3,1
CY,Cyprus,Lebanon,0,1,0
EI,United Kingdom,United States,2,0,2
A2,Greece,Italy,0,2,0
LX,Belgium,Italy,1,0,1
FZ,Somalia,Italy,0,1,0
NH,Italy,United States,0,1,0
ET,Liberia,Ivory Coast,0,1,0
FI,Sweden,Canada,0,1,0
EK,United Arab Emirates,Sri Lanka,1,0,1
KL,Belgium,Italy,0,1,0
W6,Czech Republic,Cyprus,2,2,2
EY,Germany,Pakistan,0,2,0
SV,Saudi Arabia,India,1,1,1
VZ,Thailand,Cambodia,0,5,0
KL,Italy,Thailand,3,1,3
PC,Italy,,0,3,0
LH,Serbia,Italy,1,3,1
AZ,Japan,Italy,3,1,3
XZ,Italy,Hungary,0,4,0
EY,Pakistan,,0,2,0
CZ,China,China,1,0,1
VN,Thailand,Vietnam,1,0,1
TX,France,Martinique,0,1,0
OM,Turkey,Mongolia,0,1,0
U2,France,,0,1,0
XC,Turkey,Belgium,1,0,1
VY,Croatia,Italy,3,12,3
JD,China,Thailand,0,1,0
LX,South Africa,Italy,3,0,3
W6,Albania,Poland,0,1,0
AA,Italy,Canada,1,0,1
6E,Italy,,0,1,0
AM,Spain,Mexico,0,5,0
RJ,Italy,,0,1,0
H2,Brazil,Chile,0,1,0
QR,Finland,Saudi Arabia,0,1,0
AF,France,Japan,1,0,1
OR,Mexico,Netherlands,1,0,1
OB,Bolivia,Italy,0,4,0
FI,Italy,Canada,0,1,0
UX,Italy,,0,3,0
VU,Vietnam,Vietnam,0,1,0
LX,Cuba,Denmark,1,0,1
EK,Italy,Cambodia,0,1,0
BA,United States,United Kingdom,2,0,2
FR,France,Malta,0,5,0
EW,Austria,Germany,0,1,0
AF,Germany,United States,0,1,0
SK,France,Sweden,1,0,1
GF,Italy,Maldives,0,8,0
LO,Italy,Poland,4,14,4
OS,Italy,Spain,2,3,2
TK,Italy,Cambodia,0,3,0
TK,Italy,Rwanda,1,0,1
F9,United States,Mexico,0,2,0
TK,Mauritius,Italy,0,1,0
DY,France,Sweden,0,1,0
W2,Spain,Spain,0,1,0
AF,Germany,Morocco,1,0,1
EK,United Arab Emirates,Malaysia,1,0,1
