carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
VY,Italy,Brazil,0,6,0
TK,Indonesia,Italy,1,12,1
AZ,Italy,India,8,18,8
UK,India,India,0,1,0
AI,India,Italy,0,24,0
FZ,Sri Lanka,Italy,0,0,0
TP,Italy,United States,12,30,12
UL,India,Maldives,0,1,0
JU,Serbia,Turkey,0,0,0
AZ,Italy,Spain,179,138,177
FR,Germany,Italy,75,73,74
BA,Italy,Guatemala,0,9,0
BR,Italy,Philippines,0,3,0
OB,Peru,Bolivia,0,0,0
AS,United States,United States,0,29,0
EY,Italy,,3,3,3
FR,Denmark,Italy,34,37,34
AY,Italy,,0,7,0
IB,Senegal,Italy,1,2,1
TK,Italy,Australia,0,9,0
SV,Italy,Thailand,3,14,3
CZ,Italy,,0,4,0
WY,Italy,Australia,0,6,0
QR,Italy,Thailand,43,105,43
BA,Italy,Japan,0,0,0
VY,Italy,Spain,995,660,985
TP,Spain,Portugal,3,0,3
EK,Italy,Mauritius,2,63,2
AZ,Italy,Switzerland,7,20,7
U2,Italy,Spain,785,152,777
AF,Italy,United States,93,206,92
TU,Italy,,0,0,0
AZ,Israel,Italy,2,3,2
AS,United States,,0,6,0
EY,Italy,Singapore,6,12,6
FR,Italy,Portugal,264,403,261
LH,Italy,United States,110,145,109
SV,Italy,Kenya,1,12,1
LA,Peru,Peru,3,5,3
FR,Italy,Czech Republic,86,136,85
UG,Italy,Tunisia,0,7,0
B6,United States,Puerto Rico,0,0,0
QZ,Indonesia,Thailand,0,0,0
LA,Italy,,0,11,0
W6,France,Italy,23,11,23
1L,Italy,Hungary,0,0,0
W6,Italy,Greece,244,348,242
BJ,Italy,Tunisia,2,12,2
VY,Italy,,0,15,0
G3,Brazil,Italy,0,9,0
BR,Italy,,0,0,0
1L,Italy,Austria,0,0,0
KU,Bangladesh,Italy,0,1,0
IB,France,Spain,14,15,14
SK,United Kingdom,Denmark,1,0,1
SK,Italy,Norway,11,11,11
OD,Australia,Indonesia,0,0,0
FR,Italy,Belgium,136,157,135
SV,Egypt,Saudi Arabia,0,0,0
AZ,Italy,Israel,2,2,2
JU,Hungary,Italy,0,6,0
EK,Slovenia,,0,1,0
HC,Senegal,Italy,0,6,0
NO,Spain,Italy,1,1,1
IB,Italy,Senegal,4,17,4
TK,Italy,Argentina,0,1,0
KU,Italy,Nepal,0,0,0
CZ,Italy,Australia,10,5,10
JU,Italy,Serbia,28,35,28
AZ,Italy,Mexico,0,38,0
TK,Italy,United States,7,5,7
PK,Pakistan,United Arab Emirates,2,0,2
CA,Italy,Singapore,0,0,0
TK,Uzbekistan,Italy,0,0,0
AT,Italy,Benin,0,1,0
IB,Italy,United States,6,38,6
QR,Italy,India,1,20,1
SV,Italy,Malaysia,0,6,0
MH,Malaysia,Malaysia,3,11,3
AF,United States,Italy,5,1,5
KQ,United Kingdom,Kenya,0,0,0
RO,France,Romania,0,2,0
UP,United States,The Bahamas,0,0,0
LA,Spain,Colombia,0,0,0
AZ,Italy,Belgium,29,67,29
SP,Portugal,Portugal,0,0,0
TK,United Kingdom,Italy,0,0,0
CY,Cyprus,Lebanon,1,2,1
LH,Tunisia,Italy,0,0,0
FR,Italy,Luxembourg,3,26,3
LX,Italy,United States,30,38,30
FR,Austria,Italy,36,38,36
IB,Italy,Chile,5,6,5
EK,Italy,Japan,4,9,4
KL,Italy,,5,15,5
JU,Italy,Hungary,0,3,0
ET,Italy,Switzerland,0,0,0
JU,Spain,Italy,0,1,0
AC,Italy,Costa Rica,1,2,1
QR,Italy,Australia,4,14,4
TK,Italy,Qatar,3,3,3
U2,France,France,29,2,29
ER,Pakistan,United Arab Emirates,0,0,0
AZ,Italy,Algeria,7,12,7
QR,France,Japan,0,0,0
TG,Australia,Italy,0,6,0
EK,Philippines,,0,0,0
AT,France,Morocco,2,6,2
1L,Italy,Poland,0,0,0
5F,Italy,Moldova,0,49,0
EK,Spain,Vietnam,0,0,0
FR,Spain,Spain,71,37,70
PG,Thailand,Thailand,21,26,21
LA,Argentina,Peru,0,0,0
OS,Iraq,Italy,0,0,0
TU,Italy,Ivory Coast,0,3,0
LH,United Kingdom,Italy,11,8,11
AF,Italy,Mexico,7,10,7
QR,Morocco,Sri Lanka,0,1,0
FZ,Maldives,Italy,1,9,1
LA,Brazil,Chile,0,0,0
U2,France,Italy,142,29,141
IB,Italy,Colombia,13,10,13
UX,Italy,Tunisia,0,0,0
QR,Japan,Italy,3,0,3
EY,Italy,Indonesia,32,50,32
MS,Italy,Lebanon,1,1,1
PC,Turkey,Turkey,0,3,0
1L,Italy,France,0,0,0
FR,Italy,Germany,195,263,193
EK,Italy,United States,55,41,54
IB,Italy,Costa Rica,3,4,3
SK,Italy,Finland,0,1,0
FR,France,Italy,70,91,69
TK,Italy,Georgia,2,4,2
KU,Italy,Bangladesh,0,5,0
TK,Spain,Vietnam,0,0,0
RJ,Italy,Jordan,3,7,3
SV,United Arab Emirates,India,0,3,0
G3,Brazil,Brazil,0,5,0
X1,Kenya,Kenya,0,3,0
TK,Romania,Turkey,3,1,3
QF,Italy,,0,0,0
SV,Italy,Philippines,1,14,1
BA,India,Canada,1,0,1
SQ,Italy,Indonesia,20,1,20
JL,Italy,Japan,2,6,2
LH,Finland,United States,0,1,0
FR,Hungary,Italy,22,35,22
VT,French Polynesia,French Polynesia,0,1,0
5U,Guatemala,El Salvador,0,2,0
VY,Spain,Spain,87,28,86
EY,Italy,India,4,6,4
KM,France,Italy,0,0,0
MS,Egypt,Egypt,6,29,6
AK,Thailand,Malaysia,0,4,0
VN,Laos,Cambodia,0,0,0
UX,Colombia,,0,2,0
AF,Italy,Thailand,6,3,6
LH,Germany,Germany,1,0,1
MS,Italy,Iraq,0,1,0
ET,Ethiopia,Ethiopia,0,2,0
AF,Italy,Brazil,39,42,39
AI,India,India,0,2,0
UX,Spain,Paraguay,0,1,0
U2,Italy,France,615,119,609
BA,Italy,,5,25,5
OS,Italy,Thailand,11,32,11
IB,Spain,Switzerland,1,0,1
FR,Greece,Austria,2,5,2
UX,Italy,,0,0,0
TK,United Arab Emirates,Italy,3,1,3
TP,Italy,Brazil,19,130,19
TK,Turkey,Georgia,0,1,0
GF,Italy,Oman,0,0,0
MS,Nigeria,Egypt,1,3,1
TK,Bangladesh,Italy,0,2,0
AY,Italy,India,9,5,9
U2,Egypt,Italy,15,1,15
TK,United Arab Emirates,Turkey,0,0,0
EK,Taiwan,,0,0,0
EK,Italy,Philippines,5,8,5
TS,Italy,,0,2,0
SA,South Africa,Ghana,0,0,0
AZ,United States,Italy,6,14,6
UX,Spain,,0,2,0
FR,Spain,Italy,393,398,389
V7,Italy,Greece,617,450,611
LH,Italy,The Bahamas,0,3,0
TK,Germany,,0,2,0
W4,Italy,France,71,131,70
OD,Malaysia,Malaysia,0,0,0
CZ,Italy,Philippines,0,2,0
MS,Egypt,Italy,3,23,3
MS,Italy,South Africa,1,2,1
FR,Bulgaria,Italy,17,16,17
RA,Nepal,India,0,0,0
ET,Republic of the Congo,United Arab Emirates,2,0,2
SQ,Italy,Philippines,0,3,0
AY,Italy,Japan,6,2,6
ET,Italy,Benin,0,0,0
AZ,Argentina,France,0,2,0
SP,Portugal,,0,1,0
UX,Portugal,Italy,0,0,0
SK,Italy,Denmark,13,31,13
TK,Italy,Israel,2,0,2
UX,Italy,Dominican Republic,3,11,3
LO,Poland,Poland,0,0,0
OD,Malaysia,Pakistan,0,0,0
TK,Switzerland,,0,0,0
AF,Italy,France,170,92,168
AI,India,Thailand,0,0,0
EY,Italy,Malaysia,23,9,23
W6,Italy,Bulgaria,22,28,22
IB,United States,Italy,1,0,1
CY,Italy,Lebanon,0,1,0
QR,Vietnam,Italy,1,4,1
G3,Brazil,Argentina,0,1,0
S4,Portugal,Portugal,1,0,1
KU,Italy,Pakistan,0,1,0
FR,Cyprus,Italy,2,8,2
FR,Croatia,France,0,3,0
AF,Italy,Mauritius,1,9,1
TK,Italy,,0,13,0
QR,Germany,,0,1,0
W4,Italy,Spain,510,729,505
WY,India,Oman,1,0,1
TU,Tunisia,Spain,0,0,0
QR,Italy,Sri Lanka,7,4,7
U2,Italy,Netherlands,290,77,287
BT,Spain,Latvia,0,0,0
FR,Italy,Netherlands,34,51,34
QR,Spain,Vietnam,0,0,0
OD,Malaysia,Indonesia,0,1,0
PR,Malaysia,Japan,0,0,0
TX,Dominican Republic,Guadeloupe,0,1,0
W6,Italy,Poland,46,53,46
P0,Zambia,Zambia,3,0,3
QF,Australia,Australia,4,1,4
KU,Italy,India,1,6,1
ET,Argentina,Lebanon,0,0,0
IB,Nicaragua,Italy,0,1,0
JU,Egypt,Italy,0,0,0
7C,Japan,South Korea,0,0,0
IB,Italy,,3,7,3
U2,Italy,Denmark,15,4,15
HC,Guinea,Italy,0,2,0
SV,Italy,Saudi Arabia,3,0,3
KL,France,,0,0,0
EK,Thailand,Italy,4,4,4
BR,Italy,South Korea,0,1,0
MS,Bangladesh,Italy,0,4,0
BA,France,,1,2,1
1L,Italy,Germany,0,5,0
CX,Italy,Australia,3,5,3
1L,Italy,Iceland,0,0,0
CY,Lebanon,Italy,0,0,0
SV,Saudi Arabia,Saudi Arabia,2,1,2
HY,Kyrgyzstan,Uzbekistan,0,4,0
LH,United States,Italy,3,8,3
AH,France,Algeria,0,4,0
GQ,Greece,Greece,24,27,24
AR,Italy,Argentina,0,60,0
VN,Spain,Vietnam,0,1,0
LA,Spain,Bolivia,0,0,0
SQ,Spain,Italy,1,0,1
H6,Bulgaria,Germany,0,0,0
TU,Switzerland,Tunisia,0,3,0
AM,Italy,Mexico,0,14,0
KL,France,Netherlands,2,1,2
FR,Portugal,Greece,0,2,0
SM,Egypt,Egypt,0,6,0
2W,Mexico,Spain,0,1,0
GF,Italy,Bangladesh,0,3,0
BA,India,,0,1,0
AY,Norway,Italy,1,0,1
TK,Italy,Eritrea,0,3,0
BG,Bangladesh,,0,1,0
VY,France,Italy,59,10,58
RC,Denmark,Faroe Islands,0,3,0
FZ,United Arab Emirates,Tanzania,0,5,0
DE,Italy,,0,1,0
A3,Italy,Turkey,0,3,0
AT,Ivory Coast,Italy,0,1,0
VY,Italy,Morocco,2,10,2
FB,Bulgaria,Italy,0,1,0
EW,Germany,Austria,1,0,1
KQ,Malawi,South Africa,1,0,1
LX,Switzerland,Thailand,1,1,1
CA,China,United Kingdom,0,1,0
WY,Italy,India,1,0,1
W6,Italy,Qatar,0,2,0
JU,Montenegro,Italy,1,0,1
FR,Italy,Azerbaijan,0,1,0
SV,Italy,Mauritius,0,1,0
VJ,Australia,Vietnam,0,1,0
DY,Italy,Sweden,10,19,10
OW,Kenya,Kenya,3,7,3
AF,France,Mali,0,1,0
LH,Albania,United States,3,2,3
TR,Indonesia,Italy,0,2,0
BA,Germany,United Kingdom,0,6,0
LO,Italy,United States,0,4,0
LO,France,Georgia,0,1,0
A9,Italy,Georgia,4,0,4
CI,Austria,Philippines,1,1,1
AT,Tunisia,Ghana,0,1,0
FR,Bosnia and Herzegovina,Germany,1,0,1
VY,Italy,Peru,1,0,1
BA,Switzerland,United Kingdom,1,0,1
FD,Vietnam,Thailand,0,2,0
ET,Tanzania,Italy,5,2,5
W4,Spain,Italy,103,37,102
2B,Italy,Albania,0,94,0
DY,France,Finland,1,1,1
W4,Italy,Estonia,8,15,8
U2,United Kingdom,Germany,0,1,0
EY,Germany,Japan,2,0,2
LH,Italy,Czech Republic,5,13,5
3U,China,Italy,0,2,0
YT,Nepal,Nepal,2,0,2
MS,Saudi Arabia,Italy,0,1,0
AY,Finland,Sweden,1,1,1
LO,Turkey,Poland,1,0,1
TP,Portugal,Brazil,1,1,1
SN,Lithuania,Italy,0,1,0
W6,Italy,Norway,0,1,0
CM,Cuba,Uruguay,1,0,1
F2,Kenya,Kenya,0,1,0
VY,Denmark,Argentina,1,0,1
AY,Spain,,0,1,0
KL,Italy,Sweden,4,1,4
CA,Singapore,Italy,0,1,0
AV,Peru,Italy,2,0,2
TB,Morocco,Italy,8,2,8
W6,Hungary,France,6,3,6
LX,Italy,Sweden,0,1,0
KL,Portugal,Italy,1,1,1
5F,Italy,Armenia,0,4,0
VU,Vietnam,Vietnam,0,1,0
FR,Belgium,France,0,2,0
QF,Thailand,Australia,0,1,0
RJ,United Arab Emirates,Tunisia,0,1,0
DL,France,,1,0,1
W4,Republic of Kosovo,Italy,1,7,1
FR,Italy,Finland,15,30,15
QR,Germany,Pakistan,0,1,0
QR,France,Singapore,1,0,1
SN,Italy,Burkina Faso,1,0,1
TG,France,Thailand,1,0,1
VY,Spain,Netherlands,3,0,3
AK,Thailand,Japan,0,1,0
W4,Italy,Argentina,0,1,0
SV,Italy,Australia,0,1,0
W4,Poland,Albania,0,1,0
VY,United Kingdom,Spain,3,0,3
SK,Switzerland,,0,2,0
AV,United States,Ecuador,2,1,2
IB,Spain,United Kingdom,1,1,1
AF,Tunisia,Ghana,1,0,1
SK,Italy,Cambodia,0,1,0
GQ,Greece,Italy,6,9,6
KL,Italy,Netherlands,79,64,78
SK,Sweden,Norway,1,0,1
W4,Italy,Greece,289,232,286
EW,Germany,Italy,59,42,58
LA,Brazil,Brazil,9,12,9
TC,Tanzania,,0,1,0
AA,United States,Dominican Republic,6,0,6
ET,Argentina,Egypt,2,1,2
IB,Uruguay,Portugal,0,1,0
AF,Italy,Netherlands,2,0,2
I2,Spain,,0,1,0
TS,Spain,,1,0,1
SV,Egypt,,0,1,0
OS,Bosnia and Herzegovina,Austria,0,8,0
A3,Cyprus,Italy,0,1,0
FR,Luxembourg,United Kingdom,1,1,1
VY,Spain,,0,1,0
KM,Cyprus,Italy,0,1,0
OS,Italy,Czech Republic,0,1,0
,Dominican Republic,Colombia,1,0,1
EN,Italy,Jamaica,0,1,0
A3,Greece,Italy,22,43,22
W4,Albania,Italy,70,63,69
XZ,Romania,Italy,6,2,6
SK,Norway,Norway,2,2,2
AF,Italy,United Arab Emirates,0,1,0
TK,Italy,Lebanon,6,2,6
KL,Brazil,Belgium,0,1,0
W4,Italy,Tanzania,0,1,0
XZ,Italy,Colombia,0,1,0
QZ,Thailand,Indonesia,0,2,0
AI,Netherlands,Singapore,0,2,0
OS,Italy,Mauritius,0,1,0
QF,New Zealand,French Polynesia,1,0,1
AI,Singapore,India,0,1,0
SV,Italy,South Korea,5,7,5
SN,Italy,Sierra Leone,0,1,0
EW,Italy,Hungary,2,3,2
LH,Italy,Croatia,4,3,4
FR,Austria,Poland,2,0,2
2W,Spain,Cuba,0,6,0
AF,Panama,Italy,1,0,1
AF,Hungary,Italy,0,1,0
XQ,Italy,,0,2,0
6H,Italy,Israel,0,1,0
XY,Saudi Arabia,Qatar,0,1,0
AY,Italy,United States,10,37,10
V7,France,Spain,0,1,0
W6,Spain,Bulgaria,0,1,0
TK,Italy,Cyprus,1,0,1
VJ,South Korea,India,0,1,0
LX,Italy,Poland,0,1,0
FR,Italy,Albania,0,30,0
H4,Italy,Moldova,0,22,0
AY,Italy,Sweden,1,0,1
TP,Italy,Canada,5,8,5
LS,Italy,Spain,0,2,0
DE,Germany,Italy,2,9,2
V7,Italy,Sweden,0,1,0
W4,France,,0,4,0
W6,Greece,Cyprus,1,0,1
V7,Germany,Italy,1,1,1
U2,Italy,Republic of Ireland,0,3,0
VY,Czech Republic,France,1,0,1
LH,Germany,Egypt,1,1,1
5F,Italy,,0,1,0
UX,Italy,Spain,6,12,6
TK,United States,Albania,0,1,0
LO,Poland,Italy,1,9,1
UX,Italy,Colombia,6,25,6
W4,Italy,Austria,56,83,55
N0,France,United States,1,1,1
5J,Singapore,Philippines,1,1,1
TK,Turkey,Lebanon,0,1,0
PC,Italy,,0,2,0
AZ,Italy,Sweden,0,1,0
W6,Belgium,Poland,1,18,1
VJ,Indonesia,Vietnam,0,1,0
TU,Italy,Burkina Faso,0,3,0
IB,Brazil,Italy,1,0,1
AF,Switzerland,Dominican Republic,0,1,0
FR,Romania,Austria,1,0,1
NO,Italy,,0,5,0
EY,Singapore,Italy,0,4,0
LX,Italy,Turkey,4,1,4
LH,United Kingdom,United States,0,1,0
AZ,Italy,Guadeloupe,0,2,0
EK,Indonesia,Italy,2,5,2
CM,Brazil,,0,1,0
EY,Germany,Thailand,0,2,0
AP,Italy,Greece,0,2,0
W2,Italy,Greece,0,1,0
LX,Italy,United Kingdom,1,0,1
LH,Portugal,Italy,0,1,0
W6,Georgia,Italy,0,1,0
DE,Italy,Egypt,0,1,0
FR,Italy,Lithuania,10,15,10
TP,France,United States,0,2,0
FR,Denmark,Sweden,0,1,0
HV,Spain,Italy,0,1,0
FR,Italy,Maldives,0,1,0
KL,Romania,France,2,0,2
MU,South Korea,Italy,0,1,0
A3,Morocco,Italy,0,1,0
IB,Spain,Panama,0,1,0
FR,Italy,Bulgaria,40,87,40
TP,Portugal,Portugal,3,6,3
AC,Mexico,Italy,3,0,3
W4,Italy,Philippines,0,1,0
LX,Switzerland,Denmark,1,0,1
W6,Italy,Kenya,0,3,0
EK,Italy,Vietnam,1,0,1
EK,Switzerland,Maldives,0,1,0
KM,Italy,Belgium,0,1,0
LY,Israel,Netherlands,0,1,0
AC,Italy,Mexico,4,8,4
FH,Italy,Turkey,0,3,0
W4,Italy,Germany,11,12,11
AA,Mexico,Italy,1,0,1
FR,Italy,Indonesia,0,1,0
CI,Japan,Italy,0,3,0
QZ,Indonesia,Australia,0,2,0
TR,Indonesia,Thailand,1,1,1
E9,Spain,Dominican Republic,0,1,0
ZL,Australia,Thailand,0,3,0
QR,Italy,China,0,1,0
FD,Laos,Thailand,0,2,0
AI,France,India,0,1,0
TK,France,Azerbaijan,0,1,0
BA,Brazil,Italy,3,0,3
AA,Italy,Mexico,18,0,18
PC,Turkey,Italy,13,24,13
LH,Italy,Australia,0,2,0
TP,France,Portugal,0,4,0
QF,Indonesia,Australia,0,1,0
OS,Italy,Bosnia and Herzegovina,2,2,2
AM,Colombia,United Kingdom,0,1,0
IR,Iran,Italy,0,2,0
KL,Netherlands,Germany,1,0,1
LH,Germany,Thailand,1,0,1
IB,Senegal,Nicaragua,0,1,0
W6,Poland,France,0,1,0
EK,South Korea,Italy,0,1,0
LX,Italy,Colombia,0,2,0
EW,Turkey,Italy,0,2,0
H2,Peru,Belgium,0,1,0
FR,Portugal,United Kingdom,1,0,1
AA,Jamaica,United States,5,0,5
ET,Sweden,Norway,1,2,1
BA,United Kingdom,Spain,0,2,0
TK,Italy,Mexico,1,6,1
IB,Colombia,Spain,1,1,1
QH,Thailand,Vietnam,0,2,0
FR,Germany,United Kingdom,0,1,0
X3,Germany,Turkey,0,1,0
DL,United States,,2,0,2
UA,Denmark,United States,0,1,0
TP,Portugal,Netherlands,0,1,0
HY,Italy,South Korea,0,1,0
IB,Italy,Dominican Republic,18,20,18
W4,Italy,Cyprus,8,33,8
PC,Italy,Oman,0,2,0
AY,Finland,United States,0,1,0
FR,Czech Republic,Spain,0,1,0
BA,Italy,Antigua and Barbuda,1,1,1
W4,Belgium,Albania,1,0,1
W4,Austria,Croatia,2,0,2
VY,Morocco,Italy,1,0,1
W6,Albania,Hungary,1,0,1
AF,France,Brazil,0,1,0
BC,Japan,Japan,2,1,2
AV,United States,Colombia,5,1,5
FR,Czech Republic,Greece,0,1,0
AF,Italy,Belize,0,3,0
DY,Sweden,Latvia,0,1,0
CI,Italy,Japan,0,5,0
4Z,South Africa,Portugal,0,1,0
AK,Malaysia,Cambodia,0,1,0
EK,Italy,Canada,0,1,0
LX,Serbia,Switzerland,1,0,1
X3,Greece,Germany,0,1,0
LH,Italy,Luxembourg,0,1,0
A3,Slovenia,Greece,0,1,0
LA,Brazil,Italy,18,45,18
LY,Israel,Germany,1,1,1
EW,Germany,Germany,4,3,4
LH,Italy,Poland,5,6,5
OS,Czech Republic,Italy,1,1,1
LO,United States,Italy,0,1,0
W4,Germany,Italy,6,4,6
9R,Colombia,Colombia,0,3,0
WE,Thailand,Thailand,1,1,1
ID,Indonesia,Malaysia,0,2,0
HV,Italy,France,27,47,27
BA,United States,Italy,26,4,26
EY,Italy,Pakistan,0,4,0
LH,Italy,,0,50,0
FZ,Nepal,Italy,0,3,0
EI,United Kingdom,Republic of Ireland,1,2,1
AR,Argentina,Argentina,0,19,0
CY,Cyprus,Italy,2,0,2
EY,Maldives,Sri Lanka,0,1,0
VA,New Zealand,Indonesia,1,0,1
MS,Italy,United Arab Emirates,0,1,0
W6,Italy,Iceland,0,3,0
W6,Austria,India,0,1,0
BA,Canada,Italy,0,1,0
HV,Germany,France,4,0,4
GQ,Italy,,0,1,0
QR,Saudi Arabia,Italy,1,0,1
UA,Costa Rica,United States,1,0,1
LY,Italy,Mexico,0,1,0
LH,Italy,France,1,5,1
ME,Italy,Lebanon,0,4,0
LH,Italy,Bulgaria,0,2,0
WB,Italy,Uganda,0,1,0
BA,Netherlands,Hong Kong,1,0,1
LX,Switzerland,Belgium,1,0,1
OS,Austria,Thailand,2,2,2
FR,United Kingdom,Portugal,2,0,2
AZ,France,Italy,17,15,17
LO,Italy,South Korea,0,11,0
IB,Spain,Spain,24,5,24
ME,Lebanon,Belgium,0,1,0
NO,Republic of Ireland,Italy,0,1,0
AA,Mexico,United States,1,0,1
EY,United Arab Emirates,Maldives,1,1,1
IB,United States,France,1,0,1
HU,Italy,China,0,5,0
U2,Italy,Kyrgyzstan,0,2,0
TB,Cape Verde,Italy,0,3,0
SV,Tunisia,Thailand,0,1,0
EK,Italy,Thailand,15,9,15
CI,Italy,Thailand,0,2,0
LX,Italy,United Arab Emirates,2,5,2
HV,Spain,France,2,2,2
CI,Italy,Philippines,0,1,0
6E,Turkey,Singapore,0,1,0
ME,Lebanon,Jordan,1,0,1
NK,Costa Rica,Italy,0,1,0
DL,United Kingdom,Mexico,2,0,2
BT,United Kingdom,Latvia,0,1,0
WY,India,Italy,0,1,0
AF,Thailand,Italy,0,1,0
SN,Italy,Portugal,0,1,0
FR,Slovakia,,0,1,0
XQ,Italy,Turkey,5,9,5
WF,France,Norway,0,2,0
A3,Republic of Macedonia,Italy,0,6,0
FR,Hungary,United Kingdom,1,0,1
AF,France,France,9,5,9
FR,Greece,Malta,1,3,1
BA,Germany,Mexico,0,1,0
KQ,Italy,Tanzania,0,6,0
MS,France,Egypt,0,1,0
BJ,Turkey,Tunisia,0,1,0
VY,Spain,United Kingdom,3,0,3
ID,Indonesia,Indonesia,0,4,0
HM,Seychelles,Seychelles,0,1,0
FR,Belgium,Spain,1,2,1
LX,Switzerland,Brazil,0,1,0
W4,United Kingdom,Italy,63,95,62
PU,Peru,Spain,0,4,0
FZ,Italy,Pakistan,0,1,0
XZ,Greece,Italy,7,0,7
W9,United Kingdom,Estonia,1,1,1
LX,Italy,Iceland,4,0,4
TG,Switzerland,Thailand,2,1,2
TK,Italy,Panama,0,1,0
LH,Romania,Germany,0,1,0
LH,Belgium,Austria,2,0,2
UX,Switzerland,Cuba,7,0,7
BA,United Kingdom,United Kingdom,1,1,1
QZ,Indonesia,,0,1,0
W6,Italy,Italy,0,1,0
2W,Spain,Mexico,0,2,0
TK,United Arab Emirates,,0,2,0
HC,Senegal,France,0,1,0
HV,Greece,Italy,0,1,0
UA,France,,7,0,7
KL,Italy,Portugal,1,3,1
UX,Colombia,Italy,1,9,1
QR,Italy,South Korea,2,1,2
JA,Brazil,Chile,0,1,0
U2,Spain,Egypt,1,3,1
DY,Italy,Finland,1,8,1
W6,Spain,Italy,0,1,0
A3,Netherlands,Greece,0,1,0
WY,Italy,Malaysia,1,10,1
IB,Italy,El Salvador,0,3,0
SN,Italy,,0,2,0
FR,Austria,Greece,1,4,1
VY,Spain,Germany,4,1,4
FR,Latvia,Sweden,0,2,0
TK,Italy,Ivory Coast,0,4,0
TK,Switzerland,Jordan,0,3,0
