carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
IB,Italy,Puerto Rico,0,1,0
AZ,Spain,,0,0,0
TA,Nicaragua,Switzerland,0,0,0
ET,Italy,Ghana,0,1,0
1L,Spain,Italy,0,0,0
EK,United States,Italy,6,5,6
1L,Italy,Czech Republic,0,0,0
IB,France,Italy,0,1,0
ME,Lebanon,Italy,2,9,2
SK,Norway,Belgium,0,1,0
BA,France,,0,0,0
U2,France,Italy,168,12,166
RO,Romania,Italy,0,3,0
3U,Italy,Hong Kong,0,0,0
UK,India,India,1,9,1
TK,Italy,Indonesia,20,18,20
EY,Italy,Maldives,10,13,10
SN,Italy,United States,0,5,0
QR,Morocco,,0,0,0
TK,Venezuela,,0,0,0
BR,Italy,Hong Kong,0,5,0
FR,Denmark,Austria,6,6,6
XK,France,France,0,1,0
RJ,Italy,Jordan,0,7,0
BR,Vietnam,Italy,0,0,0
FR,Italy,Latvia,10,14,10
EK,Egypt,United Arab Emirates,0,0,0
RO,Italy,Lebanon,0,0,0
UG,Italy,Tunisia,0,8,0
TK,Italy,Thailand,11,32,11
QR,Italy,Thailand,40,114,40
DY,Italy,Norway,37,48,37
OD,Indonesia,Nepal,0,0,0
AZ,Italy,Japan,58,181,57
WF,Norway,Norway,0,9,0
TK,Turkey,United Arab Emirates,0,2,0
AZ,United States,,0,0,0
U2,Italy,Morocco,85,16,84
ET,Tanzania,Italy,1,1,1
TK,Philippines,Italy,0,0,0
UX,Italy,,0,0,0
WT,Spain,Spain,0,0,0
IB,Italy,Costa Rica,7,6,7
CZ,Italy,Philippines,0,3,0
QR,Italy,Sri Lanka,11,11,11
IB,Italy,Brazil,0,1,0
FR,France,Italy,78,68,77
FR,Portugal,Portugal,19,16,19
MH,Italy,Malaysia,0,6,0
OD,Malaysia,Indonesia,0,10,0
ID,Singapore,Indonesia,0,2,0
KR,Cambodia,Thailand,0,0,0
CA,Italy,Cambodia,0,5,0
KU,Italy,Kuwait,1,1,1
CY,Lebanon,Cyprus,0,0,0
FR,Italy,Republic of Ireland,125,145,124
JU,Serbia,Italy,27,13,27
JU,Egypt,Serbia,1,0,1
KM,Cyprus,Italy,0,1,0
QR,Tunisia,,0,0,0
V7,France,Italy,40,40,40
1L,Italy,Portugal,0,0,0
LO,Italy,Lebanon,0,0,0
LH,Italy,The Bahamas,0,1,0
JA,Chile,Colombia,0,3,0
UX,Italy,Argentina,3,9,3
UX,Spain,France,0,0,0
LH,Italy,Mexico,2,14,2
WB,Republic of the Congo,Italy,0,0,0
MU,Vietnam,France,0,0,0
KU,Italy,Bangladesh,0,6,0
JU,Italy,,0,3,0
SV,Italy,Pakistan,3,3,3
AZ,Italy,Cambodia,0,0,0
KM,Malta,France,0,0,0
AZ,Belgium,Italy,16,33,16
1L,Italy,Austria,0,0,0
EY,Italy,India,7,18,7
AZ,Italy,Spain,209,168,207
MU,Italy,Indonesia,0,40,0
J2,Azerbaijan,Belarus,0,0,0
KU,Italy,,0,1,0
BR,Italy,Japan,0,33,0
TK,United Arab Emirates,France,0,0,0
UP,The Bahamas,The Bahamas,0,0,0
SK,Italy,Norway,14,22,14
BR,Austria,Thailand,0,4,0
JL,Indonesia,Japan,0,0,0
FR,Italy,Belgium,140,150,139
TS,Italy,Canada,59,14,58
W6,Poland,Italy,30,37,30
KM,Malta,Austria,0,3,0
5Z,South Africa,South Africa,0,1,0
LA,Colombia,Colombia,24,0,24
LA,Italy,,0,5,0
KM,Germany,Malta,0,1,0
FR,Italy,Romania,78,211,77
ET,Mozambique,Italy,3,1,3
W6,Italy,Hungary,165,159,163
TK,United Kingdom,Turkey,0,0,0
VY,Spain,Italy,237,73,235
U2,Netherlands,Italy,78,7,77
DX,Italy,Italy,0,101,0
QR,Thailand,Italy,6,9,6
1L,Italy,Turkey,0,0,0
OD,Australia,Indonesia,0,1,0
MH,Malaysia,Australia,0,0,0
NO,Mexico,Italy,1,3,1
AI,India,India,0,6,0
CZ,Italy,China,1,7,1
1L,Italy,Poland,0,0,0
1L,France,Italy,0,0,0
AR,Argentina,Italy,0,4,0
IB,Mexico,Italy,5,2,5
F9,United States,Mexico,0,6,0
SV,Italy,Kenya,2,9,2
LH,Italy,South Korea,20,25,20
SK,Italy,Iceland,1,32,1
AT,Burkina Faso,Italy,0,4,0
VY,Portugal,France,1,0,1
HU,China,China,0,3,0
XR,Spain,Belgium,0,2,0
LA,Italy,Paraguay,0,4,0
LH,Italy,Austria,5,5,5
LX,Italy,Canada,1,3,1
QR,India,Italy,1,0,1
V7,Italy,Netherlands,0,2,0
KL,Switzerland,Republic of Ireland,0,1,0
EW,Albania,Germany,0,1,0
G9,Italy,Thailand,4,7,4
U2,United Kingdom,United Kingdom,18,0,18
FR,Latvia,Italy,1,5,1
KL,Italy,Estonia,0,2,0
TK,Italy,China,2,1,2
HV,Germany,France,1,0,1
FR,Estonia,Italy,2,1,2
C7,Sri Lanka,Sri Lanka,0,1,0
AV,United States,Argentina,3,0,3
QR,Qatar,Oman,0,2,0
PC,Turkey,Austria,2,0,2
BA,Italy,China,3,1,3
QR,Seychelles,Italy,1,1,1
IB,United States,Italy,3,1,3
SQ,Italy,Cambodia,1,1,1
EY,Italy,Sri Lanka,2,3,2
WY,Germany,Malaysia,0,1,0
L9,Italy,France,0,1,0
SQ,United Kingdom,Australia,1,0,1
LA,United Kingdom,Brazil,1,0,1
5J,Indonesia,Philippines,4,15,4
W4,Italy,France,86,129,85
EK,Italy,Sri Lanka,1,1,1
U2,Italy,Republic of Ireland,0,1,0
DY,Sweden,Tunisia,0,2,0
W6,Azerbaijan,Italy,0,2,0
UO,Japan,,0,1,0
KL,Spain,Mexico,1,0,1
AA,Peru,United States,1,0,1
MU,Italy,Philippines,0,2,0
U2,Netherlands,Denmark,1,0,1
DV,Turkey,Kazakhstan,0,1,0
AT,Morocco,Morocco,2,6,2
ME,Italy,Lebanon,1,16,1
AZ,Germany,Italy,3,16,3
Y4,Costa Rica,Mexico,0,15,0
AM,Italy,Mexico,0,15,0
DL,Italy,Canada,3,0,3
EN,Italy,Japan,0,5,0
CX,Italy,Hong Kong,1,2,1
W6,Bulgaria,Cyprus,3,2,3
CY,Italy,,0,1,0
QF,New Zealand,Italy,0,1,0
DY,Denmark,Albania,0,1,0
7C,South Korea,Japan,1,0,1
5J,Philippines,Singapore,1,0,1
TB,Morocco,France,1,0,1
OS,Italy,India,0,1,0
SK,Italy,Finland,0,6,0
BA,United Kingdom,France,10,3,10
FR,Czech Republic,Hungary,1,2,1
LH,Italy,Portugal,4,5,4
6E,United Arab Emirates,India,0,2,0
SN,Sweden,Italy,0,1,0
FZ,Italy,Nepal,0,5,0
IB,Portugal,Dominican Republic,2,0,2
SN,Italy,Estonia,0,2,0
W4,Georgia,Italy,7,3,7
AD,Brazil,France,0,5,0
MS,Italy,Ghana,0,3,0
AF,Argentina,Italy,1,6,1
TG,Thailand,Japan,0,1,0
JU,Slovenia,Italy,1,0,1
EN,Italy,Norway,0,1,0
AZ,Italy,Mexico,0,38,0
W4,Serbia,Italy,0,1,0
DY,Denmark,Norway,1,0,1
F3,Saudi Arabia,Saudi Arabia,0,11,0
TK,Slovenia,Uzbekistan,0,1,0
TG,India,Thailand,0,1,0
TK,Serbia,Moldova,0,1,0
FI,Switzerland,United States,0,3,0
TR,Hong Kong,Singapore,1,0,1
NO,Egypt,Spain,0,1,0
W6,Serbia,France,0,2,0
W4,Romania,Italy,110,86,109
DL,Italy,Argentina,8,0,8
AF,Germany,Italy,3,3,3
LX,Italy,Germany,6,15,6
QR,Italy,Tanzania,2,3,2
NO,Cape Verde,Italy,1,0,1
9R,Colombia,Colombia,0,1,0
W6,Romania,Hungary,0,1,0
PC,Italy,Greece,0,1,0
FZ,Israel,United Arab Emirates,1,0,1
JQ,Japan,New Zealand,1,0,1
,Colombia,Cuba,1,0,1
BA,Mexico,Italy,10,5,10
G9,Thailand,Italy,0,1,0
KL,Italy,Iceland,1,5,1
DY,Denmark,Spain,3,0,3
OG,Italy,United States,0,2,0
TR,Singapore,South Korea,4,0,4
BJ,Tunisia,Italy,1,3,1
AT,Italy,Burkina Faso,1,0,1
FR,Luxembourg,Spain,1,3,1
HV,France,Tunisia,4,6,4
W6,Italy,Spain,0,7,0
HF,Cameroon,Democratic Republic of the Congo,0,3,0
SV,Italy,New Zealand,0,1,0
W4,Italy,Belarus,0,1,0
LH,United Kingdom,Mexico,0,1,0
LA,Peru,Peru,1,2,1
EY,Turkey,Indonesia,0,2,0
DY,Sweden,Italy,4,7,4
6E,India,Nepal,1,1,1
VS,United Kingdom,United States,2,2,2
F9,United States,,0,2,0
FR,Italy,Argentina,0,1,0
XZ,Italy,Spain,0,3,0
LH,Poland,Italy,2,4,2
U2,Spain,Portugal,6,0,6
EK,Japan,Italy,2,1,2
Y4,Colombia,Costa Rica,0,2,0
FR,Hungary,Denmark,0,1,0
LA,Peru,Ecuador,0,1,0
W2,Italy,Italy,0,34,0
FZ,Italy,United Arab Emirates,8,29,8
W6,Italy,Pakistan,0,25,0
AY,Italy,Singapore,8,1,8
,Chile,Spain,1,0,1
LX,Switzerland,France,3,0,3
MS,Italy,Kuwait,0,1,0
H4,Republic of Ireland,Romania,0,2,0
LH,Tunisia,Italy,1,0,1
6E,Malaysia,United Arab Emirates,1,0,1
D7,Australia,New Zealand,0,1,0
LA,Bolivia,Peru,1,0,1
TP,France,Spain,0,1,0
ET,Italy,Rwanda,1,1,1
RJ,Lebanon,Italy,0,1,0
VY,Italy,Italy,43,32,43
DY,Finland,France,0,1,0
Y2,Haiti,Dominican Republic,0,2,0
PG,Thailand,,0,2,0
FR,United Kingdom,Algeria,0,1,0
U8,Israel,Cyprus,0,5,0
TK,Azerbaijan,Italy,2,0,2
PR,Philippines,Italy,0,2,0
LA,Italy,Uruguay,0,1,0
W4,Italy,Kyrgyzstan,0,1,0
AA,Australia,Argentina,1,0,1
S4,Italy,,0,1,0
AF,Germany,Senegal,1,0,1
W4,Italy,Egypt,0,23,0
LX,Italy,Hungary,5,8,5
NO,Italy,Madagascar,3,6,3
BA,Italy,The Bahamas,0,1,0
G9,Malaysia,Italy,1,2,1
NH,Italy,Japan,0,17,0
ET,United Kingdom,Ethiopia,2,0,2
LO,Italy,Estonia,0,1,0
AR,Chile,Argentina,0,1,0
FR,France,Spain,0,2,0
TS,Italy,,1,1,1
LX,Denmark,Canada,0,1,0
LH,Italy,Thailand,21,64,21
W4,Italy,India,0,4,0
HV,France,Morocco,2,1,2
AF,Italy,Colombia,8,18,8
VY,Italy,Germany,2,0,2
EW,Germany,Malta,0,1,0
LX,South Africa,Italy,2,0,2
QZ,Indonesia,Thailand,0,1,0
EW,Georgia,Germany,1,0,1
HV,Italy,,0,6,0
QR,Nepal,Italy,0,2,0
AV,Mexico,Ecuador,1,0,1
SL,Thailand,Thailand,0,2,0
TR,Taiwan,South Korea,0,1,0
W4,Romania,Greece,1,0,1
GF,Pakistan,Germany,0,1,0
AY,Germany,Finland,2,0,2
U2,Portugal,United Kingdom,1,0,1
ET,Italy,South Africa,2,6,2
AF,Italy,Guadeloupe,1,2,1
FR,Italy,Pakistan,0,4,0
CX,India,Hong Kong,0,5,0
EY,Pakistan,Italy,0,2,0
CY,Lebanon,Italy,0,2,0
DL,United States,French Polynesia,1,0,1
NZ,New Zealand,Italy,0,1,0
FR,Spain,Norway,0,1,0
CZ,Italy,Malaysia,0,1,0
LX,Estonia,Italy,0,1,0
AY,Italy,Latvia,2,0,2
OS,Italy,Egypt,6,16,6
FD,Thailand,Malaysia,0,1,0
CX,Italy,Australia,4,0,4
DL,Italy,Turks and Caicos Islands,1,0,1
BT,Italy,Estonia,1,5,1
EY,United Arab Emirates,Spain,1,0,1
5F,Italy,Armenia,0,2,0
W6,Poland,Sweden,0,1,0
LX,Italy,Malta,0,2,0
WS,Canada,Italy,0,1,0
AF,Cuba,Italy,0,1,0
OS,Turkey,Italy,1,0,1
H4,Moldova,Italy,0,15,0
U2,Hungary,Italy,6,1,6
FR,Germany,Greece,2,4,2
DL,Canada,United States,2,0,2
FR,Spain,Hungary,0,1,0
DE,France,United States,2,0,2
UX,Portugal,Spain,0,2,0
GQ,Italy,Greece,40,86,40
SN,Italy,Belgium,31,46,31
HV,Morocco,France,0,1,0
AZ,Spain,Italy,8,12,8
IB,Sweden,Spain,0,2,0
W6,France,Hungary,5,0,5
U2,Egypt,Italy,14,1,14
AZ,Italy,Maldives,1,1,1
VS,Spain,Mexico,0,1,0
OS,Austria,Germany,2,1,2
SN,Italy,Burkina Faso,0,1,0
,Spain,United States,1,0,1
W6,Israel,Romania,0,1,0
W4,Italy,Czech Republic,18,72,18
L9,Italy,Italy,0,69,0
U2,Morocco,Italy,29,2,29
AF,Germany,United States,0,7,0
TK,Japan,Italy,1,8,1
FR,Spain,Austria,1,0,1
VY,Portugal,Spain,6,1,6
HV,Spain,Italy,0,2,0
AA,Italy,,23,0,23
TK,Italy,Maldives,21,29,21
TK,Italy,South Korea,1,5,1
W4,Sweden,Albania,1,0,1
AF,Italy,Canada,5,4,5
LO,Italy,Japan,0,1,0
BT,Italy,Latvia,5,2,5
BJ,Germany,Tunisia,2,0,2
OS,Croatia,Italy,0,1,0
AH,Italy,Burkina Faso,0,3,0
EW,Czech Republic,Norway,1,0,1
W4,Italy,South Africa,0,1,0
FZ,Tanzania,Italy,1,6,1
AZ,Italy,Switzerland,3,20,3
V7,Italy,Germany,6,7,6
TK,Cyprus,Italy,1,0,1
QR,Italy,Iran,1,0,1
JU,Croatia,Italy,0,2,0
LX,Germany,Spain,3,0,3
FR,Belgium,Finland,0,1,0
VY,Spain,,0,2,0
LH,Italy,Colombia,6,2,6
RO,Moldova,Italy,0,2,0
D7,Malaysia,Australia,0,4,0
TK,Germany,Kyrgyzstan,1,0,1
UA,New Zealand,Italy,0,1,0
JU,Montenegro,Hungary,4,0,4
LY,Israel,Mexico,0,1,0
FR,Morocco,Spain,8,1,8
AF,Belgium,United States,0,1,0
EW,Germany,Croatia,0,1,0
AA,Brazil,United States,1,0,1
OS,Italy,Turkey,0,1,0
EC,Italy,Portugal,0,1,0
SM,Switzerland,Egypt,1,0,1
W4,Romania,United Kingdom,1,0,1
AH,France,Algeria,0,1,0
AY,Germany,Japan,1,1,1
AK,Thailand,Australia,0,1,0
LH,Germany,Croatia,0,1,0
UX,Italy,Colombia,1,3,1
FR,Spain,Poland,0,11,0
TK,Italy,Singapore,4,4,4
AZ,Italy,Hungary,0,5,0
LX,Germany,Italy,3,3,3
W6,Italy,Kuwait,2,2,2
2W,Dominican Republic,Italy,0,5,0
W4,Republic of Kosovo,Italy,1,1,1
EW,Germany,Spain,2,1,2
W6,Hungary,Azerbaijan,1,0,1
GF,Italy,Maldives,0,2,0
BA,United States,United Kingdom,1,0,1
FR,Greece,United Kingdom,0,1,0
AF,Italy,Guinea,0,2,0
AF,Italy,Portugal,0,1,0
GF,Italy,India,0,14,0
CA,Singapore,Italy,0,10,0
V7,France,France,8,2,8
AF,Brazil,Italy,3,2,3
SQ,Australia,Italy,0,1,0
IB,United Kingdom,Spain,1,1,1
X1,Kenya,Kenya,0,6,0
XZ,Italy,Iceland,0,2,0
AF,Italy,Cameroon,1,0,1
AZ,Italy,Saudi Arabia,1,1,1
TK,Croatia,Turkey,0,1,0
EW,Italy,Austria,1,0,1
IB,Argentina,Italy,5,8,5
FR,Hungary,Poland,3,1,3
DY,Italy,Sweden,16,22,16
LH,Italy,Spain,8,22,8
TK,Iraq,Italy,0,7,0
FR,Italy,Mexico,0,7,0
XZ,Romania,Italy,10,0,10
NO,Italy,Kenya,3,0,3
XY,Saudi Arabia,Saudi Arabia,2,0,2
RJ,Italy,Egypt,2,10,2
AR,Argentina,Brazil,0,1,0
TP,Spain,Italy,1,1,1
KL,Italy,France,2,1,2
ET,Italy,Nigeria,0,1,0
W6,Italy,China,0,1,0
KL,South Korea,Italy,1,0,1
FZ,United Arab Emirates,Italy,1,6,1
2W,Cuba,Italy,0,5,0
AC,Canada,United States,2,1,2
IB,Spain,Brazil,2,0,2
LX,Italy,Japan,3,13,3
FR,Netherlands,Spain,2,7,2
LX,Switzerland,Netherlands,0,2,0
KL,Germany,Netherlands,2,1,2
AF,Italy,Japan,10,5,10
5J,Thailand,Philippines,1,0,1
NO,Tunisia,Italy,0,2,0
AC,Austria,Mexico,0,1,0
PC,Italy,Kenya,0,1,0
LH,Luxembourg,Italy,2,4,2
VY,Senegal,Italy,2,3,2
UR,Uganda,Kenya,0,1,0
LA,Italy,Peru,1,7,1
FD,Thailand,Laos,0,1,0
W6,Egypt,United Kingdom,0,1,0
AA,United States,Puerto Rico,1,0,1
TI*,Turkey,Germany,0,1,0
FR,Bulgaria,Slovakia,0,2,0
JU,United States,Italy,0,1,0
W4,Italy,Lithuania,0,1,0
EC,Italy,Netherlands,0,2,0
FZ,United Arab Emirates,,0,1,0
CI,Italy,Taiwan,0,1,0
TP,Italy,Ghana,0,1,0
PC,Lebanon,Italy,3,3,3
MS,Italy,United Arab Emirates,0,1,0
FR,Italy,Cuba,0,13,0
HV,Portugal,France,4,0,4
IT,Taiwan,South Korea,0,13,0
DE,Cuba,Italy,0,1,0
OS,Albania,Romania,1,0,1
AF,Italy,Tunisia,3,1,3
LH,Czech Republic,France,0,1,0
AV,Bolivia,France,0,1,0
U2,Belgium,France,1,0,1
HO,China,Thailand,0,1,0
SK,Sweden,Finland,0,1,0
TK,Spain,Turkey,0,3,0
CA,Italy,Philippines,0,1,0
PC,United Arab Emirates,Italy,1,0,1
UX,Italy,Dominican Republic,5,21,5
AA,Antigua and Barbuda,United States,1,0,1
QR,Netherlands,Vietnam,1,1,1
6E,United Arab Emirates,Thailand,0,4,0
SK,Netherlands,Norway,7,1,7
LH,Albania,Germany,0,4,0
W6,Cyprus,Spain,0,1,0
TP,Italy,France,0,1,0
AF,Switzerland,Italy,1,0,1
VY,Italy,Spain,907,619,898
FR,Italy,Estonia,10,22,10
AZ,Switzerland,Italy,3,6,3
QR,Italy,Indonesia,17,47,17
4Z,South Africa,South Africa,3,0,3
TP,Portugal,Germany,0,2,0
EW,Italy,Norway,1,1,1
W6,Romania,Pakistan,0,8,0
CI,Italy,Australia,0,1,0
U2,Luxembourg,Portugal,1,0,1
PC,Spain,Lebanon,1,0,1
AA,France,,1,0,1
TP,Portugal,,0,2,0
SN,France,Lithuania,1,0,1
LH,Latvia,Italy,0,1,0
FR,Hungary,Greece,2,1,2
VY,Italy,Croatia,42,26,42
KL,Italy,Mexico,4,15,4
TP,France,Morocco,0,1,0
LX,Sweden,Italy,3,0,3
AH,Italy,Algeria,0,15,0
FB,Germany,Bulgaria,0,2,0
FD,Vietnam,Thailand,0,2,0
DL,United States,,1,0,1
AF,Italy,Denmark,0,1,0
AZ,Italy,Afghanistan,0,1,0
AZ,Italy,South Korea,0,4,0
DL,Italy,Brazil,2,0,2
VY,Spain,Netherlands,1,0,1
TP,Italy,Colombia,0,1,0
LH,Italy,Poland,5,18,5
TK,Italy,Tanzania,1,5,1
FR,Spain,United Kingdom,7,3,7
TB,France,Morocco,3,2,3
W6,Saudi Arabia,Romania,3,0,3
QR,Italy,Nepal,3,0,3
UK,India,Maldives,0,2,0
PG,Cambodia,Italy,0,1,0
ME,United Kingdom,Lebanon,0,1,0
