carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
LH,Italy,Colombia,4,15,4
TK,Italy,Argentina,0,1,0
CA,Singapore,Italy,0,0,0
FR,Greece,Italy,72,68,71
U2,Switzerland,France,2,1,2
W4,Italy,Czech Republic,6,19,6
VN,Vietnam,China,0,1,0
TU,Italy,Ivory Coast,0,3,0
MH,Italy,Thailand,0,1,0
DM,Colombia,Dominican Republic,4,1,4
LH,Albania,United States,3,0,3
ET,Ethiopia,Kenya,1,0,1
UX,Peru,Spain,0,1,0
DE,Germany,Greece,1,2,1
LH,Germany,Switzerland,2,0,2
FR,Italy,Faroe Islands,0,1,0
AF,Italy,Poland,0,1,0
BT,Estonia,Italy,1,0,1
AF,France,Germany,1,0,1
CA,Italy,Japan,0,13,0
QR,Italy,Nepal,4,5,4
EW,Italy,Greece,1,5,1
UK,United Arab Emirates,Singapore,1,0,1
FI,United States,Italy,0,1,0
,Italy,Germany,0,4,0
N0,United States,France,1,0,1
LH,France,Poland,2,0,2
U2,Switzerland,Spain,1,0,1
AF,France,Canada,1,0,1
3U,Italy,China,0,2,0
W6,Italy,Czech Republic,77,116,76
IB,Morocco,Italy,0,6,0
W4,Czech Republic,Italy,3,3,3
AZ,Italy,China,1,31,1
LH,Italy,Costa Rica,0,9,0
AF,France,Brazil,0,3,0
LX,Italy,Vietnam,0,2,0
H2,Chile,Chile,0,3,0
PC,Albania,Hungary,0,3,0
UP,United States,The Bahamas,0,2,0
NO,Italy,Tanzania,1,0,1
HV,Turkey,France,1,1,1
MU,Australia,Italy,0,1,0
FB,Bulgaria,Italy,0,3,0
PC,Turkey,Romania,2,0,2
BF,France,United States,3,0,3
AF,Italy,Nigeria,2,0,2
MH,Indonesia,United Kingdom,0,1,0
SQ,India,Indonesia,1,0,1
LH,Netherlands,United States,0,1,0
AF,Italy,Benin,0,1,0
LA,United States,Chile,1,0,1
IB,Italy,Panama,0,1,0
AF,Mexico,Italy,1,1,1
KM,Malta,Serbia,0,1,0
LH,Lithuania,Italy,1,2,1
W4,Italy,Denmark,0,3,0
TK,Italy,China,1,2,1
LX,Germany,Namibia,0,1,0
QF,New Zealand,Thailand,0,2,0
SP,Portugal,Italy,0,1,0
OS,Italy,Egypt,6,15,6
OS,Italy,Austria,36,72,36
AC,Canada,Lebanon,1,0,1
BJ,Italy,Tunisia,2,5,2
PC,Egypt,Italy,3,6,3
UX,Italy,Bolivia,2,6,2
ZU,Austria,Turkey,0,1,0
LH,Albania,,0,4,0
W4,Italy,Hungary,0,2,0
JU,United States,Italy,0,1,0
EC,Italy,Portugal,0,2,0
SK,Italy,Poland,0,1,0
BR,Italy,Hong Kong,0,1,0
U2,Italy,Cyprus,11,1,11
PC,Germany,Iraq,0,1,0
TK,Italy,Mexico,2,2,2
SK,Italy,Estonia,1,5,1
W4,Armenia,Italy,3,2,3
LH,Canada,Italy,0,1,0
U2,Malta,Italy,2,0,2
IB,Italy,Uruguay,1,1,1
QZ,Indonesia,Italy,0,1,0
BJ,France,Tunisia,3,1,3
U2,United Kingdom,Italy,56,5,55
AA,United States,United States,25,0,25
CZ,Italy,South Korea,0,8,0
LX,Germany,Italy,0,4,0
PC,Georgia,Albania,0,3,0
W6,Italy,United States,0,2,0
TK,Egypt,,0,3,0
FR,Portugal,Republic of Ireland,1,1,1
VY,Spain,Switzerland,1,0,1
V7,Italy,Turkey,0,3,0
SQ,Netherlands,Indonesia,2,0,2
K6,Cambodia,Cambodia,0,2,0
W4,Italy,Estonia,6,5,6
UA,Guatemala,Italy,5,0,5
TK,Malta,Ghana,0,1,0
AA,United States,Chile,3,0,3
SK,Italy,Germany,5,4,5
LX,Italy,Czech Republic,0,3,0
FR,Israel,Germany,1,0,1
TK,Turkey,Turkey,36,16,36
KM,Italy,Hungary,0,2,0
5W,Maldives,United Arab Emirates,0,1,0
IB,Switzerland,Ecuador,1,0,1
DY,Denmark,Sweden,1,0,1
EW,Czech Republic,Germany,1,0,1
LA,Italy,Peru,0,10,0
IB,Spain,Spain,21,7,21
W4,Italy,Azerbaijan,4,0,4
VS,Spain,Mexico,0,3,0
UA,Italy,Mexico,0,1,0
FT,Italy,Egypt,0,2,0
LX,Italy,Hungary,6,8,6
LH,Germany,Germany,4,0,4
KM,Italy,Cyprus,0,1,0
UX,France,Spain,0,3,0
W4,Albania,Spain,1,1,1
W4,Italy,Austria,47,92,47
KL,United Kingdom,Italy,5,4,5
KL,Poland,United Kingdom,2,3,2
PK,Pakistan,Sweden,0,1,0
QZ,Indonesia,Singapore,0,5,0
EI,Italy,,0,1,0
KL,Italy,Mexico,1,4,1
W6,Italy,Azerbaijan,0,1,0
EY,Philippines,Italy,0,1,0
SQ,Italy,,0,2,0
TU,Italy,Turkey,0,2,0
LO,Poland,Spain,0,1,0
SQ,Australia,,0,1,0
AV,Mexico,El Salvador,0,1,0
XZ,Italy,Greece,39,13,39
KL,Italy,Canada,4,5,4
QR,Italy,Maldives,13,19,13
EK,Germany,United Arab Emirates,1,0,1
XY,Saudi Arabia,Egypt,0,2,0
W9,United Kingdom,Turkey,6,0,6
EI,Belgium,United States,2,0,2
W4,Albania,Israel,0,1,0
BR,Italy,China,0,1,0
TK,Turkey,United States,0,1,0
BA,Italy,Bermuda,0,1,0
BT,Norway,Italy,1,0,1
OS,Germany,Bosnia and Herzegovina,0,1,0
U2,Italy,Madagascar,0,1,0
W6,Greece,Austria,1,0,1
KL,Italy,Chile,1,0,1
FR,Italy,Switzerland,0,6,0
AR,Argentina,Italy,0,4,0
FR,United Kingdom,Hungary,1,0,1
TR,Indonesia,Italy,0,2,0
OS,Italy,Iceland,4,0,4
LH,Kenya,Italy,0,5,0
ZU,Germany,Turkey,0,1,0
LH,Germany,United States,0,1,0
TG,Thailand,Denmark,0,2,0
W4,Italy,Albania,507,585,502
AR,Italy,Argentina,0,37,0
KL,Italy,Costa Rica,0,11,0
U2,Netherlands,Italy,52,4,51
IB,Spain,France,3,0,3
TP,Germany,Portugal,0,1,0
SV,Egypt,Lebanon,0,8,0
G9,Italy,India,8,10,8
W6,Germany,Bulgaria,4,1,4
NK,United States,Aruba,0,1,0
KL,Italy,Brazil,2,2,2
W4,Italy,Malaysia,0,1,0
BA,Cuba,Dominican Republic,0,1,0
QR,Italy,Kenya,1,0,1
U2,Italy,Israel,11,2,11
V7,Spain,Italy,18,26,18
BR,Italy,Indonesia,0,21,0
FR,Cyprus,Jordan,1,0,1
4Y,Germany,Italy,0,1,0
VY,Greece,Oman,0,1,0
A3,Greece,Greece,13,7,13
FR,Finland,Italy,2,2,2
KL,Italy,Hungary,1,0,1
TK,Switzerland,Turkey,2,5,2
TW,South Korea,Japan,0,1,0
U2,Italy,Belgium,1,0,1
B6,Turks and Caicos Islands,United States,0,1,0
KQ,Italy,Comoros,0,1,0
XJ,Thailand,Japan,0,2,0
DO,Sint Maarten,Italy,0,1,0
AF,France,Mexico,1,1,1
TK,China,Italy,1,0,1
AY,Italy,New Caledonia,1,0,1
LH,Denmark,Italy,2,2,2
AT,Italy,The Gambia,1,8,1
BR,Austria,Philippines,0,2,0
AF,Italy,El Salvador,0,2,0
LH,Italy,Finland,12,2,12
LH,Germany,Greece,0,1,0
AF,France,Portugal,1,0,1
AZ,Belgium,Italy,11,22,11
LO,Republic of Macedonia,Poland,1,0,1
KL,Italy,Croatia,0,1,0
QR,Romania,Thailand,1,0,1
AI,France,India,0,1,0
FR,Italy,Egypt,0,14,0
TK,Italy,Qatar,2,0,2
LX,Egypt,Italy,0,3,0
W6,Italy,Oman,0,2,0
AZ,Italy,Moldova,0,1,0
AY,Germany,Finland,2,0,2
VY,Netherlands,Italy,1,0,1
FR,Belgium,Hungary,1,0,1
MS,Israel,China,0,1,0
LH,Italy,Portugal,6,4,6
CZ,Italy,Thailand,2,6,2
UK,India,United States,0,1,0
S4,Italy,Portugal,0,1,0
EW,Czech Republic,Sweden,0,1,0
W4,Italy,Finland,0,5,0
W4,Italy,Thailand,0,2,0
OS,Italy,Saudi Arabia,0,1,0
WY,Italy,Philippines,0,1,0
AZ,Italy,Norway,0,1,0
W4,United Kingdom,Romania,1,0,1
EI,Republic of Ireland,Czech Republic,0,1,0
AM,United Kingdom,Mexico,0,1,0
,Colombia,Colombia,3,0,3
BA,Italy,Spain,2,2,2
UX,Colombia,Italy,0,5,0
PG,Thailand,Indonesia,0,1,0
SN,Italy,Sweden,1,0,1
AZ,Italy,Indonesia,1,2,1
CM,Cuba,Dominican Republic,1,0,1
G9,Italy,Bangladesh,0,1,0
SK,Sweden,Italy,8,2,8
H4,Italy,Moldova,0,21,0
JT,Indonesia,,0,2,0
VY,Jordan,Morocco,1,3,1
UX,Cuba,Italy,4,13,4
EY,Italy,Singapore,4,8,4
CZ,Japan,United Kingdom,0,1,0
FR,Italy,Brazil,0,1,0
LH,Belgium,Japan,0,1,0
LH,Germany,France,1,3,1
MU,Singapore,Italy,0,1,0
TS,Canada,Italy,0,1,0
EY,Italy,Sri Lanka,0,2,0
LX,Italy,Mexico,1,0,1
EK,Morocco,United Arab Emirates,2,0,2
AV,Spain,Chile,1,0,1
A3,Jordan,Italy,0,1,0
UA,Italy,United States,38,30,38
ZU,Netherlands,Turkey,0,2,0
KL,Norway,Italy,2,0,2
LH,Italy,China,3,3,3
VJ,South Korea,Vietnam,0,2,0
QR,Egypt,Australia,0,1,0
AZ,Italy,Canada,0,3,0
AF,France,Tunisia,1,0,1
L9,Italy,,0,1,0
TP,Brazil,Italy,9,33,9
NO,Cuba,Italy,8,7,8
FI,Italy,Iceland,1,8,1
EY,Italy,Australia,6,1,6
XZ,Italy,United Arab Emirates,0,1,0
UL,Sri Lanka,Maldives,6,1,6
W6,Serbia,France,1,0,1
DM,Dominican Republic,Jamaica,1,0,1
TP,Italy,Paraguay,0,2,0
A3,Greece,Czech Republic,0,1,0
TP,Brazil,Portugal,0,1,0
EY,Indonesia,Italy,1,0,1
G9,Italy,Nepal,1,3,1
V7,France,Algeria,2,0,2
G9,Italy,Thailand,2,4,2
OS,Netherlands,Austria,0,3,0
KL,Italy,Netherlands,69,55,68
SQ,Italy,Spain,2,9,2
FR,Spain,Slovakia,0,1,0
TF,Sweden,Sweden,0,1,0
6H,Israel,Egypt,0,1,0
AF,Italy,Vietnam,0,1,0
CX,Italy,Australia,0,1,0
OU,Italy,Croatia,1,1,1
DE,Germany,Romania,0,1,0
W4,Italy,Italy,1040,1162,1030
GQ,Cyprus,Greece,1,0,1
IB,Italy,Puerto Rico,0,1,0
W6,Republic of Macedonia,Denmark,1,0,1
OS,Italy,Sri Lanka,0,1,0
OS,Italy,Hungary,1,1,1
NZ,United States,United States,0,1,0
W4,Italy,Israel,29,26,29
TK,Austria,Turkey,4,1,4
EY,Italy,India,3,4,3
AT,Italy,Western Sahara,1,1,1
TR,Thailand,Singapore,0,1,0
W4,Italy,Netherlands,0,3,0
HT,Italy,Greece,0,2,0
AZ,Italy,Iceland,0,1,0
AA,Italy,,5,0,5
W4,Italy,Iceland,37,127,37
AC,Italy,Costa Rica,0,13,0
SK,Italy,Iceland,4,18,4
OG,Italy,Iceland,4,11,4
LO,Italy,Lebanon,0,1,0
B6,United States,Aruba,0,1,0
PC,Lebanon,Italy,0,2,0
VY,Germany,Spain,1,0,1
TR,Australia,Singapore,1,0,1
SQ,Italy,Australia,19,3,19
A3,Greece,,0,1,0
FR,Italy,Georgia,0,1,0
H2,Peru,Italy,0,2,0
SK,Norway,Norway,1,0,1
JU,Italy,,3,1,3
EK,Italy,Sri Lanka,2,3,2
BA,Switzerland,United States,0,2,0
W6,Hungary,Spain,0,1,0
HT,Italy,Italy,0,6,0
FZ,Egypt,United Arab Emirates,0,2,0
AH,Italy,Senegal,0,3,0
UI,Tanzania,Tanzania,1,0,1
A3,Sweden,Greece,0,1,0
LH,Italy,Cyprus,0,1,0
U2,France,Portugal,5,0,5
U2,Croatia,France,3,1,3
AK,Indonesia,South Korea,0,1,0
U2,Italy,South Korea,0,1,0
WJ,Argentina,Chile,0,2,0
AZ,Italy,Puerto Rico,0,3,0
KL,French Polynesia,United States,0,1,0
EK,Italy,Bangladesh,0,1,0
W4,Italy,Malta,22,33,22
BT,Germany,,0,1,0
TK,Italy,Saudi Arabia,1,2,1
AZ,Italy,Brazil,9,40,9
ZL,Australia,Australia,1,2,1
SK,Sweden,United States,0,1,0
AK,Indonesia,Malaysia,0,2,0
TR,Philippines,,0,1,0
AF,Spain,France,0,1,0
W4,Italy,Lithuania,0,1,0
AT,Egypt,Italy,0,1,0
KL,Italy,Hong Kong,1,0,1
TK,Pakistan,United Kingdom,0,1,0
AZ,Italy,United Kingdom,8,17,8
WN,United States,United States,0,9,0
A3,Italy,Greece,52,116,51
DE,Italy,United States,12,14,12
QF,Italy,Australia,1,3,1
AD,Brazil,Portugal,0,1,0
FR,Italy,Latvia,1,4,1
U2,Germany,France,1,0,1
DY,France,Finland,0,3,0
DE,Switzerland,Spain,2,0,2
TP,Italy,Cape Verde,11,21,11
G3,Brazil,Italy,0,11,0
VJ,India,South Korea,0,3,0
OB,Bolivia,Bolivia,0,3,0
SQ,Fiji,Italy,0,1,0
W4,Austria,Spain,1,0,1
LH,Italy,Australia,0,1,0
TK,Italy,Jordan,5,3,5
W6,Bulgaria,Italy,5,2,5
XC,Germany,Turkey,2,1,2
UX,Portugal,Italy,2,3,2
VY,Italy,Morocco,3,19,3
FZ,Italy,Maldives,5,7,5
CA,Italy,Australia,0,5,0
ET,Madagascar,Italy,0,1,0
AF,French Polynesia,Italy,0,1,0
,Italy,Italy,0,6,0
EK,United Arab Emirates,Japan,1,0,1
Z9,Thailand,Malaysia,0,2,0
AT,Italy,Cameroon,1,0,1
TR,Vietnam,Singapore,1,0,1
Z0,United Kingdom,United States,6,5,6
AZ,Italy,Vietnam,0,6,0
Y4,Mexico,Mexico,0,18,0
PC,Italy,United Arab Emirates,5,5,5
LX,Italy,Greece,1,0,1
AF,France,Democratic Republic of the Congo,3,0,3
IB,Portugal,Costa Rica,0,1,0
GF,Philippines,Italy,0,1,0
KE,Italy,New Zealand,0,1,0
FR,Czech Republic,Hungary,1,0,1
FR,Poland,Republic of Ireland,2,0,2
AY,Italy,Latvia,1,0,1
EY,Thailand,Italy,1,10,1
W4,Italy,Philippines,0,4,0
PC,Austria,Iran,0,1,0
W6,Poland,Spain,1,0,1
AZ,Italy,Martinique,0,2,0
SN,Belgium,Norway,1,0,1
N0,Italy,United States,58,10,57
EW,Italy,Hungary,2,4,2
AF,Italy,Argentina,4,17,4
U2,France,Spain,8,3,8
KL,Italy,Curaçao,1,0,1
W6,Hungary,France,2,0,2
Q4,Cuba,Cuba,0,1,0
8B,Indonesia,Indonesia,0,1,0
LX,Italy,Bolivia,0,4,0
VY,Spain,Netherlands,1,1,1
EW,Italy,Sweden,9,3,9
TP,Spain,United States,1,0,1
PC,Iran,Turkey,6,0,6
LH,Italy,Poland,2,7,2
DL,France,United States,1,0,1
QZ,Malaysia,,0,1,0
GF,Pakistan,France,0,1,0
KC,Kazakhstan,,0,2,0
FR,Luxembourg,Italy,0,4,0
EN,Italy,Canada,0,1,0
DL,Italy,Mexico,2,0,2
JU,France,Turkey,0,1,0
AZ,Italy,Poland,0,1,0
W4,France,Albania,1,0,1
W4,Austria,Romania,1,0,1
TK,Italy,South Korea,6,11,6
JU,Serbia,Belgium,3,0,3
HV,Germany,France,1,0,1
XY,Egypt,United Arab Emirates,0,12,0
EK,Italy,Australia,9,7,9
TK,Italy,Tanzania,10,3,10
KL,Germany,Netherlands,5,1,5
W4,Malta,Italy,1,0,1
FR,Greece,Spain,0,2,0
AZ,Israel,France,1,1,1
DL,Argentina,United States,1,0,1
NZ,Italy,,0,2,0
V7,Spain,France,1,0,1
DL,Italy,Canada,1,0,1
OU,Bosnia and Herzegovina,Croatia,1,0,1
VY,Belgium,Spain,3,1,3
KM,Italy,Italy,0,3,0
AC,Italy,Dominican Republic,0,7,0
CM,Aruba,Italy,0,1,0
FR,Denmark,Italy,21,19,21
UX,Italy,Portugal,2,6,2
OS,Italy,Moldova,0,1,0
EW,Italy,Norway,1,3,1
AV,Spain,Ecuador,3,0,3
UA,United States,Mexico,4,0,4
W6,Israel,Romania,1,0,1
LH,France,Spain,0,1,0
FR,Romania,Germany,1,0,1
TP,Portugal,Spain,0,2,0
AZ,Italy,France,20,67,20
PC,Georgia,Italy,1,2,1
EK,Italy,Maldives,3,6,3
KL,France,Brazil,0,2,0
TK,Italy,Malaysia,5,14,5
FR,Germany,Greece,1,1,1
TP,Italy,Canada,1,6,1
LH,Italy,Malta,0,1,0
GF,Sri Lanka,Maldives,0,1,0
E5,Egypt,Italy,15,6,15
CA,Thailand,Italy,0,5,0
AF,Italy,United States,39,44,39
DY,Sweden,Italy,4,9,4
VY,Portugal,Spain,3,1,3
U2,Italy,Morocco,58,14,57
EY,Switzerland,Indonesia,2,3,2
AZ,Italy,Singapore,0,6,0
CZ,Italy,China,0,7,0
EW,Turkey,Germany,0,2,0
DY,Latvia,Italy,0,1,0
U2,Germany,Sweden,1,1,1
AC,Canada,Italy,0,7,0
FD,Thailand,Indonesia,0,4,0
AZ,India,Italy,1,2,1
FR,Italy,United States,0,10,0
SV,Italy,Philippines,0,3,0
SK,Norway,Philippines,0,2,0
AZ,Brazil,Italy,3,11,3
UX,United States,Italy,0,2,0
VY,Portugal,Netherlands,2,0,2
FR,Germany,Portugal,1,0,1
TK,Turkey,Georgia,0,2,0
JU,Turkey,Germany,2,0,2
AZ,Morocco,Italy,1,0,1
KM,Italy,Greece,0,4,0
