carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
TK,Mexico,Italy,0,1,0
SQ,Spain,Italy,0,0,0
FR,Greece,Italy,61,61,60
MH,Italy,Malaysia,0,8,0
GQ,Greece,Greece,25,29,25
EY,Switzerland,Indonesia,0,5,0
EK,Italy,Mauritius,0,75,0
FR,Italy,Croatia,107,190,106
FR,Poland,Italy,25,25,25
LH,United States,Dominican Republic,0,2,0
PK,Pakistan,United Arab Emirates,0,0,0
ER,Pakistan,United Arab Emirates,0,0,0
NO,Mexico,Italy,3,1,3
IB,Italy,Colombia,24,21,24
ET,Italy,,0,6,0
IB,Italy,Peru,23,16,23
TK,Italy,United States,17,7,17
U2,Italy,Egypt,137,68,136
QR,Spain,Pakistan,0,0,0
TK,Spain,Ecuador,0,2,0
AZ,Italy,Indonesia,0,7,0
AF,Italy,United States,66,134,65
FR,Italy,Sweden,41,111,41
SQ,Italy,Indonesia,1,8,1
LX,Italy,,0,36,0
IB,France,Dominican Republic,0,0,0
IB,Italy,United States,15,40,15
H2,Peru,Peru,0,9,0
LY,Italy,Israel,23,7,23
FR,Italy,Denmark,112,203,111
JU,Greece,Serbia,9,3,9
TU,Italy,Ivory Coast,0,12,0
FR,Republic of Ireland,Italy,8,26,8
KU,Germany,Pakistan,0,1,0
S4,Italy,United States,0,0,0
2W,Dominican Republic,Spain,0,0,0
FR,Italy,Bulgaria,29,51,29
TK,France,Mali,0,0,0
BA,Costa Rica,Switzerland,0,0,0
LY,Israel,Germany,0,0,0
H2,Peru,Argentina,0,4,0
LO,Italy,South Korea,0,18,0
EK,Kenya,Italy,0,6,0
AZ,Mexico,,0,0,0
DE,Tanzania,Italy,0,0,0
ET,Seychelles,Italy,0,0,0
IB,Spain,Israel,0,0,0
RO,Romania,Italy,0,2,0
NZ,New Zealand,Italy,0,0,0
GF,Philippines,Italy,0,1,0
AF,Italy,,1,23,1
FZ,Italy,Belarus,0,0,0
IB,Colombia,Spain,1,2,1
WF,Italy,Norway,0,10,0
BA,United States,Italy,25,5,25
FR,Italy,Norway,29,42,29
BA,Belgium,United States,0,0,0
QR,Italy,Singapore,3,6,3
BA,United Kingdom,United States,1,5,1
TU,Tunisia,Turkey,0,0,0
EY,Italy,Sri Lanka,4,7,4
FR,United Kingdom,Republic of Ireland,1,2,1
AZ,Italy,Belgium,5,54,5
BA,Mexico,,0,0,0
GA,Indonesia,Italy,1,0,1
LA,Peru,Peru,2,7,2
SM,Italy,Egypt,24,180,24
TK,Turkey,Italy,12,36,12
LH,United States,Antigua and Barbuda,0,0,0
WY,Italy,Thailand,3,87,3
ET,South Africa,Italy,1,2,1
LA,Chile,Chile,9,18,9
TU,France,Tunisia,0,8,0
QR,Italy,Malaysia,4,9,4
ET,India,Brazil,0,0,0
CI,Italy,,0,0,0
U2,Italy,United Kingdom,248,34,246
LH,Italy,Dominican Republic,3,3,3
AZ,France,United States,0,0,0
AZ,Israel,Italy,0,0,0
WK,Italy,United States,0,0,0
ID,Indonesia,Australia,0,0,0
AZ,Italy,India,7,31,7
MH,Australia,Italy,0,2,0
AH,Algeria,Italy,0,0,0
EK,Egypt,United Arab Emirates,0,1,0
AY,Italy,Japan,0,5,0
EY,Italy,Thailand,9,27,9
TK,United States,Italy,1,12,1
IB,Italy,Brazil,0,2,0
LA,Ecuador,Ecuador,0,1,0
KU,France,India,0,0,0
KM,Spain,Malta,0,0,0
AH,Italy,Senegal,0,8,0
EK,Australia,,0,0,0
MS,Italy,Kenya,0,19,0
CA,Australia,Italy,0,0,0
LH,United States,Italy,5,6,5
TK,Italy,Fiji,0,1,0
LH,Italy,El Salvador,0,0,0
MS,Italy,Lebanon,0,2,0
JU,Albania,Spain,0,0,0
QF,Canada,Australia,0,0,0
QR,Italy,Thailand,22,62,22
KU,Italy,Malaysia,0,3,0
IB,Italy,Costa Rica,8,20,8
TW,South Korea,Japan,0,0,0
HY,Uzbekistan,Italy,0,1,0
AF,United States,,0,0,0
LH,Italy,Mexico,0,5,0
LA,Costa Rica,Peru,0,0,0
FI,Italy,United States,3,10,3
QR,Italy,Vietnam,10,9,10
GF,Italy,India,0,1,0
LH,Colombia,Italy,0,1,0
I2,Italy,United States,0,0,0
AC,Italy,United States,231,5,229
BA,United States,Turks and Caicos Islands,0,0,0
AR,Italy,Argentina,0,65,0
AZ,Italy,The Bahamas,0,4,0
FR,Austria,Italy,47,33,47
AF,Italy,Brazil,18,23,18
NO,Canada,Italy,0,0,0
SN,Italy,United States,0,5,0
JU,Italy,Egypt,0,6,0
KM,France,Malta,0,0,0
AZ,Italy,Japan,30,131,30
AF,Italy,Venezuela,0,0,0
5U,Guatemala,Guatemala,0,1,0
LA,Chile,Paraguay,0,1,0
HY,Uzbekistan,Uzbekistan,0,3,0
LX,United States,Italy,1,1,1
KU,Italy,Philippines,2,7,2
EK,Italy,Maldives,9,15,9
SK,Italy,Denmark,8,32,8
IB,Spain,Morocco,1,1,1
OB,Argentina,,0,0,0
B6,United States,United States,0,19,0
KQ,Italy,,0,2,0
AZ,United Kingdom,United States,0,0,0
1L,Germany,Turkey,0,0,0
FR,Italy,Poland,61,165,60
KU,Italy,India,1,2,1
VA,Australia,Australia,7,5,7
OM,Turkey,Mongolia,0,0,0
PM,Spain,Spain,2,0,2
LH,United States,,0,1,0
LH,Italy,Belize,0,0,0
TP,Italy,,0,15,0
WS,Italy,United States,2,4,2
QR,Italy,Qatar,2,8,2
LA,Peru,Ecuador,0,0,0
SQ,Italy,Thailand,12,10,12
GF,Egypt,United Arab Emirates,0,0,0
CZ,Italy,Australia,0,6,0
SV,Italy,Pakistan,2,0,2
EK,Malaysia,Italy,2,0,2
BR,Italy,Taiwan,0,1,0
AY,Germany,China,0,4,0
AY,Italy,,0,3,0
AZ,Mexico,United States,0,0,0
MH,Malaysia,Malaysia,5,10,5
AM,United States,Mexico,0,0,0
ET,Tanzania,Italy,5,0,5
EY,Italy,Maldives,5,13,5
UX,Italy,United States,0,4,0
EN,Italy,United States,0,9,0
LH,Spain,Italy,3,0,3
AF,Italy,Faroe Islands,1,14,1
JA,Chile,Chile,0,0,0
MU,Italy,Indonesia,0,9,0
A3,Italy,Egypt,10,68,10
AI,United Arab Emirates,India,0,1,0
JU,Egypt,Serbia,1,0,1
SQ,Maldives,Japan,0,0,0
FR,Italy,Austria,188,240,186
U2,Switzerland,Italy,15,3,15
BA,Italy,Japan,0,0,0
KU,Italy,Kuwait,0,0,0
CI,Germany,Indonesia,0,2,0
JU,Greece,Germany,0,0,0
SN,Italy,Tunisia,0,0,0
IB,Spain,Norway,0,0,0
KL,Italy,Canada,3,7,3
TS,Italy,,2,1,2
LA,Peru,Argentina,0,0,0
EY,Italy,Singapore,8,14,8
LX,Mexico,Italy,0,1,0
AZ,Argentina,Italy,9,9,9
PK,Pakistan,Italy,3,1,3
AF,Mexico,Italy,2,2,2
SV,Italy,,2,2,2
FR,Romania,Italy,18,21,18
TK,Italy,Indonesia,19,13,19
BA,Italy,Guatemala,0,0,0
ET,France,Mali,0,0,0
KU,Italy,Thailand,1,1,1
FR,Denmark,Italy,18,22,18
JL,Italy,Japan,0,10,0
JU,Serbia,Italy,6,4,6
IB,France,Spain,7,6,7
ET,Italy,Cameroon,1,0,1
EI,United Kingdom,United Kingdom,0,1,0
CZ,Italy,Japan,0,3,0
U2,Egypt,Italy,9,0,9
KL,Italy,Portugal,0,3,0
EK,United Arab Emirates,Vietnam,0,1,0
MU,Vietnam,Italy,0,2,0
HU,China,China,0,2,0
AF,Denmark,France,0,2,0
TR,Malaysia,Singapore,1,0,1
JU,Italy,Vietnam,0,1,0
EY,Italy,Australia,2,4,2
VY,Chile,Italy,0,5,0
LX,Italy,China,0,15,0
VY,Italy,French Polynesia,0,5,0
AF,Colombia,Italy,2,4,2
KL,Netherlands,United Kingdom,1,0,1
EY,United Arab Emirates,India,2,4,2
LO,Poland,Turkey,0,1,0
FD,Vietnam,Cambodia,0,1,0
AZ,Italy,Puerto Rico,0,1,0
AY,Norway,Italy,1,0,1
WS,Canada,Mexico,0,1,0
TK,Venezuela,Portugal,0,1,0
W4,Romania,France,0,1,0
NO,Italy,Tanzania,6,5,6
W6,Romania,Israel,12,2,12
FO,Argentina,Argentina,9,4,9
2B,Italy,France,0,1,0
EY,United Arab Emirates,Maldives,0,1,0
AZ,Italy,Aruba,0,2,0
LH,Italy,Kenya,6,0,6
FR,Italy,Liberia,0,1,0
SK,Norway,Belgium,1,0,1
TG,Thailand,Germany,1,0,1
AA,United States,Mexico,1,0,1
JU,Turkey,Montenegro,1,0,1
AZ,Italy,Mauritius,0,2,0
SN,Spain,Italy,0,1,0
DE,United States,Italy,1,3,1
OS,Hungary,Italy,1,1,1
JU,Portugal,Montenegro,0,5,0
SV,Italy,Kenya,1,1,1
SK,Faroe Islands,Denmark,0,1,0
BA,Italy,Kenya,0,6,0
CI,Italy,Vietnam,1,2,1
6E,United Arab Emirates,India,1,2,1
TK,Italy,Mexico,1,0,1
AF,Italy,Aruba,0,1,0
AF,Italy,Antigua and Barbuda,0,1,0
AZ,Italy,Peru,0,21,0
DY,Norway,,0,4,0
EK,Vietnam,Italy,5,3,5
AC,Switzerland,Canada,0,8,0
AZ,Italy,Ivory Coast,0,1,0
SK,Norway,United Kingdom,1,0,1
GF,Italy,Bangladesh,0,2,0
AT,Italy,United States,0,1,0
FR,Italy,Hungary,141,163,140
EY,Italy,Pakistan,2,6,2
WN,United States,United States,0,10,0
FZ,Tanzania,Italy,1,2,1
A3,Greece,Turkey,3,1,3
PD,Canada,Canada,1,1,1
W6,Italy,Israel,10,6,10
ET,Italy,Ethiopia,0,1,0
JU,Romania,Spain,0,1,0
U2,Switzerland,Tunisia,1,0,1
IB,Spain,France,5,4,5
FR,Greece,Austria,1,0,1
KL,Germany,Singapore,1,1,1
U2,Italy,Jordan,0,1,0
LH,Lebanon,,0,1,0
XZ,Italy,Italy,523,47,518
AZ,Italy,Argentina,10,59,10
LH,France,Italy,13,4,13
FR,Poland,Spain,0,1,0
SM,Italy,,0,18,0
AF,Italy,Canada,2,7,2
LH,Italy,Switzerland,4,10,4
LH,Italy,Portugal,7,3,7
DE,United States,Germany,0,2,0
NH,Japan,Japan,0,4,0
TK,Romania,,0,1,0
UA,United States,Canada,1,0,1
AZ,Italy,Lebanon,0,3,0
UA,Mexico,United States,1,0,1
BA,United Kingdom,Israel,1,0,1
TB,France,Morocco,1,0,1
TP,Italy,Cape Verde,0,24,0
DY,Sweden,Netherlands,0,3,0
W4,United Kingdom,Austria,3,1,3
OS,Italy,Montenegro,2,3,2
D7,Malaysia,Indonesia,0,3,0
LH,Italy,Poland,3,4,3
UX,Brazil,Italy,0,2,0
TK,Italy,Argentina,0,2,0
BA,Denmark,Greece,1,0,1
UX,Portugal,Spain,1,1,1
AR,Brazil,Peru,0,1,0
VY,France,Italy,43,13,43
EK,Italy,United Arab Emirates,37,34,37
BA,Italy,Dominican Republic,0,3,0
Z2,Philippines,Philippines,0,9,0
3O,Morocco,Netherlands,1,0,1
AF,Italy,Japan,4,6,4
SV,Italy,Malaysia,1,5,1
OS,Italy,Croatia,2,3,2
AT,Ghana,Italy,0,2,0
OS,Italy,Czech Republic,2,1,2
UX,Portugal,Italy,0,3,0
5W,Albania,United Arab Emirates,1,0,1
DY,Denmark,Norway,0,3,0
EN,Italy,Germany,1,0,1
4Z,South Africa,Namibia,0,1,0
W6,Italy,Australia,0,1,0
U2,Italy,Portugal,216,44,214
EW,Italy,Iceland,0,4,0
KI,Malaysia,Malaysia,0,8,0
G9,Saudi Arabia,India,2,1,2
2W,Mexico,Italy,0,1,0
KL,Italy,Colombia,1,6,1
LH,Germany,Austria,0,1,0
AC,Chile,Italy,2,0,2
UA,United States,Dominican Republic,1,0,1
EY,Switzerland,Thailand,2,0,2
JU,Italy,Bulgaria,0,1,0
TK,Italy,Pakistan,0,4,0
QR,Germany,Vietnam,0,1,0
OZ,Japan,Italy,1,0,1
SK,Italy,Iceland,1,44,1
AZ,Italy,China,0,47,0
TS,Italy,Canada,68,11,67
S4,Italy,Portugal,3,5,3
XJ,Thailand,Australia,0,1,0
CI,Czech Republic,Japan,0,1,0
J2,Italy,Uzbekistan,1,0,1
KL,Italy,Finland,2,4,2
TK,Kuwait,Italy,0,2,0
FR,Slovakia,Greece,1,0,1
U2,United Kingdom,Switzerland,3,0,3
W6,Germany,Republic of Kosovo,0,1,0
NH,Italy,Japan,1,15,1
FR,Israel,Italy,5,4,5
TK,Italy,The Gambia,0,3,0
AZ,Italy,Finland,0,5,0
KL,Italy,French Polynesia,0,4,0
QF,Australia,Australia,3,0,3
CZ,Italy,Taiwan,0,1,0
EK,Slovenia,Thailand,2,1,2
UA,Mexico,Italy,2,2,2
HC,Senegal,Italy,0,3,0
EK,Italy,Australia,7,5,7
FZ,United Arab Emirates,Italy,0,2,0
TK,France,Azerbaijan,1,0,1
BT,Finland,Lithuania,1,0,1
DL,United States,Cuba,3,0,3
IB,Argentina,Spain,0,1,0
EW,Italy,Greece,0,2,0
SQ,Italy,Singapore,4,2,4
GF,India,Italy,0,4,0
OG,Italy,Iceland,9,15,9
OS,Italy,Greece,3,9,3
TK,France,Thailand,0,1,0
TK,Italy,Benin,1,0,1
Z2,Philippines,Japan,0,1,0
W6,Italy,Guadeloupe,0,2,0
KM,Italy,Malta,0,277,0
XK,Italy,France,0,2,0
AF,Italy,Sint Maarten,2,1,2
UK,France,India,0,2,0
W4,France,Albania,3,4,3
"",Italy,United States,11,0,11
LX,Italy,Egypt,0,5,0
V7,Denmark,Italy,2,1,2
OS,Germany,Italy,1,2,1
AC,Canada,Canada,1,0,1
G9,India,Italy,1,2,1
KL,Switzerland,United States,0,2,0
AP,Italy,Cape Verde,0,2,0
JY,Barbados,Antigua and Barbuda,0,1,0
IB,Spain,Portugal,2,0,2
QR,India,Italy,1,0,1
I2,Italy,Mexico,0,1,0
SK,Italy,Norway,10,24,10
U2,France,Portugal,6,1,6
TK,Italy,Azerbaijan,18,9,18
EK,Seychelles,Italy,5,0,5
LH,Italy,United Kingdom,10,7,10
LX,Switzerland,Cyprus,1,0,1
KL,Italy,South Africa,1,1,1
BA,Italy,New Zealand,0,10,0
JX,Japan,Costa Rica,0,1,0
LA,Colombia,,0,3,0
TK,Venezuela,Spain,0,1,0
Z0,United States,United Kingdom,0,2,0
JY,Antigua and Barbuda,Guadeloupe,0,1,0
KU,India,Italy,2,0,2
FR,France,,0,1,0
FR,Italy,Slovakia,7,21,7
W9,Italy,United Kingdom,3,8,3
WY,Italy,Oman,0,3,0
W4,Italy,Estonia,8,9,8
3L,United Arab Emirates,Oman,0,8,0
KL,France,Italy,1,6,1
QR,Sri Lanka,Italy,1,0,1
DE,Germany,Italy,0,2,0
KL,Malta,Spain,0,1,0
LJ,South Korea,Japan,3,1,3
SN,Benin,Italy,1,1,1
W4,Albania,Germany,1,3,1
DY,Italy,Latvia,0,1,0
FR,Italy,Czech Republic,79,175,78
EK,Italy,Seychelles,7,10,7
NK,Ecuador,United States,0,4,0
LH,Italy,France,5,12,5
MU,Italy,New Zealand,0,2,0
G9,Italy,Malaysia,10,14,10
JM,Kenya,Kenya,0,4,0
DL,Mexico,United States,2,0,2
AY,Germany,Finland,2,0,2
E9,Cuba,Spain,0,1,0
YP,South Korea,United States,0,1,0
LH,Hong Kong,Italy,0,1,0
UA,United States,Italy,5,15,5
AV,Colombia,Colombia,9,33,9
AF,Italy,Peru,4,6,4
OS,Italy,Armenia,2,0,2
EW,Italy,,0,4,0
TK,Senegal,Italy,0,3,0
AF,Italy,Argentina,0,5,0
AZ,Italy,Sri Lanka,0,1,0
FH,Turkey,Italy,0,2,0
VY,Germany,Spain,1,0,1
OS,Italy,Bosnia and Herzegovina,1,0,1
EK,Italy,New Caledonia,0,1,0
LH,Italy,Madagascar,3,0,3
AH,Italy,Algeria,0,7,0
AY,Italy,Thailand,4,1,4
AZ,Italy,Croatia,1,9,1
U2,Portugal,United States,0,1,0
KQ,Kenya,Kenya,3,0,3
KC,Kazakhstan,Kazakhstan,1,2,1
LH,Italy,Hong Kong,10,2,10
W6,Italy,Latvia,0,2,0
W9,France,United Kingdom,1,0,1
VY,Netherlands,Portugal,1,0,1
EK,Sri Lanka,Slovenia,0,1,0
FR,Germany,Belgium,1,0,1
G9,Sri Lanka,Italy,0,1,0
U2,Netherlands,Denmark,3,1,3
IB,Belgium,Brazil,1,0,1
CZ,Italy,New Zealand,0,1,0
IB,Denmark,Morocco,1,0,1
CA,Japan,Italy,0,1,0
FR,Italy,,0,169,0
EK,Italy,South Africa,1,4,1
TK,Italy,Vietnam,0,3,0
LX,Egypt,Italy,3,0,3
TP,Italy,Mexico,3,17,3
KL,United States,Italy,4,2,4
A3,Italy,Georgia,0,3,0
2S,Germany,Turkey,0,1,0
QZ,Indonesia,Turkey,0,1,0
LH,Mauritius,Spain,1,2,1
JQ,Malaysia,Singapore,1,1,1
AT,United Kingdom,Morocco,1,0,1
W4,Romania,Italy,101,53,100
KL,Italy,France,3,2,3
EN,Italy,Chile,0,1,0
RO,Spain,Romania,0,2,0
BA,United Kingdom,France,3,1,3
VJ,Singapore,Vietnam,0,4,0
NK,Dominican Republic,United States,0,1,0
AT,Italy,Togo,0,1,0
DY,Denmark,Spain,0,1,0
MS,Italy,India,0,1,0
KL,Netherlands,Indonesia,1,0,1
BR,Italy,Indonesia,0,1,0
TP,Italy,Portugal,46,158,46
VY,Netherlands,Spain,1,6,1
NO,Italy,Cuba,14,19,14
G8,India,India,0,3,0
MS,Italy,China,0,1,0
GQ,Italy,Madagascar,0,1,0
UA,Italy,United States,41,33,41
LX,Italy,Brazil,6,12,6
RA,Nepal,India,0,1,0
LH,Italy,Malta,4,3,4
FR,Poland,Latvia,3,0,3
W6,Italy,Pakistan,0,17,0
AF,Italy,Madagascar,3,5,3
CZ,Italy,Philippines,0,11,0
LH,Greece,Netherlands,1,0,1
AF,Denmark,United States,0,1,0
TK,Venezuela,Italy,0,8,0
JU,Italy,Republic of Macedonia,2,1,2
LX,Germany,Canada,0,3,0
W4,Belgium,Romania,0,3,0
U2,Italy,Canada,2,2,2
LH,Poland,Spain,0,1,0
QF,Italy,,0,1,0
LH,Germany,Italy,40,47,40
CI,Taiwan,Italy,0,1,0
AI,India,Italy,0,5,0
TK,Germany,Turkey,0,5,0
FR,Republic of Ireland,Germany,0,1,0
U2,Italy,United Arab Emirates,0,1,0
DL,Belgium,,1,0,1
W4,Albania,Italy,57,67,56
AF,Italy,Tanzania,4,12,4
LH,Italy,Japan,22,70,22
FR,Italy,Israel,13,27,13
AF,Italy,Uruguay,0,1,0
FR,Spain,Malta,1,0,1
KL,Italy,India,3,2,3
SK,Finland,Denmark,1,0,1
KL,United States,Cuba,0,2,0
AV,Colombia,Spain,11,1,11
UX,Germany,Venezuela,0,1,0
FR,Republic of Ireland,Portugal,0,1,0
OD,Malaysia,,0,3,0
SV,Italy,United Arab Emirates,0,3,0
OM,Germany,Mongolia,0,1,0
A3,Italy,Republic of Ireland,0,1,0
FI,United Kingdom,Iceland,1,0,1
BA,Italy,The Bahamas,1,0,1
LX,Belgium,Italy,4,0,4
QZ,Indonesia,Indonesia,0,8,0
KL,Italy,Madagascar,0,4,0
TP,Italy,Venezuela,3,15,3
LH,Germany,Hungary,1,0,1
LH,Germany,Germany,1,1,1
TK,Egypt,Italy,0,3,0
WF,Norway,Italy,0,3,0
AZ,India,Italy,2,5,2
IB,Germany,Spain,1,0,1
AI,India,Maldives,0,2,0
FI,Iceland,Italy,0,2,0
JQ,New Zealand,Indonesia,2,0,2
QR,Italy,China,2,0,2
IB,Italy,Nicaragua,0,2,0
E5,Italy,Japan,0,1,0
LS,United Kingdom,Italy,11,4,11
W6,Albania,Italy,0,14,0
EW,Greece,Italy,0,1,0
EW,Czech Republic,Italy,7,2,7
V7,Italy,United Kingdom,0,1,0
AF,Ecuador,Italy,1,0,1
TU,Morocco,France,0,1,0
DL,Turkey,United States,1,0,1
TS,Netherlands,Canada,1,0,1
FR,Germany,United Kingdom,0,1,0
U2,Italy,Croatia,63,8,62
S4,Italy,,0,2,0
U2,Portugal,Portugal,9,1,9
IB,Italy,Cuba,12,33,12
BA,United Kingdom,India,1,0,1
U2,United Kingdom,Croatia,1,0,1
AT,Italy,Niger,0,1,0
TK,Jordan,Italy,0,1,0
OS,Italy,Latvia,0,1,0
LX,Italy,South Africa,1,2,1
FR,Sweden,Morocco,0,1,0
V7,Italy,Senegal,0,1,0
AK,Hong Kong,,0,2,0
5J,Philippines,United Arab Emirates,0,1,0
ET,Zambia,Hong Kong,1,0,1
LX,Italy,Sri Lanka,0,2,0
QR,Hong Kong,Italy,2,2,2
FR,Malta,Cyprus,0,1,0
W4,Italy,Dominican Republic,0,1,0
BQ,Germany,Italy,2,0,2
CI,Vietnam,Italy,0,1,0
EI,United Kingdom,Republic of Ireland,1,0,1
LX,Switzerland,Italy,3,17,3
WF,Norway,Norway,0,17,0
LA,Peru,Spain,1,0,1
LX,Italy,United Arab Emirates,1,3,1
GQ,France,Greece,1,1,1
FR,France,Poland,0,1,0
FR,Portugal,France,2,0,2
VY,Spain,United Kingdom,1,0,1
TK,India,Italy,0,1,0
TK,Germany,Egypt,0,3,0
UX,Italy,Paraguay,0,3,0
OS,Thailand,Italy,0,1,0
SK,Italy,United States,5,34,5
FR,Morocco,Germany,1,2,1
U2,Italy,Luxembourg,12,1,12
ET,Italy,Eritrea,1,0,1
AZ,Bulgaria,Italy,1,5,1
G3,Brazil,Italy,0,2,0
UK,India,United Arab Emirates,1,0,1
TG,Vietnam,Switzerland,0,1,0
QR,Seychelles,Italy,0,1,0
PK,Pakistan,Maldives,0,1,0
W6,Italy,Croatia,0,1,0
W6,France,Italy,18,16,18
TP,Morocco,Germany,0,1,0
TP,Italy,Mozambique,2,2,2
AY,Finland,Italy,8,1,8
TR,Singapore,Indonesia,2,5,2
W4,Italy,Egypt,0,3,0
OS,Italy,,0,2,0
LH,Thailand,Germany,1,0,1
WS,Italy,Canada,0,5,0
IB,Spain,Indonesia,0,1,0
TK,Spain,Kenya,1,0,1
3M,United States,The Bahamas,0,1,0
CA,Italy,New Zealand,0,1,0
VY,Spain,Albania,0,1,0
AV,Guatemala,Costa Rica,0,5,0
LH,Italy,Uruguay,0,11,0
HV,Netherlands,Lebanon,1,0,1
W6,Italy,Republic of Ireland,0,1,0
KL,Colombia,Italy,0,3,0
FR,Italy,Tunisia,0,3,0
NT,Italy,Senegal,0,2,0
LH,Italy,Ecuador,0,1,0
A3,Germany,Greece,1,1,1
AM,Italy,Mexico,0,24,0
EK,Italy,Thailand,15,10,15
LH,Italy,Turks and Caicos Islands,0,1,0
LH,Italy,Greece,23,19,23
AF,Italy,Guadeloupe,6,0,6
TX,France,Martinique,1,2,1
TK,Switzerland,Madagascar,2,0,2
DL,Singapore,United States,1,0,1
KL,Germany,Mexico,0,2,0
DE,Germany,Canada,1,0,1
W4,Italy,Azerbaijan,38,10,38
TK,Italy,Malaysia,6,5,6
VY,Italy,Italy,36,18,36
EK,Italy,China,1,5,1
KL,United Kingdom,Panama,1,0,1
BT,Italy,Finland,1,1,1
LH,Kenya,Germany,0,2,0
AI,Italy,Nepal,0,1,0
CX,Italy,Vietnam,1,0,1
OD,Australia,Italy,0,1,0
XZ,Italy,Greece,80,17,79
W6,Italy,Greece,207,371,205
3O,Morocco,Morocco,1,0,1
U2,Portugal,Switzerland,2,0,2
OZ,Germany,Japan,2,0,2
MS,Italy,Saudi Arabia,0,4,0
IB,Spain,Cuba,6,0,6
LH,Germany,Norway,0,1,0
KU,United Arab Emirates,Georgia,0,1,0
FR,Hungary,Spain,0,1,0
U2,United Kingdom,Malta,0,1,0
W6,Poland,Norway,0,1,0
KL,Italy,Trinidad and Tobago,0,1,0
AC,Italy,Canada,29,66,29
AZ,United States,Italy,3,9,3
V7,Italy,Egypt,0,1,0
FD,Singapore,Thailand,0,6,0
QR,Pakistan,Italy,2,2,2
W9,Italy,Republic of Ireland,0,3,0
GM,Switzerland,Greece,0,2,0
QF,Italy,United States,0,5,0
