carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
FR,Netherlands,Italy,20,37,20
AZ,United States,Italy,7,17,7
LH,Switzerland,Mexico,0,0,0
W6,Italy,Romania,169,183,167
IB,Italy,United States,30,133,30
OS,Italy,United States,1,8,1
FR,Italy,Hungary,139,271,138
UX,Lebanon,,0,0,0
NO,Dominican Republic,Italy,12,1,12
EY,Italy,Singapore,10,32,10
TP,Portugal,Portugal,2,6,2
IB,France,Spain,8,6,8
UG,Tunisia,Italy,0,5,0
ID,Indonesia,Italy,0,4,0
FR,Italy,Poland,114,207,113
NO,Egypt,Italy,17,3,17
U2,Italy,Italy,1966,208,1947
AF,Italy,Costa Rica,6,2,6
QR,Mozambique,Italy,5,2,5
IB,Italy,Costa Rica,7,18,7
KL,Italy,,14,63,14
NO,United States,Italy,4,0,4
KM,Italy,Malta,0,477,0
AS,United States,United States,0,22,0
TK,Italy,Vietnam,0,1,0
TK,Italy,Qatar,3,2,3
AT,Italy,Morocco,35,135,35
EK,Italy,Indonesia,27,20,27
ID,Singapore,Indonesia,0,4,0
TK,Italy,United States,11,10,11
BA,Italy,,28,54,28
BA,Italy,Mexico,23,29,23
LA,Paraguay,Italy,0,15,0
LG,Italy,Luxembourg,12,23,12
FR,Belgium,Italy,52,79,51
BA,Switzerland,Mexico,0,0,0
AZ,Italy,India,2,12,2
LH,Italy,Canada,16,42,16
WY,Germany,Oman,0,1,0
LA,Italy,Chile,3,9,3
AZ,Switzerland,,0,0,0
UX,Spain,Spain,8,33,8
OS,Italy,Japan,6,22,6
PD,Canada,Canada,4,12,4
RJ,United Arab Emirates,United Kingdom,0,0,0
KL,Italy,Dominican Republic,2,37,2
EK,Italy,Australia,11,23,11
NT,Portugal,Portugal,0,2,0
QR,Italy,Pakistan,0,6,0
KE,Netherlands,Japan,0,6,0
V7,Italy,Greece,419,421,415
TP,United States,Italy,9,19,9
W6,United Arab Emirates,Italy,13,20,13
EI,Italy,United States,3,5,3
DX,Italy,Italy,0,122,0
EY,Italy,Indonesia,28,57,28
1L,Italy,Germany,0,2,0
TP,Italy,Senegal,6,12,6
MS,Egypt,Egypt,0,20,0
LH,Italy,Brazil,14,14,14
RO,Romania,Romania,0,6,0
VS,France,,0,0,0
UX,Italy,Mexico,5,23,5
BA,Italy,Japan,0,0,0
AZ,Italy,Mexico,0,62,0
FI,Italy,Iceland,6,18,6
AY,Italy,,0,6,0
JU,Italy,Egypt,0,17,0
KM,Italy,Spain,0,0,0
LH,United States,Italy,4,4,4
KL,Italy,El Salvador,0,7,0
AZ,Italy,Spain,35,226,35
EW,Italy,Germany,166,138,164
AC,Italy,,0,10,0
H2,Peru,Peru,0,12,0
WT,Spain,Spain,0,1,0
AM,Mexico,Mexico,0,27,0
CA,Italy,Thailand,0,24,0
JL,Italy,Japan,1,17,1
IB,Germany,Dominican Republic,0,0,0
IB,Italy,Dominican Republic,7,18,7
SP,Portugal,Portugal,9,7,9
ET,Kenya,Italy,10,1,10
PW,Kenya,Tanzania,0,0,0
KQ,South Africa,Italy,0,0,0
AZ,Egypt,Italy,3,21,3
MS,Italy,Egypt,0,74,0
LH,Switzerland,,0,0,0
AY,Iceland,Italy,2,3,2
FR,Italy,Romania,102,227,101
LX,Italy,,0,21,0
TK,Egypt,,0,0,0
FR,Spain,Spain,82,67,81
JU,Italy,Turkey,0,6,0
LX,Italy,Spain,9,21,9
AZ,Morocco,Italy,0,0,0
AZ,Italy,Brazil,8,72,8
FR,Italy,Norway,15,47,15
AZ,Belgium,Italy,9,25,9
JU,Turkey,Italy,1,3,1
AC,Italy,El Salvador,0,3,0
TK,Italy,Malaysia,7,8,7
WS,United States,Italy,0,8,0
VS,United States,Italy,0,0,0
EY,Switzerland,United Arab Emirates,0,2,0
AZ,United States,Mexico,0,0,0
LA,Argentina,Chile,0,1,0
FR,Croatia,Italy,14,34,14
AZ,Italy,Canada,0,3,0
WJ,Argentina,Argentina,0,5,0
JL,Italy,,0,0,0
FR,Portugal,Portugal,8,17,8
LH,Italy,South Korea,24,12,24
OZ,South Korea,United States,1,2,1
AC,Switzerland,United States,0,10,0
W6,Portugal,Italy,14,10,14
AF,United States,,0,0,0
AZ,Italy,France,39,96,39
AF,Italy,Kenya,0,4,0
OU,Croatia,Italy,0,4,0
KU,Spain,Thailand,0,2,0
TK,Italy,Egypt,3,2,3
UX,Bolivia,Italy,0,2,0
UA,Italy,Canada,3,3,3
MS,Egypt,Australia,0,0,0
VJ,South Korea,Vietnam,0,0,0
TK,Italy,Singapore,1,4,1
TK,Italy,Thailand,22,42,22
BR,Indonesia,Italy,0,3,0
AT,Italy,Niger,0,2,0
TP,Italy,Spain,0,8,0
AM,Netherlands,El Salvador,0,1,0
TK,Switzerland,Turkey,0,0,0
KM,Malta,France,0,2,0
FR,Italy,Sweden,36,112,36
KM,Italy,Germany,0,0,0
TP,Senegal,Italy,1,9,1
NO,Italy,Mexico,1,1,1
W6,Italy,Republic of Macedonia,33,30,33
KU,France,Philippines,0,0,0
W6,Italy,Poland,83,80,82
TG,Switzerland,Thailand,3,4,3
KQ,Italy,Mauritius,0,3,0
NO,Italy,Maldives,10,4,10
AR,Italy,Argentina,0,91,0
AZ,Italy,Nicaragua,0,0,0
KU,Italy,India,0,2,0
TK,Turkey,Italy,2,53,2
TK,United States,,0,1,0
S4,Portugal,Portugal,2,0,2
BA,Italy,Brazil,0,1,0
EK,United Kingdom,Bangladesh,0,0,0
LO,Italy,Japan,0,23,0
FR,Poland,France,0,2,0
SQ,Italy,Thailand,11,9,11
TK,Italy,,0,37,0
ET,Italy,,0,2,0
SV,Egypt,Saudi Arabia,0,3,0
UK,Saudi Arabia,India,0,1,0
UX,Argentina,Italy,0,8,0
FR,Italy,Czech Republic,99,189,98
KL,Italy,Spain,11,20,11
W6,Italy,Lithuania,9,4,9
7C,Taiwan,,0,1,0
G3,Brazil,Brazil,0,15,0
TL,Australia,Australia,0,6,0
SN,Italy,,0,5,0
NO,Italy,Kazakhstan,1,1,1
W6,Italy,United Kingdom,60,119,59
SQ,Italy,Vietnam,1,1,1
TB,Italy,Morocco,0,13,0
UP,United States,The Bahamas,0,3,0
CA,Spain,Japan,0,0,0
WS,Canada,Canada,0,3,0
OS,Austria,Canada,0,0,0
ET,Italy,Republic of the Congo,0,1,0
ET,Tanzania,,0,0,0
LA,Chile,,0,1,0
BA,United States,United Kingdom,0,0,0
AM,Brazil,Spain,0,1,0
QR,Italy,Maldives,24,38,24
LH,New Zealand,Italy,0,0,0
UX,Spain,Tunisia,0,3,0
LH,Poland,Italy,3,1,3
VY,Italy,United States,13,17,13
QR,Italy,Thailand,20,48,20
LA,Colombia,,0,0,0
3U,China,Hong Kong,0,0,0
GQ,Greece,Greece,33,55,33
FR,Portugal,Italy,73,99,72
QR,Jordan,Oman,5,0,5
LO,Italy,Poland,6,10,6
LO,Italy,United States,0,6,0
VY,Italy,Brazil,0,5,0
KM,Malta,United Kingdom,0,1,0
WY,Italy,Thailand,3,44,3
UX,Italy,United States,1,5,1
AH,Senegal,Italy,0,1,0
BA,Italy,United Kingdom,95,63,94
FR,Spain,Austria,0,0,0
WY,Italy,Malaysia,0,5,0
AT,Spain,Morocco,0,0,0
NO,Italy,Mauritius,0,0,0
EY,Italy,Maldives,0,6,0
NT,Spain,Spain,0,10,0
QR,Switzerland,Singapore,1,2,1
U2,Italy,France,994,154,984
BA,Switzerland,,0,0,0
W6,Italy,Bulgaria,46,48,46
SP,Portugal,,0,1,0
HC,Senegal,Italy,0,6,0
MH,Italy,,0,0,0
EK,Italy,United States,60,18,59
IB,Italy,Senegal,1,3,1
BZ,Italy,Israel,11,9,11
TK,Italy,Cameroon,0,1,0
TP,Italy,Cape Verde,9,20,9
U2,United Kingdom,Italy,82,18,81
AZ,Italy,Madagascar,0,3,0
LO,Italy,Egypt,0,7,0
DE,Mexico,Italy,0,0,0
MF,Indonesia,Netherlands,0,0,0
TU,France,Tunisia,0,6,0
EK,United Arab Emirates,Italy,1,2,1
UX,Mexico,Italy,0,0,0
TK,Switzerland,Philippines,0,0,0
EW,Germany,United Kingdom,1,0,1
AY,Italy,United States,33,408,33
FR,Italy,Lithuania,14,29,14
UK,Germany,India,0,3,0
EY,Italy,Australia,0,5,0
LA,Paraguay,Brazil,0,0,0
LH,Mexico,United States,0,2,0
NP,Egypt,Egypt,0,11,0
TK,Italy,Mauritius,0,3,0
WY,Philippines,Italy,0,0,0
TK,Italy,Kenya,8,16,8
IB,Spain,Portugal,1,1,1
QR,France,,0,0,0
BA,Italy,Ecuador,0,2,0
3U,China,Italy,0,2,0
KE,South Korea,,0,2,0
LH,Italy,Algeria,3,0,3
LH,Italy,Nicaragua,0,1,0
EY,United Arab Emirates,Oman,0,0,0
LH,Italy,Georgia,1,0,1
WS,Italy,Canada,5,7,5
NO,Italy,Israel,0,0,0
TK,Italy,Turkey,122,223,121
EK,Malaysia,Italy,3,1,3
LH,United States,Antigua and Barbuda,0,0,0
LH,Paraguay,Italy,0,0,0
ET,Italy,Mali,0,0,0
EY,Thailand,Italy,7,25,7
CM,Nicaragua,Italy,0,2,0
QR,Singapore,Italy,2,0,2
W6,Italy,Netherlands,45,56,45
SK,Italy,Norway,8,37,8
BR,Italy,,0,1,0
AZ,United Kingdom,Mexico,0,0,0
LA,Peru,Brazil,0,0,0
EW,Italy,Austria,0,0,0
LA,Chile,Chile,3,2,3
VS,United Kingdom,Botswana,0,0,0
AZ,Italy,Egypt,11,39,11
BA,United Kingdom,Seychelles,0,0,0
IB,Switzerland,Spain,0,1,0
W6,Italy,Albania,183,295,181
QR,Italy,Philippines,2,3,2
MH,Indonesia,Italy,0,9,0
AZ,Brazil,United States,0,0,0
KE,South Korea,South Korea,0,0,0
SV,Saudi Arabia,Italy,0,3,0
IB,Italy,Peru,23,15,23
CA,Italy,Japan,0,100,0
HU,Thailand,China,0,2,0
AM,Mexico,Peru,0,0,0
IB,Italy,Australia,0,0,0
KM,France,Italy,0,0,0
AF,Switzerland,Brazil,0,0,0
EK,South Africa,Italy,3,1,3
AC,Canada,Lebanon,1,5,1
VT,French Polynesia,French Polynesia,0,0,0
PU,Spain,Peru,0,0,0
TC,Tanzania,,0,0,0
NO,Italy,Madagascar,5,9,5
BA,Mexico,Italy,4,1,4
AZ,Tunisia,,0,0,0
YW,Italy,Germany,0,23,0
RJ,Italy,Egypt,0,3,0
OW,Kenya,Kenya,5,2,5
2W,Spain,Cuba,0,3,0
LH,Italy,Netherlands,6,13,6
CX,Japan,Australia,1,0,1
NO,Italy,Kenya,3,1,3
VY,Portugal,France,3,1,3
6Y,Germany,Italy,0,1,0
ET,Italy,Botswana,0,1,0
AC,United States,Italy,1,3,1
B6,United States,United Kingdom,0,1,0
UJ,Egypt,Egypt,0,1,0
QR,Italy,Zambia,0,1,0
RP,Hungary,Romania,0,1,0
ZG,Japan,South Korea,1,0,1
VJ,India,Indonesia,0,1,0
ET,Italy,Comoros,1,0,1
OS,Poland,Italy,0,3,0
U2,Malta,Italy,6,1,6
FR,Italy,Israel,19,33,19
W4,Italy,Israel,20,13,20
FR,Republic of Ireland,United Kingdom,3,4,3
W6,France,Italy,17,16,17
HV,France,Italy,21,6,21
FR,Italy,Finland,13,35,13
TK,Malta,United Arab Emirates,0,5,0
TK,Turkey,Malaysia,0,2,0
EK,Italy,Singapore,2,4,2
LH,Japan,United States,0,2,0
MS,Italy,United Arab Emirates,0,2,0
FR,Malta,Austria,1,1,1
OS,United Kingdom,United States,1,0,1
EK,United Kingdom,Solomon Islands,0,1,0
6E,Thailand,Italy,0,1,0
RC,Faroe Islands,Italy,0,1,0
LH,Romania,Germany,0,1,0
LH,France,Italy,6,0,6
QZ,Indonesia,Singapore,0,3,0
OZ,Japan,United States,2,0,2
FZ,Italy,Sri Lanka,1,3,1
EI,Republic of Ireland,United Kingdom,1,1,1
OS,Romania,Italy,1,0,1
NO,Italy,Cuba,18,30,18
BA,Chile,Italy,2,5,2
LA,Uruguay,Italy,0,1,0
TK,Slovenia,Indonesia,1,7,1
W4,Italy,Singapore,0,1,0
W6,Denmark,Republic of Macedonia,2,0,2
LY,Italy,Thailand,0,1,0
MK,Australia,Italy,0,1,0
AV,Peru,United States,0,1,0
A3,Spain,Cyprus,0,1,0
SN,Italy,Norway,1,6,1
W4,Austria,Italy,7,7,7
KL,Italy,India,4,2,4
AF,Italy,Thailand,1,1,1
ZL,Australia,Australia,2,4,2
W4,Germany,Romania,1,0,1
G3,Brazil,,0,1,0
W4,United Kingdom,Austria,1,1,1
PG,Thailand,Italy,0,2,0
DY,Italy,Estonia,0,1,0
FR,United Kingdom,Italy,153,126,151
VY,United Kingdom,France,3,0,3
MH,Italy,Malaysia,0,27,0
XY,Saudi Arabia,Italy,0,1,0
BA,Italy,Canada,4,5,4
CM,Colombia,Germany,0,1,0
EW,Italy,Netherlands,0,1,0
AV,Mexico,Colombia,0,1,0
DE,Switzerland,United States,1,0,1
XZ,Romania,Italy,7,0,7
EK,Pakistan,United Arab Emirates,1,0,1
U2,Germany,Portugal,1,0,1
AF,Switzerland,Italy,0,1,0
U2,Italy,United Kingdom,493,99,488
AZ,Italy,Portugal,3,13,3
OS,Italy,China,1,7,1
AZ,Italy,Taiwan,0,2,0
TP,Italy,Venezuela,1,6,1
AV,Colombia,Mexico,0,3,0
U2,Italy,Colombia,0,1,0
KL,Italy,South Korea,0,5,0
FR,France,Portugal,9,2,9
W6,Jordan,Italy,6,2,6
AF,Italy,Netherlands,1,0,1
DL,The Bahamas,United States,1,0,1
PC,Italy,Kyrgyzstan,1,0,1
OS,United States,Poland,0,1,0
FR,Cyprus,Spain,0,1,0
AF,Japan,France,1,0,1
W4,Italy,Italy,839,895,831
U2,Italy,Netherlands,465,33,460
DE,Luxembourg,Seychelles,1,0,1
LH,United Kingdom,Italy,1,0,1
NK,United States,United States,22,49,22
FR,Spain,Morocco,8,11,8
T6,Philippines,Philippines,0,4,0
TK,Italy,Senegal,1,7,1
TK,Malaysia,Italy,0,3,0
U2,Portugal,Portugal,14,1,14
LH,Italy,Portugal,1,1,1
LH,Italy,Sri Lanka,0,4,0
VY,Belgium,Spain,1,0,1
UX,Spain,Germany,1,1,1
OS,Cyprus,Italy,0,2,0
UX,Italy,Paraguay,0,2,0
EY,Republic of Ireland,South Korea,0,1,0
LH,Spain,Italy,1,0,1
TR,Thailand,Australia,0,1,0
FR,Spain,Netherlands,0,1,0
5W,United Arab Emirates,Italy,0,2,0
LH,Italy,Luxembourg,5,2,5
QR,Kenya,Italy,4,4,4
BA,Antigua and Barbuda,Italy,0,1,0
U2,Italy,Isle of Man,0,1,0
G9,Italy,United Arab Emirates,5,6,5
TR,Singapore,Italy,0,2,0
BA,Italy,Australia,2,1,2
EI,Spain,Republic of Ireland,1,0,1
AT,Italy,Ivory Coast,0,4,0
GQ,Belgium,Greece,0,1,0
OS,Moldova,Austria,0,1,0
KL,Estonia,Italy,0,1,0
FR,Estonia,Austria,1,0,1
E5,Saudi Arabia,Italy,0,1,0
W6,Bulgaria,Italy,7,5,7
LH,Italy,Namibia,7,4,7
NH,Italy,Japan,0,14,0
JT,Indonesia,Indonesia,0,22,0
BT,Finland,Italy,0,1,0
6E,Belgium,India,0,1,0
CI,Italy,Vietnam,0,1,0
MK,South Africa,Mauritius,1,0,1
DL,Cuba,United States,4,0,4
ZG,Japan,United States,1,3,1
AA,Switzerland,United States,1,0,1
QR,Belgium,,0,1,0
VY,Czech Republic,Spain,2,0,2
LX,Italy,United Arab Emirates,3,4,3
TR,Singapore,India,1,0,1
JQ,Singapore,Australia,0,1,0
LH,Germany,India,0,1,0
FZ,United Arab Emirates,Azerbaijan,0,1,0
XQ,Italy,,0,1,0
W6,Sweden,Norway,0,1,0
TR,Singapore,Greece,0,1,0
BA,Mauritius,Italy,0,1,0
TP,Portugal,United Kingdom,2,0,2
EK,Italy,Kenya,2,1,2
FR,Jordan,Romania,1,0,1
S4,Italy,,0,1,0
BA,Spain,United States,1,1,1
HV,Greece,France,1,0,1
KL,Italy,China,0,2,0
FR,Slovakia,Italy,3,3,3
UX,Italy,Peru,18,54,18
QZ,Malaysia,,0,7,0
ZB,Albania,Italy,0,21,0
TK,Italy,Bahrain,0,1,0
W4,Italy,Uzbekistan,0,5,0
FR,United Kingdom,Portugal,2,3,2
AA,Italy,Canada,3,0,3
AZ,Italy,Nepal,0,1,0
BA,United Kingdom,Albania,3,1,3
KL,Switzerland,,0,5,0
AP,Italy,Egypt,0,1,0
AC,United States,France,0,2,0
KC,Kazakhstan,Kazakhstan,1,0,1
SP,Portugal,Italy,0,1,0
FZ,Saudi Arabia,Sri Lanka,0,1,0
SK,France,,0,1,0
HV,Morocco,Netherlands,0,1,0
JU,Egypt,Italy,0,1,0
A3,Switzerland,Greece,1,1,1
TB,Senegal,Italy,0,1,0
W6,Italy,United States,0,2,0
U2,Jersey,Italy,0,1,0
OS,Italy,Hong Kong,0,1,0
EW,Portugal,Italy,0,1,0
LH,Finland,France,1,0,1
TK,Moldova,Turkey,0,1,0
A3,Italy,Egypt,1,5,1
U2,Sweden,Italy,0,1,0
5W,Maldives,Egypt,0,2,0
LH,Germany,Latvia,1,0,1
AZ,United States,United States,0,1,0
W4,Italy,Albania,386,335,382
S4,Portugal,Italy,3,2,3
AF,France,Italy,34,37,34
U2,United Kingdom,United Kingdom,14,0,14
LA,Italy,Argentina,4,8,4
LH,Italy,Kenya,36,27,36
DE,Italy,Seychelles,0,5,0
FR,Italy,Estonia,4,18,4
W4,Italy,Republic of Ireland,0,4,0
JQ,Singapore,Malaysia,1,1,1
QR,Italy,India,2,3,2
5J,Philippines,Italy,0,1,0
GF,Bahrain,Saudi Arabia,0,4,0
AF,Italy,Hungary,1,0,1
HV,France,Croatia,0,1,0
LA,Brazil,Portugal,0,2,0
LH,Israel,Slovenia,1,0,1
ET,Djibouti,Ethiopia,1,0,1
OA,Greece,Italy,0,1,0
EY,India,Austria,0,1,0
AA,Mexico,Italy,1,0,1
OS,Austria,United Arab Emirates,0,1,0
JQ,Indonesia,Singapore,1,0,1
VY,Italy,The Gambia,0,2,0
LX,Germany,Italy,1,2,1
FR,Italy,Mauritius,0,4,0
W6,Israel,Italy,16,4,16
CZ,Italy,China,0,2,0
VY,Italy,Dominican Republic,0,5,0
U2,France,Netherlands,3,0,3
QR,Thailand,Italy,3,10,3
MT,Italy,Egypt,0,3,0
AP,Italy,Italy,0,4,0
OS,Italy,Croatia,0,6,0
QR,Indonesia,Italy,4,0,4
TK,Cyprus,Georgia,0,2,0
FR,Denmark,,0,2,0
VY,Austria,Spain,1,0,1
KL,Germany,Netherlands,2,0,2
EK,Slovenia,Indonesia,1,1,1
AD,Brazil,France,0,1,0
PC,Italy,Cyprus,0,1,0
V7,Italy,Hungary,0,1,0
KL,Sweden,Italy,1,2,1
TK,Venezuela,Italy,2,8,2
DL,United States,Cuba,3,0,3
U2,Italy,Jersey,0,2,0
CA,Italy,Hong Kong,0,7,0
W4,Italy,Norway,0,1,0
BT,Latvia,Italy,1,0,1
FR,Greece,Malta,1,1,1
TP,Netherlands,Brazil,0,1,0
TR,Singapore,Thailand,2,0,2
T6,Philippines,Malaysia,0,1,0
EW,Germany,Denmark,1,0,1
AZ,Portugal,Italy,2,0,2
I2,Spain,Italy,13,0,13
KL,Netherlands,Poland,3,0,3
EK,Italy,Seychelles,7,8,7
EY,Japan,Italy,0,1,0
AZ,Italy,Indonesia,0,7,0
IB,Italy,,1,8,1
FZ,Italy,Oman,0,2,0
OS,Italy,Lithuania,0,3,0
EY,Italy,Thailand,20,20,20
VY,France,Egypt,1,2,1
FZ,Italy,,0,1,0
KL,Italy,Czech Republic,1,0,1
BT,Latvia,Thailand,0,1,0
AF,Italy,Guadeloupe,4,1,4
KL,Italy,Australia,0,7,0
SK,Norway,Italy,2,7,2
U2,Denmark,Netherlands,2,0,2
LA,Peru,Colombia,0,2,0
QR,Germany,Thailand,2,0,2
MS,France,Egypt,0,2,0
JU,Bosnia and Herzegovina,Serbia,0,1,0
LX,Serbia,Italy,0,1,0
FR,Belgium,Germany,1,0,1
IB,Peru,Germany,1,0,1
KL,Switzerland,Canada,0,1,0
AY,Italy,Finland,76,9,75
PC,Turkey,Egypt,0,1,0
VJ,Vietnam,Thailand,0,2,0
AY,Finland,United Kingdom,1,0,1
AT,Morocco,Ivory Coast,0,4,0
FR,Spain,Germany,1,2,1
IB,France,Dominican Republic,0,1,0
TK,Tanzania,Italy,0,1,0
QR,United States,Pakistan,1,0,1
A3,Turkey,Greece,0,1,0
Z0,United States,Italy,2,7,2
MU,Indonesia,Italy,0,4,0
JU,Serbia,Italy,4,4,4
PC,Italy,Uzbekistan,0,8,0
VY,Spain,Germany,5,2,5
U2,Italy,Bangladesh,0,1,0
SM,Italy,Saudi Arabia,0,1,0
U2,Albania,United Kingdom,2,0,2
DE,Mexico,Germany,0,1,0
AY,Austria,Finland,1,0,1
6E,Thailand,Saudi Arabia,0,1,0
OD,Malaysia,Australia,0,1,0
VY,Italy,Réunion,0,1,0
RO,Romania,Moldova,0,1,0
LH,Luxembourg,Italy,3,4,3
TK,Italy,Benin,1,1,1
CI,Japan,Italy,7,1,7
LH,Canada,,0,1,0
EY,Sri Lanka,Maldives,0,5,0
TP,Portugal,Spain,1,0,1
TK,France,Singapore,0,1,0
AV,Colombia,Ecuador,0,2,0
KL,Mexico,Germany,0,1,0
QH,Germany,,0,1,0
XC,Germany,Turkey,0,2,0
SK,Italy,Spain,0,1,0
U2,Italy,Switzerland,65,4,64
EY,Italy,South Korea,0,1,0
WY,Italy,Australia,0,5,0
DL,Italy,,11,0,11
QR,Philippines,Italy,2,1,2
AF,Italy,Nicaragua,0,1,0
TK,Italy,China,1,7,1
AZ,Italy,Togo,0,1,0
AR,Brazil,Argentina,0,3,0
A3,Germany,Greece,1,0,1
CX,Hong Kong,Italy,0,1,0
UX,Spain,Brazil,1,0,1
SQ,Japan,Maldives,1,0,1
W6,Italy,Finland,2,4,2
IB,Spain,Spain,16,8,16
CM,Panama,Nicaragua,0,9,0
IB,Argentina,Italy,7,1,7
BA,Italy,Hong Kong,5,0,5
TK,Italy,Brazil,0,4,0
6E,United Arab Emirates,Sri Lanka,0,1,0
CI,Italy,South Korea,0,1,0
KM,United Kingdom,,0,1,0
W6,Norway,Poland,1,0,1
DY,Finland,Italy,0,1,0
EK,Italy,United Arab Emirates,37,28,37
IB,Italy,France,0,9,0
SK,Italy,Denmark,16,28,16
PC,Turkey,,0,2,0
EI,Italy,,0,2,0
FR,United Kingdom,Philippines,0,2,0
DY,Sweden,Netherlands,0,1,0
BR,Japan,Italy,0,3,0
TR,Thailand,Fiji,0,3,0
AF,Burkina Faso,Italy,0,1,0
PG,Cambodia,Italy,0,1,0
BA,Switzerland,United States,0,1,0
SQ,Italy,Laos,1,0,1
TP,Italy,Portugal,63,229,62
AF,France,France,6,7,6
FR,Spain,Albania,0,3,0
IV,Germany,Republic of Kosovo,0,1,0
GQ,Italy,,0,7,0
JU,Serbia,Republic of Macedonia,2,0,2
W6,Albania,Iceland,0,1,0
LH,France,United States,2,0,2
BT,Italy,Lithuania,0,1,0
W6,Spain,Serbia,1,0,1
LH,Germany,Greece,1,0,1
LH,Latvia,Italy,0,1,0
UX,Ecuador,Italy,0,1,0
FR,Italy,Greenland,0,1,0
BA,United States,The Bahamas,0,1,0
FO,Argentina,Brazil,0,2,0
W4,Greece,Croatia,0,1,0
OD,Indonesia,Malaysia,0,1,0
E5,Italy,Egypt,33,58,33
W4,Italy,Belarus,0,3,0
LA,Argentina,Spain,0,3,0
FR,Portugal,Republic of Ireland,0,2,0
OR,Mexico,Netherlands,2,0,2
W6,Italy,Cuba,0,5,0
OS,Italy,Albania,0,1,0
VY,Italy,French Polynesia,0,1,0
KQ,India,Seychelles,1,0,1
W6,Germany,Serbia,0,2,0
FI,Finland,United States,0,2,0
OS,Austria,Slovakia,1,0,1
OS,Italy,Israel,2,0,2
DY,Norway,Latvia,0,1,0
EW,Italy,Czech Republic,19,8,19
FR,Finland,France,0,1,0
OZ,Italy,South Korea,2,2,2
SV,France,Indonesia,0,1,0
FR,Jordan,Cyprus,1,1,1
LA,Italy,Bolivia,0,1,0
DL,United Kingdom,,2,0,2
TB,Italy,Belgium,0,1,0
OS,Italy,Czech Republic,1,0,1
UA,The Bahamas,United States,1,0,1
FZ,Pakistan,Italy,0,2,0
VJ,Thailand,Vietnam,0,1,0
KL,Turkey,Brazil,1,0,1
FR,Italy,Thailand,0,3,0
HV,Italy,Netherlands,35,58,35
W6,Czech Republic,Italy,12,8,12
NH,Belgium,,0,2,0
X1,Kenya,Kenya,0,5,0
EY,Italy,Malaysia,4,2,4
W6,Switzerland,Romania,2,0,2
SV,Italy,Bangladesh,0,1,0
TK,Kazakhstan,Italy,3,3,3
AA,United States,Antigua and Barbuda,1,0,1
AF,Italy,Canada,10,3,10
3O,Belgium,Morocco,3,0,3
EW,Romania,Germany,1,0,1
BA,Italy,Antigua and Barbuda,2,0,2
FR,Luxembourg,United Kingdom,1,0,1
NK,United States,Mexico,0,1,0
OS,Republic of Kosovo,Austria,0,1,0
FR,Germany,Jordan,0,1,0
OS,Austria,Egypt,2,2,2
