carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
W6,Italy,Greece,140,320,139
SQ,Malaysia,Singapore,1,1,1
LA,Colombia,Argentina,0,5,0
ET,Nigeria,Italy,0,2,0
JZ,Peru,Peru,0,1,0
RJ,Italy,Qatar,0,0,0
A3,Italy,Egypt,2,11,2
NT,Spain,Morocco,0,0,0
AC,United States,,0,0,0
QR,Qatar,Australia,1,0,1
EW,Germany,United Kingdom,0,0,0
LO,Italy,Egypt,0,1,0
SQ,Italy,Indonesia,4,8,4
AZ,Italy,France,42,90,42
OD,Malaysia,Thailand,0,0,0
UX,Venezuela,Italy,1,2,1
AZ,Italy,French Polynesia,0,2,0
LA,Brazil,,0,0,0
U2,Italy,Croatia,90,31,89
V7,Portugal,France,1,0,1
UA,Italy,Belize,0,0,0
W6,Italy,Albania,106,233,105
FD,Thailand,Macau,0,3,0
SK,Italy,Sweden,4,31,4
JL,Japan,Japan,9,1,9
UX,Morocco,Italy,0,1,0
FI,Italy,Canada,0,1,0
UA,Italy,United States,32,41,32
LA,Spain,Bolivia,0,0,0
AF,Italy,,0,16,0
AZ,Italy,Brazil,6,43,6
BA,Italy,Mexico,9,10,9
QZ,Malaysia,Indonesia,0,10,0
IB,Portugal,Italy,7,2,7
B6,United Kingdom,United States,0,0,0
LA,Mexico,Peru,0,1,0
U2,Germany,Italy,56,10,55
LH,Italy,Germany,185,299,183
TK,Italy,Ivory Coast,2,4,2
QR,Italy,Vietnam,12,5,12
TP,Portugal,Italy,53,38,52
UX,Spain,Italy,6,32,6
LH,Italy,Canada,6,14,6
F2,Kenya,Kenya,0,0,0
FR,Belgium,Italy,47,53,47
UX,Italy,Mexico,5,21,5
W6,Italy,Portugal,43,44,43
JL,Italy,,0,0,0
QF,South Africa,Australia,0,0,0
ET,Ethiopia,Italy,1,1,1
KM,Italy,Israel,0,2,0
AZ,Italy,Benin,0,2,0
VS,Netherlands,United States,0,2,0
RO,Romania,Netherlands,0,0,0
AC,Canada,United States,0,0,0
UX,Italy,Peru,0,48,0
RC,France,Faroe Islands,0,0,0
CZ,Italy,Australia,0,4,0
Z2,Philippines,Philippines,0,5,0
LH,Italy,Guatemala,0,4,0
LA,Argentina,Chile,0,0,0
LH,Italy,Oman,11,4,11
OB,Brazil,Bolivia,0,1,0
FR,Italy,Austria,131,195,130
FR,Portugal,Italy,71,75,70
AR,Italy,Argentina,0,100,0
KQ,Italy,Kenya,8,9,8
KL,Italy,Faroe Islands,0,2,0
PN,China,Italy,0,0,0
BT,Italy,Lithuania,1,2,1
PW,Kenya,Tanzania,0,1,0
BR,Indonesia,Austria,0,0,0
TK,Mauritius,Italy,0,0,0
UP,United States,The Bahamas,0,2,0
PC,Turkey,Turkey,0,8,0
EY,Italy,Saudi Arabia,0,0,0
JU,Serbia,Italy,15,4,15
LH,Switzerland,,0,2,0
QR,Spain,India,0,0,0
LH,Italy,South Africa,14,10,14
FR,Malta,Italy,32,26,32
WS,United Kingdom,Canada,1,1,1
BR,Italy,Australia,0,0,0
EY,Italy,Philippines,2,0,2
W6,Italy,Morocco,6,25,6
WY,Italy,Thailand,1,47,1
TK,Italy,Belarus,0,0,0
AF,Italy,Ecuador,0,0,0
QR,Italy,Sri Lanka,3,9,3
QR,Italy,Malaysia,6,4,6
LA,Germany,Brazil,0,0,0
FR,Romania,France,0,5,0
HA,United States,United States,0,5,0
NO,Canada,India,0,0,0
LH,Italy,Turkey,15,3,15
LY,Italy,Israel,15,2,15
TK,Italy,Indonesia,13,12,13
TG,Hong Kong,Thailand,0,0,0
TS,Canada,Italy,0,1,0
FI,Italy,United States,2,9,2
AZ,India,Italy,1,5,1
CI,South Korea,Italy,0,0,0
U2,Italy,Greece,647,151,641
GQ,Greece,Greece,39,30,39
TP,Portugal,United Arab Emirates,0,2,0
TG,Malaysia,Thailand,0,1,0
FR,Republic of Ireland,United Kingdom,2,0,2
MU,China,Italy,0,1,0
QR,Italy,Maldives,41,28,41
UX,Costa Rica,Italy,0,0,0
UX,Italy,Brazil,4,13,4
NO,India,Italy,0,1,0
VS,United Kingdom,,0,1,0
FR,Italy,Estonia,6,26,6
FR,Poland,Latvia,0,1,0
AZ,Italy,Mexico,0,64,0
HY,Uzbekistan,Uzbekistan,0,2,0
QR,Italy,Qatar,5,5,5
EY,Spain,India,1,0,1
ET,Italy,,0,7,0
IB,Italy,Argentina,30,11,30
EK,United States,Italy,1,4,1
JU,Italy,Egypt,0,12,0
LH,Germany,Italy,70,63,69
AT,Morocco,Spain,0,0,0
ET,Angola,Italy,0,0,0
PR,Australia,,0,0,0
FR,United Kingdom,Republic of Ireland,4,3,4
KE,Japan,Italy,0,6,0
TK,Turkey,Jordan,0,0,0
FR,Poland,Italy,27,55,27
AF,Italy,Mauritius,0,7,0
SK,Finland,,1,0,1
AZ,Italy,Senegal,0,2,0
IB,Italy,Peru,24,43,24
KU,Italy,India,0,0,0
LA,Italy,,0,2,0
IB,Colombia,Spain,0,1,0
BT,Latvia,Thailand,0,1,0
LO,Poland,Poland,0,1,0
LA,Argentina,Costa Rica,0,0,0
TK,Tanzania,Italy,0,2,0
UX,Italy,Spain,9,35,9
AZ,Italy,Switzerland,6,23,6
PC,Switzerland,Turkey,0,0,0
FR,Italy,Belgium,159,238,157
EY,Saudi Arabia,Philippines,0,0,0
FR,Italy,Republic of Ireland,170,270,168
QR,Italy,Pakistan,0,1,0
EY,Italy,Thailand,24,53,24
AZ,Italy,Philippines,0,15,0
RJ,Italy,Jordan,3,22,3
NT,Portugal,Portugal,0,0,0
EY,Italy,Seychelles,11,22,11
W6,Hungary,Italy,33,22,33
QR,Thailand,Italy,5,3,5
9X,United States,United States,0,0,0
LH,Norway,Italy,3,5,3
AZ,Italy,Kenya,1,15,1
SQ,Italy,,0,6,0
PK,Azerbaijan,Pakistan,3,2,3
LA,Chile,Germany,0,4,0
FR,Italy,Slovakia,12,25,12
W6,Romania,,0,4,0
FR,Sweden,Poland,0,1,0
LH,Italy,Luxembourg,3,2,3
TP,Mexico,Italy,5,3,5
VY,Italy,Bolivia,1,0,1
TK,Italy,The Gambia,0,2,0
TK,Germany,Turkey,1,0,1
UA,Panama,Mexico,1,0,1
LO,Italy,United States,0,1,0
JQ,Japan,Japan,7,1,7
TK,Italy,Oman,3,2,3
KL,Germany,United States,1,3,1
A3,Greece,Tunisia,0,3,0
LH,United States,Albania,6,0,6
TG,Hong Kong,Singapore,0,1,0
W4,Italy,Poland,2,5,2
TK,Pakistan,Italy,0,1,0
OB,Bolivia,Spain,0,1,0
SK,Denmark,Sweden,1,0,1
OS,Germany,Poland,0,1,0
A3,Egypt,Italy,6,25,6
PG,Thailand,Thailand,41,47,41
FR,United Kingdom,Austria,0,2,0
AR,Italy,,0,3,0
AF,Italy,Peru,9,7,9
LO,Latvia,Moldova,0,1,0
PC,Italy,Oman,2,1,2
UX,Portugal,Spain,1,0,1
AM,Mexico,Italy,0,8,0
TX,United States,Italy,0,2,0
U2,United Kingdom,Denmark,1,0,1
XY,Pakistan,Italy,0,1,0
TK,Italy,Fiji,0,1,0
LX,Switzerland,Poland,1,0,1
IF,Syria,Italy,0,1,0
W6,Italy,Israel,46,29,46
G3,Brazil,Brazil,0,29,0
SV,Italy,Indonesia,8,24,8
FR,Austria,Romania,6,1,6
SK,Italy,Iceland,8,13,8
GF,Italy,India,0,2,0
W4,Italy,Georgia,3,0,3
TK,Turkey,Moldova,0,1,0
DL,Netherlands,Colombia,1,0,1
AF,United Kingdom,France,0,1,0
"",Spain,Argentina,1,0,1
AV,Ecuador,Curaçao,1,0,1
EK,Italy,Australia,11,22,11
MH,Italy,Malaysia,0,22,0
VY,Greece,Italy,2,2,2
LH,Sweden,Germany,0,1,0
VS,United Kingdom,United States,0,1,0
AM,Mexico,Germany,0,1,0
FD,Indonesia,Thailand,0,4,0
DE,Italy,Canada,0,2,0
FR,Italy,Switzerland,0,2,0
LS,France,United Kingdom,0,1,0
FT,Saudi Arabia,Egypt,0,1,0
DL,Brazil,Denmark,1,0,1
BA,Nicaragua,Italy,0,1,0
FR,Luxembourg,United Kingdom,0,1,0
LH,Albania,France,1,0,1
W6,Italy,Turkey,0,37,0
W4,Italy,Portugal,4,16,4
6E,Italy,Thailand,1,2,1
DL,United States,Japan,2,0,2
HC,Ivory Coast,Senegal,0,1,0
KL,Italy,Japan,3,1,3
TS,France,Canada,0,2,0
IF,Syria,Iraq,2,0,2
LH,Lebanon,France,0,2,0
KL,Republic of Ireland,United States,0,1,0
BJ,Tunisia,Turkey,1,0,1
AZ,Serbia,Italy,0,1,0
FR,Malta,Greece,3,3,3
TP,Italy,Mexico,15,28,15
OS,Germany,Italy,3,10,3
V7,Italy,Bulgaria,0,1,0
HV,Netherlands,France,2,0,2
BA,United Kingdom,Antigua and Barbuda,3,1,3
OS,Italy,Armenia,2,0,2
W2,Italy,Italy,0,3,0
AR,Argentina,Spain,0,2,0
IB,Spain,Spain,20,13,20
5J,Philippines,United Arab Emirates,0,1,0
SK,Netherlands,Finland,1,0,1
AY,Netherlands,Finland,4,1,4
3L,Oman,Italy,0,1,0
QR,Italy,Saudi Arabia,1,0,1
SQ,Indonesia,Singapore,2,1,2
LH,Poland,Canada,1,0,1
IZ,Israel,Philippines,0,1,0
LH,Germany,Portugal,1,0,1
GM,Switzerland,Egypt,0,1,0
FH,Italy,Turkey,0,2,0
DY,Spain,Sweden,0,2,0
TK,Taiwan,United Kingdom,0,1,0
A3,Italy,Tunisia,0,1,0
AF,Italy,Mexico,5,8,5
VY,Italy,Brazil,0,1,0
CX,United Kingdom,Australia,1,0,1
ET,Italy,Burundi,4,0,4
PC,Oman,Italy,1,6,1
FI,Germany,Iceland,1,0,1
DL,Italy,Puerto Rico,1,0,1
BN,Italy,Italy,0,1,0
W4,Italy,Greece,169,152,167
EI,Italy,United States,29,10,29
AM,Mexico,Mexico,0,7,0
DE,Italy,Mexico,9,14,9
FR,Finland,Italy,0,6,0
TK,Italy,Mauritius,0,4,0
SQ,Switzerland,Indonesia,0,3,0
WJ,Argentina,Mexico,0,2,0
KL,Ghana,Italy,0,1,0
XC,Switzerland,Turkey,0,1,0
BT,United Kingdom,Finland,1,0,1
FR,Italy,Romania,72,185,71
VY,France,Italy,45,26,45
IB,Belgium,Spain,2,1,2
AZ,Italy,Uruguay,0,2,0
AA,United States,Costa Rica,2,0,2
TP,Mozambique,Italy,0,2,0
AT,Italy,Western Sahara,2,7,2
EI,Spain,Republic of Ireland,0,1,0
AC,United States,Aruba,0,1,0
TK,Italy,Iran,2,7,2
DL,United States,Brazil,2,0,2
EW,Germany,Sweden,0,2,0
B6,United States,The Bahamas,0,7,0
LA,Italy,Paraguay,1,3,1
XZ,Italy,,0,2,0
OS,Serbia,Czech Republic,1,0,1
NO,Italy,Jordan,0,2,0
FR,Poland,Germany,0,1,0
U2,United Kingdom,France,7,0,7
LH,Italy,Indonesia,0,4,0
LH,Italy,South Korea,12,4,12
PC,Finland,Turkey,4,1,4
TK,Moldova,Finland,0,1,0
AK,Vietnam,Italy,0,1,0
OS,Albania,Belgium,0,2,0
FR,Poland,Sweden,1,0,1
GA,Indonesia,Italy,0,1,0
VY,Italy,Egypt,0,1,0
QZ,Indonesia,Singapore,0,9,0
U2,Italy,Iceland,29,13,29
LH,Italy,Namibia,9,19,9
TK,Uzbekistan,Italy,2,0,2
FR,United Kingdom,Poland,0,1,0
KL,Czech Republic,United States,1,0,1
QR,Italy,Mozambique,0,1,0
KL,Italy,Aruba,0,1,0
OS,Poland,United States,1,0,1
W6,Bulgaria,Italy,11,31,11
EW,Italy,Sweden,8,14,8
IB,Italy,Cuba,21,26,21
CZ,Netherlands,Australia,0,1,0
EW,Spain,Italy,9,1,9
FR,Italy,Canada,0,4,0
LA,Paraguay,Italy,0,1,0
KL,Netherlands,India,1,0,1
FR,Germany,Republic of Ireland,1,0,1
GQ,Italy,Cyprus,0,3,0
EN,Italy,Chile,0,1,0
A3,Greece,Greece,15,16,15
U2,Italy,,0,8,0
W4,Morocco,Italy,10,4,10
TP,Italy,Ghana,1,1,1
KL,Netherlands,Spain,1,0,1
BA,Italy,The Bahamas,1,2,1
TP,Italy,Venezuela,4,7,4
VN,Italy,Vietnam,0,3,0
WF,Norway,Norway,0,7,0
EK,Bahrain,United Arab Emirates,1,0,1
AV,Mexico,Brazil,1,0,1
LH,Brazil,Italy,0,1,0
CM,Colombia,Italy,0,1,0
QR,Nepal,Italy,1,0,1
KM,Italy,Portugal,0,1,0
W6,Israel,Italy,4,3,4
SN,Italy,Belgium,43,48,43
A3,Malta,Egypt,1,0,1
UX,Italy,United States,2,7,2
EY,United Arab Emirates,Italy,9,0,9
FR,Spain,,0,3,0
LX,Spain,Switzerland,1,0,1
LA,Ecuador,Spain,0,1,0
IB,France,Senegal,0,1,0
FR,France,Greece,0,1,0
W6,Italy,Bulgaria,32,46,32
XZ,Italy,Romania,40,2,40
W4,Italy,Germany,0,16,0
LH,Italy,Kenya,5,1,5
LX,Egypt,Italy,4,1,4
LS,Italy,Portugal,0,5,0
AT,Italy,Republic of the Congo,1,2,1
UX,Switzerland,,0,2,0
QR,Canada,Philippines,0,1,0
PC,Italy,United Arab Emirates,0,2,0
MS,France,Egypt,0,3,0
WJ,Argentina,Brazil,1,3,1
AM,Italy,Mexico,0,33,0
AF,Italy,Germany,7,4,7
LH,Italy,United Arab Emirates,3,3,3
TK,Malta,,0,1,0
W6,Netherlands,Norway,0,1,0
YT,Nepal,Nepal,0,2,0
AF,Italy,Canada,14,11,14
EK,Bangladesh,Finland,0,2,0
TK,Italy,Kuwait,0,4,0
SV,Pakistan,Italy,0,5,0
AY,Italy,Norway,2,0,2
AV,United States,Ecuador,0,2,0
JU,Czech Republic,Bosnia and Herzegovina,1,0,1
I2,Spain,Italy,3,2,3
A3,Saudi Arabia,Italy,0,1,0
EN,Italy,Bolivia,0,1,0
TK,United Arab Emirates,Turkey,1,0,1
AZ,Chile,Italy,0,2,0
5J,Philippines,Japan,0,2,0
OS,Austria,Romania,1,0,1
3O,Morocco,Turkey,1,0,1
AF,Italy,Norway,0,1,0
W6,Serbia,Italy,4,5,4
OZ,Italy,South Korea,1,0,1
EK,Italy,Philippines,1,5,1
AF,Angola,United Kingdom,0,1,0
"",Colombia,Ecuador,3,3,3
BZ,Italy,Israel,1,2,1
OD,Indonesia,Greece,0,1,0
W9,France,Germany,0,1,0
GQ,France,Greece,0,3,0
BA,United Kingdom,Germany,1,1,1
FR,Italy,Netherlands,45,130,45
W6,Saudi Arabia,Italy,3,6,3
EK,Italy,Malaysia,8,6,8
U2,Spain,Switzerland,4,0,4
V7,Spain,Portugal,1,0,1
DY,Sweden,Sweden,0,3,0
CZ,Italy,China,0,2,0
OG,United States,Iceland,2,0,2
SN,Germany,Italy,0,2,0
UX,Spain,Mexico,0,1,0
GF,Italy,Maldives,0,1,0
TS,Portugal,United States,0,1,0
FR,Greece,Poland,1,3,1
AP,Italy,Greece,0,7,0
U2,Italy,Norway,0,3,0
FR,Italy,Faroe Islands,0,2,0
OS,Austria,Netherlands,1,1,1
EK,United States,United Arab Emirates,0,1,0
X3,Germany,Greece,0,5,0
FR,Belgium,Portugal,3,0,3
BY,Italy,Spain,0,5,0
TR,Malaysia,Greece,1,1,1
W9,Greece,United Kingdom,1,0,1
PC,Turkey,Kyrgyzstan,1,0,1
LH,United Kingdom,Mexico,0,1,0
AZ,Belgium,Italy,8,30,8
U2,France,Iceland,1,0,1
QR,Italy,Nepal,3,5,3
QR,Spain,Indonesia,1,0,1
IB,France,Spain,7,1,7
AK,Thailand,Australia,0,2,0
LO,Lithuania,Italy,0,1,0
W4,Belgium,Romania,1,0,1
OS,Belgium,Bosnia and Herzegovina,0,2,0
IB,Spain,Dominican Republic,1,0,1
FR,United Kingdom,Lithuania,0,3,0
TK,Italy,India,0,2,0
OK,France,Czech Republic,1,0,1
GF,Italy,Thailand,0,25,0
W6,Italy,Netherlands,26,43,26
SN,Italy,Ivory Coast,6,0,6
FR,Spain,Republic of Ireland,6,1,6
W4,Italy,France,84,75,83
LO,Italy,Poland,3,18,3
G3,Italy,,0,1,0
DL,Dominican Republic,United States,4,0,4
QR,Kenya,Italy,1,1,1
EW,Germany,Germany,2,1,2
IB,Brazil,Switzerland,0,2,0
AR,Italy,Uruguay,0,1,0
KL,Italy,Italy,0,2,0
TK,Argentina,Italy,0,1,0
W4,Georgia,Italy,1,0,1
G8,India,United Arab Emirates,0,1,0
U2,Switzerland,Italy,23,2,23
TP,United States,Italy,0,12,0
AR,Chile,Italy,0,1,0
W6,Albania,,0,4,0
LX,Belgium,Switzerland,2,0,2
FZ,Italy,Thailand,2,1,2
MS,Italy,Eritrea,0,2,0
BF,United States,Italy,0,4,0
LX,Italy,Vietnam,1,0,1
W6,Hungary,United Kingdom,1,0,1
SV,Saudi Arabia,Pakistan,1,0,1
PC,Netherlands,Turkey,3,1,3
AF,France,Netherlands,2,0,2
U2,Italy,Bangladesh,0,1,0
AA,Italy,United States,45,0,45
W4,Greece,Italy,24,4,24
OG,Iceland,Germany,2,3,2
W6,Bulgaria,Israel,2,3,2
KL,Italy,Republic of Ireland,2,1,2
U2,Italy,Maldives,0,2,0
FR,Morocco,Republic of Ireland,0,3,0
AZ,Italy,Guadeloupe,0,1,0
LX,France,Brazil,0,1,0
HX,Thailand,Hong Kong,1,0,1
JU,Serbia,Spain,2,0,2
W6,Italy,Denmark,0,1,0
TK,Italy,Cambodia,0,1,0
XZ,Greece,Italy,26,2,26
U2,Switzerland,Portugal,1,0,1
IB,Morocco,Spain,1,0,1
EW,Germany,Spain,8,11,8
LH,Italy,China,0,29,0
TK,Italy,Uganda,1,3,1
QR,Singapore,Italy,0,2,0
VY,Italy,Argentina,2,0,2
LA,United States,Brazil,2,0,2
SK,Denmark,Italy,2,4,2
SK,Republic of Ireland,Italy,0,1,0
SQ,Fiji,Italy,0,3,0
PU,Spain,Venezuela,0,1,0
LH,Poland,United States,0,1,0
V7,Italy,Denmark,1,0,1
KL,France,Spain,1,0,1
VN,Thailand,Vietnam,0,1,0
EY,Belgium,,1,0,1
N0,Italy,United States,83,21,82
KL,Italy,Colombia,0,18,0
FR,Italy,Iceland,0,15,0
LA,Peru,Chile,0,2,0
KL,Netherlands,United States,2,3,2
ET,Italy,Namibia,3,2,3
W6,Albania,Spain,0,1,0
LX,Hong Kong,Italy,1,0,1
AV,Spain,Peru,1,2,1
QF,Italy,,0,2,0
AM,Colombia,Italy,0,2,0
AF,Italy,Morocco,1,1,1
3M,The Bahamas,United States,0,2,0
AY,Italy,Sweden,2,1,2
DY,Italy,United Kingdom,0,4,0
TR,Japan,Taiwan,1,1,1
A3,Albania,Spain,0,1,0
SV,Thailand,Italy,0,1,0
PM,Spain,Spain,2,5,2
IB,Italy,Mexico,6,10,6
W4,Austria,Italy,2,3,2
AR,Argentina,Italy,0,8,0
FR,Italy,United Arab Emirates,0,8,0
W4,Italy,Colombia,0,3,0
SQ,United Arab Emirates,Indonesia,1,0,1
AZ,Italy,Hungary,0,1,0
SK,Italy,Netherlands,1,2,1
IB,Spain,Senegal,0,1,0
BA,United Kingdom,Republic of Ireland,0,1,0
W4,Italy,Luxembourg,2,0,2
DY,Sweden,Norway,0,2,0
TR,Singapore,Hong Kong,0,1,0
AF,United States,Croatia,0,1,0
HV,Netherlands,Italy,8,16,8
KL,Italy,Netherlands,103,91,102
MS,Egypt,Italy,0,25,0
6E,Thailand,Italy,0,2,0
ET,Italy,Seychelles,10,10,10
AZ,Spain,Italy,11,16,11
FR,Germany,Croatia,1,1,1
AV,Colombia,Italy,0,5,0
TK,Italy,South Africa,6,4,6
SV,Italy,Bangladesh,0,6,0
IB,Italy,,3,4,3
EK,Sri Lanka,Italy,2,0,2
BT,Denmark,Latvia,2,0,2
SV,Saudi Arabia,United Kingdom,0,6,0
SN,Senegal,Italy,4,2,4
A3,Tunisia,Greece,1,1,1
LX,Italy,New Zealand,0,1,0
LH,Kenya,Italy,1,0,1
QR,France,Singapore,2,0,2
GF,Italy,France,0,2,0
TK,United Kingdom,,0,1,0
DE,Italy,Cuba,8,17,8
HV,France,Greece,4,2,4
W9,Italy,Republic of Ireland,0,1,0
SK,Norway,Belgium,0,1,0
TK,Italy,Maldives,6,4,6
KQ,Kenya,Tanzania,0,2,0
W6,Italy,Australia,0,4,0
TP,Italy,The Gambia,0,1,0
AV,Mexico,Costa Rica,0,1,0
3F,Armenia,Italy,0,2,0
1L,Thailand,Turkey,0,1,0
OS,Republic of Kosovo,Italy,0,1,0
LA,Peru,Italy,1,10,1
MK,Réunion,Malaysia,0,4,0
AZ,Italy,Jordan,0,3,0
FR,France,Morocco,1,4,1
SN,United States,Italy,0,1,0
JU,Italy,Romania,0,1,0
KL,Italy,Singapore,9,0,9
