carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
FR,Republic of Ireland,Italy,23,24,23
FR,Italy,Romania,121,372,120
LX,Switzerland,Italy,2,17,2
KL,Norway,Italy,9,3,9
LH,Netherlands,Italy,3,1,3
AF,Italy,Singapore,1,4,1
W6,Hungary,,0,1,0
W6,Poland,Malta,2,0,2
LH,Turkey,Canada,0,3,0
Z0,United States,Switzerland,1,0,1
VA,Australia,Fiji,1,1,1
AT,Mali,Italy,0,4,0
SK,Iceland,Italy,4,1,4
SV,Italy,Australia,0,1,0
W6,Bulgaria,France,1,1,1
TK,Turkey,Panama,0,3,0
IB,Spain,,2,4,2
SQ,India,Singapore,3,0,3
MM,Thailand,Japan,0,1,0
AZ,Italy,Denmark,0,1,0
U2,United Kingdom,France,5,0,5
NK,Guatemala,,0,1,0
TK,Turkey,Hungary,1,0,1
OM,South Korea,Germany,0,1,0
H4,Moldova,Germany,0,1,0
KL,Germany,,1,0,1
ZG,Japan,United States,1,0,1
3O,Italy,Morocco,131,52,130
W6,Italy,Nepal,0,3,0
YS,Kenya,Tanzania,0,1,0
LH,France,The Bahamas,0,3,0
1L,Slovenia,Montenegro,0,2,0
U2,Switzerland,Netherlands,1,0,1
HC,Senegal,Senegal,0,3,0
DY,Italy,,0,3,0
AF,France,Peru,1,0,1
PC,Lebanon,Italy,0,1,0
BA,United States,Aruba,0,1,0
W6,Italy,Hungary,164,136,162
SQ,Italy,Vietnam,3,8,3
AZ,Italy,French Polynesia,0,1,0
SN,Germany,Italy,0,1,0
SQ,Switzerland,Indonesia,1,0,1
LH,Ethiopia,Germany,1,0,1
TW,South Korea,Singapore,0,1,0
CX,Vietnam,Hong Kong,2,0,2
LQ,Thailand,Cambodia,0,1,0
LH,Finland,Germany,2,0,2
CY,Lebanon,Italy,0,1,0
LH,Italy,Estonia,3,2,3
SN,Italy,El Salvador,0,1,0
EW,Italy,Sweden,16,30,16
9U,Italy,,0,1,0
CA,Italy,,0,5,0
LX,Italy,Portugal,4,6,4
CA,Italy,Hong Kong,0,3,0
KL,Italy,El Salvador,0,4,0
UX,Italy,Tunisia,0,1,0
U2,Portugal,Spain,1,0,1
LO,Italy,Montenegro,0,1,0
TR,Japan,Italy,0,2,0
AY,Germany,Finland,3,0,3
AZ,Luxembourg,Japan,1,1,1
FR,United Kingdom,Republic of Ireland,3,0,3
FR,Poland,Republic of Ireland,0,1,0
TK,Slovenia,Egypt,1,0,1
XQ,United Arab Emirates,Italy,0,1,0
AF,Guadeloupe,Italy,0,1,0
KL,Italy,Kenya,3,4,3
TP,Portugal,Kenya,0,1,0
FR,Italy,Pakistan,0,2,0
E9,Mexico,Spain,0,4,0
UX,France,Spain,0,3,0
QR,Germany,South Africa,0,1,0
SV,Jordan,Indonesia,0,1,0
FZ,United Arab Emirates,Saudi Arabia,0,2,0
FY,Indonesia,Malaysia,0,1,0
EK,Brazil,Egypt,1,0,1
FR,Poland,United States,0,1,0
OG,Italy,Iceland,5,19,5
UX,Italy,Mexico,6,24,6
W6,Italy,Cyprus,9,18,9
W6,Italy,Netherlands,21,35,21
BA,United States,Portugal,2,0,2
ET,Italy,,0,2,0
VY,Spain,The Gambia,1,0,1
EW,Italy,United Kingdom,3,10,3
ME,Lebanon,Armenia,0,1,0
LA,Chile,Paraguay,0,2,0
KL,Netherlands,Germany,1,0,1
BT,Latvia,Germany,1,0,1
3L,Oman,Italy,0,1,0
KL,Italy,Netherlands,150,145,149
CZ,Kyrgyzstan,China,1,1,1
AT,Italy,Ghana,0,12,0
VY,Germany,Spain,7,3,7
SQ,Italy,Indonesia,7,5,7
AF,French Polynesia,France,0,1,0
EI,Germany,Republic of Ireland,1,2,1
DL,United States,Canada,1,0,1
IZ,Italy,Israel,0,4,0
CZ,Philippines,Italy,0,1,0
MS,Qatar,Italy,0,1,0
7M,Brazil,Brazil,0,1,0
W6,Italy,Martinique,0,3,0
FR,Germany,Republic of Ireland,1,0,1
TP,Italy,Ghana,0,1,0
LA,Argentina,United Kingdom,0,1,0
W6,France,Italy,34,26,34
QR,Italy,Indonesia,48,84,48
AF,Peru,Italy,7,9,7
XZ,Italy,Portugal,0,2,0
XJ,Japan,Thailand,0,8,0
AF,Denmark,Italy,2,0,2
W9,Morocco,United Kingdom,4,1,4
LH,Italy,Oman,2,2,2
AM,Italy,,0,2,0
AF,Italy,Malta,0,2,0
AF,Italy,United Arab Emirates,3,2,3
2W,Cuba,Spain,0,1,0
OS,Italy,Iceland,0,1,0
HV,Norway,France,1,0,1
EI,Republic of Ireland,Netherlands,1,0,1
EN,Italy,Canada,1,0,1
MK,Italy,Mauritius,18,5,18
VY,United Kingdom,Spain,3,0,3
AV,United States,Colombia,0,5,0
KL,Italy,Finland,1,2,1
FR,Greece,Portugal,0,1,0
LH,Brazil,United States,0,2,0
CY,Cyprus,Italy,0,6,0
FR,Portugal,Poland,1,0,1
BA,United Kingdom,Bermuda,1,4,1
AY,Netherlands,Japan,1,0,1
AM,Italy,Peru,0,7,0
NO,Greece,Italy,4,0,4
LA,Brazil,Chile,0,2,0
AF,Italy,Mauritius,1,3,1
RO,Italy,Egypt,0,1,0
EK,Mauritius,Italy,1,1,1
SN,United Kingdom,Belgium,1,0,1
VY,France,Italy,60,41,59
JU,Italy,Montenegro,3,10,3
OS,Austria,Italy,12,8,12
TK,Sweden,Egypt,0,4,0
AZ,Italy,Peru,0,11,0
KU,Italy,India,1,0,1
IB,Switzerland,Ecuador,1,0,1
QR,Switzerland,Indonesia,1,0,1
U2,France,Belgium,3,0,3
SG,India,India,1,0,1
TK,United States,Greece,0,1,0
U2,Italy,Guadeloupe,1,0,1
WS,United States,Canada,0,1,0
AF,France,Panama,1,0,1
LH,Austria,Germany,2,3,2
QZ,Singapore,Indonesia,0,28,0
MH,Philippines,India,4,0,4
NO,Dominican Republic,Italy,3,8,3
VY,Spain,France,8,1,8
AF,United Kingdom,United States,0,1,0
KL,Italy,Italy,0,3,0
AF,Brazil,Denmark,1,5,1
VY,Spain,Portugal,1,1,1
D7,New Zealand,Australia,0,1,0
EK,Nepal,Italy,1,1,1
DL,Chile,Italy,1,0,1
V7,Greece,Greece,4,4,4
AC,United States,Canada,3,10,3
JU,Slovenia,Albania,1,0,1
QR,Philippines,Italy,0,2,0
AF,Kenya,Germany,1,0,1
LO,Romania,Czech Republic,1,0,1
NK,Guatemala,Italy,0,2,0
TK,Nigeria,Italy,0,3,0
FR,Italy,Tunisia,0,4,0
FR,Portugal,Morocco,0,3,0
SV,Italy,Indonesia,0,3,0
A3,Serbia,Greece,1,0,1
BR,Germany,Japan,0,1,0
EY,Germany,Philippines,1,0,1
EW,Lebanon,Italy,2,2,2
FR,United Kingdom,Egypt,0,1,0
EY,United Arab Emirates,Italy,13,0,13
HV,Netherlands,Italy,11,8,11
CX,Hong Kong,Italy,0,1,0
SV,Italy,Thailand,15,36,15
W6,Italy,Latvia,0,3,0
CX,Italy,Japan,1,10,1
LH,Turkey,,0,1,0
VY,Italy,Colombia,4,3,4
ET,Italy,Cameroon,1,2,1
WF,Norway,Sweden,0,1,0
"",Switzerland,Republic of Macedonia,2,0,2
UX,Belgium,Spain,1,0,1
FD,Singapore,Thailand,0,1,0
NO,Italy,Israel,1,2,1
U2,United Kingdom,Portugal,1,1,1
LO,Romania,Italy,0,1,0
SQ,Indonesia,Italy,3,1,3
VJ,Japan,Thailand,0,6,0
W9,United Kingdom,Italy,11,4,11
KL,Greece,Italy,3,1,3
LH,Kenya,Italy,3,0,3
G9,Italy,Thailand,0,1,0
LO,Italy,Canada,0,2,0
EN,Italy,Sri Lanka,0,1,0
AC,Republic of Ireland,Canada,0,1,0
TP,United States,Portugal,1,0,1
6E,India,,0,1,0
KE,Italy,Japan,9,18,9
AK,Malaysia,Malaysia,0,9,0
WY,Italy,Thailand,5,113,5
TK,Italy,Bahrain,1,1,1
A3,Italy,,0,4,0
GS,China,China,0,1,0
TK,Spain,Turkey,1,0,1
FR,Italy,Thailand,0,2,0
FR,Luxembourg,France,0,1,0
VJ,Indonesia,,0,1,0
AA,United States,The Bahamas,8,0,8
LO,Spain,Poland,3,0,3
W9,United Kingdom,Greece,1,0,1
LH,Italy,Dominican Republic,5,2,5
DY,France,Norway,0,1,0
NT,Spain,Italy,0,5,0
H2,Peru,,0,1,0
LX,Denmark,Italy,0,1,0
3O,Morocco,Spain,0,1,0
FR,Italy,Moldova,0,2,0
U2,Spain,France,3,0,3
AV,Paraguay,Spain,1,0,1
FR,Italy,Albania,0,4,0
W6,Italy,India,0,30,0
QG,Indonesia,Indonesia,0,7,0
FR,Poland,Sweden,2,0,2
AZ,Italy,Portugal,2,9,2
EK,Italy,Maldives,19,22,19
AM,United States,Dominican Republic,0,1,0
G3,Italy,,0,1,0
VY,Spain,Germany,2,1,2
DY,Norway,France,0,2,0
TG,Australia,Italy,0,1,0
JA,Peru,,0,1,0
FR,Netherlands,Republic of Ireland,1,0,1
AZ,Italy,Moldova,0,1,0
NO,Italy,Canada,6,6,6
AY,United Kingdom,Finland,2,0,2
AT,Morocco,Turkey,0,2,0
DE,Italy,Germany,0,1,0
MS,Italy,Democratic Republic of the Congo,0,1,0
U2,Netherlands,Singapore,1,0,1
DL,France,,10,0,10
EI,United Kingdom,Italy,0,1,0
AV,Costa Rica,Argentina,1,0,1
AD,Brazil,Germany,0,1,0
AD,Brazil,France,0,1,0
AM,Cuba,France,0,1,0
A3,Italy,Egypt,1,47,1
LH,Germany,Canada,1,0,1
FR,Germany,United Kingdom,1,0,1
D7,India,Indonesia,0,1,0
UA,United States,Portugal,0,1,0
UA,Italy,Australia,3,0,3
NK,United States,Haiti,1,0,1
LH,Sweden,Italy,1,1,1
V7,Spain,Portugal,0,1,0
BY,United Kingdom,Italy,4,0,4
SQ,Italy,Laos,1,0,1
FI,Iceland,Italy,1,0,1
IB,Germany,Cuba,0,2,0
A3,Lebanon,Italy,0,3,0
LH,Italy,United Arab Emirates,2,0,2
FZ,Pakistan,Tanzania,0,1,0
EW,Finland,Germany,2,0,2
SN,Belgium,Austria,0,1,0
A3,Spain,Greece,0,1,0
DE,Italy,United States,12,0,12
TP,Portugal,Poland,2,0,2
SM,Egypt,Egypt,2,8,2
AF,Italy,Chile,10,10,10
KL,Italy,Spain,13,14,13
G9,Italy,Bangladesh,2,0,2
EK,Italy,South Africa,4,6,4
DY,Finland,Italy,1,0,1
KE,Italy,New Zealand,0,2,0
AK,Singapore,Fiji,0,1,0
G9,Italy,Nepal,1,3,1
TM,Mozambique,Italy,0,1,0
6E,Thailand,Saudi Arabia,0,1,0
AF,France,Romania,0,1,0
MS,Libya,Sudan,0,2,0
FR,Germany,Austria,1,0,1
KL,Italy,Saudi Arabia,1,0,1
WY,Malaysia,Italy,0,1,0
LX,Switzerland,Sweden,0,1,0
SK,Norway,Italy,1,19,1
V7,Italy,Greece,385,391,381
QR,Germany,Philippines,1,3,1
QZ,Indonesia,Singapore,0,16,0
AF,Italy,Indonesia,0,7,0
SQ,Italy,Philippines,1,0,1
H2,Peru,Italy,0,1,0
CI,Vietnam,Italy,0,1,0
TP,Italy,São Tomé and Príncipe,0,1,0
KL,Italy,Luxembourg,1,0,1
4Z,South Africa,Zambia,0,1,0
SN,Italy,France,0,2,0
EK,United Kingdom,Bangladesh,0,1,0
SK,Spain,Norway,0,1,0
VY,Italy,United Kingdom,85,66,84
GQ,Greece,Greece,22,26,22
XZ,Italy,Romania,59,2,58
AF,Italy,Australia,0,29,0
G3,Italy,Bermuda,0,2,0
JU,Italy,Egypt,0,13,0
XY,United Arab Emirates,Italy,0,2,0
A3,Bulgaria,Greece,0,1,0
QF,New Zealand,Italy,0,1,0
TP,Spain,Portugal,4,1,4
ID,Indonesia,Indonesia,0,9,0
TK,Belgium,Kazakhstan,1,0,1
OS,France,Albania,2,0,2
UA,Canada,United States,1,0,1
DY,United Kingdom,Norway,1,0,1
GM,Spain,Switzerland,1,0,1
TR,Singapore,Japan,1,0,1
5W,United Arab Emirates,Oman,1,0,1
W6,Italy,Montenegro,14,11,14
SV,Italy,Singapore,0,2,0
MS,Italy,Namibia,0,1,0
KL,United States,Aruba,0,1,0
EK,Italy,Bangladesh,0,2,0
LH,United States,Italy,3,3,3
LH,Poland,United States,4,1,4
VY,Spain,Belgium,2,0,2
LX,Italy,Austria,1,0,1
LX,Italy,Mexico,0,2,0
TK,Morocco,Turkey,1,2,1
SQ,Singapore,Thailand,1,0,1
TP,Switzerland,Mexico,0,1,0
SG,India,Thailand,1,0,1
BA,United Kingdom,Maldives,0,1,0
JA,Chile,Spain,0,1,0
FR,United Kingdom,United Kingdom,2,1,2
TK,Italy,Australia,0,26,0
IR,Iran,Italy,0,1,0
SV,Saudi Arabia,Saudi Arabia,3,0,3
FR,Czech Republic,Spain,1,1,1
W6,Saudi Arabia,Italy,9,16,9
W6,Kuwait,Italy,1,0,1
W6,Albania,Germany,1,2,1
SV,Switzerland,South Korea,1,1,1
AK,Indonesia,Italy,0,3,0
FR,Sweden,Poland,0,1,0
FR,Netherlands,Spain,0,1,0
AY,India,United Kingdom,2,0,2
TP,Italy,Canada,0,2,0
FR,Spain,Denmark,1,2,1
AR,Argentina,Brazil,0,1,0
FR,Austria,France,0,1,0
GF,Italy,United Arab Emirates,0,6,0
DY,Denmark,Netherlands,1,0,1
FR,Italy,Maldives,0,4,0
BA,Portugal,United Kingdom,2,0,2
CX,Italy,Singapore,1,0,1
TK,Moldova,Algeria,0,1,0
4Y,Germany,United States,0,1,0
HV,Republic of Ireland,France,2,0,2
AY,Norway,Finland,1,0,1
AV,Peru,Ecuador,0,2,0
A3,Slovenia,Greece,0,2,0
EK,Italy,Namibia,0,1,0
DL,South Africa,United States,1,0,1
EK,India,Italy,1,1,1
DL,Poland,United States,1,0,1
LO,Poland,Lithuania,0,1,0
UK,Thailand,Italy,0,2,0
LH,Italy,India,7,7,7
WG,Mexico,Canada,0,1,0
IB,Spain,Venezuela,0,2,0
A3,Italy,Israel,2,0,2
AS,United States,Italy,0,2,0
DY,Norway,Norway,4,8,4
TK,Italy,Dominican Republic,0,1,0
TP,Austria,Portugal,0,1,0
UX,Italy,Panama,1,6,1
CX,Italy,Indonesia,1,2,1
BA,Argentina,Italy,2,0,2
FR,France,United Kingdom,2,2,2
FR,Norway,Spain,0,1,0
TR,Japan,Greece,0,1,0
LO,Poland,Slovenia,0,1,0
BA,United States,Dominican Republic,0,2,0
XZ,Greece,Italy,29,0,29
LH,Romania,Italy,4,1,4
U2,Italy,Luxembourg,10,7,10
3U,Italy,China,0,4,0
FR,France,Bulgaria,1,0,1
