carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
U2,Italy,Spain,824,193,816
UX,Italy,Spain,9,39,9
TU,Italy,Tunisia,0,57,0
MU,Japan,Netherlands,0,21,0
1L,Italy,Czech Republic,0,0,0
LO,Italy,Lebanon,0,24,0
AF,Italy,United States,60,68,59
OD,Malaysia,Thailand,0,1,0
AS,United States,United States,0,10,0
CZ,Italy,Vietnam,4,14,4
IB,Italy,Senegal,2,16,2
AZ,Egypt,Italy,10,12,10
AR,Italy,Argentina,0,83,0
PG,Thailand,Thailand,43,75,43
SK,Italy,United States,16,39,16
BR,Japan,Italy,0,5,0
FR,Italy,France,340,525,337
W4,Italy,United Kingdom,280,183,277
EY,Italy,Malaysia,16,16,16
TK,Italy,Indonesia,10,41,10
AH,Algeria,Italy,0,1,0
IB,Italy,Colombia,13,18,13
KM,France,Malta,0,0,0
IB,Italy,Dominican Republic,8,17,8
W6,Italy,Hungary,133,296,132
LH,Italy,Brazil,13,13,13
FR,Italy,Czech Republic,97,210,96
FR,Italy,Netherlands,41,107,41
TK,Bulgaria,Turkey,5,0,5
KU,India,Italy,0,9,0
NO,Italy,Senegal,11,18,11
LA,Italy,Argentina,15,10,15
1L,Italy,France,0,0,0
B6,United Kingdom,The Bahamas,0,0,0
KM,France,Italy,0,1,0
GF,United Kingdom,,0,3,0
W6,Italy,United Arab Emirates,32,97,32
TU,France,Tunisia,0,1,0
KU,Italy,India,1,6,1
FR,Italy,Germany,212,289,210
MS,Italy,Egypt,8,52,8
1L,Italy,Hungary,0,0,0
5U,Guatemala,Mexico,0,2,0
UX,Spain,Spain,6,9,6
TC,Tanzania,Tanzania,0,5,0
TS,Italy,Canada,64,36,63
NO,Italy,Dominican Republic,6,15,6
ET,Italy,,0,0,0
SV,Italy,Kenya,2,4,2
7P,Panama,Panama,0,16,0
MS,Italy,Kenya,2,6,2
W6,Italy,Greece,333,371,330
FR,United Kingdom,Italy,108,144,107
TK,Slovenia,Turkey,11,4,11
W6,Italy,France,90,131,89
SP,Portugal,Portugal,6,10,6
LG,Italy,Luxembourg,10,8,10
FR,Malta,Italy,18,34,18
OS,Italy,Japan,2,9,2
NO,Italy,Italy,8,7,8
KM,Malta,France,0,0,0
TU,Italy,Turkey,0,6,0
FR,Spain,Spain,53,30,52
AT,United States,Italy,0,1,0
UX,Morocco,Italy,0,1,0
HY,Uzbekistan,Kazakhstan,0,0,0
NO,Italy,Maldives,4,1,4
GF,Italy,Maldives,0,6,0
IB,Italy,United States,11,83,11
AT,Italy,Ghana,2,8,2
FR,Germany,Italy,88,115,87
SV,Italy,Malaysia,7,11,7
CZ,Italy,Australia,0,5,0
AZ,United States,United States,0,0,0
KM,Spain,Malta,0,1,0
KU,Italy,Thailand,1,12,1
FR,Italy,Croatia,93,217,92
AF,Italy,Mexico,18,10,18
MU,Japan,Italy,0,11,0
RJ,Italy,Thailand,1,11,1
W6,United Arab Emirates,Italy,3,16,3
UG,Tunisia,Italy,0,6,0
FB,Bulgaria,Bulgaria,0,10,0
GF,Italy,Pakistan,0,1,0
TU,Italy,Burkina Faso,0,0,0
4Z,South Africa,South Africa,4,1,4
AZ,Italy,Japan,46,190,46
TK,Venezuela,Italy,2,2,2
LX,Italy,United States,41,54,41
NO,Italy,Mexico,3,11,3
AM,Mexico,Mexico,0,13,0
JU,Italy,Serbia,34,30,34
FR,Morocco,Spain,8,8,8
H2,Peru,Peru,0,7,0
NO,Italy,Madagascar,3,4,3
S4,Portugal,Portugal,1,2,1
AT,Italy,Morocco,61,122,60
PC,Turkey,Italy,30,96,30
UX,Spain,Colombia,2,4,2
VS,France,United States,0,1,0
CZ,Italy,Philippines,0,4,0
TK,Turkey,Germany,5,2,5
TK,France,Senegal,0,1,0
LH,Italy,United States,157,142,155
V7,Italy,France,116,80,115
3U,China,Italy,0,3,0
IB,Switzerland,Morocco,0,0,0
MH,Malaysia,Malaysia,6,6,6
VA,Australia,Italy,7,0,7
BA,Italy,United States,219,247,217
WJ,Argentina,Argentina,0,1,0
ET,Italy,Kenya,7,19,7
MS,India,Italy,0,0,0
FR,Austria,Italy,25,41,25
AY,Italy,United States,27,112,27
AI,France,Australia,0,2,0
5Z,South Africa,South Africa,0,0,0
H2,Chile,Peru,0,1,0
JU,Egypt,Italy,0,0,0
U2,United Kingdom,United Kingdom,10,0,10
3U,China,Hong Kong,0,1,0
UG,Tunisia,Tunisia,0,1,0
EY,Italy,,7,7,7
KU,Italy,Pakistan,0,2,0
U2,Italy,Morocco,65,17,64
LA,Peru,,0,0,0
TK,Germany,Turkey,11,24,11
KL,Italy,United States,53,329,52
MH,Malaysia,Singapore,0,1,0
SK,Italy,Spain,0,0,0
1L,Italy,Poland,0,0,0
AZ,Spain,United States,0,1,0
LQ,Thailand,Cambodia,0,0,0
TK,Italy,Australia,0,26,0
1L,Italy,Austria,0,0,0
QR,Spain,Indonesia,0,0,0
EK,Hong Kong,Italy,2,1,2
TK,Italy,Singapore,8,5,8
FR,France,Italy,64,64,63
W4,Italy,Italy,1735,1855,1718
IB,Spain,United States,1,2,1
TK,Italy,Malaysia,5,12,5
W6,Poland,France,2,11,2
KU,Switzerland,India,0,0,0
JL,Italy,,0,0,0
FD,Thailand,Thailand,0,69,0
EN,Italy,Germany,4,1,4
W6,France,Italy,20,17,20
LO,Egypt,Croatia,1,1,1
AM,Italy,Mexico,0,25,0
WY,Oman,Oman,1,0,1
QR,Italy,Japan,14,43,14
AY,Italy,Japan,12,4,12
AZ,Italy,Israel,0,5,0
UG,Italy,Tunisia,0,2,0
MS,Egypt,Egypt,5,16,5
LA,Chile,Italy,9,22,9
BX,Japan,South Korea,0,0,0
KM,Malta,Cyprus,0,2,0
SQ,Italy,Thailand,11,7,11
2W,Spain,Dominican Republic,0,1,0
VN,Vietnam,Thailand,0,4,0
SL,Thailand,Nepal,0,0,0
1L,Italy,Turkey,0,0,0
TK,Italy,Georgia,3,2,3
CY,Egypt,Italy,0,2,0
IB,Italy,,1,8,1
VZ,Thailand,Vietnam,0,12,0
TK,Republic of Macedonia,Turkey,0,0,0
AI,Nepal,United Arab Emirates,0,1,0
6E,Thailand,United Arab Emirates,0,0,0
MU,Italy,Japan,0,76,0
FR,Portugal,Italy,67,77,66
TK,Italy,Hungary,4,10,4
EW,Germany,Sweden,0,1,0
KQ,Kenya,Italy,1,0,1
NO,Italy,,0,7,0
QR,Italy,Pakistan,1,0,1
AT,Italy,Guinea,0,1,0
RJ,Switzerland,United Arab Emirates,0,0,0
JU,Italy,Egypt,0,7,0
TK,Turkey,Denmark,0,1,0
SK,Italy,,8,8,8
TP,Germany,Portugal,0,1,0
AR,Argentina,Italy,0,15,0
JU,Albania,Hungary,5,2,5
JU,Netherlands,Italy,0,0,0
HC,Senegal,Italy,0,0,0
FR,Estonia,Italy,2,7,2
1L,Italy,Germany,0,0,0
EY,Spain,Pakistan,0,0,0
OS,Italy,United States,0,8,0
FR,Italy,Republic of Ireland,115,215,114
FR,Luxembourg,Italy,3,6,3
EY,United Arab Emirates,Qatar,0,0,0
FR,Italy,Bulgaria,39,77,39
AF,United States,Italy,3,1,3
KM,Switzerland,Italy,0,0,0
AF,United States,,0,0,0
AT,Italy,Burkina Faso,0,0,0
GF,Jordan,Philippines,0,1,0
DY,Sweden,Sweden,0,2,0
OS,Austria,India,0,0,0
OS,Hungary,Italy,0,0,0
TU,Turkey,Italy,0,70,0
AZ,Italy,Australia,0,4,0
LX,Italy,Argentina,0,1,0
QR,Saudi Arabia,Qatar,1,0,1
QF,Italy,,0,0,0
TK,Italy,Senegal,0,4,0
B6,United States,United States,0,18,0
W6,Hungary,Italy,77,109,76
FR,Italy,Cyprus,34,64,34
FJ,United States,New Zealand,0,0,0
FR,Italy,Hungary,74,201,73
AC,Germany,,0,0,0
TK,Georgia,Italy,0,2,0
AT,Morocco,Spain,0,0,0
QR,Italy,Indonesia,19,40,19
W6,Italy,Portugal,44,47,44
EK,Italy,Mauritius,0,28,0
QR,Italy,India,3,17,3
JL,Japan,Japan,3,1,3
QR,Italy,Sri Lanka,5,12,5
SN,Italy,United States,0,6,0
VY,Spain,Spain,112,24,111
VS,Netherlands,,0,0,0
GQ,Greece,Greece,24,13,24
UK,India,India,4,2,4
TS,Portugal,Canada,1,0,1
UX,Spain,,0,0,0
EI,Italy,Republic of Ireland,14,33,14
BR,Indonesia,Italy,0,8,0
UA,United States,,0,2,0
1L,Italy,Portugal,0,0,0
EI,Belgium,Republic of Ireland,0,0,0
AC,Canada,United States,2,1,2
AI,United Arab Emirates,India,0,0,0
6E,United Arab Emirates,India,1,0,1
CA,Italy,Cambodia,0,4,0
5F,Moldova,Italy,0,16,0
6E,Saudi Arabia,Thailand,0,0,0
PR,Philippines,Hong Kong,0,0,0
SK,Norway,Denmark,0,2,0
QZ,Malaysia,Indonesia,0,2,0
TK,Turkey,Austria,0,1,0
KQ,Italy,Kenya,7,9,7
AF,France,,0,1,0
EK,Italy,Japan,1,8,1
NO,Canada,Italy,1,0,1
OU,France,Croatia,0,0,0
TK,Italy,Qatar,0,0,0
IB,Spain,Greece,2,0,2
AC,Italy,Mexico,4,7,4
3M,United States,United States,0,0,0
ET,Italy,Seychelles,6,10,6
TK,Turkey,France,2,2,2
JU,Italy,Hungary,0,2,0
QZ,Indonesia,Indonesia,0,25,0
U2,Italy,United Kingdom,217,47,215
CZ,United Kingdom,Australia,0,0,0
UX,Spain,Dominican Republic,0,2,0
6E,United Arab Emirates,Thailand,0,0,0
FR,Belgium,Italy,36,53,36
AR,Argentina,Argentina,0,8,0
SV,Italy,Saudi Arabia,0,2,0
TK,France,Turkey,22,158,22
TU,Italy,,0,0,0
FR,Finland,Italy,3,10,3
EY,Italy,India,4,18,4
FZ,Italy,Sri Lanka,0,6,0
FR,Romania,Italy,36,64,36
AC,United States,Canada,0,2,0
CA,Japan,Italy,0,4,0
TK,Turkey,Italy,20,49,20
TK,Italy,Burkina Faso,0,8,0
LH,Italy,Argentina,11,21,11
AZ,Italy,Togo,0,0,0
FR,Italy,Norway,27,36,27
AI,Thailand,Italy,0,1,0
PC,Italy,Turkey,237,580,235
W4,United Kingdom,Italy,61,30,60
AZ,Italy,Dominican Republic,0,6,0
IB,Portugal,Italy,6,4,6
VJ,Vietnam,Italy,0,5,0
W4,Italy,Canada,0,1,0
FR,United Kingdom,Portugal,2,0,2
VY,Switzerland,Spain,3,2,3
NP,Egypt,Egypt,0,2,0
TA,Nicaragua,Italy,0,2,0
XJ,Australia,Thailand,0,3,0
AH,Italy,,0,1,0
KM,Italy,Germany,0,1,0
W6,Hungary,Spain,1,0,1
FR,Czech Republic,Spain,2,1,2
W6,Serbia,Cyprus,1,0,1
VN,Japan,Italy,0,1,0
OG,Iceland,Latvia,0,1,0
XQ,Italy,United Arab Emirates,0,2,0
LX,Portugal,India,1,1,1
LH,Italy,Republic of Ireland,4,0,4
QR,Thailand,Italy,7,4,7
W4,Italy,Denmark,0,4,0
HV,Portugal,Netherlands,0,1,0
AA,United States,The Bahamas,3,0,3
KL,Italy,Kenya,0,1,0
TK,Slovenia,Taiwan,0,1,0
OS,Italy,Lithuania,0,1,0
LX,Sweden,Italy,5,0,5
AP,Italy,Greece,0,4,0
MS,Italy,Ethiopia,1,3,1
AZ,Italy,French Polynesia,0,1,0
KM,Italy,Cyprus,0,5,0
EK,Netherlands,Thailand,1,0,1
VY,Spain,Thailand,0,2,0
UX,United States,Spain,0,1,0
OZ,United Kingdom,South Korea,1,0,1
TU,Belgium,Tunisia,0,1,0
EI,France,Republic of Ireland,0,1,0
U2,France,Armenia,0,9,0
LX,Switzerland,Italy,8,19,8
IB,France,Spain,8,3,8
AZ,Switzerland,Italy,2,20,2
KL,Italy,Hungary,0,4,0
XJ,Thailand,Japan,0,1,0
UA,United States,French Polynesia,0,3,0
AV,Costa Rica,Italy,0,2,0
FR,Malta,Austria,1,0,1
AA,Spain,United States,1,0,1
FR,Germany,United Kingdom,1,0,1
TK,Mali,France,0,1,0
EY,Italy,Fiji,0,1,0
FR,Greece,Bulgaria,0,1,0
LH,Switzerland,United Kingdom,0,1,0
DY,Denmark,Netherlands,1,0,1
VY,Italy,Senegal,8,1,8
FR,Italy,Turkey,0,123,0
AZ,Italy,Netherlands,14,60,14
UX,Italy,Dominican Republic,6,18,6
FR,Italy,Montenegro,0,8,0
AF,Italy,Netherlands,2,2,2
FR,Israel,Italy,8,3,8
AH,Italy,Senegal,0,2,0
AC,Netherlands,Canada,4,0,4
MB,Germany,Egypt,0,1,0
W6,Sweden,Poland,1,2,1
FR,Morocco,Germany,0,1,0
FR,Italy,Nepal,0,1,0
AZ,Italy,Faroe Islands,0,1,0
XY,Saudi Arabia,Egypt,0,1,0
W6,Italy,Bangladesh,0,5,0
SN,Belgium,Kenya,1,0,1
N0,United States,France,1,0,1
W6,Italy,Norway,0,4,0
QR,Italy,Malaysia,5,3,5
FR,United Kingdom,United Kingdom,1,2,1
IB,Spain,Portugal,0,1,0
FT,Italy,Egypt,0,7,0
BA,Austria,United States,1,0,1
EW,Italy,Germany,171,128,169
MS,Turkey,Italy,0,12,0
TK,Iraq,Italy,1,3,1
TK,Italy,Tanzania,2,7,2
QR,Italy,Iran,1,2,1
VY,Germany,Spain,5,3,5
LA,Brazil,United States,1,3,1
QR,Thailand,Qatar,1,0,1
IB,Italy,El Salvador,1,3,1
LH,Portugal,South Africa,2,0,2
BJ,Tunisia,France,1,0,1
FR,United Kingdom,Croatia,1,0,1
QR,Italy,Kenya,1,0,1
AZ,France,Italy,15,29,15
LH,United Kingdom,Nigeria,0,1,0
PC,Iraq,Italy,0,3,0
UA,Switzerland,United States,1,0,1
U2,Switzerland,Denmark,1,0,1
QF,Italy,Australia,3,4,3
PC,Italy,United Arab Emirates,3,5,3
WS,Italy,Canada,0,4,0
A3,Greece,Albania,4,1,4
FR,Montenegro,Italy,0,1,0
FI,Republic of Ireland,United States,0,1,0
CZ,Italy,Japan,1,1,1
EK,Italy,Tanzania,6,5,6
BY,United Kingdom,Italy,2,1,2
FR,Luxembourg,Spain,0,2,0
AT,Spain,Morocco,1,3,1
MS,Italy,Mauritius,0,1,0
EK,Czech Republic,Singapore,1,0,1
FR,Spain,Austria,1,0,1
LH,Finland,Italy,1,0,1
GQ,Greece,Italy,11,11,11
W9,Romania,Germany,0,1,0
LX,Italy,Hungary,10,27,10
NK,United States,Italy,0,6,0
AZ,Italy,The Bahamas,0,1,0
AZ,Italy,United Kingdom,11,20,11
AZ,Italy,Costa Rica,0,12,0
AZ,Italy,Nigeria,0,5,0
AZ,Italy,Denmark,1,2,1
JU,Italy,Croatia,1,1,1
KQ,Italy,,0,2,0
VE,Colombia,Colombia,0,1,0
FZ,Tanzania,Italy,0,4,0
U2,Italy,Albania,0,1,0
UX,Italy,Argentina,0,3,0
TK,Turkey,United Kingdom,1,0,1
IR,Iran,France,0,1,0
A3,Italy,Greece,53,211,52
ET,Tanzania,Italy,6,3,6
A3,Italy,Turkey,0,4,0
AK,Malaysia,Malaysia,0,12,0
TK,Belgium,Turkey,2,1,2
AZ,Morocco,Italy,8,1,8
FZ,Maldives,Italy,1,3,1
LX,Argentina,Italy,0,4,0
AZ,Italy,Portugal,1,7,1
W6,Greece,Hungary,1,0,1
LA,Italy,Uruguay,0,4,0
E5,Italy,Indonesia,0,1,0
W4,Romania,Cyprus,1,3,1
HY,Uzbekistan,Italy,0,2,0
EK,Italy,Bangladesh,0,2,0
WJ,Argentina,Italy,0,1,0
JL,United States,Philippines,0,1,0
AF,Italy,Costa Rica,7,8,7
A3,Greece,Italy,30,38,30
EW,Czech Republic,Italy,7,3,7
FZ,Italy,Tanzania,6,38,6
AF,Italy,Martinique,2,0,2
FR,Italy,Pakistan,0,3,0
EC,Italy,France,0,6,0
AV,Colombia,United States,1,0,1
LO,Belgium,Poland,0,2,0
TR,Indonesia,Italy,0,3,0
SG,India,Italy,0,2,0
AZ,Italy,Taiwan,0,1,0
BT,Germany,Latvia,1,0,1
FR,Norway,United Kingdom,1,0,1
TP,Portugal,Belgium,1,0,1
UA,United States,Italy,4,11,4
QR,Italy,Thailand,48,145,48
EY,Italy,Sri Lanka,1,5,1
MU,Japan,Austria,0,1,0
AF,Spain,United States,0,2,0
TK,Italy,Vietnam,0,7,0
W4,Romania,Sweden,0,1,0
W6,Hungary,France,1,0,1
W4,Austria,France,0,1,0
TK,Czech Republic,Turkey,1,0,1
VY,Belgium,Spain,1,0,1
OS,Italy,Sweden,2,3,2
LO,Japan,Germany,0,1,0
TK,Bangladesh,Italy,0,3,0
AZ,Chile,Italy,0,1,0
PC,Italy,Kazakhstan,1,1,1
5F,Armenia,Georgia,0,1,0
U2,Germany,Italy,43,3,43
FR,United Kingdom,Republic of Ireland,4,6,4
XQ,Austria,Turkey,0,1,0
KL,Netherlands,Italy,15,14,15
AF,Republic of Ireland,Mexico,0,1,0
IB,Italy,Uruguay,0,4,0
PC,Turkey,Republic of Macedonia,3,0,3
LH,Italy,Mozambique,0,1,0
,Switzerland,Republic of Kosovo,2,0,2
AC,Canada,Italy,0,2,0
GF,Italy,France,0,2,0
TK,Romania,Turkey,4,0,4
7C,Thailand,South Korea,0,1,0
KL,Germany,Ecuador,2,0,2
HT,Italy,Italy,0,3,0
VY,Italy,United States,4,10,4
A3,Spain,Greece,5,3,5
3L,India,Italy,0,8,0
W4,United Kingdom,Austria,3,1,3
KU,Iran,France,0,2,0
SV,India,Italy,0,7,0
FR,Hungary,Spain,1,1,1
W4,Italy,Jordan,0,3,0
ZG,Japan,Philippines,0,2,0
AK,Malaysia,Thailand,0,4,0
AF,Finland,Italy,1,0,1
KL,Czech Republic,Belgium,1,0,1
FZ,Italy,United Arab Emirates,18,48,18
W4,Italy,Romania,259,333,256
LH,Germany,Germany,4,2,4
LX,Italy,Brazil,2,15,2
SK,Italy,Denmark,9,13,9
EW,Germany,Italy,70,73,69
AF,Italy,Colombia,4,15,4
W6,Italy,,0,45,0
U2,Morocco,Italy,15,1,15
OB,Spain,Argentina,0,3,0
NO,Italy,Republic of Ireland,0,1,0
TK,Germany,Thailand,0,1,0
SQ,Australia,Italy,2,4,2
BQ,Italy,Portugal,0,1,0
CX,Italy,Australia,0,1,0
BR,Italy,China,0,2,0
DY,Sweden,Finland,2,3,2
8B,Indonesia,Indonesia,0,8,0
B9,Turkey,Iran,0,1,0
VY,United Kingdom,Spain,3,6,3
DY,Sweden,Denmark,4,1,4
SM,Egypt,Saudi Arabia,2,5,2
KL,Italy,Uganda,0,1,0
PC,Italy,Jordan,0,4,0
W4,Spain,Bulgaria,0,1,0
EK,Australia,Italy,2,1,2
LH,Portugal,Italy,0,1,0
EW,Portugal,Germany,1,0,1
KM,Malta,United Kingdom,0,2,0
KL,Italy,Republic of Ireland,1,0,1
PK,Saudi Arabia,Pakistan,1,0,1
EK,Maldives,Sri Lanka,0,1,0
AF,Spain,Canada,1,0,1
W6,Italy,Germany,0,1,0
SK,Italy,Germany,0,2,0
FR,Belgium,Portugal,0,1,0
B2,Armenia,Belarus,0,1,0
UX,Switzerland,Cuba,0,1,0
W6,Italy,Uzbekistan,0,4,0
LH,Germany,Italy,61,65,60
EK,Italy,Malaysia,7,0,7
AF,Italy,Australia,0,8,0
UU,Mayotte,Réunion,0,1,0
W6,Germany,Italy,0,2,0
FR,Latvia,Italy,0,4,0
XJ,Japan,,0,1,0
KL,Portugal,Italy,0,4,0
NM,French Polynesia,French Polynesia,0,2,0
KC,Kazakhstan,Georgia,0,2,0
IB,Italy,Puerto Rico,0,1,0
KL,Italy,Poland,2,1,2
AF,Finland,Mexico,0,1,0
ZA,Cambodia,Thailand,0,1,0
OS,Italy,Serbia,2,9,2
FR,Italy,Tunisia,0,12,0
NO,Italy,Greece,17,17,17
LO,Italy,Latvia,0,1,0
E9,Cuba,Italy,0,2,0
SQ,Spain,Italy,1,1,1
KL,Denmark,Italy,2,1,2
LY,Israel,Italy,2,3,2
AF,France,Norway,0,1,0
HV,Italy,Republic of Ireland,1,0,1
MU,Australia,China,0,1,0
BZ,Hungary,Italy,0,2,0
DY,Norway,Germany,0,1,0
KE,South Korea,Israel,1,0,1
AT,Morocco,United Kingdom,0,1,0
W6,Armenia,Italy,1,11,1
LX,Switzerland,Spain,1,12,1
LX,Italy,Japan,6,6,6
FO,Argentina,Argentina,12,1,12
F3,Saudi Arabia,Italy,0,1,0
NK,Colombia,Italy,0,4,0
KL,Italy,Malaysia,1,0,1
W6,Germany,Sweden,0,3,0
VY,Italy,Iceland,0,2,0
BT,Latvia,Sweden,1,0,1
PK,Pakistan,Spain,0,1,0
W4,Italy,Sri Lanka,0,1,0
FJ,Hong Kong,New Zealand,1,0,1
3F,Georgia,Armenia,0,1,0
QG,Indonesia,Indonesia,0,1,0
FR,Germany,Portugal,1,0,1
TK,Moldova,Denmark,0,1,0
U2,United Kingdom,Italy,78,6,77
GF,Italy,Philippines,0,11,0
MU,Vietnam,Italy,0,20,0
LH,Italy,,0,52,0
W4,Italy,Portugal,1,11,1
EK,Italy,Vietnam,0,3,0
TK,Italy,Lebanon,7,13,7
VA,Australia,Indonesia,2,0,2
TK,Italy,South Korea,2,6,2
IB,Spain,Puerto Rico,1,0,1
DT,Portugal,Mozambique,0,1,0
UA,Canada,Cuba,1,0,1
FD,China,Thailand,0,1,0
FR,Italy,Thailand,0,5,0
XZ,Italy,Romania,57,8,56
OS,Italy,Egypt,4,8,4
WY,Italy,Sri Lanka,0,2,0
W6,Saudi Arabia,Italy,6,5,6
EY,Japan,Italy,0,2,0
AF,France,Italy,29,12,29
U2,Denmark,Italy,4,1,4
OS,Poland,Austria,0,1,0
YS,Tanzania,Tanzania,2,0,2
QZ,Thailand,Indonesia,0,6,0
AZ,United States,,0,1,0
TS,Italy,,1,4,1
UX,Switzerland,Peru,1,0,1
QR,United Kingdom,India,1,0,1
FR,Jordan,Morocco,0,1,0
EI,Republic of Ireland,United Kingdom,0,1,0
PC,France,Turkey,23,50,23
CM,Cuba,Argentina,0,1,0
LH,Italy,The Bahamas,0,1,0
XQ,Switzerland,Turkey,0,20,0
CA,Italy,Philippines,0,4,0
XZ,Italy,Croatia,0,1,0
SV,Egypt,India,0,1,0
U2,Switzerland,Turkey,1,0,1
5J,Philippines,Vietnam,1,0,1
TP,Spain,Cape Verde,0,2,0
JU,Italy,Romania,0,1,0
DY,Italy,Estonia,0,1,0
LH,Italy,Georgia,2,9,2
PC,Albania,Switzerland,0,1,0
QR,Denmark,Thailand,0,1,0
FR,Malta,Greece,1,5,1
W6,Israel,Italy,3,1,3
LH,Italy,Angola,3,1,3
TA,United States,Nicaragua,0,1,0
NO,Dominican Republic,Spain,1,0,1
GF,Germany,,0,1,0
PK,Pakistan,Saudi Arabia,0,1,0
UA,Italy,Costa Rica,1,0,1
FR,Italy,,0,211,0
MS,Italy,India,1,3,1
LO,Moldova,Italy,0,1,0
JU,Serbia,United Kingdom,0,1,0
TK,Hungary,Turkey,2,1,2
QR,Italy,Uganda,0,1,0
FR,Italy,Cuba,0,19,0
XP,United States,United States,0,1,0
LX,Italy,United Arab Emirates,1,1,1
LH,Germany,Albania,2,0,2
AZ,India,Italy,3,1,3
RJ,Jordan,Egypt,0,1,0
NO,Italy,Jordan,0,1,0
W4,Italy,Mexico,0,1,0
IB,Spain,Belgium,1,1,1
FR,Belgium,Greece,0,1,0
VY,Morocco,Italy,1,0,1
5W,United Arab Emirates,Maldives,0,9,0
UA,United States,Mexico,3,1,3
FR,Portugal,Austria,2,3,2
A3,Turkey,Greece,2,6,2
EK,Italy,Thailand,17,9,17
AM,Mexico,Italy,0,5,0
DY,France,Denmark,3,0,3
VY,Denmark,Spain,1,2,1
AF,Senegal,Italy,0,2,0
LX,Portugal,Italy,1,0,1
A3,Israel,Greece,0,1,0
BA,Italy,Australia,0,2,0
U2,Italy,France,738,119,731
SN,Italy,Ivory Coast,3,2,3
FZ,United Arab Emirates,Italy,1,6,1
V7,Spain,Spain,8,3,8
RJ,Jordan,,0,2,0
W6,Italy,Singapore,0,2,0
SQ,Japan,Italy,1,0,1
KL,United Kingdom,Netherlands,0,1,0
F3,Saudi Arabia,Saudi Arabia,0,2,0
5F,Germany,Moldova,0,1,0
TG,Indonesia,Thailand,0,1,0
FR,Italy,Egypt,0,12,0
IB,Spain,Argentina,1,0,1
EK,Italy,Philippines,4,9,4
W4,Albania,Germany,1,0,1
TP,Portugal,Switzerland,0,4,0
LX,Spain,Norway,0,1,0
OS,Iran,Italy,0,1,0
W4,Italy,Nepal,0,2,0
EK,Slovenia,India,1,0,1
AF,Italy,Tunisia,0,2,0
MM,China,Japan,0,1,0
CZ,Italy,Malaysia,0,2,0
LH,Kenya,United States,1,0,1
HU,China,Thailand,0,1,0
LO,Italy,South Korea,0,25,0
FR,Denmark,,0,1,0
IB,Italy,United Kingdom,0,1,0
W9,United Kingdom,Israel,2,0,2
BJ,Italy,Tunisia,7,19,7
LA,Argentina,Spain,1,0,1
KL,Italy,Canada,2,6,2
AF,Italy,South Korea,2,3,2
AZ,Israel,Tunisia,0,2,0
KL,United Kingdom,Italy,2,0,2
EC,Italy,Germany,0,1,0
JU,Serbia,Greece,1,0,1
OS,Albania,Germany,1,0,1
WE,Thailand,Thailand,0,1,0
HV,Netherlands,Denmark,1,0,1
W6,Germany,Bulgaria,4,1,4
EW,Italy,Czech Republic,22,4,22
UX,Italy,Colombia,2,10,2
LH,Italy,Mexico,3,6,3
SV,Germany,Egypt,0,1,0
W6,Netherlands,Hungary,1,1,1
GM,Switzerland,Spain,0,1,0
AK,Maldives,Indonesia,0,1,0
