carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
SQ,Italy,Indonesia,4,1,4
LO,Italy,United States,0,7,0
MU,Hong Kong,,0,0,0
AZ,Lebanon,Italy,0,0,0
BT,Norway,Italy,0,1,0
TP,Italy,Mexico,11,32,11
A3,Italy,Egypt,0,1,0
FR,Republic of Ireland,Italy,16,24,16
AT,Italy,Ivory Coast,3,6,3
ET,Italy,,0,2,0
ZA,Thailand,Cambodia,0,0,0
W6,Italy,Armenia,18,21,18
KU,Italy,Malaysia,0,4,0
BA,Germany,,0,0,0
AZ,Peru,Italy,0,0,0
MS,Italy,Egypt,0,60,0
AH,France,Algeria,0,2,0
AZ,Panama,Italy,0,0,0
FR,Portugal,Portugal,12,15,12
HY,Uzbekistan,Uzbekistan,0,0,0
NO,Maldives,Italy,2,0,2
TP,Italy,Brazil,48,169,48
LO,Italy,Canada,0,18,0
AF,Italy,Costa Rica,3,2,3
TK,Italy,Democratic Republic of the Congo,0,0,0
4Z,South Africa,South Africa,4,4,4
MS,Egypt,Italy,0,14,0
BA,United States,Mexico,0,1,0
IB,Italy,Portugal,14,9,14
U2,Italy,France,728,94,721
AT,Italy,United States,1,3,1
DY,Norway,Norway,0,14,0
WY,Italy,Thailand,1,33,1
AH,Italy,Ivory Coast,0,0,0
LH,Mexico,Italy,2,0,2
RO,Romania,Italy,0,7,0
BA,United Kingdom,French Polynesia,0,0,0
UX,Morocco,Italy,0,0,0
KL,Switzerland,United States,0,14,0
7C,South Korea,Thailand,1,2,1
AZ,Italy,Eritrea,0,0,0
AY,Italy,,0,5,0
AZ,Italy,Mexico,0,62,0
U2,Italy,Germany,114,7,113
LG,Italy,Luxembourg,10,14,10
W6,Albania,Italy,35,79,35
AY,Italy,United States,37,340,37
AZ,Italy,Australia,0,11,0
NO,Dominican Republic,Italy,6,1,6
AT,Italy,Nigeria,0,1,0
UX,Venezuela,Italy,4,9,4
FR,Spain,Spain,52,40,51
UX,Italy,Dominican Republic,8,21,8
LA,Brazil,Chile,0,0,0
AZ,United Kingdom,Italy,8,4,8
FR,Italy,Republic of Ireland,105,207,104
LA,Italy,Chile,2,13,2
TK,Italy,Pakistan,1,6,1
FR,Austria,Italy,32,25,32
G3,Brazil,,0,0,0
WS,Italy,Canada,0,7,0
RJ,Italy,Thailand,0,10,0
HF,Liberia,Ivory Coast,0,11,0
UX,Spain,Italy,8,20,8
LA,Peru,Italy,0,19,0
ET,Cameroon,Italy,0,2,0
U2,Italy,Netherlands,374,55,370
W6,Italy,Iceland,25,53,25
WM,Sint Maarten,Saint Barthélemy,0,2,0
W6,Italy,Republic of Macedonia,29,21,29
AF,Italy,Brazil,14,30,14
QR,Thailand,Italy,6,7,6
SK,Italy,Canada,0,6,0
TK,Italy,Venezuela,1,18,1
AZ,Italy,France,15,76,15
WY,France,,0,0,0
LH,Italy,Germany,92,156,91
AF,Peru,Italy,9,20,9
AM,Mexico,Mexico,0,7,0
KL,Canada,Greece,0,0,0
IB,Italy,United States,7,85,7
TP,Italy,Cape Verde,4,11,4
JU,Italy,Turkey,2,8,2
VS,France,Mexico,0,7,0
AS,United States,United States,0,22,0
EY,Italy,Pakistan,0,0,0
AZ,Italy,Seychelles,0,3,0
CY,Cyprus,Lebanon,0,2,0
LA,Peru,Chile,0,2,0
AZ,Italy,Maldives,0,10,0
MH,Malaysia,Singapore,0,0,0
WY,Italy,,0,0,0
NO,Italy,Cape Verde,2,0,2
4Y,Italy,Germany,0,2,0
LH,Albania,,0,0,0
IB,Italy,Colombia,5,14,5
LH,Luxembourg,,0,0,0
EY,Pakistan,United Kingdom,0,0,0
EN,Italy,United States,0,9,0
LH,Italy,Spain,9,9,9
FR,Italy,Sweden,37,111,37
AZ,Italy,Switzerland,4,17,4
ET,Kenya,Italy,0,0,0
V7,Italy,Greece,334,380,331
TP,Portugal,Italy,26,26,26
HY,Italy,Uzbekistan,0,1,0
AH,Italy,Algeria,0,12,0
PU,Spain,Peru,0,0,0
TG,Thailand,Indonesia,0,1,0
SQ,Japan,United Kingdom,0,0,0
FR,Romania,Italy,11,66,11
LH,United States,Mexico,0,5,0
AZ,United States,Japan,0,0,0
TP,Italy,Senegal,6,13,6
TK,France,India,0,0,0
AI,United Arab Emirates,India,0,0,0
UX,Italy,,0,7,0
AF,Italy,Faroe Islands,1,8,1
PK,United Arab Emirates,Pakistan,0,0,0
TK,Italy,Kenya,3,15,3
QR,Switzerland,,0,0,0
NO,Mexico,Italy,0,0,0
AT,Italy,,0,2,0
UA,Italy,Canada,0,9,0
BA,Italy,Canada,0,1,0
CY,Italy,Lebanon,0,2,0
FZ,Sri Lanka,Italy,0,0,0
QR,Italy,Indonesia,34,63,34
TK,Italy,Mauritius,1,4,1
UX,United States,Dominican Republic,0,0,0
EK,Italy,Philippines,6,6,6
IB,Italy,Dominican Republic,10,10,10
LH,Italy,Hungary,2,2,2
TK,Italy,Thailand,19,16,19
EK,Italy,Vietnam,3,8,3
CY,Cyprus,Greece,0,1,0
AF,Italy,Panama,6,1,6
QR,Switzerland,Indonesia,0,0,0
BA,United States,Italy,5,2,5
QR,France,United Kingdom,0,0,0
EW,Republic of Kosovo,Germany,0,0,0
CX,Indonesia,,0,0,0
QR,Italy,Qatar,0,1,0
G3,Brazil,Brazil,0,22,0
EY,Italy,Japan,0,1,0
PR,Philippines,Indonesia,0,1,0
NO,Italy,Senegal,12,3,12
VA,Australia,Australia,6,6,6
TP,Italy,Morocco,1,10,1
AZ,Tunisia,Italy,2,2,2
LH,Puerto Rico,Italy,0,0,0
CA,Italy,New Zealand,0,1,0
AZ,United States,Argentina,0,0,0
LA,Bolivia,Chile,0,0,0
LH,United States,United States,0,11,0
FR,Luxembourg,Italy,3,6,3
ET,Madagascar,Italy,1,0,1
V7,Italy,France,81,77,80
HC,Italy,Senegal,0,5,0
U2,Italy,Greece,798,128,790
TP,Spain,Brazil,0,0,0
MH,Australia,Malaysia,0,0,0
ME,Cyprus,Lebanon,0,0,0
U2,United Kingdom,Italy,80,31,79
TK,Senegal,Italy,0,2,0
PC,Italy,Egypt,2,7,2
XQ,Germany,Turkey,3,1,3
CA,Thailand,Italy,0,4,0
EY,United Arab Emirates,Maldives,1,0,1
EW,Germany,Netherlands,2,0,2
U2,Czech Republic,Italy,2,0,2
NO,Senegal,Italy,0,1,0
AZ,Italy,Namibia,0,1,0
EE,Italy,Germany,0,1,0
ME,Italy,Lebanon,0,10,0
AF,Italy,Cuba,11,10,11
NO,Italy,Greece,21,20,21
JL,United States,United States,0,2,0
VN,Laos,Vietnam,2,1,2
DY,Sweden,Finland,0,1,0
AF,Germany,France,1,1,1
FR,United Kingdom,Netherlands,0,1,0
AV,Spain,Peru,1,0,1
FD,Thailand,Laos,0,2,0
KL,Italy,Vietnam,0,1,0
TX,France,Martinique,1,1,1
A3,Slovenia,Greece,0,1,0
PC,Germany,Nepal,0,2,0
KL,Italy,Argentina,4,3,4
A3,Georgia,Italy,0,2,0
AV,Colombia,Italy,0,5,0
AF,Czech Republic,Italy,1,0,1
RJ,Italy,Jordan,0,24,0
TR,Germany,Australia,0,6,0
FR,Sweden,Sweden,1,2,1
DE,Italy,Germany,0,1,0
KL,Netherlands,Bonaire,0,1,0
QR,Italy,Japan,1,3,1
AT,United Kingdom,Morocco,0,1,0
SM,Switzerland,Egypt,0,1,0
LH,France,Albania,0,1,0
JZ,Peru,Peru,0,13,0
W4,Italy,Albania,240,84,238
UA,United States,Republic of Ireland,2,0,2
DY,Italy,Sweden,0,22,0
KL,Italy,Republic of Ireland,3,0,3
W6,Romania,United Kingdom,2,0,2
5W,Albania,United Arab Emirates,1,0,1
LH,Austria,Netherlands,1,0,1
VY,Spain,,0,1,0
VB,Mexico,United States,0,1,0
VU,Vietnam,Vietnam,0,3,0
KC,Kazakhstan,Hungary,0,3,0
LO,Italy,Armenia,4,0,4
BR,Italy,Indonesia,0,2,0
TU,Tunisia,Greece,0,1,0
PG,Thailand,Cambodia,1,0,1
H2,Peru,Peru,0,3,0
TR,Japan,Italy,0,3,0
W6,Poland,Iceland,1,0,1
HV,Italy,United States,0,1,0
MU,Italy,Japan,0,3,0
FR,Greece,Italy,70,80,69
WY,Switzerland,Tanzania,0,2,0
AV,United States,Peru,3,1,3
AI,Italy,Australia,0,3,0
TG,Switzerland,Thailand,1,2,1
BA,Portugal,,0,1,0
TK,Kuwait,Italy,0,1,0
KL,Italy,South Korea,2,0,2
W6,Italy,Malaysia,0,1,0
NK,United States,,0,6,0
DL,Germany,,3,0,3
Q4,Dominican Republic,Cuba,0,1,0
LO,Italy,Azerbaijan,1,2,1
WE,Myanmar,Thailand,0,1,0
BT,Finland,Italy,0,1,0
UX,Italy,Tunisia,1,0,1
KL,Canada,Italy,1,0,1
DY,Estonia,Norway,0,2,0
LH,Italy,Turkey,4,8,4
SQ,Indonesia,Italy,1,2,1
NO,United States,Italy,4,2,4
FR,Jordan,Italy,4,9,4
TK,Italy,Senegal,0,6,0
A3,Lebanon,Italy,2,3,2
GQ,Germany,Greece,0,2,0
G9,Italy,Kenya,2,3,2
V7,Denmark,France,2,0,2
SN,Portugal,Belgium,1,0,1
FR,Hungary,Israel,1,0,1
EN,Italy,Sri Lanka,0,3,0
KL,Italy,Philippines,1,2,1
LH,Italy,Lebanon,2,1,2
AC,United States,Canada,0,9,0
U2,Italy,Iceland,20,12,20
TK,Turkey,,0,2,0
UA,Germany,Mexico,2,0,2
TK,Italy,Colombia,0,2,0
SQ,Italy,Singapore,3,2,3
BR,Singapore,Italy,0,1,0
QR,Egypt,Maldives,0,1,0
JQ,Cambodia,Singapore,1,0,1
U2,Denmark,Italy,5,0,5
U2,Switzerland,France,1,0,1
AZ,Algeria,Italy,0,1,0
IB,Spain,Morocco,1,0,1
TP,Italy,Portugal,90,178,89
W6,Saudi Arabia,Italy,11,9,11
AA,United States,Colombia,7,0,7
W4,Italy,Montenegro,8,3,8
SS,France,Martinique,2,0,2
SK,Denmark,United States,0,1,0
CX,Italy,Indonesia,1,1,1
ET,Ethiopia,Djibouti,0,1,0
LH,Germany,Sweden,0,1,0
DY,Czech Republic,Canada,0,1,0
RC,Faroe Islands,Denmark,0,1,0
BY,United Kingdom,Greece,1,0,1
BT,Italy,United Arab Emirates,0,1,0
FB,Italy,Bulgaria,0,8,0
AZ,Italy,Peru,0,8,0
JQ,Australia,Italy,0,1,0
PC,Italy,,0,12,0
TK,Albania,,0,3,0
BA,Italy,Cuba,0,1,0
UX,Cuba,Spain,2,2,2
LX,Italy,Greece,2,8,2
MH,Italy,,0,2,0
FR,Italy,Uzbekistan,0,1,0
TP,Spain,Portugal,2,5,2
2B,Italy,Albania,0,100,0
OS,Italy,Austria,48,73,48
W4,United Kingdom,Italy,17,4,17
U2,Portugal,France,1,0,1
RO,Romania,Romania,0,6,0
AM,Switzerland,,0,2,0
BA,Argentina,Italy,2,0,2
UX,Switzerland,Colombia,1,3,1
SN,Italy,Angola,1,0,1
SN,Senegal,Italy,1,0,1
SQ,United Arab Emirates,Vietnam,1,0,1
CI,Italy,Philippines,0,5,0
FD,Cambodia,Thailand,0,1,0
FR,Hungary,Italy,15,13,15
3L,United Arab Emirates,Oman,0,2,0
JU,Italy,Greece,1,16,1
SV,Italy,Mauritius,1,6,1
H4,Romania,Italy,0,6,0
LH,Finland,Germany,0,3,0
FR,Italy,Peru,0,2,0
KL,Italy,Seychelles,0,1,0
LG,Luxembourg,Romania,1,0,1
AF,Italy,Sierra Leone,2,0,2
LX,China,Italy,1,1,1
W4,Italy,Germany,1,0,1
U2,United Kingdom,Greece,3,1,3
FZ,Pakistan,Italy,0,5,0
6E,Republic of Ireland,India,0,2,0
FR,Italy,Australia,0,8,0
XQ,Turkey,Albania,0,1,0
EY,United Arab Emirates,United States,0,2,0
TS,Italy,,0,1,0
BY,Morocco,Italy,0,1,0
EW,Croatia,Germany,1,0,1
U2,Italy,Denmark,20,8,20
SQ,Singapore,Italy,2,3,2
U2,Portugal,Portugal,11,2,11
NO,Italy,,0,11,0
NO,Cuba,Italy,10,6,10
KI,Malaysia,Malaysia,0,2,0
ET,Italy,Malawi,0,1,0
XR,Spain,Germany,1,0,1
GF,Italy,Oman,0,1,0
GF,Italy,Philippines,0,1,0
AZ,Luxembourg,Italy,0,1,0
FR,Belgium,Italy,48,44,48
SK,Norway,Iceland,1,0,1
5W,United Arab Emirates,Maldives,9,6,9
AA,United States,,3,0,3
FR,Italy,Argentina,0,12,0
ZB,Italy,Albania,0,27,0
5F,Georgia,Italy,0,3,0
QR,Qatar,Italy,0,2,0
6E,India,India,14,11,14
U2,Italy,Luxembourg,9,6,9
BT,Uzbekistan,Italy,0,1,0
QR,Maldives,Switzerland,1,0,1
LH,Italy,Kenya,19,4,19
TK,Italy,Malaysia,7,4,7
SK,Italy,Netherlands,0,2,0
Y4,Guatemala,Italy,0,1,0
FR,Netherlands,Italy,13,20,13
LX,France,Italy,2,1,2
UX,Colombia,Spain,0,1,0
LH,Germany,Mexico,0,3,0
JU,Italy,Republic of Macedonia,2,1,2
AK,Singapore,,0,1,0
AV,United States,United States,0,1,0
AY,Germany,United States,1,1,1
FR,Denmark,Czech Republic,1,0,1
AF,Italy,France,153,118,151
FR,France,France,2,1,2
B6,Italy,United States,0,11,0
MU,China,Thailand,0,4,0
TK,Sweden,Singapore,1,0,1
MK,South Africa,,0,3,0
VY,United States,Italy,3,0,3
EW,Spain,Germany,1,1,1
AY,Cambodia,Italy,0,1,0
AC,Italy,Cuba,0,1,0
SV,India,Italy,0,2,0
QF,Australia,Australia,10,3,10
VY,France,Croatia,2,0,2
W6,Estonia,Italy,1,2,1
MS,Egypt,Egypt,0,16,0
BT,Italy,Latvia,6,0,6
5W,United Arab Emirates,Italy,0,4,0
AT,Senegal,Italy,3,2,3
LO,Lithuania,United Kingdom,0,1,0
VN,Italy,Vietnam,0,3,0
OS,Albania,United States,1,0,1
AT,Morocco,Western Sahara,5,0,5
U8,Israel,Italy,0,2,0
W6,Belgium,Italy,0,3,0
UX,Spain,Venezuela,0,2,0
BR,Indonesia,Germany,0,1,0
U2,United Kingdom,Netherlands,6,0,6
AF,Italy,Ecuador,0,3,0
CY,Egypt,Italy,0,8,0
SM,Italy,Libya,0,1,0
VJ,Vietnam,Singapore,0,1,0
QR,Italy,India,2,1,2
FR,Italy,Switzerland,0,3,0
VY,Italy,Germany,0,2,0
FR,Italy,Mauritius,0,1,0
TK,Italy,Niger,0,1,0
QZ,Malaysia,Indonesia,0,3,0
RO,Romania,Turkey,0,1,0
KL,Portugal,France,1,1,1
TA,Nicaragua,Spain,2,0,2
WE,Thailand,Thailand,3,1,3
6E,India,Maldives,0,2,0
FR,Austria,France,0,1,0
U2,Tunisia,Switzerland,1,0,1
Z2,Thailand,Philippines,0,1,0
PC,Saudi Arabia,Italy,0,1,0
TK,Italy,Republic of Kosovo,0,1,0
J2,Italy,Azerbaijan,0,3,0
GF,France,United Arab Emirates,0,1,0
MS,Italy,Tanzania,0,16,0
FZ,Italy,Maldives,1,11,1
AZ,Italy,Guinea,0,3,0
IB,Argentina,Italy,5,6,5
ET,Italy,Ghana,0,4,0
LO,Poland,Germany,4,6,4
PC,Turkey,Switzerland,2,1,2
U2,Italy,United Arab Emirates,0,1,0
F8,Mexico,Portugal,0,1,0
FR,Bulgaria,Greece,1,0,1
LH,Germany,Germany,3,3,3
SK,Denmark,Estonia,1,0,1
TK,Italy,South Korea,0,4,0
PC,Denmark,Turkey,0,1,0
NT,Spain,Spain,0,2,0
YW,Italy,Germany,0,2,0
FR,Belgium,France,2,0,2
LH,Hungary,Italy,0,1,0
PD,United States,Canada,4,12,4
IB,Chile,Italy,1,2,1
FR,Italy,Cyprus,22,42,22
LX,Switzerland,France,1,1,1
KL,Italy,Cuba,1,8,1
CA,Japan,Italy,0,6,0
KL,Hungary,Netherlands,1,1,1
EW,Germany,Turkey,1,0,1
LH,France,,0,2,0
U2,Italy,Canada,2,0,2
KS,Italy,Italy,2,1,2
LX,Switzerland,Portugal,2,0,2
AH,Italy,Mali,0,1,0
W4,Montenegro,Italy,0,1,0
LY,Italy,Egypt,0,1,0
GF,Italy,Maldives,0,2,0
PU,Colombia,Spain,0,1,0
"",Colombia,Peru,3,0,3
KE,South Korea,Italy,1,0,1
GL,Denmark,Greenland,0,1,0
CI,Italy,Japan,8,8,8
FR,Spain,Italy,289,430,286
FR,Italy,Romania,74,170,73
AF,Italy,Republic of the Congo,1,0,1
FR,Italy,Bahrain,0,1,0
AF,Italy,Vietnam,0,1,0
KQ,Uganda,Kenya,7,0,7
ET,Ghana,Italy,0,1,0
TB,Italy,Belgium,0,1,0
LY,Italy,United Arab Emirates,0,1,0
TX,France,United States,0,1,0
FZ,Italy,Oman,0,1,0
AZ,United Kingdom,United States,0,1,0
FR,United Kingdom,Spain,7,1,7
OV,United Arab Emirates,Thailand,0,1,0
VY,France,Senegal,0,2,0
TB,Cyprus,Belgium,0,1,0
PC,Lebanon,Turkey,0,1,0
FR,Italy,Vietnam,0,3,0
HV,Netherlands,Portugal,0,1,0
FR,Lithuania,Portugal,0,1,0
ET,Ethiopia,Ethiopia,1,0,1
TK,Italy,Peru,0,1,0
BZ,Israel,Italy,1,0,1
DE,United States,Italy,0,3,0
XZ,Italy,Spain,0,1,0
XZ,Greece,Italy,30,2,30
U2,Greece,Italy,88,4,87
FI,Italy,Iceland,5,9,5
HV,France,Sweden,0,1,0
SK,France,Norway,0,2,0
LH,France,Finland,0,1,0
SQ,New Zealand,Maldives,1,0,1
TP,Portugal,Republic of Ireland,1,0,1
W4,Italy,Greece,75,18,74
SN,Belgium,Hungary,1,0,1
TP,United States,Italy,4,12,4
BZ,Italy,Israel,5,9,5
UX,Tunisia,Portugal,0,1,0
IB,Italy,France,0,2,0
OZ,Italy,Japan,0,2,0
FZ,United Arab Emirates,Italy,1,3,1
AT,Italy,Guinea,0,1,0
AZ,Italy,Jordan,2,9,2
LS,Portugal,Italy,0,3,0
IB,France,Argentina,0,1,0
LH,Norway,Egypt,1,0,1
KL,Italy,Mexico,0,9,0
IB,Italy,Argentina,19,13,19
FR,Spain,United Kingdom,4,3,4
FZ,Iraq,United Arab Emirates,0,1,0
I2,Spain,France,2,0,2
QR,Italy,United Arab Emirates,0,3,0
LX,Italy,South Africa,4,1,4
D7,Indonesia,Malaysia,0,3,0
LA,Paraguay,Italy,0,3,0
JQ,Australia,Australia,31,15,31
LH,Denmark,Germany,2,0,2
LX,Italy,United States,29,42,29
TK,Italy,Singapore,5,7,5
BA,Italy,Argentina,0,1,0
FR,Denmark,Bulgaria,0,2,0
QR,Indonesia,Italy,1,0,1
CY,Italy,United Arab Emirates,0,1,0
OS,Italy,Montenegro,2,0,2
EY,Italy,Maldives,0,12,0
UX,Germany,Cuba,0,1,0
AF,France,Cameroon,0,2,0
KM,France,Malta,0,1,0
AF,Italy,Greece,0,2,0
FR,Italy,Turkey,0,14,0
U2,Germany,Italy,29,12,29
W4,Romania,Italy,24,10,24
FR,Poland,Italy,21,54,21
AF,Italy,Argentina,6,6,6
EK,Slovenia,Singapore,1,0,1
TG,Australia,Italy,0,1,0
AT,France,Morocco,1,5,1
BT,Latvia,Italy,7,2,7
DL,France,,1,0,1
BA,United Kingdom,United States,2,1,2
TG,Thailand,Italy,0,1,0
9U,Georgia,Italy,0,1,0
KL,Italy,Iceland,1,7,1
OS,Italy,China,1,4,1
"",Argentina,Italy,6,0,6
EW,Spain,Italy,2,3,2
W6,Albania,Greece,0,3,0
QR,Italy,Philippines,1,1,1
AF,France,Denmark,1,0,1
G9,Italy,United Arab Emirates,3,3,3
FR,United Kingdom,Denmark,1,0,1
BA,United Kingdom,Brazil,2,0,2
E5,Italy,Indonesia,0,2,0
HV,France,Lebanon,0,1,0
TM,Mozambique,Mozambique,0,1,0
TK,Tunisia,Turkey,0,1,0
W6,Finland,Italy,3,1,3
G9,Italy,Bangladesh,1,0,1
LH,Italy,Cook Islands,0,1,0
FR,United Kingdom,Italy,110,97,109
LH,Kenya,Italy,4,0,4
SK,Italy,Norway,5,18,5
PG,Cambodia,Italy,0,1,0
W4,Cyprus,Italy,2,0,2
TP,Spain,Italy,1,6,1
W4,Armenia,Italy,3,0,3
VY,Italy,Portugal,1,9,1
PC,Armenia,Italy,1,0,1
BA,Switzerland,United Kingdom,2,0,2
AF,Italy,Benin,0,2,0
SA,Zimbabwe,Kenya,0,1,0
FR,Denmark,Republic of Ireland,0,1,0
EK,Italy,New Zealand,0,1,0
G9,Italy,Malaysia,7,2,7
W6,Italy,Portugal,24,37,24
FZ,Slovenia,United Arab Emirates,3,0,3
FR,Germany,Denmark,0,1,0
LG,Luxembourg,Italy,2,10,2
AA,United States,Honduras,1,0,1
SN,Italy,El Salvador,0,1,0
TR,Greece,,0,1,0
FR,Hungary,Belgium,1,0,1
AY,Spain,United States,0,1,0
TK,Italy,Cameroon,0,1,0
QR,Romania,Indonesia,0,1,0
EK,Italy,Seychelles,4,3,4
FR,Italy,Luxembourg,18,11,18
FR,Italy,India,0,4,0
FR,Italy,Ivory Coast,0,3,0
OS,Italy,,0,4,0
FR,Estonia,Sweden,0,1,0
UA,United States,French Polynesia,0,1,0
AF,Senegal,Italy,1,0,1
AF,Italy,Iceland,0,1,0
CA,Italy,Japan,0,121,0
FR,Croatia,Greece,1,2,1
I5,India,India,1,2,1
NO,Italy,Mexico,8,3,8
FR,France,,0,1,0
AF,Italy,Mauritius,2,0,2
DY,Finland,Italy,0,3,0
FI,Iceland,Italy,2,0,2
SK,Germany,,0,1,0
LO,Poland,Poland,1,0,1
IB,Brazil,Italy,1,0,1
HV,France,Netherlands,4,1,4
LH,Spain,Italy,3,1,3
UX,Italy,Argentina,4,8,4
J9,Egypt,India,0,1,0
AF,Italy,Morocco,3,5,3
UX,United States,Italy,1,0,1
LH,Italy,France,7,8,7
AF,Italy,Kenya,0,5,0
5J,United Arab Emirates,Philippines,1,5,1
LH,Angola,Italy,1,0,1
JU,Serbia,Montenegro,1,0,1
EW,Italy,Sweden,5,22,5
TG,Denmark,Thailand,1,0,1
DY,France,Finland,0,7,0
LH,Italy,South Korea,2,2,2
AZ,Italy,India,4,15,4
BA,United States,The Bahamas,0,5,0
3O,France,Morocco,4,5,4
SK,Denmark,Sweden,0,2,0
FR,Austria,Bulgaria,1,1,1
KQ,Tanzania,United Arab Emirates,1,0,1
FR,Belgium,Greece,0,1,0
LX,United Kingdom,Italy,1,0,1
SK,Sweden,Estonia,0,1,0
FR,Morocco,Italy,26,66,26
EY,Thailand,Italy,2,4,2
W6,Bulgaria,United Kingdom,3,1,3
AF,Germany,,0,2,0
EY,Italy,Singapore,4,11,4
W6,Italy,Bosnia and Herzegovina,0,1,0
LH,Hong Kong,Switzerland,0,1,0
FR,Greece,Cyprus,0,1,0
