carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
TK,Italy,Belarus,0,0,0
AD,Italy,Brazil,0,2,0
AF,Italy,Nicaragua,0,0,0
PG,Thailand,Thailand,27,59,27
UG,Tunisia,Malta,0,0,0
LH,Italy,Mexico,0,6,0
EN,Italy,India,0,0,0
BA,Italy,Mexico,6,19,6
EK,Indonesia,Italy,0,1,0
AZ,Italy,Spain,34,181,34
AF,Italy,Mexico,4,7,4
LH,Mexico,Italy,4,1,4
EY,Italy,Australia,6,8,6
LO,Italy,United States,0,2,0
MH,Malaysia,,0,4,0
U2,Italy,Spain,898,165,889
KU,Italy,Malaysia,0,2,0
AF,Italy,United States,52,152,51
UG,Tunisia,Tunisia,0,1,0
LQ,Cambodia,Malaysia,0,3,0
TK,Italy,Argentina,0,1,0
ET,Nigeria,Italy,0,1,0
UX,Portugal,,0,0,0
AZ,Zimbabwe,United States,0,0,0
TG,Thailand,Malaysia,1,1,1
MS,Egypt,Egypt,0,29,0
LH,United States,,0,0,0
LY,Israel,Italy,0,1,0
BA,Mexico,Italy,2,5,2
TP,Italy,Spain,0,5,0
QR,Italy,Indonesia,24,64,24
LH,Albania,China,0,1,0
ET,Italy,Zimbabwe,0,0,0
AF,United States,Italy,3,2,3
KM,Germany,Italy,0,2,0
FR,France,Italy,49,57,49
FR,Austria,Poland,4,3,4
ET,Cameroon,Belgium,0,0,0
PW,Kenya,Tanzania,0,0,0
AF,Italy,Kenya,0,6,0
EW,Germany,Italy,59,52,58
SQ,United Arab Emirates,Indonesia,0,0,0
FR,Greece,Italy,69,95,68
VY,Italy,Brazil,0,3,0
HF,Ivory Coast,Ivory Coast,0,0,0
GF,Italy,Thailand,0,84,0
UA,Italy,United States,35,39,35
TP,Morocco,Italy,0,1,0
MH,Italy,Malaysia,0,31,0
VS,France,,0,0,0
SK,Italy,Canada,1,5,1
AZ,Italy,Egypt,6,36,6
3U,Thailand,Italy,0,0,0
AZ,Italy,Argentina,12,75,12
LO,Italy,Egypt,0,1,0
AM,Italy,Peru,0,0,0
RO,Romania,,0,0,0
AY,Italy,Japan,3,3,3
FR,Italy,Jordan,14,46,14
U2,Italy,Italy,1841,251,1823
TK,Italy,Kazakhstan,4,11,4
JU,Hungary,Italy,0,0,0
QR,Italy,Vietnam,9,10,9
IB,Portugal,Spain,0,2,0
AZ,Italy,Serbia,0,1,0
AR,Italy,Argentina,0,84,0
AZ,Switzerland,United States,0,0,0
JL,Italy,,0,0,0
JU,Italy,Egypt,0,18,0
VY,Italy,Spain,821,695,813
EY,Switzerland,Sri Lanka,2,1,2
JL,Italy,Japan,1,2,1
NP,Egypt,Egypt,0,4,0
JU,Albania,Serbia,0,0,0
LA,Italy,Peru,0,1,0
ET,Italy,Benin,1,4,1
AT,Italy,,0,1,0
KU,France,Thailand,0,0,0
TU,Tunisia,France,0,0,0
VY,Spain,Spain,96,27,95
AI,Sri Lanka,India,0,1,0
AR,Argentina,Italy,0,13,0
MS,Egypt,Italy,0,27,0
SK,Italy,Norway,6,23,6
UX,Italy,Brazil,2,8,2
SQ,Italy,Philippines,4,7,4
SK,Italy,,4,10,4
LX,Italy,United States,21,66,21
AZ,Italy,France,30,85,30
IB,Italy,Morocco,2,2,2
KM,Malta,United Kingdom,0,1,0
S4,Portugal,Portugal,2,4,2
QR,Brazil,Japan,0,0,0
UX,Peru,Italy,7,7,7
CA,Mongolia,,0,0,0
BZ,Israel,Italy,2,1,2
PW,Tanzania,Tanzania,0,6,0
FB,Bulgaria,Italy,0,3,0
TK,Indonesia,Italy,0,1,0
FR,Italy,Belgium,141,252,140
AZ,Germany,,0,0,0
WY,Italy,Philippines,0,4,0
FI,Italy,United States,1,0,1
MS,Egypt,Saudi Arabia,0,0,0
TK,Italy,Kenya,0,6,0
AF,Italy,Madagascar,1,4,1
AF,Italy,Mauritius,0,11,0
KU,Spain,Philippines,0,0,0
TK,Italy,Uzbekistan,14,18,14
W6,Italy,Hungary,96,69,95
BA,Italy,Japan,0,0,0
BA,Italy,Guatemala,0,0,0
BA,Dominican Republic,United States,0,0,0
SQ,Australia,Italy,0,0,0
CM,Guatemala,Italy,0,0,0
CI,Italy,Australia,0,4,0
NO,Italy,,0,7,0
QR,India,Italy,1,0,1
IB,Colombia,Spain,9,5,9
AT,United States,Italy,0,2,0
BR,Japan,Italy,0,1,0
NO,Italy,Senegal,19,10,19
AT,Spain,Senegal,0,1,0
LH,United States,The Bahamas,0,0,0
UX,Italy,Peru,6,39,6
CY,Lebanon,Italy,0,2,0
CA,Italy,Australia,0,4,0
UA,Italy,Canada,1,1,1
OU,Croatia,Switzerland,0,0,0
LH,Italy,Australia,0,7,0
WT,Spain,Spain,0,1,0
TK,Italy,Malaysia,4,8,4
KL,Republic of Ireland,,0,2,0
U2,Italy,Egypt,109,41,108
IB,France,Spain,12,8,12
1L,Italy,Germany,0,19,0
EY,India,,0,0,0
TK,Italy,United States,16,14,16
W6,Italy,Netherlands,25,30,25
FZ,Italy,Nepal,0,9,0
NT,Morocco,Spain,0,1,0
AC,United States,Canada,2,6,2
EK,China,Italy,0,0,0
MS,Italy,,0,1,0
FR,Italy,Republic of Ireland,120,226,119
KU,United Kingdom,Nepal,0,0,0
LH,Panama,Italy,0,1,0
KU,Italy,India,2,0,2
QZ,Malaysia,Indonesia,0,0,0
KU,Philippines,Italy,1,4,1
LH,Italy,Spain,21,13,21
AC,Canada,Italy,2,7,2
TK,Italy,Singapore,7,11,7
SQ,Italy,Vietnam,3,1,3
QR,Italy,Australia,4,14,4
TK,Italy,Qatar,1,3,1
GF,India,Italy,0,7,0
FR,Portugal,Italy,63,68,62
DT,South Africa,Italy,0,1,0
TU,France,Tunisia,0,0,0
PR,Philippines,Philippines,12,13,12
LO,Egypt,Italy,0,2,0
AZ,Italy,Belgium,23,66,23
LA,Brazil,Italy,8,107,8
KM,Italy,Spain,0,5,0
KL,Italy,Panama,2,3,2
FR,Greece,United Kingdom,2,1,2
EY,Italy,Seychelles,7,26,7
ET,South Africa,Italy,3,0,3
AZ,Italy,Switzerland,9,26,9
SN,Italy,Nigeria,0,0,0
EY,Singapore,,0,0,0
QR,South Africa,Qatar,0,0,0
TS,Canada,Italy,2,3,2
G3,Brazil,Italy,0,3,0
AD,Portugal,Brazil,0,1,0
A3,Italy,Turkey,0,2,0
LA,Italy,,0,20,0
LG,Luxembourg,Italy,2,9,2
VN,Thailand,Vietnam,0,0,0
WE,Thailand,Thailand,0,0,0
CY,Israel,Cyprus,1,1,1
EK,Guinea,Senegal,0,0,0
RJ,Italy,Egypt,0,8,0
TP,Italy,,0,11,0
TK,Italy,Azerbaijan,1,0,1
AC,Brazil,United States,0,3,0
U2,Portugal,Spain,17,2,17
HY,Germany,Uzbekistan,0,1,0
AZ,Jordan,Italy,1,0,1
U2,Iceland,Italy,2,0,2
KL,Italy,Hungary,0,2,0
LX,Belgium,Costa Rica,0,1,0
LX,Italy,Hungary,0,1,0
SV,Italy,Philippines,3,20,3
DY,Italy,Norway,0,84,0
TK,Georgia,India,0,1,0
LH,Italy,South Africa,7,3,7
D7,Malaysia,Indonesia,0,3,0
AT,Guinea,Italy,0,4,0
W6,Italy,Australia,0,7,0
BA,United States,United Kingdom,1,1,1
NO,Italy,The Bahamas,0,1,0
LH,Italy,Colombia,0,2,0
OB,Bolivia,Brazil,0,1,0
VY,United States,Italy,2,1,2
IB,France,,0,1,0
ZG,South Korea,Japan,1,1,1
TK,Sweden,Egypt,0,1,0
AM,Italy,Colombia,0,16,0
H4,Romania,Romania,0,2,0
XY,Saudi Arabia,Egypt,0,1,0
FR,Hungary,Italy,32,16,32
TK,Germany,Turkey,14,4,14
6E,Italy,India,32,26,32
EK,Italy,Tanzania,15,9,15
LH,India,Italy,2,0,2
AZ,Italy,Panama,0,2,0
A3,France,Greece,1,1,1
W4,Italy,Cuba,0,2,0
FR,Denmark,Germany,0,6,0
QR,Italy,China,0,2,0
IW,Indonesia,Indonesia,0,1,0
OG,Netherlands,Iceland,1,0,1
TK,Germany,Venezuela,0,1,0
AZ,Italy,Norway,0,2,0
W6,Romania,United Kingdom,0,2,0
W4,Italy,Philippines,0,1,0
LA,Chile,Italy,3,6,3
U2,Malta,Italy,6,0,6
LH,Italy,Netherlands,4,8,4
SV,Italy,Mauritius,2,8,2
AF,Italy,South Korea,1,1,1
3M,The Bahamas,United Kingdom,0,1,0
Y9,United States,Canada,0,2,0
KL,United States,United States,0,5,0
TK,Italy,Cyprus,1,0,1
AC,Spain,Mexico,0,1,0
AM,Costa Rica,Italy,0,1,0
AF,Sint Maarten,Italy,1,0,1
LH,United States,Germany,0,1,0
NU,Japan,Japan,1,0,1
KL,Singapore,Indonesia,0,1,0
6E,United Arab Emirates,Nepal,0,2,0
A3,Slovenia,Greece,0,1,0
VJ,Japan,Cambodia,0,2,0
TP,Italy,Portugal,55,202,54
LH,Italy,Indonesia,0,9,0
VY,Portugal,Spain,3,0,3
LA,Chile,Paraguay,0,1,0
NO,Spain,Italy,2,1,2
LX,Egypt,Italy,6,0,6
DE,Italy,Mexico,7,8,7
FD,Thailand,Netherlands,0,1,0
LY,France,Israel,1,0,1
LH,Switzerland,Japan,0,1,0
ET,Jordan,,0,2,0
TP,Italy,Colombia,0,2,0
G3,Bolivia,United Arab Emirates,0,1,0
AV,United States,Colombia,1,0,1
LH,Belgium,Poland,1,0,1
AT,Italy,Senegal,0,8,0
MS,Italy,Tanzania,0,18,0
OA,Greece,Greece,6,18,6
W6,Czech Republic,Italy,27,12,27
AV,Ecuador,Italy,0,7,0
HV,Senegal,Spain,0,1,0
PC,Italy,Lebanon,3,10,3
FR,Italy,Singapore,0,5,0
IB,Italy,Guatemala,0,4,0
QR,Kenya,France,1,0,1
KL,Italy,Curaçao,2,1,2
6E,Netherlands,India,0,2,0
EK,Italy,Mozambique,0,1,0
VY,Spain,Portugal,2,2,2
KL,Netherlands,Italy,18,14,18
FR,Morocco,Spain,11,1,11
FR,Italy,Israel,4,35,4
BF,United States,Italy,0,7,0
WY,Italy,Malaysia,0,7,0
OS,Italy,Sweden,1,7,1
W6,Italy,Republic of Kosovo,1,2,1
FI,Denmark,Iceland,0,1,0
FR,France,Greece,0,1,0
UA,United States,Cuba,1,0,1
W4,Germany,Albania,1,0,1
OS,Italy,Taiwan,0,1,0
5F,Armenia,Italy,0,1,0
TR,Australia,Singapore,1,0,1
FR,Luxembourg,Spain,0,2,0
FZ,Tanzania,Italy,0,9,0
AM,Mexico,Costa Rica,0,4,0
HY,Uzbekistan,Latvia,0,1,0
TK,Italy,Mexico,0,1,0
LO,Germany,,1,0,1
KL,Netherlands,Norway,0,1,0
AF,France,Sint Maarten,1,0,1
J2,Italy,India,0,1,0
AF,Italy,France,159,138,157
EI,Italy,,0,4,0
AT,Italy,Ghana,1,7,1
LH,South Africa,Italy,1,0,1
TP,Spain,Portugal,1,2,1
LO,Italy,,1,1,1
CA,China,China,0,1,0
TK,Moldova,Kenya,0,1,0
AZ,Italy,Uzbekistan,0,1,0
SQ,Italy,Laos,0,1,0
BA,Italy,United Kingdom,72,66,71
VY,Italy,France,269,115,266
I2,Netherlands,Spain,2,0,2
SM,Egypt,Egypt,2,6,2
6E,United Kingdom,India,1,0,1
KE,South Korea,Italy,0,2,0
MK,United Arab Emirates,Mauritius,0,1,0
GF,Thailand,Italy,0,1,0
TK,Italy,Vietnam,1,4,1
9C,China,China,2,1,2
FR,Greece,Bulgaria,0,1,0
EY,Malaysia,Italy,2,0,2
SN,Italy,Denmark,1,2,1
A3,Greece,Turkey,1,1,1
KL,Hong Kong,Italy,1,0,1
PK,Azerbaijan,Pakistan,0,1,0
OG,United Kingdom,United States,0,1,0
VY,Spain,Belgium,0,1,0
TK,Senegal,Panama,1,0,1
5W,United Arab Emirates,Saudi Arabia,1,0,1
DL,Italy,United States,69,0,68
AA,Italy,United States,94,0,93
W4,Italy,Malta,0,1,0
GA,Indonesia,Indonesia,0,7,0
AF,France,Indonesia,0,2,0
TR,Madagascar,Madagascar,0,3,0
EK,Italy,Malaysia,3,1,3
AZ,Italy,Indonesia,0,8,0
AZ,France,United States,0,1,0
TK,Slovenia,Turkey,0,1,0
IU,Indonesia,Italy,0,1,0
6E,United Arab Emirates,India,1,3,1
EN,Italy,Philippines,0,1,0
EN,Italy,Bolivia,0,1,0
TU,Ivory Coast,Italy,0,3,0
W2,Spain,Spain,0,4,0
PG,Thailand,,0,1,0
LH,Brazil,Germany,1,0,1
VZ,Thailand,Thailand,0,48,0
NK,United States,Mexico,1,0,1
SQ,Thailand,Italy,0,1,0
SK,Norway,Denmark,2,1,2
FR,Republic of Ireland,Belgium,0,3,0
TK,Italy,Nigeria,2,5,2
DY,France,Finland,0,1,0
DE,Germany,Mauritius,1,1,1
DL,Dominican Republic,Italy,1,0,1
XY,Pakistan,Italy,0,1,0
U2,Portugal,Germany,1,0,1
U2,Italy,Republic of Kosovo,0,1,0
8M,Myanmar,Italy,0,3,0
FR,Portugal,Armenia,0,1,0
AF,France,Italy,43,12,43
U2,Italy,Morocco,59,17,58
FR,Italy,Tunisia,0,11,0
W6,Germany,Republic of Macedonia,1,0,1
VY,Lebanon,Spain,2,0,2
JU,Italy,Bulgaria,1,0,1
IB,Spain,,1,0,1
W4,Italy,Spain,548,398,543
FR,Republic of Ireland,Netherlands,2,0,2
VY,Italy,Italy,40,28,40
FR,Italy,Turkey,0,32,0
FR,Portugal,Latvia,0,2,0
FR,Sweden,United Kingdom,0,1,0
LH,Austria,Argentina,1,1,1
LX,Brazil,Italy,1,1,1
EK,Germany,Indonesia,0,1,0
AF,France,Guadeloupe,2,1,2
JQ,Australia,United States,0,1,0
AT,Morocco,Netherlands,1,0,1
XZ,Italy,Spain,0,2,0
FR,Poland,Portugal,0,1,0
KL,Netherlands,Panama,1,0,1
TK,Italy,Tanzania,11,36,11
PC,Germany,Turkey,2,3,2
AP,Italy,Italy,0,4,0
AF,Italy,Martinique,4,3,4
W6,Italy,Thailand,0,10,0
BW,Barbados,Italy,0,1,0
U2,Switzerland,United Kingdom,4,3,4
TP,Portugal,Portugal,1,4,1
FY,Singapore,Malaysia,1,0,1
KL,United States,Mexico,0,1,0
W4,Albania,Egypt,0,1,0
IR,Italy,Iran,0,1,0
MH,Malaysia,Malaysia,4,7,4
TK,Italy,Thailand,14,15,14
AA,United States,,2,0,2
SK,Sweden,Lebanon,0,1,0
FO,Argentina,Argentina,11,4,11
BA,Italy,Jamaica,1,0,1
V7,Italy,Sweden,0,1,0
BA,United Kingdom,United Kingdom,3,1,3
WY,United Arab Emirates,Germany,0,1,0
W6,Serbia,Greece,1,0,1
FR,Estonia,Italy,2,5,2
QR,Italy,Sri Lanka,7,7,7
AV,Colombia,Costa Rica,0,1,0
IB,Italy,Greece,0,1,0
AF,Denmark,Italy,0,2,0
TR,Singapore,Italy,0,1,0
LA,United Kingdom,,0,4,0
PR,Hong Kong,Philippines,0,1,0
6E,Turkey,India,1,0,1
HV,Malta,France,1,0,1
VY,France,United Kingdom,2,0,2
TK,France,Turkey,1,10,1
F9,United States,,0,1,0
PC,Italy,,0,21,0
OU,Italy,Croatia,1,2,1
TU,Italy,Ivory Coast,0,4,0
IB,Italy,Senegal,2,7,2
LH,France,Italy,4,1,4
AZ,Italy,Turkey,0,2,0
UK,India,India,2,4,2
5J,Thailand,Philippines,1,0,1
IB,Italy,Brazil,1,2,1
LH,Namibia,Italy,1,0,1
VY,Spain,Denmark,1,0,1
CM,Argentina,Italy,0,2,0
AF,China,Italy,1,0,1
U2,United Kingdom,Germany,3,0,3
A2,Romania,Greece,0,2,0
OG,Germany,Iceland,1,1,1
ET,Italy,South Africa,2,0,2
FR,Jordan,Italy,4,7,4
OK,Italy,Czech Republic,0,1,0
SK,Italy,Poland,0,1,0
UX,Italy,Paraguay,0,1,0
FR,Italy,Serbia,0,1,0
QF,Turkey,Australia,0,1,0
TP,Italy,São Tomé and Príncipe,0,1,0
DL,France,,1,0,1
NO,Italy,India,1,2,1
SV,Italy,,0,4,0
KL,Italy,Mexico,6,8,6
LA,Italy,Colombia,0,13,0
AY,Norway,Italy,4,0,4
SN,Italy,Hungary,0,3,0
T7,France,Italy,0,1,0
BA,Germany,United Kingdom,1,0,1
DY,Italy,Finland,0,6,0
4Z,South Africa,Namibia,0,1,0
HX,Hong Kong,Thailand,3,0,3
QR,Tanzania,Italy,1,0,1
AK,Malaysia,Philippines,0,1,0
W4,Italy,Greece,190,104,188
CM,Brazil,Colombia,0,1,0
W4,Italy,Morocco,54,34,53
G9,Italy,India,8,16,8
VJ,Vietnam,Thailand,0,5,0
TX,United States,French Polynesia,2,0,2
OZ,South Korea,Italy,0,6,0
AK,Cambodia,Malaysia,0,1,0
BT,Italy,Denmark,1,0,1
S4,Spain,Portugal,0,1,0
TR,Singapore,Greece,2,0,2
FR,Lithuania,Italy,5,13,5
EK,Italy,Nepal,2,1,2
AZ,Italy,Thailand,3,12,3
TK,Italy,Benin,3,7,3
LO,Moldova,Serbia,0,1,0
QR,Italy,Qatar,6,2,6
FR,Belgium,Romania,0,3,0
OZ,Kazakhstan,China,0,1,0
AZ,Italy,Iceland,0,1,0
QR,Malaysia,Italy,1,0,1
SQ,Turkey,Indonesia,0,1,0
FR,France,Morocco,0,1,0
EK,Italy,South Africa,6,3,6
W6,Italy,Switzerland,0,3,0
KL,Germany,Italy,1,1,1
W6,United Kingdom,Italy,5,17,5
ET,Austria,Seychelles,1,0,1
U2,United Kingdom,United Kingdom,7,0,7
CA,Italy,Vietnam,0,1,0
V7,Italy,Malta,0,1,0
EY,Germany,Japan,1,0,1
EY,United Kingdom,Thailand,1,0,1
IB,Spain,Argentina,3,0,3
UX,Argentina,Italy,0,3,0
GE*,South Africa,South Africa,1,0,1
CZ,Vietnam,China,1,0,1
LX,Italy,Vietnam,0,1,0
VY,United Kingdom,Italy,20,8,20
TK,Italy,Jordan,2,4,2
PC,Denmark,Turkey,1,0,1
FR,Italy,Colombia,0,1,0
SQ,Italy,Indonesia,1,6,1
F8,United States,Canada,0,2,0
TK,Italy,Mongolia,0,2,0
BA,Italy,Brazil,0,2,0
SN,United Kingdom,Belgium,1,1,1
AF,Lebanon,Italy,0,1,0
"",Colombia,Cuba,1,0,1
KL,Italy,New Zealand,1,0,1
ET,Madagascar,Turkey,1,1,1
DE,Italy,United States,11,11,11
KL,Italy,China,10,11,10
OS,Italy,United States,0,6,0
OS,Italy,Bulgaria,2,2,2
EW,Italy,France,0,3,0
VY,Denmark,Spain,1,1,1
FR,Portugal,Austria,0,1,0
QR,Turkey,Vietnam,0,1,0
N0,France,United States,1,0,1
KQ,Kenya,Kenya,1,1,1
BA,United Kingdom,Peru,2,3,2
JU,Italy,Croatia,2,3,2
QR,France,Indonesia,0,12,0
TP,United Kingdom,Brazil,0,1,0
G9,Sri Lanka,Italy,0,4,0
AA,Mexico,Dominican Republic,1,0,1
VY,Italy,Morocco,1,2,1
TP,Brazil,Germany,1,0,1
IB,Brazil,Italy,0,1,0
EI,Republic of Ireland,United Kingdom,1,0,1
KS,Italy,Portugal,0,1,0
NK,United States,Ecuador,0,1,0
KL,Italy,Peru,2,27,2
UX,Italy,Argentina,6,8,6
W6,Saudi Arabia,Italy,8,17,8
W4,Italy,Czech Republic,20,35,20
SN,Sweden,United Kingdom,1,0,1
BA,United Kingdom,United States,8,1,8
HV,France,Egypt,1,0,1
LO,Belgium,Poland,2,0,2
CY,Cyprus,Italy,1,2,1
W4,Romania,France,1,0,1
CM,United States,Brazil,0,1,0
KL,China,Germany,1,0,1
VA,Australia,Spain,0,1,0
DY,Sweden,France,0,1,0
FZ,Sri Lanka,Italy,1,3,1
IB,Italy,Cuba,15,40,15
OS,United States,Italy,0,2,0
"",Spain,Argentina,5,0,5
TG,South Korea,Thailand,0,1,0
QF,Hong Kong,Fiji,1,1,1
U2,Albania,Greece,0,2,0
EI,United States,United Kingdom,1,0,1
Y4,Mexico,Costa Rica,0,1,0
JQ,Malaysia,,0,1,0
AT,Italy,The Gambia,2,10,2
UA,Canada,United States,1,0,1
AM,Mexico,Spain,0,3,0
IB,Panama,Italy,1,0,1
UX,United Kingdom,Dominican Republic,0,1,0
XZ,Italy,France,0,1,0
MU,Italy,China,0,26,0
W6,Italy,Georgia,4,5,4
H2,Peru,Peru,0,7,0
JU,Italy,Germany,0,1,0
KL,Italy,Ecuador,8,5,8
LJ,South Korea,Japan,1,2,1
V7,Spain,Spain,2,1,2
LH,Luxembourg,France,1,0,1
SK,Italy,Australia,0,2,0
LX,Italy,United Arab Emirates,3,0,3
PC,Turkey,Turkey,0,10,0
SN,Italy,United Kingdom,1,3,1
VY,Argentina,Spain,0,2,0
SQ,Italy,Australia,4,4,4
W6,Italy,Mauritius,0,1,0
OS,Netherlands,Austria,1,0,1
OD,Australia,Indonesia,0,1,0
TP,Spain,Venezuela,0,1,0
AC,Denmark,United States,1,0,1
ET,Benin,Italy,0,2,0
VY,Switzerland,Spain,4,4,4
W6,Poland,Italy,25,11,25
3O,Morocco,Italy,48,14,48
SN,Italy,Ghana,4,2,4
TP,Italy,Senegal,4,13,4
AT,Tunisia,Morocco,0,4,0
UX,Argentina,Spain,0,1,0
VY,United Kingdom,Spain,2,3,2
OB,Spain,Bolivia,0,2,0
W4,Italy,Republic of Kosovo,2,0,2
LH,Romania,Germany,0,2,0
ET,Italy,Tanzania,9,71,9
LA,Chile,,0,2,0
UA,Costa Rica,Italy,0,5,0
LA,Chile,Mexico,2,1,2
LA,Italy,Paraguay,0,1,0
LO,Germany,Romania,1,0,1
QR,Qatar,United Arab Emirates,0,1,0
U2,Netherlands,Denmark,2,0,2
LX,Albania,United States,1,0,1
FR,Netherlands,Republic of Ireland,1,0,1
2W,Cuba,Italy,0,20,0
HV,Italy,Greece,0,2,0
AM,Brazil,Spain,0,2,0
BC,Japan,Japan,0,1,0
SV,Thailand,Italy,2,8,2
FZ,Italy,Oman,2,0,2
U8,Israel,Italy,0,1,0
GF,Greece,Pakistan,0,1,0
AZ,Italy,Ivory Coast,0,2,0
FR,Cyprus,Jordan,0,1,0
