carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
UG,Tunisia,Italy,0,3,0
AC,Italy,Canada,28,85,28
TK,Italy,Thailand,16,26,16
TG,Thailand,Thailand,12,5,12
FR,Italy,Latvia,3,24,3
FR,Spain,Spain,74,69,73
JL,Italy,Japan,1,11,1
KU,Italy,Philippines,0,11,0
LH,France,Mexico,0,0,0
TU,France,Tunisia,0,13,0
EI,Italy,United States,0,13,0
GF,Italy,Thailand,0,21,0
LH,Italy,Argentina,4,11,4
ET,Ivory Coast,Italy,0,3,0
TP,Italy,Cape Verde,5,12,5
TU,Tunisia,Egypt,0,2,0
W6,Italy,Morocco,19,25,19
PW,Tanzania,Tanzania,0,1,0
ET,Italy,Cameroon,3,4,3
FR,Italy,Greece,603,1274,597
AF,Mexico,Italy,8,7,8
EK,Hong Kong,Italy,0,0,0
SK,Italy,Norway,7,18,7
LH,Italy,,0,31,0
AF,Italy,Brazil,29,27,29
TK,Italy,Uzbekistan,9,18,9
TU,Tunisia,Spain,0,2,0
AI,India,Italy,0,7,0
OS,Armenia,Republic of Macedonia,0,2,0
EY,Italy,Seychelles,14,18,14
NO,Italy,Dominican Republic,8,2,8
MU,Italy,Australia,0,4,0
JU,Turkey,Italy,1,6,1
LH,Italy,Japan,5,79,5
LO,Italy,Lebanon,0,1,0
LX,Italy,,0,34,0
IB,Italy,,0,5,0
EY,Italy,,5,6,5
LH,Italy,Norway,13,11,13
AZ,United States,Mexico,0,0,0
FR,France,Italy,45,91,45
EY,Hungary,China,0,0,0
SK,Italy,,0,1,0
UX,Spain,Spain,6,27,6
LH,Italy,India,12,14,12
EY,Spain,Pakistan,0,1,0
AZ,Italy,Maldives,0,4,0
HV,Netherlands,France,1,1,1
LA,Peru,Italy,0,1,0
TC,Tanzania,,0,2,0
UK,Saudi Arabia,India,0,0,0
5U,Guatemala,Guatemala,0,0,0
HC,Ivory Coast,Italy,0,1,0
AT,Spain,Senegal,0,0,0
TK,Italy,Ivory Coast,1,1,1
BA,Brazil,Australia,0,0,0
FJ,Japan,Fiji,0,1,0
FR,Belgium,Italy,52,46,51
ET,Madagascar,Switzerland,0,0,0
KM,France,Malta,0,4,0
FR,Italy,Jordan,23,35,23
EK,Italy,New Zealand,0,3,0
TK,Spain,,0,5,0
TK,Italy,Vietnam,4,3,4
FR,Italy,Germany,222,365,220
CY,Cyprus,Lebanon,0,1,0
ET,Madagascar,Italy,1,0,1
BR,Thailand,Italy,0,1,0
MS,Tunisia,Egypt,0,2,0
AZ,Costa Rica,The Bahamas,0,0,0
ET,India,Italy,1,1,1
AZ,Italy,Argentina,9,64,9
SK,Italy,Denmark,13,19,13
SQ,Japan,Italy,0,1,0
IB,Italy,Venezuela,0,0,0
U2,Italy,Egypt,127,37,126
LA,Argentina,Spain,0,8,0
FR,Croatia,Italy,16,9,16
S4,Portugal,Portugal,1,1,1
TK,Italy,South Korea,0,9,0
AZ,Italy,Ecuador,0,0,0
LA,Peru,Peru,6,7,6
LH,Italy,France,11,9,11
4Z,South Africa,,0,0,0
WS,Spain,United States,0,0,0
FR,Italy,Sweden,43,134,43
ET,Tanzania,Italy,2,0,2
TP,Portugal,Portugal,3,0,3
FR,Spain,Italy,412,470,408
FR,Italy,Belgium,166,253,164
AC,Italy,,0,6,0
HU,Spain,China,0,1,0
FR,Italy,Israel,16,37,16
3M,United States,The Bahamas,0,1,0
BA,Italy,Mexico,4,18,4
AZ,Italy,Israel,2,11,2
NO,Italy,Kazakhstan,2,1,2
VS,Sweden,United States,0,0,0
UX,Italy,Argentina,0,14,0
UX,Italy,Dominican Republic,11,26,11
TP,Italy,Mexico,8,22,8
VS,Spain,United States,0,0,0
AZ,Lebanon,Italy,0,2,0
FR,Poland,Germany,2,2,2
ET,Italy,Seychelles,11,18,11
KE,South Korea,Italy,0,0,0
W6,Italy,Estonia,3,4,3
AZ,Switzerland,Canada,0,0,0
IB,Italy,United States,17,131,17
AZ,Bulgaria,Italy,3,6,3
ET,Ethiopia,,0,0,0
U2,Italy,Greece,613,104,607
U2,Italy,Switzerland,55,8,54
W6,Italy,Republic of Macedonia,21,12,21
RJ,Italy,Jordan,2,11,2
LH,Spain,Germany,4,6,4
BR,Japan,Italy,0,0,0
LX,Italy,United States,34,58,34
SN,Italy,,0,0,0
PR,Philippines,Indonesia,0,2,0
TK,Italy,Pakistan,2,6,2
VA,Australia,Australia,13,1,13
UL,India,Sri Lanka,2,1,2
KU,Italy,Thailand,1,0,1
IV,Germany,Republic of Kosovo,0,0,0
AZ,Italy,Mexico,0,71,0
KQ,Italy,Kenya,11,18,11
FR,Estonia,Italy,5,3,5
GF,Italy,United Arab Emirates,0,14,0
TK,Italy,Senegal,0,2,0
AC,Germany,,0,4,0
SQ,Spain,Italy,1,2,1
MS,Spain,Egypt,0,1,0
EK,South Africa,,0,0,0
EY,Italy,Singapore,6,6,6
LH,United States,,0,0,0
W6,Italy,Spain,96,292,95
BA,United States,Turks and Caicos Islands,0,0,0
SQ,Italy,New Zealand,0,2,0
AZ,Italy,Burundi,0,0,0
FR,Italy,Poland,83,199,82
MU,China,Hong Kong,0,0,0
KL,United States,Italy,6,4,6
LA,Colombia,Peru,0,2,0
FR,Portugal,Italy,74,77,73
SK,Italy,United States,4,25,4
SQ,Indonesia,Italy,7,1,7
ME,Italy,Lebanon,4,6,4
CI,Italy,,0,1,0
AK,Malaysia,Indonesia,0,5,0
LA,Ecuador,Ecuador,0,8,0
AD,Brazil,,0,0,0
GQ,Greece,Greece,23,38,23
9K,United States,United States,0,0,0
MH,Indonesia,Italy,0,0,0
AF,Italy,Faroe Islands,0,13,0
W6,Italy,Netherlands,16,22,16
WE,Thailand,Thailand,2,4,2
IB,Italy,Chile,6,3,6
NO,Dominican Republic,Italy,3,0,3
MS,Italy,Egypt,0,115,0
WS,United States,Italy,2,6,2
UX,United States,Italy,0,3,0
BA,United States,Peru,0,6,0
AZ,Portugal,United States,0,0,0
LH,Italy,Germany,174,257,172
AF,Tunisia,Italy,0,0,0
CY,Egypt,Italy,0,11,0
EK,South Africa,United Kingdom,0,0,0
JU,Italy,Turkey,3,5,3
FR,Italy,Croatia,79,232,78
CA,South Korea,Italy,0,3,0
AR,Italy,Argentina,0,94,0
QR,United Arab Emirates,Qatar,0,0,0
AZ,Italy,India,3,14,3
BA,United States,Italy,31,2,31
TK,Italy,Mauritius,1,5,1
QR,United Kingdom,Bangladesh,0,0,0
PR,Saudi Arabia,Indonesia,0,1,0
3M,United States,United States,0,0,0
IB,Italy,Colombia,24,22,24
IB,Italy,Peru,37,12,37
SV,Saudi Arabia,Egypt,0,0,0
AZ,Italy,Thailand,1,2,1
AY,Italy,Hong Kong,2,1,2
FR,Romania,Italy,16,38,16
TP,Morocco,Italy,2,3,2
RO,Romania,Romania,0,0,0
AZ,Italy,Belgium,4,57,4
AF,Italy,Mexico,10,19,10
IB,Colombia,Spain,1,0,1
NO,Italy,Madagascar,4,1,4
IB,Italy,Argentina,46,13,46
4Z,South Africa,South Africa,3,1,3
NO,United States,Italy,3,4,3
KM,Switzerland,,0,0,0
LH,United States,Italy,4,12,4
FR,Italy,Portugal,352,643,349
KE,South Korea,South Korea,0,0,0
3M,United States,,0,1,0
IB,France,Italy,0,0,0
JU,Serbia,Italy,6,3,6
TK,Kuwait,Italy,0,2,0
JU,Italy,Bosnia and Herzegovina,1,0,1
EY,United Arab Emirates,Qatar,0,0,0
AZ,Italy,Canada,0,15,0
KU,Italy,Kuwait,1,1,1
IB,Italy,Senegal,5,2,5
RJ,Italy,Thailand,0,2,0
AC,Italy,United States,0,14,0
QR,Australia,Italy,1,2,1
PC,Kuwait,Italy,0,3,0
6E,Italy,Singapore,0,1,0
SV,Tanzania,Italy,0,3,0
EK,Bangladesh,Italy,2,0,2
FR,Poland,Poland,1,0,1
TK,United States,France,0,1,0
A3,Greece,Slovenia,0,1,0
AA,Italy,Canada,2,0,2
HV,United Arab Emirates,,0,1,0
HX,Hong Kong,Indonesia,1,0,1
W4,Italy,Jordan,0,1,0
VY,Italy,Cuba,0,1,0
ET,Italy,Switzerland,1,0,1
W6,Spain,Italy,19,20,19
EY,Qatar,United Arab Emirates,0,6,0
IB,Italy,Mexico,16,23,16
W6,Czech Republic,Italy,18,8,18
TK,Italy,Mali,0,4,0
AY,Finland,Italy,9,5,9
TB,Mexico,Italy,0,6,0
AF,Italy,New Zealand,0,1,0
E9,Cuba,Serbia,0,1,0
UA,Brazil,Switzerland,0,2,0
CX,Italy,,0,4,0
EN,Italy,Guatemala,0,1,0
LH,Germany,Germany,2,1,2
N0,France,United States,0,2,0
U2,France,Switzerland,2,0,2
TB,Belgium,Spain,0,1,0
AZ,Italy,Finland,0,1,0
LH,New Zealand,Croatia,0,1,0
KL,Italy,New Zealand,0,1,0
HC,Senegal,Italy,0,1,0
N0,United States,Italy,6,34,6
DY,Italy,Sweden,0,51,0
W4,Italy,Greece,95,116,94
CA,Italy,South Korea,0,31,0
EK,Italy,Seychelles,5,7,5
VY,Italy,Colombia,1,3,1
BR,Italy,Taiwan,0,14,0
ET,India,France,1,0,1
BA,United Kingdom,Italy,18,11,18
EN,Italy,Germany,7,2,7
MS,Italy,South Africa,0,4,0
TK,Italy,Madagascar,0,4,0
EI,Italy,Canada,0,2,0
JL,China,Japan,1,0,1
EK,South Africa,Italy,4,0,4
OK,France,Czech Republic,0,1,0
KL,Brazil,Australia,0,3,0
IB,Chile,Italy,0,1,0
LH,United Kingdom,Egypt,1,0,1
W4,Italy,Italy,574,734,568
OS,Italy,Greece,2,8,2
LX,Italy,United Arab Emirates,3,3,3
A3,Austria,Greece,1,1,1
FR,Czech Republic,Germany,0,2,0
NT,Spain,Spain,0,3,0
QF,Italy,Australia,0,4,0
ET,Italy,Djibouti,1,0,1
6E,Switzerland,Thailand,0,2,0
RO,Hungary,Romania,0,1,0
W4,Italy,Romania,90,146,89
AC,Belgium,Canada,0,1,0
U2,France,France,30,1,30
QR,Italy,Maldives,10,26,10
WY,Philippines,Italy,0,1,0
JU,Serbia,Romania,1,0,1
EY,Italy,Pakistan,1,1,1
EW,Italy,Iceland,1,2,1
EW,Hungary,Germany,1,0,1
ME,Lebanon,United Arab Emirates,1,0,1
FR,Germany,Albania,0,1,0
ME,United Arab Emirates,Lebanon,1,1,1
FR,Greece,Slovakia,1,0,1
VZ,Thailand,Thailand,0,37,0
7C,South Korea,South Korea,5,2,5
OS,South Africa,Italy,1,0,1
FR,United Kingdom,France,3,1,3
QR,Bangladesh,Italy,1,2,1
AH,Tunisia,Algeria,0,1,0
BA,Italy,Barbados,2,1,2
UG,Tunisia,Serbia,0,1,0
EY,United Arab Emirates,Seychelles,0,1,0
UA,Republic of Ireland,United States,0,1,0
UA,Italy,El Salvador,0,1,0
W4,Italy,Mexico,0,2,0
AV,Costa Rica,Colombia,1,0,1
EK,Germany,Thailand,1,0,1
DY,Denmark,Norway,0,1,0
U2,Italy,French Polynesia,0,1,0
VY,France,Italy,60,34,59
LS,United Kingdom,Italy,8,1,8
VY,Italy,Croatia,13,44,13
IB,Mexico,Italy,3,4,3
AC,Italy,Mexico,1,13,1
FR,Italy,Lithuania,7,13,7
FA,South Africa,South Africa,0,3,0
AT,Italy,Ghana,0,3,0
NO,Italy,Tanzania,3,4,3
SK,Italy,United Kingdom,1,7,1
LX,Italy,Philippines,0,8,0
LX,Switzerland,Lebanon,0,4,0
FR,Austria,France,0,1,0
FR,Sweden,Sweden,1,0,1
Z8,Bolivia,Italy,0,2,0
AF,Italy,Germany,3,2,3
GF,Italy,Philippines,0,6,0
NO,Italy,Kenya,2,1,2
LO,Spain,Poland,2,1,2
W4,Italy,Czech Republic,9,19,9
LH,Slovenia,Canada,0,1,0
AZ,Italy,Indonesia,0,13,0
W9,Israel,United Kingdom,2,0,2
KL,Italy,Bonaire,0,1,0
TK,United Kingdom,Saudi Arabia,0,1,0
FR,Spain,Pakistan,0,1,0
SC,China,China,0,2,0
ET,Ethiopia,Namibia,0,1,0
KL,Italy,Czech Republic,1,0,1
G9,Italy,Nepal,1,0,1
FZ,Saudi Arabia,Oman,0,1,0
AZ,Italy,China,2,37,2
TR,Laos,Japan,1,0,1
BA,Italy,India,2,3,2
9C,China,China,1,0,1
LH,United Arab Emirates,Italy,0,2,0
LA,Peru,Chile,1,1,1
5J,Malaysia,Italy,0,1,0
BA,Spain,,1,0,1
AI,Italy,Thailand,0,66,0
FZ,Italy,Sri Lanka,4,6,4
LH,France,Italy,4,7,4
KM,Italy,Portugal,0,2,0
BA,France,United Kingdom,2,3,2
NO,Italy,Cape Verde,3,2,3
5W,United Arab Emirates,Maldives,7,4,7
LH,India,Spain,4,1,4
VY,Spain,Morocco,0,3,0
CA,Singapore,Italy,0,5,0
CZ,Italy,China,0,4,0
U2,Cyprus,Italy,2,0,2
PC,Italy,Republic of Kosovo,0,1,0
AV,Nicaragua,Spain,0,1,0
EK,Italy,Oman,0,1,0
W6,Poland,Italy,21,13,21
AZ,Italy,Netherlands,31,77,31
5W,Oman,United Arab Emirates,0,3,0
LH,Italy,Denmark,5,4,5
GA,Indonesia,Indonesia,0,5,0
CI,Italy,Philippines,0,2,0
KQ,Italy,Tanzania,0,14,0
BA,Italy,Maldives,0,2,0
AA,United States,Antigua and Barbuda,4,0,4
H2,Peru,Argentina,0,1,0
LH,Italy,Philippines,0,1,0
EW,Greece,Italy,2,1,2
EK,United Arab Emirates,Germany,0,1,0
W4,Italy,Spain,339,507,336
3O,Morocco,France,2,0,2
AF,Italy,Cuba,31,30,31
AZ,India,Italy,1,8,1
A3,Greece,Italy,21,38,21
UA,The Bahamas,United States,1,1,1
W6,Italy,Maldives,0,11,0
W4,Germany,Romania,0,2,0
ET,Argentina,Italy,1,0,1
EK,United Arab Emirates,United States,1,0,1
TK,Germany,Greece,0,1,0
MK,South Africa,Mauritius,0,1,0
KL,Germany,United States,1,3,1
LH,Germany,Czech Republic,0,2,0
IB,Germany,Spain,1,0,1
N0,Norway,United States,3,0,3
XJ,Australia,Italy,0,1,0
BA,Netherlands,United Kingdom,0,1,0
OS,Switzerland,Moldova,1,0,1
SV,Italy,United Arab Emirates,3,6,3
W4,Albania,Sweden,3,0,3
UX,Dominican Republic,Italy,1,4,1
LH,Czech Republic,Italy,2,3,2
5J,United Arab Emirates,Philippines,1,0,1
AF,France,Mexico,1,0,1
LH,Switzerland,Italy,1,1,1
SN,Italy,United Kingdom,1,2,1
EY,Italy,Australia,0,2,0
EK,United Arab Emirates,Seychelles,0,2,0
BT,Lithuania,Latvia,1,0,1
LY,Israel,Italy,1,0,1
TK,Albania,Finland,0,1,0
G9,United Arab Emirates,Saudi Arabia,0,1,0
TK,Italy,France,0,1,0
BJ,Tunisia,Germany,0,1,0
D7,Malaysia,Italy,0,1,0
AA,United States,Japan,1,0,1
IB,Italy,France,0,1,0
OS,Italy,Armenia,1,0,1
FR,Spain,Czech Republic,0,4,0
UA,United Kingdom,United States,1,0,1
IB,Spain,Switzerland,1,0,1
W6,Poland,United Kingdom,0,1,0
KL,Italy,Iceland,0,1,0
UX,Spain,Portugal,0,1,0
OG,United Kingdom,United States,1,0,1
U2,Italy,Tunisia,0,3,0
EN,Italy,Japan,0,6,0
DE,Italy,United States,6,6,6
EY,Italy,Maldives,4,10,4
DE,Germany,Italy,0,4,0
FZ,Italy,Thailand,0,2,0
BY,United Kingdom,Italy,10,0,10
Y4,Mexico,Mexico,0,18,0
U2,Spain,France,5,1,5
MS,Italy,,0,6,0
AT,Italy,Guinea,0,2,0
GF,Italy,Maldives,0,2,0
TK,Israel,Thailand,0,1,0
QR,Italy,Qatar,2,12,2
AC,United States,Italy,0,1,0
UX,Venezuela,Switzerland,0,1,0
W6,Hungary,Italy,14,3,14
DY,Italy,Estonia,0,1,0
TK,Singapore,Germany,0,1,0
AA,United States,Cuba,2,0,2
TK,Italy,Sri Lanka,0,2,0
BT,Italy,Sweden,1,0,1
CA,Cambodia,Italy,0,2,0
U2,Italy,Denmark,32,10,32
E9,Cuba,Italy,0,25,0
AF,Italy,Mauritius,1,15,1
SV,Italy,Thailand,19,28,19
FR,Czech Republic,United Kingdom,0,3,0
TK,Spain,Indonesia,0,1,0
MU,Italy,China,0,11,0
ET,Italy,Uganda,1,0,1
IB,Italy,Japan,0,1,0
FR,Italy,Canada,0,4,0
U2,Jersey,Italy,1,1,1
V7,Czech Republic,France,1,0,1
NZ,New Zealand,Italy,2,0,2
VB,Colombia,Mexico,1,1,1
LH,Albania,United States,2,0,2
BA,Spain,United Kingdom,3,1,3
VY,Spain,Republic of Ireland,1,0,1
V7,Italy,Malta,0,1,0
LA,Brazil,Italy,14,59,14
KL,Italy,Tanzania,1,0,1
XJ,South Korea,Thailand,0,3,0
IB,Spain,Colombia,1,1,1
OV,United Arab Emirates,India,0,1,0
TK,Turkey,Bulgaria,0,1,0
8B,Indonesia,Indonesia,0,5,0
FR,Italy,South Korea,0,5,0
W6,Montenegro,Italy,0,2,0
AK,China,Malaysia,0,2,0
AF,Israel,France,1,0,1
EN,Germany,Italy,1,0,1
V7,Croatia,Greece,0,1,0
U2,France,Italy,236,65,234
FR,Italy,Denmark,104,192,103
FR,Italy,Norway,7,39,7
QF,Australia,Italy,2,1,2
TG,Sweden,Thailand,1,1,1
FR,France,Croatia,0,1,0
TB,France,Morocco,0,1,0
LH,Germany,India,0,1,0
FR,Spain,Serbia,0,1,0
LX,Greece,Italy,0,1,0
OS,Greece,Italy,0,2,0
LH,Germany,Guatemala,0,6,0
LX,Switzerland,Spain,3,8,3
U2,Germany,France,7,1,7
FR,Belgium,Romania,2,2,2
FZ,Pakistan,Italy,1,6,1
5F,Moldova,Italy,0,3,0
LH,Slovenia,Italy,5,1,5
E9,Cuba,Spain,2,4,2
AF,Singapore,Italy,1,0,1
LH,Germany,France,1,0,1
LX,Italy,Dominican Republic,0,2,0
DY,France,Norway,0,2,0
SN,France,Italy,1,0,1
AF,France,Italy,107,67,106
QR,Thailand,Italy,1,6,1
U2,Italy,Iceland,17,16,17
AF,France,Guadeloupe,4,4,4
EK,Maldives,Italy,0,1,0
PU,Peru,Italy,0,1,0
EY,Germany,Indonesia,1,0,1
FR,Italy,Seychelles,0,1,0
DV,Kazakhstan,Uzbekistan,0,2,0
AV,Colombia,Costa Rica,1,1,1
VY,United Kingdom,Spain,0,1,0
W6,France,Poland,1,0,1
U2,Egypt,Italy,24,3,24
MS,United Kingdom,Egypt,0,6,0
LH,Portugal,Italy,2,1,2
GF,Italy,Bahrain,0,2,0
VN,Vietnam,Vietnam,6,0,6
I2,Netherlands,Spain,3,0,3
KL,Suriname,Netherlands,1,0,1
KQ,Kenya,Seychelles,0,1,0
KL,Italy,Jamaica,0,3,0
AV,Peru,Colombia,1,0,1
U2,Switzerland,,0,1,0
EN,Italy,Argentina,0,1,0
TK,Turkey,Turkey,42,15,42
DX,Italy,Italy,0,85,0
VY,Italy,Portugal,1,9,1
VY,Spain,Denmark,1,0,1
AR,Argentina,Switzerland,0,1,0
MU,Italy,Thailand,0,2,0
TK,Lebanon,Italy,0,2,0
G3,Brazil,Paraguay,0,1,0
NO,Italy,Cuba,20,17,20
W4,Armenia,Italy,6,0,6
LY,Spain,Israel,0,1,0
UA,Nicaragua,France,0,2,0
UG,Tunisia,Tunisia,0,1,0
PC,Switzerland,Turkey,0,2,0
VY,Spain,United Kingdom,1,0,1
VY,Spain,Spain,61,37,60
AZ,Brazil,Italy,4,10,4
OS,Italy,Latvia,1,0,1
T6,Philippines,Philippines,0,1,0
UX,Argentina,Spain,0,4,0
6E,India,Saudi Arabia,0,2,0
AT,Italy,Mali,0,3,0
SQ,Singapore,French Polynesia,0,2,0
LA,Bolivia,Italy,0,1,0
AF,Denmark,United States,4,0,4
SK,Italy,Finland,0,2,0
CI,Italy,Taiwan,1,0,1
NT,Spain,Portugal,0,1,0
AZ,Italy,Germany,23,64,23
2W,Mexico,Spain,0,5,0
U2,Portugal,Portugal,11,2,11
W6,Germany,Italy,2,3,2
W4,Italy,Thailand,0,2,0
LX,Switzerland,Republic of Kosovo,0,2,0
PC,Iran,Italy,2,2,2
VJ,Thailand,Vietnam,0,3,0
U2,Italy,U.S. Virgin Islands,0,1,0
SK,Italy,Spain,0,2,0
DL,United States,Mexico,3,0,3
SQ,Cambodia,Italy,1,0,1
A3,Bulgaria,Lebanon,0,3,0
SQ,Indonesia,Thailand,1,0,1
VY,Italy,Denmark,0,1,0
EW,United Kingdom,Italy,1,0,1
LA,Brazil,Paraguay,0,1,0
KE,Italy,South Korea,13,21,13
KL,Italy,Republic of Ireland,2,0,2
UX,Peru,Italy,1,6,1
HV,Italy,Netherlands,33,38,33
AF,France,Denmark,1,0,1
AV,Argentina,United States,0,2,0
FR,France,Spain,5,7,5
Z2,Philippines,,0,1,0
AF,Italy,El Salvador,0,2,0
FR,Poland,France,0,2,0
LO,Poland,Georgia,2,0,2
AR,Brazil,Argentina,0,1,0
VA,Australia,Italy,5,1,5
MH,India,Malaysia,1,0,1
W4,Italy,Sweden,5,7,5
W6,Italy,Sri Lanka,0,3,0
W6,Georgia,Hungary,3,7,3
VY,Netherlands,Spain,2,3,2
IB,Italy,Vietnam,0,2,0
AF,France,Ivory Coast,5,0,5
FR,United Kingdom,Austria,1,0,1
SN,United Kingdom,Belgium,1,0,1
AF,France,Spain,1,0,1
LO,Denmark,Hungary,2,0,2
MS,Italy,United Arab Emirates,0,1,0
LH,Germany,Greece,1,0,1
MF,Italy,Philippines,0,1,0
LH,Italy,Kazakhstan,0,1,0
A3,Italy,Cyprus,1,3,1
KL,Romania,Poland,2,1,2
VY,France,Portugal,2,13,2
JU,Italy,Romania,2,2,2
W4,Italy,Azerbaijan,1,1,1
KL,Peru,Italy,7,3,7
W4,France,Romania,3,1,3
BA,United Kingdom,Barbados,0,1,0
AF,Denmark,Italy,2,0,2
QR,Maldives,Italy,0,1,0
7C,Japan,South Korea,3,1,3
I2,Spain,Israel,1,0,1
JU,Italy,Republic of Macedonia,0,2,0
VY,Italy,Egypt,0,2,0
4Y,Italy,Germany,0,1,0
A3,Georgia,Italy,0,2,0
DY,Austria,Norway,0,1,0
AZ,Japan,Italy,1,0,1
VY,Spain,Greece,0,1,0
A3,Czech Republic,Egypt,0,1,0
VB,Mexico,Mexico,17,7,17
AZ,Italy,Colombia,0,17,0
LH,Italy,Austria,3,2,3
BA,Italy,Australia,8,10,8
FR,Italy,United States,0,12,0
KL,Netherlands,Greece,1,0,1
AF,Italy,Cameroon,2,1,2
BF,United States,Italy,0,14,0
QR,India,Italy,5,0,5
OS,Sweden,Austria,2,0,2
Z9,Malaysia,Malaysia,0,2,0
LH,Italy,Honduras,0,10,0
W4,Israel,Italy,1,1,1
AK,Indonesia,,0,5,0
BQ,Italy,Italy,1,0,1
LH,Belgium,Italy,2,2,2
EW,Germany,Austria,1,1,1
IB,Argentina,Spain,1,2,1
JQ,Japan,Japan,1,0,1
VY,Italy,Italy,17,27,17
TK,Italy,Philippines,5,10,5
5W,Saudi Arabia,United Arab Emirates,0,1,0
FR,Italy,Egypt,0,29,0
HV,France,Portugal,2,2,2
JA,Peru,Peru,0,2,0
AF,Italy,Nigeria,5,2,5
5J,Malaysia,Philippines,0,1,0
EY,Germany,Thailand,2,0,2
TK,Ivory Coast,Italy,0,2,0
"",Italy,Argentina,3,0,3
NP,Egypt,Italy,0,1,0
MS,Egypt,Saudi Arabia,0,1,0
XY,Saudi Arabia,Kuwait,1,0,1
AM,Mexico,United States,0,1,0
XZ,Italy,Czech Republic,0,1,0
UL,United Arab Emirates,Sri Lanka,0,1,0
IB,Italy,Guatemala,1,0,1
LH,Greece,Italy,2,0,2
FR,Poland,Finland,0,1,0
LH,Germany,Italy,42,50,42
FR,Spain,,0,2,0
CZ,Italy,Vietnam,0,5,0
SP,Portugal,Portugal,2,12,2
IB,Italy,Morocco,0,5,0
NH,Italy,Japan,0,2,0
CY,Greece,Serbia,0,1,0
AZ,Serbia,Italy,1,0,1
TK,United Kingdom,,0,1,0
W6,Egypt,Italy,27,14,27
FJ,United States,Australia,0,1,0
LH,Italy,Hungary,2,2,2
EY,Italy,Japan,10,8,10
IB,Spain,China,0,4,0
U2,Denmark,Germany,2,2,2
B6,United Kingdom,United States,0,1,0
OS,Netherlands,,0,2,0
W6,Egypt,Austria,1,0,1
TK,Turkey,Tunisia,1,0,1
V7,Italy,Germany,3,1,3
