carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
AZ,Mexico,Italy,0,0,0
AT,Morocco,Portugal,0,1,0
SK,Norway,Denmark,2,1,2
SQ,Italy,,0,30,0
OS,Italy,Austria,79,172,78
IB,Morocco,Italy,1,7,1
AZ,United States,United States,0,1,0
TN,United States,France,0,2,0
UX,Belgium,Spain,0,0,0
IB,Spain,Colombia,0,0,0
LX,Italy,Egypt,0,17,0
1L,Italy,Germany,0,0,0
WE,Thailand,Thailand,2,2,2
W6,United Arab Emirates,Italy,16,26,16
BA,United States,Mexico,0,0,0
WY,Italy,Thailand,9,178,9
EY,Italy,,1,8,1
SQ,Philippines,Germany,0,0,0
AY,Italy,,0,9,0
PW,Tanzania,Tanzania,0,8,0
LA,Argentina,Spain,10,14,10
FR,Italy,Finland,11,52,11
LH,Italy,Aruba,0,10,0
AH,Italy,Ivory Coast,0,3,0
AZ,United Kingdom,Costa Rica,0,0,0
AZ,Italy,Belgium,24,72,24
BR,Italy,,0,1,0
U2,Italy,Greece,1523,176,1508
KL,Italy,Mexico,4,8,4
NT,Spain,Spain,0,11,0
SV,Italy,,0,13,0
AT,Italy,,2,6,2
EY,Italy,Indonesia,5,27,5
EK,Italy,Australia,46,18,46
NO,Italy,Mexico,0,5,0
AY,Italy,United States,26,94,26
U2,Italy,Egypt,169,42,167
UL,Italy,Sri Lanka,0,0,0
AZ,Italy,France,58,144,57
U2,Italy,Italy,2345,212,2322
CI,Italy,Japan,4,27,4
AZ,Italy,Morocco,2,23,2
FZ,Maldives,Italy,3,3,3
U2,Italy,Spain,1287,276,1274
UA,Costa Rica,Germany,4,4,4
NT,Portugal,Portugal,0,0,0
LH,Italy,Belgium,2,7,2
CA,Italy,Philippines,0,3,0
LH,Sweden,Italy,7,4,7
AY,Italy,Japan,3,3,3
A3,Egypt,Italy,4,10,4
FR,Norway,Italy,5,7,5
LA,Italy,Argentina,1,13,1
LX,Italy,Spain,9,10,9
AT,Morocco,Italy,10,45,10
BA,United States,Italy,17,8,17
AZ,Tunisia,Italy,3,11,3
CI,Italy,Australia,0,1,0
FR,Italy,Poland,98,253,97
UX,Italy,,0,22,0
LH,Italy,Brazil,12,25,12
S4,Portugal,Portugal,2,2,2
9U,Italy,Moldova,0,26,0
IB,Italy,Morocco,3,11,3
FR,Belgium,Morocco,6,2,6
SN,Italy,Sweden,0,0,0
4N,Canada,Canada,0,0,0
LH,Italy,Finland,5,5,5
V7,Italy,Greece,870,426,861
EY,Italy,Malaysia,5,6,5
LH,Romania,Italy,0,2,0
SQ,Italy,Singapore,9,6,9
TK,Italy,Philippines,5,11,5
WY,India,Italy,0,0,0
EK,United Arab Emirates,,0,0,0
FR,Spain,Portugal,5,7,5
TK,Italy,Lebanon,0,9,0
LA,Peru,,0,0,0
FR,Republic of Ireland,Italy,17,37,17
JU,Italy,Serbia,21,23,21
BA,Italy,Maldives,2,5,2
FR,Spain,Austria,1,0,1
AF,Italy,Dominican Republic,6,8,6
LA,Italy,Paraguay,0,5,0
LG,Luxembourg,Brazil,0,1,0
EK,India,Italy,2,2,2
ET,Italy,,0,2,0
LY,Israel,Italy,2,3,2
LH,Belgium,Italy,4,3,4
3U,China,Italy,0,1,0
AT,Morocco,France,0,1,0
J2,Belarus,Italy,0,0,0
JU,Italy,Turkey,4,13,4
EK,Italy,Japan,20,11,20
CA,China,Italy,1,12,1
JU,Turkey,Italy,2,3,2
EK,South Africa,Italy,2,2,2
TK,Italy,Turkey,91,268,90
TK,Mexico,Italy,0,0,0
LA,Chile,Italy,0,18,0
JL,Japan,Japan,9,5,9
TP,Portugal,Spain,2,8,2
LH,Switzerland,United States,0,0,0
SQ,Thailand,Italy,0,1,0
CY,Egypt,Italy,0,0,0
AZ,Italy,Germany,39,126,39
TK,Georgia,,0,3,0
IB,Italy,Mexico,9,18,9
PR,Philippines,Philippines,5,6,5
RC,United Kingdom,Faroe Islands,0,0,0
EY,Spain,Thailand,1,0,1
LH,Italy,China,6,19,6
BA,United Kingdom,Guyana,2,0,2
BA,Germany,Mexico,0,0,0
OS,Thailand,Italy,3,1,3
QF,Italy,Australia,2,10,2
BA,United Kingdom,United States,6,1,6
AY,Italy,Finland,75,22,74
AZ,United States,Spain,0,0,0
FR,Denmark,Republic of Ireland,0,0,0
KL,Brazil,Switzerland,1,1,1
AZ,Italy,Seychelles,0,8,0
LH,Italy,Norway,29,9,29
LH,Lithuania,Italy,2,1,2
IB,Spain,Germany,5,0,5
NO,Italy,Senegal,0,12,0
FR,United Kingdom,Republic of Ireland,3,1,3
IB,Spain,Denmark,0,0,0
AZ,United States,The Bahamas,0,0,0
NP,Egypt,Egypt,0,5,0
IB,Italy,Senegal,2,6,2
W6,Italy,France,131,196,130
AM,Mexico,Mexico,0,19,0
SV,Italy,Philippines,3,24,3
MS,Italy,,0,5,0
KE,Italy,,0,7,0
TP,Morocco,Italy,4,9,4
TK,Italy,Qatar,0,2,0
GF,Pakistan,Italy,0,7,0
TP,Italy,Spain,1,7,1
IB,Italy,Chile,7,11,7
UX,Italy,Brazil,3,33,3
LH,Argentina,Italy,0,1,0
VS,United Kingdom,United States,2,3,2
IB,Colombia,Spain,1,0,1
W6,Italy,Poland,81,61,80
PR,Saudi Arabia,Philippines,6,0,6
BA,United States,Puerto Rico,0,0,0
FR,Denmark,Italy,23,28,23
NO,Italy,Dominican Republic,0,9,0
LH,Netherlands,Italy,0,6,0
IB,Mexico,Italy,8,5,8
MH,France,,0,0,0
MS,Germany,Egypt,0,1,0
TU,Tunisia,,0,0,0
FR,United Kingdom,Italy,165,130,163
TK,Italy,Pakistan,2,4,2
TP,Venezuela,Italy,0,0,0
FR,Italy,Sweden,59,116,58
QR,Germany,,0,0,0
RO,Italy,Egypt,0,0,0
AZ,Italy,Australia,0,4,0
LH,Italy,Ghana,0,6,0
FR,Netherlands,Italy,26,18,26
AI,Italy,India,0,22,0
WS,United Kingdom,,0,0,0
SK,Italy,Indonesia,0,1,0
EK,Italy,Singapore,18,9,18
TP,Brazil,Italy,8,67,8
LH,Bulgaria,,0,3,0
AZ,Italy,Algeria,0,7,0
FR,Portugal,Italy,107,117,106
LH,United States,United States,0,13,0
LA,Chile,Canada,0,3,0
LH,Poland,Italy,5,4,5
MH,Malaysia,Thailand,1,0,1
BA,United States,Jamaica,0,0,0
LH,United States,,0,0,0
IB,Italy,Brazil,0,26,0
LH,Italy,Latvia,2,3,2
HX,Hong Kong,South Korea,0,2,0
AM,Austria,El Salvador,0,0,0
LX,Italy,United States,58,86,57
EK,France,,0,0,0
UX,Italy,United States,1,5,1
QR,Maldives,Italy,0,2,0
TK,Italy,South Korea,0,6,0
QR,Pakistan,Italy,0,0,0
TS,Italy,Canada,8,25,8
MS,Egypt,Egypt,0,31,0
W6,Italy,Moldova,6,4,6
LH,Norway,Italy,9,2,9
U2,Italy,Netherlands,571,53,565
KE,Italy,Taiwan,0,0,0
KU,Italy,Thailand,3,7,3
AZ,Italy,Dominican Republic,0,3,0
TU,Tunisia,Germany,0,0,0
FR,Italy,Republic of Ireland,118,238,117
WS,Canada,Canada,1,3,1
LH,Italy,Poland,16,0,16
SQ,Hong Kong,Maldives,0,0,0
AF,Italy,Brazil,11,37,11
LO,Poland,Poland,1,1,1
OS,Italy,United States,2,9,2
AZ,Italy,Antigua and Barbuda,0,0,0
BA,Mexico,Italy,1,7,1
7C,South Korea,Japan,2,3,2
QR,Hong Kong,Italy,0,0,0
AM,United States,Mexico,0,1,0
ET,Mali,Italy,0,0,0
ET,Italy,South Africa,8,18,8
SM,Egypt,Morocco,0,0,0
BA,United Kingdom,Costa Rica,0,0,0
TP,Italy,Brazil,42,183,42
QR,Italy,Qatar,3,4,3
LH,Italy,South Africa,17,15,17
EY,Italy,Sri Lanka,3,5,3
TK,Pakistan,Morocco,0,0,0
UX,Germany,Spain,0,0,0
LO,Egypt,Croatia,0,0,0
PR,Philippines,Australia,0,1,0
EY,Italy,Japan,3,8,3
G3,Argentina,Brazil,0,0,0
SL,Thailand,Thailand,0,5,0
RJ,Italy,Thailand,5,3,5
UK,United Arab Emirates,Maldives,0,4,0
ET,Ethiopia,United States,0,1,0
AZ,United States,Mexico,0,0,0
MS,Italy,Kenya,0,14,0
EK,United Kingdom,Kenya,0,0,0
EW,Germany,Italy,86,58,85
TU,Senegal,Italy,0,1,0
RO,Romania,Romania,0,0,0
QR,Italy,Singapore,21,20,21
QR,Switzerland,Sri Lanka,0,0,0
LH,Italy,Spain,9,9,9
EY,Thailand,Italy,8,21,8
EK,Slovenia,Indonesia,0,2,0
FR,Italy,Israel,24,65,24
WS,Italy,United States,1,8,1
TK,Italy,Uzbekistan,4,7,4
LO,Italy,,0,6,0
U2,France,Italy,272,62,269
EK,Philippines,Italy,3,0,3
LH,Denmark,Italy,3,3,3
SN,Italy,Belgium,70,87,69
AC,Italy,United States,3,22,3
U2,Italy,France,1268,187,1255
FR,Italy,Bulgaria,24,89,24
TP,Italy,Republic of Ireland,0,0,0
ID,Indonesia,Spain,0,1,0
LY,Italy,Israel,31,19,31
TP,Germany,Portugal,1,4,1
HO,China,Italy,0,1,0
FR,Croatia,Italy,10,9,10
KM,France,Malta,0,3,0
SN,Belgium,Italy,20,11,20
ET,Tanzania,Italy,3,7,3
DY,Norway,Norway,2,8,2
TK,Italy,Argentina,0,0,0
UA,Italy,,40,10,40
NH,Italy,Japan,0,14,0
MF,Hong Kong,,0,0,0
LH,Germany,Italy,56,73,55
BW,Trinidad and Tobago,Martinique,0,0,0
QR,Italy,Malaysia,12,31,12
FR,Italy,Denmark,130,210,129
FR,Germany,Spain,5,5,5
IB,Italy,,4,9,4
SQ,United Arab Emirates,Indonesia,0,0,0
EK,Italy,India,27,5,27
LH,Italy,Austria,3,5,3
LH,France,Czech Republic,0,0,0
LH,Georgia,Italy,4,0,4
LH,Hungary,Netherlands,0,0,0
AZ,Italy,Switzerland,7,62,7
FR,Spain,Spain,81,51,80
LH,Italy,Greece,5,3,5
SQ,China,Maldives,0,0,0
IB,Germany,Spain,0,1,0
TR,Greece,Singapore,1,1,1
W6,Israel,Spain,1,0,1
HV,France,Italy,22,8,22
KL,Italy,Spain,10,8,10
ET,South Africa,Italy,3,0,3
AT,Senegal,Italy,2,5,2
QZ,Indonesia,Singapore,0,5,0
E9,Mexico,Spain,0,1,0
U2,Italy,Czech Republic,53,13,52
QR,Italy,Tanzania,0,7,0
TK,France,Cameroon,0,2,0
AZ,Italy,Cape Verde,0,3,0
LH,Belgium,Spain,1,0,1
BQ,Italy,Belgium,1,0,1
WK,Switzerland,Italy,0,4,0
OS,Switzerland,Madagascar,0,1,0
LO,Germany,Poland,1,0,1
AV,Colombia,United States,0,1,0
U2,Italy,Hungary,0,1,0
LO,South Korea,Italy,1,2,1
ET,Italy,Uganda,4,0,4
IB,Italy,Japan,0,5,0
LH,Italy,Netherlands,7,12,7
QR,Italy,United Arab Emirates,2,2,2
TG,Thailand,Sweden,0,1,0
FR,Malta,Austria,0,1,0
FR,France,Romania,0,1,0
FR,Republic of Ireland,Spain,1,1,1
BY,Mexico,United Kingdom,1,0,1
MM,Japan,South Korea,1,0,1
IB,Argentina,Spain,0,1,0
EN,Italy,United States,0,24,0
BT,Latvia,Italy,1,3,1
IB,Spain,Spain,15,20,15
6E,Italy,India,23,27,23
2W,Mexico,Italy,0,4,0
TR,Japan,Italy,0,1,0
6Y,Italy,Germany,0,4,0
LO,Slovakia,Poland,0,1,0
VY,Italy,Tunisia,0,1,0
VE,Colombia,Colombia,0,4,0
AF,Italy,Ivory Coast,2,0,2
BA,Spain,,0,1,0
HV,France,,0,1,0
BT,Austria,Latvia,0,1,0
KL,Indonesia,Malaysia,1,0,1
KL,Netherlands,Austria,0,1,0
SK,China,Italy,0,1,0
TK,Italy,Rwanda,0,1,0
W6,Italy,Hungary,198,160,196
TK,France,Thailand,4,0,4
GF,Italy,United Arab Emirates,0,25,0
UX,Italy,Paraguay,0,7,0
EW,Germany,Spain,2,7,2
WF,Norway,Norway,0,9,0
KL,Italy,Poland,2,1,2
5J,Philippines,Philippines,9,13,9
KL,Ecuador,Italy,1,0,1
A3,Saudi Arabia,Italy,0,1,0
GF,Oman,Italy,0,1,0
EK,Zambia,Italy,1,1,1
FR,Italy,Cuba,0,6,0
UK,Bangladesh,India,0,1,0
SV,Spain,Indonesia,0,2,0
F2,Kenya,Kenya,1,0,1
AF,Poland,United States,2,0,2
VY,Spain,Egypt,1,0,1
TX,Martinique,Guadeloupe,0,1,0
GF,Bahrain,Uzbekistan,0,1,0
LS,Italy,United Kingdom,43,32,43
VY,Netherlands,Spain,8,2,8
B6,United States,United States,0,29,0
AF,United States,Italy,6,2,6
BF,United States,France,0,3,0
PC,Georgia,Germany,1,0,1
LO,Italy,Armenia,0,1,0
AV,Ecuador,United Kingdom,1,0,1
MH,Italy,Malaysia,0,26,0
AF,Italy,Tunisia,1,2,1
W6,Italy,Kuwait,0,1,0
AF,Brazil,France,1,0,1
KE,Germany,Thailand,1,0,1
KL,Mexico,Kenya,0,1,0
AF,Germany,Italy,4,0,4
TK,Turkey,Azerbaijan,0,2,0
FR,Norway,Germany,0,1,0
EK,United Kingdom,Philippines,1,0,1
EK,Guinea,The Gambia,0,1,0
KM,Malta,United States,0,1,0
U2,Denmark,Netherlands,1,0,1
LX,Italy,Japan,17,29,17
FR,Italy,Norway,18,66,18
LO,Poland,Georgia,0,2,0
LA,Italy,Peru,1,0,1
FD,Cambodia,Italy,0,4,0
TK,Italy,Oman,0,3,0
OG,United States,Italy,0,1,0
OD,India,Indonesia,0,2,0
3U,Italy,China,0,1,0
NO,Italy,Kazakhstan,0,1,0
FR,Lithuania,Slovakia,1,0,1
FR,United Kingdom,France,1,5,1
W6,France,Hungary,2,2,2
W6,Romania,United Kingdom,1,0,1
RO,Romania,Germany,0,1,0
V7,France,Spain,0,1,0
LH,Germany,Germany,7,2,7
SQ,Japan,Maldives,1,0,1
AA,United States,Sint Maarten,3,0,3
FR,Morocco,Portugal,0,1,0
TK,Iran,Italy,1,0,1
U2,Egypt,Italy,19,2,19
KL,Netherlands,Portugal,1,1,1
LO,Lithuania,Slovenia,2,0,2
U2,Italy,Canada,0,4,0
LX,Switzerland,United Kingdom,2,0,2
FR,Italy,China,0,2,0
MH,Australia,Italy,0,2,0
W6,Albania,Malta,0,3,0
BA,United Arab Emirates,United States,1,0,1
SQ,Spain,Italy,5,0,5
CX,Italy,Hong Kong,1,1,1
U2,Switzerland,Netherlands,1,0,1
W6,Italy,Japan,0,1,0
AF,Italy,United Kingdom,11,2,11
D7,Japan,Maldives,0,3,0
VA,Indonesia,Australia,2,3,2
TP,Portugal,Canada,0,1,0
SQ,Italy,Malaysia,2,0,2
WY,Italy,New Zealand,0,1,0
OZ,Japan,Italy,1,13,1
AF,Italy,Ecuador,0,5,0
EK,Spain,Mexico,1,1,1
BA,United Kingdom,Luxembourg,1,3,1
G3,Argentina,Italy,0,3,0
BA,Italy,Greece,1,0,1
CY,Cyprus,Italy,0,2,0
FR,France,France,1,1,1
BF,United States,Italy,0,2,0
U2,Italy,Ivory Coast,0,1,0
TP,United Kingdom,Senegal,0,2,0
SN,Italy,Togo,0,3,0
FR,Republic of Ireland,Malta,0,1,0
V7,Denmark,Italy,1,0,1
VY,United Kingdom,Spain,5,6,5
LX,United States,Italy,1,3,1
AI,Italy,,0,4,0
LA,Peru,Argentina,0,1,0
AZ,Italy,Portugal,0,7,0
AC,Switzerland,Canada,1,3,1
AF,Spain,Italy,2,0,2
W6,Austria,United Kingdom,1,0,1
W6,Romania,Italy,102,69,101
PC,Italy,Lebanon,10,7,10
OS,Italy,Tanzania,0,1,0
JU,Italy,Japan,0,1,0
5F,Armenia,Georgia,0,1,0
FR,Sweden,Belgium,0,1,0
XY,Pakistan,Italy,0,1,0
LH,Italy,Lebanon,4,0,4
QR,Romania,Japan,2,0,2
G9,Italy,India,13,8,13
NO,Italy,Tanzania,0,6,0
TK,Venezuela,Italy,3,8,3
JU,France,Serbia,3,0,3
PC,Italy,Saudi Arabia,0,1,0
AT,Morocco,Morocco,1,0,1
AK,Singapore,Malaysia,0,10,0
CM,United States,Colombia,1,0,1
KC,Kazakhstan,Philippines,0,1,0
T7,Italy,,0,1,0
BA,Italy,Philippines,0,1,0
TP,Brazil,France,3,0,3
TS,Canada,Mexico,0,2,0
G9,Pakistan,Italy,0,2,0
AZ,United Kingdom,,0,1,0
PC,United Arab Emirates,Italy,0,4,0
CX,Australia,Italy,0,1,0
TW,Australia,South Korea,0,1,0
FR,Italy,Cyprus,23,88,23
AZ,Italy,Philippines,0,33,0
U2,Portugal,France,6,4,6
U2,France,United Kingdom,13,0,13
KL,Italy,Iceland,1,3,1
TP,Germany,Brazil,0,1,0
AV,Argentina,,0,2,0
IB,Chile,Italy,0,4,0
DE,Germany,Maldives,0,1,0
UA,United States,United Kingdom,1,0,1
BA,Italy,Hong Kong,0,2,0
CM,Brazil,United States,1,0,1
FR,Hungary,Spain,0,1,0
KL,Netherlands,France,1,0,1
LH,Costa Rica,Italy,0,3,0
2B,Albania,Italy,0,12,0
W6,Germany,Albania,4,4,4
SK,Italy,China,2,4,2
AZ,Serbia,Italy,0,3,0
TK,Indonesia,Italy,2,0,2
AZ,Italy,Cuba,0,1,0
PD,Canada,United States,2,0,2
KL,Italy,Hungary,0,2,0
FZ,Sri Lanka,Italy,0,1,0
ME,Lebanon,Italy,0,5,0
SK,United Kingdom,Denmark,1,0,1
LX,Switzerland,France,0,1,0
VY,Switzerland,Spain,4,0,4
TK,Germany,Egypt,0,2,0
BA,Argentina,Italy,0,1,0
DY,Norway,France,0,4,0
"",Italy,Estonia,0,2,0
AV,Costa Rica,Dominican Republic,1,0,1
TK,Tunisia,Egypt,1,0,1
3L,United Arab Emirates,,0,1,0
CZ,Italy,Peru,0,1,0
KL,Germany,France,1,0,1
W6,Montenegro,,0,1,0
OS,Italy,Cambodia,0,2,0
U2,United Kingdom,Malta,1,0,1
AZ,Italy,Indonesia,0,10,0
FR,Cyprus,Italy,1,5,1
OS,Italy,Slovakia,2,0,2
IZ,United Arab Emirates,Italy,0,1,0
QG,Indonesia,Singapore,0,2,0
AF,Sint Maarten,Italy,1,1,1
AF,Spain,France,2,3,2
A3,Turkey,Greece,3,2,3
AY,Italy,Sweden,1,0,1
UX,Colombia,Italy,1,6,1
SV,Switzerland,Malaysia,1,0,1
TK,United Arab Emirates,Morocco,0,1,0
LX,France,Singapore,1,0,1
GQ,Germany,Greece,1,0,1
EN,Italy,Colombia,0,1,0
FR,Austria,Malta,0,1,0
A3,Italy,Egypt,14,46,14
FI,Italy,Iceland,19,22,19
DY,Denmark,Italy,8,13,8
LH,Italy,Oman,4,5,4
OZ,Italy,Japan,4,5,4
W6,France,Poland,1,1,1
AA,Italy,Canada,2,0,2
QF,Italy,,0,5,0
LH,Italy,Georgia,4,0,4
U2,Italy,Peru,0,1,0
PC,Italy,Kuwait,0,3,0
U2,France,Greece,1,2,1
IB,Italy,Italy,0,3,0
AZ,Italy,Poland,0,1,0
VY,Austria,Spain,0,1,0
HV,Spain,Belgium,1,0,1
DX,Italy,Italy,0,36,0
EW,Italy,Sweden,4,6,4
AM,Spain,Mexico,0,5,0
G9,Nepal,Italy,0,3,0
WJ,Argentina,Argentina,0,4,0
AF,France,Denmark,2,0,2
ET,Italy,Mozambique,4,0,4
VY,Italy,Denmark,2,0,2
LX,Netherlands,Italy,1,0,1
U2,Belgium,Switzerland,3,0,3
BA,Italy,Puerto Rico,0,1,0
FR,Czech Republic,Hungary,2,0,2
UX,Paraguay,Italy,1,0,1
AV,Colombia,Colombia,12,19,12
QR,Argentina,Thailand,1,0,1
AK,Malaysia,Thailand,0,3,0
ID,Singapore,Indonesia,0,3,0
UX,Germany,Dominican Republic,1,0,1
AT,Italy,Ivory Coast,1,6,1
EI,Republic of Ireland,United Kingdom,2,0,2
IZ,United Arab Emirates,Israel,1,3,1
AY,Italy,India,5,0,5
DY,France,Sweden,0,2,0
PC,Republic of Kosovo,Greece,0,1,0
FD,Thailand,Italy,0,1,0
EK,India,United Kingdom,1,0,1
FR,Poland,Germany,1,2,1
AC,Bulgaria,Canada,0,1,0
AZ,Italy,Maldives,2,7,2
LX,Italy,Bolivia,0,1,0
EW,Italy,Portugal,0,1,0
FR,United Kingdom,Germany,0,5,0
W6,Romania,Germany,1,1,1
SV,United Arab Emirates,Italy,0,1,0
VJ,Vietnam,Japan,0,1,0
FR,Germany,Luxembourg,0,1,0
PC,Oman,Italy,0,5,0
VY,Italy,Colombia,1,0,1
PC,Turkey,Austria,1,0,1
OA,Cyprus,Italy,0,1,0
VY,Spain,Sweden,0,1,0
KL,Italy,Tanzania,3,3,3
SN,United Kingdom,Belgium,6,0,6
AH,Italy,Senegal,0,2,0
FR,Malta,Bulgaria,0,1,0
SN,Belgium,Austria,2,0,2
KM,Malta,Germany,0,2,0
LH,France,Italy,1,0,1
FR,Malta,Portugal,1,0,1
FR,Lithuania,France,0,2,0
FR,Spain,Belgium,2,3,2
AY,Finland,Netherlands,1,0,1
TK,France,,0,1,0
NT,Spain,France,0,3,0
BA,Italy,Germany,1,0,1
EK,Australia,Italy,14,5,14
PK,Saudi Arabia,Pakistan,4,5,4
5W,United Arab Emirates,Maldives,6,1,6
FZ,Tanzania,Italy,0,5,0
UX,Dominican Republic,Italy,0,3,0
AM,Italy,Peru,0,12,0
"",Colombia,Colombia,4,0,4
D7,India,Indonesia,0,1,0
PC,Lebanon,Turkey,2,0,2
LH,Malta,Germany,0,1,0
FR,Portugal,Belgium,2,0,2
FR,Belgium,Hungary,0,5,0
TK,Italy,Tanzania,2,44,2
IZ,Israel,Italy,0,2,0
TK,Italy,Iran,1,8,1
"",Tanzania,Tanzania,0,3,0
TK,Italy,Brazil,3,6,3
AZ,Maldives,Italy,0,2,0
TK,Pakistan,Italy,0,4,0
FR,Belgium,France,4,0,4
QZ,Indonesia,Cambodia,0,1,0
FR,Luxembourg,Spain,2,0,2
WY,Italy,Oman,0,4,0
HV,Netherlands,Italy,14,3,14
EK,Thailand,Italy,7,4,7
W6,Hungary,United Kingdom,4,6,4
W6,Iceland,Italy,9,5,9
W6,Israel,Romania,1,0,1
IB,Morocco,Spain,2,0,2
U2,United Kingdom,Germany,3,0,3
TK,Thailand,Italy,0,2,0
AY,Italy,Singapore,3,0,3
AI,Italy,Nepal,0,7,0
AT,Italy,Cameroon,1,1,1
U2,Spain,United Kingdom,3,0,3
FY,Malaysia,Singapore,0,3,0
JQ,Philippines,Singapore,2,0,2
KL,Netherlands,Italy,20,32,20
AM,Mexico,Peru,0,8,0
H2,Chile,Argentina,0,1,0
LX,Switzerland,Italy,5,28,5
ET,Italy,Madagascar,13,19,13
AZ,Switzerland,Italy,9,21,9
SB,Australia,New Caledonia,0,1,0
KL,Finland,Italy,2,1,2
VY,Italy,Japan,0,3,0
LS,Italy,Netherlands,0,2,0
FR,Croatia,Germany,1,0,1
TR,Germany,Indonesia,0,1,0
