carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
AY,Italy,United States,20,32,20
NO,Italy,Madagascar,3,5,3
SK,Denmark,Italy,1,15,1
IB,Italy,United States,15,114,15
FR,Denmark,Italy,22,26,22
FR,Italy,Republic of Ireland,122,183,121
FR,Italy,Denmark,92,153,91
LX,Italy,,0,8,0
VA,Australia,Italy,1,1,1
WY,Italy,Sri Lanka,0,4,0
AZ,Italy,Israel,3,5,3
LA,Uruguay,Chile,0,3,0
LH,Italy,Brazil,16,15,16
QR,Saudi Arabia,Indonesia,0,0,0
AY,Italy,Japan,1,0,1
IB,France,Italy,0,0,0
AZ,United States,Italy,6,14,6
TG,Thailand,Thailand,4,3,4
7C,Japan,South Korea,0,1,0
LA,Peru,Peru,0,9,0
AZ,Italy,Spain,25,116,25
LA,Chile,Italy,2,35,2
AT,Morocco,Italy,4,22,4
LH,Italy,,0,41,0
WS,Canada,Canada,1,4,1
FR,Italy,Austria,90,148,89
FR,Spain,Malta,1,0,1
QS,Egypt,Czech Republic,0,0,0
LH,Italy,Panama,0,0,0
IZ,Netherlands,Israel,0,0,0
B6,United States,United States,0,15,0
G3,Brazil,Italy,0,6,0
SK,Lithuania,Italy,0,7,0
AC,Italy,United States,17,5,17
FR,Portugal,Netherlands,1,3,1
FD,Thailand,Thailand,0,37,0
U2,Italy,Italy,1403,100,1389
CX,Greece,Hong Kong,0,2,0
QR,Pakistan,United Kingdom,0,0,0
FR,France,Italy,58,55,57
AZ,United States,Mexico,0,0,0
TK,Pakistan,Greece,0,0,0
LH,United States,,0,0,0
WB,Kenya,Italy,0,2,0
U2,Italy,Netherlands,275,45,272
QV,Thailand,Laos,0,0,0
QR,United Kingdom,Indonesia,0,0,0
TK,Italy,Argentina,0,1,0
1L,Turkey,Germany,0,0,0
OD,Australia,Indonesia,0,0,0
VY,Spain,Italy,135,89,134
AZ,United States,United Kingdom,0,0,0
QR,Italy,Indonesia,20,48,20
EN,Italy,Brazil,0,5,0
EK,Pakistan,Bangladesh,0,0,0
KU,Italy,Pakistan,0,0,0
EY,Spain,Pakistan,0,1,0
SK,Italy,,0,5,0
SQ,Italy,Philippines,4,3,4
EK,Italy,Australia,4,18,4
IB,Italy,Ecuador,13,1,13
AM,Mexico,Italy,0,6,0
TK,Italy,Indonesia,10,16,10
W6,Italy,Jordan,24,37,24
U2,Italy,Morocco,32,8,32
KU,India,Italy,0,0,0
AZ,Italy,India,3,14,3
W6,Italy,Czech Republic,69,83,68
EK,Sri Lanka,United Arab Emirates,1,1,1
LA,Italy,Argentina,0,9,0
EY,Italy,India,2,9,2
TS,Canada,Italy,2,2,2
RA,Nepal,India,0,0,0
TP,Italy,Brazil,30,154,30
LG,Italy,Luxembourg,3,19,3
UP,The Bahamas,United States,0,1,0
IB,Italy,Costa Rica,8,9,8
AZ,Egypt,Romania,0,0,0
AZ,Italy,Algeria,1,6,1
W6,Italy,Albania,54,147,53
TS,France,Canada,1,0,1
QR,Italy,Nepal,2,1,2
FR,Bulgaria,Italy,9,23,9
FD,Thailand,Indonesia,0,4,0
CI,Thailand,Italy,0,0,0
EN,Italy,Japan,0,6,0
QR,Italy,Pakistan,0,2,0
ET,Cameroon,Italy,0,3,0
ET,Madagascar,Italy,2,7,2
LH,United States,The Bahamas,0,1,0
MF,Netherlands,China,0,0,0
SN,Italy,United States,0,2,0
AI,India,India,0,4,0
CL,Italy,United States,0,0,0
4Z,South Africa,South Africa,1,0,1
PW,Tanzania,Tanzania,0,0,0
AH,Italy,Algeria,0,11,0
KU,Italy,Thailand,0,3,0
PW,Tanzania,,0,1,0
W6,United Arab Emirates,Italy,4,7,4
TK,Italy,Malaysia,3,5,3
EK,United States,Italy,2,2,2
LH,United States,Italy,4,6,4
QR,Qatar,Italy,0,4,0
EY,United Arab Emirates,Qatar,0,0,0
BA,United States,Italy,13,2,13
KL,United States,Italy,4,2,4
LO,Italy,United States,0,3,0
U2,Italy,Egypt,125,52,124
CZ,China,United Kingdom,0,0,0
W6,Italy,Republic of Macedonia,9,18,9
IB,Italy,Portugal,11,5,11
NO,Italy,Senegal,16,7,16
TP,Portugal,Portugal,5,2,5
KR,Thailand,Cambodia,0,0,0
AZ,Colombia,Italy,0,0,0
SK,Italy,Iceland,2,7,2
TG,Thailand,,0,0,0
GF,Italy,,0,1,0
TS,Italy,,0,0,0
W6,Italy,Armenia,4,34,4
EK,Austria,Seychelles,0,0,0
QR,Italy,,0,15,0
MS,Italy,Kenya,0,17,0
TS,Italy,Canada,42,8,42
TK,Italy,United States,12,13,12
FR,Italy,Sweden,29,77,29
FR,Spain,Spain,65,40,64
XK,France,France,0,0,0
LX,United States,France,0,0,0
LH,Italy,Spain,34,16,34
GA,Indonesia,Italy,0,1,0
SL,Thailand,Thailand,0,7,0
KL,Italy,Belize,0,0,0
TK,Italy,Mauritius,2,4,2
IB,France,Senegal,2,4,2
UX,Portugal,Spain,0,1,0
Z8,Bolivia,Bolivia,0,0,0
A3,Egypt,Austria,1,5,1
FR,Belgium,Italy,33,48,33
IB,Italy,Colombia,22,14,22
QR,Italy,Australia,6,8,6
ZL,Australia,Australia,0,3,0
WE,Thailand,Thailand,3,1,3
QR,Germany,,0,0,0
ET,Greece,South Africa,0,0,0
IB,Italy,United Kingdom,0,4,0
IB,Italy,Mexico,3,12,3
BA,France,China,0,1,0
J2,Italy,Belarus,0,0,0
AR,Argentina,Argentina,0,5,0
IB,Italy,Peru,22,32,22
QR,Tunisia,Qatar,0,3,0
MF,Indonesia,Taiwan,0,1,0
EY,Italy,Seychelles,14,30,14
NO,Canada,Italy,0,0,0
LH,Italy,Norway,3,3,3
AF,Italy,,3,13,3
BA,Mexico,United States,0,1,0
AZ,Mexico,United States,0,0,0
BX,Japan,South Korea,0,3,0
AF,Italy,Brazil,8,23,8
B6,United Kingdom,United States,0,2,0
AT,Italy,,0,0,0
GF,India,Italy,0,0,0
G3,Brazil,Brazil,0,13,0
AH,Algeria,Italy,0,6,0
HC,Ivory Coast,Italy,0,1,0
AH,Algeria,France,0,0,0
FR,United Kingdom,Italy,118,121,117
HC,Senegal,Italy,0,7,0
ET,Ivory Coast,Italy,0,1,0
2W,Dominican Republic,Spain,0,0,0
AS,United States,United States,0,13,0
W6,Albania,Italy,11,14,11
EK,Italy,Japan,11,19,11
SQ,Italy,Thailand,6,10,6
FR,Spain,United Kingdom,0,5,0
JQ,Japan,Japan,11,1,11
AF,Slovenia,United States,1,0,1
AV,Colombia,Mexico,3,0,3
AZ,India,Italy,1,3,1
LA,United Kingdom,Brazil,2,2,2
A3,Jordan,Italy,0,1,0
EK,United Arab Emirates,Laos,0,1,0
EK,France,South Africa,1,0,1
UX,Venezuela,Italy,0,1,0
UA,Italy,United States,34,21,34
U2,Portugal,Spain,11,0,11
XY,Saudi Arabia,Egypt,4,2,4
AR,Brazil,Argentina,0,1,0
EK,Thailand,Italy,0,3,0
TK,Brazil,Italy,0,2,0
LH,Netherlands,United States,0,1,0
EW,Germany,Italy,81,137,80
AC,France,Canada,2,0,2
TK,Hungary,Turkey,0,2,0
SK,Norway,Austria,5,1,5
WS,United States,Italy,2,1,2
FZ,Italy,,0,2,0
LH,Germany,Turkey,1,0,1
QR,Hong Kong,Italy,2,0,2
TK,Spain,Venezuela,0,1,0
OS,Austria,Netherlands,0,1,0
LH,Germany,Serbia,1,0,1
TK,Italy,Cyprus,1,0,1
TK,Iran,Germany,0,1,0
BA,Italy,Spain,0,1,0
F8,Canada,United States,0,1,0
2B,Albania,Italy,0,17,0
TP,Venezuela,Italy,0,6,0
V7,Greece,Greece,6,1,6
LX,Brazil,Italy,1,0,1
IB,Argentina,Italy,1,1,1
AT,Ghana,United Kingdom,0,2,0
IB,Spain,Costa Rica,2,3,2
SQ,Italy,Japan,2,1,2
FR,Portugal,Spain,2,7,2
EW,Germany,Albania,0,1,0
KL,Italy,Ghana,1,0,1
BA,Italy,Netherlands,1,0,1
LH,Belgium,Germany,1,0,1
FR,Slovakia,United Kingdom,2,0,2
AZ,Italy,Seychelles,0,1,0
LX,Dominican Republic,Italy,3,0,3
AC,Italy,Costa Rica,0,2,0
KQ,Italy,Kenya,2,0,2
AF,Italy,Colombia,3,14,3
SK,Norway,Norway,1,5,1
EN,Italy,Chile,0,2,0
W4,Greece,,0,1,0
XR,Spain,Germany,1,0,1
FR,Republic of Ireland,United Kingdom,2,0,2
W6,Italy,Greece,144,211,143
LH,Italy,Poland,9,8,9
LA,Switzerland,Brazil,0,5,0
E9,Cuba,Spain,2,2,2
HV,France,Slovenia,1,0,1
EK,Australia,Italy,2,5,2
MK,United Kingdom,Mauritius,0,1,0
SK,Italy,United States,8,17,8
PC,Spain,Turkey,1,0,1
VY,Spain,Denmark,1,0,1
IU,Indonesia,Indonesia,0,4,0
AF,France,French Polynesia,2,0,2
V7,Italy,Morocco,0,1,0
TC,Tanzania,Tanzania,0,4,0
W6,France,Jordan,0,1,0
EW,Italy,Iceland,0,1,0
AZ,Italy,Denmark,0,1,0
W6,Jordan,Italy,3,2,3
LG,Spain,Luxembourg,1,0,1
BA,Italy,Chile,1,2,1
OS,Bosnia and Herzegovina,Italy,1,2,1
NK,Colombia,United States,1,2,1
WF,Italy,Norway,0,2,0
SN,Italy,Morocco,0,1,0
OS,Austria,France,1,1,1
JQ,Australia,Thailand,0,1,0
LH,Italy,Angola,1,0,1
VY,Spain,Morocco,2,4,2
QR,Tanzania,Italy,0,1,0
LH,Italy,Australia,0,3,0
W4,Italy,Denmark,0,1,0
AD,Brazil,Italy,0,16,0
AV,United States,,0,2,0
LA,Italy,Colombia,0,4,0
AF,Italy,Greece,0,1,0
WS,Italy,United States,0,2,0
AA,Dominican Republic,United States,1,0,1
6E,Italy,Turkey,0,1,0
LH,India,,0,2,0
3O,Morocco,Spain,1,1,1
LA,Spain,Argentina,1,1,1
TK,Italy,Vietnam,0,5,0
PR,Philippines,Philippines,1,4,1
LX,Italy,Japan,3,11,3
TP,Italy,Canada,2,7,2
WJ,Argentina,Argentina,0,1,0
LA,Brazil,United States,0,1,0
HB,Hong Kong,Taiwan,0,1,0
DY,Italy,Finland,0,4,0
AP,Italy,Greece,0,2,0
JL,United States,Vietnam,0,1,0
OG,Canada,France,0,1,0
SM,Italy,Kenya,0,2,0
QF,Australia,Italy,0,1,0
EW,Germany,Netherlands,2,0,2
AF,Germany,Mexico,0,2,0
W9,United Kingdom,Turkey,1,0,1
EK,India,Portugal,0,1,0
FR,Belgium,Austria,1,0,1
U2,Germany,United Kingdom,1,0,1
LH,Italy,Hungary,2,0,2
EY,Germany,Indonesia,1,0,1
F8,Canada,Canada,0,10,0
IB,Italy,Cuba,22,15,22
GQ,Greece,Italy,6,10,6
A3,Italy,Georgia,0,4,0
AZ,Bulgaria,Italy,0,4,0
KL,Italy,Latvia,0,1,0
TK,Mauritius,Italy,0,1,0
U2,Netherlands,Germany,2,0,2
HV,Italy,France,40,51,40
EK,Italy,Malaysia,3,0,3
OS,Italy,Iran,1,0,1
HV,Spain,France,2,0,2
AR,Argentina,Australia,0,2,0
CM,Colombia,United States,1,1,1
TK,Italy,Madagascar,1,1,1
OZ,Australia,Italy,0,2,0
W6,Egypt,Italy,37,13,37
PC,Italy,Ethiopia,0,2,0
LH,Italy,South Africa,2,1,2
SK,Sweden,Italy,5,6,5
OK,Czech Republic,Egypt,0,2,0
IB,Italy,Chile,0,7,0
JU,Italy,Japan,0,2,0
NO,Senegal,Italy,5,0,5
AC,Italy,Mexico,1,1,1
LX,Italy,Greece,1,2,1
LH,Italy,Tanzania,1,0,1
BT,Norway,Italy,0,1,0
DL,United States,Colombia,1,0,1
VY,Belgium,Spain,2,2,2
W4,Italy,Portugal,0,9,0
TK,Italy,Benin,0,1,0
BA,United Kingdom,United States,3,2,3
DY,Denmark,Netherlands,0,1,0
LA,Peru,Brazil,2,2,2
KQ,Democratic Republic of the Congo,South Africa,1,0,1
LH,Thailand,Germany,1,0,1
IB,Cuba,Italy,0,1,0
MH,Malaysia,Singapore,1,1,1
FR,Hungary,Italy,35,19,35
AC,Mexico,Italy,0,2,0
SN,Italy,Togo,2,1,2
QF,Italy,United States,0,1,0
EW,Italy,Netherlands,1,0,1
OD,Malaysia,Indonesia,0,3,0
FR,Morocco,United Kingdom,0,1,0
SK,Sweden,Sweden,0,5,0
W6,Italy,Estonia,1,2,1
LO,Poland,Switzerland,0,2,0
W6,France,Hungary,0,2,0
TB,Tunisia,Italy,0,1,0
TK,Kenya,Italy,0,1,0
BT,Italy,Finland,1,0,1
FD,Cambodia,Thailand,0,1,0
W4,Italy,Italy,857,948,849
KL,Italy,Japan,2,3,2
AF,Italy,Japan,7,7,7
AZ,Italy,Taiwan,0,6,0
BQ,Italy,Italy,8,1,8
LH,Germany,Spain,1,2,1
FR,Austria,Poland,0,3,0
ET,Italy,Democratic Republic of the Congo,0,5,0
V7,Italy,Romania,0,1,0
CI,South Korea,Taiwan,0,1,0
W6,Egypt,Austria,1,0,1
KL,Portugal,Italy,0,7,0
AI,Italy,Australia,0,6,0
OS,Germany,Austria,1,0,1
NO,Italy,Dominican Republic,2,0,2
SQ,Netherlands,Australia,1,0,1
LH,Italy,Bolivia,0,1,0
TK,Italy,China,1,11,1
DL,Brazil,Italy,2,0,2
AZ,Italy,Philippines,0,7,0
SN,Italy,Ivory Coast,1,0,1
MK,Mauritius,Italy,0,3,0
U2,France,Spain,7,0,7
W6,Italy,United States,0,3,0
HV,France,Germany,1,0,1
SK,Italy,El Salvador,0,1,0
W4,Italy,Czech Republic,13,31,13
OS,Italy,Germany,7,11,7
JU,Germany,Italy,0,9,0
LH,France,Thailand,0,2,0
MS,Italy,Nigeria,0,2,0
FR,Italy,Lithuania,0,7,0
U2,Italy,Tunisia,0,2,0
AF,Italy,China,0,8,0
LX,Italy,Slovenia,2,0,2
CX,New Zealand,Italy,1,0,1
TP,Italy,Morocco,4,13,4
N0,Italy,United States,76,11,75
FR,Jordan,Italy,2,3,2
AZ,Italy,Romania,0,3,0
LH,Argentina,Italy,0,4,0
U2,Germany,Greece,1,0,1
PC,Iraq,Switzerland,0,1,0
5J,Thailand,Philippines,3,0,3
EK,Italy,Bangladesh,1,1,1
5J,Philippines,Italy,0,1,0
LH,Norway,Dominican Republic,0,1,0
TK,Italy,Tanzania,7,8,7
EK,Germany,India,2,1,2
AV,Colombia,Spain,1,1,1
W6,Italy,Belgium,0,1,0
U2,Portugal,Portugal,1,0,1
AT,Italy,Benin,0,1,0
ID,Indonesia,Indonesia,0,4,0
PC,Italy,Kyrgyzstan,0,2,0
W6,Germany,Hungary,1,1,1
AK,Cambodia,Malaysia,0,4,0
PC,Turkey,Albania,1,0,1
VY,Netherlands,Spain,2,1,2
VJ,Vietnam,,0,1,0
SQ,United Kingdom,Australia,3,0,3
JU,Egypt,Italy,0,1,0
FR,United Kingdom,Austria,1,0,1
V7,Italy,Tunisia,0,1,0
MS,Italy,China,0,5,0
UA,United States,French Polynesia,1,0,1
OS,Italy,Japan,2,10,2
FN,Zimbabwe,South Africa,0,4,0
LH,France,Germany,4,0,4
LH,Mexico,Italy,1,1,1
NK,Jamaica,United States,2,1,2
AF,Spain,Italy,2,0,2
RO,Romania,Italy,0,2,0
A3,Turkey,Greece,0,1,0
"",Italy,Italy,0,3,0
FR,Portugal,Republic of Ireland,0,1,0
FR,Austria,Italy,20,30,20
FR,Italy,,0,125,0
IB,Spain,Cuba,1,0,1
QR,Italy,Sri Lanka,4,7,4
HY,Uzbekistan,,0,1,0
IB,Brazil,Italy,2,4,2
NH,Japan,Italy,0,1,0
EK,Italy,India,2,1,2
AF,France,Argentina,0,1,0
BA,Italy,Bermuda,0,1,0
AF,Colombia,Italy,0,3,0
EW,Portugal,Italy,1,0,1
ET,Tanzania,Italy,0,1,0
EK,Portugal,,0,1,0
U2,Italy,French Polynesia,0,1,0
LG,Luxembourg,Portugal,1,0,1
WY,Italy,India,0,9,0
IB,Spain,Spain,14,12,14
FR,Belgium,France,1,0,1
TP,Italy,Senegal,7,22,7
KM,Italy,Germany,0,1,0
IB,Spain,Peru,3,1,3
LY,Egypt,Italy,0,1,0
QR,Pakistan,Romania,0,1,0
FI,Denmark,Iceland,0,1,0
ET,Italy,Djibouti,1,0,1
DL,Italy,Brazil,1,0,1
ET,Italy,Tanzania,27,33,27
LH,Italy,Thailand,24,46,24
LX,Italy,United Arab Emirates,1,3,1
Z0,United States,United Kingdom,6,0,6
SK,Norway,Sweden,0,5,0
EN,Italy,Peru,0,3,0
FZ,Albania,Maldives,1,0,1
SN,United Kingdom,Italy,2,0,2
6E,Italy,,0,1,0
VY,Italy,Canada,0,6,0
FR,Greece,Belgium,1,0,1
AV,Mexico,Peru,1,0,1
CX,Italy,Philippines,1,0,1
W6,Romania,France,0,1,0
FR,Austria,Belgium,1,0,1
LX,France,Italy,1,0,1
XZ,Italy,Romania,37,1,37
AF,Tunisia,Italy,2,0,2
FR,Poland,Austria,0,2,0
HY,Italy,Uzbekistan,0,8,0
EK,Italy,China,2,2,2
VY,Chile,Italy,0,5,0
BT,Finland,Italy,1,1,1
EK,Italy,Vietnam,3,1,3
TK,Switzerland,Turkey,1,0,1
FI,Canada,Italy,0,1,0
TK,Croatia,United Arab Emirates,0,1,0
BA,Italy,Argentina,0,2,0
WE,Cambodia,Thailand,1,0,1
SK,Sweden,Norway,1,10,1
LO,Spain,,0,2,0
W4,Italy,Cyprus,7,7,7
NK,United States,Dominican Republic,2,0,2
W6,Bulgaria,Italy,5,5,5
YB,Canada,Canada,1,0,1
V7,Italy,,0,11,0
ET,Togo,Italy,0,1,0
KL,France,Spain,1,0,1
A3,Tunisia,Albania,0,2,0
W6,Italy,United Kingdom,25,31,25
FR,Bulgaria,Poland,0,1,0
LO,Poland,Poland,1,3,1
OR,Greece,Netherlands,3,0,3
FR,United Kingdom,Hungary,2,1,2
DY,Italy,,0,7,0
"",Colombia,Colombia,17,1,17
SN,France,Belgium,4,0,4
AY,Denmark,Finland,1,0,1
EI,United Kingdom,United States,1,0,1
VY,Spain,Spain,64,31,63
I5,India,India,3,7,3
SN,Italy,Belgium,20,47,20
LX,Italy,Canada,1,1,1
H2,Peru,Peru,0,2,0
AV,Spain,Argentina,1,1,1
FR,Italy,Argentina,0,1,0
EY,India,Germany,0,1,0
EY,Germany,United Arab Emirates,1,0,1
IB,Italy,Senegal,3,1,3
FR,Italy,Republic of Macedonia,0,1,0
KC,Kazakhstan,Georgia,0,2,0
LH,Germany,Croatia,0,1,0
GA,Indonesia,Indonesia,0,3,0
FR,Malta,Greece,1,0,1
ET,Austria,Tanzania,1,0,1
VB,United States,Mexico,0,1,0
LS,Italy,Netherlands,0,1,0
ET,Kenya,Italy,0,2,0
AZ,Italy,Greece,7,62,7
PC,Germany,Turkey,5,5,5
AV,Peru,Mexico,2,2,2
W4,Romania,Spain,5,1,5
AZ,Italy,South Korea,0,5,0
W4,Italy,Japan,0,1,0
CA,South Korea,Italy,0,1,0
FZ,Slovenia,Sri Lanka,0,1,0
FR,Italy,Singapore,0,4,0
KL,Netherlands,Aruba,1,0,1
B0,Italy,United States,0,2,0
KL,Italy,Finland,1,3,1
TU,Tunisia,Senegal,0,1,0
AV,Peru,Spain,0,4,0
UO,Japan,Hong Kong,0,3,0
EY,United Arab Emirates,Maldives,2,0,2
SN,Italy,Germany,0,3,0
LO,Lithuania,Poland,0,1,0
TK,Singapore,Italy,0,1,0
IB,Dominican Republic,Italy,1,2,1
OG,France,United States,0,1,0
EK,Vietnam,Italy,0,1,0
D7,Malaysia,Australia,0,2,0
OG,United States,Iceland,1,0,1
EY,United Arab Emirates,Vietnam,0,1,0
WY,Switzerland,Malaysia,0,1,0
DY,Norway,Iceland,0,1,0
FR,Portugal,Italy,30,66,30
U2,France,Germany,4,0,4
U2,United Kingdom,United Kingdom,6,0,6
VY,Italy,Netherlands,8,3,8
FZ,Italy,Maldives,4,3,4
WY,Tanzania,Italy,0,2,0
CX,Hong Kong,China,0,2,0
6E,Saudi Arabia,India,2,3,2
VZ,Vietnam,Thailand,0,1,0
3O,Morocco,Turkey,2,0,2
PC,Germany,,0,1,0
NK,Costa Rica,United States,0,5,0
SB,Singapore,New Caledonia,0,1,0
KL,Switzerland,Netherlands,0,1,0
V7,Spain,Italy,14,12,14
W6,Hungary,Spain,1,0,1
FR,Romania,Italy,10,18,10
AY,Italy,Finland,38,5,38
AZ,Italy,The Gambia,0,1,0
A3,Italy,Cyprus,5,4,5
TK,Italy,The Gambia,0,1,0
SV,Saudi Arabia,Egypt,0,1,0
UX,Italy,Honduras,0,1,0
PD,Canada,United States,3,0,3
FR,Italy,Cuba,0,5,0
AT,Morocco,Spain,0,4,0
AM,Germany,Mexico,0,1,0
EN,Italy,Greece,0,1,0
LA,Ecuador,Italy,0,1,0
LX,Italy,Netherlands,1,5,1
FR,Luxembourg,Italy,0,9,0
PC,Italy,Turkey,95,158,94
W6,Czech Republic,Italy,10,5,10
W6,Italy,,0,29,0
FR,Malta,United Kingdom,0,1,0
LH,Italy,Argentina,7,11,7
W6,Italy,Netherlands,14,16,14
W6,Italy,Serbia,5,2,5
IB,Argentina,Spain,4,2,4
G9,Italy,Indonesia,0,5,0
FR,Italy,Philippines,0,2,0
K6,Vietnam,Cambodia,0,4,0
EN,Italy,Bolivia,0,1,0
EY,Saudi Arabia,Indonesia,0,1,0
OS,Albania,Egypt,1,0,1
AZ,Italy,Armenia,0,1,0
FR,France,Belgium,1,1,1
FR,Austria,Germany,1,0,1
G8,India,India,0,4,0
EY,Bangladesh,Italy,1,2,1
LA,Spain,Uruguay,0,3,0
W4,Italy,Republic of Kosovo,1,0,1
UP,United States,The Bahamas,0,1,0
IB,Senegal,Italy,0,2,0
OS,Italy,Canada,0,1,0
W6,Romania,Spain,1,0,1
UA,The Bahamas,Italy,0,1,0
U2,United Kingdom,Italy,68,5,67
WN,United States,United States,0,13,0
NO,Italy,Tunisia,3,1,3
AZ,Italy,Kenya,1,6,1
LH,Luxembourg,Italy,5,1,5
EW,Germany,Denmark,2,0,2
AZ,Italy,Panama,0,2,0
F3,Saudi Arabia,Italy,0,1,0
SN,Belgium,Hungary,1,0,1
TK,Italy,Thailand,7,14,7
SV,Italy,Indonesia,9,16,9
G9,Italy,Pakistan,3,5,3
U2,Switzerland,Portugal,3,1,3
Y4,Mexico,Mexico,0,11,0
PC,Italy,Kazakhstan,3,4,3
JU,Italy,China,0,1,0
SV,Italy,India,3,1,3
QR,Canada,Qatar,0,2,0
AC,United States,United States,0,4,0
TK,Kyrgyzstan,Moldova,0,1,0
UX,Mexico,Spain,1,0,1
TP,Portugal,Canada,0,1,0
AZ,Italy,Germany,11,43,11
VY,Italy,United Kingdom,61,48,60
FR,Spain,Poland,1,0,1
LH,Italy,Greece,20,4,20
TK,Italy,Pakistan,3,8,3
AZ,Italy,Moldova,0,1,0
V7,Italy,Portugal,0,6,0
AR,Spain,Argentina,0,1,0
LX,Italy,Iceland,4,1,4
U2,Croatia,Italy,3,0,3
BQ,Italy,Switzerland,0,1,0
LH,Albania,Germany,0,1,0
UK,United Arab Emirates,Maldives,0,1,0
SK,Italy,Estonia,0,2,0
CZ,Philippines,China,0,1,0
AV,Spain,Paraguay,1,0,1
AZ,Netherlands,Italy,4,4,4
OG,Iceland,United States,1,1,1
KM,Belgium,Italy,0,2,0
FR,Lithuania,Italy,1,3,1
AA,Italy,,8,0,8
OS,Italy,Czech Republic,1,1,1
TR,Indonesia,Italy,0,1,0
IB,Spain,France,1,1,1
AF,Italy,Portugal,4,1,4
V7,Italy,Netherlands,0,1,0
SS,France,Martinique,1,0,1
OS,Italy,Montenegro,0,3,0
NO,Italy,Cuba,13,1,13
FR,Netherlands,Italy,20,15,20
EI,United Kingdom,Italy,0,2,0
G9,Italy,,0,3,0
SK,France,Sweden,0,2,0
W6,Italy,Lithuania,1,3,1
U2,United Kingdom,Morocco,1,0,1
FR,United Kingdom,Czech Republic,6,3,6
OS,Italy,Croatia,0,1,0
CX,Indonesia,Italy,1,2,1
PG,Thailand,Italy,0,2,0
WY,Thailand,Italy,0,2,0
