carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
DE,Switzerland,Spain,0,0,0
AF,Italy,United States,105,113,104
LH,Italy,Denmark,6,2,6
FR,France,Italy,36,59,36
OS,France,Kenya,0,1,0
PW,Tanzania,,0,1,0
XK,France,France,0,4,0
FR,Italy,Bulgaria,23,69,23
AZ,Italy,Belgium,19,27,19
ET,South Africa,Italy,3,1,3
FR,Italy,Netherlands,39,90,39
QF,Australia,Australia,1,3,1
GQ,Greece,Greece,14,18,14
G3,Brazil,Brazil,0,11,0
J2,Italy,Belarus,0,0,0
LA,Colombia,Ecuador,0,0,0
AZ,France,United States,0,0,0
CM,Argentina,Dominican Republic,0,5,0
ET,Italy,,0,15,0
AZ,Italy,Mexico,0,41,0
AF,Italy,Brazil,6,9,6
FR,Germany,Spain,5,7,5
CM,Colombia,Italy,0,0,0
KL,France,,0,1,0
IB,Spain,United Kingdom,0,1,0
DX,Italy,Italy,0,27,0
AI,Italy,Thailand,0,15,0
AF,Italy,Panama,1,2,1
TG,India,Cambodia,0,0,0
EW,Germany,Italy,29,35,29
AZ,Egypt,Italy,3,7,3
TK,South Africa,Italy,0,0,0
FR,Italy,Cyprus,23,35,23
NO,Italy,Cape Verde,6,8,6
DY,Norway,Denmark,0,10,0
AZ,United States,Brazil,0,0,0
LA,Peru,Chile,0,0,0
LA,Italy,Argentina,2,16,2
LX,Italy,United States,27,47,27
EN,Italy,Japan,1,4,1
W6,Italy,Romania,181,157,179
U2,Italy,United Kingdom,347,54,344
G3,Brazil,Germany,0,1,0
KM,Italy,Switzerland,0,0,0
FR,Germany,Italy,41,97,41
QR,Italy,Thailand,21,34,21
LH,Italy,Guatemala,0,3,0
EY,Italy,Japan,2,14,2
BA,Belgium,Spain,0,0,0
TK,Pakistan,Greece,0,0,0
OS,Italy,Kenya,0,0,0
AZ,Switzerland,Italy,5,10,5
LX,Switzerland,,0,2,0
AT,Morocco,Italy,3,10,3
LA,Uruguay,United States,0,0,0
ET,Tanzania,Italy,5,3,5
UP,The Bahamas,United States,0,5,0
AZ,Morocco,Italy,0,4,0
MH,Myanmar,Italy,0,0,0
EK,Italy,United States,99,8,98
LY,Italy,Israel,20,12,20
HX,Taiwan,Hong Kong,0,0,0
RJ,Thailand,Italy,0,2,0
AZ,Italy,The Bahamas,0,3,0
TK,Turkey,Italy,9,13,9
BA,Italy,Canada,6,2,6
KL,United States,Italy,3,1,3
LH,Italy,Spain,8,20,8
KU,Italy,Malaysia,0,1,0
TK,Belgium,Turkey,0,4,0
LA,Colombia,Italy,0,1,0
DL,Italy,Jamaica,1,0,1
KL,Sweden,Brazil,1,0,1
EK,Netherlands,Vietnam,1,0,1
FR,Italy,Mauritius,0,1,0
MS,Italy,Tanzania,0,15,0
VZ,Thailand,Thailand,0,53,0
ZG,Japan,Thailand,0,2,0
W6,Albania,Germany,3,14,3
BA,United Kingdom,Spain,1,6,1
EW,Greece,Italy,0,1,0
UX,Guatemala,Italy,0,3,0
LA,Chile,New Zealand,0,1,0
OV,Turkey,Thailand,0,1,0
WS,United States,Italy,0,2,0
LX,United Kingdom,Italy,1,1,1
LH,Morocco,Germany,1,0,1
LO,Poland,Czech Republic,0,1,0
LH,United States,Dominican Republic,0,1,0
AZ,Italy,Albania,10,25,10
SQ,India,Malaysia,2,0,2
V7,France,France,5,7,5
MK,Italy,Mauritius,12,3,12
KL,Italy,Chile,0,1,0
DT,Mozambique,Brazil,0,2,0
CM,Peru,Italy,0,3,0
SK,Sweden,Sweden,1,3,1
U2,Israel,United Kingdom,1,0,1
5J,Philippines,Philippines,1,4,1
OS,Belgium,Republic of Kosovo,0,1,0
EY,Cambodia,Italy,0,1,0
WY,Italy,Philippines,0,9,0
CM,Argentina,United States,2,2,2
HV,Morocco,Italy,0,1,0
G9,India,Italy,0,4,0
AZ,Italy,Peru,0,3,0
PC,Pakistan,Turkey,1,4,1
LH,United States,Czech Republic,1,2,1
FR,Italy,Canada,0,3,0
CI,Taiwan,Japan,1,0,1
LX,Italy,Dominican Republic,1,0,1
U2,Denmark,Germany,2,0,2
JQ,Japan,Italy,0,1,0
AA,Italy,Canada,3,0,3
W6,Egypt,Austria,0,1,0
KL,France,Italy,0,1,0
VJ,Vietnam,Italy,0,2,0
VJ,Vietnam,South Korea,0,1,0
QH,Vietnam,United Kingdom,0,1,0
W6,Italy,Indonesia,0,2,0
5W,Maldives,Italy,0,1,0
HU,China,Italy,0,1,0
KL,France,Sri Lanka,0,1,0
TP,Germany,United States,0,1,0
KL,Italy,Rwanda,0,1,0
VY,Italy,Argentina,9,3,9
FZ,Italy,United Arab Emirates,4,28,4
EK,Italy,Maldives,22,11,22
VY,Italy,,0,16,0
W6,Romania,Spain,2,1,2
SN,Italy,Denmark,0,1,0
"",Italy,United States,5,0,5
FR,Italy,Colombia,0,4,0
W6,Hungary,Azerbaijan,1,0,1
PC,Pakistan,,0,3,0
FR,France,Republic of Ireland,3,2,3
SN,Italy,France,0,2,0
W6,United Arab Emirates,Hungary,1,0,1
EW,Germany,Portugal,0,1,0
AF,Italy,Iceland,0,1,0
AZ,Italy,Netherlands,22,57,22
LO,Slovenia,Japan,0,4,0
FR,France,Spain,5,2,5
FM,China,Italy,0,1,0
5J,Philippines,Hong Kong,0,1,0
KL,Dominican Republic,Denmark,1,0,1
DY,Latvia,Denmark,1,0,1
SK,Italy,Norway,7,23,7
SQ,Italy,Thailand,19,15,19
TK,Moldova,Uganda,0,4,0
VY,France,,0,1,0
HV,Italy,Portugal,0,2,0
AA,Spain,Mexico,1,0,1
UX,Italy,Uruguay,0,1,0
KL,Czech Republic,Netherlands,0,1,0
PW,Kenya,Tanzania,0,3,0
FR,Belgium,France,1,0,1
UK,United Arab Emirates,Nepal,1,0,1
G8,Thailand,Italy,0,1,0
CI,Italy,Australia,0,1,0
OS,Greece,Austria,1,0,1
U2,Spain,United Kingdom,2,0,2
5J,Philippines,Japan,2,2,2
AF,Italy,Colombia,7,24,7
KL,Germany,United States,1,6,1
KL,Slovenia,Thailand,1,0,1
EK,Denmark,Vietnam,2,0,2
BA,Albania,United States,1,1,1
KL,Italy,Samoa,0,1,0
SK,Germany,Italy,0,1,0
LO,Germany,Japan,0,1,0
KL,Italy,Nigeria,2,2,2
KL,Italy,Japan,3,1,3
TP,Morocco,Portugal,0,3,0
LH,Kenya,Italy,4,0,4
UX,Brazil,Italy,0,5,0
EY,Japan,Italy,1,1,1
CI,Italy,Taiwan,0,1,0
EK,Hong Kong,Italy,1,0,1
MS,Italy,Namibia,0,1,0
AV,United States,Guatemala,1,0,1
LH,Italy,Finland,10,2,10
VY,Greece,Spain,2,1,2
DE,Italy,,3,0,3
KQ,Italy,,0,2,0
G9,United Arab Emirates,India,1,0,1
TK,Senegal,Italy,2,3,2
DE,Germany,Italy,0,1,0
KQ,Italy,Tanzania,0,1,0
HV,France,Greece,0,1,0
MF,China,China,0,6,0
FR,Republic of Ireland,Croatia,1,0,1
U2,Italy,Mauritius,0,1,0
AA,Italy,United States,21,0,21
U2,Italy,,0,18,0
QR,Romania,Indonesia,2,2,2
AF,France,Canada,6,0,6
PC,Turkey,Turkey,0,3,0
N0,Italy,,0,3,0
LX,Italy,United Arab Emirates,1,3,1
VY,United Kingdom,Italy,6,6,6
OS,Italy,Jordan,1,0,1
5J,Philippines,Macau,2,0,2
TP,Norway,Portugal,0,2,0
BA,Albania,United Kingdom,0,1,0
FR,Republic of Ireland,Belgium,0,1,0
TK,Italy,Thailand,10,17,10
TX,United States,Italy,0,2,0
AT,Italy,Nigeria,1,1,1
AF,Italy,Guadeloupe,8,0,8
FR,Hungary,France,0,1,0
VY,Italy,Tunisia,0,1,0
LX,Switzerland,United Kingdom,3,0,3
OZ,Japan,Singapore,0,1,0
W6,Netherlands,Albania,0,1,0
WS,Canada,Italy,0,5,0
SV,Italy,Indonesia,0,2,0
BY,Italy,United Kingdom,1,0,1
AM,Peru,Italy,0,4,0
AV,Argentina,Guatemala,0,2,0
NZ,Australia,French Polynesia,1,0,1
MS,Italy,Sudan,0,2,0
KL,Jamaica,Italy,0,1,0
QR,Malaysia,Italy,2,0,2
TK,Turkey,Kenya,0,2,0
LH,Switzerland,Canada,0,1,0
LA,Portugal,Brazil,1,0,1
FR,Croatia,Italy,4,10,4
AT,Morocco,France,0,1,0
KM,Italy,Greece,0,5,0
LX,Italy,United Kingdom,3,0,3
2W,Dominican Republic,Italy,0,5,0
AM,Italy,Costa Rica,0,4,0
WT,Spain,Italy,0,1,0
U2,Portugal,France,8,0,8
AT,The Gambia,Italy,0,1,0
U2,France,Spain,4,1,4
FR,United Kingdom,United Kingdom,3,3,3
OU,Croatia,Seychelles,0,1,0
OG,United States,Germany,1,0,1
GQ,Italy,,0,3,0
LX,Belgium,Switzerland,0,1,0
LH,Belgium,Mexico,0,1,0
FD,Thailand,Italy,0,1,0
PC,Italy,Kazakhstan,1,0,1
SK,Croatia,Lithuania,0,1,0
CA,Italy,Thailand,0,9,0
DV,Turkey,Kazakhstan,0,1,0
AZ,Italy,Australia,0,5,0
U2,Bulgaria,United Kingdom,0,9,0
DT,Angola,South Africa,0,1,0
W9,United Kingdom,Italy,1,2,1
W6,Albania,Norway,1,0,1
IB,Switzerland,Spain,1,0,1
HV,Spain,,0,3,0
SK,Italy,Cambodia,0,1,0
EY,Italy,Australia,5,6,5
W6,Italy,Republic of Macedonia,10,8,10
G3,Bolivia,Italy,0,1,0
IB,Cuba,Italy,2,1,2
LX,Italy,Germany,3,6,3
KL,Germany,Mexico,0,1,0
JU,Italy,Malta,0,1,0
W6,Germany,Albania,1,1,1
6H,Italy,Israel,0,2,0
IB,Mexico,Portugal,1,0,1
WY,Thailand,Spain,0,2,0
IB,Spain,Cuba,2,0,2
VY,Italy,Mexico,0,2,0
W6,Romania,Italy,57,33,56
QZ,Singapore,Indonesia,0,17,0
JU,Italy,Croatia,0,1,0
LS,United Kingdom,Greece,1,0,1
EK,Kenya,Italy,1,1,1
KL,Netherlands,Spain,1,0,1
MF,Italy,Peru,0,1,0
FI,Italy,Iceland,5,5,5
KL,Italy,China,2,11,2
FA,South Africa,South Africa,0,6,0
V7,Greece,Italy,25,8,25
SV,Pakistan,,1,4,1
EY,Philippines,Italy,1,1,1
AF,Italy,Philippines,0,6,0
AY,Italy,South Korea,5,1,5
KL,Italy,Aruba,2,1,2
JU,Switzerland,Greece,0,1,0
AZ,Italy,United Kingdom,7,24,7
SK,Italy,Denmark,5,14,5
HA,United States,United States,0,13,0
QR,Italy,Vietnam,11,11,11
Y9,Canada,Canada,0,5,0
9U,Italy,Moldova,0,9,0
XR,Spain,Germany,2,0,2
AF,Italy,Mali,0,2,0
AT,Italy,Cape Verde,4,3,4
NT,Spain,,0,1,0
OS,Thailand,Italy,4,1,4
AT,Cameroon,France,0,1,0
AZ,Italy,Taiwan,0,1,0
W6,Spain,Austria,0,1,0
AZ,Brazil,Spain,0,1,0
RJ,United Arab Emirates,Italy,2,0,2
F8,United States,Canada,0,3,0
DL,United States,United States,39,0,39
LH,Italy,Iceland,6,2,6
AF,Hong Kong,Italy,1,1,1
W6,Italy,Belgium,0,2,0
OS,Austria,Norway,0,1,0
QZ,Indonesia,Indonesia,0,15,0
MS,Egypt,,0,1,0
SK,Germany,Denmark,1,0,1
QR,Italy,China,2,1,2
FZ,Italy,Maldives,1,7,1
LH,Hungary,Italy,1,0,1
6E,France,India,1,0,1
AY,Italy,Australia,0,1,0
VY,Spain,Portugal,2,3,2
GA,Indonesia,Indonesia,0,4,0
KL,Netherlands,,0,1,0
A3,Jordan,Italy,1,0,1
Q6,Costa Rica,Italy,0,2,0
LH,Tunisia,United States,0,4,0
LH,Italy,United Kingdom,7,5,7
TP,Brazil,Republic of Ireland,0,1,0
JU,Italy,Czech Republic,0,1,0
JU,Serbia,Turkey,1,0,1
PC,Netherlands,Turkey,0,2,0
V7,France,Algeria,0,1,0
FI,Iceland,United Kingdom,1,0,1
TB,Mexico,Italy,0,1,0
"",Italy,Argentina,2,0,2
W6,Greece,Italy,21,10,21
EW,Italy,Czech Republic,16,22,16
UX,Belgium,Argentina,0,1,0
FR,Italy,Serbia,0,4,0
TK,Italy,New Caledonia,2,9,2
OU,Italy,Croatia,0,2,0
LH,Italy,Peru,0,8,0
VY,Italy,Brazil,0,1,0
PC,Turkey,Kazakhstan,0,1,0
AF,Germany,Costa Rica,1,0,1
F3,United Arab Emirates,Italy,0,2,0
AF,Guadeloupe,Italy,0,1,0
OR,Netherlands,Aruba,1,0,1
FR,Portugal,Albania,0,3,0
IB,Italy,Dominican Republic,5,5,5
FR,Portugal,Spain,7,4,7
KL,Greece,United States,0,1,0
W6,Armenia,Italy,4,0,4
BY,United Kingdom,Mexico,4,0,4
TR,Philippines,Australia,1,2,1
XQ,Turkey,Italy,0,2,0
LX,Switzerland,Italy,3,4,3
SV,Italy,Malaysia,2,8,2
AK,Sri Lanka,Malaysia,0,2,0
FZ,Romania,United Arab Emirates,2,0,2
QR,Tanzania,Italy,1,0,1
CM,Panama,Italy,0,1,0
AF,Tunisia,United States,2,1,2
U2,Tunisia,Italy,0,1,0
LA,Brazil,United Kingdom,0,1,0
FR,Italy,Slovakia,11,15,11
F8,Canada,Canada,0,11,0
KL,Sweden,Italy,1,2,1
AZ,Italy,Colombia,0,6,0
FR,Greece,Poland,1,0,1
VY,Portugal,Republic of Ireland,1,0,1
NH,Japan,Australia,0,1,0
MS,Egypt,United Arab Emirates,0,1,0
W6,Sweden,Italy,1,0,1
"",Republic of Kosovo,Germany,1,0,1
TP,Mozambique,Portugal,0,1,0
EW,Italy,Croatia,0,1,0
LH,Spain,Germany,1,0,1
KL,Italy,Singapore,3,0,3
SA,Zimbabwe,Kenya,0,1,0
IB,Italy,Ecuador,6,3,6
W6,Israel,Italy,27,11,27
FR,Italy,Latvia,0,6,0
KL,Italy,Portugal,6,23,6
LX,Italy,Netherlands,3,6,3
BA,Costa Rica,Germany,3,0,3
LX,India,,0,2,0
SK,Norway,Lithuania,0,1,0
QR,Sri Lanka,Italy,3,0,3
EW,Czech Republic,Portugal,1,0,1
KL,Netherlands,Switzerland,1,0,1
LA,Japan,Argentina,0,1,0
BA,United Kingdom,The Bahamas,1,1,1
VY,Chile,Spain,0,2,0
IB,El Salvador,Spain,0,1,0
3O,Italy,Morocco,91,20,90
IB,Italy,Peru,11,5,11
QZ,Thailand,Indonesia,0,17,0
IB,Colombia,Italy,3,4,3
BA,Italy,Jamaica,0,1,0
AY,Switzerland,Japan,1,0,1
AZ,Italy,Ivory Coast,0,1,0
DE,Germany,Greece,2,0,2
LH,Austria,Dominican Republic,1,0,1
W6,Cyprus,Italy,0,1,0
FR,Denmark,Austria,1,0,1
AV,Uruguay,Mexico,5,0,5
5W,United Arab Emirates,Oman,3,1,3
LH,Belgium,Croatia,1,1,1
QR,Sweden,Pakistan,0,1,0
BF,United States,Italy,0,2,0
W6,United Kingdom,Cyprus,1,1,1
KQ,Ethiopia,Madagascar,1,0,1
SQ,Japan,France,0,1,0
SN,United Kingdom,Senegal,2,0,2
FR,Germany,France,1,0,1
TK,Lithuania,Thailand,0,1,0
AK,Malaysia,Thailand,0,1,0
AF,France,Togo,0,2,0
OZ,Japan,Italy,1,11,1
LX,Italy,Japan,3,2,3
AY,Italy,Hong Kong,1,1,1
AF,Italy,Costa Rica,5,10,5
W6,Jordan,Italy,7,0,7
PC,Italy,Egypt,2,2,2
EK,United Arab Emirates,Italy,9,0,9
W6,United Arab Emirates,Maldives,0,2,0
LH,Serbia,Italy,1,1,1
LH,Finland,Germany,2,0,2
QR,France,Japan,0,1,0
LH,Czech Republic,Italy,2,1,2
SV,Italy,Kenya,0,4,0
UX,Italy,Bolivia,1,3,1
AF,Germany,Tunisia,0,2,0
W6,Italy,Finland,2,0,2
LH,Italy,Indonesia,0,2,0
W6,Italy,Myanmar,0,3,0
LH,Germany,Costa Rica,0,1,0
U2,Italy,France,778,111,770
VN,Vietnam,Cambodia,0,2,0
AH,Italy,Senegal,0,11,0
VY,Spain,France,6,4,6
BF,United States,France,3,0,3
QR,Netherlands,Indonesia,0,1,0
SM,Egypt,Egypt,1,3,1
FR,Norway,Croatia,0,2,0
IB,Italy,Uruguay,4,3,4
LH,Sweden,Italy,2,0,2
HV,France,Morocco,1,0,1
UX,Germany,,0,1,0
LX,Netherlands,Italy,1,0,1
EW,Italy,Germany,72,79,71
TR,Singapore,India,3,0,3
W9,Italy,United Kingdom,6,4,6
DL,Italy,Canada,4,0,4
A3,Greece,Germany,2,1,2
U2,United Kingdom,Cyprus,2,0,2
D7,Malaysia,New Zealand,0,1,0
MH,Malaysia,New Zealand,2,0,2
VN,Thailand,Vietnam,0,3,0
UX,United Kingdom,Spain,0,1,0
BA,Netherlands,Italy,1,0,1
UA,United States,United States,11,6,11
OS,Netherlands,Italy,1,0,1
AA,Mexico,United States,3,0,3
AZ,Italy,Georgia,0,1,0
FR,Belgium,Hungary,1,3,1
LO,France,Egypt,0,1,0
FR,Italy,Albania,0,1,0
U2,France,Romania,0,1,0
AZ,Germany,Italy,5,16,5
OS,Italy,Bulgaria,0,2,0
AF,France,Hungary,0,1,0
BA,Canada,Italy,0,1,0
5W,United Arab Emirates,Saudi Arabia,1,0,1
UX,Spain,Argentina,0,1,0
AF,Spain,Argentina,1,0,1
"",Tanzania,Tanzania,0,3,0
LA,Uruguay,Italy,0,2,0
OS,Italy,Czech Republic,0,2,0
AK,Indonesia,Malaysia,0,1,0
FZ,Pakistan,Italy,0,2,0
QZ,Indonesia,Singapore,0,3,0
U2,Switzerland,Spain,1,0,1
KQ,Rwanda,Madagascar,0,1,0
XZ,Italy,Morocco,0,1,0
U2,Italy,Norway,0,2,0
LH,Thailand,Italy,1,2,1
FR,Czech Republic,Portugal,0,2,0
IB,France,,2,2,2
3F,Italy,Armenia,0,3,0
TK,Mali,Saudi Arabia,0,1,0
CX,Singapore,Hong Kong,1,0,1
DY,Italy,,0,15,0
W6,Hungary,Republic of Macedonia,6,0,6
Y4,Mexico,United States,0,6,0
CA,China,Italy,0,6,0
FR,Italy,Algeria,0,1,0
MS,United Arab Emirates,Egypt,0,2,0
KL,Netherlands,Curaçao,0,1,0
TK,Switzerland,Turkey,0,2,0
LO,Spain,Poland,1,0,1
U2,France,Brazil,0,1,0
IB,Italy,Argentina,5,9,5
FD,Thailand,Thailand,0,33,0
NO,Italy,Jordan,4,1,4
IB,Italy,Brazil,1,3,1
VY,Spain,The Gambia,0,1,0
9U,Georgia,Italy,0,1,0
KS,Italy,Hungary,0,1,0
Q4,Cuba,Mexico,0,1,0
BA,Switzerland,United Kingdom,1,0,1
SV,Italy,Oman,0,1,0
AZ,Italy,Serbia,0,9,0
TK,Germany,India,1,4,1
DY,Norway,Italy,1,7,1
U2,Netherlands,Denmark,2,0,2
KX,United States,Cayman Islands,0,3,0
AF,Italy,United Kingdom,1,1,1
DL,India,United States,3,0,3
KL,France,Netherlands,0,1,0
JQ,Australia,,0,1,0
FR,Latvia,Italy,0,4,0
EI,United States,Italy,5,8,5
DY,Norway,Norway,2,5,2
FR,Netherlands,Italy,19,20,19
FZ,Bulgaria,United Arab Emirates,2,0,2
UI,Tanzania,Tanzania,0,2,0
V7,Italy,Finland,0,1,0
Z2,Philippines,Taiwan,0,1,0
VY,Italy,Germany,0,2,0
FR,Croatia,United Kingdom,1,0,1
WY,Italy,Thailand,7,75,7
TK,Turkey,Turkey,28,3,28
NO,Italy,Iceland,2,0,2
FZ,Tanzania,Italy,0,3,0
UX,Colombia,Italy,0,13,0
LH,United Kingdom,Italy,3,2,3
OS,Austria,Spain,2,3,2
OW,Kenya,Kenya,3,6,3
