carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
EW,Czech Republic,Italy,11,12,11
AT,France,Ivory Coast,0,3,0
LH,Mexico,Italy,0,0,0
SA,South Africa,South Africa,0,0,0
AZ,Italy,Australia,0,3,0
TK,Thailand,Italy,0,2,0
SQ,Italy,,0,8,0
FR,Belgium,Italy,46,90,46
W6,Italy,Netherlands,24,57,24
CA,Italy,Singapore,0,3,0
HY,Uzbekistan,United Arab Emirates,0,0,0
ET,Austria,,0,0,0
TK,Bangladesh,,0,0,0
TK,Turkey,Italy,12,23,12
AZ,Germany,Italy,12,26,12
AR,Argentina,,0,1,0
BA,Italy,Canada,3,2,3
FR,Italy,Cyprus,22,41,22
BA,Switzerland,United States,1,1,1
MS,Italy,Qatar,0,0,0
FR,Germany,Italy,76,99,75
IB,Italy,,3,6,3
LX,Italy,Brazil,9,19,9
LH,Italy,Mexico,0,11,0
FR,Portugal,Portugal,18,20,18
LH,Italy,Canada,8,13,8
AZ,Mexico,United States,0,0,0
VJ,Singapore,Vietnam,0,1,0
W6,Italy,United Kingdom,158,146,156
U2,Spain,Italy,165,27,163
EK,Maldives,Sri Lanka,1,3,1
FR,Portugal,Italy,57,86,56
JU,Serbia,Italy,4,4,4
BR,Austria,Thailand,0,1,0
KL,Poland,Italy,3,5,3
AF,Panama,,0,0,0
EI,Italy,United States,25,3,25
G3,Brazil,Brazil,0,10,0
RJ,Italy,Qatar,1,8,1
BA,Germany,Mexico,0,0,0
QF,Australia,Australia,6,1,6
UX,Italy,Spain,7,29,7
SQ,Italy,Singapore,4,4,4
W6,Albania,Italy,87,54,86
EY,South Korea,,0,0,0
W6,Italy,Montenegro,15,9,15
BA,United States,Italy,23,10,23
DY,Italy,Norway,0,45,0
AF,Italy,Kenya,0,3,0
SM,Germany,Egypt,0,0,0
JL,Italy,,0,0,0
FR,Italy,Hungary,137,228,136
OM,Germany,Japan,0,1,0
GQ,Cyprus,Italy,0,0,0
VY,Italy,Spain,592,1003,586
AZ,Italy,Israel,4,2,4
IB,Italy,Colombia,21,11,21
VN,Thailand,Vietnam,0,0,0
AI,India,Sri Lanka,0,3,0
KM,France,Italy,0,23,0
BA,United States,Aruba,0,0,0
ET,Madagascar,Italy,3,1,3
IB,Italy,Argentina,28,22,28
WT,Spain,Spain,0,0,0
FR,Poland,Italy,44,52,44
U2,Italy,United Kingdom,317,71,314
AR,Argentina,Argentina,0,3,0
FR,France,Netherlands,0,1,0
CY,Egypt,Cyprus,0,0,0
PK,United Arab Emirates,Pakistan,0,0,0
LA,Italy,Peru,2,1,2
RW,Philippines,Philippines,0,0,0
AZ,Morocco,Italy,0,0,0
EK,Italy,Mauritius,2,72,2
LH,Albania,,0,0,0
VZ,Thailand,Thailand,0,13,0
AF,Spain,Tunisia,0,0,0
AZ,United States,United States,0,0,0
IB,Spain,Greece,0,1,0
EY,India,Germany,0,3,0
AR,Argentina,Uruguay,0,7,0
LX,Brazil,Argentina,2,0,2
TK,Italy,Qatar,5,4,5
VA,Australia,Australia,20,19,20
PW,Tanzania,Tanzania,0,6,0
WY,Italy,Philippines,0,10,0
2S,Germany,Turkey,0,2,0
KL,Italy,,12,36,12
RJ,Kuwait,Italy,0,2,0
AZ,Italy,Argentina,10,70,10
EK,Thailand,,0,0,0
CA,Germany,,0,0,0
EY,South Africa,Italy,0,1,0
IB,Italy,United States,10,82,10
VY,France,Italy,68,27,67
IB,France,Spain,6,9,6
BA,United States,Dominican Republic,0,0,0
DT,Angola,Portugal,0,0,0
EY,Oman,,1,1,1
LA,Argentina,Italy,2,7,2
ET,Tanzania,Italy,5,1,5
TK,Italy,Indonesia,13,31,13
W6,Italy,Greece,236,266,234
AH,Italy,Ivory Coast,0,1,0
LA,Italy,,0,4,0
BA,Germany,Japan,0,0,0
SZ,Tajikistan,Uzbekistan,0,0,0
AZ,United States,Dominican Republic,0,0,0
AM,United States,Mexico,0,2,0
W6,Poland,Malta,1,4,1
IB,Spain,Spain,19,12,19
AZ,Italy,Belgium,24,47,24
W6,Italy,Spain,304,539,301
AI,Italy,India,0,29,0
KM,Malta,France,0,3,0
AF,France,Brazil,1,3,1
TU,Italy,France,0,1,0
AZ,Brazil,Italy,6,23,6
TK,Italy,Thailand,11,13,11
LH,Canada,United States,0,0,0
WY,Italy,Malaysia,1,13,1
AZ,Italy,Maldives,0,1,0
UG,Tunisia,Tunisia,0,0,0
TK,Spain,United Arab Emirates,0,1,0
AZ,Italy,Egypt,5,51,5
UX,Italy,Paraguay,0,5,0
V7,Italy,Greece,383,431,379
U2,France,Spain,12,7,12
NO,Italy,Mexico,6,1,6
PU,Spain,Colombia,0,1,0
AZ,Italy,El Salvador,0,0,0
MH,Malaysia,,0,0,0
FR,Italy,Bulgaria,37,89,37
U2,Italy,Germany,86,5,85
GQ,Greece,Greece,23,39,23
BR,Italy,,0,1,0
QR,Vietnam,Italy,0,0,0
SK,United States,Italy,0,0,0
TP,Italy,,0,22,0
BJ,France,Tunisia,0,8,0
TK,Azerbaijan,,0,0,0
KU,United Arab Emirates,Italy,2,2,2
FR,Italy,Jordan,13,46,13
EY,Italy,Singapore,7,8,7
AZ,Italy,Canada,0,7,0
UG,Tunisia,Italy,0,7,0
BA,Canada,French Polynesia,0,0,0
AZ,Trinidad and Tobago,Belize,0,0,0
TP,United States,Italy,4,6,4
AF,Italy,United States,82,138,81
WY,Sri Lanka,Italy,0,0,0
AZ,United Kingdom,United States,0,0,0
RO,Israel,Moldova,0,0,0
CA,China,Italy,1,3,1
LX,Switzerland,,0,1,0
UX,Colombia,Italy,7,18,7
LH,Switzerland,,0,0,0
KU,Italy,India,0,4,0
UP,The Bahamas,United States,0,2,0
TK,Italy,Egypt,4,5,4
SQ,Germany,United States,1,0,1
AI,Italy,Thailand,0,31,0
LH,Italy,Republic of Ireland,11,5,11
U2,Italy,Greece,673,114,666
JL,Australia,Italy,0,0,0
EK,Malaysia,Italy,0,0,0
IB,Italy,Chile,4,7,4
F2,Kenya,Kenya,0,0,0
MH,Italy,Malaysia,0,31,0
JL,South Korea,Japan,0,4,0
TK,Italy,United States,13,10,13
KL,Canada,Italy,0,1,0
LX,Italy,United States,19,59,19
IB,Italy,Peru,27,23,27
AR,Italy,Argentina,0,68,0
LH,Germany,United States,1,3,1
B6,United States,United States,0,16,0
U2,Italy,France,770,126,762
TK,Italy,Senegal,0,7,0
J9,Egypt,Saudi Arabia,1,0,1
CX,Italy,Philippines,1,8,1
NO,Italy,Iceland,2,0,2
AF,France,United States,1,1,1
AH,Algeria,Italy,0,1,0
VY,France,Egypt,1,2,1
QR,Italy,United Arab Emirates,2,0,2
IB,France,Senegal,0,1,0
BA,Spain,,1,0,1
AY,Greece,Italy,1,0,1
OS,Italy,Spain,0,2,0
IB,Morocco,United States,1,0,1
TK,Mali,Italy,0,1,0
HV,Italy,France,42,78,42
EW,Italy,Germany,108,73,107
AF,Italy,Spain,0,2,0
FR,United Kingdom,Malta,0,1,0
VY,Netherlands,Spain,4,1,4
BY,Greece,United Kingdom,1,0,1
AF,Slovenia,France,1,0,1
U2,Portugal,Morocco,2,0,2
FR,Austria,,0,1,0
KM,Italy,Germany,0,3,0
W6,Hungary,Malta,1,0,1
FR,Italy,Maldives,0,1,0
FR,Republic of Ireland,United Kingdom,2,2,2
2B,Albania,Italy,0,11,0
AF,Germany,Brazil,0,1,0
AZ,Italy,Indonesia,0,2,0
A3,Cyprus,Italy,0,2,0
LA,Brazil,Brazil,5,14,5
LY,Italy,United States,0,6,0
VS,France,United States,1,1,1
KM,Italy,France,0,3,0
AA,Dominican Republic,United States,3,0,3
V7,France,France,3,0,3
VY,Spain,Greece,3,0,3
6E,India,Germany,0,1,0
FR,Malta,Italy,26,47,26
DY,Norway,Italy,0,19,0
AZ,Italy,Jordan,1,12,1
U2,Italy,Iceland,26,4,26
TK,United States,Italy,3,7,3
S4,Canada,Italy,0,2,0
TP,Canada,Italy,0,2,0
S4,Italy,Portugal,0,1,0
AZ,Italy,Hungary,0,1,0
HV,Netherlands,Italy,22,10,22
AY,Finland,Italy,12,2,12
AC,Italy,Canada,8,58,8
BR,Indonesia,Italy,0,7,0
AF,Spain,Italy,3,10,3
9C,China,Thailand,1,0,1
AZ,Italy,Dominican Republic,0,8,0
EK,Italy,South Korea,1,3,1
LH,Germany,,0,4,0
FR,Belgium,France,1,1,1
NO,India,United States,0,1,0
OS,Italy,Croatia,0,3,0
W6,Spain,Poland,1,0,1
U2,Italy,Portugal,158,42,156
V7,Spain,Spain,3,4,3
KL,Italy,Denmark,6,1,6
TK,Italy,Maldives,5,3,5
SQ,Italy,Vietnam,3,0,3
KL,United States,Aruba,0,2,0
BA,Italy,Kenya,0,1,0
FR,Republic of Ireland,France,3,0,3
EY,Italy,South Africa,0,1,0
FR,Italy,Brazil,0,1,0
AY,Finland,United Kingdom,1,0,1
CX,Australia,Italy,0,1,0
LH,Italy,Guatemala,0,1,0
OS,Spain,Belgium,1,0,1
KM,Belgium,Malta,0,3,0
XZ,Italy,United Kingdom,0,1,0
NO,Italy,Mauritius,1,0,1
LO,Poland,Bahrain,0,1,0
LX,Italy,Republic of Ireland,5,0,5
EY,Indonesia,Italy,2,4,2
EK,United States,Switzerland,2,0,2
UX,Argentina,Spain,0,2,0
AF,Italy,Jamaica,0,1,0
FR,Italy,Azerbaijan,0,1,0
LA,Colombia,Ecuador,1,0,1
DE,Germany,United States,1,2,1
UA,Italy,United States,61,41,60
U2,Italy,Luxembourg,25,5,25
OS,Italy,Israel,0,1,0
FR,Portugal,Germany,1,0,1
U2,Albania,United Kingdom,1,0,1
FR,Denmark,Austria,1,0,1
XK,Italy,France,0,1,0
BQ,Germany,Italy,1,0,1
MS,Italy,Japan,0,2,0
FR,Greece,Belgium,0,2,0
JU,Italy,Portugal,0,1,0
FR,Italy,Czech Republic,120,229,119
W6,Italy,Israel,31,21,31
TK,United States,Turkey,1,2,1
FR,United Kingdom,,0,1,0
U2,Italy,Romania,0,4,0
AT,Spain,Morocco,1,1,1
5J,Singapore,United Arab Emirates,0,1,0
V7,Italy,Argentina,0,1,0
AY,Italy,United States,28,290,28
AZ,Italy,Vietnam,2,3,2
G9,Saudi Arabia,Sri Lanka,1,0,1
LO,Italy,Canada,0,6,0
BA,Italy,Chile,1,0,1
AF,Italy,Australia,0,10,0
AC,Italy,Martinique,0,1,0
OB,Bolivia,Bolivia,0,2,0
QR,Egypt,Maldives,0,1,0
ID,Singapore,Indonesia,0,4,0
OS,Albania,,0,1,0
Y4,United States,Mexico,0,3,0
QR,Germany,Thailand,1,0,1
SK,Norway,Denmark,1,2,1
LX,United States,Slovenia,1,0,1
LX,Belgium,Italy,1,0,1
KL,Portugal,United States,0,1,0
KL,Italy,Greece,1,0,1
KM,Israel,Malta,0,1,0
HV,Sweden,France,1,0,1
PD,Canada,Italy,0,1,0
YT,Nepal,Nepal,1,0,1
AA,United States,Dominican Republic,4,0,4
CI,Vietnam,Italy,1,6,1
FR,Malta,Greece,3,1,3
W6,Poland,Norway,3,0,3
AK,Malaysia,Singapore,0,2,0
CA,Italy,Australia,0,2,0
AF,Italy,Hong Kong,0,1,0
9C,China,Hong Kong,0,1,0
KL,Spain,United States,1,0,1
U2,Germany,Netherlands,1,0,1
RS,South Korea,Japan,0,2,0
LH,Romania,Finland,1,0,1
EN,Italy,China,0,1,0
PR,Indonesia,Australia,1,0,1
TG,Switzerland,Thailand,1,0,1
W6,Poland,Italy,16,7,16
LO,Italy,Armenia,7,0,7
AF,Italy,Panama,5,0,5
UU,France,Réunion,0,1,0
AZ,Italy,Norway,0,1,0
IB,Peru,Italy,1,0,1
SK,Sweden,Denmark,2,2,2
UX,Spain,Uruguay,1,0,1
KL,Brazil,France,1,0,1
TK,Greece,Italy,1,0,1
3M,United States,United States,0,1,0
WM,Sint Maarten,Italy,0,1,0
CI,Italy,Philippines,1,0,1
TB,Italy,Morocco,0,7,0
TS,Canada,Italy,0,1,0
SV,Saudi Arabia,Egypt,1,0,1
QR,France,Australia,1,0,1
FR,Norway,Lithuania,0,2,0
TR,Indonesia,Italy,0,1,0
BA,United States,Belgium,1,0,1
IB,Morocco,Italy,1,1,1
BX,Japan,South Korea,0,1,0
W6,Jordan,France,0,1,0
AZ,Italy,China,0,56,0
AV,Argentina,Italy,0,1,0
QR,Philippines,United Kingdom,3,2,3
SK,Italy,China,0,2,0
TK,Italy,Tajikistan,0,2,0
WY,Italy,,0,2,0
LS,Italy,,0,5,0
LO,South Korea,Italy,0,1,0
U2,Belgium,Tunisia,0,1,0
AC,United States,Italy,1,0,1
AZ,Italy,Senegal,0,1,0
LH,Italy,Bangladesh,0,1,0
A3,Netherlands,Italy,0,1,0
LS,United Kingdom,Italy,11,1,11
TS,Canada,Dominican Republic,0,1,0
U2,France,Germany,2,0,2
TU,Tunisia,Spain,0,3,0
N0,Germany,United States,1,0,1
SV,Italy,United Arab Emirates,0,2,0
W6,Spain,,0,1,0
6E,Italy,,0,2,0
W6,Germany,,0,1,0
JU,Albania,Italy,0,1,0
JU,Italy,Malta,0,3,0
U2,United Kingdom,Netherlands,4,0,4
AA,Spain,Cuba,1,0,1
CX,Italy,,0,2,0
CA,Vietnam,Italy,0,1,0
AF,Italy,Faroe Islands,0,1,0
U2,Netherlands,Cyprus,0,1,0
TP,Senegal,Italy,2,8,2
LX,Costa Rica,Italy,1,0,1
JU,Italy,Albania,2,0,2
IB,United Kingdom,United States,0,3,0
PC,Italy,Qatar,0,3,0
LH,Germany,Romania,0,1,0
UX,Italy,Dominican Republic,11,30,11
PC,Iraq,Italy,0,2,0
SQ,Australia,Italy,6,5,6
DL,Mexico,Italy,2,0,2
W6,Lithuania,Italy,4,4,4
WN,United States,United States,0,9,0
EK,Italy,Vietnam,1,0,1
LH,Italy,China,0,20,0
A3,Greece,Italy,22,23,22
AZ,Italy,Bulgaria,0,5,0
LA,Italy,Chile,6,12,6
LH,United States,Mexico,0,4,0
AY,Italy,Lithuania,3,1,3
HV,France,Portugal,2,0,2
MS,Jordan,Morocco,0,6,0
CM,Bolivia,Ecuador,1,0,1
IB,Italy,Mexico,4,10,4
TP,Italy,Spain,1,17,1
FR,Italy,Mexico,0,6,0
LS,Italy,United Kingdom,31,18,31
FZ,United Arab Emirates,Italy,1,7,1
HC,Senegal,Canada,0,1,0
LH,Italy,Costa Rica,0,5,0
EK,Italy,Pakistan,0,3,0
LH,Italy,Denmark,4,2,4
RJ,Jordan,Egypt,1,1,1
SK,Sweden,Finland,0,2,0
AA,Spain,United States,1,0,1
PC,Turkey,Germany,1,0,1
MH,Malaysia,Malaysia,6,5,6
BR,Germany,Japan,0,2,0
KM,Italy,Greece,0,9,0
TK,Italy,South Africa,7,6,7
LH,Italy,India,7,7,7
U2,Italy,Thailand,3,1,3
W6,Italy,Japan,0,6,0
AY,Finland,Netherlands,1,0,1
N0,United States,France,2,2,2
LS,Portugal,Italy,0,1,0
LO,Italy,Thailand,0,1,0
TK,Nigeria,Canada,0,1,0
U2,United Kingdom,Italy,78,17,77
LX,Switzerland,United States,4,0,4
FR,Italy,Saudi Arabia,0,5,0
VY,Italy,Chile,1,1,1
DE,Croatia,Germany,0,4,0
W6,Italy,Oman,0,1,0
AR,Argentina,Brazil,0,2,0
EW,Germany,Germany,2,2,2
MS,Italy,United Arab Emirates,0,3,0
5J,Philippines,Philippines,2,6,2
TP,Italy,Brazil,26,119,26
EY,Singapore,Turkey,1,0,1
SG,India,India,1,1,1
TK,Italy,Pakistan,0,4,0
"",Italy,Argentina,1,0,1
AM,Colombia,Italy,0,4,0
W6,Italy,Switzerland,0,1,0
W6,Croatia,Italy,0,1,0
V7,Italy,Germany,2,1,2
OS,Croatia,Italy,1,0,1
UX,Spain,Honduras,0,1,0
LX,France,Switzerland,1,0,1
F9,United States,Mexico,0,1,0
L9,Italy,Italy,0,19,0
QR,Switzerland,Namibia,0,5,0
TK,Iran,Italy,4,1,4
EK,Italy,Bangladesh,0,3,0
BA,Italy,Brazil,2,3,2
SK,Belgium,Sweden,0,4,0
LA,Colombia,Brazil,0,1,0
FR,Austria,Greece,0,3,0
U2,Iceland,Italy,2,0,2
LH,United States,Albania,1,0,1
LH,Italy,Maldives,0,2,0
AF,Italy,French Polynesia,0,2,0
IB,Chile,Italy,1,0,1
6E,Italy,Maldives,0,1,0
IN,Indonesia,Indonesia,0,1,0
LA,Brazil,Romania,0,1,0
KU,Pakistan,Italy,1,0,1
AY,Italy,India,2,1,2
HC,Italy,Senegal,0,11,0
AZ,Albania,United States,2,0,2
TK,Lebanon,Italy,6,0,6
BF,United States,Italy,0,5,0
5F,Italy,Armenia,0,1,0
N0,Italy,Canada,0,1,0
BZ,Italy,Israel,2,1,2
KE,Italy,South Korea,11,9,11
PC,Italy,Georgia,1,4,1
OS,Italy,Netherlands,1,0,1
OD,Malaysia,Indonesia,0,1,0
FR,Lithuania,Poland,0,1,0
PC,Italy,Kazakhstan,1,2,1
"",Dominican Republic,Panama,0,1,0
OS,Italy,Iran,2,0,2
IB,Spain,Mexico,1,0,1
AZ,Italy,France,20,92,20
U2,Netherlands,Italy,70,14,69
ZB,Italy,Albania,0,24,0
FR,Cyprus,Italy,4,5,4
AY,Italy,Thailand,3,2,3
FR,Italy,Montenegro,0,3,0
CA,Italy,Philippines,0,1,0
FN,South Africa,Zimbabwe,0,2,0
DL,Canada,Italy,2,0,2
KL,Spain,Thailand,1,0,1
TK,Moldova,Turkey,0,2,0
U2,Italy,India,0,1,0
XZ,Italy,Albania,15,0,15
W6,Italy,Estonia,9,5,9
BA,Mexico,Italy,3,14,3
LA,Italy,Argentina,0,5,0
LX,Italy,Norway,0,8,0
BA,Italy,China,1,2,1
W6,Italy,Denmark,0,6,0
TK,Italy,Cameroon,0,3,0
AZ,Italy,South Korea,0,1,0
CA,Italy,New Zealand,0,1,0
ET,Ethiopia,Israel,1,0,1
FR,Italy,Pakistan,0,6,0
AA,United States,The Bahamas,5,0,5
F3,Egypt,Saudi Arabia,0,1,0
NE,Egypt,Egypt,0,1,0
SK,Italy,Laos,0,1,0
FR,Greece,France,0,3,0
EK,Belgium,Maldives,0,1,0
AZ,Italy,Denmark,0,1,0
AR,Spain,Argentina,0,18,0
EI,Italy,Canada,0,1,0
S4,Portugal,Italy,1,0,1
TK,Sri Lanka,Italy,0,1,0
LO,Italy,United States,0,1,0
W6,Poland,Spain,1,0,1
VJ,Vietnam,South Korea,0,1,0
AK,Indonesia,Malaysia,0,1,0
AF,Portugal,France,1,0,1
AF,United Kingdom,Italy,2,0,2
W2,Greece,Italy,0,2,0
W6,Italy,Bulgaria,36,57,36
AV,Brazil,Spain,7,0,7
SQ,Italy,Thailand,9,19,9
A3,Cyprus,Albania,2,0,2
SV,Italy,Bangladesh,0,1,0
VY,United Kingdom,Spain,0,1,0
CI,Italy,Taiwan,2,3,2
Y4,Mexico,Mexico,0,5,0
AF,France,Guadeloupe,0,2,0
W6,Italy,Kazakhstan,0,1,0
EK,Philippines,Italy,0,7,0
TK,Republic of Macedonia,Azerbaijan,0,1,0
B6,United States,Barbados,0,1,0
SQ,Vietnam,Italy,0,1,0
HV,Israel,France,0,1,0
VY,Italy,Greece,12,56,12
LX,Italy,Indonesia,0,3,0
FR,Denmark,Italy,18,23,18
ET,Italy,,0,3,0
QR,Switzerland,Thailand,2,1,2
LA,Brazil,United Kingdom,1,0,1
WS,United Kingdom,United States,0,1,0
UA,United States,Netherlands,0,1,0
OU,Croatia,Croatia,2,0,2
MK,Madagascar,Mauritius,0,1,0
PU,Venezuela,Spain,0,1,0
5F,Moldova,Italy,0,19,0
OS,Austria,India,0,1,0
LH,Italy,Argentina,4,3,4
AA,Mexico,United States,1,0,1
CZ,Italy,Brazil,0,1,0
FB,Bulgaria,Italy,0,1,0
AF,Greece,Spain,0,1,0
OS,Italy,Colombia,0,1,0
EY,Saudi Arabia,Indonesia,1,0,1
W6,Bulgaria,Italy,26,26,26
SV,Italy,Thailand,11,47,11
FA,South Africa,South Africa,0,3,0
SN,Belgium,Italy,28,28,28
4Y,Germany,Spain,0,2,0
LH,Greece,Italy,2,3,2
TK,Italy,Kenya,4,19,4
W6,Armenia,Italy,14,4,14
HV,France,Tunisia,0,3,0
EK,Vietnam,Netherlands,1,0,1
TK,Italy,Guinea,0,2,0
B0,Italy,United States,0,2,0
B2,Belarus,Turkey,0,1,0
AA,Italy,Mexico,3,0,3
MS,Italy,Kenya,0,7,0
BS,Bangladesh,Bangladesh,0,3,0
EK,Italy,Maldives,5,7,5
U2,Germany,Croatia,1,0,1
SK,Spain,Italy,4,1,4
VB,United States,Mexico,0,1,0
FR,Austria,Bulgaria,1,0,1
CI,Italy,Australia,1,4,1
AZ,Italy,Czech Republic,0,1,0
FR,Denmark,Poland,1,0,1
VY,Malta,France,0,1,0
VT,French Polynesia,French Polynesia,0,3,0
DL,Canada,United States,1,0,1
BR,Netherlands,Thailand,0,1,0
5W,Uzbekistan,Italy,0,3,0
NH,Japan,United States,0,2,0
KL,Italy,Mexico,0,10,0
RJ,Italy,Thailand,9,3,9
NO,Senegal,Italy,8,1,8
OV,United Arab Emirates,Sri Lanka,0,2,0
FR,Italy,Thailand,0,6,0
PC,Italy,Egypt,2,6,2
LX,Italy,Cambodia,0,2,0
AF,Italy,Saint Lucia,0,1,0
FR,Spain,Austria,0,1,0
QR,Germany,Pakistan,0,1,0
U2,United Kingdom,Greece,2,0,2
T7,France,Italy,0,3,0
AF,United Arab Emirates,Italy,0,1,0
W6,Italy,France,118,111,117
OS,Italy,Montenegro,4,3,4
TK,Spain,Pakistan,0,1,0
OS,Romania,Italy,2,4,2
FR,Croatia,Greece,1,5,1
AK,Malaysia,Indonesia,0,7,0
W6,Romania,Spain,1,2,1
KL,Italy,Czech Republic,4,0,4
LA,Argentina,Spain,1,3,1
LH,Poland,Italy,2,0,2
LX,Italy,Dominican Republic,1,0,1
JT,Indonesia,Vietnam,0,1,0
BJ,Tunisia,Germany,0,1,0
U2,Denmark,France,1,0,1
UX,Germany,Argentina,0,1,0
W6,Italy,Thailand,0,8,0
LX,Italy,France,8,5,8
SM,Italy,,0,11,0
ET,Italy,Ethiopia,1,2,1
