carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
SV,Egypt,Jordan,0,1,0
WS,United Kingdom,United States,0,0,0
JL,United Kingdom,Japan,0,0,0
TK,Kyrgyzstan,Italy,2,0,2
W6,United Arab Emirates,Italy,17,17,17
EK,Italy,Japan,24,10,24
NT,Portugal,Portugal,0,0,0
KQ,Kenya,Ethiopia,0,0,0
BA,Chile,Italy,2,1,2
LH,Norway,Italy,4,3,4
SQ,Italy,Australia,43,8,43
FR,Italy,Bulgaria,44,122,44
QR,Hong Kong,Italy,0,0,0
FM,China,Taiwan,0,0,0
FR,France,Italy,43,73,43
SQ,Spain,Italy,3,0,3
SK,Italy,Poland,0,0,0
G3,Brazil,Italy,0,7,0
KL,Ecuador,Italy,2,1,2
1L,Italy,Austria,0,0,0
IB,Italy,France,2,1,2
ET,Italy,Seychelles,8,12,8
NH,Australia,,0,0,0
RO,Romania,Romania,0,1,0
JU,Slovenia,Serbia,0,0,0
PG,Thailand,Thailand,46,28,46
TP,Morocco,Italy,4,4,4
IB,Italy,Costa Rica,10,8,10
KL,Italy,Faroe Islands,0,5,0
AZ,Italy,Germany,22,50,22
SQ,Thailand,Italy,2,0,2
BA,United Kingdom,Tanzania,0,0,0
SM,Egypt,Morocco,0,0,0
TU,Tunisia,France,0,4,0
IB,Italy,Brazil,11,6,11
ET,India,France,1,0,1
AZ,Canada,Greece,0,0,0
MH,Malaysia,Malaysia,2,14,2
GF,Italy,Singapore,0,5,0
X1,Kenya,Kenya,0,5,0
BA,Hong Kong,Italy,3,0,3
LA,Argentina,Colombia,0,3,0
AH,Italy,Algeria,0,11,0
LA,Ecuador,Ecuador,0,0,0
AZ,Italy,Australia,0,6,0
FR,Spain,Spain,87,54,86
TP,Colombia,Italy,0,3,0
MS,Egypt,Italy,0,31,0
AZ,Netherlands,Italy,3,9,3
PW,Tanzania,Tanzania,0,1,0
EK,Switzerland,Thailand,4,1,4
SQ,Italy,Philippines,6,13,6
AC,Italy,United States,0,4,0
W6,Romania,Turkey,0,1,0
DY,Italy,Finland,5,8,5
TK,Italy,Argentina,1,0,1
WM,Sint Maarten,British Virgin Islands,0,0,0
RJ,Thailand,Italy,0,1,0
BA,United States,Italy,30,2,30
HC,Italy,Senegal,0,9,0
AM,Italy,Mexico,0,26,0
EW,Germany,Italy,50,49,50
LA,Brazil,Italy,14,78,14
LO,France,Poland,0,0,0
UX,United States,,0,3,0
SQ,United Arab Emirates,Indonesia,2,12,2
LX,Italy,Switzerland,23,49,23
UJ,Saudi Arabia,Egypt,0,0,0
U2,Spain,Italy,149,9,148
PC,United Arab Emirates,Italy,3,11,3
SQ,Italy,,0,1,0
SK,Denmark,Faroe Islands,1,3,1
TP,Spain,United States,1,1,1
OS,Italy,Japan,9,22,9
HB,South Korea,Hong Kong,0,1,0
BA,United States,United States,0,8,0
UX,Italy,Brazil,3,15,3
LH,Brazil,Italy,0,2,0
FR,Republic of Ireland,United Kingdom,8,2,8
LA,Colombia,Spain,0,6,0
S4,Portugal,Portugal,1,4,1
TK,Italy,New Zealand,0,1,0
U2,France,Italy,182,25,180
FR,Italy,Netherlands,66,125,65
AZ,Italy,Kenya,1,10,1
SV,Egypt,,0,1,0
LH,Italy,Norway,18,12,18
LH,United Kingdom,United States,0,0,0
V7,Italy,Greece,457,481,452
AM,Mexico,Mexico,0,11,0
JU,Greece,Germany,0,1,0
JL,Italy,,0,14,0
MS,Spain,Kenya,0,0,0
AZ,Brazil,Italy,2,11,2
AF,Italy,Colombia,11,16,11
LA,Argentina,Peru,0,0,0
LH,China,Italy,0,3,0
EK,Italy,Australia,17,6,17
ET,Senegal,Italy,1,1,1
JU,Albania,Spain,0,1,0
JU,Serbia,Italy,5,5,5
AZ,United States,The Bahamas,0,0,0
KM,Malta,Portugal,0,0,0
OS,Italy,Australia,0,0,0
AI,India,Switzerland,0,0,0
UX,Dominican Republic,Italy,0,8,0
UK,India,Thailand,0,0,0
LY,Israel,Italy,4,2,4
AZ,Tunisia,Italy,3,11,3
UX,United States,Italy,4,2,4
AZ,Germany,United States,0,0,0
LA,Ecuador,Argentina,0,1,0
UG,Tunisia,Tunisia,0,0,0
LH,Argentina,Italy,0,1,0
AZ,Germany,Italy,5,19,5
LA,Brazil,Peru,0,0,0
LH,Italy,Latvia,2,1,2
IB,Spain,United Kingdom,0,0,0
FR,Italy,United Kingdom,394,639,390
W6,Austria,Serbia,0,0,0
4N,Canada,Canada,0,2,0
ID,Thailand,Australia,0,0,0
LO,Italy,South Korea,0,4,0
BA,Italy,Antigua and Barbuda,0,1,0
EK,Italy,Philippines,4,7,4
FR,France,Romania,1,0,1
BA,South Africa,Panama,0,0,0
LH,Italy,France,16,7,16
G3,Brazil,Uruguay,0,4,0
UP,The Bahamas,The Bahamas,0,3,0
FR,Italy,Croatia,67,170,66
U2,Switzerland,France,1,0,1
AZ,Italy,Algeria,1,2,1
LA,Italy,Argentina,1,6,1
EY,Australia,Italy,1,1,1
NO,Italy,Maldives,5,1,5
5Z,South Africa,Botswana,0,0,0
MS,Italy,,0,14,0
AF,Italy,United States,87,150,86
KL,United States,Italy,5,0,5
AZ,Italy,Mexico,0,64,0
SV,Italy,Thailand,29,97,29
AZ,Italy,Singapore,0,2,0
FR,Spain,Morocco,17,24,17
W6,Italy,Romania,227,349,225
FR,Sweden,Italy,11,30,11
EY,Italy,Philippines,3,15,3
BA,Italy,Canada,4,9,4
VY,Italy,Spain,580,973,574
QR,Pakistan,Spain,0,0,0
W6,Italy,Serbia,3,3,3
LH,United States,United States,0,14,0
MH,Germany,Malaysia,0,5,0
IB,Italy,Portugal,14,5,14
UL,India,Sri Lanka,0,0,0
AZ,Italy,Japan,39,247,39
FI,Netherlands,Iceland,0,0,0
TP,France,Portugal,1,18,1
LH,Italy,Japan,49,86,49
NO,Italy,Madagascar,2,1,2
UP,The Bahamas,United States,0,3,0
FR,Italy,Denmark,147,262,146
TS,Italy,,0,1,0
TP,United States,Germany,0,0,0
W6,Italy,Czech Republic,78,94,77
BR,Indonesia,Italy,0,4,0
KU,France,Thailand,0,0,0
IB,Spain,Colombia,0,1,0
FR,Netherlands,Italy,28,26,28
AT,Italy,United States,2,2,2
EK,Australia,Italy,1,5,1
LO,Poland,Poland,0,1,0
H8,United States,Peru,0,0,0
TK,Turkey,Lebanon,0,0,0
RO,Italy,Egypt,0,0,0
PW,Tanzania,,0,0,0
E9,Spain,Dominican Republic,1,5,1
TP,Brazil,Portugal,3,2,3
KM,Italy,Malta,0,331,0
NT,Italy,Spain,0,19,0
EK,Italy,Maldives,12,17,12
MH,Indonesia,Italy,0,0,0
NT,Spain,Western Sahara,0,0,0
TP,Italy,,0,44,0
AF,Italy,Nicaragua,0,1,0
EY,United Kingdom,Japan,0,1,0
AZ,Mexico,Australia,0,0,0
AM,Germany,Mexico,0,0,0
IB,Italy,Senegal,5,0,5
EK,Spain,,0,1,0
MU,Macau,China,0,0,0
OZ,South Korea,Italy,0,0,0
AZ,United States,French Polynesia,0,0,0
FR,Italy,Portugal,370,748,366
FR,United Kingdom,Italy,102,113,101
BA,United Kingdom,South Africa,0,0,0
AT,Senegal,Italy,0,6,0
TK,Cyprus,Egypt,0,0,0
ID,Indonesia,Italy,0,0,0
JU,Turkey,Italy,0,3,0
AC,Italy,Mexico,0,4,0
FR,Italy,Slovakia,10,20,10
SK,Italy,United States,25,52,25
TK,Bangladesh,Italy,0,1,0
AZ,Italy,Madagascar,0,1,0
TP,Italy,Spain,0,6,0
NO,India,Italy,5,1,5
EK,Thailand,Italy,6,1,6
MH,Thailand,Malaysia,0,0,0
TK,Mexico,Italy,2,6,2
AC,Canada,Uzbekistan,0,0,0
EY,Italy,South Korea,5,2,5
VY,France,Portugal,1,3,1
U2,Italy,Croatia,105,14,104
LA,United Kingdom,Brazil,0,2,0
SK,Italy,Sweden,3,8,3
SQ,Singapore,Brunei,1,0,1
A3,Italy,Georgia,1,7,1
EK,United Arab Emirates,Indonesia,1,0,1
CA,Taiwan,Germany,0,2,0
EK,Bangladesh,Italy,0,1,0
SV,United Arab Emirates,Austria,0,1,0
TR,Thailand,Singapore,0,1,0
PC,Qatar,Italy,0,1,0
7C,South Korea,Japan,0,2,0
DO,United States,Dominican Republic,0,1,0
S4,Italy,Cape Verde,0,3,0
JU,Italy,Croatia,0,9,0
W6,Albania,Italy,54,52,53
LS,Italy,United Kingdom,12,21,12
PC,Italy,Georgia,6,3,6
CX,Italy,Indonesia,8,4,8
FR,Finland,Italy,8,8,8
LX,Italy,Denmark,1,5,1
3S,French Guiana,Guadeloupe,0,1,0
FR,Italy,Mexico,0,1,0
BT,Germany,Finland,1,0,1
SV,South Korea,Italy,1,2,1
JQ,Japan,Japan,3,0,3
VY,Italy,United Kingdom,101,44,100
XY,Saudi Arabia,Saudi Arabia,1,4,1
EI,Republic of Ireland,Italy,7,4,7
UX,Italy,Argentina,10,17,10
VY,Spain,Netherlands,3,0,3
AY,Italy,Estonia,1,0,1
SG,India,India,2,1,2
FR,Lithuania,Poland,1,0,1
U2,Italy,China,0,1,0
UX,Italy,Portugal,0,1,0
RC,Denmark,Faroe Islands,0,1,0
U2,Italy,Israel,21,10,21
AZ,Italy,Costa Rica,0,2,0
PC,Turkey,Italy,10,13,10
SM,Germany,Egypt,1,1,1
AY,Finland,India,1,0,1
AF,Italy,Guadeloupe,0,1,0
2B,Italy,Maldives,0,1,0
MS,Tanzania,Italy,0,1,0
FR,Lithuania,Norway,0,1,0
FR,Luxembourg,Portugal,0,1,0
TK,Lebanon,France,1,0,1
A3,Portugal,Italy,0,1,0
U2,Italy,Ghana,0,2,0
LH,Italy,Singapore,3,14,3
V7,Greece,Greece,6,4,6
LH,Italy,Turkey,3,3,3
FO,Brazil,Argentina,0,1,0
AT,Cape Verde,Morocco,2,0,2
6E,India,Vietnam,1,0,1
LX,Sweden,Italy,3,0,3
PC,Italy,Qatar,0,2,0
OS,Italy,Greece,2,3,2
KL,Croatia,Italy,0,1,0
FR,Poland,Austria,1,0,1
TP,Portugal,Mexico,0,1,0
FR,Denmark,Czech Republic,1,0,1
UX,El Salvador,Italy,0,2,0
NO,Italy,Greece,17,18,17
TP,Italy,Morocco,1,10,1
5J,Philippines,United Arab Emirates,4,1,4
U2,Italy,Cyprus,28,18,28
EK,Taiwan,Italy,1,0,1
JU,Italy,Bosnia and Herzegovina,0,3,0
TG,Australia,Thailand,0,1,0
TK,Italy,Tajikistan,0,1,0
MU,Italy,Thailand,0,2,0
FR,Netherlands,Greece,1,1,1
IB,Italy,Guatemala,1,4,1
L9,Italy,United Kingdom,0,1,0
Y4,Colombia,Italy,0,1,0
KL,Luxembourg,Germany,2,0,2
AA,Italy,United States,48,0,48
H2,Peru,Italy,0,5,0
WN,United States,United States,0,7,0
EW,Spain,Czech Republic,0,1,0
EK,Italy,Bangladesh,0,4,0
W6,Georgia,Hungary,2,0,2
OZ,Japan,Italy,1,3,1
AV,Peru,Colombia,0,2,0
B6,Dominican Republic,Italy,0,1,0
TP,Italy,Senegal,3,10,3
AZ,Italy,Brazil,5,45,5
XQ,Turkey,Turkey,1,0,1
UA,Switzerland,,7,0,7
LH,Italy,Argentina,16,5,16
UA,Costa Rica,Switzerland,1,1,1
CX,Hong Kong,Italy,0,6,0
IB,Germany,Argentina,1,0,1
UO,Hong Kong,Japan,0,1,0
GA,Netherlands,Belgium,0,1,0
AF,Italy,Uruguay,0,3,0
TK,Turkey,Japan,2,0,2
FR,Hungary,Spain,1,0,1
OS,Austria,Netherlands,1,0,1
EK,Thailand,Australia,0,1,0
FD,Vietnam,Thailand,0,2,0
AF,Algeria,Italy,0,1,0
VN,Vietnam,Vietnam,11,3,11
W6,Italy,Turkey,0,16,0
W2,Italy,Italy,0,5,0
TK,Italy,Senegal,1,8,1
QR,Italy,Tanzania,2,5,2
OS,Italy,Armenia,6,0,6
AZ,Italy,Romania,0,4,0
LH,Greece,Germany,1,5,1
QR,France,Seychelles,2,0,2
6E,Vietnam,India,1,0,1
LG,Luxembourg,United Kingdom,0,1,0
LH,Mexico,Italy,0,1,0
KP,São Tomé and Príncipe,Gabon,0,1,0
W6,United Kingdom,Poland,1,0,1
DL,Colombia,United States,2,0,2
EW,Spain,Switzerland,1,0,1
FA,South Africa,South Africa,0,9,0
FR,Luxembourg,Italy,3,10,3
AZ,Italy,Uzbekistan,0,1,0
"",Romania,Hungary,1,0,1
FR,Italy,Iraq,0,1,0
AY,Finland,Romania,0,1,0
U2,France,Netherlands,3,8,3
CY,Italy,Cyprus,3,19,3
LH,Italy,Croatia,2,5,2
SM,Egypt,Egypt,0,5,0
SQ,Singapore,Indonesia,1,0,1
CI,Italy,Taiwan,0,2,0
TR,Japan,Greece,1,0,1
AY,Germany,Finland,1,0,1
"",United States,Italy,4,0,4
AM,United States,Mexico,0,2,0
SN,Denmark,Italy,1,1,1
AK,Malaysia,United Arab Emirates,0,1,0
CY,Cyprus,Italy,0,2,0
KL,United States,,0,1,0
IB,Germany,Spain,0,2,0
PC,Switzerland,Turkey,1,0,1
HV,Netherlands,Morocco,2,0,2
W6,Montenegro,Italy,3,4,3
LS,Italy,Spain,0,3,0
AZ,The Bahamas,Italy,0,1,0
AZ,Algeria,Italy,0,2,0
FR,Poland,Finland,0,1,0
UI,Tanzania,Tanzania,1,1,1
QR,Vietnam,Italy,1,0,1
AT,United Arab Emirates,Italy,0,1,0
EK,Saudi Arabia,Italy,2,0,2
U2,Netherlands,Germany,3,0,3
LJ,Japan,,0,1,0
KL,Netherlands,Costa Rica,1,0,1
OD,Malaysia,Pakistan,0,1,0
FR,Latvia,Italy,1,3,1
WF,Norway,Italy,0,2,0
QR,South Korea,Italy,1,0,1
LX,Croatia,Italy,2,0,2
BF,United States,Italy,0,1,0
DY,Norway,Senegal,0,1,0
UX,Spain,United States,0,2,0
XZ,Italy,Denmark,0,1,0
W6,Austria,Italy,8,6,8
W6,Sweden,Italy,1,0,1
BA,United Kingdom,United Kingdom,1,0,1
TR,Australia,Italy,0,2,0
6E,Turkey,India,0,1,0
SN,France,China,0,2,0
TG,Indonesia,Thailand,1,0,1
LH,Germany,Italy,76,64,75
W6,Poland,Italy,15,22,15
KL,Italy,Iceland,2,11,2
LX,Spain,United States,0,8,0
QR,Singapore,Italy,2,0,2
TW,South Korea,Singapore,2,0,2
FR,Spain,Belgium,0,5,0
NH,Japan,Italy,1,2,1
BT,Italy,India,0,1,0
CZ,China,Netherlands,0,1,0
EW,Austria,Romania,0,2,0
U2,Italy,Poland,0,1,0
DY,Denmark,Norway,0,2,0
A3,Spain,Greece,1,0,1
BY,Cape Verde,United Kingdom,3,0,3
UX,Spain,Switzerland,1,0,1
DE,France,Cuba,1,0,1
FR,Italy,Norway,7,48,7
W6,Italy,Bulgaria,22,47,22
LX,Italy,Indonesia,0,6,0
PC,Oman,Turkey,1,0,1
IB,Argentina,Spain,1,2,1
AF,France,Guadeloupe,0,4,0
KL,Iceland,Italy,1,1,1
EN,Italy,Cuba,0,1,0
U2,Netherlands,Spain,3,0,3
CY,Egypt,Italy,0,1,0
AZ,Italy,Estonia,0,1,0
TK,Italy,Cuba,1,0,1
LX,United States,,0,1,0
TP,Italy,Mexico,1,18,1
U2,Croatia,Italy,7,3,7
W6,Armenia,Italy,6,13,6
U2,France,Germany,2,0,2
TK,Turkey,Turkey,44,12,44
VJ,Vietnam,,0,1,0
2W,Spain,Cuba,0,8,0
SK,Finland,Sweden,1,0,1
IB,Italy,Puerto Rico,2,8,2
FD,Thailand,Cambodia,0,4,0
U8,Israel,Italy,0,6,0
W6,Greece,Cyprus,1,0,1
EK,India,Netherlands,1,0,1
FD,Indonesia,Thailand,0,8,0
G9,Italy,,0,4,0
KL,Italy,Portugal,4,9,4
AR,Italy,Uruguay,0,5,0
2W,Spain,Dominican Republic,0,5,0
LX,Slovenia,France,0,1,0
UX,Italy,Panama,1,1,1
AT,Morocco,Mauritania,0,1,0
QR,Bulgaria,Japan,0,1,0
DL,United States,Colombia,1,0,1
LS,United Kingdom,Switzerland,0,1,0
AD,Portugal,Brazil,0,2,0
TP,Italy,Bolivia,0,1,0
7P,Panama,Panama,0,1,0
TW,Singapore,South Korea,2,1,2
LX,Italy,Canada,0,1,0
AF,France,Sint Maarten,1,0,1
U2,United Kingdom,Netherlands,8,0,8
"",Colombia,Colombia,2,2,2
KU,Italy,,0,5,0
GF,Italy,Thailand,0,12,0
JU,Italy,Montenegro,2,4,2
EY,Italy,Pakistan,0,4,0
G9,Italy,Nepal,0,2,0
VY,France,United States,0,2,0
ET,Madagascar,Italy,5,0,5
EK,Germany,United Arab Emirates,1,0,1
TK,Sudan,,0,1,0
DL,Italy,United States,84,0,83
WS,Canada,Italy,0,2,0
TR,Madagascar,Madagascar,0,2,0
TB,France,Morocco,0,3,0
AD,Brazil,Portugal,0,2,0
LX,Switzerland,Republic of Ireland,0,1,0
UK,Maldives,Mauritius,0,1,0
AC,Italy,The Bahamas,0,1,0
RJ,Italy,Saudi Arabia,1,0,1
EW,Czech Republic,Italy,1,0,1
TK,Austria,Turkey,0,1,0
KM,Italy,Portugal,0,3,0
EI,Republic of Ireland,United Kingdom,1,0,1
VY,Italy,Argentina,9,12,9
V7,Italy,Spain,39,50,39
BA,Italy,Australia,4,4,4
KL,Italy,United Kingdom,8,13,8
E9,Cuba,Switzerland,0,3,0
UX,Italy,United States,0,9,0
OS,Italy,Mexico,0,1,0
KL,France,,2,1,2
KL,Italy,Germany,8,7,8
SQ,France,Philippines,0,1,0
SQ,Italy,New Zealand,1,0,1
6E,United Arab Emirates,India,0,2,0
VY,Iceland,Italy,1,2,1
EK,Italy,Malaysia,4,0,4
FR,Austria,,0,1,0
BJ,Tunisia,United Kingdom,0,1,0
MH,United Kingdom,Australia,0,1,0
TK,Slovenia,Belgium,0,1,0
EN,Italy,Argentina,0,1,0
AF,Italy,France,258,207,255
U2,Malta,Italy,15,0,15
OS,Italy,Cyprus,2,4,2
FZ,Italy,,0,4,0
FR,France,United Kingdom,2,1,2
AF,Netherlands,United States,0,1,0
TK,Malta,Pakistan,0,3,0
AZ,Italy,Finland,0,4,0
"",Colombia,Mexico,1,1,1
KL,United Kingdom,United States,0,3,0
5W,United Arab Emirates,Sri Lanka,0,2,0
LO,Lithuania,Slovenia,1,0,1
TK,Hungary,Iran,0,2,0
3F,Italy,Armenia,0,2,0
CI,Indonesia,Italy,0,1,0
AY,Italy,Norway,4,5,4
LH,Luxembourg,Germany,1,0,1
LA,Brazil,Colombia,0,2,0
KC,Kazakhstan,Kazakhstan,1,1,1
JZ,Peru,Peru,0,5,0
DY,Norway,France,0,2,0
A3,Egypt,Italy,4,7,4
AZ,Morocco,Italy,0,1,0
KL,Norway,Italy,1,0,1
LY,Israel,Thailand,0,1,0
CA,Italy,Singapore,0,2,0
IB,France,Cuba,0,1,0
UA,Sweden,United States,1,0,1
V7,Greece,Italy,35,23,35
IB,Dominican Republic,Italy,13,5,13
QR,Italy,Nepal,2,2,2
TP,Switzerland,Portugal,3,0,3
VY,United States,Italy,1,6,1
TK,Italy,Eritrea,0,3,0
OS,Italy,Sweden,0,2,0
TU,Italy,Ivory Coast,0,2,0
AF,Colombia,Italy,1,2,1
PM,Spain,Spain,2,0,2
XZ,Israel,Italy,1,0,1
LH,Italy,Republic of Kosovo,0,1,0
DL,Italy,Argentina,1,0,1
FR,Italy,Cyprus,27,74,27
OM,Germany,Mongolia,0,2,0
EY,Italy,Malaysia,5,3,5
LX,Luxembourg,Switzerland,0,4,0
AF,Sweden,France,2,0,2
AD,Brazil,Switzerland,0,1,0
JT,Indonesia,Indonesia,0,18,0
NO,Italy,Italy,5,1,5
W6,Denmark,Poland,0,5,0
CX,United States,Australia,1,1,1
QP,India,India,0,1,0
TK,Serbia,Turkey,1,0,1
FR,Portugal,Israel,0,1,0
AA,Netherlands,United States,1,0,1
W6,Italy,Azerbaijan,0,1,0
UX,Italy,Peru,12,15,12
AF,Portugal,Italy,10,5,10
EY,Sri Lanka,Italy,2,0,2
QH,Vietnam,Vietnam,3,0,3
JU,Republic of Macedonia,Italy,0,1,0
TK,Ghana,Italy,0,1,0
VS,France,United States,1,0,1
TS,Spain,Canada,1,0,1
FR,Greece,Spain,2,1,2
LX,Switzerland,Spain,1,0,1
AT,Morocco,Spain,0,1,0
LX,Italy,South Africa,7,7,7
OS,Italy,Republic of Kosovo,0,1,0
QZ,Indonesia,Thailand,0,9,0
GQ,Greece,Italy,7,15,7
V7,Greece,,0,1,0
OR,Netherlands,Egypt,1,0,1
A3,Italy,Tunisia,0,2,0
LH,Greece,United Arab Emirates,1,0,1
LH,Spain,United States,0,2,0
OS,Italy,Spain,1,1,1
FR,Italy,Moldova,0,2,0
OS,Romania,Italy,0,3,0
6E,France,India,3,1,3
V7,Italy,Austria,0,2,0
PC,Iran,Italy,0,4,0
AM,Italy,,0,2,0
VY,Spain,Czech Republic,1,0,1
AF,Republic of Ireland,Italy,1,0,1
LX,Italy,Brazil,7,11,7
OS,Italy,Egypt,16,29,16
LH,Belgium,United States,0,1,0
MS,Egypt,Jordan,0,2,0
SK,Finland,Italy,1,0,1
A3,Greece,France,6,0,6
CI,Taiwan,Italy,0,5,0
IB,Panama,Italy,0,1,0
BA,United Kingdom,Grenada,0,1,0
U2,France,Cuba,1,0,1
U2,Italy,United States,1,6,1
AI,India,India,0,5,0
TP,Portugal,Spain,1,0,1
TK,Egypt,Italy,0,1,0
AZ,Israel,Italy,0,3,0
AF,France,Brazil,1,0,1
NO,Cape Verde,Italy,1,0,1
JQ,Malaysia,Singapore,1,0,1
MM,South Korea,Japan,2,1,2
