carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
AZ,Italy,Japan,63,199,62
AF,Italy,,0,23,0
FR,Italy,Denmark,138,245,137
FR,Italy,Jordan,37,95,37
KL,Italy,El Salvador,1,3,1
GQ,Greece,Greece,27,52,27
WY,Sri Lanka,Italy,0,0,0
A3,Germany,Egypt,0,0,0
1L,France,Turkey,0,0,0
LA,Brazil,Brazil,8,26,8
AC,Italy,,0,30,0
EK,South Africa,Italy,9,13,9
LH,United States,United States,0,18,0
S4,Portugal,Portugal,4,9,4
MS,Egypt,Egypt,0,33,0
IB,Italy,Mexico,18,9,18
FR,Italy,Croatia,99,226,98
FR,Belgium,Italy,46,63,46
UG,Tunisia,Italy,0,7,0
1L,Italy,Germany,0,0,0
LX,Italy,United States,18,54,18
SQ,Italy,Vietnam,7,9,7
QR,Italy,Philippines,5,6,5
DX,Italy,Italy,0,42,0
TC,Tanzania,,0,0,0
KL,Italy,Dominican Republic,4,40,4
QR,Italy,Vietnam,8,23,8
W6,Italy,Republic of Macedonia,18,21,18
AS,United States,Canada,0,2,0
FR,Spain,Spain,89,49,88
JL,Italy,Japan,5,6,5
TK,Italy,Thailand,16,40,16
NT,Spain,Spain,0,13,0
AZ,Italy,Mexico,0,37,0
AY,Italy,United States,21,109,21
EY,Italy,Sri Lanka,3,12,3
UX,Italy,Mexico,4,37,4
IB,Italy,United States,14,145,14
W6,Albania,Italy,61,107,60
LH,Italy,Canada,5,38,5
TP,Venezuela,Italy,0,5,0
UA,Italy,Canada,1,5,1
W6,Italy,France,94,257,93
G3,Brazil,Italy,0,10,0
AZ,Italy,France,36,154,36
TS,Canada,Italy,0,2,0
AF,Italy,Costa Rica,4,7,4
BA,United Kingdom,,0,2,0
LH,Germany,Romania,0,4,0
NO,Spain,Italy,9,3,9
FR,Malta,Italy,30,52,30
FR,Portugal,Italy,78,94,77
FR,Italy,Sweden,62,115,61
KL,Italy,United States,70,243,69
BA,United States,United States,0,10,0
EY,Italy,Japan,1,8,1
LH,Mexico,Italy,0,1,0
SQ,Spain,Italy,11,2,11
SQ,Italy,Thailand,30,11,30
F2,Kenya,Kenya,1,2,1
KU,Italy,Thailand,2,17,2
SK,Italy,,2,12,2
LA,Colombia,Colombia,6,12,6
LG,Italy,Luxembourg,4,8,4
WY,India,Italy,0,2,0
MS,Italy,Kenya,0,19,0
FR,Italy,Republic of Ireland,175,261,173
UJ,Egypt,Egypt,0,1,0
IB,France,Spain,9,8,9
W6,Spain,Italy,103,90,102
LH,Italy,Germany,174,228,172
AZ,Egypt,Italy,3,10,3
W6,Italy,Greece,233,371,231
LX,Italy,,0,44,0
RJ,Italy,Egypt,1,3,1
EK,Italy,Indonesia,98,35,97
EY,Thailand,Italy,7,30,7
IB,Italy,,2,5,2
AZ,United Kingdom,Italy,11,9,11
LG,Luxembourg,Italy,4,4,4
AZ,United States,Italy,6,22,6
TP,Portugal,Italy,19,51,19
EI,Italy,United States,28,11,28
XZ,Italy,Italy,753,60,746
LH,Romania,Spain,0,1,0
NZ,Italy,,0,3,0
TK,Italy,,0,37,0
AI,Italy,,0,12,0
VA,Australia,Italy,2,0,2
BR,Italy,,0,1,0
ET,Italy,Ghana,1,4,1
ET,Kenya,Italy,9,2,9
EK,United States,Italy,8,0,8
CI,France,Vietnam,0,0,0
LH,Italy,Brazil,8,34,8
U8,Italy,Israel,0,4,0
GF,Philippines,Italy,0,0,0
ET,Italy,,0,8,0
TK,Italy,Qatar,2,2,2
IB,Italy,Argentina,26,15,26
LH,Italy,New Zealand,0,8,0
GF,Italy,Philippines,0,6,0
W6,Italy,Czech Republic,136,184,135
TK,Italy,United States,6,11,6
NO,Italy,Jordan,2,0,2
TC,Tanzania,Kenya,0,1,0
ET,Egypt,Tanzania,1,1,1
EK,Italy,Singapore,16,1,16
LH,Poland,Greece,2,3,2
AR,Italy,Argentina,0,45,0
LH,Italy,Philippines,0,4,0
LH,United States,Ecuador,0,0,0
WE,Thailand,Thailand,8,5,8
9U,Italy,Moldova,0,49,0
U2,Italy,Egypt,228,77,226
EK,Thailand,Italy,6,3,6
KM,Italy,France,0,0,0
W6,Italy,Poland,37,46,37
IB,Spain,Senegal,0,1,0
U2,Italy,Spain,1308,257,1295
5U,Mexico,Guatemala,0,14,0
LH,United States,Italy,4,15,4
BR,Italy,Philippines,0,3,0
AZ,Italy,Maldives,4,7,4
AZ,Italy,French Polynesia,0,1,0
KU,Italy,Kuwait,3,1,3
UK,India,Thailand,0,0,0
LO,Poland,Poland,0,0,0
IB,Italy,Dominican Republic,13,10,13
KM,Italy,Germany,0,0,0
IB,Italy,France,4,1,4
BA,Italy,United Kingdom,115,101,114
KL,Italy,Panama,5,10,5
PR,Philippines,Philippines,3,5,3
MS,Nigeria,Italy,0,0,0
LO,Italy,Japan,0,35,0
OZ,Italy,South Korea,5,3,5
U2,Italy,France,1070,144,1059
AZ,United States,France,0,0,0
OS,Italy,Madagascar,0,0,0
AZ,Spain,Italy,10,23,10
U2,Germany,Italy,43,4,43
SQ,Singapore,Italy,0,3,0
VS,Germany,Puerto Rico,0,1,0
IB,Greece,Spain,1,0,1
MH,Malaysia,Malaysia,6,14,6
TK,Italy,Australia,0,22,0
MH,Singapore,Malaysia,0,0,0
W6,Poland,Georgia,0,1,0
W6,Bulgaria,Italy,17,29,17
HM,Seychelles,Seychelles,0,5,0
VS,France,United States,1,1,1
4Z,South Africa,South Africa,0,2,0
TU,France,,0,0,0
EK,Italy,Australia,31,24,31
JL,United Kingdom,,0,4,0
AZ,Germany,Italy,4,35,4
TK,Italy,Indonesia,17,46,17
5U,Guatemala,Guatemala,0,1,0
OM,Germany,Mongolia,0,0,0
TS,Italy,Canada,21,27,21
PR,United Arab Emirates,Indonesia,0,8,0
EY,Spain,Sri Lanka,1,0,1
VA,Australia,Australia,4,4,4
KL,The Bahamas,Italy,0,0,0
AZ,Italy,Algeria,1,5,1
IB,Portugal,Spain,3,1,3
SQ,India,China,0,0,0
TN,United States,French Polynesia,0,0,0
EK,Italy,United States,148,12,147
FZ,Sri Lanka,Italy,0,2,0
DT,Angola,Spain,0,3,0
AT,Spain,Morocco,0,0,0
W6,Italy,Austria,20,85,20
BR,Germany,Philippines,0,0,0
AZ,Italy,Egypt,8,43,8
VS,United States,United Kingdom,0,1,0
EY,Germany,Indonesia,2,0,2
LH,Italy,Sri Lanka,0,2,0
QR,Switzerland,Indonesia,0,0,0
TP,Germany,Portugal,1,1,1
TP,Mexico,Italy,0,2,0
CX,Switzerland,,0,1,0
CL,Italy,United States,0,0,0
AZ,Italy,Australia,0,12,0
AF,Italy,Kenya,0,12,0
U2,Netherlands,Italy,76,7,75
AT,The Gambia,Spain,0,0,0
FZ,Italy,Maldives,5,8,5
AZ,Spain,United States,0,0,0
TK,Italy,Mauritius,1,3,1
W6,Italy,Saudi Arabia,44,30,44
AC,United States,,0,0,0
AZ,Brazil,Italy,3,22,3
OZ,Italy,,0,1,0
FR,Luxembourg,Italy,1,5,1
EY,Maldives,United Arab Emirates,1,2,1
TK,South Africa,Italy,1,1,1
LH,Austria,,0,0,0
UX,Spain,,0,2,0
LH,Italy,Mexico,1,19,1
LA,Italy,,0,4,0
FR,Czech Republic,Italy,31,16,31
ET,Guinea,Italy,2,2,2
3O,Italy,Morocco,99,60,98
EW,Italy,Germany,137,184,136
BA,Mexico,Italy,7,11,7
UP,The Bahamas,United States,0,7,0
UR,Kenya,Uganda,0,0,0
LH,United Kingdom,Italy,1,0,1
VS,United States,Spain,0,0,0
SQ,United Arab Emirates,Indonesia,2,1,2
A3,Germany,Greece,1,12,1
TU,Tunisia,Italy,0,14,0
EK,United Arab Emirates,Italy,4,5,4
MH,Malaysia,Thailand,1,1,1
TC,Tanzania,Tanzania,0,3,0
AZ,United States,French Polynesia,0,0,0
TK,Italy,Oman,3,2,3
W6,Italy,United Kingdom,145,255,144
CI,Italy,Hong Kong,0,0,0
AZ,Mexico,United States,0,0,0
AI,India,India,0,0,0
AF,Italy,Brazil,6,27,6
TG,Thailand,Thailand,12,7,12
ET,Mali,Italy,0,0,0
AT,Morocco,Italy,6,39,6
SQ,Italy,Philippines,7,2,7
IB,Italy,Senegal,4,8,4
BA,Switzerland,Mexico,0,0,0
NO,Italy,Senegal,13,13,13
PR,Indonesia,Philippines,0,0,0
QH,Vietnam,Vietnam,6,5,6
PR,Thailand,Philippines,0,0,0
LH,Canada,Italy,1,1,1
AZ,Canada,Italy,0,0,0
ET,Portugal,Kenya,0,1,0
WY,Italy,Thailand,6,130,6
QR,United Kingdom,Qatar,0,1,0
OB,Brazil,Peru,0,0,0
FR,France,Spain,2,2,2
FR,Germany,Italy,98,130,97
AF,Italy,Peru,19,25,19
AZ,Switzerland,Italy,2,9,2
ET,Democratic Republic of the Congo,Turkey,1,1,1
VN,Thailand,Vietnam,0,0,0
AM,Mexico,Mexico,0,18,0
EK,Italy,Japan,40,16,40
AZ,Argentina,Italy,6,42,6
JU,Turkey,Italy,2,2,2
TG,Thailand,Laos,0,0,0
TP,Italy,Brazil,30,161,30
HC,Senegal,Italy,0,6,0
AZ,Mexico,Italy,0,0,0
AY,Japan,Italy,1,0,1
SV,Tunisia,Thailand,0,3,0
EY,Italy,Indonesia,6,20,6
W6,Italy,Bulgaria,18,79,18
KM,Italy,Switzerland,0,3,0
KL,United States,Italy,3,1,3
EK,Australia,,0,0,0
MH,Italy,Malaysia,0,22,0
QR,India,Italy,7,0,7
UX,Guatemala,Italy,0,0,0
SK,Sweden,Sweden,1,4,1
AY,Italy,Japan,4,11,4
AZ,United States,Mexico,0,0,0
AZ,Morocco,Italy,1,2,1
JU,Italy,Egypt,0,12,0
U2,Italy,Switzerland,57,12,56
PR,Philippines,Indonesia,0,0,0
IB,Switzerland,Spain,0,1,0
PG,Thailand,Thailand,31,42,31
AZ,Italy,Argentina,25,77,25
EK,Italy,Mauritius,1,99,1
AC,Canada,Italy,7,16,7
D7,Malaysia,Indonesia,0,12,0
EK,Italy,Seychelles,13,6,13
TP,Italy,Spain,1,11,1
5J,United Arab Emirates,Philippines,8,6,8
VJ,Vietnam,,0,2,0
JU,Greece,Serbia,0,2,0
A3,Greece,Lebanon,0,1,0
FR,Denmark,Spain,0,1,0
BA,United States,,7,0,7
N0,United States,France,0,4,0
FR,United Kingdom,Hungary,1,0,1
FR,Spain,France,4,2,4
SQ,Australia,Italy,4,0,4
IB,Peru,Italy,1,1,1
E9,Spain,Costa Rica,0,1,0
IB,France,Costa Rica,0,1,0
G9,United Arab Emirates,Sri Lanka,1,0,1
LX,Albania,France,0,1,0
TK,Italy,Togo,0,1,0
ZB,Albania,Italy,0,22,0
PC,Italy,Lebanon,1,1,1
BT,Italy,Philippines,0,1,0
XZ,Italy,,0,1,0
FI,Italy,Iceland,9,30,9
KL,Italy,France,10,4,10
U2,Italy,Sri Lanka,0,4,0
QR,Malaysia,Turkey,0,4,0
AF,Morocco,Canada,0,1,0
FR,Poland,Greece,0,10,0
BA,Italy,India,5,4,5
NU,Japan,Japan,2,0,2
FR,Luxembourg,Spain,2,0,2
W6,Czech Republic,Romania,1,0,1
J9,Turkey,Sri Lanka,1,0,1
QR,Kuwait,Italy,1,0,1
GA,Australia,Italy,0,1,0
GF,Bangladesh,United Kingdom,0,1,0
MU,Italy,Australia,0,1,0
DY,Italy,Lithuania,0,1,0
AF,France,Italy,45,55,45
VJ,Vietnam,Singapore,0,1,0
CA,Italy,Philippines,0,5,0
TB,Belgium,Dominican Republic,0,5,0
TK,Ghana,Italy,0,2,0
LX,Switzerland,Netherlands,0,4,0
U2,Morocco,France,3,0,3
KM,Italy,Poland,0,1,0
AF,France,Mexico,1,1,1
FR,Sweden,Hungary,0,1,0
KM,Italy,Bosnia and Herzegovina,0,2,0
LY,Israel,Germany,0,1,0
LX,Italy,Malaysia,0,1,0
VN,Laos,Italy,0,1,0
U2,Switzerland,Albania,0,1,0
IB,France,Colombia,1,0,1
TP,Brazil,Italy,14,72,14
JU,Serbia,Italy,8,19,8
PD,United States,Canada,4,13,4
KL,Italy,Jamaica,0,3,0
QR,Italy,Saudi Arabia,1,0,1
UX,Peru,Italy,0,1,0
2Z,Brazil,Brazil,0,1,0
K6,Vietnam,Cambodia,0,7,0
AF,Italy,Nigeria,2,1,2
AF,France,Finland,2,1,2
SL,Thailand,,0,1,0
W6,Bulgaria,Malta,0,1,0
SV,Italy,Bangladesh,0,2,0
Y4,Colombia,Italy,0,1,0
V7,Italy,United States,0,1,0
BA,United Kingdom,Poland,1,0,1
W6,Egypt,Italy,33,36,33
AY,Italy,Finland,55,11,54
FR,Poland,Spain,0,1,0
BA,Netherlands,United Kingdom,6,0,6
AZ,Italy,Dominican Republic,0,10,0
W6,Romania,Spain,2,1,2
EK,South Korea,Italy,3,4,3
MS,Kenya,Egypt,0,3,0
EN,Italy,Denmark,0,1,0
QR,Belgium,Thailand,4,0,4
FR,Spain,Republic of Ireland,0,1,0
LH,Puerto Rico,United States,0,1,0
AF,Israel,Canada,1,0,1
W6,Romania,United Arab Emirates,0,1,0
W6,Italy,Costa Rica,0,1,0
FR,Romania,Italy,37,33,37
AS,United States,,0,2,0
MU,Italy,Thailand,0,8,0
LX,Switzerland,United Arab Emirates,1,0,1
TK,Cameroon,,0,1,0
AZ,Albania,Italy,1,5,1
TR,Madagascar,Madagascar,0,6,0
AZ,India,,0,1,0
U2,Egypt,United Kingdom,1,0,1
TK,Greece,Malaysia,1,0,1
FY,Malaysia,Malaysia,4,8,4
FR,Italy,Cyprus,38,52,38
AA,United States,United States,56,0,55
KL,Spain,Netherlands,3,0,3
TP,France,Spain,1,1,1
OS,Italy,Egypt,4,10,4
FR,Czech Republic,Croatia,0,1,0
UX,Dominican Republic,Spain,0,2,0
OS,Austria,Thailand,0,1,0
OG,Iceland,United States,0,1,0
JQ,Japan,Australia,0,1,0
QR,South Africa,Italy,1,0,1
A3,Cyprus,Germany,0,1,0
FR,Denmark,Italy,29,35,29
LH,Germany,France,3,4,3
QR,Italy,Japan,7,15,7
NK,United States,Mexico,1,0,1
WS,Italy,United States,3,4,3
EK,Italy,Kenya,3,0,3
AZ,Italy,Western Sahara,0,4,0
SN,Belgium,Denmark,2,0,2
TK,Turkey,Indonesia,1,1,1
LX,Spain,United States,2,3,2
W2,Italy,Israel,0,2,0
9C,China,Thailand,1,0,1
UA,Nigeria,Canada,0,1,0
AV,Peru,Spain,0,3,0
AZ,Israel,Italy,1,1,1
LX,Germany,Brazil,1,0,1
UL,Singapore,Sri Lanka,1,0,1
W6,Italy,Thailand,0,14,0
W6,Italy,Uzbekistan,0,5,0
W6,Italy,Pakistan,0,8,0
6J,Japan,Japan,0,1,0
DY,Italy,United States,1,0,1
VY,Italy,Czech Republic,0,1,0
GF,Italy,India,0,7,0
EK,United States,Kenya,1,0,1
MS,Italy,Mauritius,0,1,0
UX,Morocco,Italy,0,1,0
FR,Belgium,Austria,1,0,1
U2,Italy,Netherlands,517,35,512
9U,Moldova,Italy,0,19,0
W6,Italy,Germany,13,30,13
OS,Italy,Armenia,3,0,3
CA,Italy,Thailand,0,11,0
CA,Italy,Japan,0,7,0
V7,France,,0,1,0
EW,Germany,Croatia,1,0,1
5W,United Arab Emirates,Albania,1,1,1
AI,Germany,India,0,3,0
EN,Italy,Norway,0,1,0
U2,Italy,Portugal,263,60,260
JQ,Australia,Australia,19,8,19
TK,United States,Italy,2,17,2
TC,Kenya,Tanzania,0,4,0
FZ,Somalia,Maldives,1,0,1
LX,Greece,Netherlands,1,0,1
FR,Italy,Republic of Macedonia,0,4,0
FR,United Kingdom,Denmark,2,0,2
EK,Turkey,Seychelles,0,2,0
LO,Poland,United Kingdom,1,0,1
G9,Italy,Vietnam,0,1,0
KL,Luxembourg,Germany,0,2,0
ET,Seychelles,Italy,1,0,1
FI,Iceland,United Kingdom,0,1,0
QR,South Korea,Germany,1,0,1
SK,Italy,Sweden,8,19,8
V7,Italy,,0,11,0
CY,Cyprus,Italy,4,2,4
OS,Italy,Hungary,7,5,7
TP,Italy,Venezuela,4,12,4
OS,Austria,United States,3,0,3
AF,Colombia,Italy,0,7,0
TK,Romania,United Arab Emirates,0,1,0
KL,Italy,Finland,0,2,0
DY,Germany,Sweden,1,0,1
VY,Italy,Ghana,0,1,0
DY,Finland,Spain,1,0,1
W6,Czech Republic,Italy,21,17,21
AD,Brazil,Brazil,0,20,0
KL,Italy,Hong Kong,5,6,5
GF,Italy,Maldives,0,4,0
UX,Dominican Republic,Italy,1,5,1
QZ,Malaysia,,0,1,0
BA,Italy,Republic of Ireland,0,2,0
CX,Spain,Japan,1,0,1
U2,Italy,Maldives,0,1,0
FB,Bulgaria,Italy,0,2,0
FR,Spain,Hungary,0,1,0
FR,Italy,French Polynesia,0,1,0
FR,Spain,Croatia,0,1,0
A3,Austria,Greece,1,0,1
FR,Netherlands,Italy,25,24,25
OA,Greece,Greece,5,18,5
HV,Netherlands,Italy,17,7,17
UX,Cuba,Italy,4,1,4
UX,Switzerland,United States,0,1,0
BZ,Italy,Israel,1,2,1
W6,Italy,Georgia,6,3,6
IB,Italy,Panama,13,1,13
LX,Switzerland,Spain,1,4,1
LS,Spain,United Kingdom,5,0,5
G8,Maldives,India,0,2,0
QG,Indonesia,,0,2,0
EK,India,Netherlands,1,0,1
VY,France,Spain,11,9,11
EY,Italy,Maldives,5,8,5
TP,Italy,Mozambique,0,5,0
FR,Israel,Italy,12,1,12
KL,Germany,United States,1,6,1
FR,United Kingdom,Norway,0,1,0
EW,Iceland,Italy,0,2,0
JQ,Australia,Sri Lanka,0,2,0
MK,Mauritius,Italy,2,3,2
SK,Norway,Denmark,1,0,1
TX,French Polynesia,United States,0,1,0
IB,Italy,Puerto Rico,1,2,1
U2,Netherlands,Norway,0,1,0
KL,Panama,Spain,1,0,1
FZ,Bulgaria,United Arab Emirates,0,1,0
FR,Austria,Poland,1,1,1
U2,Denmark,Germany,2,0,2
BT,Italy,Latvia,8,4,8
JU,Serbia,Republic of Macedonia,0,1,0
TK,Ecuador,Spain,0,1,0
MB,Germany,Italy,0,1,0
VY,Morocco,Italy,1,10,1
AY,Italy,Singapore,9,0,9
5W,United Arab Emirates,Egypt,1,0,1
HU,China,Italy,0,3,0
AF,Spain,Italy,3,0,3
V7,Italy,Morocco,0,5,0
TK,United Arab Emirates,Italy,1,0,1
MS,Germany,Egypt,0,2,0
SN,Hungary,Italy,1,0,1
QR,Italy,Indonesia,74,99,73
TP,Italy,Senegal,2,9,2
AF,Austria,Brazil,1,3,1
LH,Italy,Czech Republic,7,4,7
MH,Thailand,Malaysia,1,3,1
UX,Italy,Panama,1,4,1
AV,Paraguay,Spain,1,1,1
SN,Italy,Burkina Faso,3,0,3
MH,Italy,,0,1,0
NK,Sint Maarten,Mexico,0,1,0
AR,Argentina,Italy,0,13,0
U2,Denmark,Italy,5,4,5
ID,Indonesia,Italy,0,2,0
EN,Italy,Japan,1,16,1
LA,Brazil,Portugal,0,4,0
KU,Kuwait,Italy,0,2,0
AF,Serbia,,0,1,0
FR,Greece,Greece,5,1,5
KL,Italy,Japan,8,5,8
KL,Malta,United States,0,1,0
XY,Saudi Arabia,Saudi Arabia,0,1,0
DY,Czech Republic,Norway,3,1,3
U2,Poland,France,6,0,6
QR,Italy,Thailand,36,52,36
FR,Sweden,Italy,16,26,16
AZ,Italy,Thailand,7,10,7
LX,Italy,Argentina,3,0,3
DY,Denmark,Norway,2,1,2
AF,Italy,Hong Kong,5,3,5
TG,Australia,Italy,0,1,0
XQ,Italy,Turkey,0,4,0
SK,Norway,Norway,4,5,4
AZ,Italy,Malaysia,0,5,0
TK,Italy,Guinea,0,1,0
VY,Morocco,France,1,0,1
AZ,Italy,Jamaica,0,1,0
SN,Italy,Democratic Republic of the Congo,1,0,1
MH,Malaysia,Singapore,2,4,2
EY,India,Italy,4,6,4
LX,United States,Italy,3,3,3
LH,Netherlands,Italy,0,1,0
NO,Greece,Italy,5,2,5
LA,Chile,Peru,0,1,0
AF,Spain,Canada,0,2,0
EI,United Kingdom,Republic of Ireland,2,0,2
W6,Greece,Romania,5,0,5
W6,Poland,Portugal,1,0,1
A3,Greece,Afghanistan,0,1,0
U2,United Kingdom,Morocco,4,1,4
AF,Italy,South Korea,8,1,8
KL,Italy,India,6,0,6
JQ,Japan,Japan,2,0,2
KL,United States,Canada,0,2,0
EW,Italy,Republic of Ireland,0,2,0
A3,Italy,Cyprus,5,6,5
AT,Nigeria,Italy,0,2,0
BA,Germany,Mexico,2,1,2
LH,Italy,Jersey,1,0,1
OZ,South Korea,Austria,0,1,0
LH,Romania,Czech Republic,2,0,2
MH,Australia,Italy,0,1,0
ET,Italy,Equatorial Guinea,0,1,0
CI,Vietnam,United Kingdom,0,1,0
U2,Albania,United Kingdom,1,0,1
AZ,Italy,Ivory Coast,0,2,0
DE,Italy,Canada,6,0,6
EN,Italy,Germany,5,0,5
EK,India,Italy,7,6,7
VY,Croatia,Italy,6,7,6
EY,Australia,,1,0,1
A3,France,Greece,1,0,1
DY,Lithuania,Italy,0,7,0
EN,Italy,Canada,1,1,1
FR,Cyprus,Greece,0,1,0
KL,Netherlands,Sweden,0,1,0
U2,Germany,Netherlands,1,0,1
LH,France,Finland,1,0,1
LA,Brazil,Argentina,0,1,0
EW,Czech Republic,Switzerland,1,0,1
MM,Japan,,0,1,0
NO,Italy,Italy,4,1,4
TK,Thailand,Italy,1,7,1
LH,Austria,United States,7,0,7
GF,Italy,Singapore,0,4,0
TK,Italy,Maldives,7,4,7
WY,Italy,Sri Lanka,0,8,0
U2,Spain,United Kingdom,0,1,0
BJ,Germany,Tunisia,0,4,0
3O,Morocco,Romania,0,1,0
RJ,United Kingdom,Thailand,1,0,1
U2,Italy,Denmark,22,2,22
U2,Italy,Morocco,63,23,62
U2,Italy,Czech Republic,31,5,31
AZ,Italy,Greece,20,153,20
GF,Germany,India,0,3,0
QR,Pakistan,Italy,3,1,3
U2,Switzerland,Portugal,1,0,1
FZ,Pakistan,United Arab Emirates,0,1,0
BT,Italy,Estonia,2,1,2
XZ,Italy,Poland,0,1,0
A3,Italy,Jordan,0,1,0
DY,Denmark,Finland,0,3,0
UA,Canada,United States,1,0,1
LH,Italy,Latvia,1,0,1
LH,Germany,Republic of Ireland,3,0,3
FZ,Italy,United Arab Emirates,23,46,23
AF,Italy,Spain,0,1,0
TK,Japan,Italy,0,7,0
VA,Australia,,0,6,0
SQ,New Zealand,Italy,1,0,1
BA,Denmark,United Kingdom,3,1,3
T7,France,Italy,0,2,0
CA,Italy,Australia,0,2,0
VE,Colombia,Colombia,0,2,0
EW,Croatia,Italy,1,3,1
KL,Denmark,United States,0,2,0
FR,Latvia,Norway,1,0,1
TK,Italy,Saint Helena,0,1,0
TK,Iran,Austria,0,1,0
SV,Saudi Arabia,United Kingdom,0,1,0
GF,Italy,Oman,0,1,0
OS,Italy,New Zealand,0,3,0
VT,French Polynesia,French Polynesia,0,1,0
NO,Egypt,Italy,20,9,20
5J,Philippines,Philippines,3,11,3
KL,Italy,Philippines,1,0,1
EK,Italy,Botswana,0,1,0
OS,Albania,Netherlands,4,1,4
XY,United Arab Emirates,Saudi Arabia,2,0,2
JU,Slovenia,Republic of Macedonia,1,0,1
AF,Brazil,France,0,1,0
SV,Italy,,2,1,2
LH,Denmark,Germany,3,0,3
EK,United Arab Emirates,Thailand,0,1,0
LO,Switzerland,Poland,0,2,0
AC,Cuba,Canada,1,1,1
BA,Germany,Italy,1,1,1
KM,Italy,Spain,0,4,0
DY,Norway,Italy,6,18,6
NT,Italy,Spain,0,14,0
UA,Guatemala,Italy,0,4,0
XJ,Australia,Thailand,0,2,0
SM,Italy,,0,9,0
K6,Cambodia,Australia,0,1,0
LX,Italy,Mauritius,1,1,1
AV,Ecuador,Mexico,1,0,1
BA,Italy,Namibia,0,5,0
CI,Japan,Italy,1,1,1
AF,France,Portugal,1,0,1
W6,Italy,Myanmar,0,2,0
FR,Morocco,Germany,0,3,0
EK,Switzerland,Indonesia,0,2,0
AT,The Gambia,Italy,0,2,0
VY,Spain,Netherlands,1,1,1
FR,United Kingdom,Italy,134,200,133
DL,Italy,United States,126,0,125
MS,Italy,Namibia,0,4,0
AZ,Italy,Iceland,0,4,0
PC,Turkey,Egypt,1,0,1
ET,India,Italy,3,0,3
EI,Republic of Ireland,Spain,2,0,2
B6,United States,Italy,0,1,0
BA,United Kingdom,Ghana,1,1,1
AZ,Italy,Panama,0,1,0
DY,Denmark,Sweden,2,1,2
GF,Thailand,Italy,0,1,0
