carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
IB,Italy,Portugal,12,15,12
IB,Italy,Spain,147,145,146
B6,United States,United States,0,27,0
W6,Italy,United Arab Emirates,24,132,24
AY,Italy,United States,16,46,16
CZ,Italy,,0,4,0
IB,Spain,Ecuador,0,1,0
AS,United States,United States,0,12,0
FR,Spain,Italy,415,459,411
SM,Egypt,Italy,3,34,3
IB,Italy,Peru,27,15,27
UX,Spain,Spain,17,13,17
LH,Italy,United States,121,168,120
FR,Italy,United Kingdom,432,603,428
TK,Turkey,Italy,8,35,8
G3,Brazil,Brazil,0,29,0
FR,Italy,Finland,24,30,24
VY,Italy,Spain,985,649,975
WJ,Argentina,Argentina,0,1,0
AZ,Italy,Algeria,1,20,1
AF,Italy,,0,75,0
MS,Italy,Egypt,0,63,0
UX,Italy,Spain,13,43,13
SP,Portugal,Portugal,1,7,1
1L,Italy,Hungary,0,0,0
JU,Turkey,Italy,5,11,5
U2,Italy,Spain,935,160,926
NP,Egypt,Egypt,0,8,0
EK,Pakistan,United Kingdom,0,10,0
FR,Portugal,Portugal,9,13,9
JL,Italy,Japan,5,12,5
FR,Italy,France,281,489,278
EK,Italy,Indonesia,10,5,10
FR,Italy,Germany,243,278,241
JU,Italy,Turkey,7,39,7
NO,Egypt,Italy,5,4,5
1L,Italy,Greece,0,0,0
KL,Italy,United States,43,161,43
FR,Italy,Croatia,90,185,89
LO,Poland,Poland,1,2,1
ET,Kenya,Italy,2,2,2
TP,Italy,United States,19,37,19
QR,Kenya,Italy,0,6,0
OK,Egypt,Czech Republic,0,1,0
W4,Italy,United Kingdom,183,215,181
SN,Italy,United States,0,5,0
AZ,Italy,Spain,223,173,221
CZ,Italy,Vietnam,6,6,6
FR,Greece,Italy,74,93,73
VY,United Kingdom,Italy,16,4,16
NO,Italy,Dominican Republic,11,16,11
QR,Italy,Thailand,47,106,47
UX,Colombia,Italy,4,5,4
AH,Algeria,France,0,2,0
WS,Spain,Canada,0,1,0
1L,Italy,Austria,0,0,0
TK,Germany,Turkey,4,2,4
EY,Italy,India,5,9,5
W6,Italy,France,101,129,100
AI,India,India,0,12,0
UP,United States,The Bahamas,0,1,0
FR,Slovakia,Italy,3,7,3
UG,Tunisia,Tunisia,0,4,0
BT,Italy,Uzbekistan,0,0,0
V7,Italy,Greece,1027,494,1017
LG,Italy,Luxembourg,6,7,6
TP,Portugal,Portugal,4,4,4
AZ,United States,Italy,12,24,12
U2,Italy,Egypt,155,51,153
NO,United States,Italy,12,0,12
KL,Italy,Dominican Republic,5,21,5
EK,Italy,Philippines,13,2,13
VA,Australia,Australia,4,2,4
BR,Italy,,0,1,0
W4,Italy,Italy,1441,1594,1427
FR,Italy,Netherlands,65,118,64
BA,Spain,Tanzania,0,5,0
WY,Italy,Thailand,3,53,3
FR,Belgium,France,1,0,1
LA,Colombia,Colombia,19,6,19
BR,Indonesia,Italy,0,9,0
U2,Netherlands,Italy,59,11,58
U2,Italy,France,760,127,752
FR,Italy,Poland,135,203,134
QR,Sweden,Thailand,3,2,3
FR,Italy,Jordan,24,37,24
JU,Serbia,Germany,0,2,0
KU,Italy,Philippines,4,9,4
JU,Italy,Egypt,0,24,0
E9,Spain,Costa Rica,1,3,1
NO,Italy,Maldives,5,1,5
PR,Thailand,Philippines,0,1,0
EY,Switzerland,Singapore,0,0,0
AC,Italy,United States,15,4,15
LA,Italy,,0,2,0
RJ,Italy,Israel,0,0,0
SK,Italy,United States,22,16,22
EK,Mauritius,Italy,0,1,0
AZ,Spain,,0,0,0
1L,Spain,Italy,0,0,0
AF,Italy,Costa Rica,11,5,11
FR,Italy,Cyprus,19,48,19
UX,Germany,Spain,0,1,0
NO,Italy,Senegal,18,17,18
AD,Brazil,Brazil,0,30,0
TK,Germany,,0,6,0
NO,Italy,Madagascar,1,5,1
BR,Germany,,0,0,0
LX,Switzerland,Italy,10,24,10
UX,Italy,United States,1,0,1
AC,Germany,Canada,0,1,0
WT,Spain,Spain,0,0,0
UA,Italy,United States,56,41,55
KL,Italy,Costa Rica,0,1,0
TK,Italy,Argentina,0,1,0
KU,Switzerland,India,0,0,0
PR,Philippines,Philippines,4,2,4
BA,France,Colombia,0,0,0
EY,Italy,Singapore,11,19,11
JZ,Peru,Peru,0,6,0
FR,Italy,Norway,20,47,20
TK,Slovenia,Turkey,3,2,3
FZ,Sri Lanka,Italy,0,2,0
1L,Italy,Czech Republic,0,0,0
AZ,Italy,Costa Rica,0,4,0
SQ,United Arab Emirates,Indonesia,0,0,0
MH,Malaysia,Malaysia,9,7,9
ER,Pakistan,United Arab Emirates,0,0,0
SQ,Singapore,New Zealand,0,0,0
CY,Italy,Lebanon,0,4,0
EK,South Africa,Italy,0,0,0
GF,Italy,Philippines,0,19,0
QR,Italy,Hong Kong,0,4,0
KU,Kuwait,Italy,0,4,0
TK,Italy,Chad,0,1,0
FR,Italy,Bulgaria,37,104,37
TK,Italy,Australia,0,27,0
AR,Argentina,Argentina,0,4,0
OB,Bolivia,Argentina,0,3,0
FR,Belgium,Italy,47,67,47
BA,Switzerland,Japan,0,0,0
EY,Italy,Maldives,7,21,7
FZ,Italy,Pakistan,0,0,0
LH,Italy,Germany,105,233,104
EY,India,United Arab Emirates,1,1,1
AZ,Italy,Egypt,10,35,10
IB,Netherlands,Italy,1,0,1
A2,Turkey,Romania,0,3,0
NO,Italy,,0,10,0
LO,Netherlands,Poland,0,4,0
SV,Maldives,Turkey,0,0,0
AI,United Arab Emirates,India,0,0,0
AZ,Italy,Singapore,0,8,0
EY,Malaysia,Italy,5,3,5
LX,Italy,,0,19,0
1L,Italy,Bulgaria,0,0,0
IB,Portugal,Italy,2,1,2
FR,Austria,Greece,5,1,5
MU,Germany,Japan,0,4,0
UL,India,Sri Lanka,1,0,1
LG,Tunisia,Italy,0,0,0
IB,Italy,Dominican Republic,6,13,6
UX,Italy,Venezuela,1,9,1
AI,India,United Arab Emirates,0,1,0
JL,Japan,Japan,3,3,3
TN,United States,French Polynesia,0,5,0
HV,Netherlands,Greece,1,0,1
W6,Italy,Portugal,52,29,51
1L,Italy,Belgium,0,0,0
AT,Italy,Western Sahara,3,1,3
4Z,South Africa,South Africa,2,1,2
AZ,Italy,Senegal,0,1,0
JL,Spain,Japan,0,0,0
EY,Austria,Thailand,0,21,0
ET,Italy,Seychelles,4,6,4
AF,Italy,Argentina,4,25,4
CY,Egypt,Italy,0,4,0
AY,Italy,India,6,1,6
U2,Spain,Italy,192,19,190
SK,Norway,Spain,2,2,2
QR,Morocco,Japan,0,0,0
VY,Spain,Italy,268,100,265
W4,Italy,Albania,706,839,699
BA,France,,0,4,0
1L,Austria,Italy,0,0,0
EK,Italy,,0,9,0
OZ,Japan,Italy,2,0,2
EW,Germany,Iraq,0,0,0
KM,Austria,Italy,0,5,0
3U,Thailand,Italy,0,1,0
LO,Poland,Germany,0,1,0
1L,Italy,Portugal,0,0,0
AT,Italy,Senegal,1,17,1
CZ,Italy,Australia,0,3,0
KL,Italy,,14,43,14
TK,Slovenia,,0,1,0
IB,Italy,Colombia,19,8,19
Z2,Philippines,Philippines,0,12,0
AZ,Italy,Belgium,32,69,32
2W,Spain,Dominican Republic,0,1,0
TP,Italy,Brazil,52,110,51
KQ,Italy,Kenya,9,3,9
QR,Italy,Maldives,15,18,15
ET,Italy,South Africa,4,1,4
W6,Hungary,Italy,35,37,35
UX,Spain,Colombia,0,1,0
SV,Italy,Philippines,0,5,0
LH,Italy,Brazil,17,43,17
TK,Turkey,Hungary,0,1,0
SQ,Italy,,0,0,0
AZ,Italy,Brazil,8,44,8
RO,Romania,Turkey,0,1,0
EK,Philippines,Italy,2,1,2
AI,Thailand,Italy,0,4,0
UX,Spain,Italy,6,21,6
KU,Italy,Kuwait,4,6,4
VN,Thailand,Vietnam,0,3,0
BR,Taiwan,United States,0,0,0
BT,Belgium,Finland,1,1,1
AF,Puerto Rico,Italy,0,0,0
EY,Bahrain,Italy,2,2,2
AZ,Italy,Mexico,0,28,0
W6,United Arab Emirates,Italy,0,9,0
IB,Argentina,,0,0,0
SV,Italy,Kenya,1,11,1
TC,Tanzania,Tanzania,0,2,0
TK,Austria,Turkey,1,5,1
MU,China,Indonesia,0,0,0
FR,Spain,Spain,71,51,70
QR,Italy,Malaysia,2,5,2
AT,Morocco,Netherlands,2,2,2
MU,Vietnam,Italy,0,20,0
MU,Spain,,0,0,0
JU,Montenegro,Italy,0,4,0
BR,Philippines,Italy,0,1,0
KL,Italy,Sweden,4,12,4
ET,Japan,South Korea,1,1,1
RJ,Italy,Jordan,1,18,1
RO,Romania,Moldova,0,3,0
IB,Spain,Portugal,0,0,0
FR,Italy,Denmark,87,133,86
WY,Saudi Arabia,,0,0,0
WY,Saudi Arabia,Indonesia,0,1,0
KM,France,,0,0,0
WY,Italy,Malaysia,5,11,5
W6,Poland,Italy,31,25,31
EK,Italy,Australia,8,15,8
SQ,Italy,Thailand,13,5,13
IB,Spain,France,1,4,1
PC,Italy,Turkey,69,112,68
EY,South Korea,Italy,0,0,0
UX,Italy,Mexico,4,12,4
AZ,Morocco,Italy,3,0,3
TK,Italy,Qatar,1,3,1
QR,United Kingdom,,0,0,0
MS,Hungary,Egypt,0,0,0
AV,Colombia,Colombia,10,17,10
QR,Indonesia,Italy,2,1,2
AT,Spain,Morocco,0,2,0
PW,Tanzania,Tanzania,0,1,0
HC,Italy,Senegal,0,2,0
PC,United Arab Emirates,France,2,2,2
ET,Cameroon,Italy,0,0,0
FR,United Kingdom,Italy,120,118,119
RO,Moldova,Serbia,0,3,0
AF,Japan,France,0,2,0
V7,Italy,Republic of Ireland,0,1,0
A3,Cyprus,Greece,0,1,0
TX,France,Guadeloupe,2,0,2
KU,United Arab Emirates,Italy,3,0,3
TK,Spain,Nepal,0,1,0
FR,Spain,Austria,0,2,0
UX,Spain,Belgium,0,1,0
VY,Italy,Tunisia,0,2,0
SQ,Italy,Vietnam,0,4,0
FI,Iceland,Switzerland,1,0,1
QF,Japan,New Zealand,1,0,1
AF,Italy,Spain,3,4,3
EY,Thailand,United Arab Emirates,1,0,1
KL,Italy,Faroe Islands,0,5,0
FZ,Italy,Sri Lanka,2,13,2
W4,Romania,Malta,1,0,1
AT,Italy,Guinea-Bissau,0,1,0
6E,Turkey,India,1,0,1
FR,Austria,Sweden,2,0,2
FR,Italy,Estonia,6,39,6
DL,Mexico,Italy,5,0,5
BR,Italy,Indonesia,0,25,0
UX,Cuba,Italy,4,4,4
BA,Italy,Dominican Republic,0,1,0
AZ,Italy,Bosnia and Herzegovina,0,2,0
6E,Thailand,India,0,2,0
BA,Italy,United Kingdom,63,45,62
AZ,Italy,Netherlands,25,51,25
FR,Republic of Ireland,United Kingdom,1,3,1
KE,South Korea,China,0,1,0
LO,Italy,Estonia,0,4,0
A3,Egypt,Italy,4,9,4
GQ,Greece,Belgium,1,2,1
LH,Turkey,Italy,1,1,1
EI,Italy,,0,5,0
EK,Tanzania,Italy,1,0,1
JQ,Indonesia,Singapore,2,1,2
NP,Turkey,Egypt,0,1,0
LX,Albania,United States,1,0,1
AZ,Italy,Hungary,0,14,0
VY,Spain,Greece,2,3,2
W4,Italy,Croatia,17,40,17
EK,United Arab Emirates,Sri Lanka,0,1,0
LH,Germany,Republic of Ireland,6,9,6
AF,Portugal,United States,0,1,0
DL,Italy,Chile,2,0,2
BA,Germany,United Kingdom,2,0,2
EK,United Arab Emirates,Japan,1,0,1
EI,Italy,Romania,0,2,0
AZ,Italy,Thailand,0,14,0
IB,Spain,Spain,11,17,11
JU,Italy,Bosnia and Herzegovina,1,0,1
FR,Denmark,Spain,0,1,0
AC,Italy,Cuba,0,2,0
HV,France,Tunisia,1,8,1
AZ,Italy,Ecuador,0,7,0
8B,Indonesia,Indonesia,0,5,0
MS,Netherlands,Egypt,0,1,0
W4,Croatia,Spain,0,1,0
DE,Spain,Switzerland,1,0,1
,Turkey,Azerbaijan,0,1,0
QR,Italy,Kazakhstan,0,1,0
JU,Croatia,Hungary,1,0,1
5W,United Arab Emirates,Austria,0,1,0
LX,Italy,United Arab Emirates,1,2,1
FY,Singapore,Malaysia,1,0,1
FZ,Saudi Arabia,Maldives,1,0,1
IB,Italy,Brazil,1,0,1
PC,Bahrain,Italy,0,2,0
FZ,United Arab Emirates,Morocco,0,1,0
Y4,Colombia,Italy,0,1,0
DY,Italy,Norway,32,44,32
EK,United States,Italy,4,3,4
LX,Republic of Ireland,Spain,3,0,3
FR,Italy,Lithuania,13,30,13
SK,Italy,Denmark,20,45,20
EW,Italy,Armenia,1,3,1
U2,Israel,Italy,3,0,3
5W,United Arab Emirates,Maldives,0,6,0
ET,United Kingdom,Madagascar,0,1,0
EK,Italy,Kenya,2,0,2
AV,Colombia,Italy,0,3,0
AI,Italy,Japan,0,4,0
CX,Italy,Australia,0,1,0
FI,France,Canada,0,1,0
CU,Cuba,Cuba,0,1,0
FR,Germany,Israel,0,1,0
U2,Switzerland,Netherlands,1,0,1
FZ,Maldives,United Arab Emirates,1,0,1
TP,Italy,Ghana,3,11,3
SK,Italy,Finland,1,3,1
TB,Italy,Morocco,22,3,22
FR,Denmark,United Kingdom,2,0,2
LX,Luxembourg,Hungary,1,0,1
OS,Bulgaria,Italy,2,3,2
IB,Italy,Bolivia,0,4,0
LH,Italy,Philippines,0,6,0
V7,Morocco,Spain,0,4,0
E9,Costa Rica,Italy,0,4,0
QF,Australia,Australia,2,0,2
AY,France,Finland,1,0,1
W6,Jordan,Italy,16,9,16
TK,Lebanon,Italy,0,2,0
DE,Greece,Germany,1,0,1
TP,Italy,Guinea-Bissau,0,7,0
HV,France,Egypt,0,1,0
EK,United States,Indonesia,0,2,0
F3,Saudi Arabia,Saudi Arabia,0,2,0
AT,Italy,Mali,0,4,0
AI,Italy,India,0,38,0
FR,Italy,Sweden,48,87,48
U2,Italy,,0,24,0
LH,Italy,Argentina,12,21,12
OG,United States,United Kingdom,0,1,0
FR,France,Morocco,8,4,8
QR,Italy,Sri Lanka,7,1,7
BA,Brazil,Italy,2,0,2
FR,Italy,Zambia,0,1,0
W6,Italy,Hungary,153,149,151
W4,Spain,Pakistan,0,2,0
W6,Italy,Pakistan,0,12,0
U2,Italy,United Kingdom,237,49,235
W6,Italy,Lithuania,5,5,5
KL,Italy,Belize,1,1,1
W4,Italy,Malta,0,4,0
AR,Spain,Argentina,0,4,0
AZ,Italy,Panama,0,4,0
FR,Estonia,Italy,4,3,4
U2,France,Czech Republic,0,1,0
EW,Germany,Greece,0,1,0
XQ,Turkey,France,0,1,0
VY,Italy,Morocco,0,9,0
QR,Italy,Australia,7,15,7
VB,Mexico,Mexico,10,5,10
SK,Norway,Italy,5,5,5
AF,Italy,United Kingdom,4,6,4
AZ,Italy,Dominican Republic,0,7,0
OM,Turkey,Mongolia,0,3,0
IB,Norway,Spain,1,0,1
A3,Greece,Luxembourg,0,1,0
CM,Panama,Switzerland,0,1,0
UK,United Arab Emirates,Thailand,0,2,0
VY,Portugal,Spain,1,0,1
EW,Germany,Italy,84,69,83
U2,Egypt,Italy,19,2,19
CA,China,Italy,0,3,0
DM,Mexico,Colombia,1,1,1
FR,Italy,Dominican Republic,0,14,0
BY,United Kingdom,Spain,3,0,3
UX,Uruguay,Italy,0,2,0
AF,Italy,Sint Maarten,3,1,3
WY,Saudi Arabia,Malaysia,1,0,1
AP,Italy,Italy,0,10,0
AA,Germany,,2,0,2
AF,Germany,Cuba,1,0,1
TP,Italy,Cape Verde,3,19,3
NH,Italy,Japan,1,41,1
FR,Portugal,Italy,80,72,79
FR,Poland,Italy,23,48,23
U2,Netherlands,United Kingdom,3,0,3
FR,Croatia,Montenegro,2,0,2
JU,Italy,Uzbekistan,0,1,0
KQ,Kenya,Kenya,0,1,0
VB,Colombia,Mexico,1,4,1
FR,Austria,Cyprus,1,0,1
W4,Italy,Azerbaijan,3,2,3
W4,Republic of Kosovo,Italy,0,1,0
EW,Italy,Iceland,0,1,0
OV,Turkey,Thailand,0,1,0
LX,Netherlands,Canada,0,1,0
U2,Czech Republic,Italy,13,1,13
LX,Switzerland,,0,7,0
U2,Greece,Italy,132,9,131
,Colombia,Colombia,11,2,11
Y4,Mexico,Mexico,0,12,0
KL,Italy,Peru,4,9,4
LH,Italy,Spain,10,19,10
TK,Italy,South Africa,4,4,4
AI,United Arab Emirates,Indonesia,0,3,0
AY,Italy,Singapore,5,2,5
DY,France,Norway,0,6,0
AI,Italy,Australia,0,5,0
QR,Italy,China,0,1,0
TK,Croatia,Turkey,1,0,1
HX,Hong Kong,Japan,1,0,1
DY,Hungary,Norway,2,0,2
S4,Portugal,Canada,1,0,1
HU,China,China,0,1,0
SK,Sweden,Sweden,2,0,2
SV,South Korea,Italy,1,0,1
KL,Italy,Italy,0,2,0
W4,Italy,Australia,0,5,0
PC,Sweden,Turkey,1,0,1
LH,Spain,France,0,1,0
MU,United Kingdom,Australia,0,1,0
AY,Italy,Hong Kong,3,1,3
JU,Italy,Austria,0,1,0
OZ,South Korea,South Korea,0,1,0
BA,United Kingdom,South Africa,0,1,0
TK,Turkey,France,0,1,0
OB,Argentina,Italy,0,1,0
U2,Italy,Albania,0,3,0
MU,China,Cambodia,0,1,0
UX,Argentina,Spain,1,2,1
SQ,Indonesia,Italy,1,3,1
W4,Italy,Japan,0,2,0
FR,Germany,Bulgaria,0,1,0
LH,Germany,Albania,0,2,0
LH,Italy,Luxembourg,0,3,0
U2,France,Germany,2,0,2
QS,Czech Republic,France,0,2,0
TK,Israel,Turkey,0,1,0
FR,Estonia,Sweden,1,0,1
SQ,Italy,Japan,2,0,2
AZ,Italy,Iceland,0,2,0
DG,Philippines,Philippines,0,2,0
SN,Italy,Ghana,2,0,2
CI,Japan,Italy,5,6,5
AF,Italy,China,1,23,1
EK,Italy,Seychelles,9,5,9
KL,Luxembourg,Hungary,1,1,1
QR,Italy,India,5,6,5
W4,Georgia,Italy,2,4,2
FR,Spain,United Kingdom,3,2,3
TK,Italy,United Arab Emirates,9,15,9
W6,Romania,Italy,2,1,2
LH,Italy,Indonesia,0,1,0
LH,Latvia,Italy,0,1,0
AZ,Italy,France,34,63,34
AT,Italy,Ghana,0,8,0
W6,Sweden,Albania,0,3,0
AZ,Japan,Italy,2,1,2
W6,Montenegro,Italy,0,1,0
U2,France,United Kingdom,3,0,3
EW,Italy,Croatia,0,3,0
AF,Mauritius,Italy,1,1,1
W4,Austria,Greece,0,1,0
AC,Italy,Colombia,2,8,2
LH,United Kingdom,Argentina,0,1,0
W6,Sweden,,0,1,0
LX,United States,Switzerland,1,0,1
W4,Italy,Turkey,0,14,0
Y9,Canada,Canada,0,4,0
CZ,Italy,Thailand,0,1,0
IB,Spain,Peru,1,1,1
PC,Egypt,Italy,0,2,0
MS,Saudi Arabia,Egypt,0,1,0
AK,Singapore,Malaysia,0,4,0
W4,Italy,Brazil,0,1,0
EK,Italy,South Korea,2,1,2
FR,Italy,Turkey,0,47,0
G3,Brazil,Italy,0,25,0
FR,Germany,Malta,0,2,0
EK,United Arab Emirates,Italy,2,7,2
LH,Denmark,,0,1,0
AF,France,Albania,1,1,1
6E,India,Italy,0,4,0
LH,Italy,Kuwait,1,0,1
KL,Singapore,,0,2,0
EN,Italy,Spain,0,1,0
I2,Spain,France,1,0,1
LX,Croatia,Switzerland,0,2,0
OS,Austria,India,0,1,0
U2,France,Belgium,1,0,1
N0,Germany,United States,1,0,1
LH,Poland,United Kingdom,1,1,1
LH,Serbia,Portugal,3,1,3
LH,Italy,Estonia,2,1,2
UX,Cuba,Spain,5,2,5
GE*,South Africa,South Africa,1,0,1
AV,United Kingdom,Costa Rica,0,1,0
6E,Saudi Arabia,,0,1,0
KL,Colombia,Italy,1,0,1
A3,Tunisia,Italy,0,1,0
U2,Italy,Greece,651,85,645
KM,Italy,Malta,0,429,0
XZ,Italy,France,0,2,0
BJ,Italy,Tunisia,1,9,1
WY,Italy,New Zealand,0,1,0
FR,Portugal,Spain,1,2,1
3L,United Arab Emirates,Oman,0,1,0
TK,South Korea,Germany,1,0,1
IB,Spain,Belgium,1,0,1
DM,Mexico,Sint Maarten,1,0,1
B6,United States,Italy,0,2,0
FR,Malta,Greece,1,3,1
OA,Greece,Greece,9,6,9
DE,Italy,Dominican Republic,3,4,3
FR,Italy,Australia,0,3,0
EW,Italy,Albania,0,1,0
FR,Spain,Mexico,0,1,0
OG,Italy,Iceland,6,4,6
W4,Sweden,Romania,2,0,2
AY,South Korea,Italy,1,0,1
LH,France,Germany,2,1,2
PC,Italy,Azerbaijan,1,1,1
OG,United States,Jordan,0,1,0
SK,Netherlands,Italy,1,3,1
CZ,Italy,Singapore,0,2,0
LH,Italy,Uruguay,0,2,0
QR,Bangladesh,Italy,0,2,0
KL,Italy,Puerto Rico,2,0,2
CA,Italy,Philippines,0,4,0
LH,Germany,United States,1,1,1
PC,Italy,United Arab Emirates,3,0,3
XC,Turkey,France,0,1,0
AF,Germany,Indonesia,0,1,0
SV,Italy,Thailand,1,14,1
QV,Laos,Vietnam,0,1,0
VY,Denmark,Netherlands,1,0,1
UX,Portugal,Spain,0,1,0
VY,Italy,Iceland,0,1,0
AZ,Italy,Czech Republic,0,1,0
W4,Azerbaijan,Italy,1,0,1
TU,Italy,Senegal,0,10,0
W6,Italy,Mauritius,0,1,0
LY,Italy,United States,0,7,0
EY,Japan,Italy,0,2,0
TK,Georgia,Portugal,0,3,0
TB,Belgium,Tunisia,1,0,1
,Italy,Italy,0,5,0
W4,Italy,Uzbekistan,0,1,0
LO,Italy,Turkey,0,2,0
QR,Italy,Zambia,0,1,0
UL,Australia,Italy,0,1,0
AZ,Bulgaria,Italy,0,1,0
KL,Italy,India,1,1,1
LH,Italy,Australia,0,2,0
FR,Spain,,0,2,0
TR,Singapore,Greece,1,0,1
LX,Switzerland,United Kingdom,0,3,0
CZ,Japan,United Arab Emirates,0,1,0
5U,Guatemala,Nicaragua,0,1,0
FR,Italy,Indonesia,0,1,0
VY,Spain,United Kingdom,8,0,8
TP,Brazil,Italy,21,95,21
G9,Italy,India,8,17,8
DY,France,Denmark,3,1,3
KL,Netherlands,Italy,15,19,15
TP,Morocco,Italy,0,4,0
PM,Spain,Italy,0,1,0
MH,Australia,Italy,0,3,0
AA,United States,Aruba,3,0,3
W4,Italy,Republic of Kosovo,6,5,6
KE,Italy,South Korea,11,2,11
AC,Italy,Mexico,0,7,0
TK,Turkey,Germany,0,1,0
W4,Albania,Greece,1,1,1
WY,Oman,Oman,0,1,0
AZ,Italy,New Zealand,0,1,0
G4,United States,United States,0,3,0
UP,The Bahamas,The Bahamas,0,3,0
FR,Poland,Norway,0,1,0
DE,Czech Republic,Cuba,1,0,1
TK,United Arab Emirates,,0,1,0
GF,Bangladesh,Italy,0,1,0
JA,Chile,Antigua and Barbuda,0,1,0
QR,Greece,United Arab Emirates,0,1,0
AZ,Italy,Oman,0,1,0
W4,Iceland,Italy,7,3,7
IB,Italy,Argentina,12,2,12
OS,Italy,Spain,2,4,2
AM,Mexico,Italy,0,2,0
EY,Indonesia,Italy,4,3,4
AT,Niger,Germany,1,0,1
FR,Italy,Uzbekistan,0,5,0
FR,Morocco,United Kingdom,1,2,1
TK,Romania,Philippines,1,1,1
IB,Italy,El Salvador,2,2,2
DY,Germany,Denmark,0,2,0
RJ,Italy,Australia,0,1,0
LX,Switzerland,Poland,1,1,1
U2,Italy,Brazil,0,3,0
FR,Spain,Hungary,1,1,1
CX,South Korea,Hong Kong,0,1,0
RO,Romania,Italy,0,2,0
W4,Italy,Kuwait,0,1,0
XY,Jordan,Saudi Arabia,1,0,1
FR,Italy,Jersey,0,1,0
LO,Egypt,Poland,2,0,2
AT,Morocco,Spain,0,3,0
KL,Netherlands,Brazil,0,1,0
W4,Croatia,Italy,3,5,3
AF,Italy,Cameroon,2,0,2
LX,Slovenia,United States,1,0,1
JA,Argentina,Chile,0,6,0
RJ,United Arab Emirates,Italy,0,4,0
AA,Germany,Mexico,3,0,3
ET,South Africa,Italy,1,0,1
JU,Cyprus,Italy,1,1,1
JQ,Australia,New Zealand,1,0,1
TP,France,Ghana,0,1,0
JU,Italy,Croatia,0,2,0
PR,Saudi Arabia,Philippines,0,1,0
LA,United States,Chile,1,0,1
TK,Italy,Democratic Republic of the Congo,0,1,0
SK,Italy,Greece,0,1,0
QR,Italy,Armenia,0,4,0
LX,Singapore,Italy,0,1,0
AY,Estonia,Italy,2,1,2
AP,Italy,Cape Verde,0,2,0
G9,Italy,Malaysia,2,2,2
BR,Italy,South Korea,0,7,0
FR,Spain,Morocco,7,10,7
AF,France,Australia,0,1,0
QR,Italy,Bangladesh,0,3,0
FR,Bulgaria,Estonia,0,1,0
AT,Italy,Cameroon,2,0,2
MF,Italy,China,0,4,0
TR,Indonesia,Australia,0,1,0
CY,Italy,Egypt,0,3,0
DE,Germany,United States,1,3,1
W6,Italy,Romania,9,11,9
VY,Greece,Spain,0,4,0
TK,Denmark,Turkey,0,1,0
CM,Colombia,Brazil,0,2,0
AK,Vietnam,India,0,3,0
LX,Italy,Denmark,7,1,7
LH,Italy,Romania,0,18,0
SK,Finland,Sweden,2,0,2
UA,Italy,,10,0,10
5F,Moldova,Italy,0,7,0
GQ,Italy,,0,1,0
A3,Switzerland,Greece,0,1,0
XC,Germany,Turkey,0,1,0
JU,Hungary,Germany,0,1,0
AK,Sri Lanka,Malaysia,0,1,0
LH,Italy,El Salvador,0,1,0
W4,Italy,Georgia,5,2,5
LX,Italy,Egypt,8,7,8
