carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
W6,Italy,Austria,44,86,44
ME,Italy,Lebanon,1,11,1
W6,Armenia,Austria,1,0,1
IB,Senegal,Spain,1,0,1
PC,Turkey,Czech Republic,1,1,1
FR,Germany,,0,1,0
A3,Turkey,Jordan,0,1,0
TX,France,,0,1,0
U2,Italy,Morocco,52,24,51
I2,Italy,Spain,53,2,52
KL,United States,Italy,2,5,2
BT,Latvia,Sweden,1,0,1
U2,Italy,Canada,1,4,1
U2,Italy,Turkey,0,6,0
W6,France,,0,3,0
AY,Poland,India,1,0,1
XY,Saudi Arabia,Jordan,1,0,1
A3,Italy,Lebanon,1,0,1
IB,Italy,Bolivia,0,2,0
AT,Italy,Mali,0,1,0
Z0,United Kingdom,United States,5,0,5
AZ,Italy,Uruguay,0,1,0
DL,Dominican Republic,Italy,2,0,2
W6,Albania,Italy,56,57,55
OD,Australia,Indonesia,0,3,0
VY,Spain,France,10,5,10
AF,Italy,Switzerland,2,2,2
FR,Italy,Iceland,0,17,0
DG,Philippines,Philippines,2,3,2
EN,Italy,Ecuador,0,1,0
WY,Italy,New Zealand,0,1,0
U2,Cyprus,Italy,3,0,3
CA,China,Spain,0,1,0
AY,Italy,Lithuania,1,0,1
TK,Italy,Taiwan,1,0,1
AV,Spain,Chile,1,0,1
TK,Gabon,Italy,0,1,0
CA,Italy,Vietnam,0,4,0
AZ,Italy,Democratic Republic of the Congo,0,1,0
BR,Italy,Vietnam,0,2,0
AF,France,Colombia,0,1,0
KL,Republic of Ireland,Italy,3,0,3
MM,Japan,Japan,3,0,3
H2,Peru,Argentina,0,1,0
I2,Spain,Netherlands,1,0,1
VY,Italy,Thailand,0,1,0
AS,Mexico,United States,0,1,0
TN,United States,French Polynesia,0,1,0
SQ,Italy,Spain,27,10,27
BZ,Israel,Italy,2,8,2
LO,Hungary,Italy,0,1,0
JQ,Indonesia,Australia,5,5,5
KL,Sweden,Spain,1,0,1
SS,Martinique,Italy,2,1,2
AK,Indonesia,Mauritius,0,1,0
LO,China,Sweden,0,1,0
W6,Poland,Georgia,0,1,0
TK,Nigeria,Italy,0,4,0
OU,Croatia,Bosnia and Herzegovina,0,1,0
TK,Moldova,Turkey,0,1,0
FR,Spain,Armenia,0,1,0
TK,Spain,Ecuador,0,1,0
LX,Italy,Australia,0,3,0
TK,United Arab Emirates,Turkey,0,1,0
TP,Portugal,Switzerland,0,3,0
3U,Italy,China,0,3,0
FR,Republic of Ireland,Netherlands,2,0,2
TP,France,Portugal,2,9,2
CM,Brazil,Italy,0,1,0
SK,Sweden,Spain,0,3,0
RJ,Italy,Thailand,0,4,0
EK,Australia,Italy,2,0,2
KE,Japan,China,0,2,0
TK,Japan,Belgium,1,0,1
IB,Spain,Greece,1,0,1
U2,Greece,Spain,0,3,0
LY,Israel,Spain,0,1,0
G9,India,Italy,2,3,2
U2,Germany,France,4,0,4
SK,Norway,Spain,0,1,0
EK,Switzerland,Philippines,1,0,1
FJ,Japan,Fiji,1,0,1
AH,France,Algeria,0,2,0
ET,Italy,Togo,0,1,0
CZ,Taiwan,China,0,1,0
5J,Philippines,Italy,0,1,0
W6,Hungary,United Arab Emirates,0,2,0
W6,Egypt,Italy,15,9,15
MS,Italy,,0,6,0
IB,Portugal,Italy,1,1,1
CX,United Arab Emirates,Indonesia,2,0,2
OS,Italy,Romania,2,0,2
W9,Israel,United Kingdom,2,0,2
ZG,Thailand,Japan,0,1,0
LA,Spain,Chile,1,0,1
AF,France,United Kingdom,3,0,3
AF,Italy,Ghana,3,1,3
FZ,Bahrain,United Arab Emirates,1,0,1
FR,Spain,Turkey,0,1,0
RO,Moldova,Germany,0,2,0
SK,Netherlands,Denmark,0,1,0
IB,Germany,Spain,1,0,1
LH,Germany,Namibia,0,4,0
VY,Senegal,Italy,3,1,3
AK,Malaysia,Brunei,0,2,0
VY,Spain,Greece,2,1,2
SQ,Cambodia,Italy,1,0,1
LH,United States,Mexico,0,1,0
FR,Italy,Mexico,0,10,0
EK,Italy,Namibia,0,2,0
2B,Albania,Italy,0,16,0
SV,Saudi Arabia,Thailand,1,1,1
EY,India,Spain,0,1,0
AY,Estonia,Italy,2,0,2
FR,Greece,Italy,123,101,122
TP,Portugal,Denmark,1,0,1
AH,Senegal,Italy,0,3,0
AT,Ivory Coast,Morocco,0,1,0
IB,Morocco,Italy,0,1,0
OZ,United Kingdom,Australia,0,1,0
AF,Italy,Madagascar,3,6,3
AI,India,Thailand,0,2,0
FR,Italy,Cape Verde,0,4,0
GF,Italy,Singapore,0,1,0
H2,Chile,Chile,0,11,0
TG,Thailand,Italy,0,7,0
AZ,Italy,Jordan,3,12,3
EK,United Arab Emirates,Sri Lanka,0,1,0
B2,Belarus,Italy,0,1,0
LO,Poland,Bosnia and Herzegovina,0,1,0
DL,Switzerland,United States,1,0,1
EK,Italy,South Korea,0,1,0
6E,India,Italy,0,8,0
FR,United Kingdom,France,1,2,1
CA,China,China,0,1,0
"",Spain,United States,9,0,9
PC,Turkey,Spain,1,0,1
AZ,Italy,Bosnia and Herzegovina,0,2,0
TK,Italy,Senegal,0,1,0
WY,United Arab Emirates,Oman,0,1,0
EK,Thailand,Italy,4,5,4
EY,Italy,Japan,17,5,17
FZ,Kuwait,Italy,0,3,0
FR,Spain,Germany,3,5,3
AT,Italy,United States,2,1,2
TK,India,Italy,2,6,2
EN,Italy,Germany,13,1,13
U2,Spain,France,3,0,3
EN,Italy,United Kingdom,0,2,0
AZ,Italy,Vietnam,0,3,0
TU,Italy,Ivory Coast,0,1,0
VY,Italy,France,249,172,247
AZ,Greece,Italy,3,10,3
LH,Luxembourg,Italy,7,5,7
U2,Italy,Australia,0,3,0
G9,Italy,Nepal,1,2,1
AR,Italy,Uruguay,0,2,0
DY,Italy,United States,1,0,1
AR,Brazil,Argentina,0,2,0
KU,Turkey,Philippines,0,1,0
W6,Austria,Italy,2,3,2
RO,Romania,France,0,1,0
LX,France,Italy,2,0,2
LH,Norway,Germany,0,1,0
DY,Portugal,Norway,0,1,0
W6,Italy,Portugal,49,64,49
IB,France,Spain,8,9,8
SK,Sweden,Italy,6,14,6
E5,Egypt,Italy,9,6,9
OS,Austria,Switzerland,0,6,0
LH,Italy,Israel,1,1,1
W6,Germany,Albania,0,5,0
SN,Italy,Senegal,1,0,1
NO,India,Italy,2,0,2
LX,Italy,Mexico,0,2,0
AZ,Spain,Brazil,0,1,0
SK,Italy,Poland,1,0,1
AZ,Italy,Belgium,11,31,11
CY,Italy,Lebanon,0,7,0
NO,Italy,Greece,15,19,15
AZ,Italy,Venezuela,0,1,0
SB,New Caledonia,,0,2,0
QR,Pakistan,Italy,3,0,3
PW,Tanzania,Tanzania,0,2,0
FI,Iceland,Italy,2,0,2
LA,Spain,Colombia,0,1,0
DY,Italy,Finland,0,6,0
CI,Italy,Philippines,3,2,3
WG,Dominican Republic,Canada,0,1,0
AZ,Italy,Austria,0,2,0
IZ,Netherlands,Israel,0,1,0
JU,Italy,Albania,0,1,0
CX,China,Hong Kong,1,0,1
PG,Thailand,Maldives,1,0,1
U2,Greece,France,1,0,1
U2,Portugal,Czech Republic,0,1,0
AZ,Italy,Germany,12,75,12
VY,Spain,Spain,85,50,84
TP,Portugal,Portugal,6,6,6
AF,Italy,Martinique,6,1,6
AZ,Italy,Croatia,0,9,0
TK,Italy,Pakistan,2,9,2
TK,Italy,Georgia,0,9,0
FR,United Kingdom,Sweden,0,1,0
9U,Italy,Georgia,0,2,0
VY,Italy,Denmark,0,2,0
IB,Ecuador,Spain,1,0,1
KL,Netherlands,Portugal,1,0,1
F9,United States,Italy,0,1,0
AF,Italy,Philippines,0,1,0
DL,Italy,United States,60,0,59
U2,Italy,Czech Republic,33,1,33
EY,Italy,United Arab Emirates,61,4,60
V7,Greece,Greece,12,6,12
W6,Poland,Italy,26,9,26
JT,Malaysia,Indonesia,0,2,0
FR,Germany,Morocco,1,2,1
CA,Italy,Malaysia,0,4,0
QR,Italy,Oman,1,2,1
KL,Germany,,0,1,0
VJ,India,Indonesia,0,1,0
CA,Italy,Hong Kong,0,12,0
SK,Italy,Norway,8,32,8
LX,Italy,Germany,6,19,6
KM,Malta,Austria,0,3,0
LH,Italy,United Arab Emirates,3,3,3
LH,Italy,Australia,0,4,0
LH,Estonia,United States,1,0,1
TR,Thailand,Germany,1,0,1
LH,South Africa,Italy,1,0,1
QF,Spain,Australia,0,2,0
WY,Italy,Malaysia,3,46,3
FR,Italy,Slovakia,18,18,18
7C,Japan,South Korea,0,5,0
RJ,Italy,Jordan,6,8,6
VS,Italy,United States,0,1,0
AF,Italy,Hong Kong,7,2,7
LY,Israel,South Africa,2,0,2
OS,Italy,Denmark,0,4,0
V7,Portugal,Spain,3,0,3
AK,Indonesia,Italy,0,4,0
CM,Costa Rica,Peru,0,2,0
AK,Singapore,Malaysia,0,3,0
AC,France,Canada,0,1,0
E9,Spain,Mexico,0,2,0
LO,Poland,Italy,2,6,2
AU,Canada,Mexico,0,1,0
TK,Lebanon,Italy,0,1,0
5J,Singapore,Philippines,1,0,1
U2,Netherlands,Portugal,0,1,0
SV,Italy,Saudi Arabia,0,1,0
LA,Argentina,Italy,9,18,9
VY,Italy,Spain,715,1173,708
LH,Germany,Thailand,2,3,2
DE,Germany,Cuba,1,0,1
IB,Italy,Cuba,21,25,21
SK,Denmark,Sweden,2,1,2
TK,Italy,Burkina Faso,1,1,1
FD,Thailand,,0,13,0
A3,Romania,Greece,1,5,1
NT,Cape Verde,Italy,0,1,0
TK,Slovenia,Singapore,0,1,0
TS,United Kingdom,Canada,1,1,1
NO,Senegal,Italy,1,3,1
5W,Oman,Italy,0,1,0
CM,Argentina,Switzerland,0,1,0
EK,Sri Lanka,Maldives,1,0,1
FD,Thailand,Vietnam,0,3,0
LX,Switzerland,Netherlands,3,1,3
BF,France,United States,3,0,3
BA,Nigeria,Czech Republic,1,0,1
FR,Latvia,Poland,1,0,1
QR,Italy,South Korea,3,0,3
EW,Germany,Croatia,0,1,0
DE,Germany,Spain,1,0,1
YT,Nepal,Nepal,1,0,1
OS,Austria,Japan,1,0,1
U2,Italy,Germany,123,14,122
SQ,Italy,Indonesia,3,7,3
AI,India,Italy,0,4,0
LH,Italy,Poland,9,2,9
DY,Italy,Sweden,0,28,0
AF,Spain,Canada,1,0,1
SQ,Italy,Japan,1,0,1
9U,Italy,Cyprus,0,1,0
AF,France,Kenya,0,1,0
AH,Italy,Mauritania,0,1,0
CZ,Indonesia,China,0,1,0
2W,Mexico,Spain,0,1,0
TP,Poland,Portugal,0,1,0
LO,Italy,Poland,1,10,1
NO,Greece,Italy,3,0,3
JU,Italy,Cyprus,1,9,1
VY,Italy,The Gambia,2,1,2
CZ,Italy,,0,6,0
FR,Belgium,Denmark,1,2,1
TR,Indonesia,Germany,1,0,1
IB,Portugal,Mexico,0,1,0
AZ,Netherlands,Italy,9,11,9
UX,Spain,Spain,12,19,12
AC,United States,,0,3,0
W6,Italy,Maldives,0,11,0
I2,Spain,Spain,23,0,23
NZ,Australia,New Zealand,0,1,0
TK,Serbia,Turkey,0,1,0
KL,Germany,United States,0,8,0
SN,Belgium,United Kingdom,1,0,1
EN,Italy,China,0,2,0
FZ,Austria,Thailand,0,2,0
LH,Nigeria,Italy,0,1,0
IB,Italy,Angola,0,1,0
OS,Austria,Belgium,1,0,1
OS,Austria,Canada,0,1,0
EW,Netherlands,Italy,0,1,0
Z2,Philippines,Italy,0,1,0
XJ,Thailand,Japan,0,4,0
SN,Belgium,Germany,2,0,2
QR,Vietnam,Italy,0,1,0
KL,Italy,Croatia,0,2,0
SV,Italy,United Arab Emirates,1,3,1
EK,Bahrain,United Arab Emirates,1,0,1
AK,Malaysia,Thailand,0,4,0
W6,Hungary,Sweden,1,0,1
A6,China,China,0,1,0
W6,Italy,Iran,0,1,0
DY,Germany,Norway,0,1,0
A3,Italy,Cyprus,1,6,1
DY,Italy,Greece,0,1,0
HV,Germany,Portugal,0,6,0
AZ,Malta,Italy,0,6,0
W6,Italy,United States,0,7,0
AM,Costa Rica,Italy,0,1,0
FR,Spain,South Korea,0,1,0
KL,Italy,Jamaica,0,1,0
AC,Argentina,Italy,1,0,1
FJ,Australia,Fiji,1,0,1
A3,Greece,France,0,1,0
DD,Thailand,Thailand,12,16,12
TS,Canada,France,1,1,1
ZL,Australia,Australia,2,4,2
TK,Germany,Sri Lanka,1,1,1
SK,France,Norway,0,2,0
W6,Estonia,Italy,2,1,2
NP,Turkey,Egypt,0,1,0
QF,Australia,Fiji,0,1,0
ET,Italy,Mozambique,2,0,2
U2,Italy,Dominican Republic,0,1,0
ET,Italy,Rwanda,1,0,1
BT,Finland,Denmark,1,0,1
SV,Italy,Malaysia,2,5,2
W6,Italy,France,142,157,141
VY,Spain,Switzerland,0,2,0
AC,United Kingdom,Canada,5,1,5
IB,Spain,Argentina,2,0,2
EK,South Africa,Italy,5,3,5
FR,Italy,Albania,0,8,0
LJ,South Korea,South Korea,1,0,1
NO,Italy,Jamaica,0,2,0
W6,Germany,Italy,6,6,6
ET,Italy,Ethiopia,4,3,4
EK,United Arab Emirates,Indonesia,0,2,0
KL,Romania,Canada,3,1,3
DY,Sweden,Latvia,0,1,0
UA,France,United States,0,1,0
LH,Brazil,Italy,1,0,1
FR,Malta,Spain,0,2,0
LH,Romania,Spain,1,0,1
T3,United Kingdom,United Kingdom,0,1,0
3F,Georgia,Italy,0,1,0
SQ,Singapore,Australia,1,0,1
UK,India,Maldives,0,6,0
BA,Germany,United States,6,9,6
SK,Norway,Republic of Ireland,0,2,0
AI,Italy,India,0,18,0
LX,Italy,Norway,2,2,2
SQ,Indonesia,Germany,1,0,1
DL,Chile,Italy,1,0,1
XZ,Italy,Italy,991,83,981
CA,Italy,South Korea,0,12,0
V7,Italy,Austria,0,1,0
QZ,Indonesia,Indonesia,0,12,0
EY,Italy,Australia,5,2,5
AM,Italy,,0,1,0
JQ,Australia,Fiji,1,1,1
EW,Italy,Portugal,0,3,0
AF,French Polynesia,Italy,4,0,4
UX,Italy,Paraguay,1,0,1
KL,Italy,Spain,20,19,20
BT,Norway,Italy,1,0,1
LA,Brazil,United States,0,1,0
