carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
TN,United States,French Polynesia,0,4,0
JL,Italy,Japan,2,3,2
TC,Tanzania,,0,3,0
AT,Italy,Morocco,35,157,35
TK,Croatia,,0,0,0
AZ,Italy,Mexico,0,48,0
KL,Italy,Dominican Republic,2,22,2
OD,Australia,Indonesia,0,0,0
VT,French Polynesia,,0,1,0
1L,Italy,Spain,0,0,0
LX,Italy,,0,15,0
FR,Italy,Denmark,110,156,109
A3,Egypt,Portugal,2,6,2
AC,Italy,United States,17,16,17
TP,Italy,,0,13,0
TG,Thailand,Malaysia,0,0,0
FR,Italy,Germany,216,263,214
UX,Portugal,Tunisia,0,0,0
LO,Italy,Lebanon,0,3,0
AZ,Germany,Italy,9,18,9
AC,Italy,Costa Rica,0,3,0
AF,Italy,Mexico,13,10,13
QR,India,Italy,6,12,6
TP,Portugal,Portugal,4,7,4
SV,Italy,Singapore,0,7,0
AF,Italy,United States,113,437,112
BR,Italy,Japan,0,12,0
IB,Colombia,Spain,1,0,1
JL,Spain,Japan,0,0,0
AM,Mexico,Mexico,0,9,0
LH,United States,Canada,0,0,0
AZ,Israel,Italy,1,7,1
GF,Pakistan,Italy,0,3,0
AD,Brazil,Italy,0,7,0
W4,Italy,United Kingdom,339,264,336
Z2,Philippines,Philippines,0,14,0
LX,Italy,Hungary,0,0,0
CY,Italy,Lebanon,0,7,0
AZ,Italy,The Bahamas,0,3,0
FR,Italy,United Kingdom,543,795,538
QR,Tunisia,Qatar,2,1,2
FR,Italy,Republic of Ireland,123,174,122
U2,Italy,Malta,58,27,57
PR,Saudi Arabia,Philippines,0,0,0
MU,Italy,Australia,0,15,0
1L,Italy,United Kingdom,0,0,0
U2,France,Italy,146,19,145
IB,Italy,Croatia,0,0,0
EK,Portugal,,0,0,0
B6,United States,Costa Rica,0,0,0
IB,Italy,United States,7,36,7
MS,Italy,Iraq,0,0,0
AT,Italy,Ghana,0,3,0
G3,Argentina,Brazil,0,0,0
QZ,Singapore,Indonesia,0,32,0
AY,Italy,,0,1,0
TK,Italy,Madagascar,0,0,0
FR,Italy,Poland,83,119,82
PG,Thailand,Thailand,55,59,54
EK,Italy,Philippines,2,3,2
JU,Italy,Hungary,0,4,0
BA,United States,Dominican Republic,0,0,0
AR,Argentina,,0,0,0
WY,Tanzania,Italy,0,1,0
W4,Italy,Spain,860,1078,851
HV,France,Tunisia,2,0,2
LA,Italy,Argentina,6,9,6
FR,Spain,Spain,62,32,61
SS,France,Ivory Coast,0,0,0
W4,Italy,Romania,248,257,246
TU,Tunisia,France,0,5,0
FR,Spain,Portugal,5,4,5
SV,Saudi Arabia,Egypt,0,2,0
SQ,Italy,Indonesia,23,2,23
TK,Italy,Kuwait,0,2,0
EK,Italy,Indonesia,25,13,25
CZ,Italy,Japan,3,10,3
IB,Portugal,Italy,32,13,32
LH,Italy,Nicaragua,0,0,0
NO,Mexico,Italy,1,1,1
LO,Poland,Poland,0,0,0
QR,South Africa,Italy,2,2,2
HY,Uzbekistan,Uzbekistan,0,1,0
B6,United States,United States,0,25,0
LH,Italy,Indonesia,0,4,0
FD,Thailand,Vietnam,0,3,0
FR,Luxembourg,Portugal,0,8,0
AC,Canada,United States,1,6,1
AC,Austria,,0,1,0
NP,Egypt,Egypt,0,3,0
KM,Italy,Germany,0,0,0
DY,Norway,Norway,0,9,0
AZ,Netherlands,Mexico,0,0,0
SQ,Italy,Philippines,10,4,10
FR,Cyprus,Italy,5,7,5
J2,Belarus,Israel,0,0,0
KL,Italy,,16,34,16
KL,Netherlands,Italy,16,16,16
LH,Italy,The Bahamas,0,1,0
LH,Canada,Spain,1,1,1
SV,Italy,Philippines,2,9,2
W6,Italy,France,122,194,121
W6,Italy,Greece,317,465,314
GF,Italy,Pakistan,0,3,0
RJ,Italy,Jordan,2,4,2
QR,Italy,Australia,2,14,2
MS,Italy,Eritrea,0,0,0
QZ,Indonesia,Indonesia,0,24,0
BR,Italy,Philippines,0,1,0
JL,Italy,,0,0,0
AZ,Italy,Guatemala,0,0,0
JU,Cyprus,Italy,0,1,0
AZ,Morocco,Italy,0,2,0
TC,Tanzania,Tanzania,0,7,0
AZ,Uruguay,United States,0,0,0
AZ,Italy,Brazil,15,43,15
IB,Spain,Guatemala,0,0,0
KM,Italy,Malta,0,252,0
LH,Italy,Dominican Republic,2,15,2
TP,Italy,Senegal,6,7,6
DX,Denmark,Denmark,0,1,0
1L,Italy,Austria,0,0,0
QR,France,Thailand,6,2,6
EY,Italy,India,3,5,3
CA,Taiwan,Italy,0,0,0
CA,Italy,South Korea,0,24,0
AZ,United States,The Bahamas,0,0,0
G3,Brazil,,0,0,0
QR,United Arab Emirates,Thailand,1,0,1
FB,Italy,Bulgaria,0,5,0
CY,Greece,Cyprus,0,4,0
IB,Argentina,Italy,0,0,0
BA,Italy,Chile,0,5,0
BA,Italy,Dominican Republic,0,0,0
AZ,United States,Australia,0,0,0
AZ,Italy,Algeria,3,7,3
AY,Italy,Japan,1,3,1
QR,Italy,Bangladesh,0,5,0
LH,United States,Bolivia,0,0,0
AZ,Germany,Mexico,0,0,0
EK,Hong Kong,Italy,0,0,0
LH,Switzerland,,0,0,0
LH,United States,Dominican Republic,0,0,0
BA,United States,The Bahamas,0,0,0
TK,Italy,Australia,0,14,0
AT,Morocco,Tunisia,0,0,0
AZ,Italy,Japan,39,121,39
U2,Italy,Netherlands,367,96,363
U2,Italy,Denmark,27,13,27
AZ,Italy,Peru,0,1,0
FR,Italy,Norway,16,34,16
FR,Italy,Croatia,83,190,82
LH,Italy,Turkey,25,10,25
UL,Japan,Maldives,0,0,0
EY,Italy,Maldives,8,10,8
U2,Italy,France,730,98,723
EY,India,Italy,0,3,0
SV,Italy,Thailand,3,30,3
CA,Italy,,0,7,0
FR,Italy,Slovakia,16,8,16
FR,Italy,Czech Republic,86,136,85
W6,Italy,Czech Republic,129,247,128
FR,Italy,Hungary,96,179,95
AZ,Italy,Israel,5,3,5
UX,Dominican Republic,United States,3,2,3
DD,Thailand,Thailand,14,28,14
AZ,Italy,France,30,92,30
FR,Germany,United Kingdom,3,1,3
IB,Italy,Portugal,11,38,11
LH,Germany,Mexico,0,3,0
BA,France,,1,0,1
UX,Spain,Spain,9,29,9
KE,South Korea,,0,0,0
NO,Italy,Dominican Republic,10,14,10
HC,Italy,Senegal,0,2,0
FR,Republic of Ireland,Italy,32,43,32
AV,Spain,Uruguay,2,4,2
WF,Norway,Italy,0,4,0
LH,Italy,El Salvador,0,9,0
AZ,India,Italy,1,3,1
PC,Italy,,0,6,0
AI,India,Italy,0,7,0
AV,Ecuador,Colombia,2,1,2
UX,Ecuador,Italy,1,0,1
FR,Italy,Faroe Islands,0,2,0
KL,Italy,French Polynesia,0,1,0
TG,Japan,Thailand,1,0,1
EK,Germany,Japan,1,1,1
TP,Portugal,Mozambique,0,1,0
OS,Poland,Italy,1,1,1
VZ,Thailand,Thailand,0,34,0
TK,Turkey,Serbia,0,2,0
VY,Italy,Italy,33,20,33
AF,Germany,Italy,0,7,0
6E,Maldives,Italy,2,0,2
XQ,Turkey,Turkey,1,3,1
QF,Australia,New Zealand,1,0,1
LO,Italy,Georgia,0,1,0
W6,Italy,Iceland,0,3,0
QR,Italy,Qatar,0,3,0
AV,United States,Bolivia,3,0,3
W4,Poland,Italy,2,0,2
KM,Italy,Hungary,0,1,0
LO,Poland,Greece,0,1,0
JQ,Singapore,Thailand,2,2,2
A3,Switzerland,Greece,1,0,1
FR,Belgium,Austria,1,0,1
QR,Italy,Oman,1,0,1
TP,Angola,Italy,0,1,0
UX,Italy,,0,3,0
XZ,Italy,Poland,0,1,0
CA,Italy,Malaysia,0,3,0
DY,Italy,Iceland,0,3,0
LO,Slovenia,India,0,1,0
6E,Thailand,India,0,1,0
TK,Italy,Cyprus,0,2,0
B6,United States,Sint Maarten,0,2,0
SN,Italy,Ivory Coast,2,0,2
W4,France,Romania,1,2,1
FD,Thailand,Thailand,0,102,0
PC,Israel,Turkey,0,1,0
FR,Germany,Belgium,0,3,0
LA,Italy,Colombia,3,10,3
VY,Spain,Portugal,3,1,3
PD,Canada,United States,2,0,2
SM,Italy,,0,3,0
W6,Hungary,Jordan,0,2,0
AZ,Italy,Republic of Ireland,0,1,0
IB,Morocco,Italy,2,3,2
FR,Spain,Belgium,1,0,1
FR,France,Greece,0,1,0
AZ,Italy,Chile,0,9,0
W4,Italy,Germany,3,13,3
BA,United Kingdom,Italy,13,8,13
AZ,Brazil,Italy,3,9,3
OS,Austria,Spain,0,1,0
J2,Italy,Azerbaijan,1,1,1
IB,Italy,France,1,0,1
QR,Italy,Tanzania,3,1,3
ET,Argentina,Italy,3,0,3
AZ,Italy,Angola,0,1,0
,United States,Italy,10,0,10
NT,Spain,Spain,0,5,0
VY,United States,Italy,6,3,6
W4,Albania,Greece,2,4,2
TK,Italy,Pakistan,6,3,6
TP,Portugal,Spain,0,3,0
DL,Italy,El Salvador,1,0,1
LX,Italy,Poland,0,2,0
EW,Spain,Sweden,1,0,1
KQ,United Arab Emirates,Tanzania,1,0,1
W4,Romania,Albania,0,1,0
LX,Italy,Canada,0,5,0
TR,Singapore,,0,1,0
AZ,Italy,Iceland,0,2,0
UX,Brazil,Italy,1,3,1
W4,Italy,Senegal,0,6,0
FR,Lithuania,United Kingdom,0,1,0
EW,Germany,Hungary,1,0,1
AZ,Italy,Malaysia,0,1,0
E9,Spain,Costa Rica,0,2,0
LH,Italy,Spain,20,28,20
SQ,Italy,Vietnam,3,3,3
FZ,Italy,India,1,0,1
EK,Republic of Ireland,Indonesia,0,2,0
LO,Germany,Slovenia,1,2,1
UA,United States,United Kingdom,0,1,0
L9,Italy,Bosnia and Herzegovina,0,1,0
S4,Italy,,0,3,0
EY,United Arab Emirates,Italy,13,0,13
WO,Canada,Cuba,0,1,0
EY,Thailand,United States,1,0,1
CX,Croatia,Hong Kong,0,1,0
CA,Singapore,Italy,0,7,0
AZ,Italy,Bangladesh,0,1,0
FR,Israel,Italy,8,3,8
CM,Panama,Colombia,0,1,0
RZ,Costa Rica,Costa Rica,1,0,1
LX,Egypt,Italy,0,2,0
IB,Portugal,Belgium,2,0,2
5J,Singapore,United Arab Emirates,0,1,0
VY,Argentina,Italy,0,1,0
PC,Turkey,Serbia,0,1,0
ID,Thailand,Indonesia,0,1,0
KQ,Malawi,Italy,0,1,0
TK,Italy,Argentina,0,1,0
EN,Italy,Singapore,0,1,0
JY,Cuba,Dominican Republic,0,1,0
TK,Italy,Mongolia,1,1,1
UX,United Kingdom,,0,1,0
BA,Belgium,Barbados,1,0,1
KL,South Africa,Italy,1,0,1
GQ,Greece,Italy,13,29,13
6H,Israel,Greece,0,1,0
KL,Italy,Mexico,3,19,3
AZ,Italy,South Korea,0,7,0
V7,France,Spain,1,2,1
TK,Spain,Peru,0,8,0
SV,Italy,South Korea,6,4,6
W6,Italy,Malaysia,0,13,0
FR,Poland,,0,1,0
AF,Italy,Vietnam,0,1,0
AV,Colombia,Brazil,1,0,1
KL,United Kingdom,,2,0,2
AR,Argentina,Brazil,0,1,0
JT,Indonesia,Indonesia,0,53,0
BF,United States,Italy,0,3,0
AZ,Italy,China,0,42,0
FI,Italy,Iceland,1,9,1
QF,Italy,Fiji,0,1,0
AY,India,Italy,0,1,0
VS,United Kingdom,United States,0,2,0
EK,India,Germany,1,0,1
U2,France,Spain,12,2,12
W6,Lithuania,Italy,4,5,4
EK,Indonesia,Italy,1,0,1
EK,Italy,Pakistan,2,5,2
LH,Italy,Cambodia,0,1,0
W4,Italy,Sri Lanka,0,5,0
VJ,Indonesia,Italy,0,2,0
QS,Italy,Czech Republic,1,1,1
DE,Germany,Croatia,1,0,1
V7,Italy,Poland,0,1,0
A3,Italy,Armenia,0,4,0
VN,Vietnam,Vietnam,0,2,0
3U,China,China,0,5,0
DE,Italy,Mauritius,1,0,1
IB,Italy,Philippines,1,0,1
WS,Canada,Mexico,1,0,1
A3,Israel,Italy,0,1,0
AZ,Switzerland,Italy,2,12,2
KL,Italy,South Africa,13,1,13
W4,Republic of Kosovo,Italy,0,2,0
IB,El Salvador,Italy,2,21,2
NO,Republic of Ireland,Italy,0,3,0
PC,Iran,Italy,0,4,0
LX,Italy,Sri Lanka,0,1,0
DE,Cuba,Italy,0,1,0
JU,Italy,Germany,0,1,0
AF,France,Kenya,0,1,0
W4,Italy,Hungary,0,1,0
TK,Italy,Moldova,1,0,1
U2,Italy,Turkey,1,3,1
H4,Moldova,Italy,0,12,0
U2,Italy,Czech Republic,38,13,38
AA,United States,Mexico,6,0,6
IB,Italy,Peru,29,13,29
CX,China,Philippines,1,0,1
U2,United Kingdom,Switzerland,1,0,1
U2,Italy,Lebanon,0,3,0
CE,France,France,0,1,0
FR,Belgium,Portugal,1,1,1
EW,Italy,,0,3,0
LH,South Africa,Italy,1,0,1
LX,Italy,Indonesia,0,2,0
MH,Malaysia,Italy,0,1,0
W4,Italy,Morocco,148,183,147
UX,Italy,Argentina,2,14,2
PC,Turkey,Italy,25,15,25
W6,Netherlands,Italy,5,7,5
UL,Maldives,Sri Lanka,1,0,1
FR,Hungary,Poland,1,0,1
TB,Belgium,Tunisia,0,1,0
ET,Switzerland,Eritrea,0,1,0
LH,Germany,Denmark,0,1,0
U2,Italy,Finland,0,1,0
RJ,United Arab Emirates,Italy,1,5,1
DL,Italy,United States,53,0,52
TP,Cape Verde,Italy,0,1,0
FR,Romania,Italy,11,20,11
U2,Malta,Italy,7,0,7
K6,Cambodia,Vietnam,0,3,0
W6,Italy,Montenegro,2,0,2
AF,Italy,Tanzania,4,12,4
MH,Australia,Italy,0,2,0
OS,Italy,Pakistan,0,1,0
QR,Switzerland,Thailand,1,0,1
U2,Switzerland,Faroe Islands,0,1,0
K6,Cambodia,,0,1,0
LO,Italy,United States,0,2,0
AY,Denmark,Pakistan,0,1,0
QR,United Arab Emirates,Republic of Ireland,0,1,0
U2,Switzerland,United Kingdom,3,0,3
TK,Italy,Indonesia,27,8,27
LX,Italy,Greece,1,5,1
EW,Czech Republic,Italy,1,1,1
W6,Norway,Poland,1,8,1
,Cuba,Colombia,1,1,1
DY,Lithuania,Spain,0,1,0
W6,Hungary,Greece,0,1,0
Z2,Philippines,Japan,0,1,0
WY,Italy,Oman,6,3,6
ZB,Albania,Italy,0,18,0
A3,Lebanon,Morocco,0,1,0
AK,Malaysia,Thailand,0,1,0
CX,Israel,,0,2,0
UX,Spain,Venezuela,0,1,0
AF,France,Réunion,1,0,1
A3,Cyprus,Italy,0,6,0
W6,United Arab Emirates,Italy,8,24,8
SV,Italy,Australia,0,5,0
S4,Italy,Portugal,0,9,0
QR,Italy,Pakistan,0,8,0
W4,Greece,Romania,3,0,3
LA,Colombia,Italy,0,1,0
OG,Iceland,Portugal,0,1,0
LO,Romania,Italy,0,1,0
EW,Finland,Italy,0,1,0
OS,Italy,Canada,0,4,0
FR,Spain,Austria,1,0,1
AP,Cape Verde,Italy,0,1,0
AF,Spain,Chile,0,1,0
A3,Italy,Turkey,0,9,0
FR,Portugal,Portugal,13,11,13
VS,United Kingdom,,0,2,0
AF,Italy,Madagascar,0,4,0
TR,Indonesia,India,1,0,1
KU,Kuwait,Italy,0,2,0
AT,Italy,Mali,3,1,3
WY,India,Italy,0,4,0
FR,Czech Republic,France,0,1,0
U2,Switzerland,Greece,0,1,0
FR,Serbia,Greece,1,1,1
BT,Italy,Georgia,0,1,0
QR,Tanzania,Italy,0,1,0
IB,Peru,,0,4,0
W4,Italy,Iceland,58,160,57
3O,Morocco,Italy,41,15,41
IB,Spain,Dominican Republic,1,0,1
LH,Argentina,Italy,0,3,0
G9,Italy,Malaysia,2,0,2
AZ,Luxembourg,Italy,0,2,0
W4,Italy,India,0,1,0
QR,Spain,Thailand,1,0,1
,Ecuador,Colombia,2,1,2
GE*,South Africa,South Africa,3,0,3
KL,United States,,0,2,0
U2,Netherlands,France,0,1,0
FR,Jordan,Italy,2,2,2
NK,Dominican Republic,United States,2,1,2
IB,Peru,Italy,0,1,0
SV,Italy,Pakistan,0,3,0
TK,Dominican Republic,Italy,0,2,0
CM,Ecuador,Italy,0,1,0
A3,Italy,Estonia,0,1,0
A3,Greece,Netherlands,2,0,2
W6,Italy,Israel,16,17,16
KL,Germany,United States,1,10,1
EK,Italy,Seychelles,12,6,12
RJ,Italy,United Arab Emirates,1,4,1
QF,Australia,Italy,0,6,0
LO,Hungary,Poland,1,0,1
A3,Slovenia,Greece,0,1,0
BA,Italy,Maldives,1,1,1
A3,Albania,Greece,1,2,1
BA,United Kingdom,Brazil,1,0,1
AF,France,Costa Rica,0,1,0
LX,France,,0,1,0
,United States,Spain,1,0,1
LH,Italy,Romania,1,8,1
KL,Italy,Portugal,2,8,2
W6,Italy,Bangladesh,0,2,0
OS,Italy,Poland,0,2,0
LA,Colombia,Brazil,0,1,0
XY,Saudi Arabia,India,0,1,0
BT,Italy,United Arab Emirates,0,2,0
FR,Bulgaria,Romania,0,1,0
SQ,Italy,Thailand,8,15,8
AY,Finland,Austria,1,0,1
OK,Italy,Czech Republic,0,2,0
KL,Italy,Malaysia,2,0,2
VY,Italy,Brazil,0,1,0
TK,Italy,Azerbaijan,3,0,3
TK,Nigeria,Italy,0,1,0
FR,France,Poland,0,1,0
TK,Malta,Philippines,1,0,1
SQ,Turkey,Indonesia,1,3,1
AZ,Italy,Cuba,0,7,0
UX,Spain,,0,1,0
E5,Egypt,Saudi Arabia,1,0,1
LH,Italy,Albania,0,2,0
A3,Greece,Serbia,0,1,0
RJ,Jordan,Jordan,1,0,1
OA,Greece,Greece,13,9,13
MU,Italy,Japan,0,9,0
OS,Italy,China,0,6,0
ZB,Italy,Albania,0,37,0
HV,Netherlands,Italy,12,0,12
W6,Greece,Cyprus,3,3,3
KM,Malta,France,0,1,0
KL,Italy,Philippines,1,0,1
FR,Netherlands,Spain,0,1,0
AI,India,Bangladesh,0,1,0
NM,French Polynesia,French Polynesia,0,1,0
W4,Italy,Albania,802,918,794
TG,Germany,Thailand,2,5,2
FR,Austria,Greece,6,4,6
LH,Denmark,Italy,3,3,3
FR,Italy,Colombia,0,1,0
LX,Italy,Dominican Republic,2,3,2
CX,Italy,Philippines,0,1,0
EW,Italy,Austria,0,1,0
TK,Malta,Ghana,0,1,0
KL,United Kingdom,Canada,0,1,0
FR,Poland,Turkey,0,1,0
FR,Italy,Georgia,0,4,0
QZ,Malaysia,Indonesia,0,6,0
W4,Italy,United Arab Emirates,0,11,0
LH,Sweden,Italy,3,0,3
BA,Italy,The Bahamas,0,1,0
U2,France,United States,2,0,2
TK,Italy,Georgia,5,1,5
MM,Japan,,0,2,0
FR,Spain,Hungary,1,0,1
BA,United Kingdom,Vietnam,0,2,0
AY,Italy,Mexico,0,1,0
LA,Bolivia,Peru,1,0,1
FR,Italy,Portugal,274,528,271
SN,Italy,Canada,1,0,1
AV,Ecuador,United States,2,0,2
ET,United Arab Emirates,Ethiopia,1,0,1
EK,Italy,Japan,2,10,2
NO,Italy,Cape Verde,3,2,3
LH,Switzerland,Germany,0,3,0
RO,Romania,Italy,0,1,0
LA,Italy,Uruguay,0,1,0
XZ,Italy,Luxembourg,0,1,0
KL,France,Czech Republic,1,0,1
U2,Italy,Greece,737,105,730
VY,Italy,Norway,3,9,3
G9,Italy,Pakistan,3,6,3
OG,Iceland,Canada,1,8,1
LO,India,Estonia,0,1,0
LA,Argentina,Colombia,1,5,1
AF,France,Thailand,1,0,1
LH,Spain,Italy,1,1,1
CZ,Italy,South Korea,0,1,0
LX,Switzerland,Mexico,0,2,0
PR,Philippines,Indonesia,1,1,1
3O,Italy,Morocco,169,45,167
FR,Italy,United States,0,18,0
LX,Italy,Luxembourg,2,5,2
FR,Malta,Greece,1,1,1
DV,Kazakhstan,Italy,0,1,0
W6,Bulgaria,Poland,1,0,1
TB,Belgium,Italy,3,1,3
AK,Thailand,Australia,0,3,0
G9,Italy,Oman,0,2,0
GF,Italy,,0,2,0
AZ,Italy,Burkina Faso,0,1,0
LX,Italy,Brazil,4,29,4
CZ,Italy,Australia,0,1,0
W4,Italy,France,44,102,44
FR,Czech Republic,Italy,14,13,14
EK,Oman,Tunisia,0,1,0
VY,Switzerland,Spain,2,5,2
LH,Germany,United States,7,0,7
OS,Italy,Iceland,0,1,0
DL,Italy,Brazil,1,0,1
I2,Spain,France,1,0,1
LO,Poland,United States,0,1,0
E9,Mexico,Spain,0,1,0
KL,Italy,Ghana,0,1,0
AD,Italy,Brazil,0,1,0
3O,Spain,Morocco,3,1,3
W4,Italy,Austria,70,119,69
H2,Peru,Chile,0,1,0
5W,United Arab Emirates,Maldives,2,3,2
AS,United States,Italy,0,2,0
FR,Republic of Ireland,United Kingdom,1,2,1
FR,Greece,Croatia,1,0,1
SA,South Africa,Namibia,0,1,0
TK,Italy,Nigeria,1,9,1
SQ,Italy,Cambodia,5,1,5
EK,Malaysia,Italy,4,2,4
PG,Thailand,Italy,0,1,0
Y4,Costa Rica,Mexico,0,1,0
FR,Italy,Egypt,0,19,0
KL,Italy,Peru,2,15,2
F9,United States,United States,10,18,10
U2,Germany,Italy,46,1,46
TX,France,Guadeloupe,0,2,0
AY,Italy,South Korea,6,1,6
FR,Italy,Burkina Faso,0,1,0
LH,Uruguay,Italy,0,1,0
3L,United Arab Emirates,India,0,1,0
KL,Sweden,Italy,1,0,1
IB,United States,Spain,0,1,0
V7,Spain,Greece,1,0,1
EW,Germany,Croatia,1,1,1
W4,Italy,Republic of Kosovo,1,8,1
AC,Italy,Mexico,0,7,0
AF,United Kingdom,United States,0,5,0
FR,Italy,Armenia,0,3,0
SK,Iceland,Italy,1,0,1
UL,United Arab Emirates,Thailand,1,0,1
TP,Venezuela,Italy,0,1,0
WN,United States,,0,2,0
QR,Malaysia,Italy,0,1,0
BA,United Kingdom,Dominican Republic,1,0,1
V7,Greece,,0,1,0
AK,Thailand,Malaysia,0,1,0
FR,Czech Republic,Greece,1,0,1
W9,Slovakia,United Kingdom,0,1,0
MH,Malaysia,Malaysia,4,14,4
FR,Italy,Indonesia,0,2,0
FR,Greece,Greece,9,7,9
,Spain,United States,2,0,2
OG,United Kingdom,Iceland,2,1,2
EI,Spain,United Kingdom,0,3,0
AT,Ghana,Italy,0,1,0
AF,Italy,South Korea,1,0,1
U2,United Kingdom,Italy,70,6,69
X1,Kenya,Kenya,0,5,0
FR,Poland,Finland,2,6,2
U2,France,Hungary,2,0,2
U2,Italy,Canada,0,3,0
HV,Portugal,France,0,1,0
U2,Switzerland,Italy,13,1,13
AA,Switzerland,United States,2,0,2
SN,Italy,Ghana,1,0,1
LG,France,Luxembourg,0,1,0
FR,Spain,Malta,0,2,0
XZ,Italy,,0,2,0
AV,Brazil,Colombia,1,0,1
TP,Portugal,Mexico,0,1,0
KL,Italy,El Salvador,0,1,0
AV,Peru,Italy,0,2,0
EW,France,Germany,1,0,1
EY,Italy,United Arab Emirates,41,6,41
FR,Luxembourg,Italy,6,6,6
UA,United States,United States,8,4,8
FD,Singapore,Thailand,0,4,0
SQ,Italy,Spain,4,8,4
TK,Slovenia,South Africa,0,1,0
LO,Italy,China,0,3,0
DY,Finland,Sweden,0,2,0
LH,Germany,United Kingdom,1,0,1
NO,Jordan,Italy,1,0,1
3O,Italy,Senegal,0,3,0
QR,Italy,Guam,0,1,0
DY,United Kingdom,Italy,0,1,0
OS,Germany,Italy,0,1,0
