carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
JU,Egypt,Italy,0,0,0
AY,Italy,United States,28,285,28
AF,Italy,Tunisia,0,0,0
VY,Italy,Spain,599,1045,593
IB,Italy,Portugal,13,8,13
FR,Poland,Spain,0,2,0
AZ,United States,Pakistan,0,0,0
EY,Italy,Thailand,33,24,33
BA,Argentina,Italy,0,0,0
ET,Ethiopia,Italy,0,3,0
KL,Italy,El Salvador,0,2,0
FR,Romania,Italy,39,48,39
AF,France,Tunisia,0,1,0
AZ,Italy,Israel,0,15,0
AZ,Mexico,Italy,0,0,0
3U,China,Italy,0,1,0
PW,Tanzania,Tanzania,0,9,0
HY,Kyrgyzstan,Uzbekistan,0,1,0
EY,India,Italy,1,8,1
LA,Brazil,Brazil,5,24,5
LH,United States,,0,0,0
LO,Italy,Lebanon,0,0,0
FR,Italy,Lithuania,9,22,9
JL,Italy,Japan,7,23,7
LH,Argentina,Italy,0,2,0
TP,United States,Portugal,1,2,1
SK,Italy,,2,2,2
Z8,Bolivia,Italy,0,3,0
VA,Australia,Australia,3,6,3
TK,United States,Italy,1,2,1
MH,Malaysia,Indonesia,0,0,0
MU,Italy,Australia,0,0,0
LA,Spain,Brazil,0,1,0
AV,Argentina,Spain,2,13,2
SK,United States,,0,0,0
LH,Italy,Singapore,1,4,1
AF,Italy,Brazil,25,41,25
LA,Bolivia,Colombia,0,0,0
UP,United States,The Bahamas,0,4,0
MS,Italy,Kenya,0,14,0
IB,Portugal,Germany,0,0,0
QR,Italy,Thailand,39,65,39
TP,Italy,Cape Verde,11,20,11
KL,Mexico,Italy,0,0,0
OS,Albania,Italy,1,1,1
CZ,Italy,,0,0,0
EK,Pakistan,United Arab Emirates,0,0,0
FR,Spain,Spain,73,67,72
AC,Italy,,0,13,0
LH,Italy,French Polynesia,0,1,0
HU,China,Italy,0,5,0
OB,Peru,Bolivia,0,0,0
UK,United Arab Emirates,Thailand,0,1,0
LH,Canada,Italy,0,0,0
CA,Italy,Vietnam,0,1,0
OS,France,United States,0,6,0
FR,Malta,Italy,23,52,23
TK,Italy,India,21,2,21
BA,United Kingdom,,1,1,1
LH,United States,Pakistan,0,0,0
AT,Ivory Coast,Italy,1,1,1
IB,Spain,Switzerland,3,0,3
AF,Italy,Panama,7,6,7
FR,Morocco,Italy,44,87,44
KL,Italy,The Bahamas,0,0,0
TK,Philippines,Italy,0,4,0
BR,France,,0,0,0
BR,Taiwan,Indonesia,0,1,0
W6,Austria,Saudi Arabia,1,0,1
AZ,Switzerland,,0,1,0
LA,Brazil,Italy,19,74,19
ET,Italy,Kenya,17,12,17
LH,Italy,Kazakhstan,2,3,2
VY,Spain,Spain,78,54,77
JU,Serbia,Italy,5,8,5
W6,Italy,Austria,40,110,40
IB,Italy,Colombia,16,9,16
LA,Argentina,Malaysia,0,0,0
EY,Italy,India,7,5,7
AY,Italy,Finland,49,5,49
KL,Italy,Ecuador,1,9,1
LX,Italy,United States,23,57,23
LX,Italy,Norway,5,0,5
QR,Germany,India,0,0,0
AT,Italy,United States,2,5,2
BR,Indonesia,Italy,0,9,0
LG,Luxembourg,Italy,5,3,5
FR,Poland,Poland,1,0,1
U2,Italy,United Kingdom,354,83,350
LH,Spain,Italy,6,7,6
OU,Croatia,Republic of Macedonia,0,0,0
FR,Denmark,Italy,15,32,15
LY,Italy,Israel,22,12,22
UX,Germany,Nicaragua,0,0,0
LA,Ecuador,Chile,0,0,0
TK,Italy,Qatar,3,1,3
AF,Sweden,Morocco,0,0,0
EK,South Africa,France,0,0,0
LH,Italy,Indonesia,0,1,0
AZ,Italy,Luxembourg,0,5,0
LH,Switzerland,,0,1,0
EI,Italy,United States,37,4,37
RJ,United Arab Emirates,Italy,6,0,6
WY,Italy,,0,6,0
FR,Belgium,Italy,53,74,52
CA,Italy,Hong Kong,0,8,0
5Z,South Africa,South Africa,0,1,0
AY,Italy,Japan,3,8,3
WS,United States,Italy,1,5,1
AZ,Italy,Canada,0,5,0
QR,Italy,Singapore,15,9,15
FZ,Kuwait,Italy,0,5,0
EY,Singapore,Italy,0,0,0
AZ,Italy,Guatemala,0,1,0
AZ,Japan,United States,0,0,0
EN,Italy,,0,2,0
TK,Italy,Thailand,18,26,18
QR,Turkey,China,0,0,0
WS,Italy,United States,0,4,0
OS,Italy,Kenya,0,0,0
LH,United States,Costa Rica,0,0,0
TK,Argentina,Italy,2,1,2
CX,Portugal,,0,0,0
AZ,Italy,Germany,16,82,16
UX,Uruguay,Italy,0,0,0
MS,Italy,Republic of the Congo,0,0,0
LO,Poland,Poland,1,0,1
AZ,Belgium,Italy,8,15,8
WJ,Argentina,Argentina,0,6,0
MH,Italy,Malaysia,0,21,0
VY,Italy,France,241,204,239
U2,Portugal,Italy,49,12,49
JU,Turkey,Montenegro,0,0,0
G3,Brazil,Paraguay,0,0,0
IB,Spain,Peru,0,1,0
TK,Azerbaijan,,0,0,0
NO,Italy,Mexico,2,2,2
LH,Italy,Brazil,11,16,11
LX,Senegal,Italy,0,0,0
WS,United Kingdom,Canada,0,4,0
LA,Argentina,Italy,2,10,2
BA,Italy,Mexico,8,19,8
CM,Peru,Mexico,0,1,0
AF,Germany,Nicaragua,0,1,0
CI,Indonesia,Taiwan,0,2,0
XQ,Italy,Turkey,8,12,8
OS,Germany,Tanzania,0,0,0
EK,Philippines,Italy,0,0,0
FR,Portugal,Portugal,8,17,8
AM,Italy,Mexico,0,19,0
KL,Italy,Costa Rica,0,6,0
TK,Slovenia,,0,1,0
FR,Sweden,Italy,5,22,5
TK,Georgia,Turkey,1,1,1
QR,Switzerland,Kenya,0,0,0
TK,Italy,United States,7,11,7
AZ,Tunisia,United States,0,0,0
X1,Kenya,Kenya,0,3,0
LH,Italy,Latvia,1,3,1
TP,Senegal,Italy,2,6,2
KL,Germany,Nicaragua,0,0,0
AM,Mexico,Italy,0,9,0
TG,Thailand,Malaysia,0,0,0
WY,Italy,Philippines,1,15,1
A3,Cyprus,Italy,3,1,3
WY,Italy,Oman,9,5,9
RJ,Thailand,Netherlands,0,0,0
TP,Portugal,Portugal,4,7,4
SP,Portugal,Portugal,3,7,3
UG,Tunisia,Italy,0,3,0
KU,Italy,India,0,0,0
NT,Spain,Spain,0,9,0
CX,Vietnam,Hong Kong,1,0,1
EK,United States,Italy,3,2,3
NE,Saudi Arabia,Egypt,0,0,0
ET,Austria,Kenya,0,1,0
OS,Italy,,0,3,0
DY,Denmark,Netherlands,0,2,0
CI,Italy,Japan,6,18,6
NO,Italy,Madagascar,8,4,8
AZ,Italy,France,38,113,38
QR,Italy,,0,22,0
KQ,United Kingdom,Kenya,0,0,0
SQ,Italy,New Zealand,0,0,0
SK,Italy,Sweden,11,12,11
OG,Iceland,United States,1,2,1
OS,Italy,Egypt,19,15,19
EY,United Arab Emirates,India,1,0,1
W6,Albania,Norway,1,0,1
5U,Mexico,Guatemala,0,3,0
"",Italy,Italy,0,2,0
AD,Brazil,Italy,0,4,0
RO,Romania,Moldova,0,1,0
KL,Netherlands,France,2,0,2
TR,Indonesia,Italy,0,1,0
MS,Italy,India,0,1,0
XZ,Italy,Spain,0,2,0
TK,Moldova,Israel,0,2,0
AI,India,Germany,0,1,0
PC,Germany,Iraq,0,2,0
HV,France,Senegal,1,0,1
EW,Italy,Sweden,3,19,3
FR,United Kingdom,Republic of Ireland,7,2,7
TK,Mexico,Italy,0,5,0
SN,Switzerland,Belgium,0,4,0
EK,Italy,New Zealand,2,4,2
SQ,Italy,Philippines,1,3,1
LH,Italy,Montenegro,0,1,0
IB,Colombia,Spain,2,0,2
LH,Italy,Panama,0,1,0
U2,Italy,Netherlands,428,66,424
AF,Germany,Greece,1,0,1
W6,Austria,United Arab Emirates,0,2,0
FR,Jordan,Austria,2,0,2
TK,Nicaragua,Italy,0,1,0
OK,Czech Republic,United Kingdom,0,1,0
3U,Italy,Taiwan,0,1,0
FN,South Africa,Zimbabwe,0,1,0
W6,Malta,Poland,2,2,2
FR,Italy,Philippines,0,4,0
BT,Denmark,Latvia,0,1,0
TK,Kuwait,Italy,1,1,1
UJ,Egypt,Egypt,0,2,0
FR,Portugal,Greece,0,4,0
AV,United States,Ecuador,0,1,0
AY,Italy,Mexico,0,1,0
A3,Slovenia,Greece,0,1,0
GQ,Italy,Cyprus,0,2,0
LH,Italy,Georgia,8,1,8
CA,Italy,Thailand,0,7,0
SQ,United States,Italy,0,1,0
W6,Sweden,Italy,1,1,1
LH,Italy,Austria,4,5,4
EN,Italy,Mexico,0,1,0
UX,Argentina,Italy,0,8,0
PC,Italy,,0,4,0
QF,New Zealand,Indonesia,0,1,0
G9,Italy,Pakistan,0,3,0
W6,Italy,Kuwait,1,0,1
AC,Italy,Dominican Republic,0,1,0
KL,United Kingdom,Italy,2,2,2
AP,Italy,Greece,0,1,0
LX,Italy,Canada,0,2,0
AZ,Greece,Italy,2,6,2
FR,Italy,Israel,12,39,12
TP,France,Brazil,6,0,6
G9,Italy,Malaysia,13,13,13
TK,Italy,Oman,0,3,0
NK,United States,Italy,0,3,0
BJ,France,Tunisia,0,5,0
DY,Italy,Sweden,0,15,0
TS,United Kingdom,Canada,2,1,2
LA,Bolivia,Italy,0,1,0
G9,Malaysia,Italy,1,1,1
AZ,Italy,Curaçao,0,1,0
AF,Luxembourg,United States,2,0,2
VY,Morocco,Italy,0,2,0
AV,Colombia,Colombia,7,21,7
FR,Czech Republic,Italy,17,28,17
KL,Italy,Colombia,3,43,3
UX,Spain,Argentina,0,2,0
SQ,United Arab Emirates,Singapore,0,1,0
TG,Indonesia,Italy,0,1,0
W6,Hungary,Spain,2,0,2
FR,Spain,Austria,0,1,0
A3,Turkey,Malaysia,1,0,1
UX,Paraguay,Spain,0,1,0
EK,Tanzania,Italy,1,0,1
ET,Ivory Coast,Italy,0,1,0
JU,Serbia,Czech Republic,1,0,1
LH,Italy,Dominican Republic,0,3,0
HV,France,Portugal,1,0,1
FR,France,Portugal,0,2,0
MH,United Kingdom,Australia,1,0,1
FR,Morocco,Belgium,0,2,0
GM,Switzerland,Spain,1,1,1
U2,Netherlands,United Kingdom,2,0,2
W2,Italy,Italy,0,3,0
KL,Netherlands,Germany,1,0,1
ET,Italy,Togo,0,1,0
BQ,Germany,Italy,1,0,1
IB,Germany,Spain,0,1,0
IB,Italy,Peru,13,10,13
EI,United States,Italy,0,6,0
EY,India,France,1,0,1
F8,Canada,Canada,0,6,0
FR,Jordan,Italy,1,5,1
TK,Italy,Ethiopia,0,4,0
AF,France,Guadeloupe,0,1,0
EK,Italy,,0,10,0
AA,United States,Bonaire,1,0,1
EN,Italy,Poland,0,1,0
LH,Italy,New Zealand,0,2,0
V7,Italy,Denmark,0,1,0
FR,Austria,Romania,0,1,0
NO,Maldives,Italy,1,0,1
W6,Poland,Italy,17,8,17
AF,France,Italy,52,61,51
V7,France,Italy,30,13,30
AD,Uruguay,Brazil,0,1,0
DL,United Kingdom,Mexico,1,0,1
IB,United Kingdom,Italy,11,1,11
EI,United Kingdom,Republic of Ireland,1,0,1
NZ,New Zealand,Australia,1,4,1
JU,Belgium,Albania,1,0,1
QR,China,Italy,1,0,1
EN,Italy,Canada,1,4,1
U2,Italy,United Arab Emirates,0,3,0
LX,Hungary,Italy,0,2,0
FR,Spain,Peru,0,1,0
VN,Cambodia,Laos,0,1,0
FR,Sweden,Spain,0,1,0
UX,Spain,Italy,9,18,9
HY,Uzbekistan,Italy,0,3,0
NO,Italy,,0,12,0
LX,United States,Italy,1,2,1
G3,Brazil,Argentina,0,2,0
LX,Thailand,Italy,0,2,0
EY,Malaysia,Italy,4,5,4
SK,Italy,Germany,0,5,0
LX,Italy,South Africa,12,1,12
OS,Italy,Netherlands,0,3,0
AR,Chile,Argentina,0,6,0
DY,France,Norway,0,1,0
DL,Mexico,Italy,1,0,1
PC,Iran,Italy,0,1,0
MS,Lebanon,Italy,0,1,0
LO,Moldova,China,0,1,0
A3,Turkey,Greece,1,1,1
U2,France,Croatia,0,1,0
LA,Chile,United Kingdom,0,11,0
LX,Italy,Greece,0,2,0
VY,Spain,Morocco,1,0,1
TP,Venezuela,Italy,0,1,0
ET,Kenya,Italy,1,0,1
SN,Belgium,Sweden,1,0,1
UL,United Arab Emirates,Australia,0,1,0
2B,Italy,Albania,0,151,0
AF,Italy,France,214,162,212
AF,Italy,Ecuador,0,11,0
AZ,Italy,Hong Kong,1,2,1
HV,Iceland,Italy,0,1,0
J2,Italy,,0,1,0
EY,Thailand,United Arab Emirates,1,0,1
EY,Switzerland,Seychelles,2,1,2
F3,Saudi Arabia,Saudi Arabia,0,1,0
AF,Italy,Guatemala,0,7,0
MS,Italy,Madagascar,0,3,0
IV,Germany,Republic of Kosovo,0,1,0
AV,Argentina,Italy,0,1,0
FA,South Africa,Tanzania,0,1,0
QR,Seychelles,Italy,1,1,1
LX,Spain,United States,0,1,0
KL,United Kingdom,Spain,0,1,0
UA,Costa Rica,Canada,1,0,1
WY,Pakistan,Italy,0,1,0
G3,Brazil,Brazil,0,32,0
IB,Italy,Argentina,27,17,27
CA,Italy,Japan,0,83,0
AZ,Italy,China,0,51,0
FD,Vietnam,Thailand,0,5,0
FR,Estonia,Italy,0,6,0
AH,Italy,Algeria,0,9,0
LX,Switzerland,France,0,11,0
LH,Italy,Czech Republic,2,1,2
KL,France,,0,2,0
FR,Italy,Costa Rica,0,4,0
AF,France,Senegal,1,0,1
AF,France,Greece,1,0,1
LO,Croatia,Poland,0,1,0
AV,Argentina,Aruba,1,0,1
6E,India,Italy,0,2,0
LH,Germany,Japan,0,1,0
LH,Italy,Thailand,14,23,14
BA,Brazil,Italy,3,1,3
AF,Portugal,Italy,2,2,2
MS,Tanzania,Italy,0,1,0
EW,Spain,Italy,2,2,2
NO,Italy,Kenya,3,0,3
N0,United States,Norway,1,0,1
W6,Spain,Poland,1,1,1
JU,Bosnia and Herzegovina,Italy,1,0,1
TG,Philippines,Thailand,1,0,1
I2,Spain,Portugal,0,1,0
UX,Spain,Dominican Republic,0,1,0
TK,Spain,Japan,1,0,1
AH,Algeria,Algeria,0,3,0
ET,Sweden,Norway,1,0,1
BA,United Kingdom,Antigua and Barbuda,1,0,1
KL,Italy,Spain,11,27,11
KS,Italy,Italy,5,0,5
FR,Croatia,Greece,1,6,1
AF,Argentina,Italy,0,2,0
OS,Italy,United States,2,8,2
MH,Australia,Italy,0,3,0
BJ,Belgium,Tunisia,0,2,0
6E,Nepal,Malta,0,1,0
Z9,Malaysia,Malaysia,0,6,0
FR,Germany,Denmark,1,1,1
AI,Italy,India,0,29,0
AY,Portugal,Finland,1,0,1
AZ,Italy,Hungary,0,1,0
5U,Guatemala,El Salvador,0,1,0
LA,United States,Peru,0,1,0
FR,Morocco,Malta,0,3,0
FI,Italy,Cuba,0,1,0
EY,Germany,Oman,1,0,1
LO,Germany,Republic of Macedonia,1,0,1
AA,Italy,Aruba,1,0,1
AZ,Italy,Thailand,0,10,0
QR,Italy,Japan,3,6,3
LH,Italy,Denmark,7,0,7
OS,Thailand,Belgium,2,1,2
SK,Denmark,Faroe Islands,2,2,2
AC,United States,Jamaica,0,2,0
I2,France,Spain,1,0,1
UA,Honduras,Italy,0,1,0
LX,United States,Switzerland,0,1,0
LA,Brazil,,0,6,0
MK,Mauritius,Italy,1,3,1
KM,Italy,Cyprus,0,1,0
EN,Italy,Germany,6,0,6
HV,Denmark,France,1,0,1
XC,Germany,Turkey,1,1,1
W6,Romania,Belgium,1,0,1
"",Italy,Argentina,6,0,6
EK,Italy,Mozambique,0,1,0
DE,Italy,Jamaica,0,1,0
HV,France,France,1,0,1
FR,Italy,Norway,14,53,14
FR,Spain,France,5,9,5
DY,Norway,Norway,0,10,0
SL,Thailand,United Arab Emirates,0,1,0
TK,Turkey,Italy,18,15,18
GQ,Greece,Germany,1,0,1
FO,Argentina,Brazil,0,3,0
KL,Italy,Denmark,1,1,1
SK,Sweden,Sweden,1,1,1
OS,Italy,France,3,0,3
BA,Netherlands,United States,0,1,0
LH,Italy,Republic of Kosovo,0,1,0
GF,Italy,Saudi Arabia,0,1,0
GF,Saudi Arabia,Italy,0,1,0
E5,Italy,Egypt,34,76,34
FR,Italy,Cyprus,24,73,24
3O,Morocco,Italy,32,9,32
S4,Portugal,Portugal,1,4,1
EN,Italy,Denmark,0,1,0
AZ,Luxembourg,Italy,1,0,1
AZ,Italy,Iceland,0,2,0
BA,United Kingdom,Germany,1,0,1
U2,France,United States,1,0,1
EY,Italy,Japan,27,4,27
H4,Italy,Moldova,0,18,0
QR,Sweden,Japan,1,0,1
AF,Italy,Netherlands,2,2,2
LO,Italy,Azerbaijan,0,1,0
VU,Vietnam,Thailand,0,1,0
TK,Czech Republic,Turkey,0,1,0
AV,Spain,Chile,1,0,1
EW,Italy,Greece,1,0,1
KL,Sweden,Morocco,0,1,0
BA,United States,Peru,0,1,0
EK,Italy,Belarus,0,1,0
EK,Netherlands,Thailand,1,0,1
FI,Belgium,Iceland,1,0,1
KE,Italy,South Korea,15,25,15
Z0,United States,Italy,11,8,11
LH,United States,Italy,10,5,10
AM,Peru,Spain,0,2,0
W6,Albania,Hungary,1,0,1
W6,France,Romania,5,2,5
"",Turkey,Azerbaijan,0,1,0
JU,Italy,Croatia,1,1,1
JU,Albania,Denmark,0,1,0
GA,Indonesia,Indonesia,0,3,0
QR,Kuwait,Italy,1,0,1
EK,Italy,Sri Lanka,5,3,5
PC,Italy,United Arab Emirates,3,3,3
VZ,Thailand,Cambodia,0,1,0
OS,Austria,Spain,1,0,1
LX,Italy,Bosnia and Herzegovina,2,0,2
AF,Germany,,0,3,0
U2,France,Greece,2,1,2
G9,Turkey,Malaysia,1,0,1
U2,Netherlands,Denmark,1,0,1
TK,Switzerland,Malaysia,2,0,2
GF,Italy,Thailand,0,31,0
OS,Italy,Sweden,2,5,2
SQ,New Zealand,Singapore,2,1,2
G9,Italy,Oman,1,0,1
LH,Greece,Italy,2,1,2
TP,Mexico,Spain,3,0,3
SK,Finland,Republic of Ireland,1,1,1
FD,Thailand,Cambodia,0,5,0
QR,Denmark,Japan,0,1,0
JQ,Singapore,Malaysia,1,0,1
EK,Sri Lanka,Italy,11,1,11
5F,Italy,Moldova,0,24,0
TK,Italy,South Africa,2,1,2
FR,Spain,Portugal,11,2,11
"",The Bahamas,The Bahamas,0,4,0
TK,Luxembourg,Indonesia,0,1,0
LO,Italy,Armenia,4,0,4
CZ,Germany,China,2,0,2
AF,Italy,Hong Kong,3,3,3
CM,Paraguay,Italy,0,1,0
AI,Italy,Nepal,0,20,0
2W,Spain,Cuba,0,12,0
AC,Canada,Italy,3,7,3
B6,United States,Sint Maarten,0,1,0
CA,Italy,Singapore,0,1,0
U2,Italy,French Guiana,0,1,0
BA,Germany,India,0,1,0
TK,Italy,Bahrain,0,1,0
AF,Germany,China,1,0,1
VY,Germany,Senegal,0,1,0
S4,Portugal,,0,7,0
TP,Italy,Venezuela,3,7,3
LS,United Kingdom,Italy,13,2,13
ID,Singapore,Indonesia,0,2,0
FZ,Slovenia,United Arab Emirates,2,1,2
WY,India,Italy,0,3,0
AY,Italy,Australia,0,1,0
QR,Tunisia,Qatar,0,3,0
KL,Netherlands,Spain,0,1,0
KU,Philippines,Italy,0,1,0
IB,Greece,Spain,0,1,0
W6,Italy,Belgium,0,2,0
W6,Czech Republic,Portugal,0,1,0
CM,United States,Venezuela,0,1,0
EK,Portugal,Indonesia,1,0,1
AF,Italy,Sint Maarten,2,2,2
AF,Italy,United Kingdom,0,1,0
J2,Azerbaijan,Turkey,0,3,0
TP,Portugal,France,1,1,1
CY,Cyprus,Italy,1,0,1
TX,Guadeloupe,Italy,0,1,0
RJ,Italy,,1,0,1
LO,United States,Poland,0,1,0
V7,Italy,Spain,41,44,41
AF,Brazil,South Korea,2,1,2
LH,Italy,Hong Kong,4,4,4
AZ,Argentina,Italy,6,26,6
LH,Italy,Croatia,1,8,1
FR,Italy,Indonesia,0,2,0
QZ,Singapore,,0,12,0
FR,Cyprus,Poland,2,1,2
AZ,Bulgaria,Italy,0,8,0
AZ,Italy,New Zealand,0,1,0
TP,Portugal,Switzerland,1,0,1
EI,United States,Germany,0,1,0
VY,Italy,Egypt,0,1,0
6E,Thailand,United Arab Emirates,0,1,0
PG,Thailand,Thailand,31,26,31
GF,Jordan,Sri Lanka,0,3,0
VY,Portugal,Spain,4,2,4
SK,Belgium,Denmark,2,0,2
BA,United Kingdom,United Kingdom,1,0,1
FR,Romania,Spain,0,1,0
SV,United Arab Emirates,Tanzania,2,0,2
FZ,Serbia,United Arab Emirates,1,0,1
LO,Italy,Poland,2,4,2
A3,Lebanon,Italy,1,0,1
RJ,Germany,Jordan,1,0,1
MD,France,Madagascar,0,2,0
EY,Germany,Thailand,1,0,1
PC,Turkey,Georgia,1,0,1
K6,Cambodia,Vietnam,0,1,0
UX,Spain,United States,0,1,0
JU,Italy,Greece,12,31,12
U8,France,Lebanon,0,1,0
LX,Italy,Spain,6,12,6
NO,Italy,Greece,23,23,23
AV,Colombia,Spain,3,1,3
FR,Romania,France,0,2,0
PC,Italy,Lebanon,3,4,3
W6,Italy,Switzerland,0,2,0
AZ,Switzerland,Brazil,1,0,1
PC,Italy,Israel,1,0,1
EY,Pakistan,Netherlands,0,4,0
VY,Republic of Ireland,Italy,0,1,0
G9,United Arab Emirates,Georgia,1,0,1
BT,Latvia,Italy,0,1,0
ET,Israel,Japan,1,0,1
PG,Singapore,Thailand,1,0,1
SK,Norway,Norway,0,6,0
LX,Norway,Italy,1,0,1
LO,Poland,Germany,0,2,0
KL,Italy,Thailand,4,3,4
UX,Spain,France,0,3,0
GE*,South Africa,South Africa,3,0,3
AF,France,Cuba,0,2,0
DM,Dominican Republic,Ecuador,0,1,0
SK,Norway,Chile,0,1,0
TG,Singapore,Thailand,0,1,0
9C,China,Thailand,0,1,0
TB,Mexico,Germany,0,1,0
EW,Italy,Germany,130,121,129
SK,Norway,Italy,2,12,2
AV,Brazil,Colombia,1,0,1
FR,Greece,Greece,6,4,6
AF,Italy,French Polynesia,0,1,0
