carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
AZ,Italy,Japan,67,213,66
FR,Italy,Poland,120,165,119
FR,Italy,Romania,89,179,88
KM,Malta,Italy,0,33,0
WE,Thailand,Thailand,2,2,2
BA,Italy,,20,35,20
U2,Italy,Spain,1218,276,1206
UX,Spain,Spain,14,23,14
AZ,Italy,India,9,16,9
AZ,Italy,Vietnam,0,13,0
LH,United States,Italy,8,10,8
TU,Tunisia,France,0,9,0
FR,Italy,Jordan,50,73,50
AZ,Germany,Italy,17,21,17
W6,Italy,France,86,155,85
AZ,Italy,Spain,34,154,34
NO,Italy,Dominican Republic,0,7,0
UX,Italy,Dominican Republic,14,47,14
U2,Italy,Italy,1976,232,1956
KL,Italy,El Salvador,0,8,0
TK,Italy,Pakistan,4,2,4
V7,Italy,Italy,781,742,773
AZ,United States,United States,0,1,0
BR,Indonesia,Italy,0,4,0
MH,Thailand,Italy,0,1,0
FR,Portugal,Portugal,18,13,18
SK,Sweden,Italy,3,6,3
LH,Italy,Canada,4,48,4
WY,India,Germany,0,0,0
LH,United States,Dominican Republic,0,0,0
WY,Italy,Thailand,7,150,7
LX,Italy,,0,21,0
OD,Japan,Malaysia,0,0,0
PC,Albania,,0,0,0
LG,Italy,Luxembourg,9,17,9
FR,Italy,Netherlands,78,116,77
A3,Italy,Egypt,9,23,9
TK,Italy,Singapore,18,21,18
AZ,Italy,Mexico,0,25,0
FR,Germany,Italy,100,153,99
LH,Italy,South Africa,32,20,32
PW,Kenya,Tanzania,0,0,0
LH,Italy,Egypt,1,41,1
LH,Italy,Argentina,16,13,16
LG,Luxembourg,Italy,4,2,4
FR,Italy,Finland,11,31,11
FR,Belgium,Italy,76,103,75
MS,Italy,,0,5,0
NO,Italy,Maldives,0,2,0
TK,Italy,Maldives,2,4,2
TK,Italy,Malaysia,20,12,20
LH,France,Germany,2,1,2
W6,France,Italy,69,70,68
LH,Italy,Germany,172,254,170
JL,Italy,Japan,1,11,1
4Z,South Africa,South Africa,0,3,0
A3,Turkey,Greece,3,3,3
W6,Italy,Austria,28,75,28
AF,Italy,United States,134,160,133
LA,Chile,Chile,0,6,0
AZ,Egypt,Italy,1,7,1
RO,Italy,Jordan,0,0,0
TU,France,,0,0,0
VN,Thailand,Vietnam,0,1,0
AF,Italy,Japan,7,11,7
FR,Italy,Republic of Ireland,142,227,141
QR,Italy,,0,28,0
WS,Italy,Canada,6,11,6
BA,Switzerland,,0,0,0
LH,Italy,Denmark,14,4,14
W6,Italy,Albania,311,590,308
TK,Italy,Mongolia,0,13,0
BA,Italy,Trinidad and Tobago,0,0,0
KL,Italy,Nicaragua,0,0,0
LH,France,Italy,10,18,10
XY,Saudi Arabia,Italy,0,0,0
FR,Latvia,Italy,17,7,17
IB,Morocco,Italy,0,1,0
BA,Switzerland,United States,1,0,1
FR,Italy,Israel,27,47,27
AZ,United States,Aruba,0,0,0
LH,Germany,Spain,3,0,3
LH,Italy,Spain,12,3,12
MU,China,Italy,0,2,0
FR,Finland,Italy,3,19,3
BA,Italy,Nicaragua,0,0,0
UX,Spain,,0,1,0
UX,Morocco,Italy,1,0,1
LA,Spain,,0,0,0
BA,Italy,Saint Lucia,0,0,0
AI,India,India,0,5,0
AH,Italy,Algeria,0,5,0
LH,Italy,Costa Rica,2,4,2
AF,Italy,Dominican Republic,2,8,2
AC,Canada,Italy,4,11,4
EK,Malaysia,Italy,10,3,10
IB,Morocco,Spain,0,2,0
IB,Italy,Ecuador,5,5,5
LA,Brazil,Italy,16,58,16
LH,Italy,Hungary,3,5,3
U2,Italy,Greece,1660,157,1644
UK,India,India,2,3,2
TK,Italy,Japan,9,14,9
QR,India,Italy,2,2,2
LA,Spain,Colombia,1,2,1
EK,Italy,Mauritius,1,113,1
KL,Italy,Mexico,3,6,3
SK,Italy,Sweden,3,7,3
FR,Italy,Lithuania,8,15,8
SQ,Italy,Vietnam,17,1,17
FR,Israel,Italy,29,12,29
AZ,Italy,Algeria,0,3,0
BA,Canada,Italy,1,0,1
RO,Romania,Romania,0,3,0
W6,United Arab Emirates,Italy,21,8,21
HY,Uzbekistan,Uzbekistan,0,4,0
TK,Italy,South Korea,2,2,2
KM,Italy,Switzerland,0,0,0
AZ,Italy,Zimbabwe,0,0,0
LX,Italy,India,2,2,2
FR,Romania,Malta,1,0,1
ET,Italy,Rwanda,1,1,1
5U,Mexico,Guatemala,0,0,0
LH,Italy,Turkey,1,1,1
QR,Italy,Indonesia,76,126,75
VS,United Kingdom,United States,2,8,2
EK,Albania,China,0,4,0
J2,Belarus,Italy,0,0,0
W6,Italy,Saudi Arabia,53,32,52
RJ,Iraq,Italy,0,1,0
LH,United States,United States,0,13,0
W6,Czech Republic,Italy,33,16,33
OZ,Italy,,0,0,0
TK,Italy,Vietnam,1,1,1
W6,Hungary,Italy,27,14,27
EY,Italy,Malaysia,0,1,0
MS,United Arab Emirates,Italy,0,0,0
LH,United States,,0,0,0
LH,Georgia,Italy,0,0,0
FR,Italy,Slovakia,14,18,14
RO,Germany,Romania,0,0,0
1L,Italy,Germany,0,0,0
AF,Italy,Argentina,2,4,2
AF,Italy,France,271,285,268
TU,Tunisia,Libya,0,0,0
B6,France,Puerto Rico,0,0,0
IB,Portugal,Italy,2,3,2
LX,United States,Italy,1,1,1
BJ,France,Tunisia,0,8,0
AI,India,Sri Lanka,0,1,0
IB,Italy,Morocco,5,5,5
TK,Georgia,,0,0,0
AH,France,Algeria,0,1,0
AM,Mexico,Mexico,0,11,0
PM,Spain,Spain,9,5,9
AZ,Italy,Canada,0,13,0
TP,Portugal,Spain,1,4,1
TC,Tanzania,Tanzania,0,4,0
LH,India,Italy,1,0,1
IB,Spain,Morocco,1,0,1
LH,Italy,Portugal,1,0,1
AY,Italy,,0,3,0
KL,Italy,Faroe Islands,0,1,0
LH,Italy,India,1,13,1
FR,Italy,Denmark,145,224,144
SN,United Kingdom,Norway,0,1,0
MS,Italy,Egypt,0,128,0
UK,India,Qatar,0,0,0
TP,Spain,Mexico,0,0,0
FR,Austria,Poland,3,8,3
AZ,Italy,Egypt,4,40,4
AI,India,Italy,0,11,0
SK,Italy,Denmark,9,11,9
WY,Italy,Oman,2,9,2
WK,Italy,United States,0,0,0
KQ,United Kingdom,Mauritius,0,0,0
GF,Italy,Philippines,0,17,0
KM,Belgium,Malta,0,0,0
QR,Italy,Vietnam,6,9,6
AF,Italy,Ecuador,6,3,6
S4,Portugal,Portugal,1,5,1
LH,Italy,Sweden,9,10,9
IZ,Greece,Israel,2,1,2
WS,Italy,United States,4,11,4
TC,Tanzania,,0,1,0
LH,United States,Jamaica,0,0,0
B6,France,United States,0,0,0
OS,Italy,Bosnia and Herzegovina,11,4,11
DY,Norway,Norway,8,14,8
EN,Italy,Aruba,0,0,0
AF,Italy,Brazil,24,26,24
QR,Italy,Singapore,14,29,14
LO,Albania,,0,0,0
UX,Spain,Germany,0,3,0
AF,Italy,Nicaragua,0,3,0
W6,Italy,Bulgaria,44,64,44
BA,United States,United States,0,10,0
FR,France,Italy,86,114,85
TK,Italy,Qatar,3,1,3
IB,Italy,,3,7,3
V7,Italy,Greece,1281,355,1268
LH,Italy,Brazil,16,19,16
AS,United States,United States,0,9,0
LH,Mexico,Italy,1,0,1
VA,Australia,Vanuatu,0,0,0
IB,Spain,Germany,0,0,0
SK,United States,Italy,1,5,1
KM,Italy,France,0,0,0
BA,Italy,Canada,3,5,3
AM,Peru,Italy,0,1,0
AF,Australia,Italy,0,0,0
AF,Italy,Costa Rica,8,4,8
LH,Italy,Latvia,2,1,2
MU,Italy,Philippines,0,0,0
TG,Thailand,Thailand,5,3,5
AT,Italy,Morocco,42,141,42
MS,Iraq,Italy,0,5,0
SM,Egypt,Saudi Arabia,1,0,1
UX,Italy,,0,2,0
TK,Italy,Uzbekistan,7,8,7
AM,Italy,Mexico,0,23,0
IB,Italy,El Salvador,7,4,7
QF,Australia,,0,0,0
FR,Netherlands,Italy,38,34,38
W6,Italy,Poland,58,62,57
ET,Italy,Mali,0,0,0
BA,United Kingdom,Italy,49,26,49
FR,Italy,Czech Republic,114,229,113
AC,Italy,,0,5,0
U2,Spain,Italy,170,15,168
LH,Italy,Ecuador,0,1,0
AM,Italy,,0,0,0
TK,Greece,Turkey,1,4,1
LX,Switzerland,Spain,3,10,3
QR,Italy,Bangladesh,0,5,0
LH,Colombia,Italy,1,2,1
UX,Italy,Mexico,3,31,3
OS,Italy,Maldives,0,1,0
AF,Italy,Belize,0,1,0
GQ,Greece,Greece,27,17,27
IB,Germany,Spain,3,4,3
AZ,United States,Jamaica,0,0,0
Z8,Bolivia,Italy,0,0,0
LH,Italy,Poland,1,9,1
KM,Malta,United Kingdom,0,1,0
WF,Norway,Norway,0,7,0
BT,Italy,Latvia,14,2,14
AH,Italy,Senegal,0,6,0
SQ,Italy,,0,5,0
IB,Germany,Morocco,0,0,0
NT,Spain,Spain,0,11,0
UX,Italy,Argentina,6,31,6
KM,Italy,Germany,0,2,0
JL,Italy,,0,0,0
NO,Italy,Mexico,0,18,0
QR,Germany,Pakistan,0,0,0
AV,Colombia,Italy,4,11,4
UX,Spain,Italy,10,24,10
AZ,Italy,Israel,2,15,2
TU,France,Tunisia,0,11,0
TP,Portugal,Portugal,2,7,2
H4,Italy,Moldova,0,16,0
HV,France,Morocco,0,6,0
AY,Italy,Sweden,0,2,0
JU,Serbia,Italy,1,4,1
N0,Germany,United States,3,0,3
DY,Norway,Germany,0,1,0
AK,Malaysia,Greece,0,1,0
TP,United Kingdom,Cape Verde,0,1,0
AZ,Italy,Sri Lanka,0,4,0
DL,Dominican Republic,Italy,1,0,1
2B,Italy,Italy,0,2,0
H2,Chile,Chile,0,6,0
TR,Singapore,Italy,0,1,0
W6,Italy,Azerbaijan,2,2,2
EK,Italy,Canada,0,5,0
AH,Algeria,Egypt,0,2,0
U2,France,,0,1,0
NO,Italy,Iceland,1,0,1
TK,Georgia,Japan,0,1,0
F9,United States,Mexico,2,0,2
KL,Italy,Curaçao,2,1,2
AK,Malaysia,Singapore,0,2,0
HV,France,Portugal,0,8,0
AI,Italy,Thailand,0,40,0
LX,France,Australia,0,3,0
IB,Italy,Maldives,0,2,0
VY,Republic of Ireland,France,0,2,0
G9,Malaysia,Italy,1,1,1
AF,Brazil,France,2,0,2
PC,Turkey,Georgia,1,0,1
CA,Australia,Italy,0,1,0
OS,Italy,Taiwan,0,1,0
KL,Italy,Austria,0,1,0
OS,Serbia,Italy,0,1,0
KL,Mexico,Italy,1,7,1
LA,Colombia,Switzerland,0,8,0
W6,Germany,Romania,0,2,0
TK,Iraq,Italy,0,3,0
W6,Belgium,Albania,3,1,3
U2,Italy,Guadeloupe,0,3,0
4Z,South Africa,Namibia,0,1,0
CI,Italy,,0,6,0
"",Tanzania,Tanzania,0,1,0
DX,Italy,,0,2,0
TM,Mozambique,Italy,0,1,0
JU,Slovenia,Turkey,0,2,0
DY,Germany,,0,1,0
EN,Italy,China,0,1,0
U2,Netherlands,United Kingdom,7,1,7
NO,Italy,Egypt,0,110,0
A3,Italy,Greece,102,246,101
FR,Belgium,Malta,0,1,0
PC,Germany,Greece,0,1,0
CI,Italy,Hong Kong,0,2,0
QR,Italy,South Korea,1,0,1
FR,Portugal,United Kingdom,1,2,1
G9,Kuwait,Sri Lanka,3,0,3
PC,Georgia,Italy,1,0,1
JU,Italy,Japan,0,1,0
OS,Lithuania,Italy,1,1,1
AY,Latvia,Greece,1,0,1
W6,Iceland,Italy,1,1,1
W6,Maldives,United Arab Emirates,0,1,0
MH,Malaysia,China,0,1,0
W6,Morocco,Italy,23,13,23
WS,United States,Canada,0,1,0
VY,Spain,Argentina,0,2,0
DY,Denmark,Norway,6,2,6
DL,Italy,Puerto Rico,1,0,1
AK,Malaysia,Thailand,0,5,0
3L,Nepal,Italy,0,1,0
EK,United Kingdom,Saudi Arabia,0,1,0
KL,Spain,Italy,1,1,1
FR,Spain,,0,9,0
FR,Italy,Colombia,0,7,0
EY,Thailand,Italy,0,1,0
W6,Austria,Spain,0,1,0
WY,Italy,Maldives,0,1,0
PC,Iran,Turkey,1,0,1
7C,Japan,Philippines,0,1,0
LA,Paraguay,Argentina,0,2,0
OS,Italy,Moldova,4,0,4
I2,Italy,,0,5,0
TK,Slovenia,Iran,0,2,0
IF,Syria,Germany,0,2,0
6E,Saudi Arabia,India,1,0,1
WB,Italy,Uganda,0,4,0
AZ,Italy,Tanzania,0,3,0
NH,United States,Japan,0,1,0
SG,India,Thailand,1,2,1
KL,Germany,Switzerland,0,1,0
KL,Italy,Morocco,1,2,1
FR,Sweden,Austria,1,0,1
CX,Hong Kong,India,0,1,0
AF,France,French Polynesia,0,1,0
OS,United States,Italy,0,1,0
ME,Lebanon,Italy,0,1,0
BA,Italy,Cayman Islands,1,0,1
LX,Italy,Mauritius,0,5,0
FR,Morocco,,0,1,0
FZ,Tanzania,Italy,0,2,0
SN,United Kingdom,Italy,0,2,0
SK,Italy,Lithuania,1,0,1
U2,Italy,,0,24,0
KL,Italy,Ecuador,4,4,4
TB,Morocco,Denmark,0,4,0
W6,Italy,Denmark,0,11,0
FR,Poland,Spain,1,0,1
FR,Republic of Ireland,Austria,0,3,0
AZ,Italy,Paraguay,0,1,0
QR,Qatar,Italy,1,1,1
OZ,Japan,South Korea,1,0,1
GF,Thailand,Germany,0,2,0
W6,Italy,Myanmar,0,1,0
AA,United Kingdom,United States,2,0,2
AF,Germany,United States,0,2,0
TK,Italy,Mexico,0,8,0
AY,Norway,Italy,5,0,5
AT,France,Morocco,1,6,1
FR,Italy,Moldova,0,24,0
LA,France,Brazil,0,2,0
FR,Poland,Austria,0,1,0
EK,Italy,Vietnam,4,2,4
LA,Spain,Argentina,4,0,4
IB,Chile,Spain,1,2,1
JU,Denmark,Albania,2,1,2
U2,Netherlands,Spain,1,0,1
FR,Poland,Sweden,1,0,1
JU,Greece,Italy,0,1,0
FZ,Oman,United Arab Emirates,1,0,1
FZ,Slovenia,Afghanistan,0,1,0
BA,Germany,United States,1,1,1
SK,Italy,Iceland,1,25,1
OS,Italy,Germany,9,15,9
LA,Argentina,Italy,3,5,3
LH,Italy,Nigeria,3,0,3
Y4,Colombia,Mexico,0,2,0
EW,Italy,Portugal,0,2,0
JQ,Cook Islands,Australia,0,1,0
GF,Italy,,0,3,0
5J,Philippines,Hong Kong,1,1,1
NO,Dominican Republic,Italy,0,3,0
FI,Canada,Italy,0,2,0
W6,Hungary,France,0,1,0
KM,Italy,United Arab Emirates,0,1,0
FR,Portugal,Italy,101,84,100
VY,Italy,Croatia,28,22,28
FR,Italy,Norway,10,75,10
AP,Italy,Italy,0,12,0
ET,Zambia,Greece,0,1,0
PC,Italy,Cyprus,1,4,1
QR,Norway,,0,3,0
W6,Hungary,Germany,1,1,1
SN,Belgium,Czech Republic,0,1,0
OS,Italy,Bulgaria,1,0,1
PC,Kazakhstan,Italy,1,2,1
KL,Ghana,Italy,0,2,0
GF,Germany,Sri Lanka,0,1,0
SN,Belgium,Denmark,1,0,1
FR,Italy,,0,168,0
EK,Italy,South Africa,12,6,12
Y4,Mexico,Mexico,0,14,0
QF,Australia,Italy,0,1,0
IW,Indonesia,Indonesia,0,2,0
JU,Italy,Turkey,0,4,0
9C,China,Cambodia,0,2,0
BA,Luxembourg,United Kingdom,0,1,0
LX,Switzerland,France,0,1,0
OS,France,Italy,1,0,1
XZ,Italy,Croatia,0,1,0
QR,Qatar,Kuwait,2,0,2
EY,Italy,Thailand,0,1,0
BA,Italy,Kenya,0,1,0
SV,Italy,Philippines,4,12,4
"",United States,Spain,1,0,1
VT,French Polynesia,French Polynesia,0,1,0
FR,Spain,Czech Republic,0,8,0
EW,Sweden,Tunisia,0,1,0
LH,United States,Mexico,0,1,0
CY,Cyprus,Italy,0,6,0
KL,Italy,South Korea,1,0,1
AH,Algeria,Ivory Coast,0,2,0
IB,Spain,Maldives,0,2,0
LX,Switzerland,Mexico,0,3,0
AH,Algeria,Saudi Arabia,0,1,0
5W,United Arab Emirates,Kazakhstan,2,0,2
AZ,Greece,Italy,2,8,2
LA,Italy,Chile,0,9,0
DD,Thailand,Thailand,5,17,5
KL,Germany,Italy,0,3,0
LH,Sweden,Italy,1,0,1
E5,Egypt,Saudi Arabia,1,1,1
AH,Tunisia,Algeria,0,7,0
J9,Turkey,Nepal,0,1,0
W6,Bulgaria,France,0,1,0
JQ,Australia,Thailand,1,1,1
KL,Italy,Aruba,1,0,1
VY,Italy,Spain,647,977,641
EK,United States,Italy,5,0,5
ET,Italy,Zimbabwe,0,3,0
AA,Italy,Canada,2,0,2
AZ,India,Italy,0,6,0
NT,Spain,Morocco,0,2,0
LH,Spain,China,0,1,0
V7,Spain,Italy,12,11,12
AT,Italy,Burkina Faso,0,5,0
EK,Germany,Pakistan,0,2,0
KL,France,Italy,3,3,3
BZ,Italy,Israel,2,3,2
W6,Italy,Nepal,0,3,0
LH,Republic of Ireland,Italy,1,0,1
RO,Italy,Moldova,0,1,0
ET,Italy,Somalia,1,0,1
AF,Italy,Burkina Faso,1,1,1
KL,Sweden,Spain,1,0,1
DE,United States,Switzerland,1,1,1
QR,Japan,Italy,3,3,3
PC,Belgium,Turkey,1,0,1
NK,Peru,Italy,0,1,0
LS,United Kingdom,Italy,13,5,13
FZ,Italy,Sri Lanka,2,13,2
EN,Italy,Bolivia,0,3,0
JU,Italy,Greece,1,9,1
LO,Poland,India,0,2,0
TK,Italy,Mali,0,2,0
SK,Netherlands,Norway,0,2,0
U2,Italy,Latvia,0,1,0
LH,Canada,Italy,2,0,2
W6,Italy,Qatar,0,3,0
DL,Italy,Turks and Caicos Islands,1,0,1
F8,Canada,Mexico,0,2,0
KL,Cyprus,United States,0,1,0
NO,Egypt,Italy,0,20,0
AZ,Italy,Argentina,17,61,17
EK,Italy,Afghanistan,0,3,0
QZ,Malaysia,,0,2,0
SQ,Thailand,Italy,2,0,2
NH,Spain,Japan,0,1,0
SV,Switzerland,Malaysia,1,1,1
AR,Argentina,Colombia,0,1,0
TK,Italy,Nepal,0,3,0
U2,France,Netherlands,3,1,3
TK,Bulgaria,Saudi Arabia,0,1,0
UA,Italy,Nicaragua,0,1,0
LH,Italy,Estonia,2,0,2
VR,Portugal,Cape Verde,0,1,0
H2,Chile,Colombia,0,1,0
FR,United Kingdom,Lithuania,2,0,2
W6,Spain,Italy,81,58,80
FR,Republic of Ireland,Italy,23,32,23
GF,Italy,Pakistan,0,2,0
VY,Greece,Italy,11,1,11
LA,Colombia,Spain,1,1,1
LH,France,Aruba,0,1,0
XC,Germany,Turkey,0,1,0
BA,Germany,United Kingdom,1,0,1
W6,Italy,Armenia,16,2,16
MS,Italy,Rwanda,0,1,0
W6,Romania,Greece,4,1,4
ET,Argentina,Italy,2,0,2
VY,Netherlands,Spain,11,3,11
LY,Germany,Israel,1,0,1
DL,United States,Italy,14,0,14
VN,Singapore,Vietnam,1,0,1
FZ,Italy,Nepal,2,3,2
CI,Indonesia,United States,0,1,0
HC,Italy,Ivory Coast,0,1,0
OS,Italy,Sweden,3,1,3
U2,Switzerland,Portugal,3,0,3
BA,Italy,Barbados,4,3,4
EK,Australia,Germany,1,0,1
KL,Switzerland,,0,1,0
FZ,Hungary,Maldives,0,1,0
VY,Italy,Lebanon,0,1,0
W6,Bulgaria,Belgium,1,0,1
LH,Italy,Colombia,6,13,6
EW,Denmark,Italy,1,0,1
LH,Italy,Luxembourg,1,4,1
VY,Italy,Bolivia,3,0,3
TK,Italy,Ghana,0,3,0
W6,Italy,Lithuania,11,8,11
A3,France,Italy,0,2,0
AZ,Italy,Taiwan,0,3,0
AF,Spain,Argentina,1,0,1
SQ,Australia,Italy,2,2,2
LX,Italy,New Zealand,0,2,0
A3,Greece,Portugal,1,0,1
GQ,Greece,Romania,0,1,0
SK,Finland,Sweden,1,1,1
UX,Spain,Belgium,1,0,1
LO,South Korea,Italy,0,1,0
LX,Spain,Hong Kong,2,0,2
ET,Italy,Cameroon,0,1,0
FZ,Italy,Kenya,0,1,0
AZ,France,Italy,20,72,20
OA,Greece,Greece,11,17,11
LX,Italy,United Arab Emirates,0,8,0
TP,Italy,Morocco,1,19,1
PC,Turkey,France,0,4,0
6H,Egypt,Italy,0,3,0
AZ,Italy,Romania,0,2,0
LH,Germany,Egypt,1,0,1
LH,Hungary,Italy,1,0,1
EI,Republic of Ireland,Germany,0,1,0
FR,France,Republic of Ireland,1,0,1
TK,Italy,Azerbaijan,1,3,1
GQ,Italy,Greece,20,58,20
VY,Italy,Norway,0,1,0
Z8,Paraguay,Bolivia,0,1,0
IF,Syria,Italy,0,1,0
MS,Italy,United Arab Emirates,0,5,0
SQ,Malaysia,Italy,1,0,1
FA,South Africa,Mozambique,0,1,0
KU,India,Italy,0,2,0
KL,Italy,Finland,2,1,2
JL,France,Japan,1,0,1
FR,Poland,Republic of Ireland,1,0,1
9U,Moldova,Italy,0,7,0
AR,Argentina,Italy,0,10,0
6E,United Arab Emirates,Indonesia,0,4,0
AR,Argentina,Argentina,0,4,0
W6,Poland,Norway,0,2,0
VY,Germany,France,2,0,2
SV,Italy,Sudan,0,1,0
FR,Austria,Estonia,1,0,1
3L,United Arab Emirates,Bahrain,0,1,0
AY,Italy,Hong Kong,3,3,3
LH,Denmark,Italy,2,0,2
EK,Thailand,Israel,1,0,1
KL,Germany,Netherlands,3,0,3
AY,Italy,Norway,0,2,0
BR,Italy,Philippines,0,4,0
TW,Australia,Italy,0,2,0
U2,United Kingdom,United Arab Emirates,0,1,0
U2,Belgium,France,1,0,1
KL,Italy,Kenya,0,1,0
EW,Republic of Kosovo,Germany,1,0,1
B6,Dominican Republic,United States,0,3,0
LH,Italy,Mexico,3,6,3
Z0,United Kingdom,Guatemala,0,1,0
CI,Thailand,Italy,0,1,0
U2,Greece,Italy,108,4,107
W6,Romania,Italy,82,58,81
HV,Italy,Netherlands,59,39,58
KL,Italy,Panama,0,3,0
W6,Italy,Turkey,0,10,0
TK,Italy,Nigeria,0,9,0
AM,Brazil,Spain,0,1,0
5J,Thailand,Philippines,1,0,1
A3,Germany,Greece,2,0,2
HV,Spain,France,1,0,1
QR,Italy,Tanzania,2,1,2
W6,Hungary,Kazakhstan,0,1,0
AF,Canada,Italy,3,1,3
BY,Spain,Romania,0,2,0
CY,Egypt,Italy,0,1,0
JU,Switzerland,Romania,0,1,0
MS,Italy,Tanzania,0,20,0
5W,United Arab Emirates,Maldives,6,5,6
U2,Portugal,Spain,7,1,7
3L,Kuwait,United Arab Emirates,0,1,0
FR,Belgium,Greece,3,2,3
SN,Denmark,Italy,1,0,1
U2,Italy,Singapore,0,1,0
FR,Italy,Senegal,0,1,0
LH,Norway,France,0,1,0
KL,Switzerland,Puerto Rico,0,1,0
HV,Germany,France,0,1,0
EK,Spain,Japan,0,1,0
IB,Spain,Dominican Republic,0,1,0
TG,France,Thailand,0,1,0
NZ,Japan,New Zealand,0,1,0
AM,United States,,0,1,0
AF,Italy,Romania,0,6,0
CA,Italy,Philippines,0,2,0
U2,Netherlands,Switzerland,2,0,2
W6,Italy,Republic of Ireland,0,2,0
EW,Norway,Czech Republic,1,0,1
LX,Italy,Philippines,0,1,0
AF,Denmark,Italy,2,0,2
IB,Dominican Republic,United States,0,1,0
OG,Portugal,Iceland,1,0,1
IT,Taiwan,Japan,0,1,0
W6,Poland,Germany,1,0,1
TK,Bulgaria,Uzbekistan,0,1,0
5J,Philippines,United Arab Emirates,1,1,1
TK,Colombia,Turkey,6,0,6
G9,Italy,Malaysia,7,12,7
LX,Switzerland,Italy,1,25,1
JT,Indonesia,Indonesia,0,13,0
QR,South Africa,Italy,0,1,0
FR,Italy,Switzerland,0,4,0
QR,France,Thailand,0,1,0
WT,Spain,Germany,0,2,0
BA,Italy,Egypt,0,1,0
VN,Vietnam,Vietnam,9,0,9
FR,France,Portugal,1,2,1
W6,Spain,Poland,3,10,3
DL,Italy,,12,0,12
AF,Argentina,Italy,0,2,0
BA,Cayman Islands,Italy,4,0,4
CI,Italy,Philippines,2,5,2
G4,United States,United States,1,4,1
H2,Peru,Peru,0,6,0
ET,Italy,Zambia,1,1,1
MH,Indonesia,Thailand,1,0,1
AF,France,Brazil,0,3,0
8B,Indonesia,Indonesia,0,8,0
LH,Egypt,Brazil,0,1,0
PK,Italy,Pakistan,3,0,3
AZ,Israel,Italy,0,2,0
AI,India,Nepal,0,1,0
DY,Hungary,Norway,0,1,0
TB,Italy,Belgium,0,1,0
FR,France,Poland,0,1,0
LA,Ecuador,Ecuador,0,1,0
PR,Philippines,Hong Kong,0,1,0
LA,Italy,Colombia,0,14,0
QR,Switzerland,Indonesia,3,4,3
