carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
AF,Italy,France,240,175,238
BA,Italy,Brazil,1,2,1
TK,Turkey,Greece,0,4,0
QR,Italy,Qatar,3,5,3
RJ,Italy,Jordan,3,7,3
CY,Cyprus,Lebanon,0,0,0
AD,Brazil,Brazil,0,18,0
W6,Italy,Spain,469,743,464
KM,France,Italy,0,5,0
LH,Spain,Mexico,0,0,0
IB,Mexico,,0,0,0
AM,United States,Mexico,0,0,0
AF,Italy,United States,104,140,103
EK,Italy,Japan,11,22,11
EY,Italy,Singapore,28,10,28
UX,Italy,,0,6,0
LA,Brazil,Chile,0,0,0
ET,Italy,Eritrea,0,0,0
SQ,Indonesia,India,1,0,1
MH,Malaysia,Malaysia,4,4,4
QV,Thailand,,0,0,0
HY,Italy,,0,1,0
LH,Spain,Italy,0,0,0
AI,India,India,0,9,0
TK,Costa Rica,Italy,0,1,0
AH,Italy,Senegal,0,8,0
WY,Italy,Australia,0,11,0
OS,Italy,Czech Republic,5,12,5
TP,Senegal,Italy,6,11,6
NO,Italy,Jordan,0,0,0
FI,Italy,Iceland,5,10,5
AZ,Italy,Japan,55,280,54
AZ,United States,Jamaica,0,0,0
AF,Mexico,Italy,0,6,0
NO,United States,Italy,2,0,2
QV,Laos,Vietnam,0,1,0
TP,France,Portugal,0,8,0
EY,Italy,Maldives,8,27,8
TK,Turkey,,0,4,0
LO,Poland,Poland,3,1,3
FZ,Austria,Thailand,1,1,1
NO,Italy,Senegal,10,13,10
FR,Italy,Denmark,153,298,151
PR,Saudi Arabia,Philippines,0,0,0
PR,Philippines,,0,0,0
IB,Senegal,Portugal,3,1,3
TK,Italy,Japan,19,24,19
FR,Sweden,Poland,0,2,0
CZ,Georgia,China,0,1,0
AT,Senegal,Italy,0,9,0
LA,Chile,Paraguay,1,12,1
SK,Italy,Norway,10,46,10
U2,Italy,Greece,947,147,938
FR,Italy,Bulgaria,55,95,54
WY,Italy,Thailand,1,62,1
AH,Senegal,Italy,0,6,0
BR,Italy,,0,0,0
LY,Italy,Israel,23,4,23
CI,United States,Thailand,0,0,0
LH,South Korea,Italy,1,4,1
JU,Italy,Czech Republic,0,0,0
IB,Italy,Peru,11,3,11
AZ,United States,Italy,10,20,10
TX,France,Martinique,2,8,2
FR,Italy,Cyprus,30,41,30
ET,Tanzania,Italy,0,2,0
SQ,United Arab Emirates,Indonesia,1,8,1
IB,Italy,Argentina,18,15,18
QR,Italy,Nepal,3,5,3
FZ,Sri Lanka,Italy,0,3,0
EK,Spain,United Arab Emirates,0,0,0
U8,Italy,Israel,0,2,0
KL,Italy,Faroe Islands,0,1,0
KM,Germany,Italy,0,2,0
KQ,France,Burundi,0,0,0
OB,Bolivia,Peru,0,1,0
UX,Italy,Brazil,2,18,2
TS,Italy,,0,1,0
GQ,Greece,Greece,48,73,48
WS,Poland,Canada,1,10,1
AY,Italy,,0,8,0
LH,Denmark,Italy,5,2,5
ET,Senegal,Italy,0,1,0
U2,Italy,Italy,2113,227,2092
W6,Italy,Lithuania,4,5,4
U2,France,Italy,178,28,176
EK,Thailand,Italy,3,1,3
LH,Italy,Colombia,6,8,6
HX,South Korea,Hong Kong,1,0,1
LH,Switzerland,United States,1,0,1
AF,Italy,Japan,24,16,24
SV,Italy,,1,4,1
FR,Italy,Netherlands,67,128,66
AZ,Italy,Canada,0,5,0
DY,Sweden,Denmark,0,4,0
W6,Italy,Greece,236,357,234
IB,Italy,Panama,11,5,11
FR,Italy,Finland,8,27,8
V7,Italy,France,108,61,107
XK,France,France,0,3,0
ID,Indonesia,Italy,0,0,0
KM,Italy,Malta,0,439,0
TK,Italy,Thailand,17,43,17
XY,Saudi Arabia,Saudi Arabia,2,2,2
LA,Brazil,Brazil,4,25,4
LG,Luxembourg,Italy,12,7,12
EK,Italy,South Korea,1,1,1
SQ,Italy,Cambodia,0,1,0
S4,Portugal,Portugal,6,12,6
SQ,India,Indonesia,4,0,4
W6,Spain,Italy,99,58,98
AZ,Italy,El Salvador,0,1,0
AZ,Italy,Algeria,3,11,3
LH,Poland,Italy,4,0,4
SK,Denmark,Italy,2,3,2
KM,France,Malta,0,1,0
EI,Italy,,0,0,0
U2,Italy,France,892,180,883
SV,Saudi Arabia,Saudi Arabia,3,1,3
SV,Saudi Arabia,Indonesia,0,0,0
VN,Thailand,Vietnam,1,1,1
FR,Italy,Estonia,8,12,8
UX,Italy,Colombia,3,37,3
AY,Italy,Japan,5,6,5
CY,Italy,Lebanon,0,7,0
AZ,Switzerland,Cayman Islands,0,0,0
Z8,Paraguay,Bolivia,0,17,0
AZ,Italy,Australia,1,10,1
W6,Sweden,Serbia,1,0,1
BA,The Bahamas,Italy,0,0,0
AM,Canada,Argentina,0,1,0
AZ,United States,United States,0,0,0
LA,Brazil,Italy,13,69,13
TU,Tunisia,France,0,6,0
EY,Sri Lanka,Maldives,0,0,0
1L,Italy,Sweden,0,0,0
FR,Italy,Hungary,156,228,154
V7,Italy,Portugal,0,7,0
OS,France,Austria,1,2,1
LH,Italy,France,8,16,8
FR,Italy,Dominican Republic,0,10,0
QR,France,Thailand,2,0,2
CA,China,Italy,1,2,1
AF,Italy,Argentina,15,2,15
UX,Peru,Italy,1,3,1
AF,United Kingdom,Italy,1,0,1
LH,Italy,Ecuador,0,4,0
OS,France,Montenegro,1,0,1
VY,Italy,Kazakhstan,0,1,0
WS,Canada,Dominican Republic,1,1,1
BA,France,United States,0,4,0
KL,Italy,Panama,1,0,1
MF,Hong Kong,China,0,1,0
W6,Netherlands,Poland,3,0,3
JQ,Singapore,Indonesia,6,1,6
LH,The Bahamas,United States,0,2,0
FR,Bulgaria,Italy,15,19,15
PC,Netherlands,Turkey,1,0,1
OZ,Australia,Spain,0,1,0
EY,Italy,Cambodia,2,1,2
TK,Italy,Sri Lanka,0,1,0
AV,Colombia,Dominican Republic,1,0,1
EI,United Kingdom,Republic of Ireland,2,0,2
AC,Canada,,0,3,0
AM,Italy,Dominican Republic,0,1,0
AF,Italy,Spain,1,0,1
AZ,Luxembourg,Italy,1,1,1
DL,Switzerland,Canada,1,0,1
CM,Panama,El Salvador,0,1,0
AK,Malaysia,,0,2,0
LX,Italy,United States,43,73,43
FR,Morocco,Italy,45,88,45
BZ,Israel,Italy,4,24,4
FR,Slovakia,Italy,6,5,6
JL,Japan,Japan,9,3,9
MS,Italy,Lebanon,0,4,0
UL,United Arab Emirates,Sri Lanka,2,1,2
SQ,Thailand,Italy,1,0,1
IT,Taiwan,Japan,1,0,1
TK,Senegal,Italy,0,3,0
A3,Lebanon,Italy,1,1,1
BT,Latvia,Italy,4,2,4
SQ,United Arab Emirates,Singapore,1,0,1
WN,United States,,0,1,0
FD,Thailand,Indonesia,0,3,0
HY,Italy,Uzbekistan,0,2,0
TP,United States,Italy,6,7,6
OS,Thailand,Italy,2,0,2
G9,Saudi Arabia,Sri Lanka,1,0,1
AC,Germany,Canada,0,2,0
3L,United Arab Emirates,Italy,0,1,0
LX,Bulgaria,Italy,1,0,1
LX,Switzerland,Portugal,1,1,1
LO,Italy,,0,2,0
FR,Malta,Spain,0,2,0
LH,Italy,Bulgaria,4,1,4
KQ,Italy,Madagascar,0,1,0
IB,Uruguay,Spain,1,0,1
DE,Spain,Germany,1,0,1
FR,Spain,Australia,0,1,0
EY,United Arab Emirates,Oman,0,1,0
KL,Italy,Philippines,0,1,0
HV,France,Algeria,1,1,1
QR,Switzerland,Singapore,1,0,1
BR,Italy,Indonesia,0,1,0
PA,South Sudan,Kenya,0,1,0
FR,Germany,Portugal,1,1,1
AA,United States,Jamaica,2,0,2
AV,Ecuador,Mexico,2,0,2
F9,United States,United States,7,9,7
SK,Italy,Finland,0,1,0
LX,Italy,Spain,3,5,3
CA,Italy,Hong Kong,0,2,0
NZ,New Zealand,Cook Islands,0,1,0
LH,Italy,Armenia,1,0,1
U2,Italy,Iceland,34,19,34
QR,Sweden,Pakistan,1,0,1
UX,Italy,Peru,7,28,7
AA,Costa Rica,United States,3,0,3
OS,Albania,United States,1,0,1
BA,Italy,United Kingdom,88,85,87
GR,Guernsey,United Kingdom,0,2,0
ET,Italy,Ethiopia,6,5,6
KM,Italy,Portugal,0,1,0
TK,Italy,Mauritius,1,0,1
W6,Cyprus,Romania,0,1,0
FR,France,France,0,2,0
LX,Switzerland,Canada,0,1,0
FR,Poland,Portugal,1,0,1
XZ,Italy,Spain,0,1,0
KL,France,Peru,0,1,0
6E,United Arab Emirates,Singapore,0,1,0
HY,Turkey,Uzbekistan,0,1,0
FZ,Italy,Djibouti,0,1,0
IB,Italy,Uruguay,2,0,2
HV,Italy,France,70,138,69
AV,Spain,Chile,5,1,5
W6,Romania,France,2,1,2
EY,Australia,,1,0,1
VN,Laos,Vietnam,0,1,0
LH,Italy,Jordan,1,1,1
6E,India,Italy,0,2,0
FR,Netherlands,Portugal,0,3,0
DY,Norway,United Kingdom,0,1,0
FI,Denmark,Canada,0,1,0
FB,Italy,,0,1,0
W6,Romania,Tunisia,0,1,0
UO,Hong Kong,Taiwan,0,1,0
TB,Italy,Belgium,0,1,0
LS,United Kingdom,Italy,14,7,14
W6,Albania,Italy,63,68,62
SQ,Australia,Italy,9,15,9
ET,Italy,Namibia,8,3,8
EY,Italy,Philippines,0,3,0
EN,Italy,Japan,0,8,0
W6,Romania,Greece,0,2,0
FJ,Fiji,Japan,3,1,3
FD,Vietnam,Cambodia,0,1,0
BR,Italy,Philippines,0,1,0
VY,Italy,Dominican Republic,0,1,0
TR,Greece,Australia,1,0,1
U2,Czech Republic,Italy,13,0,13
AV,Spain,Colombia,14,11,14
TK,Turkey,Turkey,47,15,47
LA,Italy,Chile,1,13,1
AK,Sri Lanka,Singapore,0,1,0
LH,Italy,Indonesia,0,5,0
KL,Slovenia,United States,1,0,1
XJ,Thailand,Australia,0,2,0
OS,Austria,Germany,2,0,2
VY,Portugal,Netherlands,1,0,1
TR,Germany,Australia,1,0,1
TK,Singapore,France,0,1,0
AZ,Italy,Kenya,2,9,2
TK,Sweden,Pakistan,0,1,0
FR,Croatia,Italy,20,23,20
N0,Italy,,0,6,0
TK,Italy,Cameroon,0,5,0
BA,Spain,United Kingdom,1,1,1
TS,Canada,Italy,3,4,3
LH,Italy,Estonia,7,0,7
5W,United Arab Emirates,Albania,2,2,2
XZ,Italy,United Kingdom,0,1,0
CX,Italy,,0,2,0
OK,Egypt,Czech Republic,0,1,0
W6,France,Romania,2,1,2
OW,Kenya,Kenya,1,8,1
AF,Italy,Costa Rica,3,9,3
AZ,Portugal,Italy,0,1,0
DY,Portugal,Norway,0,1,0
FR,United Kingdom,Germany,0,1,0
AR,Argentina,Spain,0,1,0
LH,Germany,United States,1,7,1
U2,Italy,Tunisia,0,4,0
JU,Serbia,Italy,7,2,7
LX,Spain,Italy,3,1,3
QH,Vietnam,Vietnam,5,3,5
TB,Mexico,Belgium,0,2,0
FR,Poland,,0,1,0
FR,Italy,Saudi Arabia,0,3,0
BA,United States,Colombia,0,1,0
W9,United Kingdom,Romania,1,0,1
JQ,South Korea,Australia,1,1,1
B6,United States,Colombia,0,1,0
UX,Portugal,Spain,0,1,0
FR,Slovakia,Croatia,0,1,0
TR,Malaysia,Singapore,1,0,1
KL,United States,Mexico,0,1,0
AD,Italy,Brazil,0,3,0
QR,Mozambique,Italy,0,3,0
AV,United States,Colombia,2,3,2
CI,Italy,Vietnam,0,5,0
NO,Italy,,0,3,0
JU,Italy,Austria,0,1,0
XZ,Italy,Portugal,0,1,0
Y4,Mexico,Canada,0,1,0
E9,Spain,Mexico,1,1,1
FR,Denmark,United Kingdom,2,0,2
OK,Italy,Czech Republic,0,1,0
AZ,Italy,Norway,0,2,0
CX,Italy,Philippines,0,1,0
LH,Norway,Italy,7,8,7
H4,Moldova,Germany,0,1,0
HV,France,,0,1,0
VY,Germany,Spain,4,4,4
W6,Italy,Armenia,19,8,19
AY,Finland,Estonia,2,0,2
UX,Italy,United States,1,1,1
NO,Jamaica,Italy,1,0,1
EK,Italy,Nepal,0,3,0
FZ,Albania,United Arab Emirates,0,1,0
W6,Poland,Spain,1,1,1
U2,Italy,Bulgaria,0,1,0
LO,Italy,Azerbaijan,0,1,0
W6,Italy,Maldives,0,17,0
FR,Italy,Canada,0,2,0
W6,Albania,Germany,0,3,0
W9,United Kingdom,Turkey,1,1,1
KL,Spain,United Arab Emirates,2,0,2
VY,Chile,Italy,0,4,0
BA,Italy,Indonesia,0,2,0
V7,Italy,United Kingdom,0,1,0
AU,Canada,Mexico,0,2,0
IB,Belgium,Spain,1,0,1
TK,Italy,Mali,0,1,0
KE,South Korea,Spain,0,1,0
LO,Germany,Poland,0,1,0
AV,Spain,Costa Rica,5,0,5
UX,Italy,Spain,6,28,6
W6,Italy,Japan,0,2,0
MU,China,Italy,0,1,0
TK,Saudi Arabia,Italy,0,1,0
OB,Bolivia,Bolivia,0,4,0
FR,Denmark,Germany,0,2,0
U2,Spain,Switzerland,1,0,1
BZ,Israel,Greece,1,0,1
BA,United States,Italy,25,0,25
V7,Spain,Spain,2,2,2
SN,Italy,United States,0,5,0
B6,United States,,0,1,0
FZ,Sudan,Saudi Arabia,2,0,2
EK,Philippines,Austria,1,0,1
ET,South Africa,Italy,1,0,1
SV,Italy,United Arab Emirates,2,1,2
TX,France,French Polynesia,0,1,0
OS,Italy,Netherlands,0,1,0
SV,Italy,Thailand,24,59,24
AZ,Italy,Singapore,0,6,0
BS,Bangladesh,Bangladesh,0,5,0
OS,Switzerland,Austria,1,2,1
TK,Tunisia,Turkey,1,0,1
SQ,Italy,Vietnam,1,18,1
UX,United States,Italy,2,0,2
TB,Italy,Morocco,0,10,0
SQ,Italy,China,0,1,0
5W,United Arab Emirates,Italy,0,4,0
HU,China,Italy,0,2,0
IB,Spain,Belgium,0,1,0
OV,Saudi Arabia,Oman,3,0,3
QF,Italy,Australia,2,5,2
XZ,Romania,Italy,10,0,10
UX,Belgium,Spain,0,2,0
JA,Argentina,Peru,0,1,0
VS,United Kingdom,Barbados,0,1,0
EK,Italy,Vietnam,0,2,0
JL,Germany,Japan,1,1,1
W6,Sweden,Italy,1,0,1
FR,Portugal,Portugal,23,24,23
KL,The Bahamas,Germany,0,1,0
TP,Spain,Brazil,0,3,0
EK,Italy,New Zealand,1,1,1
"",Switzerland,Republic of Macedonia,1,0,1
AF,Japan,Italy,2,0,2
FD,Cambodia,Thailand,0,2,0
FR,France,Malta,0,2,0
CM,Argentina,Colombia,1,1,1
VY,United Kingdom,France,2,0,2
HV,Portugal,Italy,1,0,1
ET,Austria,Madagascar,3,1,3
FR,Lithuania,Italy,0,11,0
SK,Sweden,Sweden,0,3,0
KL,Italy,India,3,1,3
AI,United Arab Emirates,Australia,0,2,0
AV,Spain,Peru,1,0,1
OB,Bolivia,Brazil,0,1,0
AF,France,Denmark,1,0,1
G3,Argentina,Brazil,0,1,0
MU,Italy,New Zealand,0,3,0
SA,Mauritius,South Africa,0,1,0
DL,Cuba,United States,1,0,1
U2,Italy,Belgium,0,1,0
SV,Italy,Indonesia,0,1,0
IB,Italy,Morocco,0,11,0
QR,Italy,Seychelles,3,7,3
OS,Austria,,0,5,0
FR,Jordan,Romania,2,0,2
LO,Italy,Armenia,4,0,4
EI,Spain,Luxembourg,0,1,0
AR,Italy,Bolivia,0,3,0
AF,Italy,Burkina Faso,1,0,1
OR,Spain,Netherlands,1,0,1
BR,Italy,Australia,0,1,0
KL,Netherlands,Finland,2,0,2
TR,Indonesia,Singapore,3,4,3
TK,Lebanon,Italy,0,1,0
AR,Argentina,Brazil,0,2,0
DL,Germany,Mexico,1,0,1
GF,Thailand,Italy,0,6,0
EY,Maldives,United Arab Emirates,1,0,1
W6,Portugal,Hungary,0,1,0
SQ,United Kingdom,Indonesia,1,0,1
EY,Italy,Sri Lanka,0,2,0
RJ,Israel,United Arab Emirates,1,0,1
XY,Saudi Arabia,United Arab Emirates,1,0,1
W6,Romania,Italy,76,64,75
ZB,Italy,Albania,0,41,0
BF,France,Réunion,1,0,1
AV,Colombia,Spain,4,0,4
SN,Italy,Cameroon,1,0,1
U2,Switzerland,France,2,0,2
FR,Italy,Costa Rica,0,2,0
W6,Spain,Armenia,0,1,0
AY,Sweden,Finland,1,0,1
VJ,Vietnam,Indonesia,0,3,0
IB,Morocco,Italy,0,1,0
EK,Italy,Botswana,0,2,0
SV,Austria,,2,1,2
UX,Italy,Bolivia,2,0,2
MS,Jordan,Egypt,0,3,0
QR,Sri Lanka,Italy,1,0,1
AZ,India,Italy,3,12,3
FR,Romania,Italy,39,34,39
V7,Italy,Spain,40,51,40
TK,Thailand,Italy,0,6,0
W9,United Kingdom,Italy,6,2,6
TK,Italy,Uzbekistan,7,9,7
LH,Germany,China,0,1,0
2W,Mexico,Italy,0,1,0
MM,Japan,China,0,1,0
LH,Republic of Ireland,Argentina,1,0,1
EY,Philippines,Italy,1,1,1
FR,Belgium,Germany,0,1,0
FR,Morocco,France,1,1,1
LH,Italy,Costa Rica,0,3,0
BN,Italy,Italy,0,1,0
MS,Germany,Egypt,0,1,0
A3,Greece,United Kingdom,1,1,1
F9,United States,Dominican Republic,0,1,0
XZ,Italy,Germany,0,1,0
TK,Italy,Ecuador,0,4,0
AK,Indonesia,Maldives,0,2,0
IB,Costa Rica,Italy,0,1,0
WY,Italy,Maldives,0,1,0
FR,Belgium,Austria,3,0,3
KU,Kuwait,Philippines,1,0,1
BR,Japan,Italy,0,2,0
KC,Kazakhstan,Italy,1,1,1
IB,Spain,Netherlands,0,2,0
PC,United Arab Emirates,Turkey,1,1,1
NZ,New Zealand,Australia,2,0,2
QR,Italy,Egypt,0,1,0
LO,United Kingdom,Poland,0,1,0
W6,Germany,Italy,10,10,10
H2,Colombia,,0,2,0
TK,Italy,Venezuela,5,2,5
VJ,Taiwan,,0,1,0
DL,France,United States,4,0,4
FD,Indonesia,Thailand,0,4,0
OS,Italy,,0,3,0
HC,Senegal,Italy,0,6,0
G8,India,,0,1,0
6E,Italy,,0,1,0
CA,Italy,South Korea,0,12,0
QR,Vietnam,Spain,0,3,0
IW,Indonesia,Indonesia,0,1,0
RO,Romania,Romania,0,2,0
SK,France,Norway,1,4,1
PC,Germany,Turkey,2,2,2
FR,Italy,India,0,2,0
AM,Mexico,Italy,0,4,0
PR,Canada,Philippines,0,5,0
IB,Peru,Italy,1,1,1
OS,Belgium,Austria,2,1,2
AF,France,United Kingdom,1,0,1
LH,Netherlands,Italy,2,1,2
AZ,Spain,United States,1,1,1
FI,Iceland,Italy,1,1,1
BY,Spain,United Kingdom,0,1,0
DL,Italy,Mexico,1,0,1
U2,Greece,France,1,0,1
FR,Hungary,Italy,31,18,31
WY,Bangladesh,Italy,0,2,0
KL,Italy,Morocco,1,2,1
BW,United States,Jamaica,0,2,0
LX,Italy,Portugal,0,7,0
U2,France,France,15,1,15
CA,China,China,0,1,0
3U,United Arab Emirates,China,0,2,0
AF,Canada,Italy,2,0,2
EK,Indonesia,France,0,1,0
TR,Germany,Singapore,1,0,1
QV,Laos,Laos,0,1,0
V7,Italy,Greece,504,484,499
W6,Italy,Luxembourg,0,2,0
JQ,Japan,Japan,4,1,4
UA,Belgium,Guatemala,1,1,1
FR,Italy,Moldova,0,9,0
KL,Italy,Colombia,2,17,2
CZ,Italy,China,0,7,0
AY,Italy,Thailand,5,1,5
KM,Italy,Germany,0,2,0
FR,Portugal,Greece,0,2,0
W6,Spain,Albania,1,1,1
WS,United Kingdom,Canada,0,1,0
LY,Thailand,Italy,0,1,0
E5,Italy,Egypt,28,106,28
LH,France,Italy,1,1,1
TK,Italy,Iran,1,12,1
XK,Italy,France,0,2,0
AY,South Korea,Switzerland,1,0,1
KL,Finland,Netherlands,1,0,1
U2,Spain,Netherlands,0,1,0
AZ,Italy,Ecuador,0,2,0
FR,Norway,Italy,0,6,0
U2,Germany,Italy,36,10,36
TK,Italy,Pakistan,0,8,0
V7,Italy,Morocco,0,1,0
V7,Italy,,0,14,0
PR,United States,Australia,2,0,2
PC,Italy,Georgia,2,12,2
5J,Thailand,Philippines,5,0,5
NP,Sudan,Italy,0,1,0
SN,Ivory Coast,Germany,2,0,2
TS,Canada,Mexico,1,1,1
BA,Germany,United States,1,1,1
IB,Spain,Israel,1,0,1
BA,United States,The Bahamas,0,1,0
LX,France,United Arab Emirates,1,0,1
BA,Germany,Mexico,0,2,0
VN,Vietnam,Vietnam,10,1,10
IB,Colombia,Italy,2,0,2
GQ,Bulgaria,Greece,1,0,1
UX,Spain,Argentina,0,2,0
KM,Belgium,Malta,0,1,0
EW,Germany,Spain,0,6,0
BQ,Italy,Spain,1,0,1
EW,Greece,Italy,0,1,0
KL,Germany,Italy,3,0,3
XZ,Italy,United Arab Emirates,0,1,0
UA,United States,Mexico,1,0,1
CM,Colombia,Cuba,1,0,1
LH,Italy,Morocco,2,1,2
FR,Austria,Lithuania,0,1,0
PG,Thailand,Thailand,40,51,40
FR,France,Spain,4,4,4
AY,United States,Italy,0,1,0
