carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
DY,France,Sweden,0,1,0
MK,Mauritius,Portugal,0,1,0
V7,Italy,Denmark,1,2,1
W6,Italy,Slovakia,0,1,0
KL,Italy,Belgium,2,1,2
EW,Denmark,Italy,0,1,0
FR,Germany,Poland,2,0,2
QR,Norway,India,1,0,1
FR,Malta,Cyprus,1,0,1
4Y,Germany,Mexico,0,2,0
W6,Italy,Republic of Ireland,0,2,0
AZ,Italy,Greece,7,123,7
CI,Italy,Indonesia,3,5,3
5J,Singapore,Philippines,0,2,0
OS,Italy,Croatia,1,2,1
C3,Finland,Republic of Kosovo,0,1,0
KM,Italy,,0,2,0
UX,Panama,Italy,0,4,0
IB,Spain,Chile,2,1,2
T6,Philippines,Philippines,0,1,0
AF,Italy,Republic of the Congo,1,1,1
DL,United States,Aruba,1,0,1
QZ,Malaysia,Indonesia,0,6,0
LH,Italy,United Kingdom,23,12,23
OS,Italy,Cambodia,0,2,0
AF,France,Romania,0,3,0
SL,Thailand,India,0,1,0
VY,Spain,Cape Verde,1,2,1
FZ,Slovenia,United Arab Emirates,4,0,4
BR,Italy,China,0,1,0
W4,Italy,Finland,1,2,1
TK,Italy,United Arab Emirates,31,44,31
E9,Cuba,Italy,0,16,0
TK,Belgium,Turkey,1,0,1
W6,Germany,Italy,2,6,2
UX,Spain,Dominican Republic,1,2,1
W6,Republic of Macedonia,Germany,2,0,2
Q6,El Salvador,Costa Rica,0,2,0
FZ,Bulgaria,United Arab Emirates,0,1,0
TK,Republic of Ireland,,0,2,0
A3,Italy,Georgia,0,2,0
W6,Bulgaria,United Kingdom,1,2,1
BA,Italy,Brazil,2,3,2
VY,Italy,Iceland,0,1,0
JU,Italy,Bulgaria,0,1,0
G9,Pakistan,Malaysia,0,1,0
OS,Hungary,Italy,0,1,0
DD,Thailand,Thailand,7,13,7
LH,Italy,Republic of Ireland,8,5,8
SQ,Italy,Thailand,3,14,3
FR,Italy,Egypt,0,44,0
FR,Italy,Dominican Republic,0,5,0
DL,United States,Dominican Republic,2,0,2
EN,Italy,Germany,9,0,9
DY,Norway,Spain,0,1,0
EK,Portugal,Tanzania,0,3,0
CZ,Italy,Philippines,0,5,0
FR,United Kingdom,Romania,2,0,2
TK,Italy,Democratic Republic of the Congo,0,3,0
KL,Italy,Sweden,4,2,4
JU,Italy,Oman,0,1,0
FR,Israel,Cyprus,3,2,3
EW,Italy,Norway,0,1,0
LX,Italy,Costa Rica,0,1,0
EN,Italy,Brazil,0,1,0
W4,Italy,Romania,127,199,126
AI,Italy,India,0,19,0
FR,Spain,Germany,2,5,2
KL,Italy,Brazil,3,6,3
HM,South Africa,Seychelles,0,1,0
AT,Morocco,Morocco,1,1,1
W6,Italy,Malta,0,2,0
HV,France,Austria,2,0,2
CX,Vietnam,Hong Kong,0,2,0
TK,Iraq,Turkey,1,0,1
AM,Italy,El Salvador,0,1,0
IB,Brazil,Italy,1,0,1
TP,United States,Italy,6,5,6
U2,Spain,France,8,3,8
W6,France,Italy,15,29,15
VY,Italy,Netherlands,14,4,14
IB,Argentina,Spain,2,0,2
HV,Italy,Czech Republic,0,1,0
W6,Italy,Belgium,0,2,0
AZ,Italy,Nepal,0,1,0
FR,Germany,Peru,0,1,0
NO,Italy,Canada,2,0,2
N0,France,United States,3,0,3
AF,Italy,United Arab Emirates,1,2,1
V7,Italy,Norway,0,1,0
AF,Canada,Italy,1,1,1
W9,United Kingdom,Albania,1,0,1
KL,Chile,Argentina,1,0,1
LX,Italy,Poland,0,1,0
IB,Switzerland,Spain,8,3,8
QR,Malaysia,Italy,1,0,1
E5,Italy,,0,4,0
HA,United States,Australia,0,1,0
SN,United States,Italy,0,1,0
VY,United States,Italy,1,6,1
DL,United States,Canada,2,0,2
SK,Norway,Norway,2,10,2
AF,France,Greece,1,1,1
FR,Latvia,Sweden,2,0,2
W6,Cyprus,Greece,1,2,1
CX,China,Italy,0,2,0
KL,Italy,Peru,5,23,5
AZ,Italy,United Kingdom,19,31,19
AZ,Netherlands,Italy,4,10,4
AF,Denmark,France,1,0,1
QR,Italy,Philippines,1,8,1
AA,Cuba,Colombia,3,0,3
AT,Italy,Ivory Coast,0,2,0
E5,Sudan,Saudi Arabia,0,3,0
MU,Italy,New Zealand,0,1,0
SV,Saudi Arabia,Pakistan,0,1,0
EW,Czech Republic,Italy,2,0,2
AM,Netherlands,Peru,0,1,0
AC,France,Canada,1,0,1
W6,Greece,Italy,19,11,19
KL,India,Netherlands,1,0,1
AY,Italy,Finland,63,15,62
AC,Colombia,Italy,0,1,0
TS,Canada,Canada,0,3,0
DL,Italy,Canada,2,0,2
HV,Greece,Netherlands,2,2,2
SV,Italy,Saudi Arabia,1,6,1
JU,Switzerland,Bosnia and Herzegovina,1,0,1
FR,Italy,South Korea,0,1,0
LH,Germany,Japan,1,1,1
OS,Italy,United Arab Emirates,0,1,0
5J,United Arab Emirates,Philippines,0,1,0
LX,Switzerland,Portugal,0,1,0
FR,Belgium,Italy,67,69,66
HO,China,China,0,1,0
AZ,Italy,Seychelles,0,5,0
NK,United States,Puerto Rico,2,2,2
BR,Italy,Vietnam,0,7,0
FR,Italy,Japan,0,6,0
MF,Netherlands,China,0,2,0
KL,Italy,Vietnam,0,1,0
KL,Italy,Czech Republic,1,0,1
NO,Italy,Mauritius,0,1,0
AF,Italy,Kenya,1,1,1
LH,United States,Cuba,0,1,0
FJ,United States,,0,1,0
OU,Bosnia and Herzegovina,Croatia,0,6,0
LS,Greece,Italy,0,1,0
LX,Italy,Norway,1,7,1
W4,Italy,Azerbaijan,4,1,4
AF,Italy,Mayotte,0,2,0
W4,Italy,Turkey,0,4,0
U2,Belgium,France,2,0,2
LX,Italy,Paraguay,0,2,0
FR,Sweden,Austria,1,0,1
F8,Canada,United States,0,2,0
TG,Switzerland,Philippines,0,1,0
EK,Germany,Malaysia,1,0,1
SM,Germany,Egypt,0,1,0
AB,Australia,Australia,0,2,0
EK,Germany,United Arab Emirates,3,1,3
QR,Italy,India,8,6,8
HV,Senegal,Italy,0,4,0
T3,Republic of Ireland,United Kingdom,0,1,0
FR,Morocco,,0,10,0
"",Spain,United States,3,0,3
JQ,Australia,United States,1,2,1
AZ,Italy,Lebanon,0,1,0
LH,Greece,Germany,1,0,1
AD,Portugal,Brazil,0,1,0
VA,Australia,Indonesia,0,1,0
LH,Italy,Portugal,8,2,8
LA,Germany,Brazil,0,3,0
TK,Turkey,Iran,2,11,2
W4,Italy,Denmark,0,2,0
W4,Italy,Australia,0,1,0
AV,Panama,Costa Rica,0,1,0
AV,Spain,Chile,1,0,1
ET,Tanzania,United Kingdom,1,0,1
MS,Italy,Kuwait,0,1,0
NO,Italy,Cuba,13,9,13
LX,Italy,Germany,19,13,19
VJ,Vietnam,Vietnam,0,17,0
EK,Pakistan,United Kingdom,0,2,0
LX,Italy,Indonesia,0,2,0
W6,Poland,Norway,0,1,0
TK,Italy,Nigeria,0,2,0
G9,Italy,Indonesia,0,1,0
UA,Netherlands,Canada,1,2,1
FR,Belgium,Romania,0,1,0
IB,Mexico,Italy,3,2,3
PC,Italy,Iraq,0,4,0
DE,Austria,Greece,0,2,0
HV,France,Germany,0,1,0
FI,Iceland,Iceland,0,1,0
W6,Hungary,Azerbaijan,2,1,2
PC,Georgia,Italy,2,3,2
VY,Netherlands,Italy,4,1,4
MS,Italy,Tanzania,0,8,0
QR,Italy,Kazakhstan,0,1,0
E9,Spain,Cuba,2,9,2
AF,Italy,Netherlands,1,4,1
V7,France,France,3,0,3
DE,Italy,,1,2,1
QV,Vietnam,Laos,0,1,0
TR,Singapore,Thailand,1,0,1
KL,Germany,Mexico,0,1,0
BZ,Italy,Israel,0,1,0
OR,Netherlands,Aruba,1,0,1
LY,Israel,Czech Republic,1,0,1
2W,Spain,,0,1,0
FR,Morocco,Italy,50,113,50
5F,Italy,Moldova,0,23,0
AZ,Italy,Colombia,0,17,0
UA,Panama,Italy,3,2,3
NK,United States,Mexico,0,1,0
LO,Slovenia,Japan,0,12,0
FR,Italy,Maldives,0,1,0
3L,Uzbekistan,United Arab Emirates,0,1,0
VY,Spain,United Kingdom,3,0,3
UA,Panama,Germany,0,1,0
IB,Portugal,Morocco,0,2,0
TP,Portugal,France,0,3,0
EE,Italy,Germany,0,2,0
AC,United States,Italy,0,2,0
VY,Belgium,The Gambia,0,2,0
FR,Portugal,Romania,0,1,0
VY,Italy,Italy,66,42,65
DL,United States,Italy,9,0,9
EY,Spain,India,3,0,3
TP,Italy,Panama,0,1,0
LX,Italy,Denmark,1,1,1
BA,United Kingdom,Cyprus,0,1,0
AZ,Italy,South Korea,1,10,1
AM,Mexico,Sint Maarten,0,1,0
W4,Estonia,Italy,1,1,1
"",Nepal,Nepal,1,0,1
MM,Japan,Japan,0,2,0
WS,Canada,United States,0,4,0
T3,United Kingdom,United Kingdom,1,1,1
BA,United States,,0,1,0
FZ,Sri Lanka,Italy,0,2,0
AF,France,Mexico,1,0,1
TK,Slovenia,Turkey,1,2,1
TK,Malta,Germany,0,1,0
NZ,New Zealand,Singapore,0,1,0
W6,Poland,Israel,0,1,0
W6,Czech Republic,Spain,0,1,0
EK,Morocco,United Arab Emirates,1,0,1
AF,Spain,Argentina,2,0,2
ET,Tanzania,Italy,2,1,2
NO,Senegal,Italy,2,2,2
LH,Luxembourg,Kenya,1,0,1
IB,Peru,Italy,4,8,4
LH,Italy,Hong Kong,4,2,4
KM,Malta,Switzerland,0,3,0
KL,Italy,Hong Kong,0,1,0
XZ,Italy,Turkey,0,1,0
TK,France,Australia,0,1,0
IB,Spain,Morocco,0,2,0
"",Argentina,Spain,2,0,2
W4,Germany,Spain,0,1,0
OS,Bosnia and Herzegovina,Italy,1,0,1
W6,Italy,Australia,0,3,0
BT,Italy,Sweden,0,1,0
SK,Norway,Sweden,0,1,0
V7,France,Germany,0,1,0
JU,Serbia,Greece,0,1,0
A3,Israel,Greece,1,0,1
MH,Singapore,Malaysia,1,0,1
2W,Spain,Cuba,0,8,0
EY,Italy,India,6,2,6
XQ,Italy,United Arab Emirates,0,3,0
LH,Spain,Germany,3,0,3
AV,Colombia,Colombia,8,7,8
A3,Greece,France,0,4,0
MS,Italy,,0,1,0
BA,Qatar,Italy,3,0,3
LX,Italy,United Kingdom,2,2,2
Y9,United States,Italy,0,2,0
DY,Sweden,Italy,0,1,0
OD,Australia,Italy,0,1,0
UO,Hong Kong,Japan,0,1,0
U2,Italy,Brazil,0,1,0
E5,Egypt,Italy,17,5,17
VY,Italy,United States,6,9,6
PL,The Bahamas,The Bahamas,0,1,0
AA,Italy,Mexico,13,0,13
AY,Italy,Norway,1,1,1
PC,Iran,Italy,1,1,1
VY,Spain,Switzerland,1,0,1
Y4,Mexico,Italy,0,2,0
TK,Ecuador,Montenegro,0,1,0
RO,Italy,Romania,0,1,0
CZ,Italy,New Zealand,0,1,0
OS,Austria,Italy,16,11,16
V7,France,Croatia,3,1,3
LS,United Kingdom,Spain,3,1,3
U2,United Kingdom,Portugal,2,0,2
H4,Germany,Moldova,0,1,0
ET,Italy,Ethiopia,0,3,0
AA,United States,Japan,4,0,4
AF,France,Morocco,1,1,1
PC,Turkey,Kazakhstan,1,0,1
FR,Spain,Spain,95,77,94
TK,Italy,Ghana,1,4,1
AA,United States,Mexico,9,0,9
AZ,Italy,Georgia,0,3,0
WE,Thailand,Thailand,5,3,5
W4,Italy,Republic of Ireland,0,3,0
W6,Austria,Italy,2,3,2
GF,Italy,France,0,4,0
"",United States,Spain,1,0,1
PK,Pakistan,Italy,2,1,2
W6,Albania,Spain,0,1,0
FZ,Italy,Sri Lanka,0,3,0
AC,Italy,Cuba,0,1,0
LH,South Africa,Italy,3,0,3
OS,Moldova,Belgium,1,0,1
LH,Italy,Lithuania,0,1,0
RJ,Italy,Egypt,0,2,0
U2,United Kingdom,Albania,0,1,0
SK,Denmark,Denmark,0,1,0
PC,Turkey,Italy,32,22,32
AY,Norway,Italy,2,0,2
EW,Greece,Italy,0,2,0
PC,Turkey,Lebanon,0,1,0
U2,United Kingdom,Spain,6,1,6
OS,Italy,Brazil,0,1,0
OS,Austria,United Kingdom,1,0,1
BA,Italy,Spain,1,1,1
AV,Colombia,,0,1,0
W6,Turkey,Italy,0,4,0
RO,Italy,Moldova,0,1,0
SQ,Italy,Japan,1,0,1
AT,Italy,Senegal,5,13,5
LH,Italy,South Korea,12,2,12
PC,Germany,Kazakhstan,5,4,5
U2,Italy,,0,37,0
5J,Japan,United Arab Emirates,0,1,0
AF,Italy,Sint Maarten,1,1,1
LH,Germany,Greece,0,1,0
W6,Republic of Macedonia,Italy,4,1,4
JQ,Thailand,Australia,0,3,0
AF,Italy,Paraguay,0,4,0
VJ,Thailand,Australia,0,1,0
SQ,Japan,Italy,0,1,0
BI,United Arab Emirates,Indonesia,1,0,1
QR,Qatar,United Arab Emirates,1,0,1
SK,Norway,Bulgaria,0,1,0
AA,United States,United States,52,0,51
W4,Italy,Iceland,31,97,31
U2,United Kingdom,Italy,73,7,72
SK,Germany,Denmark,2,1,2
LA,Peru,Spain,1,0,1
DE,Italy,United States,5,7,5
FR,Norway,Spain,1,0,1
AF,Italy,Algeria,1,0,1
MU,Italy,Hong Kong,0,4,0
PC,Italy,India,0,1,0
BA,Mauritius,United Kingdom,1,1,1
AT,Tunisia,Morocco,0,1,0
EY,Bahrain,India,1,0,1
KL,Argentina,Italy,0,1,0
EW,Italy,Germany,195,147,193
IT,Taiwan,Thailand,0,1,0
HV,Portugal,Italy,0,6,0
AV,Paraguay,Mexico,1,1,1
LH,Georgia,Italy,2,0,2
AZ,Italy,Israel,3,11,3
BT,Lithuania,Latvia,2,0,2
FR,Spain,,0,3,0
FR,Spain,Belgium,5,3,5
TP,Brazil,Spain,0,1,0
OS,Austria,Austria,1,2,1
LA,Argentina,Spain,0,2,0
DY,Finland,Republic of Kosovo,0,1,0
"",Switzerland,Republic of Kosovo,1,0,1
EK,United Arab Emirates,Hong Kong,1,0,1
OZ,Italy,Japan,2,0,2
OS,Germany,Albania,1,1,1
AS,United States,Australia,0,1,0
FR,Cyprus,Malta,0,8,0
W6,Poland,Georgia,1,0,1
EI,United States,Italy,1,4,1
JQ,Japan,Japan,2,0,2
TK,Italy,Israel,2,0,2
GE*,South Africa,South Africa,2,0,2
BZ,Israel,Czech Republic,0,1,0
MH,Italy,,0,1,0
FR,Italy,Serbia,0,8,0
SV,Italy,Oman,3,0,3
CY,Cyprus,Italy,1,0,1
AT,Italy,Burkina Faso,0,2,0
VE,Colombia,Italy,0,1,0
EK,United Arab Emirates,Thailand,0,1,0
EK,United Arab Emirates,United Arab Emirates,0,3,0
EK,Sri Lanka,Italy,1,0,1
FR,Italy,Bulgaria,27,95,27
QR,Italy,Australia,7,21,7
LH,Italy,Kenya,9,1,9
IB,France,Costa Rica,0,1,0
ME,Lebanon,Turkey,0,2,0
AF,Italy,Jamaica,0,1,0
TK,Seychelles,Italy,0,1,0
WS,Italy,,0,3,0
MF,China,Italy,0,1,0
PR,Malaysia,Japan,1,0,1
TS,Canada,France,0,1,0
FR,Hungary,Greece,0,1,0
W4,Italy,Egypt,1,3,1
IB,El Salvador,Italy,0,2,0
N0,United States,Norway,1,0,1
U2,Croatia,Italy,7,2,7
FR,Italy,,0,223,0
FZ,Italy,Maldives,3,15,3
NK,Colombia,Italy,0,2,0
VY,Spain,Morocco,8,2,8
JA,Chile,Brazil,0,1,0
AV,Costa Rica,Italy,0,4,0
NZ,Cook Islands,Italy,0,2,0
QH,United Kingdom,Vietnam,0,1,0
TK,Tunisia,,0,4,0
W4,Georgia,Italy,2,4,2
DL,Belgium,United States,1,0,1
QR,Italy,Cambodia,0,1,0
IB,Italy,Uruguay,1,2,1
LH,Argentina,Italy,0,3,0
ET,Italy,Kenya,6,7,6
VJ,Vietnam,Taiwan,0,2,0
AT,Germany,Morocco,0,2,0
CM,Panama,Panama,2,2,2
OS,Poland,Italy,0,3,0
"",Peru,Colombia,2,0,2
MS,Italy,Uganda,0,1,0
G9,United Arab Emirates,Nepal,2,0,2
JU,Italy,Mauritius,0,1,0
FY,Malaysia,Malaysia,5,5,5
QR,Italy,Kenya,1,0,1
LH,Italy,France,18,14,18
KM,Italy,Greece,0,7,0
TK,Iraq,Italy,1,0,1
IB,Germany,United States,2,0,2
AM,Costa Rica,Italy,0,2,0
SN,Belgium,Czech Republic,2,0,2
EK,Spain,United Arab Emirates,0,1,0
OS,Italy,Maldives,0,1,0
ET,Republic of the Congo,Italy,1,0,1
FZ,Albania,Tanzania,0,1,0
QR,Japan,Italy,1,0,1
W4,Italy,Italy,934,1099,925
AZ,Italy,Switzerland,6,39,6
E9,Spain,Costa Rica,0,1,0
UA,Brazil,Italy,0,1,0
AZ,Italy,United Arab Emirates,0,7,0
FR,Italy,United Arab Emirates,0,12,0
AF,Italy,Egypt,1,0,1
EK,India,Italy,5,4,5
LH,Italy,Angola,4,0,4
KL,Italy,Singapore,1,0,1
TG,Thailand,Japan,0,2,0
AF,Chile,France,0,1,0
OS,Italy,Seychelles,0,1,0
FR,Belgium,Denmark,1,0,1
TK,Slovenia,Thailand,0,3,0
BT,Italy,Lithuania,2,0,2
W6,Belgium,Greece,0,1,0
AF,Italy,Tunisia,0,1,0
U2,Italy,Netherlands,422,95,418
SN,Italy,Belgium,50,83,50
W9,Italy,United Kingdom,11,13,11
AF,Italy,Colombia,11,19,11
VY,France,Portugal,1,24,1
QR,Italy,Nepal,7,6,7
W6,Israel,Brazil,0,2,0
AA,United States,Dominican Republic,2,0,2
UX,Dominican Republic,Italy,0,12,0
BN,Italy,Italy,0,2,0
AF,United States,French Polynesia,1,1,1
FR,Italy,Sri Lanka,0,3,0
OG,Italy,Canada,1,0,1
HV,Republic of Ireland,France,1,0,1
7C,Japan,South Korea,2,0,2
XR,Greece,Italy,0,1,0
Y4,Peru,Italy,0,1,0
AF,Italy,Ecuador,0,1,0
LX,Slovenia,United States,0,1,0
EI,United Kingdom,United States,1,0,1
EW,Italy,Serbia,1,0,1
LO,Czech Republic,,1,4,1
MS,Italy,China,0,5,0
TP,Italy,Canada,3,6,3
W4,Albania,France,1,0,1
EK,Malaysia,Italy,1,3,1
U2,Italy,Malta,91,22,90
UX,Cuba,Italy,0,5,0
"",Colombia,Dominican Republic,5,1,5
MS,Italy,Bangladesh,0,1,0
WY,Turkey,Australia,0,1,0
SL,Malaysia,Singapore,0,1,0
KL,Colombia,Germany,0,1,0
AC,Italy,El Salvador,0,1,0
AZ,Italy,El Salvador,0,1,0
AD,Brazil,Brazil,0,23,0
W6,Italy,Croatia,0,6,0
A3,Egypt,Italy,0,6,0
VY,Argentina,Italy,4,6,4
UL,India,Sri Lanka,1,0,1
"",Italy,Republic of Kosovo,1,0,1
EY,Malaysia,Italy,0,3,0
QF,Italy,United States,0,11,0
MS,Italy,Kenya,0,3,0
AY,Finland,Estonia,0,1,0
BT,Norway,,0,2,0
AT,Ghana,Italy,0,4,0
OS,Austria,Romania,1,1,1
KL,The Bahamas,Italy,1,0,1
KL,Netherlands,France,1,0,1
AV,Brazil,Aruba,1,0,1
BJ,United Kingdom,Tunisia,1,0,1
FR,Italy,China,0,3,0
FI,United Kingdom,Iceland,2,0,2
HV,Netherlands,Iceland,1,0,1
3O,Italy,,0,1,0
VY,United Kingdom,Spain,6,2,6
"",Tanzania,,0,1,0
FR,Jordan,Italy,4,2,4
SV,Italy,Mauritius,2,26,2
BA,United Kingdom,France,1,0,1
RJ,Tunisia,Jordan,2,0,2
AF,Israel,Brazil,0,1,0
UK,India,Italy,0,2,0
6E,Saudi Arabia,India,2,1,2
CZ,China,Indonesia,0,2,0
W4,Republic of Kosovo,Italy,1,3,1
TK,Switzerland,Kenya,1,2,1
GF,Italy,Sri Lanka,0,2,0
VY,Italy,Réunion,0,2,0
LX,Italy,Australia,0,1,0
CM,Panama,Colombia,1,0,1
AZ,Italy,Dominican Republic,0,6,0
W6,France,,0,5,0
MU,Italy,Japan,0,16,0
OU,Italy,Croatia,1,4,1
AF,Brazil,Italy,2,2,2
SV,Germany,Thailand,0,1,0
EY,Argentina,Thailand,1,0,1
W6,Italy,United States,0,2,0
SV,Italy,Tanzania,3,7,3
BA,United Kingdom,,0,1,0
Z9,Malaysia,Malaysia,0,7,0
EW,Portugal,Germany,1,0,1
BT,Italy,,0,2,0
TK,Tunisia,Qatar,0,2,0
LH,United Kingdom,United States,0,2,0
5W,United Arab Emirates,Israel,1,0,1
RJ,Thailand,Italy,0,2,0
U2,Italy,Germany,128,26,127
W6,Italy,Austria,24,33,24
KS,Romania,Romania,0,3,0
IB,Canada,Italy,0,1,0
TP,Portugal,Venezuela,1,0,1
FR,Bulgaria,Italy,7,11,7
AF,Denmark,Italy,0,1,0
H2,Chile,United States,0,2,0
RJ,Israel,Jordan,1,0,1
KL,Italy,Norway,12,3,12
B6,United States,Aruba,0,2,0
LA,Bolivia,Chile,0,3,0
KL,France,Netherlands,2,3,2
PG,Thailand,Singapore,1,0,1
QR,Italy,Myanmar,0,1,0
FR,Spain,United Kingdom,9,1,9
AF,Norway,Italy,1,0,1
IB,Italy,Puerto Rico,1,0,1
AF,Cuba,Italy,3,0,3
KL,Luxembourg,,0,1,0
TK,Italy,French Polynesia,0,1,0
AT,Italy,Nigeria,1,0,1
EY,United Kingdom,Philippines,1,0,1
W6,Italy,Hungary,112,109,111
EK,Italy,United States,67,28,66
W4,Albania,Italy,34,38,34
OS,Italy,Moldova,2,0,2
WB,Kenya,Italy,0,3,0
UX,Panama,Spain,1,0,1
FR,Lithuania,Italy,2,5,2
WJ,Argentina,Brazil,0,2,0
QR,Italy,Seychelles,6,5,6
SS,France,Martinique,1,0,1
AF,Italy,Cayman Islands,0,2,0
EK,Australia,France,0,2,0
SA,Namibia,Italy,0,1,0
VY,Italy,Chile,0,3,0
CM,Cuba,Peru,1,0,1
I2,Spain,United Kingdom,1,0,1
SQ,Italy,New Zealand,0,1,0
IB,Italy,United Kingdom,0,1,0
F8,Canada,Canada,0,6,0
UX,Spain,Portugal,1,3,1
KL,Italy,Morocco,1,1,1
LA,Peru,Italy,1,9,1
EW,Italy,Sweden,2,11,2
FR,United Kingdom,Spain,6,7,6
LH,France,Italy,3,7,3
A3,Slovakia,Greece,0,1,0
WT,Spain,Italy,0,1,0
SL,Thailand,Thailand,0,1,0
CX,United Kingdom,Australia,2,0,2
FD,Thailand,Maldives,0,2,0
XJ,Japan,Thailand,0,1,0
KL,Italy,Chile,1,0,1
FR,Bosnia and Herzegovina,Germany,1,0,1
FR,Italy,Turkey,0,28,0
AF,Réunion,Italy,0,2,0
FZ,Tanzania,Italy,4,0,4
FR,Italy,Iceland,0,6,0
CX,Italy,,0,3,0
UP,The Bahamas,The Bahamas,0,1,0
U2,Switzerland,Netherlands,1,1,1
DE,Germany,Cuba,3,1,3
NK,United States,Peru,0,2,0
LA,Ecuador,Italy,0,1,0
TP,Portugal,Switzerland,3,0,3
EK,Hong Kong,Italy,2,0,2
LH,Italy,Ecuador,0,4,0
V7,Spain,Morocco,0,1,0
LX,Italy,Namibia,0,1,0
3O,Morocco,Italy,54,11,53
AF,United States,Italy,11,3,11
W6,Albania,Italy,19,40,19
PC,Italy,,0,10,0
DY,Sweden,Denmark,0,4,0
IB,Brazil,France,1,0,1
G9,Italy,Kenya,1,0,1
LH,Austria,United States,0,3,0
AZ,Italy,Guadeloupe,0,2,0
BA,United Arab Emirates,United States,0,1,0
TK,Spain,Peru,0,1,0
AC,United States,United States,0,5,0
LX,Italy,Cuba,2,7,2
DL,Italy,United States,80,0,79
FR,Italy,India,0,8,0
ID,Indonesia,,0,1,0
XC,Belgium,Turkey,0,1,0
LH,Germany,Mexico,3,2,3
W4,Italy,Canada,0,2,0
BA,Mauritius,Portugal,0,2,0
EN,France,Spain,0,2,0
VY,Spain,India,0,1,0
NO,Jordan,Italy,2,0,2
QR,Italy,Malaysia,8,3,8
UA,Guatemala,Italy,0,1,0
WS,Canada,Italy,0,1,0
SK,Belgium,Denmark,0,1,0
PM,Spain,Italy,0,2,0
AF,Italy,China,1,5,1
EY,Germany,India,2,2,2
FR,Italy,Georgia,0,4,0
WY,Italy,Sri Lanka,0,4,0
W6,Israel,Cyprus,2,0,2
U8,Israel,Italy,0,3,0
OD,Indonesia,Malaysia,0,1,0
EK,Czech Republic,Japan,0,1,0
LO,South Korea,Italy,0,1,0
FR,Italy,Western Sahara,0,1,0
PC,Turkey,Cyprus,2,0,2
LA,France,Brazil,0,1,0
NK,Dominican Republic,Italy,0,1,0
OS,France,Greece,0,1,0
FR,Malta,Italy,43,47,43
EW,Portugal,Italy,0,3,0
SV,Italy,Malaysia,5,14,5
FR,Portugal,United Kingdom,3,6,3
ET,Italy,Madagascar,12,15,12
AP,Italy,Greece,0,4,0
TP,Venezuela,Spain,0,1,0
UA,United States,Peru,1,1,1
MU,Hong Kong,,0,1,0
FR,Belgium,Republic of Ireland,0,1,0
"",Cuba,Colombia,1,0,1
SV,Saudi Arabia,,3,0,3
KL,United Kingdom,Nigeria,1,0,1
U8,Italy,Israel,0,1,0
LA,Colombia,Mexico,0,2,0
D7,Indonesia,Maldives,0,1,0
W4,Morocco,Italy,20,2,20
KL,Italy,Nicaragua,0,3,0
XZ,Italy,Austria,0,1,0
IB,Cuba,Italy,2,1,2
AZ,Italy,Costa Rica,0,2,0
JQ,Indonesia,Italy,0,1,0
EK,France,Maldives,1,0,1
AR,Brazil,Argentina,0,5,0
W6,Germany,Poland,1,0,1
"",Colombia,Italy,0,1,0
EI,Italy,United States,35,5,35
AT,Senegal,Italy,0,5,0
CM,Venezuela,Panama,2,0,2
FR,Czech Republic,Spain,0,4,0
W6,Romania,Spain,2,3,2
TP,Senegal,Italy,1,1,1
U2,France,Germany,3,3,3
W6,Italy,Guadeloupe,0,1,0
LA,Argentina,Italy,3,4,3
LX,Netherlands,Italy,0,1,0
U2,Italy,Saudi Arabia,0,1,0
AF,France,Vietnam,0,1,0
IB,Colombia,Netherlands,1,0,1
TF,Sweden,Latvia,0,1,0
FR,Belgium,Austria,0,2,0
FD,Thailand,Australia,0,1,0
FR,Luxembourg,Italy,1,9,1
LH,Italy,Denmark,4,4,4
AM,United Kingdom,Colombia,0,2,0
AZ,Italy,Austria,0,1,0
JU,Italy,Montenegro,0,8,0
CZ,Austria,Australia,0,1,0
EK,India,United Arab Emirates,2,0,2
FO,Argentina,Spain,0,1,0
AT,Ivory Coast,Italy,0,3,0
VY,Spain,,0,1,0
AP,Italy,Italy,0,5,0
G9,Italy,Bangladesh,1,1,1
FR,Poland,Poland,3,0,3
W6,Romania,Poland,0,2,0
TK,Belgium,New Zealand,0,1,0
AZ,Italy,Mozambique,0,1,0
LH,Italy,Maldives,0,7,0
FR,Italy,Argentina,0,1,0
AZ,Italy,Croatia,0,9,0
IB,Spain,Panama,1,0,1
PC,Turkey,Egypt,2,0,2
OV,Oman,Thailand,0,3,0
FR,Italy,Latvia,2,20,2
GF,Italy,Pakistan,0,2,0
FD,Cambodia,Indonesia,0,3,0
LX,Singapore,Italy,1,0,1
VB,Cuba,Mexico,5,2,5
KL,Italy,Belize,0,1,0
EK,Italy,Pakistan,1,3,1
W6,Italy,Sweden,1,9,1
UX,Spain,Italy,9,31,9
MH,United Kingdom,Australia,2,0,2
G3,Brazil,Dominican Republic,0,1,0
BA,United States,Spain,3,0,3
U2,France,Morocco,4,1,4
ET,Italy,Democratic Republic of the Congo,0,1,0
AZ,Italy,Tanzania,0,3,0
EW,France,Germany,1,1,1
A3,Germany,Greece,1,3,1
OS,Italy,Netherlands,0,2,0
AZ,Italy,Sweden,0,1,0
SM,Italy,,0,1,0
D7,Indonesia,India,0,1,0
IB,United States,United States,0,1,0
