carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
UG,Tunisia,Italy,0,3,0
NO,United States,Italy,1,2,1
4Z,South Africa,South Africa,3,4,3
NO,Egypt,Italy,12,1,12
KU,Italy,Philippines,4,9,4
EK,Philippines,Italy,0,3,0
DY,Italy,Sweden,0,49,0
IB,Italy,Senegal,6,8,6
IB,Italy,United States,14,93,14
LA,Peru,Peru,2,9,2
AZ,Italy,Mexico,0,75,0
FR,Italy,Austria,250,261,248
TG,Thailand,Thailand,14,13,14
LH,Italy,Canada,7,34,7
LX,Italy,,0,24,0
U2,Italy,Spain,1117,231,1106
IB,Portugal,Italy,6,7,6
FR,Italy,Czech Republic,127,156,126
BA,United States,United States,0,2,0
W6,United Arab Emirates,Italy,13,19,13
AM,United States,Mexico,0,0,0
CA,Italy,Singapore,0,58,0
FR,Italy,Denmark,125,231,124
AZ,Italy,France,32,110,32
LO,Italy,Japan,0,27,0
IB,Italy,Brazil,1,9,1
FR,Portugal,Portugal,17,15,17
AY,Italy,United States,29,386,29
BA,United States,Italy,6,13,6
JL,Italy,,0,2,0
EK,Argentina,Thailand,0,3,0
KL,Italy,United States,56,287,55
H2,Peru,Peru,0,12,0
W6,Italy,Hungary,129,118,128
AZ,Italy,Japan,60,217,59
SV,Italy,,2,2,2
BA,Italy,Ecuador,0,1,0
LH,Italy,South Korea,14,6,14
EY,Italy,Australia,1,7,1
AC,Italy,,0,8,0
GF,United Arab Emirates,,0,0,0
IB,Italy,Dominican Republic,6,23,6
GQ,Greece,Greece,24,61,24
BA,Italy,,33,42,33
AZ,Italy,Brazil,9,76,9
JY,The Bahamas,Turks and Caicos Islands,0,0,0
AZ,Egypt,Italy,1,9,1
FR,Germany,Italy,68,104,67
JU,Turkey,Italy,6,2,6
G3,Brazil,Brazil,0,24,0
LA,Chile,Italy,9,16,9
LH,Italy,Japan,16,90,16
UX,Italy,Brazil,7,13,7
EK,United States,Italy,8,0,8
JU,Serbia,Greece,1,3,1
OB,Peru,Bolivia,0,1,0
TK,Italy,Singapore,3,5,3
MS,Egypt,Egypt,0,33,0
WY,Italy,Oman,0,7,0
NT,Spain,Spain,0,12,0
V7,Italy,Greece,438,473,434
AF,Italy,,1,34,1
IB,Italy,Colombia,14,12,14
AY,Italy,,0,3,0
AZ,Italy,Nicaragua,0,3,0
FR,France,Italy,73,123,72
LX,Italy,United States,31,67,31
1L,Italy,Germany,0,3,0
TP,Portugal,Portugal,6,7,6
W6,Iceland,Italy,6,17,6
AZ,Italy,India,2,23,2
UX,Spain,Spain,4,19,4
AH,Italy,Algeria,0,15,0
LH,Italy,Czech Republic,8,13,8
AZ,Italy,Egypt,5,47,5
SM,Italy,Egypt,46,224,46
MH,Malaysia,Malaysia,12,6,12
LH,Colombia,Italy,4,3,4
LA,Italy,Bolivia,0,2,0
TC,Tanzania,Tanzania,0,5,0
TP,France,Morocco,0,0,0
UA,Italy,,17,1,17
TP,Italy,Brazil,38,146,38
UX,Spain,Switzerland,1,4,1
ET,Italy,Republic of the Congo,0,2,0
QR,Indonesia,Italy,2,4,2
UP,United States,The Bahamas,0,7,0
BR,Indonesia,Italy,0,1,0
CX,Italy,South Korea,0,1,0
AF,Italy,Mexico,13,12,13
EY,Italy,Indonesia,16,23,16
IB,Italy,Argentina,32,20,32
MS,Italy,Egypt,0,107,0
DT,Spain,South Africa,0,1,0
EK,Switzerland,,0,0,0
AZ,Italy,Argentina,13,78,13
RJ,Egypt,Italy,0,0,0
LA,Brazil,Italy,14,106,14
AC,Italy,United States,0,10,0
FR,Italy,Luxembourg,9,18,9
TK,Italy,Australia,0,17,0
3U,China,Italy,0,0,0
BA,United States,The Bahamas,0,0,0
FR,Italy,Lithuania,5,27,5
KL,Italy,Panama,1,9,1
TK,Italy,India,11,13,11
SQ,Indonesia,,0,4,0
TS,Italy,Canada,46,14,46
VY,Italy,Brazil,0,4,0
TK,Italy,Qatar,2,2,2
AZ,Spain,Italy,6,13,6
FR,Italy,Bulgaria,34,104,34
EK,Italy,South Africa,4,3,4
LO,Poland,Poland,1,0,1
W6,Egypt,Italy,28,23,28
UX,Italy,,0,13,0
LH,Italy,Sweden,15,16,15
B6,United Kingdom,United States,0,1,0
FR,Poland,Italy,34,60,34
AR,Italy,Argentina,0,85,0
FR,Greece,Italy,84,78,83
FR,Italy,Norway,31,81,31
AS,United States,United States,0,21,0
LA,Chile,Chile,1,14,1
JU,Serbia,Italy,10,7,10
BA,Italy,Brazil,1,3,1
JU,Italy,Hungary,0,0,0
AH,Algeria,Italy,0,0,0
BA,Germany,United States,0,4,0
U2,Italy,France,988,147,978
AF,Italy,Brazil,12,24,12
ET,Nigeria,Cape Verde,0,0,0
TU,France,,0,0,0
LA,Italy,Peru,1,7,1
ZH,South Korea,China,0,0,0
AZ,Switzerland,Mexico,0,0,0
AZ,Italy,Australia,0,6,0
OM,Germany,Japan,0,1,0
AZ,Mexico,United States,0,0,0
U2,Netherlands,Italy,74,8,73
AR,Argentina,Argentina,0,7,0
OD,Indonesia,Malaysia,0,1,0
CZ,Italy,Taiwan,0,3,0
"",Azerbaijan,Georgia,0,0,0
NO,Italy,Italy,5,13,5
IB,Italy,Costa Rica,7,12,7
RJ,Italy,Thailand,1,6,1
LX,Italy,Spain,7,20,7
SK,Italy,Sweden,7,24,7
XK,France,France,0,3,0
AD,Brazil,,0,0,0
KU,United Kingdom,India,0,0,0
W6,Italy,Czech Republic,107,136,106
AZ,United Kingdom,United States,0,0,0
LO,Italy,Poland,5,13,5
AZ,Israel,Italy,1,2,1
HC,Senegal,Senegal,0,0,0
EY,Japan,Italy,1,0,1
PU,Spain,Peru,0,2,0
PG,Thailand,Thailand,40,47,40
EY,Italy,Thailand,13,36,13
X1,Kenya,Kenya,0,6,0
EY,Italy,Seychelles,14,50,14
AZ,Italy,Switzerland,15,15,15
ER,Pakistan,Pakistan,0,0,0
BA,Italy,Mexico,14,27,14
SN,Netherlands,Italy,0,1,0
TK,Italy,Turkey,136,220,135
LH,Italy,Oman,3,15,3
ET,Benin,Italy,0,0,0
FR,Belgium,Spain,1,3,1
NO,Italy,Senegal,19,18,19
CA,Germany,,0,0,0
W6,Italy,Greece,142,258,141
TP,Italy,Senegal,5,20,5
AC,Germany,United States,0,4,0
AT,Morocco,France,0,2,0
FR,Italy,Republic of Ireland,147,268,146
FR,Italy,Poland,100,188,99
SK,China,Italy,1,1,1
TK,Egypt,Italy,3,3,3
X1,Sri Lanka,Maldives,0,0,0
SQ,Italy,,0,3,0
TK,Spain,South Africa,0,0,0
KQ,Italy,,0,0,0
TK,Italy,United States,13,9,13
3M,United States,United States,0,0,0
NT,Portugal,Portugal,0,1,0
UX,Italy,Spain,19,27,19
AC,Canada,Italy,3,6,3
A3,Greece,Egypt,0,2,0
TK,Turkey,Italy,9,20,9
WY,Italy,Australia,0,5,0
EK,Italy,Indonesia,28,15,28
W6,Italy,Albania,190,290,188
U2,France,Italy,250,38,248
FR,Italy,Croatia,118,232,117
DY,Italy,Norway,0,75,0
HU,China,Austria,0,0,0
AZ,Malta,Italy,1,4,1
FR,Croatia,Italy,31,12,31
OS,Italy,Germany,1,6,1
FR,Latvia,Austria,1,1,1
UP,The Bahamas,United States,0,8,0
MF,Indonesia,Netherlands,0,3,0
AC,Germany,,0,2,0
AT,Morocco,Morocco,0,5,0
FR,Sweden,Italy,14,37,14
IB,Italy,Portugal,7,7,7
QR,Bangladesh,Italy,0,0,0
WY,Thailand,Italy,1,3,1
U2,Italy,United Kingdom,369,99,365
W6,Italy,Republic of Macedonia,16,16,16
TK,Italy,Lebanon,2,12,2
IB,Italy,Peru,17,25,17
AY,Italy,Finland,80,14,79
CI,Japan,Italy,4,3,4
EY,Thailand,Italy,3,13,3
NP,Egypt,Egypt,0,13,0
SA,South Africa,South Africa,0,0,0
WS,Italy,Canada,9,5,9
UK,Thailand,United Arab Emirates,0,1,0
TK,Uzbekistan,Italy,0,1,0
BA,United Kingdom,Rwanda,0,0,0
CA,Italy,Philippines,0,29,0
LG,Italy,Luxembourg,14,23,14
ET,Kenya,Italy,4,2,4
CY,Italy,Lebanon,0,3,0
HO,China,Thailand,0,10,0
TP,Senegal,Italy,1,6,1
AI,India,India,0,6,0
AZ,Italy,Bulgaria,5,12,5
LH,Italy,Germany,183,326,181
MH,Singapore,Malaysia,0,1,0
MS,Italy,Kenya,0,20,0
KU,Italy,Thailand,2,4,2
FR,Spain,Spain,86,43,85
U2,United Kingdom,United Kingdom,10,0,10
LH,Germany,Argentina,0,0,0
TK,Turkey,Azerbaijan,0,4,0
QR,Italy,Thailand,28,73,28
AZ,France,Italy,16,31,16
NO,Italy,United States,12,5,12
AT,Benin,Italy,0,0,0
RO,Romania,Romania,0,1,0
AV,El Salvador,United States,1,0,1
ET,Italy,Kenya,9,7,9
FR,Italy,Netherlands,69,134,68
TK,Italy,Mauritius,0,0,0
QF,Australia,Vietnam,0,0,0
GQ,Greece,Italy,11,19,11
OS,Italy,Austria,83,130,82
CI,Italy,Indonesia,0,16,0
UF,Egypt,Egypt,0,3,0
W4,Montenegro,Italy,3,0,3
AF,United States,Italy,8,2,8
LY,Israel,Germany,1,0,1
JQ,Australia,Vietnam,2,0,2
LX,Germany,Switzerland,1,0,1
FZ,Italy,Tanzania,4,10,4
LX,Italy,Brazil,5,11,5
TG,Indonesia,Italy,0,1,0
SN,Italy,Cameroon,9,9,9
I2,France,Spain,8,0,8
AZ,Italy,Israel,1,3,1
OV,United Arab Emirates,India,0,2,0
QR,Italy,Iran,0,2,0
TK,Thailand,Italy,2,0,2
W4,Italy,Indonesia,0,1,0
KL,Israel,Netherlands,1,1,1
TP,Spain,Mexico,1,0,1
FR,Romania,Austria,1,1,1
EY,Italy,United States,0,1,0
W4,Italy,Luxembourg,2,0,2
EY,Spain,Indonesia,1,0,1
BZ,Spain,Israel,0,2,0
LO,Italy,Canada,0,14,0
UX,Spain,Peru,2,4,2
QR,Italy,Australia,11,24,11
TK,Italy,Japan,4,8,4
IB,Italy,El Salvador,6,15,6
W6,Republic of Macedonia,Germany,1,0,1
U2,France,United States,1,0,1
TX,France,Réunion,0,1,0
OS,Italy,Moldova,0,1,0
TK,Bulgaria,Hungary,1,0,1
JL,Japan,Japan,1,0,1
BA,Switzerland,,1,0,1
CX,United Kingdom,Philippines,0,1,0
KL,Netherlands,Ecuador,1,0,1
UA,United States,Ecuador,1,0,1
U2,United Kingdom,Iceland,1,0,1
BA,United Kingdom,United States,2,2,2
AT,Italy,Liberia,0,1,0
EK,Indonesia,Slovenia,1,1,1
HY,Uzbekistan,Azerbaijan,0,2,0
KQ,Tanzania,United Arab Emirates,1,0,1
FR,Morocco,Italy,32,62,32
PC,Italy,,0,8,0
QR,Italy,Malaysia,8,9,8
LX,India,Italy,1,1,1
SQ,Italy,Spain,0,9,0
E9,Spain,Cuba,8,6,8
LA,Argentina,Germany,0,1,0
FR,Hungary,Malta,2,0,2
LH,Italy,Kuwait,0,1,0
VB,Colombia,Mexico,1,0,1
IB,Spain,Argentina,1,1,1
W6,Republic of Macedonia,Belgium,1,0,1
3L,Oman,Italy,0,1,0
W6,Italy,Portugal,39,48,39
LX,Italy,Dominican Republic,0,7,0
VZ,Singapore,Thailand,0,2,0
TP,Portugal,Brazil,2,1,2
KU,Italy,Pakistan,1,0,1
V7,Italy,Egypt,0,2,0
VY,France,Morocco,0,4,0
EW,Germany,Denmark,0,1,0
VJ,Thailand,Vietnam,0,2,0
VJ,Vietnam,Vietnam,0,7,0
FR,Hungary,Sweden,0,1,0
VY,Italy,Egypt,0,1,0
FR,Romania,Italy,31,43,31
KE,Italy,South Korea,39,24,39
IB,Italy,Cuba,38,22,38
"",United States,Italy,13,0,13
OW,Kenya,Kenya,3,2,3
IB,Hungary,Spain,0,1,0
SK,Denmark,Norway,1,2,1
TP,Senegal,Spain,1,0,1
TK,France,Turkey,0,2,0
LX,Italy,Maldives,0,1,0
AF,Czech Republic,Italy,1,0,1
PV,Saint Barthélemy,Greece,0,1,0
W4,Italy,Dominican Republic,0,1,0
EW,Italy,United Kingdom,4,11,4
U2,Portugal,Greece,1,0,1
2W,Spain,Mexico,0,2,0
LH,Italy,Panama,0,1,0
EY,Italy,Malaysia,4,0,4
PC,Turkey,France,1,1,1
TP,Brazil,Portugal,3,2,3
AT,Italy,Benin,0,4,0
AF,Italy,Nicaragua,0,1,0
W6,Albania,Italy,45,52,45
AZ,Italy,Albania,14,63,14
EK,Italy,China,2,2,2
TK,Turkey,Morocco,0,8,0
AM,Mexico,Mexico,0,21,0
LH,Italy,Denmark,10,1,10
AS,United States,Italy,0,1,0
G3,Argentina,Brazil,0,1,0
9U,Italy,Georgia,0,2,0
FR,Italy,Philippines,0,1,0
N0,United States,France,0,3,0
EK,Indonesia,Italy,1,0,1
BT,Italy,Uzbekistan,0,1,0
EW,Italy,Spain,2,13,2
KL,Italy,Netherlands,116,94,115
BA,Luxembourg,United States,1,0,1
TK,Slovenia,Indonesia,0,2,0
OS,Spain,Greece,4,3,4
AY,Italy,Norway,4,2,4
Y4,Mexico,United States,0,6,0
TK,Italy,Bahrain,2,5,2
U2,France,Portugal,13,0,13
AV,Spain,Peru,6,0,6
PM,Spain,Spain,8,1,8
AA,United States,Cuba,4,0,4
LA,Colombia,Peru,1,0,1
HV,Denmark,France,1,0,1
LX,France,United States,0,1,0
AC,Canada,Australia,0,2,0
U2,Croatia,Italy,6,1,6
EN,Italy,Latvia,0,4,0
W6,Romania,,0,1,0
UX,Germany,Morocco,0,2,0
A3,Greece,Greece,14,25,14
LA,Italy,Colombia,0,6,0
LX,Switzerland,Egypt,0,3,0
RS,Japan,Italy,0,1,0
MF,Italy,Hong Kong,0,3,0
FR,Jordan,Cyprus,0,2,0
TP,Portugal,Cape Verde,0,2,0
DT,South Africa,Italy,0,1,0
AT,Italy,Ghana,4,11,4
FR,Austria,Italy,47,36,47
RJ,United Kingdom,Jordan,1,0,1
TS,Canada,Italy,0,5,0
OS,Italy,United States,2,6,2
V7,Italy,Morocco,0,1,0
IB,Venezuela,Italy,3,2,3
BT,Italy,Estonia,0,1,0
SK,Italy,,0,1,0
QF,Australia,Japan,0,1,0
W4,Sweden,Italy,1,0,1
W6,Portugal,Italy,17,8,17
LH,Italy,Azerbaijan,1,0,1
U2,Italy,Australia,3,0,3
NT,Italy,Spain,0,9,0
XC,Germany,Spain,0,1,0
NK,Mexico,United States,1,1,1
GF,Italy,Kuwait,0,9,0
W4,Italy,Georgia,2,6,2
VY,Italy,French Polynesia,0,2,0
J2,Kazakhstan,Azerbaijan,0,1,0
2W,Spain,Cuba,0,3,0
W6,Italy,Afghanistan,0,2,0
NO,Kenya,Italy,1,0,1
FY,Singapore,Malaysia,1,0,1
RO,Romania,Belgium,0,2,0
7C,South Korea,South Korea,5,1,5
W6,France,Italy,45,25,45
FR,Czech Republic,Italy,27,20,27
IB,Croatia,Italy,0,1,0
AZ,Italy,Panama,0,1,0
TX,Guadeloupe,Italy,0,1,0
FR,Romania,Greece,1,0,1
U2,Germany,United Kingdom,1,0,1
LH,Italy,Romania,2,6,2
LH,United Kingdom,Italy,3,1,3
W4,Italy,Philippines,0,1,0
QR,Italy,Saudi Arabia,0,2,0
W6,Italy,Colombia,0,1,0
3O,Netherlands,Morocco,1,0,1
LH,Switzerland,Israel,1,0,1
W4,Italy,India,0,1,0
KM,France,Malta,0,1,0
AK,Malaysia,Sri Lanka,0,1,0
A3,Albania,Greece,2,0,2
EW,Italy,Germany,164,138,162
6E,United Arab Emirates,Maldives,2,0,2
LH,Italy,Kenya,42,16,42
AY,Norway,Italy,4,1,4
LX,Thailand,Italy,3,0,3
TR,Singapore,Vietnam,1,0,1
AV,Spain,Brazil,2,0,2
W6,Czech Republic,,0,1,0
WE,Laos,Thailand,0,5,0
BA,France,United States,3,5,3
DL,United States,,6,0,6
AY,Iceland,Italy,1,1,1
LH,Germany,France,3,0,3
"",Spain,Argentina,1,0,1
SN,Nigeria,Italy,0,2,0
BF,United States,French Polynesia,1,8,1
TP,Italy,Venezuela,1,13,1
SQ,Italy,Indonesia,5,14,5
LH,Denmark,United States,0,1,0
JQ,Singapore,Malaysia,0,1,0
AF,Mexico,Italy,3,1,3
SJ,Indonesia,Indonesia,0,2,0
TK,Pakistan,Italy,0,1,0
TU,Tunisia,Ivory Coast,0,1,0
LH,Germany,Colombia,0,1,0
TK,Italy,Ukraine,0,1,0
OS,Hungary,Italy,0,2,0
QR,Egypt,Maldives,0,1,0
DY,Sweden,Portugal,0,2,0
QR,Germany,Maldives,2,0,2
OS,Austria,Spain,1,1,1
OU,Croatia,Croatia,4,0,4
PK,Pakistan,Pakistan,0,1,0
HV,France,France,1,0,1
DY,Italy,,0,3,0
FR,Austria,Belgium,0,1,0
V7,Spain,Italy,14,3,14
W6,Poland,Italy,12,17,12
5F,Italy,Moldova,0,19,0
LH,Italy,Costa Rica,0,1,0
AZ,Jordan,Italy,1,0,1
AF,Japan,Italy,1,0,1
EW,France,Germany,1,0,1
SV,Italy,South Korea,1,0,1
TK,Belgium,Cyprus,0,1,0
AY,Italy,Sweden,1,0,1
FI,Canada,,0,1,0
U2,Greece,Italy,100,12,99
U2,United Kingdom,Italy,105,8,104
UX,France,Spain,0,1,0
FZ,Slovenia,Tanzania,1,0,1
2B,Italy,Uzbekistan,0,5,0
QR,Sweden,,0,1,0
TK,Italy,Eritrea,1,1,1
LX,France,Germany,2,0,2
LX,Sweden,France,1,0,1
LH,France,Germany,1,1,1
SN,Belgium,Slovenia,1,0,1
KL,Mexico,Germany,1,0,1
W6,Romania,Spain,0,1,0
BT,France,Estonia,1,1,1
SN,Italy,Sweden,3,2,3
SK,Sweden,Italy,6,24,6
UA,United States,United States,12,1,12
SK,Italy,Germany,0,4,0
LH,Croatia,Spain,0,2,0
VN,Vietnam,Italy,0,2,0
VY,Italy,Portugal,4,15,4
QR,South Africa,Italy,3,1,3
BA,United Kingdom,Switzerland,0,2,0
AM,Italy,Honduras,0,2,0
KL,Italy,Nicaragua,0,1,0
JU,Italy,Germany,0,1,0
LX,Maldives,Italy,1,0,1
BA,Denmark,United States,0,1,0
KM,Malta,Belgium,0,1,0
BY,United Kingdom,Saint Lucia,2,0,2
VA,Australia,Italy,2,3,2
GQ,Italy,Greece,35,116,35
B6,Italy,United States,0,13,0
WO,Canada,Canada,0,2,0
SV,Jordan,Saudi Arabia,0,7,0
CA,Spain,China,0,2,0
EK,Italy,Sri Lanka,5,5,5
AC,Mexico,United States,0,1,0
WS,Italy,United States,1,2,1
U2,Denmark,Germany,2,0,2
IB,Morocco,Spain,2,0,2
FR,Portugal,France,2,2,2
U2,Italy,Moldova,0,5,0
OS,Italy,Albania,2,1,2
J9,Nepal,Turkey,1,0,1
VY,Netherlands,Spain,4,3,4
"",Tanzania,Tanzania,2,2,2
U2,Portugal,Portugal,15,0,15
A3,Greece,Germany,2,1,2
AA,United States,France,1,0,1
IB,Argentina,Spain,4,3,4
FR,Italy,Pakistan,0,1,0
IB,France,Argentina,0,1,0
U2,Italy,Cuba,0,1,0
KL,Poland,France,1,0,1
N0,Italy,Mexico,0,1,0
FR,Poland,Romania,0,1,0
BY,Italy,Spain,0,1,0
W6,Italy,Spain,173,412,171
FR,Spain,Poland,1,2,1
W6,Italy,Australia,0,5,0
CA,China,Italy,0,4,0
CI,Germany,Taiwan,1,0,1
QR,Denmark,Japan,1,0,1
BA,Italy,United Arab Emirates,3,0,3
SK,Republic of Ireland,Sweden,0,2,0
BA,Italy,Maldives,1,0,1
ET,Italy,Ethiopia,1,7,1
LH,Germany,Netherlands,1,0,1
AF,France,South Africa,1,0,1
W2,Spain,Spain,0,2,0
AF,Italy,Greece,0,1,0
"",United States,Israel,1,0,1
PC,United Kingdom,Romania,1,1,1
XZ,Italy,Italy,847,66,839
CM,Ecuador,Mexico,0,6,0
OS,Switzerland,Romania,0,1,0
DV,Kazakhstan,Egypt,0,1,0
LH,India,Italy,1,0,1
PG,Thailand,Italy,0,3,0
FR,Spain,Albania,0,1,0
LH,Italy,France,7,3,7
W6,Bulgaria,Sri Lanka,0,1,0
SN,Portugal,Armenia,0,1,0
W4,Greece,Italy,24,12,24
AK,Cambodia,Malaysia,0,7,0
QR,Italy,United Arab Emirates,0,6,0
NO,Italy,Mexico,4,6,4
EK,United Arab Emirates,Thailand,0,2,0
AM,Italy,,0,4,0
FR,Italy,Oman,0,2,0
9I,India,Indonesia,0,2,0
IZ,Italy,Israel,0,1,0
W6,Italy,Bangladesh,0,1,0
TP,Portugal,Spain,4,2,4
EW,Denmark,Germany,1,1,1
ME,Jordan,Lebanon,0,1,0
FR,Republic of Ireland,Germany,1,0,1
W6,Serbia,India,0,1,0
AZ,Italy,Taiwan,0,1,0
LH,Netherlands,Albania,1,0,1
IB,Brazil,Italy,0,4,0
TP,United States,Italy,11,12,11
HV,Spain,France,6,6,6
W4,Italy,Israel,6,9,6
J9,Saudi Arabia,Kuwait,1,0,1
SQ,Maldives,Malaysia,1,0,1
UI,Tanzania,Tanzania,0,3,0
NO,Italy,Mauritius,1,0,1
W4,France,Romania,1,0,1
TK,Moldova,Turkey,1,1,1
TP,Venezuela,Denmark,0,1,0
TK,Italy,Afghanistan,0,1,0
AA,Italy,Puerto Rico,1,0,1
TW,South Korea,,0,1,0
FZ,Italy,United Arab Emirates,10,33,10
U2,Italy,Israel,37,10,37
FR,Sweden,Spain,0,7,0
FR,Greece,Norway,0,2,0
TS,Canada,Canada,1,0,1
AZ,Italy,United Arab Emirates,0,11,0
NH,Japan,Japan,0,3,0
AC,United States,Canada,2,12,2
LH,Italy,Cyprus,3,1,3
PR,Saudi Arabia,Singapore,0,2,0
BA,Belgium,United Kingdom,1,0,1
BA,Poland,United States,1,2,1
W4,Italy,Thailand,0,1,0
FR,Finland,Italy,0,4,0
FR,Italy,Iceland,0,15,0
FR,Poland,United Kingdom,1,0,1
LH,France,Italy,5,3,5
AZ,Italy,Mauritius,0,1,0
LH,Germany,,0,1,0
VY,United Kingdom,France,2,0,2
Q9,Nigeria,Nigeria,0,2,0
TP,Italy,Ecuador,0,1,0
AZ,Italy,Ivory Coast,0,1,0
W4,Italy,Iceland,35,31,35
WY,Italy,Thailand,3,39,3
FR,United Kingdom,Spain,11,7,11
LO,Poland,Italy,6,2,6
TK,Italy,Nigeria,4,5,4
UA,United States,Spain,0,3,0
PG,Thailand,Singapore,0,1,0
AY,Sweden,Italy,0,1,0
NO,India,Italy,1,0,1
"",Italy,Argentina,2,0,2
PC,Germany,Iran,0,1,0
SQ,Indonesia,Italy,1,3,1
AY,United States,Italy,2,0,2
AF,Netherlands,France,1,0,1
DE,Italy,Mexico,9,15,9
FR,Poland,Germany,0,1,0
QZ,Indonesia,Indonesia,0,28,0
SQ,Italy,Australia,1,6,1
UX,Italy,Colombia,7,16,7
BY,United Kingdom,Mexico,3,0,3
TK,Slovenia,Lebanon,0,1,0
LX,Italy,Republic of Ireland,3,0,3
FR,Republic of Ireland,Portugal,0,2,0
U2,Netherlands,Germany,2,0,2
EK,Cambodia,Italy,0,1,0
A3,Italy,Australia,0,1,0
V7,Italy,Denmark,1,0,1
QS,Greece,Czech Republic,1,0,1
BA,United States,Switzerland,2,0,2
TP,France,Brazil,1,0,1
EW,Italy,Egypt,0,1,0
LA,Italy,Uruguay,1,0,1
EK,Italy,Hong Kong,0,1,0
N0,Italy,United States,19,44,19
SK,Denmark,Faroe Islands,0,2,0
SQ,Germany,Thailand,0,1,0
W4,Italy,Bulgaria,0,2,0
LH,Latvia,United Kingdom,1,0,1
LO,Italy,Lebanon,0,3,0
CI,Italy,Japan,2,16,2
W6,Italy,Poland,52,29,51
VY,Croatia,Italy,11,9,11
U2,Italy,United States,9,20,9
GQ,Bulgaria,Italy,1,1,1
DL,United States,Italy,11,0,11
LY,Israel,Philippines,0,1,0
TN,France,French Polynesia,0,1,0
ET,Tanzania,Italy,1,1,1
KL,Italy,Iceland,0,1,0
HX,Hong Kong,Taiwan,1,0,1
W6,Uzbekistan,Italy,0,1,0
TK,Germany,,0,1,0
W4,Belgium,Romania,1,0,1
W6,Austria,France,3,0,3
W6,Switzerland,Romania,2,0,2
I2,Italy,Spain,58,2,57
QR,France,Qatar,0,1,0
BT,Lithuania,Latvia,1,0,1
KL,Italy,Japan,5,3,5
W6,Serbia,France,2,2,2
7C,Japan,South Korea,1,0,1
W6,Spain,Hungary,2,0,2
U2,Malta,Italy,6,3,6
U2,Germany,Spain,1,0,1
G9,Sri Lanka,Oman,0,1,0
VY,Egypt,Spain,1,0,1
5F,Italy,Uzbekistan,0,2,0
NT,Spain,Portugal,0,1,0
W6,Republic of Macedonia,Italy,3,0,3
W6,United Kingdom,Poland,0,1,0
HO,China,China,0,1,0
IB,Italy,China,0,1,0
W6,Italy,Israel,21,50,21
I2,Spain,Italy,11,1,11
W4,United Kingdom,Romania,0,1,0
SM,Egypt,Egypt,7,14,7
TP,France,Senegal,0,1,0
FR,Czech Republic,Poland,0,2,0
VY,Italy,Denmark,5,0,5
DY,Sweden,Italy,0,2,0
EI,Republic of Ireland,United States,2,2,2
EK,Italy,New Zealand,3,1,3
FR,Germany,Republic of Ireland,2,1,2
UA,Canada,Italy,0,1,0
TK,Italy,Israel,0,1,0
A3,Greece,Turkey,0,1,0
W6,Italy,Romania,174,200,172
LH,Italy,Spain,24,12,24
FR,France,Morocco,5,1,5
LH,United States,Italy,5,14,5
WE,Thailand,Laos,3,5,3
OS,Italy,Poland,2,3,2
CY,Italy,Egypt,0,1,0
