carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
LX,Italy,,0,35,0
H8,United States,Peru,0,0,0
U2,Italy,France,1153,156,1142
CA,Italy,Japan,0,111,0
NO,Italy,Israel,0,1,0
SQ,Thailand,Singapore,0,0,0
EY,Italy,Indonesia,55,64,54
FR,France,Italy,84,104,83
QR,Italy,Thailand,31,48,31
NO,Spain,Italy,8,6,8
KU,Italy,Malaysia,1,6,1
FR,Austria,Italy,41,39,41
JU,Turkey,Italy,5,4,5
FR,Italy,Croatia,116,266,115
FR,Italy,Portugal,434,770,430
EY,Italy,,3,16,3
1L,Italy,Germany,0,4,0
MS,Spain,Egypt,0,1,0
OS,Italy,Indonesia,0,6,0
AZ,Italy,France,36,100,36
FR,Italy,Jordan,25,74,25
EY,South Africa,Italy,0,0,0
CZ,Italy,Australia,0,4,0
TK,Italy,Mauritius,2,1,2
IB,Germany,Mexico,1,1,1
AS,United States,United States,0,24,0
LO,Italy,Egypt,2,5,2
AF,United States,Italy,2,0,2
LH,Mexico,United States,0,0,0
OS,Italy,Japan,10,32,10
IB,Italy,Colombia,14,24,14
JL,Italy,,0,1,0
QR,Nigeria,,0,10,0
TG,Thailand,Thailand,4,8,4
FR,Italy,Republic of Ireland,163,303,161
H2,Peru,Peru,0,6,0
AZ,United States,United States,0,1,0
AD,Italy,Brazil,0,17,0
LA,Colombia,Italy,2,28,2
RJ,Italy,Jordan,1,15,1
LH,Luxembourg,,0,0,0
TP,Italy,Cape Verde,11,17,11
WY,Italy,Thailand,1,86,1
FR,Italy,Sweden,62,123,61
KL,Italy,El Salvador,0,11,0
KQ,Italy,Kenya,18,16,18
IB,Spain,Spain,22,34,22
AZ,Italy,Spain,33,194,33
BA,United States,Dominican Republic,0,0,0
A3,Italy,Egypt,4,16,4
AC,Italy,United States,4,11,4
EN,Italy,,0,4,0
ET,Cameroon,Italy,0,6,0
TK,Italy,Thailand,16,39,16
W6,Italy,Romania,136,255,135
EY,Italy,United Arab Emirates,53,4,52
AM,Italy,Mexico,0,37,0
PR,Philippines,Philippines,3,8,3
IB,Spain,France,4,3,4
EY,Italy,Seychelles,19,58,19
W6,Italy,Hungary,139,138,138
AC,Italy,,0,13,0
TK,Turkey,Italy,22,50,22
JU,Serbia,Italy,9,4,9
W6,Italy,Albania,138,218,137
TK,Italy,Singapore,6,7,6
QR,Spain,Thailand,0,0,0
TS,Italy,Canada,67,17,66
KM,Malta,Belgium,0,0,0
W6,Italy,Spain,149,473,148
LH,Lithuania,,0,0,0
EY,Spain,India,0,0,0
FR,Belgium,Italy,38,70,38
BA,United States,Italy,18,3,18
MS,Egypt,Egypt,0,37,0
BR,Italy,,0,0,0
FD,India,Thailand,0,11,0
G3,Brazil,Brazil,0,22,0
EK,Italy,Mauritius,5,71,5
UG,Tunisia,Tunisia,0,0,0
TK,Italy,Mongolia,0,2,0
FR,United Kingdom,Italy,181,151,179
U2,Italy,Italy,2396,208,2372
U2,Italy,Egypt,175,87,173
LA,Chile,Italy,2,11,2
FR,Italy,Romania,113,219,112
JU,Italy,Serbia,26,19,26
EY,Thailand,Italy,9,14,9
NT,Spain,Spain,0,15,0
W6,Italy,Greece,176,385,174
MH,Malaysia,Malaysia,5,2,5
AI,Italy,Thailand,0,125,0
AC,United States,Italy,0,2,0
AI,Nepal,Kenya,0,1,0
AT,Italy,,0,0,0
UP,The Bahamas,Brazil,0,0,0
AZ,Switzerland,Italy,1,10,1
AY,Italy,Finland,76,19,75
AF,Italy,Kenya,0,6,0
LF,United States,United States,0,0,0
JU,Italy,Turkey,1,4,1
EY,Italy,Thailand,11,32,11
OD,Thailand,Malaysia,0,0,0
W6,Albania,Italy,26,22,26
ET,Italy,Central African Republic,0,2,0
TU,Tunisia,France,0,3,0
LO,Italy,India,0,0,0
KL,Canada,Italy,1,0,1
AI,India,Italy,0,5,0
5Z,South Africa,South Africa,0,0,0
UX,Belgium,Nicaragua,0,0,0
NP,Saudi Arabia,Egypt,0,0,0
YP,South Korea,Japan,0,0,0
SQ,Spain,Italy,0,5,0
LH,France,United States,0,0,0
AZ,Italy,Argentina,16,82,16
W6,United Arab Emirates,Italy,8,20,8
BA,Italy,Canada,7,3,7
AZ,Belgium,Italy,14,31,14
EK,Philippines,Italy,4,7,4
S4,Portugal,Portugal,2,5,2
FR,Italy,Austria,261,264,258
SQ,Italy,,0,20,0
KM,Malta,France,0,0,0
TK,Italy,Jordan,3,6,3
EY,Italy,Malaysia,5,7,5
HY,Uzbekistan,Italy,0,2,0
UX,Guatemala,Italy,0,0,0
E9,Spain,Mexico,1,10,1
KL,Italy,Belize,0,0,0
FR,Netherlands,Italy,28,25,28
NO,Dominican Republic,Italy,1,1,1
TS,Italy,,1,2,1
QR,United Arab Emirates,Qatar,0,0,0
TK,Italy,Belarus,0,0,0
H9,Nepal,United Arab Emirates,0,0,0
AZ,Italy,Brazil,11,89,11
LX,Italy,United States,35,93,35
TK,Argentina,Italy,0,0,0
FR,Austria,Spain,3,9,3
VY,Italy,Spain,838,1043,830
V7,Italy,Greece,508,531,503
LA,Brazil,Italy,13,80,13
IB,Spain,Germany,2,1,2
TP,Morocco,Italy,1,3,1
SV,Italy,Kenya,13,26,13
AC,Canada,Canada,0,1,0
BR,Indonesia,Austria,0,3,0
LH,United States,Dominican Republic,0,3,0
SV,Italy,Indonesia,0,10,0
FR,Italy,Germany,235,415,233
ET,Ghana,Italy,5,0,5
FR,Croatia,Italy,23,18,23
SQ,Malaysia,,0,0,0
EY,United Arab Emirates,Bahrain,0,4,0
TK,Italy,South Africa,0,2,0
KM,Italy,Israel,0,0,0
KM,Malta,Cyprus,0,1,0
QR,Italy,Kenya,0,1,0
LA,Italy,Bolivia,0,0,0
4Z,South Africa,South Africa,0,6,0
JU,Romania,Serbia,0,0,0
AC,Italy,El Salvador,1,5,1
BA,Singapore,Canada,0,0,0
AF,Italy,Belize,0,1,0
UX,Italy,Peru,20,38,20
TK,Italy,Uzbekistan,3,13,3
OU,Croatia,Republic of Macedonia,1,0,1
EK,Hong Kong,,0,0,0
1L,Germany,Italy,0,0,0
KM,Italy,Malta,0,442,0
AM,United States,Mexico,0,10,0
SQ,Italy,Philippines,1,5,1
AZ,United States,Mexico,0,0,0
FI,Italy,United States,2,1,2
LA,Chile,Chile,2,10,2
G3,Brazil,Bolivia,0,0,0
SK,Italy,Norway,5,24,5
MH,Malaysia,Thailand,0,3,0
CM,Brazil,Mexico,0,1,0
EY,Japan,,1,0,1
JU,Slovenia,Spain,0,0,0
UK,India,India,0,2,0
AC,Italy,Costa Rica,0,0,0
MS,Italy,Kenya,0,8,0
SK,Italy,Denmark,10,44,10
LA,Peru,,0,1,0
QF,Australia,,2,0,2
TK,Italy,India,5,10,5
AZ,Italy,Japan,47,188,47
AZ,Germany,United States,0,0,0
TK,Italy,Australia,0,22,0
LH,Italy,Turkey,9,0,9
QR,Italy,Vietnam,5,34,5
U2,Italy,Portugal,234,47,232
EY,Italy,India,4,17,4
3U,Italy,Thailand,0,2,0
EK,Austria,Seychelles,2,0,2
KM,Italy,Germany,0,2,0
AY,Italy,,0,9,0
AR,Italy,Argentina,0,107,0
KL,Italy,Peru,9,30,9
KU,Germany,India,0,0,0
LH,Italy,Germany,268,359,265
JL,Japan,Japan,10,5,10
W6,Italy,Republic of Macedonia,22,24,22
BR,Indonesia,Italy,0,1,0
AT,Italy,Western Sahara,1,0,1
AM,Netherlands,El Salvador,0,0,0
FR,Germany,Italy,84,136,83
CA,Italy,New Zealand,0,0,0
BR,Italy,Indonesia,0,19,0
BA,Italy,Hong Kong,0,0,0
CM,Colombia,Italy,0,6,0
TK,Italy,South Korea,3,6,3
UX,United States,Dominican Republic,0,0,0
AZ,Italy,Costa Rica,0,1,0
QR,Germany,,0,0,0
BA,Italy,Brazil,1,8,1
AM,Mexico,Mexico,0,18,0
JZ,Peru,Peru,0,7,0
LO,Poland,Italy,2,9,2
FR,Italy,Netherlands,53,107,52
QR,Italy,Maldives,20,37,20
FD,Thailand,Cambodia,0,8,0
EK,Hong Kong,Italy,1,2,1
UG,Tunisia,Malta,0,0,0
OD,Indonesia,Malaysia,0,3,0
LH,Italy,Canada,3,19,3
VY,Italy,Brazil,0,11,0
LH,Mexico,Brazil,0,0,0
LO,Poland,Poland,2,2,2
IB,Italy,Morocco,3,7,3
VS,France,,0,0,0
AK,Singapore,Malaysia,0,7,0
FR,Denmark,United Kingdom,0,0,0
NP,Egypt,Egypt,0,3,0
VA,Australia,Australia,11,14,11
KL,Italy,,15,61,15
BA,Italy,Mexico,10,40,10
TP,Senegal,Italy,3,15,3
AF,Italy,Australia,0,17,0
ID,Indonesia,Thailand,0,0,0
UX,Spain,Italy,6,26,6
G3,Brazil,Portugal,0,0,0
WS,Canada,Italy,0,4,0
KU,India,Italy,0,2,0
V7,Italy,France,129,88,128
AF,Italy,Mauritius,0,9,0
WY,Pakistan,Italy,0,2,0
TU,Tunisia,Spain,0,3,0
UP,United States,The Bahamas,0,1,0
ET,Ivory Coast,Italy,0,1,0
JU,Republic of Macedonia,Austria,0,0,0
JL,Italy,Japan,2,1,2
B0,Italy,United States,0,3,0
AD,Brazil,,0,1,0
AZ,Mexico,Italy,0,0,0
PW,Tanzania,Tanzania,0,7,0
AF,Italy,France,237,200,235
EK,Italy,United States,66,32,65
AZ,Italy,Egypt,8,62,8
W6,Italy,Bulgaria,26,51,26
AZ,Italy,India,9,34,9
UX,Tunisia,Spain,0,0,0
TK,Italy,Djibouti,0,0,0
TK,Malaysia,Italy,0,1,0
FR,Portugal,Italy,84,98,83
IB,Spain,Uruguay,0,0,0
A3,Greece,Tunisia,2,0,2
AC,Portugal,Canada,0,2,0
UK,United Arab Emirates,India,0,0,0
NO,Italy,Senegal,10,10,10
FR,Italy,Hungary,164,268,162
KL,Jamaica,Italy,0,0,0
AZ,Italy,Algeria,5,4,5
UA,United States,Italy,5,12,5
9N,Guatemala,Belize,0,1,0
IB,Senegal,France,0,6,0
AZ,Italy,Canada,0,9,0
MU,Italy,Indonesia,0,16,0
UL,India,Indonesia,0,0,0
AI,India,India,0,3,0
UX,Italy,Paraguay,5,7,5
TS,Canada,Italy,0,4,0
SK,Italy,United States,10,31,10
BA,Thailand,United States,0,0,0
W6,Romania,Italy,47,43,47
AZ,Italy,Maldives,0,2,0
KL,Peru,,0,0,0
GQ,Greece,Greece,0,37,0
LY,Israel,Italy,2,1,2
KM,France,Malta,0,1,0
TP,Brazil,Italy,11,58,11
W6,Italy,Portugal,29,49,29
TG,Thailand,Malaysia,0,0,0
TP,Italy,Morocco,3,23,3
AZ,United States,,0,0,0
BF,France,United States,7,4,7
CC,Guatemala,Italy,0,0,0
SQ,United States,Italy,0,1,0
TK,Italy,Niger,0,0,0
EW,Italy,Germany,178,142,176
QR,Italy,United Arab Emirates,5,3,5
W6,Poland,Italy,13,18,13
W4,Italy,Republic of Kosovo,1,0,1
"",Switzerland,Republic of Macedonia,4,0,4
E5,Saudi Arabia,Italy,1,0,1
QR,Italy,Hong Kong,3,2,3
1L,Montenegro,Slovenia,0,1,0
KL,Netherlands,Hungary,1,0,1
QF,Italy,United States,0,9,0
VY,Germany,Spain,2,1,2
ET,Rwanda,Italy,2,0,2
MS,Italy,Rwanda,0,2,0
HO,China,China,0,1,0
W4,United Kingdom,Italy,46,9,46
EK,Italy,Australia,7,15,7
HC,Senegal,Italy,0,5,0
AC,Canada,United States,1,21,1
SN,Italy,Norway,0,5,0
SN,Italy,Cameroon,3,1,3
FR,Spain,Morocco,8,3,8
KU,United Arab Emirates,Greece,0,1,0
BY,Mexico,Italy,0,3,0
JU,Italy,Bosnia and Herzegovina,0,1,0
AZ,Italy,New Zealand,0,1,0
TK,Italy,Sudan,0,1,0
6E,India,Maldives,1,0,1
XY,Saudi Arabia,India,0,1,0
W4,Albania,Italy,39,29,39
LH,Italy,South Korea,13,5,13
TP,United States,Italy,1,8,1
P2,Kenya,Kenya,1,0,1
JQ,Japan,Japan,5,1,5
LG,Luxembourg,Hungary,2,0,2
ET,Somalia,Italy,2,0,2
AV,Colombia,United States,2,1,2
QG,Indonesia,Indonesia,0,6,0
KL,Italy,Paraguay,0,2,0
BZ,Israel,Italy,1,0,1
UX,United States,Spain,1,0,1
FR,Spain,Romania,0,1,0
TB,Dominican Republic,Belgium,0,1,0
CX,Italy,Australia,4,8,4
EK,Germany,Philippines,4,2,4
FR,Italy,Democratic Republic of the Congo,0,1,0
WY,Italy,Malaysia,2,7,2
U2,Spain,France,6,1,6
CA,Italy,South Korea,0,13,0
DY,Italy,Latvia,0,2,0
VN,Italy,Vietnam,0,3,0
LH,Italy,Romania,3,3,3
LY,Israel,United Arab Emirates,0,1,0
FR,Germany,United Kingdom,2,3,2
3O,Morocco,United Kingdom,0,1,0
LH,France,Norway,1,2,1
EI,France,Republic of Ireland,1,0,1
PC,Kazakhstan,Italy,1,1,1
FR,Austria,Netherlands,0,1,0
AF,Slovenia,France,0,1,0
OU,Bosnia and Herzegovina,Croatia,1,0,1
AF,France,Italy,54,30,53
FR,Republic of Ireland,Italy,23,28,23
9U,Moldova,Italy,0,7,0
U2,Portugal,France,10,0,10
EY,United Kingdom,Bangladesh,0,2,0
TK,Italy,Vietnam,2,5,2
S4,Italy,Portugal,0,6,0
FD,Thailand,Indonesia,0,12,0
NO,Italy,,0,6,0
TK,Italy,Venezuela,0,9,0
BJ,Tunisia,Switzerland,1,0,1
DY,Sweden,Norway,0,3,0
LH,Italy,Slovenia,1,1,1
QR,Philippines,Italy,3,0,3
SV,Saudi Arabia,Thailand,1,0,1
"",Mexico,Colombia,1,0,1
U2,France,,0,1,0
EN,Italy,Brazil,0,4,0
TP,Portugal,Brazil,0,3,0
IB,Spain,Maldives,2,0,2
D7,Australia,Italy,0,2,0
FZ,Italy,Sri Lanka,5,9,5
W6,Morocco,Italy,12,7,12
OU,Italy,,0,3,0
KL,Italy,France,4,1,4
KL,Sweden,Greece,0,1,0
DE,Italy,,2,0,2
AZ,Italy,Armenia,0,3,0
SN,Italy,Uganda,0,1,0
SK,Estonia,Netherlands,0,3,0
TK,Slovenia,Turkey,0,2,0
LO,Latvia,Poland,1,1,1
CZ,Italy,Thailand,0,3,0
KL,Germany,United States,0,2,0
FR,Spain,United Arab Emirates,0,1,0
LO,Italy,Lithuania,0,1,0
UA,Republic of Ireland,United States,1,0,1
QZ,Singapore,Indonesia,0,25,0
JQ,Japan,Australia,2,0,2
FO,Argentina,Argentina,0,1,0
AZ,Italy,Montenegro,0,1,0
LO,Italy,Lebanon,2,0,2
VY,France,Portugal,3,1,3
K6,Cambodia,Cambodia,0,1,0
UA,Italy,Jamaica,1,0,1
TK,Turkey,Indonesia,0,1,0
TK,Poland,United States,0,1,0
LY,Thailand,Italy,0,1,0
2W,Spain,Dominican Republic,0,5,0
TP,Italy,Venezuela,2,11,2
F9,United States,United States,2,15,2
RO,Italy,Romania,0,2,0
W4,Armenia,Italy,3,1,3
K6,Vietnam,,0,1,0
FZ,Tanzania,Italy,1,1,1
EI,Italy,United Kingdom,0,3,0
MU,Australia,Italy,0,3,0
SN,Italy,Portugal,0,3,0
NZ,New Zealand,French Polynesia,0,2,0
IB,El Salvador,Italy,0,1,0
AZ,Italy,Australia,0,13,0
EW,Italy,Denmark,0,1,0
SK,Italy,Canada,2,2,2
VJ,Vietnam,Indonesia,0,5,0
SN,Italy,Togo,1,1,1
LA,Brazil,Denmark,0,1,0
U2,Italy,South Korea,0,1,0
EN,Italy,Mexico,0,1,0
2S,Germany,Turkey,0,1,0
W6,Italy,Cuba,0,1,0
W4,Republic of Kosovo,Austria,2,0,2
AY,Italy,Iceland,3,3,3
W4,Iceland,Italy,6,4,6
S4,Portugal,Italy,0,8,0
OS,Italy,Poland,2,0,2
EK,Italy,Seychelles,5,3,5
TK,Italy,Japan,0,4,0
AZ,France,India,0,1,0
KL,Italy,Tanzania,0,2,0
SV,Italy,Ethiopia,1,0,1
AV,Guatemala,Spain,2,0,2
OV,Qatar,Thailand,0,1,0
FR,Spain,Cuba,0,1,0
U2,Portugal,Italy,61,8,60
TP,Portugal,Spain,1,3,1
CI,Italy,Taiwan,0,1,0
LH,Spain,Germany,1,1,1
DE,Italy,Mauritius,3,0,3
ET,Italy,Nigeria,0,1,0
LX,Switzerland,United States,6,14,6
W6,Romania,Belgium,0,1,0
5W,United Arab Emirates,Maldives,4,3,4
W6,Italy,Singapore,0,2,0
AY,Estonia,Italy,1,1,1
TR,Singapore,Taiwan,0,1,0
OS,Cyprus,Italy,0,1,0
AI,India,Sri Lanka,0,3,0
FD,Thailand,Japan,0,1,0
QR,Romania,Qatar,1,0,1
DY,Finland,Finland,0,1,0
LQ,Thailand,China,0,1,0
PC,Georgia,Austria,1,0,1
TR,Indonesia,Italy,0,1,0
AV,Brazil,Colombia,2,0,2
W6,Italy,Sweden,3,6,3
DZ,China,China,0,5,0
PC,Switzerland,Turkey,1,1,1
OS,Italy,Netherlands,0,5,0
W6,Turkey,Italy,0,2,0
AF,Ecuador,Spain,0,1,0
W4,Italy,India,0,3,0
AC,Belgium,United States,0,1,0
FI,United States,Italy,0,1,0
AV,Aruba,Colombia,1,0,1
IB,Italy,Argentina,31,7,31
N0,United States,Italy,8,12,8
LX,Italy,Egypt,4,7,4
A3,Italy,Lebanon,2,6,2
EK,Italy,Tanzania,6,6,6
AM,Mexico,Italy,0,13,0
UA,Switzerland,United States,3,0,3
LH,Italy,Madagascar,0,1,0
TP,Portugal,São Tomé and Príncipe,0,1,0
AF,Argentina,Italy,0,1,0
AA,United States,Guatemala,1,0,1
LH,Italy,Guatemala,0,2,0
LX,Italy,Cyprus,1,0,1
EN,Italy,Denmark,0,1,0
ET,Italy,Angola,1,0,1
CX,Indonesia,Italy,1,0,1
AZ,Italy,Sri Lanka,0,3,0
W6,Italy,Azerbaijan,0,1,0
W4,Italy,Estonia,4,3,4
U2,France,United Kingdom,15,2,15
LO,India,Italy,1,0,1
UX,Belgium,Mexico,0,4,0
PC,Italy,Afghanistan,0,1,0
QR,Seychelles,Thailand,0,4,0
AV,Costa Rica,Guatemala,1,0,1
AH,Italy,Senegal,0,8,0
E9,Dominican Republic,Italy,0,1,0
AZ,Belgium,Argentina,1,0,1
QR,Italy,Mozambique,0,1,0
AF,Italy,Mali,1,0,1
NO,Kenya,Italy,1,0,1
LA,Brazil,Spain,0,1,0
SK,Iceland,Denmark,0,1,0
W9,Spain,United Kingdom,1,0,1
BF,United States,,0,1,0
XZ,Italy,Greece,114,8,113
PR,United Arab Emirates,Philippines,1,0,1
W4,Italy,Austria,45,78,45
JQ,Australia,,0,6,0
AZ,Spain,Argentina,0,2,0
AY,Italy,Mexico,0,2,0
AY,United States,Italy,1,1,1
W6,Hungary,Turkey,1,1,1
IB,Morocco,Italy,1,2,1
G3,Argentina,Italy,0,2,0
LO,Poland,Azerbaijan,0,1,0
OG,Denmark,United States,0,1,0
OZ,Italy,Japan,7,1,7
E5,Saudi Arabia,Egypt,1,0,1
LH,Norway,Italy,5,1,5
WJ,Argentina,Brazil,0,1,0
AF,Italy,Réunion,0,1,0
LH,Germany,El Salvador,0,1,0
VY,France,Italy,56,29,55
5F,Italy,Moldova,0,19,0
DE,Italy,Kenya,1,2,1
AZ,Italy,United Arab Emirates,1,3,1
AF,Italy,Mexico,6,24,6
TP,Brazil,Germany,1,0,1
UX,Brazil,Germany,1,0,1
AY,Spain,United States,0,2,0
KL,Italy,Hong Kong,3,1,3
D7,Malaysia,Indonesia,0,4,0
FI,Iceland,Iceland,0,1,0
KL,Netherlands,Switzerland,1,0,1
PR,Malaysia,Japan,1,0,1
BA,Antigua and Barbuda,Italy,0,1,0
UX,Portugal,Italy,1,7,1
EN,Italy,Japan,0,15,0
VY,Argentina,Italy,2,7,2
EK,Italy,China,3,6,3
VY,Spain,France,7,2,7
FR,France,Albania,0,1,0
PC,Albania,Turkey,5,0,5
ET,Angola,Italy,4,2,4
AY,Italy,Latvia,1,6,1
AV,Colombia,Spain,9,8,9
CY,Cyprus,Greece,1,0,1
8P,Canada,Canada,0,1,0
U2,Germany,Denmark,1,0,1
MK,Mauritius,Madagascar,0,2,0
A3,Morocco,Italy,0,1,0
B6,Colombia,United States,0,1,0
VY,Morocco,Italy,0,1,0
FR,Greece,Italy,86,58,85
AZ,Germany,Italy,16,25,16
FR,Italy,Bulgaria,22,73,22
SK,Norway,Italy,4,5,4
AI,Italy,Singapore,0,23,0
AD,Brazil,Italy,0,17,0
WE,India,Thailand,3,2,3
IB,Italy,Portugal,9,11,9
KL,United States,United Kingdom,0,2,0
LH,Italy,China,0,9,0
FR,Italy,Nepal,0,4,0
OB,Bolivia,Bolivia,0,1,0
KM,Malta,Germany,0,1,0
U2,Italy,Iceland,16,21,16
T7,Italy,France,0,5,0
AV,Bolivia,Aruba,1,0,1
W4,Israel,Italy,8,6,8
W6,Italy,Pakistan,0,5,0
OG,Iceland,United States,1,3,1
QR,Italy,Philippines,7,9,7
EK,Thailand,Morocco,0,2,0
W4,Italy,Dominican Republic,0,1,0
U4,Nepal,Nepal,0,1,0
PG,Thailand,Cambodia,1,0,1
AS,United States,Mexico,0,1,0
AF,Netherlands,Italy,0,1,0
OS,Austria,Morocco,0,1,0
ZB,Italy,Albania,0,43,0
KL,Spain,Argentina,1,0,1
KL,Italy,Portugal,6,8,6
LX,Italy,United Arab Emirates,1,3,1
X3,Germany,Spain,0,5,0
QF,Italy,Australia,4,8,4
QR,Italy,India,2,2,2
LH,Italy,Sweden,11,17,11
AZ,Spain,Egypt,0,3,0
BJ,France,Tunisia,2,5,2
IB,Venezuela,Spain,1,0,1
JQ,United States,Australia,1,0,1
G9,Italy,Nepal,1,1,1
BR,Taiwan,Italy,0,2,0
AF,Italy,Cambodia,0,1,0
TR,Indonesia,Singapore,2,3,2
AF,Madagascar,Italy,2,0,2
CA,Italy,Thailand,0,11,0
DL,Italy,United States,71,0,70
EN,Italy,United States,0,22,0
TK,Italy,Israel,1,2,1
HV,Netherlands,Italy,17,5,17
TK,Bangladesh,Italy,0,1,0
UX,Argentina,Italy,2,3,2
A3,Germany,Greece,5,1,5
W9,Czech Republic,Portugal,0,2,0
NT,Spain,Italy,0,3,0
AF,Chile,France,0,1,0
RJ,Italy,United Arab Emirates,0,1,0
AT,Senegal,Italy,0,3,0
AH,Senegal,Italy,0,1,0
TP,Senegal,Portugal,0,1,0
3O,Italy,Western Sahara,0,1,0
BR,Italy,Thailand,0,1,0
VY,Senegal,France,0,9,0
EY,Germany,Japan,0,2,0
OS,Italy,Albania,1,1,1
V7,Italy,Romania,0,1,0
EW,Italy,United States,0,1,0
A3,Albania,,0,1,0
BT,Austria,Lithuania,0,1,0
W6,Portugal,Italy,30,3,30
AZ,Italy,Germany,24,89,24
BN,Italy,Germany,0,1,0
SN,Belgium,Norway,0,1,0
WS,France,Canada,0,3,0
GZ,Cook Islands,Cook Islands,0,2,0
AF,Italy,Morocco,2,0,2
W4,Italy,,0,22,0
BJ,Tunisia,Italy,0,5,0
NO,Senegal,France,0,8,0
MK,Mauritius,Italy,0,1,0
U2,Germany,United Kingdom,2,0,2
AF,Romania,,0,1,0
U2,Belgium,Italy,1,1,1
"",Colombia,Italy,0,2,0
4Y,Mauritius,France,0,2,0
TB,Greece,Belgium,0,2,0
FZ,Saudi Arabia,Romania,1,0,1
L9,Italy,Italy,0,57,0
SN,Italy,Senegal,4,0,4
OR,Netherlands,Bonaire,1,0,1
AZ,Italy,Turkey,0,3,0
NP,Egypt,Italy,0,7,0
OS,Italy,Croatia,4,8,4
AA,Cuba,United States,4,0,4
LX,Italy,Philippines,0,2,0
AY,Italy,Singapore,2,0,2
FO,Argentina,Chile,0,1,0
LA,Spain,Peru,0,1,0
BC,Japan,Japan,5,1,5
LO,Slovenia,Japan,0,11,0
HC,Italy,Senegal,0,8,0
AY,Finland,Denmark,1,0,1
TK,Italy,Eritrea,2,2,2
TK,Germany,,0,1,0
OS,Italy,Iceland,4,0,4
B6,United States,Mexico,0,2,0
W6,United Kingdom,Romania,1,0,1
XQ,Hungary,Turkey,1,0,1
RA,Nepal,India,0,1,0
U2,Italy,Germany,175,26,173
U2,Spain,Italy,217,18,215
FD,Cambodia,Thailand,0,5,0
AF,Italy,Germany,2,8,2
IZ,Israel,United Arab Emirates,1,3,1
VY,Jordan,Spain,1,0,1
BA,Netherlands,United States,1,4,1
VY,Spain,Denmark,0,1,0
V7,Portugal,Italy,0,1,0
W6,Italy,Canada,0,1,0
3F,Moldova,Armenia,0,1,0
AZ,Morocco,Italy,6,2,6
AF,Italy,Peru,8,30,8
NO,Italy,India,3,0,3
AF,France,Netherlands,2,4,2
LH,Italy,South Africa,11,7,11
RJ,Jordan,Saudi Arabia,0,1,0
