carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
TK,Italy,United States,8,9,8
TK,Italy,Turkey,86,181,85
XK,France,France,0,3,0
FR,Spain,Italy,295,401,292
BA,Italy,,22,40,22
EY,Italy,Seychelles,10,24,10
EK,United States,Italy,7,0,7
IB,Italy,Colombia,20,20,20
KL,Italy,United States,48,218,48
SK,Italy,Norway,3,16,3
W6,Italy,Jordan,39,26,39
AZ,United States,Italy,10,11,10
UX,Italy,,0,5,0
TK,Italy,Indonesia,5,18,5
QR,Italy,,0,18,0
LX,Italy,,0,17,0
IB,Italy,United States,19,86,19
LH,Italy,Brazil,17,16,17
FR,Italy,Portugal,325,475,322
W6,Italy,Hungary,67,104,66
PG,Thailand,Thailand,34,55,34
AD,Brazil,Brazil,0,33,0
LH,Italy,Japan,15,69,15
SQ,Italy,,0,6,0
QR,Switzerland,Australia,0,0,0
CM,Panama,,0,2,0
WE,Thailand,Thailand,2,3,2
WY,Italy,Thailand,2,51,2
UX,Italy,Spain,7,30,7
CA,China,Italy,0,16,0
TK,Turkey,Italy,9,40,9
JY,Turks and Caicos Islands,Turks and Caicos Islands,0,0,0
AZ,Germany,Italy,11,16,11
LO,Italy,Egypt,0,1,0
FR,Italy,Belgium,173,216,171
YW,Italy,Germany,0,16,0
AZ,Italy,Mexico,0,51,0
EY,Italy,,2,4,2
AC,Switzerland,,0,0,0
PR,Philippines,Philippines,3,11,3
TU,France,,0,0,0
AZ,Italy,France,26,120,26
LH,Switzerland,Japan,0,4,0
RO,Romania,Romania,0,1,0
AF,Italy,Mexico,1,14,1
TU,Tunisia,Italy,0,12,0
TK,Italy,India,7,11,7
OZ,United States,,0,1,0
TK,Italy,Malaysia,1,10,1
QR,Germany,,0,2,0
AZ,Brazil,Italy,0,19,0
EY,Italy,Maldives,4,10,4
TP,Italy,Senegal,11,18,11
QR,Italy,Maldives,17,23,17
CZ,Thailand,China,0,2,0
ET,Madagascar,Italy,0,0,0
TU,Tunisia,Egypt,0,0,0
MS,Italy,Egypt,0,77,0
AZ,Italy,Canada,0,9,0
W6,Italy,Romania,77,104,76
EY,Italy,Pakistan,3,3,3
3U,China,Italy,0,3,0
FR,Italy,Denmark,97,166,96
NO,Italy,Dominican Republic,9,2,9
EY,Italy,Sri Lanka,4,2,4
CX,Spain,Taiwan,0,3,0
AC,Israel,,0,0,0
IB,Italy,Dominican Republic,12,9,12
ET,Italy,Madagascar,3,18,3
TK,Italy,Nepal,0,1,0
SQ,Indonesia,Italy,6,14,6
HO,Thailand,China,0,0,0
UX,Spain,Spain,5,22,5
JQ,Taiwan,Japan,2,0,2
UX,Peru,Italy,0,6,0
PR,Thailand,Japan,0,0,0
SK,Italy,United States,11,22,11
UK,India,Thailand,0,0,0
PW,Kenya,Tanzania,0,0,0
FR,Italy,Hungary,92,153,91
W6,Italy,Poland,55,38,54
AH,Italy,Algeria,0,5,0
MU,China,Italy,0,0,0
JU,Italy,Bosnia and Herzegovina,2,9,2
IB,Italy,Argentina,34,20,34
5U,Guatemala,Guatemala,0,1,0
OD,Indonesia,Malaysia,0,1,0
U2,Italy,Egypt,115,37,114
EY,Italy,Thailand,15,24,15
G3,Brazil,Brazil,0,25,0
KE,South Korea,Italy,0,1,0
EW,Italy,Germany,118,93,117
ET,Italy,Kenya,2,15,2
AZ,France,United States,0,0,0
EY,Belgium,Indonesia,1,0,1
AZ,Italy,India,4,11,4
NO,Italy,Madagascar,3,1,3
FR,France,Italy,66,67,65
FI,Italy,Iceland,3,8,3
TP,Portugal,Portugal,4,8,4
TU,France,Tunisia,0,5,0
U2,Italy,Italy,1548,105,1533
U2,Italy,Spain,895,138,886
EK,United Kingdom,South Africa,1,1,1
JU,Turkey,Spain,0,0,0
OM,Germany,Mongolia,0,0,0
LH,Italy,Canada,4,11,4
UL,India,,0,0,0
F2,Kenya,Kenya,0,0,0
W6,Italy,Netherlands,12,40,12
TK,Italy,Thailand,12,16,12
VR,Portugal,Cape Verde,1,0,1
LX,Italy,Singapore,5,9,5
BA,Mexico,Italy,1,5,1
AF,Italy,Brazil,16,35,16
IB,Italy,Morocco,2,5,2
BA,Germany,,0,1,0
BA,Italy,Canada,7,0,7
CA,Singapore,Italy,0,2,0
AZ,Mexico,Italy,0,0,0
IB,Spain,Portugal,0,1,0
KL,United States,Italy,8,1,8
FR,United Kingdom,Italy,105,83,104
LX,France,Italy,1,1,1
AH,Italy,Senegal,0,10,0
OD,Australia,Indonesia,0,0,0
MS,Egypt,Italy,0,23,0
UX,Italy,Colombia,6,20,6
TK,Italy,Mauritius,3,4,3
UX,Italy,United States,0,2,0
AT,Morocco,Tunisia,0,1,0
BA,Mexico,United States,0,0,0
BR,Thailand,Italy,0,9,0
AZ,Switzerland,,0,0,0
AZ,Italy,Japan,36,137,36
V7,Italy,Greece,392,449,388
H9,Nepal,Malaysia,0,1,0
AZ,Egypt,Italy,0,28,0
U2,Italy,United Kingdom,267,42,264
UG,Tunisia,Italy,0,1,0
AY,Italy,United States,24,227,24
AZ,Italy,Egypt,13,24,13
LA,Italy,,0,11,0
FR,United Kingdom,United Kingdom,3,1,3
NO,Mexico,Italy,1,0,1
TP,Germany,Portugal,0,0,0
WY,Italy,Indonesia,0,1,0
NO,United States,Italy,2,0,2
FR,Spain,Spain,72,59,71
LH,Spain,,0,1,0
KE,South Korea,South Korea,0,1,0
CI,Italy,,0,0,0
MS,Egypt,Egypt,0,20,0
H2,Peru,Peru,0,20,0
MH,Indonesia,Italy,0,2,0
LH,Mexico,Italy,3,2,3
EK,Italy,United States,47,19,47
MS,Italy,Uganda,0,11,0
TK,Italy,Uzbekistan,9,15,9
LA,Brazil,Brazil,4,16,4
AZ,Italy,Brazil,7,35,7
AY,Italy,Japan,4,5,4
AT,Morocco,France,2,5,2
EY,Thailand,Italy,3,5,3
AY,Italy,South Korea,5,2,5
WY,Italy,,0,1,0
A3,Egypt,Italy,3,10,3
AZ,Italy,Germany,21,60,21
QR,Spain,Indonesia,0,1,0
TK,Italy,Australia,0,8,0
AZ,Italy,Argentina,9,48,9
JU,Serbia,Italy,8,2,8
LO,Italy,United States,0,5,0
AZ,Italy,French Polynesia,0,1,0
WY,Philippines,Italy,0,1,0
TU,Belgium,Tunisia,0,0,0
AF,Italy,France,153,133,151
VA,Australia,Australia,6,4,6
LH,United States,Dominican Republic,0,2,0
BA,Belgium,Japan,0,0,0
NH,Italy,,0,0,0
NE,Saudi Arabia,Egypt,0,0,0
WY,Maldives,Italy,0,0,0
LY,Israel,Italy,2,7,2
KU,Italy,Thailand,2,4,2
KU,Italy,Philippines,3,15,3
BR,Italy,,0,1,0
MS,Italy,,0,1,0
SQ,Malaysia,Singapore,1,0,1
W6,Italy,Bulgaria,19,46,19
FR,Romania,Italy,29,23,29
CI,Thailand,Italy,0,0,0
SP,Portugal,Portugal,0,10,0
SQ,Italy,Thailand,8,12,8
NO,Italy,Senegal,11,4,11
OZ,Italy,South Korea,1,0,1
EK,Italy,Australia,11,12,11
TK,Italy,Niger,0,1,0
FR,Italy,Netherlands,32,82,32
W6,Romania,Italy,32,49,32
AZ,United States,Peru,0,0,0
LA,United States,Ecuador,0,1,0
BR,Indonesia,Germany,0,0,0
TS,Italy,,0,0,0
FR,Greece,Italy,62,97,61
NT,Portugal,Portugal,0,2,0
4Z,South Africa,,0,0,0
UX,Brazil,,0,0,0
ET,Angola,Italy,1,0,1
CY,Italy,Lebanon,0,4,0
EN,Italy,Australia,0,0,0
SK,Italy,,3,2,3
BA,Italy,Mexico,9,11,9
LH,United States,United States,0,12,0
TP,United States,Italy,9,7,9
FR,Italy,Austria,180,236,178
W6,Portugal,Italy,19,17,19
LH,Italy,Mexico,0,3,0
LA,Brazil,Italy,14,92,14
EI,Italy,United States,0,0,0
BA,United States,United States,0,1,0
SS,Saint Barthélemy,Guadeloupe,0,1,0
ET,Italy,,0,7,0
EK,Kenya,Italy,0,2,0
KU,France,Thailand,0,0,0
LO,Latvia,Italy,0,5,0
AS,United States,United States,0,19,0
KM,Germany,Italy,0,1,0
PC,Turkey,Germany,3,3,3
V7,Greece,Italy,34,15,34
KU,Italy,Kuwait,0,2,0
UX,Italy,Brazil,5,22,5
B0,Italy,United States,0,4,0
UX,Spain,Portugal,0,2,0
KU,Kuwait,Bahrain,0,1,0
LX,United States,Italy,1,5,1
SQ,Switzerland,Malaysia,0,0,0
FR,Italy,Bulgaria,25,53,25
W6,Hungary,Italy,19,5,19
W4,Italy,Italy,485,536,480
OS,Italy,Slovakia,2,2,2
W6,Hungary,Turkey,4,2,4
AZ,Italy,Malaysia,0,4,0
SV,Saudi Arabia,Egypt,0,2,0
FO,Argentina,Argentina,15,4,15
6H,Israel,Italy,0,3,0
AF,Italy,Panama,5,0,5
FR,Italy,Bosnia and Herzegovina,0,6,0
LH,Italy,Morocco,1,0,1
EK,Slovenia,Indonesia,1,2,1
TK,Italy,Saudi Arabia,1,2,1
HA,United States,United States,0,3,0
TP,United Kingdom,Portugal,0,1,0
SV,Saudi Arabia,Saudi Arabia,4,3,4
AZ,Italy,Costa Rica,0,2,0
U2,Italy,Sweden,0,1,0
UX,Portugal,Brazil,0,3,0
FR,Denmark,Spain,1,0,1
AF,Italy,Cameroon,1,0,1
FR,Italy,Turkey,0,12,0
FR,Italy,Luxembourg,2,12,2
BA,United States,Germany,1,0,1
QR,Italy,Vietnam,13,16,13
UA,Brazil,Italy,1,1,1
TK,Italy,South Africa,3,4,3
W6,Albania,Hungary,3,0,3
KQ,Ethiopia,Kenya,1,0,1
XC,Turkey,Italy,0,1,0
AF,India,Morocco,2,0,2
LO,Hungary,South Korea,0,1,0
VJ,Vietnam,South Korea,0,3,0
LH,Germany,Switzerland,0,1,0
UX,Spain,Argentina,1,1,1
AF,Luxembourg,Cameroon,1,0,1
EK,Pakistan,Turkey,0,1,0
KC,Kazakhstan,Uzbekistan,0,3,0
AK,Thailand,Malaysia,0,6,0
SM,Egypt,Egypt,4,23,4
QR,United Arab Emirates,Italy,3,1,3
TG,Thailand,Thailand,5,3,5
U2,United Kingdom,Germany,1,0,1
LG,Luxembourg,France,1,0,1
6E,Nepal,India,0,4,0
BA,Switzerland,,0,1,0
U2,France,Greece,1,0,1
EW,United Kingdom,Italy,0,1,0
J2,Germany,Azerbaijan,0,1,0
FR,Germany,Spain,5,17,5
AZ,Italy,Bulgaria,3,9,3
CA,Philippines,Italy,0,1,0
UA,New Zealand,Croatia,0,3,0
IB,France,Spain,9,10,9
AZ,Italy,Turkey,1,2,1
DL,United Kingdom,Mexico,1,0,1
ZA,Cambodia,Japan,0,7,0
W6,Spain,Poland,2,0,2
AC,Italy,Costa Rica,0,1,0
U2,Cyprus,Spain,1,0,1
SV,Italy,Sudan,0,1,0
FD,Singapore,Thailand,0,2,0
SM,Germany,Egypt,1,0,1
U2,Portugal,Italy,42,12,42
5W,United Arab Emirates,Maldives,6,0,6
AZ,Italy,Lebanon,0,2,0
TK,Israel,United States,1,0,1
UX,Italy,Tunisia,0,1,0
AV,Colombia,Costa Rica,2,0,2
GQ,Bulgaria,Greece,1,0,1
AA,United States,The Bahamas,1,0,1
DO,United States,,0,1,0
SQ,Italy,New Zealand,0,1,0
TK,Italy,Cambodia,0,1,0
TP,Portugal,Germany,0,1,0
OS,Belgium,Cyprus,0,1,0
QR,Italy,Oman,1,0,1
W6,Italy,Greece,107,185,106
DE,Italy,Seychelles,1,7,1
FR,Italy,Republic of Ireland,117,211,116
UX,Italy,Ecuador,0,4,0
KL,Italy,Portugal,6,12,6
5J,Philippines,Italy,0,1,0
LG,Luxembourg,Italy,3,4,3
QS,Czech Republic,,0,1,0
OS,Italy,Philippines,0,1,0
AY,Italy,,0,3,0
EK,Italy,China,3,12,3
JL,Japan,Japan,7,1,7
SK,Italy,Thailand,1,1,1
FR,Germany,United Kingdom,3,1,3
BZ,Israel,Greece,2,0,2
TP,Cape Verde,Italy,2,2,2
G3,Brazil,France,0,1,0
FR,Italy,Sri Lanka,0,1,0
U2,United Kingdom,United Kingdom,10,1,10
VY,Italy,Japan,0,1,0
W4,Italy,Maldives,0,2,0
I2,Spain,Italy,11,2,11
OS,France,Thailand,1,0,1
SK,Denmark,Italy,0,3,0
2W,Dominican Republic,Italy,0,38,0
AD,Portugal,,0,2,0
FR,Spain,Poland,0,5,0
W6,Italy,Israel,19,12,19
W6,Italy,Bosnia and Herzegovina,0,1,0
6E,India,Saudi Arabia,1,0,1
TP,Italy,Cuba,0,1,0
U2,Italy,Guadeloupe,0,2,0
KM,Italy,Turkey,0,1,0
F3,United Arab Emirates,Italy,0,1,0
TB,Morocco,Belgium,0,1,0
V7,France,Spain,0,1,0
LX,Italy,South Africa,0,1,0
AZ,Italy,Ethiopia,0,1,0
JU,Italy,,0,4,0
AF,Switzerland,France,2,1,2
LH,Austria,Germany,0,1,0
JQ,Australia,New Zealand,1,1,1
AP,Italy,Greece,0,2,0
EW,Republic of Kosovo,Germany,0,1,0
W6,Italy,Brazil,0,1,0
W6,Estonia,Italy,1,0,1
LH,Albania,Germany,4,1,4
8B,Indonesia,,0,3,0
AF,Italy,Hong Kong,1,1,1
ET,Italy,South Africa,5,4,5
AM,Italy,Mexico,0,21,0
LA,Argentina,Colombia,0,1,0
WJ,Argentina,,0,1,0
TX,France,French Guiana,0,2,0
WS,United States,Italy,1,4,1
3L,Nepal,Italy,0,3,0
LH,Italy,Estonia,9,0,9
FR,Italy,Ghana,0,1,0
FZ,Qatar,Bahrain,0,1,0
BT,Estonia,Lithuania,1,0,1
KL,Italy,Spain,11,18,11
KL,Italy,South Africa,6,1,6
LH,Italy,South Africa,9,3,9
AF,Italy,China,3,3,3
V7,Italy,Germany,0,1,0
JU,Italy,Hungary,0,1,0
FR,Malta,Greece,0,3,0
HV,France,Portugal,2,0,2
SQ,Italy,Philippines,3,3,3
FR,United Kingdom,France,0,1,0
LH,Italy,Belgium,2,1,2
SV,Egypt,Saudi Arabia,0,1,0
"",United States,Italy,8,0,8
GF,Italy,Thailand,0,11,0
LX,Switzerland,,0,3,0
EK,Tunisia,,0,1,0
5W,United Arab Emirates,Georgia,1,0,1
AZ,Italy,Libya,0,1,0
TU,Germany,Tunisia,0,1,0
LX,Italy,Cuba,1,2,1
FR,Czech Republic,Italy,7,11,7
A3,Greece,Italy,20,27,20
AI,India,Italy,0,4,0
BT,Latvia,Italy,6,5,6
FR,Netherlands,United Kingdom,6,2,6
W6,Spain,Italy,20,13,20
VB,Cuba,Mexico,3,1,3
LX,Switzerland,Spain,1,2,1
FR,Estonia,Sweden,1,0,1
KL,United States,United States,0,6,0
VY,United States,Spain,0,1,0
GQ,France,Greece,0,1,0
DY,Sweden,Denmark,0,1,0
KL,Italy,Puerto Rico,0,1,0
N0,United States,,0,1,0
RO,Moldova,Belgium,0,1,0
MS,Italy,Eritrea,0,2,0
LX,Italy,Japan,5,22,5
V7,Italy,France,81,72,80
AT,Morocco,United Kingdom,0,4,0
W6,Italy,Cyprus,0,17,0
TK,Turkey,Poland,0,1,0
LX,Italy,Lebanon,1,0,1
FR,France,Germany,1,0,1
IB,Spain,France,1,1,1
W6,Lithuania,Italy,3,3,3
AY,Singapore,Italy,2,0,2
PC,Kyrgyzstan,Italy,0,1,0
FR,Italy,Lithuania,11,11,11
W6,Italy,Iceland,2,10,2
W6,Israel,Italy,10,8,10
LH,Italy,Jersey,0,8,0
KL,Italy,Madagascar,7,3,7
W4,Italy,Armenia,12,9,12
LY,Czech Republic,Israel,2,1,2
U2,Netherlands,Denmark,1,0,1
GF,Italy,,0,1,0
PC,Albania,Turkey,5,1,5
LX,Switzerland,Greece,0,2,0
FR,Germany,Portugal,1,1,1
RS,South Korea,Japan,0,1,0
LA,Italy,Spain,0,1,0
KQ,Italy,,0,1,0
TR,Vietnam,Singapore,0,1,0
MS,Spain,Kenya,0,1,0
AI,India,Thailand,0,1,0
VY,Spain,Denmark,1,0,1
W4,Israel,Italy,1,1,1
PK,Saudi Arabia,Pakistan,1,0,1
IB,Portugal,Spain,0,1,0
QZ,Singapore,Indonesia,0,25,0
VA,Australia,Italy,0,1,0
WY,Italy,Malaysia,0,5,0
H2,Argentina,Peru,0,1,0
AT,Italy,Western Sahara,0,1,0
SV,Italy,South Korea,0,2,0
IU,Indonesia,Indonesia,0,3,0
ET,Seychelles,India,0,1,0
VY,Italy,Costa Rica,1,1,1
ET,Madagascar,United Arab Emirates,3,0,3
SQ,Germany,Singapore,1,0,1
TS,Spain,,1,0,1
AZ,Italy,Cyprus,0,1,0
OS,Germany,Albania,0,1,0
FR,Italy,Costa Rica,0,1,0
AK,China,Sri Lanka,0,1,0
FR,Italy,China,0,3,0
HX,Vietnam,Japan,0,1,0
TK,Ghana,Italy,2,1,2
TP,United Kingdom,,0,1,0
CX,Italy,Australia,5,2,5
KE,United States,United States,0,1,0
W6,Luxembourg,Italy,0,1,0
OW,Kenya,Kenya,1,0,1
TP,Switzerland,Cape Verde,0,1,0
TK,Italy,New Zealand,0,1,0
W6,Portugal,Serbia,1,0,1
B6,Costa Rica,United States,0,1,0
XJ,Thailand,Australia,0,1,0
AC,Italy,Argentina,1,0,1
W6,Poland,,0,1,0
PC,United Kingdom,Turkey,1,0,1
SN,Belgium,Nigeria,1,0,1
VU,Vietnam,Vietnam,0,2,0
QZ,Indonesia,,0,4,0
AC,France,Canada,1,1,1
OS,Republic of Macedonia,Germany,0,1,0
BA,Spain,Italy,2,0,2
LH,Italy,Luxembourg,4,2,4
SN,Italy,Ghana,4,0,4
CM,Cuba,Brazil,1,0,1
TK,Italy,Mongolia,1,0,1
VY,Italy,Martinique,1,1,1
OS,Italy,Armenia,2,0,2
CX,Australia,Italy,2,1,2
ET,Italy,Central African Republic,0,1,0
BA,Netherlands,Singapore,1,0,1
EW,Italy,Croatia,1,0,1
VY,Spain,Spain,52,24,51
SQ,Italy,Singapore,5,1,5
KL,Italy,Japan,3,0,3
QR,Australia,Italy,1,1,1
HC,Senegal,Morocco,0,3,0
MF,Australia,Italy,0,2,0
W6,Netherlands,Albania,2,1,2
TP,Spain,Italy,0,1,0
AC,Italy,El Salvador,0,3,0
5W,Armenia,Thailand,0,1,0
FR,Republic of Ireland,United Kingdom,1,2,1
AT,Ghana,Italy,0,2,0
AF,Germany,Canada,1,0,1
NT,Morocco,Spain,0,1,0
IB,Venezuela,Italy,1,1,1
UX,Cuba,Spain,0,1,0
TR,Malaysia,Philippines,0,1,0
LA,Ecuador,United States,0,1,0
TS,Canada,Italy,0,3,0
DE,Italy,Canada,3,1,3
QR,Italy,Pakistan,4,4,4
FD,Thailand,Hong Kong,0,1,0
FR,Hungary,Jordan,2,0,2
VY,Morocco,Morocco,0,1,0
MS,Italy,Tanzania,0,11,0
OS,Italy,Japan,2,12,2
SQ,Netherlands,Australia,1,0,1
CA,Italy,Vietnam,0,2,0
UX,France,Argentina,2,0,2
AV,Bolivia,Mexico,1,0,1
LH,Italy,Oman,2,1,2
JQ,Australia,Australia,20,0,20
SK,Italy,Denmark,6,10,6
V7,Italy,Denmark,2,2,2
KL,Italy,South Korea,2,0,2
BA,United Kingdom,Germany,0,1,0
DY,Finland,Finland,0,1,0
FR,Norway,Latvia,1,0,1
EW,Germany,France,0,1,0
TP,Luxembourg,Cape Verde,0,1,0
WY,Italy,Tanzania,0,22,0
FI,Iceland,Iceland,0,1,0
LH,Italy,Vietnam,0,1,0
VJ,Vietnam,Singapore,0,1,0
UX,Spain,Netherlands,1,0,1
TK,Germany,Iran,0,2,0
DL,Dominican Republic,United States,1,0,1
VY,Greece,Italy,2,1,2
MM,Taiwan,Japan,0,6,0
TP,Italy,Ghana,1,0,1
TK,Singapore,Italy,1,1,1
TK,Italy,Pakistan,0,4,0
WY,Kuwait,Philippines,1,1,1
LH,United Arab Emirates,Italy,1,0,1
TK,Sudan,Germany,1,0,1
UX,Argentina,Italy,0,2,0
EK,Italy,South Africa,0,2,0
KL,Italy,Morocco,1,0,1
XZ,Italy,Greece,109,13,108
3O,Belgium,Morocco,2,0,2
XZ,Greece,Italy,15,2,15
AZ,Montenegro,Italy,0,1,0
"",Hungary,Romania,1,0,1
MF,Italy,China,0,3,0
BT,Italy,Finland,1,0,1
EK,Italy,Vietnam,1,4,1
EW,Italy,Greece,0,1,0
AV,Costa Rica,El Salvador,1,1,1
V7,Italy,Switzerland,0,1,0
AF,Germany,France,1,0,1
OD,Pakistan,Malaysia,0,1,0
AY,South Korea,Italy,1,0,1
W6,Italy,Maldives,0,12,0
DL,United States,Italy,6,0,6
W6,Austria,Armenia,0,1,0
AF,France,Greece,1,0,1
SN,Belgium,Denmark,1,0,1
FR,Cyprus,Spain,0,2,0
LX,Switzerland,Portugal,0,1,0
LX,Italy,Czech Republic,0,3,0
VY,Spain,Germany,1,1,1
MF,Cambodia,Taiwan,0,3,0
KU,Italy,Pakistan,1,0,1
F3,Saudi Arabia,Italy,0,6,0
EY,United Arab Emirates,Oman,0,2,0
LA,Colombia,Chile,0,3,0
TK,Israel,Italy,1,1,1
SK,Sweden,Sweden,0,1,0
VZ,Singapore,Thailand,0,2,0
W4,Azerbaijan,Italy,0,1,0
WK,Switzerland,Greece,0,2,0
VY,Egypt,Egypt,0,1,0
ET,Nigeria,Italy,0,1,0
BA,Italy,The Bahamas,4,1,4
MS,Egypt,Saudi Arabia,0,1,0
W6,Italy,Vietnam,0,1,0
AI,Italy,Japan,0,6,0
TS,Canada,,0,1,0
EK,United Kingdom,Bangladesh,0,1,0
TR,Indonesia,Italy,0,1,0
BR,Italy,Cambodia,0,1,0
DE,Italy,Dominican Republic,3,7,3
S4,Portugal,Italy,0,3,0
TK,Belgium,Iran,1,4,1
W6,Morocco,Italy,1,2,1
LH,Italy,Spain,20,16,20
G3,Italy,,0,1,0
NO,Italy,Kenya,3,0,3
BR,Italy,Japan,0,13,0
HU,China,China,0,1,0
W4,Italy,Australia,0,1,0
A3,Italy,Georgia,0,2,0
SN,Italy,Netherlands,0,1,0
UX,United States,Italy,0,1,0
W6,Montenegro,Italy,1,1,1
XR,Spain,Italy,0,2,0
W4,Albania,France,1,0,1
NZ,New Zealand,Australia,0,1,0
BF,France,United States,1,0,1
PC,Italy,Turkey,87,108,86
AF,Italy,Colombia,4,11,4
LH,Italy,Egypt,7,40,7
AD,France,,0,1,0
QF,Italy,United States,0,9,0
TK,United States,Republic of Kosovo,0,1,0
AV,Spain,Colombia,5,0,5
TP,Belgium,Brazil,1,0,1
VZ,Cambodia,Thailand,0,3,0
FA,South Africa,South Africa,0,1,0
W6,Italy,Japan,0,2,0
PC,Italy,United Arab Emirates,1,17,1
GE*,South Africa,South Africa,1,1,1
NT,Italy,Spain,0,12,0
SQ,Singapore,French Polynesia,0,3,0
AV,Costa Rica,Guatemala,0,1,0
TK,Iran,Italy,1,0,1
AF,France,Argentina,0,1,0
TK,Turkey,Denmark,1,1,1
BA,United Kingdom,France,1,0,1
FR,Austria,Finland,0,1,0
AF,Italy,Republic of Ireland,0,1,0
B6,United Kingdom,United States,0,1,0
AC,United States,Italy,0,5,0
W4,Italy,Cyprus,4,2,4
W4,Albania,Italy,33,15,33
AZ,Italy,Israel,0,6,0
W6,United Kingdom,Italy,7,8,7
OS,Italy,Cyprus,6,10,6
UK,India,Maldives,0,2,0
VS,United Kingdom,United States,2,0,2
WY,Germany,Oman,1,0,1
TP,Cape Verde,Portugal,1,0,1
CM,Panama,Trinidad and Tobago,2,0,2
TK,Italy,Ethiopia,0,3,0
W9,United Kingdom,Spain,1,0,1
LA,Italy,Colombia,0,6,0
SK,Sweden,Italy,3,6,3
QZ,Indonesia,Malaysia,0,2,0
U2,Portugal,United Kingdom,1,0,1
BJ,Tunisia,Turkey,1,1,1
AI,Australia,Italy,0,4,0
W6,Italy,Nepal,0,5,0
VY,Portugal,Italy,2,1,2
NO,Italy,,0,1,0
CM,Argentina,Dominican Republic,0,1,0
AF,Italy,Nigeria,0,2,0
A3,Greece,Germany,0,2,0
AT,Senegal,Morocco,0,1,0
U2,Denmark,France,1,0,1
I2,France,Spain,1,0,1
SQ,Japan,Indonesia,0,3,0
OS,Italy,United Arab Emirates,0,1,0
SV,Saudi Arabia,United Arab Emirates,1,0,1
TK,United Kingdom,Mauritius,0,1,0
WY,India,Italy,0,2,0
UX,Mexico,Italy,1,1,1
KL,Austria,Netherlands,1,0,1
OS,Italy,Albania,6,2,6
KQ,Italy,Tanzania,0,8,0
LG,Luxembourg,Mexico,0,2,0
TK,Slovenia,Sri Lanka,0,1,0
LX,Egypt,Italy,5,1,5
W6,Hungary,Jordan,2,3,2
5J,Japan,Philippines,2,0,2
QR,Italy,Sri Lanka,2,5,2
MS,Egypt,Lebanon,0,1,0
JQ,Japan,Japan,8,1,8
DE,Germany,Spain,1,5,1
D7,Malaysia,Indonesia,0,1,0
OS,Austria,Austria,2,2,2
MU,China,China,0,1,0
U2,United Kingdom,France,1,0,1
FR,Italy,Cape Verde,0,3,0
AF,Italy,Jamaica,0,1,0
ET,Benin,Italy,0,1,0
LA,Chile,Peru,0,1,0
FR,Croatia,Malta,0,1,0
FR,Italy,Romania,43,136,43
RJ,Jordan,Iraq,2,0,2
PC,Georgia,Italy,1,0,1
SN,Italy,Cameroon,5,0,5
V7,Italy,Luxembourg,0,1,0
