carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
A3,Spain,Greece,1,4,1
EY,Italy,Maldives,4,15,4
TK,Italy,Mauritius,5,4,5
ET,Italy,Ghana,0,7,0
FR,France,Spain,7,13,7
AR,Argentina,Italy,0,16,0
CA,Italy,Taiwan,0,7,0
G3,Brazil,Bolivia,0,1,0
FR,Belgium,Italy,75,88,74
VY,Spain,Italy,160,195,158
UX,Colombia,Italy,0,19,0
NO,United States,Italy,0,1,0
LH,Italy,Colombia,2,7,2
IB,Italy,Brazil,1,6,1
BA,United States,Italy,24,6,24
1L,Germany,Italy,0,0,0
AM,Mexico,Mexico,0,8,0
W6,Italy,Iceland,68,46,67
FR,Austria,Italy,58,38,57
EI,Italy,United States,29,14,29
I2,Italy,United States,0,0,0
AH,Algeria,Algeria,0,1,0
UK,India,India,3,5,3
W6,Romania,Turkey,0,4,0
AZ,Italy,Germany,18,87,18
LX,Italy,United States,36,88,36
PU,Spain,Colombia,0,1,0
LG,Italy,Luxembourg,5,19,5
OZ,United States,Thailand,0,0,0
LH,Spain,,0,0,0
EK,Pakistan,Italy,0,0,0
AZ,Germany,Mexico,0,0,0
G3,Brazil,Germany,0,0,0
CY,Egypt,Cyprus,0,1,0
TU,Morocco,Tunisia,0,0,0
KU,Italy,Kuwait,0,0,0
UP,United States,The Bahamas,0,3,0
LH,Switzerland,United States,0,0,0
CM,Colombia,Spain,0,1,0
EY,Italy,Japan,13,20,13
WE,Thailand,Thailand,3,2,3
LA,Brazil,Brazil,9,21,9
E9,Dominican Republic,Spain,0,3,0
FR,Italy,Slovakia,19,22,19
AT,Italy,United States,1,0,1
W6,Poland,Italy,8,15,8
OB,Brazil,Bolivia,0,0,0
OS,Italy,,0,5,0
PR,United Arab Emirates,Indonesia,0,3,0
LG,Luxembourg,Italy,5,11,5
MU,Italy,Indonesia,0,1,0
IB,Italy,Morocco,1,4,1
AF,Panama,Italy,0,2,0
TP,Italy,Mexico,10,15,10
DY,Germany,Norway,2,4,2
AZ,Italy,The Bahamas,0,3,0
AI,India,Italy,0,9,0
MS,Italy,Kenya,0,13,0
PW,Tanzania,,0,0,0
RC,France,Faroe Islands,0,1,0
FR,Spain,France,2,4,2
AZ,Italy,Australia,0,13,0
TC,Tanzania,Tanzania,0,4,0
BA,Germany,United States,3,4,3
TP,Spain,Portugal,3,0,3
AZ,Italy,Czech Republic,0,3,0
UX,Italy,Peru,6,20,6
AZ,Tunisia,,0,0,0
LH,Italy,Sri Lanka,0,1,0
KM,Malta,Switzerland,0,0,0
GA,United Arab Emirates,Indonesia,0,1,0
SQ,United Arab Emirates,Japan,0,0,0
NT,Spain,Spain,0,11,0
SL,Thailand,Thailand,0,3,0
AZ,Mexico,Italy,0,0,0
CA,Hong Kong,Italy,0,2,0
TK,France,,0,0,0
FR,Greece,Italy,101,104,100
KU,Italy,India,0,0,0
UX,Italy,Spain,11,30,11
AZ,Dominican Republic,United States,0,0,0
AC,Canada,United States,2,5,2
EK,Belgium,,0,1,0
OS,Italy,Iceland,5,1,5
NO,Italy,Madagascar,10,5,10
FR,Poland,Italy,26,53,26
VA,Australia,Italy,0,1,0
LO,Poland,Poland,0,0,0
KL,Germany,Italy,2,5,2
AZ,Egypt,Italy,2,9,2
EK,Germany,,0,0,0
AF,France,,0,0,0
LA,Chile,Chile,3,8,3
AZ,Italy,Algeria,3,6,3
AZ,France,Algeria,0,0,0
OZ,Italy,South Korea,1,2,1
SK,Italy,Canada,5,10,5
G3,Brazil,Brazil,0,14,0
AZ,Canada,United States,0,0,0
LA,Peru,Bolivia,0,1,0
AZ,Italy,Grenada,0,0,0
AZ,United States,Dominican Republic,0,0,0
MH,Malaysia,Indonesia,1,0,1
KU,Italy,Thailand,3,1,3
LH,Germany,Mexico,1,0,1
TK,Italy,Egypt,6,12,6
QR,Italy,Indonesia,56,102,55
IB,Italy,Costa Rica,4,9,4
SV,Saudi Arabia,India,0,0,0
NO,Italy,Mauritius,0,1,0
SK,Italy,Denmark,8,39,8
JU,Italy,Turkey,6,25,6
ET,Italy,Cameroon,0,2,0
IB,Italy,Mexico,3,15,3
TP,Brazil,,0,5,0
LY,Israel,Georgia,0,9,0
BA,France,United States,4,4,4
BA,France,,2,0,2
SQ,Singapore,Australia,0,0,0
AZ,Israel,Italy,3,3,3
IB,Italy,Dominican Republic,8,6,8
FR,Spain,Italy,485,575,480
G3,Brazil,Italy,0,23,0
LH,Slovenia,Colombia,2,0,2
S4,Canada,Portugal,0,4,0
EK,Hong Kong,Italy,0,1,0
EK,Malaysia,Albania,0,0,0
BA,United States,Mexico,0,0,0
AZ,Italy,Canada,0,7,0
VS,United Kingdom,China,0,2,0
QV,Thailand,Laos,0,1,0
U2,Netherlands,Italy,70,27,69
E9,Spain,Dominican Republic,0,19,0
EI,Italy,,0,1,0
TS,Italy,,0,2,0
HU,China,Italy,0,5,0
AZ,Italy,Maldives,2,4,2
U2,Italy,Egypt,143,80,142
WY,Tanzania,Italy,0,0,0
VA,Australia,New Zealand,3,1,3
MH,Indonesia,Germany,0,0,0
LH,Italy,Paraguay,0,0,0
ET,Ethiopia,Egypt,0,0,0
LA,Argentina,Italy,3,8,3
LH,Germany,Italy,45,62,45
AY,Italy,Japan,3,9,3
JQ,Japan,Philippines,0,0,0
LH,Italy,Argentina,10,3,10
LH,Italy,Dominican Republic,1,2,1
NO,Mexico,Italy,0,0,0
EK,Slovenia,Indonesia,5,7,5
BA,Italy,Brazil,2,6,2
FB,Bulgaria,Bulgaria,0,1,0
LX,Switzerland,,0,2,0
AC,United States,Italy,0,4,0
CA,Italy,Thailand,0,23,0
EY,Switzerland,Indonesia,0,0,0
A3,Germany,Greece,0,2,0
AT,Italy,,0,1,0
NZ,Italy,,0,1,0
A3,Greece,Greece,2,20,2
FR,France,Italy,49,86,49
LA,United States,Colombia,0,0,0
W6,Italy,Republic of Macedonia,21,21,21
9U,Italy,Moldova,0,49,0
SQ,Japan,Maldives,1,0,1
AR,Argentina,Brazil,0,6,0
TK,Italy,Qatar,1,0,1
4Z,South Africa,South Africa,0,0,0
G3,Bolivia,Brazil,0,0,0
NO,Italy,Israel,5,1,5
TK,Italy,Singapore,13,8,13
EK,Italy,Japan,25,14,25
UA,El Salvador,Italy,0,0,0
KU,United Arab Emirates,Italy,0,0,0
AM,United States,Mexico,0,3,0
LH,Italy,Canada,5,33,5
TU,Austria,Tunisia,0,0,0
FB,Italy,Bulgaria,0,6,0
IB,Spain,Maldives,0,2,0
FD,Thailand,Laos,0,5,0
A3,Lebanon,Italy,2,3,2
SK,Sweden,Italy,4,2,4
UX,Spain,Argentina,1,2,1
AA,Italy,Canada,8,0,8
LX,Italy,Mauritius,0,2,0
AM,Colombia,Italy,0,4,0
ID,Australia,Indonesia,0,1,0
FR,Italy,Botswana,0,1,0
VJ,Vietnam,Japan,0,1,0
A3,Italy,Australia,0,1,0
5W,Maldives,Italy,0,3,0
SQ,Singapore,China,1,0,1
H2,Argentina,United States,0,2,0
YS,Kenya,Tanzania,4,0,4
LH,Italy,Slovenia,2,0,2
PK,Pakistan,Germany,0,2,0
W6,Romania,United Kingdom,1,1,1
TR,Malaysia,Greece,2,2,2
SQ,Germany,Singapore,0,1,0
OS,Albania,Belgium,2,0,2
EW,Germany,Colombia,1,0,1
UX,Italy,Paraguay,0,2,0
PC,Turkey,Cyprus,0,2,0
TM,Mozambique,South Africa,0,3,0
TP,Italy,Cape Verde,1,27,1
LX,Italy,Singapore,11,12,11
AV,Colombia,Mexico,8,0,8
AF,France,France,1,3,1
AY,Italy,Hong Kong,3,2,3
S4,Portugal,Portugal,1,4,1
TR,Singapore,China,0,2,0
JQ,Australia,Italy,0,4,0
VY,Italy,Costa Rica,0,1,0
TK,Belgium,United Arab Emirates,0,1,0
DY,Finland,Sweden,0,1,0
AF,Canada,Italy,1,0,1
OS,Italy,Austria,74,113,73
NK,United States,Nicaragua,2,2,2
AM,Italy,,0,6,0
FI,Iceland,Denmark,1,3,1
OV,Oman,Egypt,1,0,1
UX,United States,Italy,2,0,2
FR,Portugal,Hungary,0,1,0
MK,Australia,Italy,0,1,0
PU,Spain,,0,1,0
CZ,Italy,China,0,1,0
LX,Italy,Greece,2,0,2
LH,United States,Italy,1,5,1
FZ,Maldives,United Arab Emirates,1,0,1
LH,Italy,Belgium,1,3,1
PR,Saudi Arabia,Thailand,0,1,0
EW,Germany,Republic of Kosovo,0,2,0
UA,Mexico,Italy,1,0,1
TU,Italy,Guinea,0,1,0
SK,Norway,Germany,0,1,0
MS,Italy,Nigeria,0,1,0
LX,Italy,Switzerland,16,50,16
AF,Italy,Switzerland,0,8,0
EI,Republic of Ireland,Switzerland,2,0,2
U2,Egypt,Italy,9,0,9
LA,Ecuador,Colombia,0,4,0
LX,Mauritius,France,0,1,0
DL,Mexico,Italy,1,0,1
XC,Turkey,Italy,0,2,0
EY,Indonesia,,0,4,0
SK,Sweden,United Kingdom,1,0,1
DE,Italy,Maldives,1,0,1
FR,Turkey,Italy,0,1,0
U2,Italy,Greece,1001,230,991
3O,Morocco,Italy,38,20,38
FR,Lithuania,Italy,6,5,6
TK,Republic of Ireland,Turkey,0,2,0
TK,Malta,Turkey,1,0,1
BA,Sweden,United States,0,3,0
TR,Philippines,Spain,0,2,0
AF,Italy,Costa Rica,2,4,2
ET,Italy,Togo,0,2,0
TP,France,Portugal,3,5,3
HV,Greece,Netherlands,1,0,1
UX,Italy,Tunisia,0,1,0
AZ,Italy,Ecuador,0,1,0
NO,Israel,Italy,0,1,0
WY,Oman,United Kingdom,1,0,1
TK,Slovenia,United States,1,0,1
PC,Switzerland,Saudi Arabia,0,1,0
GQ,Italy,Greece,30,76,30
W6,United Kingdom,Italy,83,41,82
NO,Italy,Canada,6,2,6
W6,Italy,Greece,203,336,201
AI,Italy,India,0,17,0
UA,Italy,,12,8,12
AF,Italy,Martinique,7,2,7
AD,Brazil,Brazil,0,18,0
HV,Iceland,Italy,0,1,0
TK,Italy,Mongolia,0,3,0
TK,Georgia,China,0,1,0
FR,Italy,Isle of Man,0,1,0
BA,United Kingdom,Spain,0,1,0
TK,France,Turkey,0,2,0
3M,United States,Italy,0,1,0
LH,Netherlands,Japan,0,1,0
EK,Sri Lanka,Italy,1,0,1
LX,Italy,Australia,0,1,0
U2,Italy,Germany,140,14,139
5J,Australia,United Arab Emirates,3,5,3
U2,Netherlands,France,4,0,4
AF,Italy,Guadeloupe,5,1,5
U2,Italy,Poland,0,3,0
5W,United Arab Emirates,Serbia,1,2,1
GF,Italy,Pakistan,0,3,0
FR,Italy,Cameroon,0,3,0
SN,Italy,Dominican Republic,0,2,0
DT,South Africa,Italy,0,1,0
HV,Italy,United States,0,1,0
FR,Italy,Dominican Republic,0,9,0
LH,Kazakhstan,Italy,10,4,10
LO,Germany,Poland,0,1,0
TP,Italy,Morocco,3,27,3
AI,Italy,Singapore,0,3,0
LX,United States,Italy,2,2,2
AK,Malaysia,Thailand,0,3,0
TR,Japan,Greece,0,2,0
GQ,Bulgaria,Greece,1,2,1
HV,Portugal,Netherlands,2,0,2
VJ,Vietnam,Indonesia,0,1,0
OS,Hungary,Italy,1,0,1
WY,Italy,Maldives,0,1,0
DE,Cuba,Germany,1,0,1
VY,Malta,France,1,0,1
DL,Austria,United States,1,0,1
CM,Panama,Ecuador,0,1,0
TB,Italy,Morocco,0,9,0
LX,Switzerland,United States,3,5,3
DY,Denmark,Denmark,3,1,3
CX,Italy,Australia,0,3,0
KL,Colombia,United States,0,1,0
AY,Italy,Latvia,0,1,0
SN,France,United States,1,0,1
BA,Italy,Cayman Islands,0,1,0
TK,Turkey,Republic of Kosovo,0,2,0
EK,Italy,Nepal,1,0,1
SQ,Japan,Germany,3,0,3
BT,Estonia,Seychelles,0,1,0
QR,India,United States,0,1,0
W6,Italy,Republic of Ireland,0,5,0
IB,Italy,Senegal,0,6,0
AA,Italy,,9,0,9
LH,Italy,Latvia,2,0,2
CI,Italy,Philippines,1,3,1
QR,Italy,Pakistan,1,0,1
JQ,Singapore,Malaysia,2,0,2
AF,France,Cuba,0,2,0
SQ,Italy,Cambodia,1,2,1
S4,Italy,Portugal,1,2,1
W6,Montenegro,Austria,1,0,1
G9,Kenya,Italy,1,0,1
3O,Italy,Morocco,89,44,88
DY,Denmark,Sweden,2,7,2
LH,United States,Mexico,0,3,0
LH,Italy,Laos,0,5,0
KL,Italy,Puerto Rico,1,5,1
W6,Serbia,Maldives,0,1,0
TX,France,United States,1,1,1
OU,Croatia,Italy,0,1,0
VN,Japan,,0,2,0
FR,Romania,France,0,1,0
KL,Portugal,Italy,1,1,1
4Z,Namibia,South Africa,0,1,0
5J,United Arab Emirates,Indonesia,1,0,1
XZ,Italy,Greece,90,10,89
FR,Italy,Israel,21,50,21
AY,Italy,Finland,64,12,63
U2,Switzerland,Italy,14,4,14
QR,Italy,Hong Kong,0,2,0
BA,Italy,Canada,5,5,5
AZ,Greece,Italy,3,10,3
A3,Italy,Jordan,1,1,1
XZ,Italy,Croatia,0,1,0
KL,Netherlands,Thailand,0,1,0
AZ,Albania,Israel,0,1,0
AZ,Italy,Vietnam,0,6,0
HF,Senegal,Cameroon,0,1,0
EY,Italy,South Africa,0,1,0
DY,Sweden,Norway,0,1,0
W6,Norway,Lithuania,1,0,1
OS,Poland,Italy,1,0,1
LH,United Kingdom,Italy,5,0,5
QR,Italy,Australia,2,3,2
OS,Germany,Montenegro,1,0,1
9U,Moldova,Italy,0,23,0
AZ,Italy,Tanzania,0,9,0
IB,El Salvador,Italy,5,0,5
MK,South Africa,Mauritius,0,1,0
TX,United States,French Polynesia,0,1,0
6E,Turkey,Vietnam,0,1,0
AC,Italy,Mexico,0,5,0
B6,United States,Saint Lucia,0,1,0
D7,Indonesia,Malaysia,0,1,0
A3,Greece,Switzerland,0,1,0
FR,Austria,Sweden,1,0,1
FR,Belgium,Morocco,1,0,1
TK,Pakistan,Spain,0,7,0
SK,Italy,Sweden,7,13,7
JL,China,Canada,0,1,0
E5,Italy,,0,3,0
KL,France,Italy,2,2,2
TK,Turkey,Thailand,0,4,0
LH,Germany,South Korea,2,0,2
KL,Denmark,United States,0,2,0
AF,Italy,Chile,3,2,3
FI,United Kingdom,United States,0,1,0
OG,Italy,Iceland,14,27,14
AF,Italy,Brazil,9,27,9
TK,Italy,Maldives,10,11,10
AK,Hong Kong,,0,10,0
V7,Italy,Cyprus,0,4,0
W6,France,Romania,5,4,5
U2,Denmark,Italy,10,1,10
CI,Taiwan,Australia,1,0,1
PC,Egypt,Italy,2,2,2
FZ,Italy,Sri Lanka,1,2,1
BA,Spain,United Kingdom,2,1,2
VY,Denmark,France,4,0,4
5J,United Arab Emirates,Japan,1,0,1
SK,Denmark,Italy,4,8,4
WY,Italy,Thailand,4,134,4
UX,Dominican Republic,Italy,14,15,14
KL,Italy,China,0,7,0
AF,Algeria,Italy,1,0,1
AY,Finland,Spain,1,0,1
TP,Switzerland,Portugal,3,2,3
LX,Italy,Turkey,3,2,3
FR,Spain,Lebanon,0,1,0
K6,Cambodia,Vietnam,0,1,0
AZ,Italy,Cyprus,0,1,0
EW,Germany,Tunisia,0,1,0
LH,Italy,Japan,36,78,36
OS,Italy,China,1,5,1
PC,Romania,Turkey,0,3,0
KL,Italy,Faroe Islands,0,2,0
SG,India,India,0,1,0
XQ,Turkey,Germany,1,1,1
UX,Lebanon,Portugal,0,1,0
QR,Italy,Nepal,1,6,1
W6,Romania,Israel,4,0,4
U2,Spain,Portugal,11,1,11
AK,Indonesia,Italy,0,3,0
TG,Thailand,Italy,1,1,1
AF,France,United States,2,9,2
AF,Italy,Panama,1,4,1
OS,Italy,Moldova,0,5,0
A3,Greece,Norway,1,0,1
W6,Estonia,Georgia,1,0,1
U2,France,Israel,1,0,1
AF,Italy,Faroe Islands,2,24,2
TP,Venezuela,Italy,0,5,0
I2,France,Spain,3,0,3
B0,Italy,United States,0,1,0
T7,Italy,Portugal,0,2,0
LO,Italy,,0,2,0
KL,Sweden,Argentina,0,1,0
U2,Italy,Sweden,0,1,0
FR,Italy,Iceland,0,26,0
W6,Italy,Pakistan,0,5,0
MM,Thailand,Japan,2,1,2
AY,Finland,Switzerland,2,0,2
KL,Italy,Costa Rica,4,1,4
FR,Poland,Spain,1,0,1
A3,Slovenia,Greece,0,6,0
VY,Morocco,France,1,0,1
QR,Norway,Japan,1,0,1
TS,France,Canada,0,1,0
GF,Egypt,Italy,0,1,0
TP,Portugal,France,2,0,2
AZ,Italy,United Kingdom,19,32,19
KL,Italy,Norway,19,19,19
"",United States,Italy,3,0,3
IB,Morocco,Spain,3,2,3
UX,Spain,Honduras,3,0,3
EK,Italy,Bangladesh,2,1,2
PC,Iraq,Italy,0,1,0
GM,Switzerland,Spain,1,1,1
FR,Italy,Bosnia and Herzegovina,0,1,0
IV,Republic of Kosovo,Slovenia,0,1,0
LH,Netherlands,Italy,4,9,4
W6,France,Austria,1,1,1
KE,Australia,Italy,1,0,1
FZ,United Arab Emirates,Kuwait,0,1,0
WY,Italy,United Arab Emirates,0,3,0
KL,Netherlands,South Africa,1,1,1
AF,France,Greece,0,1,0
W6,Greece,Romania,1,0,1
FD,Malaysia,Thailand,0,3,0
W6,Italy,Portugal,72,72,71
VY,Italy,Greece,40,120,40
KE,Italy,South Korea,13,19,13
TP,Brazil,Italy,26,83,26
LH,Colombia,Italy,0,1,0
AZ,Italy,Romania,0,3,0
JQ,Australia,Singapore,1,0,1
BR,Cambodia,Italy,0,1,0
AF,Guadeloupe,Italy,1,1,1
W6,Italy,Federated States of Micronesia,0,1,0
AF,Sint Maarten,Italy,1,1,1
LX,Italy,Hungary,1,0,1
LX,Switzerland,Italy,1,21,1
AF,Peru,Italy,11,11,11
U8,Italy,Israel,0,6,0
OW,Kenya,Kenya,4,4,4
FR,France,Portugal,1,0,1
VY,Republic of Ireland,France,0,1,0
TK,Romania,Belgium,1,2,1
W9,United Kingdom,Italy,0,2,0
G8,India,India,0,6,0
SV,Turkey,Indonesia,1,0,1
VY,Germany,Spain,4,2,4
LH,Netherlands,Thailand,0,1,0
QR,Italy,China,1,0,1
EI,Republic of Ireland,Italy,7,8,7
EN,Italy,Singapore,0,3,0
TP,Italy,Venezuela,3,14,3
JU,Serbia,Italy,4,3,4
LX,Italy,Spain,11,14,11
GE*,South Africa,South Africa,3,2,3
PG,Singapore,Thailand,1,0,1
BA,Denmark,United Kingdom,1,0,1
SV,Turkey,China,1,0,1
IB,Colombia,Spain,1,0,1
U2,Italy,United Arab Emirates,0,1,0
OS,Austria,Italy,6,9,6
AA,The Bahamas,United States,1,0,1
SK,Norway,United Kingdom,1,3,1
A3,Turkey,Greece,0,2,0
LX,Italy,Mozambique,0,1,0
"",United States,Spain,5,0,5
PR,Australia,Philippines,1,1,1
LH,Croatia,Greece,1,0,1
FR,Norway,Italy,0,1,0
HV,France,Jordan,0,1,0
SN,Italy,France,0,1,0
PC,Italy,Kazakhstan,3,3,3
U2,Italy,Hungary,0,1,0
WS,United States,Canada,0,1,0
VB,Cuba,Mexico,2,0,2
U2,Belgium,France,1,0,1
DY,Czech Republic,Denmark,0,1,0
TR,Singapore,Indonesia,2,5,2
FR,United Kingdom,Netherlands,0,2,0
FR,Hungary,Germany,1,1,1
V7,Greece,Greece,18,16,18
HV,Spain,France,4,1,4
VY,United Kingdom,Spain,6,3,6
LH,Italy,France,13,9,13
AH,Italy,Algeria,0,11,0
MU,Italy,Taiwan,0,1,0
BR,Malaysia,Austria,0,1,0
ET,Kenya,Ethiopia,1,0,1
W6,Germany,Albania,1,2,1
TK,Italy,Cuba,2,2,2
AV,Argentina,Mexico,0,1,0
DY,Germany,Denmark,1,0,1
AF,Germany,Indonesia,2,0,2
TK,Spain,Thailand,0,2,0
AI,India,Sri Lanka,0,3,0
FZ,Saudi Arabia,Maldives,1,0,1
W6,Spain,Italy,101,74,100
FR,Denmark,Spain,0,7,0
JT,Indonesia,Indonesia,0,20,0
CI,Cambodia,Italy,0,2,0
DL,Chile,United States,1,0,1
SK,Denmark,Faroe Islands,1,4,1
VY,France,Portugal,0,3,0
FR,Italy,Honduras,0,1,0
