carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
KL,Dominican Republic,,0,0,0
NO,Dominican Republic,Italy,1,2,1
AZ,Italy,Algeria,2,10,2
TK,Indonesia,Italy,0,2,0
LA,Italy,,0,3,0
OB,Peru,Bolivia,0,1,0
TK,United Arab Emirates,Italy,0,3,0
AT,Morocco,France,1,4,1
QR,Italy,Qatar,1,4,1
KL,United States,Italy,10,6,10
FR,Portugal,Italy,72,83,71
AH,Algeria,France,0,1,0
MH,Malaysia,Singapore,0,0,0
AZ,Italy,India,3,12,3
H2,Peru,Peru,0,21,0
FR,Italy,Portugal,282,518,279
CA,Italy,Malaysia,0,7,0
TP,Italy,United States,12,38,12
MS,Egypt,,0,0,0
WS,Italy,Canada,2,11,2
LH,Italy,Thailand,55,116,54
EK,United States,Italy,5,3,5
FR,Italy,Jordan,21,34,21
MU,Japan,China,0,2,0
3O,Italy,Morocco,159,60,157
AF,Italy,,0,13,0
TK,Italy,Hong Kong,0,3,0
FR,Italy,Sweden,42,89,42
RJ,Italy,Jordan,3,19,3
TP,Italy,Argentina,0,3,0
AR,Italy,Argentina,0,110,0
TS,Italy,Canada,53,31,52
SV,Italy,India,0,12,0
AZ,Italy,Mexico,0,54,0
HY,Uzbekistan,Uzbekistan,0,3,0
BR,Italy,,0,0,0
W6,Italy,Greece,276,504,273
G3,Brazil,Bolivia,0,0,0
QR,Pakistan,Romania,0,0,0
CA,Italy,Indonesia,0,4,0
MS,Italy,Democratic Republic of the Congo,0,0,0
KU,Italy,Thailand,1,4,1
EK,South Africa,Maldives,0,1,0
QR,Tanzania,Thailand,0,1,0
AH,Italy,Senegal,0,11,0
JU,Egypt,Serbia,0,2,0
FR,Italy,Republic of Ireland,113,248,112
AD,Portugal,Brazil,0,10,0
EK,Egypt,Albania,0,0,0
ET,Mozambique,Italy,2,3,2
IB,Spain,Switzerland,3,0,3
EY,Saudi Arabia,India,0,3,0
AD,Brazil,United Kingdom,0,0,0
EY,Austria,Philippines,0,1,0
CC,Honduras,Honduras,0,0,0
BA,Italy,,20,18,20
AF,Peru,Italy,1,5,1
ET,Indonesia,Italy,0,1,0
SK,Italy,,17,12,17
JU,Italy,Egypt,0,4,0
IB,Chile,Italy,1,5,1
IB,Portugal,Italy,8,1,8
FR,Romania,Italy,12,24,12
KU,Italy,Malaysia,1,5,1
QR,Pakistan,Thailand,0,0,0
JQ,Australia,Australia,19,5,19
AV,Colombia,Mexico,0,3,0
EY,Italy,Thailand,19,39,19
IB,Italy,France,0,0,0
KM,Italy,Malta,0,359,0
CY,Cyprus,Lebanon,1,0,1
GF,Italy,Thailand,0,15,0
IB,Italy,Peru,27,65,27
TK,Italy,Egypt,10,13,10
LG,Italy,Luxembourg,5,9,5
AM,Colombia,Italy,0,3,0
AZ,Argentina,Italy,7,20,7
FR,Germany,Italy,80,112,79
AZ,Italy,Brazil,7,61,7
SK,United States,Italy,1,0,1
FR,Austria,Italy,34,50,34
AF,Italy,France,134,125,133
AF,Italy,Mexico,13,7,13
PW,Tanzania,Tanzania,0,17,0
ET,Argentina,Italy,1,1,1
TP,Italy,Senegal,5,23,5
FR,Portugal,Portugal,13,14,13
ZB,Albania,Italy,0,16,0
AI,Italy,Thailand,0,34,0
NT,Spain,Cape Verde,0,5,0
FR,Italy,Czech Republic,72,137,71
KQ,Italy,,0,2,0
AF,Italy,Madagascar,4,4,4
LH,Italy,Mexico,7,16,7
BQ,Italy,Germany,0,2,0
PR,United States,Indonesia,0,0,0
VS,United Kingdom,United States,0,1,0
AY,Italy,United States,21,49,21
G3,Brazil,Brazil,0,20,0
FR,Poland,Italy,17,45,17
LJ,South Korea,,0,0,0
FR,Malta,Italy,27,54,27
LA,Chile,Chile,2,11,2
WS,Canada,Canada,8,3,8
MU,Italy,,0,0,0
JU,Greece,Albania,0,0,0
SK,Latvia,,0,0,0
SQ,Spain,Italy,1,5,1
BA,Italy,United States,223,249,221
FR,Belgium,Italy,77,68,76
B6,United States,Aruba,0,0,0
DY,Italy,Denmark,0,64,0
AF,United States,Italy,5,5,5
AC,United States,Canada,0,8,0
SS,Guadeloupe,Italy,0,3,0
DY,Norway,Norway,0,10,0
ET,Burundi,Italy,0,4,0
JL,Italy,Japan,0,2,0
CY,Lebanon,Cyprus,0,0,0
BR,Japan,Italy,0,0,0
AF,Italy,Costa Rica,2,7,2
FR,Italy,Bulgaria,32,67,32
SK,Italy,Sweden,19,13,19
AF,Italy,Mauritius,4,7,4
AZ,Italy,Costa Rica,0,7,0
H2,Chile,Chile,0,5,0
FR,Greece,Italy,71,80,70
MS,Egypt,Egypt,0,38,0
CI,United States,,0,0,0
EK,India,United Kingdom,0,0,0
AF,Italy,Panama,7,1,7
PK,Pakistan,Italy,1,8,1
UX,United States,Spain,0,0,0
4Z,South Africa,South Africa,0,1,0
AC,Germany,Canada,1,4,1
LX,Dominican Republic,,0,2,0
IB,Italy,Brazil,0,0,0
VA,Australia,Australia,1,5,1
NP,Egypt,Egypt,0,5,0
UX,Italy,Brazil,3,10,3
LX,Switzerland,Spain,4,19,4
FR,Italy,Lithuania,12,32,12
V7,Greece,Greece,6,1,6
NO,Italy,Mexico,6,6,6
AH,France,Algeria,0,11,0
HV,Netherlands,Portugal,0,0,0
BR,Italy,Vietnam,0,4,0
W6,Italy,Serbia,4,5,4
J2,Italy,Belarus,0,1,0
TG,Thailand,Thailand,6,10,6
NE,Saudi Arabia,Egypt,0,0,0
EK,Italy,Japan,5,8,5
EY,Austria,Sri Lanka,0,0,0
SK,Lithuania,Italy,0,0,0
F2,Kenya,Kenya,2,0,2
ET,Cameroon,Italy,0,0,0
AZ,Italy,Japan,23,77,23
SK,Italy,Denmark,11,45,11
BR,Philippines,Italy,0,0,0
KU,Pakistan,Italy,0,0,0
MU,Italy,Australia,0,7,0
YT,Nepal,Nepal,0,0,0
E9,Spain,Honduras,4,17,4
EK,United Arab Emirates,Italy,2,8,2
WY,Switzerland,Philippines,1,10,1
LA,Brazil,Peru,0,0,0
JU,Montenegro,Serbia,2,4,2
TK,Peru,Italy,0,4,0
B6,United States,United States,0,27,0
FR,France,Italy,69,64,68
KL,Italy,Panama,3,0,3
LO,Italy,,0,4,0
EK,Japan,Italy,0,0,0
EY,Australia,Italy,0,2,0
AZ,United States,,0,0,0
FR,Italy,Netherlands,47,104,47
MU,Australia,Italy,0,5,0
G3,Brazil,Italy,0,6,0
AZ,Italy,Australia,0,0,0
NO,Italy,Israel,0,0,0
AR,Argentina,Italy,0,8,0
UK,India,India,0,3,0
MS,Italy,Nigeria,0,12,0
FR,Italy,Cyprus,28,68,28
QR,Italy,Australia,2,9,2
TP,Italy,,0,20,0
EY,Italy,Saudi Arabia,1,0,1
7C,South Korea,Japan,2,2,2
BT,Italy,Latvia,11,3,11
A3,Egypt,Italy,0,8,0
EK,Thailand,Italy,7,2,7
AT,Benin,,0,0,0
UX,United States,Italy,2,2,2
U2,Netherlands,Italy,57,7,56
KU,Italy,,0,0,0
EY,Thailand,Italy,1,9,1
FR,Italy,Slovakia,11,12,11
RJ,United Arab Emirates,Italy,0,4,0
EK,Saudi Arabia,Philippines,0,0,0
IB,Italy,Dominican Republic,12,24,12
ET,Portugal,Kenya,0,5,0
GQ,Greece,Oman,0,0,0
TS,Italy,,0,3,0
FR,Croatia,Italy,19,13,19
OS,Italy,Bosnia and Herzegovina,2,2,2
SQ,Singapore,Maldives,3,0,3
WY,India,Italy,1,3,1
W6,Georgia,United States,0,1,0
LH,Switzerland,,0,1,0
KL,Italy,South Korea,0,1,0
IB,Italy,El Salvador,0,2,0
LH,United States,Czech Republic,0,1,0
LX,Germany,Spain,0,1,0
W4,Romania,Germany,1,0,1
AF,Spain,United States,0,2,0
TU,Germany,Tunisia,0,2,0
DY,Netherlands,Norway,0,2,0
1L,Italy,Germany,0,5,0
EK,Guinea,Senegal,1,0,1
FR,United Kingdom,Romania,0,1,0
A3,Germany,Greece,1,0,1
FR,Germany,United Kingdom,0,1,0
VJ,Thailand,Vietnam,0,2,0
IB,Argentina,Spain,1,0,1
KC,Kazakhstan,Azerbaijan,0,1,0
TP,Portugal,Portugal,0,4,0
FR,Poland,Czech Republic,1,0,1
VJ,Vietnam,Australia,0,2,0
KQ,Kenya,United Kingdom,1,0,1
FD,Vietnam,Indonesia,0,1,0
KL,Italy,Brazil,0,6,0
EY,Singapore,Italy,0,3,0
LH,Italy,Bolivia,0,4,0
AF,France,Mexico,0,4,0
FR,Greece,Cyprus,1,0,1
XC,Germany,Turkey,0,4,0
W6,Bosnia and Herzegovina,Italy,0,1,0
FR,Israel,Austria,1,0,1
KL,Curaçao,Italy,1,0,1
VY,Czech Republic,Spain,1,0,1
AY,Finland,Sweden,1,1,1
VY,Chile,Italy,4,3,4
AZ,Italy,Iceland,0,2,0
VY,Spain,Norway,1,4,1
AT,United Kingdom,Morocco,0,1,0
OG,Iceland,Italy,0,2,0
K6,Vietnam,Cambodia,0,3,0
FR,Czech Republic,Belgium,0,2,0
JU,Slovenia,Greece,0,1,0
W4,Albania,Italy,52,75,51
LX,Germany,Italy,0,4,0
VJ,Vietnam,Vietnam,0,17,0
VY,Spain,Germany,5,1,5
VY,Italy,Finland,0,1,0
J2,Azerbaijan,Italy,1,0,1
UO,Hong Kong,Singapore,0,3,0
TK,Uzbekistan,Italy,0,1,0
VY,Italy,Norway,0,1,0
AF,Colombia,Italy,1,0,1
2W,Spain,Mexico,0,4,0
DE,Austria,Greece,1,0,1
W6,Italy,Belgium,0,3,0
QR,Egypt,Argentina,3,0,3
WY,Italy,Maldives,0,2,0
UA,Switzerland,Mexico,1,0,1
TR,Indonesia,Malaysia,0,1,0
CA,Italy,Thailand,0,12,0
LH,Italy,Canada,6,19,6
LX,Italy,Luxembourg,4,5,4
UA,United States,French Polynesia,1,0,1
TU,Tunisia,Switzerland,0,6,0
5W,Oman,United Arab Emirates,1,1,1
SN,Italy,Dominican Republic,0,1,0
5F,France,Moldova,0,1,0
BJ,Switzerland,Tunisia,0,3,0
EY,United Arab Emirates,Seychelles,0,1,0
FR,France,Albania,0,1,0
LS,Croatia,United Kingdom,0,1,0
KM,Malta,Switzerland,0,1,0
DL,United States,United States,67,0,66
AZ,Albania,Italy,1,3,1
GF,Italy,Pakistan,0,5,0
TB,Belgium,Spain,1,0,1
EK,United Arab Emirates,Austria,1,0,1
6E,Italy,Thailand,4,2,4
AV,Ecuador,El Salvador,1,1,1
WY,Italy,Oman,7,4,7
FR,Romania,Poland,0,1,0
JQ,Taiwan,Japan,0,1,0
UX,Germany,,0,1,0
5F,Italy,,0,1,0
OS,Germany,Italy,0,1,0
AZ,Italy,Luxembourg,2,4,2
TK,Italy,Afghanistan,0,3,0
AV,El Salvador,United States,1,0,1
KS,Italy,Italy,7,4,7
QR,Italy,Maldives,32,70,32
JQ,Thailand,Singapore,2,0,2
TK,Italy,Lebanon,6,15,6
LH,Italy,United Arab Emirates,6,4,6
2W,Dominican Republic,Spain,0,1,0
VY,Morocco,Spain,4,2,4
BA,Italy,Puerto Rico,0,1,0
G9,Italy,Malaysia,5,1,5
Z2,Malaysia,Italy,0,2,0
OK,Italy,Greece,0,1,0
BF,French Polynesia,United States,1,0,1
U2,Netherlands,United Kingdom,1,0,1
AT,Italy,Togo,0,1,0
TK,Italy,Seychelles,0,1,0
ET,Italy,Malawi,0,1,0
IN,Indonesia,Indonesia,0,1,0
QR,Italy,Hong Kong,0,2,0
UX,Italy,Bolivia,2,0,2
TK,Italy,Czech Republic,0,1,0
ET,Republic of the Congo,Italy,0,3,0
E9,Honduras,Italy,0,1,0
AZ,Italy,United Kingdom,12,30,12
W6,Spain,Italy,0,10,0
W4,Spain,Romania,1,0,1
EY,Italy,Singapore,7,3,7
AC,Canada,United States,1,8,1
VY,Senegal,Italy,1,0,1
W6,France,Georgia,1,0,1
W4,France,Albania,2,2,2
WY,Oman,Egypt,1,1,1
OG,Iceland,United Kingdom,1,0,1
DE,Cuba,Italy,2,0,2
UK,United Arab Emirates,Sri Lanka,0,2,0
KE,Japan,Italy,0,2,0
U2,Italy,Belgium,1,0,1
VY,United Kingdom,Spain,1,0,1
TX,France,Guadeloupe,0,1,0
AM,Italy,Brazil,0,1,0
Q6,Costa Rica,Mexico,0,3,0
ME,Italy,Lebanon,2,8,2
CX,Italy,Hong Kong,1,0,1
BJ,Germany,Tunisia,1,3,1
OG,Spain,Iceland,0,6,0
W4,Italy,Belarus,0,1,0
AV,Brazil,Colombia,1,0,1
AF,France,India,1,1,1
VY,Spain,The Gambia,0,1,0
W4,Romania,Switzerland,0,1,0
EK,Seychelles,United Arab Emirates,2,0,2
VY,United States,Italy,1,0,1
CA,Italy,Cambodia,0,1,0
TK,India,Spain,1,0,1
UX,Germany,Morocco,0,1,0
LH,Italy,Hungary,3,6,3
EY,Italy,Japan,7,3,7
U2,Switzerland,Italy,25,1,25
AS,United States,United States,0,12,0
VJ,Vietnam,Italy,0,3,0
E9,Cuba,Spain,0,2,0
FR,Belgium,Spain,2,4,2
KS,Italy,Iceland,0,1,0
TK,Italy,New Zealand,0,1,0
CA,South Korea,Italy,0,1,0
KL,Germany,Netherlands,1,0,1
OS,Austria,Italy,8,13,8
IB,Peru,Italy,2,5,2
CZ,Italy,Philippines,1,14,1
CY,Cyprus,Italy,1,1,1
HV,France,Turkey,3,1,3
TK,Italy,Georgia,3,3,3
SQ,Italy,New Zealand,0,1,0
EW,Greece,Italy,1,0,1
JL,Japan,Japan,3,1,3
BY,Mexico,United Kingdom,2,0,2
U2,Italy,Mexico,0,1,0
LH,Italy,Malta,3,0,3
SN,Italy,Portugal,1,1,1
U2,Cyprus,Italy,2,0,2
KL,Italy,Spain,11,13,11
AT,France,Morocco,1,2,1
W6,Italy,Maldives,0,12,0
BA,Italy,China,0,2,0
LG,Luxembourg,Spain,2,2,2
XZ,Italy,Argentina,0,1,0
CA,China,Italy,0,8,0
W4,Croatia,Italy,1,0,1
VY,France,Sweden,1,0,1
JQ,Australia,Thailand,2,0,2
U2,Italy,Malta,55,20,54
QR,Italy,Philippines,2,6,2
U2,Germany,France,5,0,5
EK,Italy,Bangladesh,0,7,0
TW,South Korea,Japan,0,1,0
FR,France,France,2,2,2
FR,Italy,Paraguay,0,1,0
TG,Australia,Italy,0,1,0
FR,Republic of Ireland,France,1,0,1
CX,Greece,Philippines,0,1,0
W6,Albania,,0,2,0
ET,Ethiopia,Ivory Coast,0,1,0
A3,Morocco,Greece,2,0,2
AY,Finland,Austria,1,0,1
AT,Morocco,Romania,0,1,0
EY,Italy,Australia,1,5,1
IB,Spain,United Kingdom,2,0,2
DE,Germany,Egypt,0,3,0
LH,Italy,South Korea,13,16,13
AF,Italy,Tanzania,3,5,3
FR,Portugal,Poland,0,3,0
KL,Italy,Portugal,1,8,1
1L,Germany,Italy,0,1,0
LH,Puerto Rico,United States,0,1,0
EY,Indonesia,Italy,0,2,0
AT,Morocco,Cape Verde,0,1,0
IZ,Israel,Greece,1,0,1
IB,Cuba,Spain,2,1,2
"",Italy,Argentina,2,0,2
SN,Italy,Guatemala,0,3,0
BA,Jamaica,Italy,0,1,0
LH,Colombia,Italy,0,1,0
AZ,Italy,Vietnam,0,9,0
LX,Italy,Switzerland,10,27,10
V7,Italy,,0,20,0
LH,Italy,Indonesia,0,4,0
QR,Italy,Nepal,2,0,2
T3,United Kingdom,France,0,2,0
NT,Spain,Italy,0,2,0
PC,Italy,,0,3,0
OS,Republic of Kosovo,Italy,0,1,0
UL,Germany,Sri Lanka,1,1,1
AZ,Italy,Ethiopia,0,1,0
AH,Algeria,Italy,0,1,0
6E,United Arab Emirates,India,3,0,3
LH,Italy,Ivory Coast,0,5,0
F8,Canada,Canada,0,11,0
SK,Germany,Greece,0,3,0
LX,Italy,Cape Verde,0,1,0
BA,Italy,Saint Lucia,1,1,1
FD,Laos,Thailand,0,2,0
NO,Greece,Italy,1,3,1
SM,Egypt,Albania,0,1,0
UX,Italy,Panama,0,2,0
U2,United Kingdom,Egypt,1,0,1
LX,Luxembourg,Spain,0,1,0
EK,Netherlands,United Arab Emirates,1,0,1
TU,Italy,Burkina Faso,0,14,0
BA,Dominican Republic,Italy,0,1,0
W6,Netherlands,Italy,13,9,13
OG,Italy,Iceland,13,16,13
FR,United Kingdom,Slovakia,0,2,0
LX,Italy,China,0,6,0
TP,Portugal,,0,6,0
LH,New Zealand,Argentina,0,2,0
W6,Albania,Poland,1,0,1
BA,United Kingdom,Greece,0,1,0
CM,Argentina,Guatemala,1,2,1
SV,Morocco,Saudi Arabia,1,0,1
JQ,Australia,New Zealand,0,2,0
FR,Germany,Morocco,1,1,1
VZ,Thailand,Vietnam,0,1,0
AF,Spain,Argentina,1,0,1
W4,Italy,Croatia,2,26,2
LH,Italy,Republic of Ireland,7,9,7
ME,Iraq,,0,7,0
PD,United States,Italy,0,2,0
MM,Japan,Japan,0,4,0
AF,Sweden,Romania,0,1,0
U2,Netherlands,Portugal,1,0,1
CA,Singapore,Italy,0,8,0
EW,Germany,Spain,3,7,3
SQ,Italy,Japan,1,3,1
UA,Switzerland,United States,2,0,2
FR,Poland,Germany,1,2,1
U2,France,Germany,1,0,1
LH,Italy,Georgia,0,7,0
S4,Portugal,Italy,0,1,0
6E,Italy,Indonesia,0,1,0
AF,Italy,Singapore,5,1,5
FR,Italy,Turkey,0,28,0
FZ,Italy,Sri Lanka,2,6,2
FB,Germany,Bulgaria,0,2,0
AF,France,Morocco,1,3,1
AT,Senegal,Italy,0,4,0
IB,Brazil,Croatia,1,0,1
XY,Pakistan,Italy,0,2,0
W6,Belgium,Greece,0,3,0
W9,United Kingdom,Montenegro,0,1,0
W6,Republic of Macedonia,Italy,2,0,2
EK,Italy,Philippines,2,3,2
VN,Japan,Italy,0,1,0
D7,Indonesia,Malaysia,0,5,0
W9,United Kingdom,France,1,0,1
FR,Estonia,Italy,1,0,1
UK,India,Maldives,1,0,1
XK,France,France,0,2,0
A3,Greece,France,1,0,1
SQ,China,Australia,0,1,0
TP,Portugal,Italy,12,37,12
W4,Albania,Poland,1,1,1
LH,China,Italy,1,1,1
UX,Venezuela,Italy,0,2,0
2W,Dominican Republic,Italy,0,9,0
AF,Italy,Peru,4,8,4
LH,Thailand,Germany,2,0,2
ET,Italy,Uganda,3,2,3
5J,Philippines,Thailand,1,0,1
KL,Italy,El Salvador,0,2,0
MS,Egypt,Jordan,0,2,0
EW,Romania,Germany,1,0,1
Z0,United Kingdom,Jamaica,1,0,1
IB,Italy,Panama,0,1,0
EW,Italy,Bulgaria,1,0,1
U2,France,Croatia,1,0,1
FR,Germany,Germany,0,1,0
EY,Italy,India,5,13,5
TK,Italy,United States,26,5,26
TK,Italy,Iran,4,13,4
KL,Italy,Mexico,1,12,1
TP,Italy,Morocco,1,14,1
TK,Italy,Pakistan,1,5,1
CX,Italy,Vietnam,0,1,0
EK,United Arab Emirates,Australia,2,0,2
VY,France,,0,2,0
HV,France,Iceland,4,0,4
AZ,Italy,The Bahamas,0,5,0
EK,Thailand,Mexico,1,0,1
DM,Dominican Republic,Peru,0,1,0
6E,United Arab Emirates,Thailand,1,0,1
OU,Croatia,Switzerland,0,1,0
LM,United Kingdom,United Kingdom,0,1,0
EW,Germany,Sweden,1,0,1
AZ,Netherlands,Italy,10,18,10
W6,Italy,Italy,0,322,0
SP,Portugal,Portugal,2,6,2
Y4,United States,Mexico,0,5,0
FR,Italy,The Gambia,0,2,0
TP,Portugal,Spain,0,2,0
UA,Italy,Canada,1,2,1
EI,Spain,Republic of Ireland,1,0,1
BA,United Kingdom,France,1,0,1
OK,Czech Republic,Italy,0,1,0
PC,Italy,Lebanon,0,3,0
U2,United Kingdom,United Kingdom,3,0,3
QF,Australia,Italy,0,2,0
TR,Thailand,Australia,0,1,0
FR,Italy,Egypt,0,29,0
TK,Italy,Kyrgyzstan,1,10,1
AZ,United States,United States,0,1,0
W6,Italy,Sweden,0,4,0
OS,Romania,Italy,1,3,1
AZ,United Kingdom,Italy,3,8,3
AZ,Italy,Romania,0,5,0
SK,Netherlands,Norway,0,1,0
LH,Germany,,0,5,0
SN,Italy,Denmark,3,1,3
CZ,Netherlands,New Zealand,0,2,0
W6,Italy,Estonia,0,1,0
U2,Netherlands,Greece,0,1,0
PC,Iraq,Austria,0,1,0
WO,Canada,Cuba,0,1,0
VS,United States,United Kingdom,0,2,0
EK,Italy,Pakistan,0,1,0
LH,Italy,Brazil,6,26,6
EY,India,Italy,1,8,1
OS,Poland,Moldova,1,1,1
TP,Switzerland,Brazil,0,1,0
DY,Sweden,Spain,0,1,0
JU,Serbia,Montenegro,1,0,1
W4,Italy,Spain,572,753,566
Z0,United States,United Kingdom,1,0,1
AF,France,Italy,30,28,30
W4,Belgium,Romania,1,1,1
U2,United Kingdom,Greece,1,0,1
AF,United States,French Polynesia,2,0,2
BF,France,United States,1,0,1
PC,Turkey,Cyprus,3,0,3
LA,Brazil,Germany,0,3,0
PC,Hungary,Turkey,2,0,2
OZ,South Korea,Japan,0,1,0
AA,Mexico,Italy,2,0,2
EW,Italy,Italy,0,2,0
EK,United Arab Emirates,Israel,1,0,1
KL,Argentina,Chile,1,0,1
W4,Romania,France,1,3,1
FR,Spain,United Kingdom,2,9,2
W6,Italy,Latvia,0,1,0
TP,Netherlands,United States,0,1,0
HC,The Gambia,Italy,0,1,0
BR,Germany,Philippines,0,1,0
AV,Colombia,Costa Rica,1,0,1
W6,United Arab Emirates,Greece,0,1,0
LJ,South Korea,Japan,1,0,1
K6,Cambodia,Vietnam,0,1,0
KC,Georgia,Kazakhstan,1,1,1
LX,Italy,Lithuania,1,0,1
SK,Italy,United States,6,24,6
AY,Italy,Finland,67,11,66
B6,Cuba,Puerto Rico,0,3,0
W4,Italy,,0,22,0
LX,Italy,United Kingdom,4,5,4
FR,Italy,Tunisia,0,4,0
6E,Italy,Singapore,1,1,1
3R,Curaçao,Aruba,0,1,0
FR,Germany,Greece,2,1,2
U2,United Kingdom,Netherlands,2,1,2
LH,Germany,Denmark,1,0,1
HV,Morocco,Italy,0,1,0
VY,Spain,Italy,146,110,145
G9,Italy,India,22,12,22
U2,Italy,United States,6,7,6
PC,Italy,Bahrain,1,0,1
CA,Italy,Hong Kong,0,9,0
JU,Italy,Greece,0,11,0
AZ,Spain,Japan,2,0,2
QZ,Singapore,Indonesia,0,4,0
FR,Spain,Belgium,5,3,5
VY,Spain,Portugal,8,1,8
QR,Italy,Vietnam,4,9,4
FR,United Kingdom,Greece,1,1,1
AF,France,Libya,0,1,0
FR,Greece,Malta,5,0,5
FR,Morocco,France,3,1,3
"",Italy,United States,6,0,6
MS,Democratic Republic of the Congo,Israel,0,1,0
QR,Italy,Bangladesh,0,2,0
GF,Italy,Cambodia,0,2,0
AF,Switzerland,Italy,0,1,0
SK,Italy,Croatia,0,1,0
W4,Italy,Luxembourg,1,0,1
W6,Italy,Norway,0,1,0
TK,Italy,Singapore,10,6,10
AF,Italy,Martinique,3,3,3
FR,Italy,Colombia,0,5,0
G9,Italy,Pakistan,2,6,2
LY,Italy,United States,0,3,0
BA,United Kingdom,Japan,1,0,1
SS,Guadeloupe,France,0,1,0
OD,Thailand,Italy,0,1,0
KS,Italy,Slovakia,0,1,0
VY,United Kingdom,France,1,0,1
