carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
LH,Italy,Iceland,8,2,8
KL,Italy,Faroe Islands,0,6,0
TG,Thailand,Thailand,11,15,11
W6,Poland,Italy,19,31,19
TK,Italy,Uzbekistan,3,4,3
TK,Italy,Indonesia,15,18,15
DT,Angola,Angola,0,2,0
AY,United States,,0,2,0
LA,Peru,Peru,0,4,0
LH,Italy,United States,148,110,147
NO,Mexico,Italy,1,0,1
FR,Belgium,Italy,47,66,47
VY,Italy,France,300,148,297
RJ,Italy,Jordan,0,1,0
IB,Italy,Peru,36,11,36
AM,Mexico,,0,4,0
FR,Austria,Italy,44,42,44
TS,Italy,Canada,73,38,72
HA,United States,United States,0,14,0
WY,Italy,Malaysia,5,46,5
J2,Italy,India,0,1,0
WS,Canada,Italy,0,5,0
IB,Italy,Bolivia,0,6,0
WY,United Arab Emirates,Germany,0,0,0
TK,Spain,Ecuador,0,0,0
TK,Italy,South Korea,2,11,2
EK,Italy,Philippines,2,7,2
HC,Ivory Coast,Italy,0,6,0
UX,Italy,Mexico,1,15,1
AZ,Egypt,Italy,0,7,0
VY,Italy,Italy,59,24,58
JU,Serbia,Italy,4,5,4
LA,Colombia,Ecuador,0,0,0
EK,Switzerland,United Arab Emirates,0,1,0
QR,Italy,Australia,3,18,3
QR,Spain,,0,0,0
TU,Tunisia,France,0,2,0
MH,India,Australia,0,2,0
CI,Malaysia,Germany,0,1,0
LH,Italy,Egypt,13,66,13
AT,United States,Morocco,1,1,1
SV,Italy,Pakistan,0,4,0
SK,Faroe Islands,Italy,2,2,2
AC,Italy,,0,6,0
ET,Italy,,0,1,0
FR,Germany,Italy,76,127,75
KM,Germany,Italy,0,6,0
AZ,Italy,Mali,0,0,0
AR,Italy,Argentina,0,105,0
FR,Italy,Germany,287,392,284
FR,Hungary,Italy,35,27,35
LH,Italy,Uruguay,0,2,0
BA,Italy,United States,367,597,363
TK,Slovenia,United Arab Emirates,1,7,1
EK,Germany,Malaysia,0,0,0
IB,Morocco,Italy,1,19,1
EN,Italy,Brazil,0,2,0
NO,Italy,Mexico,5,16,5
EK,Italy,Mauritius,0,73,0
TP,Italy,,0,14,0
PR,Singapore,Australia,1,3,1
TP,Portugal,Portugal,4,10,4
UK,United Arab Emirates,Thailand,0,2,0
AH,France,,0,0,0
AZ,Italy,France,44,109,44
NO,Italy,Madagascar,10,4,10
SV,Italy,Thailand,13,67,13
LH,Italy,Brazil,22,67,22
AC,Switzerland,,0,0,0
FR,Italy,Romania,79,259,78
SQ,Italy,Cambodia,2,0,2
FR,Greece,Italy,80,109,79
JU,Albania,Serbia,3,1,3
WY,Oman,France,0,0,0
LG,Italy,Luxembourg,8,6,8
IB,Italy,Dominican Republic,22,11,22
U2,Italy,Portugal,184,40,182
QR,Austria,Sri Lanka,0,0,0
LH,United States,,0,0,0
U2,Italy,United Kingdom,370,32,366
7C,South Korea,Japan,2,3,2
QR,Italy,Maldives,24,54,24
QR,Bulgaria,India,0,0,0
UA,United States,Italy,3,16,3
EY,Italy,,3,4,3
LX,United States,Italy,3,2,3
LA,Argentina,Chile,0,1,0
QR,India,Italy,3,0,3
TK,Italy,Vietnam,0,5,0
UL,Sri Lanka,Maldives,2,0,2
VY,Italy,Spain,931,778,922
LA,Chile,Spain,0,8,0
RO,Romania,Romania,0,5,0
VN,Thailand,Vietnam,0,1,0
AZ,Italy,Japan,46,147,46
ET,Botswana,Italy,0,4,0
AH,Italy,Niger,0,0,0
HM,Seychelles,Seychelles,0,7,0
NO,Italy,India,4,2,4
2W,Dominican Republic,Spain,0,5,0
LA,Chile,Chile,1,1,1
JQ,Australia,United States,0,1,0
ID,Singapore,Indonesia,0,3,0
IB,Italy,Senegal,0,5,0
LH,France,Italy,0,1,0
IB,Morocco,Spain,1,0,1
ZL,Australia,Australia,0,1,0
LG,Luxembourg,Italy,10,7,10
FZ,Sri Lanka,Italy,0,1,0
EI,Italy,,0,2,0
LG,Italy,Martinique,0,7,0
LX,United States,,0,0,0
AZ,Tunisia,Germany,0,0,0
W6,Italy,Italy,152,424,150
FD,Thailand,Thailand,0,62,0
LY,Italy,Israel,7,5,7
MH,India,Fiji,0,0,0
EK,Italy,Seychelles,8,19,8
IB,Argentina,,0,1,0
TP,Morocco,Italy,1,11,1
AH,France,Algeria,0,2,0
EK,South Africa,,0,0,0
TK,Italy,Nigeria,4,5,4
MS,Italy,Kenya,0,21,0
UX,Italy,Spain,4,28,4
KL,Canada,Italy,0,5,0
U2,Malta,United Kingdom,1,3,1
WS,France,Canada,0,1,0
IB,Spain,Guatemala,0,1,0
FR,Portugal,Portugal,24,14,24
U2,Italy,Morocco,46,13,46
TK,Turkey,Italy,6,19,6
AM,Mexico,Mexico,0,23,0
AF,Italy,Faroe Islands,1,31,1
MU,Italy,Indonesia,0,5,0
WY,Switzerland,Philippines,0,0,0
SN,United States,,0,0,0
AM,Mexico,Italy,0,11,0
IB,Italy,Uruguay,5,10,5
KU,Italy,Malaysia,1,6,1
J2,Italy,Belarus,0,0,0
SQ,Italy,Indonesia,0,2,0
OZ,France,South Korea,0,0,0
IB,Italy,Morocco,5,7,5
TX,United States,France,0,1,0
FR,France,Belgium,2,1,2
HV,Italy,France,56,109,55
LA,Brazil,Italy,16,94,16
YP,South Korea,Germany,1,4,1
AC,Italy,Mexico,0,8,0
SQ,Italy,,0,0,0
MH,Indonesia,Malaysia,0,0,0
QR,Pakistan,Spain,0,0,0
EW,Czech Republic,Germany,0,1,0
IB,Italy,Colombia,24,11,24
EK,Thailand,,0,0,0
VY,Italy,Brazil,0,2,0
TP,Italy,Cape Verde,10,16,10
IB,France,Spain,8,5,8
EK,Sri Lanka,Italy,0,0,0
AT,Morocco,Spain,0,0,0
FR,Italy,Slovakia,22,16,22
FR,Spain,Italy,442,509,438
VS,Spain,United States,0,0,0
NO,Italy,,0,1,0
UP,United States,The Bahamas,0,0,0
QR,Italy,India,2,7,2
AY,Italy,,0,12,0
KU,United Kingdom,Thailand,0,0,0
W6,Italy,Greece,193,382,191
LH,Italy,,0,84,0
AF,Italy,Costa Rica,6,20,6
QR,Indonesia,Italy,4,1,4
QR,Italy,Vietnam,11,26,11
TU,Italy,Burkina Faso,0,13,0
HY,Uzbekistan,Uzbekistan,0,2,0
G3,Brazil,Italy,0,8,0
EY,Italy,Australia,1,2,1
EW,Italy,Germany,125,110,124
W6,Italy,Albania,45,177,45
WY,Pakistan,Italy,0,3,0
TK,Italy,Egypt,6,21,6
BR,Japan,Italy,0,2,0
5U,Belize,Guatemala,0,1,0
OS,Italy,United States,8,15,8
FR,Italy,Bulgaria,41,74,41
FR,Denmark,Italy,19,30,19
AA,Italy,Mexico,10,0,10
BT,Estonia,France,1,0,1
SK,Norway,Germany,0,2,0
EK,Germany,Indonesia,1,0,1
LX,Croatia,Switzerland,0,1,0
LY,Israel,Singapore,0,1,0
DL,Italy,Peru,1,0,1
MS,China,Italy,0,4,0
AF,Italy,Sint Maarten,7,0,7
LA,Argentina,Brazil,4,2,4
AR,Italy,,0,2,0
LX,Italy,Luxembourg,2,0,2
JU,Switzerland,Serbia,0,1,0
LA,Chile,,0,1,0
MS,Bangladesh,Egypt,0,1,0
JQ,Thailand,Singapore,0,1,0
EW,Germany,Denmark,1,0,1
LX,Italy,El Salvador,0,1,0
AZ,Italy,Greece,10,114,10
WE,Thailand,Thailand,3,15,3
H2,Argentina,Peru,0,3,0
EI,United States,Italy,4,1,4
W6,Romania,United Arab Emirates,1,1,1
PC,Kazakhstan,Turkey,0,2,0
ME,Lebanon,Italy,0,1,0
IB,Colombia,,0,1,0
EY,Austria,India,1,0,1
OR,Netherlands,Spain,2,0,2
PC,Lebanon,Portugal,0,3,0
AA,Cuba,Nicaragua,3,0,3
E9,Spain,Cuba,2,4,2
TK,South Africa,Italy,0,1,0
NO,Italy,Cape Verde,4,3,4
AZ,Italy,Tanzania,0,1,0
KL,Germany,Mexico,0,1,0
FR,Italy,Tunisia,0,1,0
WY,United Arab Emirates,Oman,1,0,1
W6,United Kingdom,Albania,0,2,0
BA,Italy,Barbados,0,1,0
AF,Italy,Dominican Republic,0,1,0
UA,Italy,Guatemala,0,1,0
3O,Morocco,Italy,59,31,58
NH,Italy,Japan,0,11,0
IB,Italy,Canada,0,1,0
EN,Italy,Germany,4,0,4
OR,Netherlands,Egypt,6,0,6
LM,United Kingdom,United Kingdom,1,0,1
LH,Germany,Poland,1,1,1
FY,Malaysia,Malaysia,3,8,3
EY,United Arab Emirates,Israel,1,0,1
LX,Luxembourg,Italy,2,2,2
TP,Portugal,Brazil,0,1,0
AC,Mexico,Italy,0,2,0
IB,Spain,Peru,2,0,2
PK,Pakistan,Italy,0,1,0
HV,Spain,France,1,0,1
"",United States,Italy,7,0,7
EW,Italy,Iceland,0,3,0
TA,United States,Nicaragua,0,3,0
KM,Italy,Cyprus,0,2,0
VY,Portugal,Italy,3,3,3
LH,Brazil,Italy,1,1,1
FR,Italy,Colombia,0,4,0
KL,Italy,The Bahamas,0,3,0
LH,Germany,Nigeria,1,0,1
TX,France,United States,1,0,1
LH,Italy,Indonesia,0,3,0
EY,Australia,Italy,0,3,0
Z9,Malaysia,Malaysia,0,3,0
LX,United Arab Emirates,Italy,1,0,1
AZ,Switzerland,Japan,0,1,0
AZ,Puerto Rico,Italy,0,1,0
AF,Italy,Honduras,0,2,0
FJ,Fiji,New Zealand,0,1,0
AT,Italy,Burkina Faso,0,1,0
OS,Italy,Austria,72,138,71
KQ,Italy,Kenya,15,13,15
AF,Italy,Martinique,5,4,5
W6,Italy,United States,0,5,0
LA,Colombia,Spain,0,1,0
TR,Turkey,Thailand,0,1,0
TK,Iran,Turkey,0,3,0
TU,France,Ivory Coast,0,1,0
LA,Brazil,Argentina,2,0,2
BJ,Belgium,Tunisia,2,0,2
TK,Italy,Cambodia,0,1,0
EY,Saudi Arabia,Philippines,0,1,0
PC,Romania,Turkey,0,1,0
FI,Germany,Iceland,1,0,1
BA,Italy,United Kingdom,87,63,86
VB,Cuba,Mexico,4,2,4
W6,Sweden,Poland,1,0,1
PC,Italy,Egypt,3,4,3
TU,Germany,Tunisia,0,1,0
6E,Italy,Nepal,0,2,0
AF,France,United Arab Emirates,0,1,0
B6,United States,The Bahamas,0,1,0
I2,Italy,Spain,35,0,35
BA,Italy,French Polynesia,0,1,0
AF,France,Singapore,2,0,2
AF,United Kingdom,Nigeria,2,1,2
W6,Italy,Pakistan,0,5,0
TK,United Arab Emirates,Moldova,0,2,0
W9,United Kingdom,Tunisia,0,1,0
SY,United States,United States,0,2,0
JQ,Indonesia,Italy,0,1,0
TK,France,Uzbekistan,0,1,0
TK,Japan,Italy,0,1,0
FR,Morocco,Germany,0,1,0
W6,Italy,Indonesia,0,18,0
FR,Italy,Singapore,0,2,0
E9,Spain,,0,1,0
QR,Italy,Oman,1,1,1
W4,Estonia,Italy,1,2,1
UA,United States,Albania,0,1,0
AY,Italy,Australia,0,1,0
AZ,Italy,Romania,0,5,0
AR,Chile,Italy,0,1,0
5U,Guatemala,Mexico,0,2,0
W4,Italy,Maldives,0,2,0
TP,Portugal,Belgium,1,0,1
LH,Poland,Italy,5,4,5
KE,Italy,Cambodia,2,1,2
PR,Philippines,Thailand,0,4,0
PC,France,Turkey,1,0,1
QR,Spain,Indonesia,1,0,1
SK,United Kingdom,Finland,0,2,0
UX,Spain,Costa Rica,0,1,0
OZ,Italy,Australia,0,1,0
W6,Romania,Italy,12,34,12
VY,France,Morocco,0,1,0
W4,Italy,Czech Republic,32,47,32
FZ,Italy,Sri Lanka,1,7,1
ET,Rwanda,Italy,1,5,1
ZB,Albania,Italy,0,18,0
FR,Croatia,Spain,0,2,0
FR,Netherlands,United Kingdom,1,1,1
U2,France,Morocco,4,0,4
QR,Sri Lanka,Azerbaijan,1,0,1
DY,Denmark,Italy,0,4,0
HU,China,,0,1,0
AZ,Italy,Senegal,0,3,0
I2,United Kingdom,Italy,0,2,0
FR,Hungary,Germany,1,1,1
AY,Switzerland,Finland,0,1,0
LG,Portugal,Luxembourg,1,0,1
NK,United States,Albania,0,1,0
TK,Netherlands,Turkey,0,1,0
SM,Egypt,Czech Republic,0,1,0
OS,Poland,Italy,2,1,2
TK,Lebanon,Switzerland,0,2,0
SK,Italy,Iceland,1,20,1
G9,Italy,United Arab Emirates,3,6,3
2W,Spain,Mexico,0,1,0
BA,Spain,United Kingdom,2,1,2
LH,Germany,Norway,5,0,5
SN,Belgium,Germany,4,0,4
WS,Italy,Canada,2,3,2
BQ,Italy,Italy,3,4,3
TK,United Arab Emirates,United States,1,0,1
MU,China,China,0,1,0
EK,Spain,Mexico,1,0,1
EY,Sri Lanka,Italy,1,0,1
AA,Panama,United States,1,0,1
TK,Croatia,Turkey,0,1,0
AF,Germany,Kenya,0,1,0
DL,Canada,United States,1,0,1
FR,Poland,Italy,42,77,42
JT,Indonesia,Indonesia,0,36,0
LO,Poland,Lithuania,2,0,2
TK,Italy,Benin,0,3,0
3U,Italy,Hong Kong,0,6,0
OZ,Italy,South Korea,3,1,3
AY,Republic of Ireland,Finland,1,0,1
LH,Germany,Morocco,1,0,1
N0,France,United States,4,0,4
FR,United Kingdom,Luxembourg,1,0,1
IB,Portugal,Italy,1,2,1
FI,Germany,United States,1,0,1
W6,Israel,Bulgaria,2,0,2
BJ,France,Tunisia,1,1,1
DE,Spain,Germany,1,0,1
UA,United States,Turks and Caicos Islands,0,1,0
AD,Italy,Brazil,0,3,0
TK,Turkey,Azerbaijan,0,3,0
CY,Italy,Cyprus,2,15,2
EK,Italy,Nepal,0,2,0
LH,Czech Republic,Italy,3,1,3
FR,Spain,Portugal,5,7,5
AY,Italy,South Korea,11,2,11
XQ,Turkey,Turkey,4,0,4
QZ,Thailand,Indonesia,0,4,0
A3,Italy,Armenia,0,3,0
DY,Norway,Iceland,0,1,0
UX,Italy,Venezuela,0,1,0
GE*,South Africa,South Africa,4,1,4
W4,Italy,Cuba,0,7,0
UX,Italy,Bolivia,1,3,1
FR,Italy,The Gambia,0,3,0
UJ,Sudan,Netherlands,0,1,0
U2,France,Netherlands,1,0,1
CZ,Italy,New Zealand,0,2,0
OS,Thailand,Italy,1,0,1
BA,France,United Kingdom,0,2,0
EK,Germany,Thailand,1,0,1
GJ,China,China,0,1,0
UA,Mexico,,0,2,0
LH,Italy,Albania,3,0,3
AV,Mexico,Colombia,1,0,1
W4,Armenia,Switzerland,0,1,0
RO,Romania,Italy,0,3,0
LX,Italy,Switzerland,17,52,17
TK,Georgia,Turkey,0,4,0
IB,Italy,Portugal,4,21,4
B6,United States,,0,6,0
W6,Portugal,Italy,12,7,12
EK,Italy,Vietnam,4,11,4
I2,Spain,Spain,27,0,27
FR,Belgium,Portugal,5,2,5
EW,Denmark,Germany,1,0,1
UX,Italy,Uruguay,2,0,2
HV,Greece,Italy,0,3,0
SN,Italy,Norway,0,2,0
DL,Italy,Canada,1,0,1
FR,Italy,Kenya,0,1,0
DY,Sweden,Finland,0,1,0
FM,China,Italy,0,1,0
TK,Turkey,Egypt,0,1,0
FZ,Tanzania,United Arab Emirates,0,1,0
LG,Luxembourg,Turkey,0,1,0
TU,Italy,Ivory Coast,0,12,0
ET,Italy,Tanzania,6,35,6
TK,Italy,Maldives,5,9,5
FO,Argentina,Italy,0,2,0
TK,Italy,Kyrgyzstan,5,1,5
SK,Denmark,Italy,6,8,6
DE,France,Germany,0,1,0
DE,Italy,Germany,1,2,1
LX,Italy,Philippines,0,2,0
FR,Jordan,Cyprus,2,0,2
DY,Italy,Denmark,0,67,0
TK,Bangladesh,Italy,0,2,0
EY,Germany,Pakistan,0,2,0
L9,Italy,,0,1,0
SG,India,Thailand,0,1,0
LH,Hong Kong,Italy,0,2,0
TK,Venezuela,Italy,1,5,1
BA,Italy,Argentina,0,1,0
TK,China,Italy,0,3,0
G9,India,Georgia,1,0,1
LO,Netherlands,Azerbaijan,0,2,0
SV,Tanzania,Italy,0,2,0
W6,Romania,United Kingdom,1,0,1
VY,France,Spain,10,4,10
LY,Italy,United States,0,1,0
QR,Italy,Thailand,49,93,49
KI,Malaysia,Malaysia,0,10,0
SK,Norway,Italy,2,10,2
IB,Italy,Costa Rica,5,21,5
LA,Chile,Brazil,1,1,1
LO,Italy,Georgia,0,2,0
FR,Italy,Pakistan,0,2,0
FR,Italy,South Korea,0,1,0
"",Colombia,Mexico,4,2,4
AF,Italy,Puerto Rico,0,2,0
FR,Italy,Armenia,0,3,0
LH,Poland,Greece,1,0,1
TR,Madagascar,,0,1,0
LH,Italy,Turks and Caicos Islands,0,2,0
PC,Italy,Oman,1,0,1
TP,Belgium,Portugal,0,2,0
W6,France,Hungary,2,0,2
PC,Italy,Philippines,0,1,0
KL,Italy,Republic of Ireland,1,0,1
BA,United Kingdom,Saint Lucia,0,1,0
CY,Cyprus,Lebanon,0,1,0
DL,United States,,1,0,1
AT,Morocco,Turkey,0,2,0
OS,Italy,Iceland,3,0,3
G9,Italy,Pakistan,1,7,1
SN,Italy,Sweden,0,2,0
LH,Italy,Sri Lanka,0,5,0
"",Italy,Italy,0,4,0
WK,Switzerland,Greece,0,1,0
BA,Italy,Iceland,0,1,0
FR,United Kingdom,Czech Republic,0,2,0
EN,Italy,Spain,0,1,0
AF,France,Martinique,1,0,1
ET,Cameroon,Italy,1,0,1
VY,Argentina,Italy,6,5,6
GF,Pakistan,Italy,0,3,0
W4,Italy,Spain,559,706,553
FR,Sweden,Poland,2,0,2
QR,Italy,Sri Lanka,6,16,6
FR,Italy,Mexico,0,10,0
EN,Germany,Italy,3,0,3
LH,Italy,United Arab Emirates,8,8,8
UX,Portugal,Italy,0,4,0
W6,Israel,Hungary,1,0,1
LH,Italy,Argentina,18,21,18
AF,Italy,South Korea,4,0,4
LH,Italy,Morocco,3,0,3
TK,Bulgaria,Tanzania,0,2,0
U2,Italy,United Arab Emirates,0,2,0
HV,Greece,Netherlands,4,0,4
LH,Portugal,Argentina,1,0,1
DL,Italy,,15,0,15
TK,Ghana,Italy,0,2,0
U2,Italy,Republic of Ireland,0,3,0
W6,Switzerland,Bulgaria,0,1,0
VY,Greece,Spain,1,0,1
AD,France,Brazil,0,1,0
XQ,Albania,United Arab Emirates,0,1,0
UX,Uruguay,Italy,0,1,0
TK,Netherlands,Israel,0,1,0
EW,Italy,Greece,3,4,3
AY,Italy,Estonia,2,1,2
LJ,South Korea,South Korea,4,6,4
PW,Tanzania,,0,1,0
AF,Belgium,United States,0,1,0
LA,Peru,Italy,1,7,1
HV,Netherlands,Morocco,1,0,1
DY,Poland,Italy,0,4,0
V7,Italy,Albania,0,1,0
MS,Egypt,Jordan,0,2,0
FR,Croatia,Austria,0,1,0
VY,Spain,Germany,2,4,2
UX,Argentina,Italy,0,8,0
VN,Italy,,0,16,0
LX,Germany,Italy,8,2,8
LH,Romania,United States,3,1,3
NO,Senegal,Italy,8,1,8
UX,Venezuela,Spain,0,2,0
HB,South Korea,Hong Kong,0,1,0
EK,Italy,New Zealand,0,15,0
UX,Argentina,Spain,0,3,0
AF,Romania,France,1,0,1
W2,Spain,Spain,0,2,0
FR,Portugal,Netherlands,0,1,0
CZ,Italy,Philippines,0,2,0
KL,Norway,Germany,1,0,1
AV,Guatemala,Spain,0,6,0
RJ,Thailand,Italy,0,1,0
W6,Germany,Bulgaria,0,1,0
AZ,Italy,Germany,22,64,22
SN,Belgium,Denmark,1,0,1
CA,Singapore,Italy,0,2,0
EW,Republic of Ireland,Germany,3,2,3
BT,Finland,Italy,0,1,0
AT,Netherlands,Morocco,0,1,0
HV,Netherlands,Portugal,1,0,1
PC,Iraq,Greece,0,4,0
A3,Israel,Italy,0,2,0
ET,Argentina,Italy,1,0,1
"",Somalia,Kenya,1,0,1
AZ,Morocco,Italy,1,2,1
WY,Switzerland,Malaysia,1,0,1
VR,Portugal,Cape Verde,0,1,0
U2,France,United States,2,0,2
AK,Thailand,Malaysia,0,1,0
AZ,Italy,Philippines,0,9,0
BA,France,United States,1,1,1
OU,Italy,Croatia,1,2,1
E9,Honduras,Spain,1,0,1
KL,Italy,Japan,8,3,8
OB,Bolivia,Costa Rica,0,2,0
U2,France,,0,3,0
TK,Slovenia,Thailand,0,1,0
U2,Spain,France,12,0,12
SK,United Kingdom,Sweden,0,1,0
SV,United Arab Emirates,Malaysia,1,1,1
AF,Italy,French Guiana,0,1,0
AZ,Algeria,Italy,0,1,0
OS,Italy,Cyprus,7,8,7
W4,France,Romania,1,2,1
OS,Austria,Italy,16,16,16
UX,Ecuador,Italy,0,2,0
PC,Italy,Nepal,0,1,0
AF,Italy,United Kingdom,7,0,7
3L,United Arab Emirates,Malaysia,0,8,0
OK,Czech Republic,France,1,1,1
TR,Japan,Indonesia,1,0,1
FR,Italy,Egypt,0,23,0
KE,Italy,Thailand,0,2,0
LH,Italy,Mexico,0,15,0
IB,Peru,Spain,2,0,2
LH,Italy,Czech Republic,4,15,4
"",Argentina,Spain,5,0,5
LX,Italy,Greece,2,9,2
FA,South Africa,South Africa,0,11,0
LX,Switzerland,United Kingdom,2,1,2
AF,Switzerland,France,0,1,0
AF,Switzerland,Colombia,0,2,0
AZ,Italy,Bangladesh,0,1,0
FR,Finland,Italy,1,6,1
FR,Bosnia and Herzegovina,Austria,1,0,1
EW,Italy,Turkey,0,1,0
OS,Italy,Vietnam,0,1,0
B6,Dominican Republic,Italy,0,1,0
W4,Austria,Croatia,1,0,1
EK,Germany,Bangladesh,0,1,0
EK,Italy,Australia,7,12,7
LH,Italy,Philippines,0,4,0
IB,Italy,Argentina,9,9,9
PC,Egypt,Turkey,0,1,0
BT,Sweden,Latvia,3,1,3
NO,Italy,Tanzania,2,4,2
LH,Tunisia,Germany,0,1,0
KL,Germany,Ghana,1,0,1
EI,Italy,Republic of Ireland,34,73,34
W4,Italy,Estonia,7,7,7
LH,Italy,Oman,3,8,3
AF,India,Spain,0,1,0
KE,Italy,Japan,9,6,9
W6,Spain,Italy,10,26,10
LH,Germany,Spain,3,1,3
GF,Maldives,Italy,0,2,0
PC,United Arab Emirates,Italy,0,1,0
VY,Netherlands,Spain,4,3,4
W6,Serbia,United Arab Emirates,0,2,0
LH,Italy,Mauritius,0,1,0
SQ,Singapore,Italy,1,0,1
LH,Italy,Lithuania,8,0,8
QR,Italy,Cambodia,0,1,0
HV,Netherlands,Israel,1,0,1
FR,Austria,Finland,1,0,1
IZ,Cyprus,Israel,1,0,1
FD,Thailand,,0,1,0
FR,Italy,Mauritius,0,1,0
Z0,United States,Italy,3,19,3
SL,Thailand,,0,9,0
ET,Italy,Madagascar,5,18,5
EY,Italy,Sri Lanka,3,2,3
A3,France,Tunisia,0,1,0
SV,United Kingdom,Egypt,0,1,0
JX,Singapore,,0,2,0
PC,Netherlands,Turkey,1,0,1
AM,Italy,Colombia,0,3,0
U2,Malta,Italy,11,0,11
HA,United States,,0,1,0
IB,Italy,Mexico,4,16,4
QR,Qatar,Morocco,0,1,0
GF,Italy,,0,2,0
LX,Luxembourg,Slovenia,1,0,1
W6,Italy,Bangladesh,0,4,0
DE,Italy,,1,0,1
VJ,Thailand,Vietnam,0,2,0
LX,Switzerland,Netherlands,0,1,0
TP,Italy,Mozambique,1,0,1
PC,Turkey,Italy,17,16,17
