carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
IB,Italy,Morocco,0,2,0
ET,South Africa,Italy,0,1,0
NO,Italy,Canada,1,1,1
FR,Germany,Italy,50,53,50
IB,Italy,Peru,35,25,35
MU,Italy,Japan,0,13,0
LH,Mexico,United States,0,0,0
UG,Italy,Tunisia,0,1,0
IB,Italy,Portugal,25,17,25
AZ,Germany,Mexico,0,0,0
W4,Spain,Italy,104,50,103
FZ,United Arab Emirates,Maldives,1,1,1
W4,Albania,Belgium,2,0,2
KL,Italy,South Korea,1,0,1
EW,Italy,Croatia,0,1,0
CA,China,Thailand,0,1,0
AZ,Italy,Colombia,0,11,0
XQ,Italy,Turkey,3,9,3
SQ,Italy,Cambodia,1,3,1
FR,Bulgaria,United Kingdom,2,0,2
AP,Italy,Cape Verde,0,1,0
SV,Saudi Arabia,Egypt,0,1,0
LH,Italy,United Kingdom,10,8,10
FR,Denmark,United Kingdom,1,0,1
AF,Czech Republic,United States,1,0,1
EK,Israel,Japan,1,0,1
W6,Cyprus,Hungary,1,0,1
Y4,Mexico,Guatemala,0,2,0
JL,Germany,Japan,1,0,1
FR,Italy,Dominican Republic,0,10,0
EY,Italy,Thailand,20,48,20
N0,United States,Italy,6,2,6
LH,Italy,Austria,2,10,2
SQ,Italy,Indonesia,28,4,28
IB,Portugal,Spain,2,1,2
PC,Iran,Germany,1,0,1
TR,Australia,Thailand,0,2,0
TW,South Korea,Singapore,0,1,0
UA,United States,Cuba,1,0,1
JU,Spain,Romania,1,1,1
MS,Kenya,Italy,0,5,0
MS,Egypt,Saudi Arabia,0,4,0
LH,Italy,Indonesia,0,5,0
KU,Bangladesh,Italy,0,2,0
EW,Germany,France,0,1,0
HT,Italy,Italy,0,2,0
VY,United Kingdom,France,1,0,1
CM,Peru,,0,1,0
U2,United Kingdom,Italy,78,7,77
NO,Jordan,Italy,4,3,4
KE,Italy,Australia,2,0,2
A3,Italy,Cyprus,9,17,9
U2,United Kingdom,Switzerland,3,0,3
AF,Italy,France,172,100,170
AF,Italy,Tanzania,0,10,0
TU,Italy,Egypt,0,2,0
V7,Italy,Indonesia,0,3,0
U2,Switzerland,Italy,9,0,9
NP,Egypt,Italy,0,2,0
A3,Italy,Armenia,0,1,0
OS,Italy,Spain,0,2,0
AV,Bolivia,Colombia,1,2,1
Z0,United States,United Kingdom,2,0,2
OG,France,United States,0,1,0
G3,Brazil,Italy,0,2,0
LH,France,Italy,1,0,1
FH,Italy,Turkey,0,3,0
LH,Italy,Dominican Republic,0,4,0
VZ,Cambodia,Thailand,0,3,0
4Z,Madagascar,South Africa,0,2,0
W4,Italy,Japan,0,1,0
FR,Belgium,France,1,0,1
QH,Vietnam,Thailand,0,1,0
EY,Italy,Malaysia,3,1,3
FR,France,Italy,40,47,40
CZ,Italy,Japan,1,5,1
FR,Italy,Seychelles,0,2,0
TK,Turkey,Maldives,2,1,2
XC,Germany,Turkey,1,3,1
A3,Greece,Portugal,1,0,1
AA,Colombia,United States,1,0,1
EY,Austria,Sri Lanka,0,2,0
BT,Lithuania,Latvia,1,0,1
AT,Belgium,Guinea,0,2,0
IB,Portugal,Venezuela,1,0,1
OS,Italy,Netherlands,0,1,0
AM,Mexico,Italy,0,8,0
OS,Bulgaria,Austria,1,1,1
LO,Denmark,Japan,0,1,0
UX,Spain,Germany,1,0,1
MS,Egypt,Greece,0,1,0
TP,Morocco,Belgium,0,1,0
JT,Indonesia,Australia,0,3,0
TP,Italy,Mexico,6,31,6
LH,Spain,Germany,2,1,2
DY,Italy,Latvia,0,4,0
UX,Italy,Ecuador,1,2,1
AZ,Italy,Honduras,0,1,0
UX,Italy,,0,2,0
W6,Georgia,Italy,0,2,0
SV,Indonesia,Italy,0,1,0
VJ,Australia,Italy,0,1,0
QR,Qatar,Indonesia,1,0,1
IB,Spain,Switzerland,3,0,3
QS,Croatia,Czech Republic,0,6,0
UX,Spain,Cuba,1,0,1
TK,France,Uzbekistan,1,0,1
QR,Hong Kong,Italy,1,0,1
A3,Cyprus,Italy,0,1,0
W4,Austria,Spain,0,1,0
KL,Italy,France,1,2,1
CM,Colombia,Cuba,3,2,3
AY,India,Italy,1,1,1
IR,Turkey,Iran,0,1,0
TP,United States,Italy,8,14,8
EW,United Kingdom,Germany,3,0,3
VY,Argentina,Italy,3,4,3
EW,Spain,Italy,1,1,1
OS,Italy,Cyprus,0,8,0
FR,United Kingdom,United Kingdom,3,3,3
KL,Italy,China,6,7,6
KL,Spain,Argentina,0,1,0
FR,Greece,Greece,4,2,4
MS,Italy,China,0,2,0
UA,Italy,Canada,0,2,0
JU,Egypt,Italy,0,4,0
EW,Italy,Portugal,0,2,0
I2,Spain,Greece,1,0,1
LO,Poland,Estonia,0,1,0
AF,Italy,Guinea,1,0,1
SQ,France,Australia,1,0,1
AV,Peru,Italy,0,1,0
5J,Philippines,Singapore,0,4,0
AY,Iceland,Italy,1,0,1
U2,Morocco,Italy,10,0,10
UX,Spain,France,0,1,0
TK,United States,Italy,1,4,1
OZ,South Korea,Italy,0,1,0
W4,Estonia,Italy,1,1,1
HY,Uzbekistan,Italy,0,7,0
XC,Switzerland,Turkey,0,1,0
KL,Italy,Serbia,1,1,1
BR,Austria,Thailand,0,2,0
3U,Italy,China,0,1,0
W4,Azerbaijan,Italy,0,1,0
W6,Czech Republic,Italy,8,4,8
TK,Iran,United Kingdom,1,2,1
DE,Italy,Cuba,7,21,7
TK,Netherlands,Turkey,0,1,0
AV,Paraguay,Italy,0,1,0
WY,Italy,,0,3,0
VY,Denmark,Italy,1,0,1
BT,Estonia,United States,0,1,0
IF,Syria,Italy,0,1,0
6E,India,,0,2,0
U2,Czech Republic,Italy,15,1,15
LX,Italy,Bolivia,0,3,0
SV,Italy,Malaysia,3,10,3
DY,Denmark,Sweden,0,10,0
NO,Italy,India,2,1,2
LH,Italy,Thailand,31,78,31
FR,Belgium,Spain,1,0,1
OS,Slovakia,Italy,0,1,0
5W,United Arab Emirates,Pakistan,0,1,0
SK,Germany,Denmark,1,0,1
FR,Belgium,Malta,0,2,0
5U,Mexico,Guatemala,0,1,0
KL,Colombia,Italy,0,1,0
OS,Belgium,Bulgaria,0,4,0
LX,Italy,Cuba,4,7,4
TK,Italy,Indonesia,28,14,28
TK,Cameroon,Italy,0,1,0
AM,Spain,Honduras,0,1,0
KM,Malta,Belgium,0,2,0
FD,Thailand,Malaysia,0,4,0
PC,United Arab Emirates,Italy,0,1,0
FR,Greece,Italy,61,48,60
FR,Morocco,Italy,35,69,35
AZ,Italy,Malaysia,0,2,0
VJ,Indonesia,Vietnam,0,3,0
W6,Hungary,Jordan,0,2,0
LA,Argentina,Italy,4,5,4
CX,Italy,Australia,2,1,2
QN,Australia,Australia,0,1,0
DL,Italy,,8,0,8
LA,Brazil,Spain,0,1,0
D7,Saudi Arabia,Malaysia,0,2,0
W6,Italy,Iceland,0,1,0
FR,Latvia,Italy,0,3,0
TK,Italy,Kenya,4,5,4
BA,Italy,The Bahamas,0,2,0
QR,Ghana,Saudi Arabia,0,3,0
KE,Japan,Italy,0,1,0
UX,Portugal,Italy,0,1,0
UX,France,Mexico,0,1,0
5F,Moldova,Germany,0,1,0
FR,Italy,Netherlands,29,45,29
LX,Italy,Republic of Ireland,1,1,1
BA,Italy,Saint Lucia,2,0,2
U2,France,Spain,8,4,8
FR,Spain,Bulgaria,0,3,0
W4,Czech Republic,Italy,4,2,4
LA,Colombia,,0,1,0
CM,United States,,0,2,0
VY,Senegal,Spain,0,1,0
EI,Portugal,United States,1,0,1
FR,Italy,,0,141,0
W6,Italy,Singapore,0,7,0
TG,Switzerland,Thailand,0,5,0
H2,Chile,,0,1,0
D7,Australia,Thailand,0,2,0
HV,Netherlands,Morocco,1,1,1
TK,India,Italy,0,2,0
SK,Denmark,Sweden,0,1,0
LH,Germany,Morocco,0,1,0
FR,Spain,Portugal,1,4,1
AA,United States,Mexico,5,0,5
AZ,Malta,Italy,1,0,1
W6,Italy,Lithuania,6,8,6
AH,Italy,Algeria,0,6,0
LA,Portugal,Brazil,1,1,1
TX,France,Martinique,2,1,2
UX,Dominican Republic,Italy,1,3,1
TP,Portugal,Poland,0,1,0
EW,Italy,Norway,2,1,2
AT,Senegal,Italy,0,3,0
W4,Italy,Latvia,0,3,0
AY,Norway,Italy,2,1,2
IB,Portugal,Italy,15,4,15
LX,United States,Italy,0,10,0
PU,Peru,Spain,0,2,0
6E,France,India,2,1,2
U2,Italy,Slovakia,0,1,0
TU,United Kingdom,Tunisia,0,1,0
TK,Italy,Cyprus,0,1,0
QR,Italy,Oman,1,0,1
CA,Hong Kong,France,0,1,0
TK,Turkey,Germany,0,1,0
TP,Italy,Guinea-Bissau,0,2,0
HC,Senegal,Guinea,0,1,0
LH,Italy,Poland,1,10,1
KL,Italy,United Kingdom,2,8,2
W4,Italy,Egypt,5,4,5
AF,Italy,Hong Kong,1,1,1
XZ,Italy,United Kingdom,0,2,0
TK,Italy,Egypt,7,10,7
TK,Italy,Cameroon,1,8,1
TK,Panama,Nepal,0,2,0
AT,Western Sahara,Italy,0,1,0
AZ,Italy,Bolivia,0,1,0
OS,Italy,South Korea,0,1,0
VY,Italy,French Polynesia,0,1,0
SK,Lithuania,Norway,2,0,2
JU,Greece,Italy,0,3,0
NO,Cuba,Italy,6,0,6
TP,Italy,Venezuela,3,12,3
W6,Italy,Bulgaria,20,34,20
QR,Qatar,Italy,1,6,1
EK,Italy,Seychelles,8,8,8
,Italy,Denmark,0,1,0
AF,Italy,Sint Maarten,3,0,3
LO,Italy,Egypt,0,1,0
SV,Egypt,Saudi Arabia,0,2,0
IB,Spain,France,2,1,2
OS,Italy,Mexico,0,1,0
AF,Germany,United States,1,1,1
VY,Republic of Ireland,Italy,0,1,0
UA,Panama,Italy,1,0,1
W6,Italy,Hungary,115,115,114
EY,Italy,Japan,10,21,10
VA,Australia,Malaysia,0,1,0
HV,Netherlands,Italy,19,9,19
LH,Italy,Turkey,12,7,12
VJ,India,Vietnam,0,3,0
Z0,United Kingdom,United States,4,1,4
KQ,United Arab Emirates,Kenya,1,0,1
AT,Ivory Coast,Italy,0,1,0
AF,Italy,United Arab Emirates,3,0,3
SV,Saudi Arabia,Pakistan,0,1,0
EW,Georgia,Italy,1,0,1
5W,United Arab Emirates,Uzbekistan,2,0,2
KL,France,,1,0,1
OG,Netherlands,Canada,2,0,2
AZ,Italy,Ivory Coast,0,2,0
IB,Cuba,Italy,2,5,2
KL,Italy,Colombia,1,7,1
AF,Italy,Portugal,1,6,1
OS,France,Albania,3,0,3
CM,Brazil,United States,1,0,1
U2,Spain,Netherlands,1,1,1
JT,Indonesia,,0,2,0
FR,Republic of Ireland,United Kingdom,2,0,2
W4,Italy,Croatia,8,32,8
F9,United States,,0,1,0
DL,United States,United States,44,0,44
IB,Spain,United States,1,1,1
AF,Mexico,Italy,1,1,1
PC,Turkey,Romania,1,0,1
HV,Italy,French Polynesia,0,1,0
V7,Italy,United Arab Emirates,0,1,0
PC,Italy,,0,2,0
AT,France,Morocco,0,1,0
VN,Italy,,0,1,0
HC,Italy,Ivory Coast,0,1,0
VY,Italy,Romania,0,1,0
,Italy,Germany,0,9,0
PC,Turkey,United Arab Emirates,1,0,1
CA,Singapore,Italy,0,4,0
AM,Spain,Mexico,0,5,0
5W,United Arab Emirates,Maldives,1,3,1
FD,Bangladesh,Thailand,0,2,0
JQ,Philippines,Indonesia,1,0,1
AY,Finland,France,2,0,2
FR,Greece,Malta,2,1,2
EK,Italy,Mauritius,1,84,1
TP,Italy,Colombia,0,1,0
FR,France,Portugal,1,2,1
PC,Iraq,Italy,0,2,0
TR,Malaysia,Singapore,1,0,1
E9,Spain,Costa Rica,0,1,0
QR,Seychelles,Italy,0,1,0
PC,Italy,Pakistan,0,1,0
LH,Spain,Italy,1,0,1
AA,Italy,,16,0,16
FR,Belgium,Greece,1,1,1
EK,Italy,Nepal,0,2,0
KL,Italy,South Africa,14,0,14
EW,Italy,Hungary,1,0,1
AZ,Malta,Morocco,0,6,0
LH,Germany,Albania,2,1,2
8R,Netherlands,France,0,1,0
BA,United Kingdom,Germany,1,0,1
CX,Italy,Philippines,0,1,0
VY,Italy,Guadeloupe,0,1,0
BA,South Africa,Italy,1,0,1
AF,Italy,Sweden,0,1,0
VJ,Thailand,Vietnam,0,1,0
LY,Thailand,Israel,1,0,1
5J,China,Philippines,0,1,0
PR,Philippines,Philippines,7,3,7
PD,Canada,United States,2,0,2
AZ,Albania,Canada,0,1,0
BY,Mexico,Italy,0,3,0
BA,United States,United Kingdom,1,0,1
QR,Sri Lanka,Canada,0,1,0
SV,United Arab Emirates,Bangladesh,1,0,1
EK,Italy,Maldives,12,16,12
U2,Italy,Morocco,53,16,52
4Y,Germany,Tunisia,0,1,0
U2,Portugal,Portugal,9,0,9
EY,Italy,South Korea,3,4,3
2B,Albania,Italy,0,8,0
AI,Italy,Japan,0,1,0
KL,Italy,Tanzania,1,0,1
AI,India,Sri Lanka,0,1,0
TK,Bulgaria,Turkey,0,1,0
SR,Spain,,0,1,0
KE,Italy,Japan,2,5,2
AI,Italy,Nepal,0,1,0
SN,Italy,Ghana,3,0,3
KL,France,United States,0,1,0
W4,Germany,Romania,1,0,1
UX,Argentina,Spain,1,0,1
IB,Italy,Panama,2,1,2
LH,Italy,Georgia,1,1,1
AF,Canada,Cameroon,1,0,1
SN,Italy,Cameroon,6,2,6
U2,United Kingdom,Iceland,2,0,2
U2,Malta,Italy,8,0,8
W6,Hungary,Greece,0,1,0
IB,Germany,Spain,0,2,0
IB,Mexico,Spain,1,0,1
LY,United Arab Emirates,Italy,0,2,0
OS,Belgium,Italy,1,0,1
FR,Italy,Norway,17,44,17
ZB,Italy,Albania,0,33,0
FR,Italy,Luxembourg,10,32,10
FR,Italy,Chile,0,1,0
KL,Netherlands,Italy,13,8,13
LX,Italy,Iceland,3,0,3
CA,Spain,South Korea,0,4,0
VY,Germany,Spain,1,0,1
JU,Albania,Hungary,1,0,1
AZ,Luxembourg,Italy,1,0,1
SN,Italy,Togo,1,1,1
EI,Republic of Ireland,United States,1,1,1
PR,Thailand,United States,2,0,2
ID,Indonesia,Indonesia,0,5,0
TK,Turkey,Georgia,2,0,2
F9,United States,United States,13,11,13
BA,United Kingdom,Italy,19,9,19
U2,Italy,Czech Republic,23,6,23
W6,Belgium,Hungary,2,0,2
KL,Italy,Japan,12,2,12
VJ,South Korea,Indonesia,0,1,0
WE,Thailand,Thailand,0,4,0
CA,Italy,New Zealand,0,2,0
A3,Italy,,0,9,0
XZ,Italy,France,0,2,0
EK,Vietnam,Italy,4,0,4
LH,India,Italy,3,0,3
SK,Norway,Sweden,2,4,2
FR,Portugal,Italy,37,67,37
W4,Greece,Italy,50,18,50
U2,Portugal,France,3,0,3
FZ,Italy,Tanzania,7,18,7
W4,Italy,Netherlands,0,4,0
W4,Germany,Italy,2,2,2
E5,Italy,,0,1,0
SV,Italy,Australia,0,1,0
KL,Netherlands,United States,0,1,0
AF,Italy,U.S. Virgin Islands,0,1,0
LH,Romania,Croatia,1,0,1
HV,Spain,Netherlands,0,1,0
G9,Italy,,0,1,0
OZ,Japan,Italy,1,3,1
FR,Italy,Australia,0,9,0
U2,Spain,Italy,115,9,114
5W,Saudi Arabia,United Arab Emirates,0,1,0
FI,Italy,Iceland,3,6,3
AZ,Italy,Vietnam,0,6,0
OG,Denmark,Iceland,0,2,0
CA,United Kingdom,China,3,1,3
TR,South Korea,Australia,0,3,0
NO,Italy,Kazakhstan,0,1,0
CX,Taiwan,Italy,1,0,1
UX,Panama,Italy,0,1,0
XQ,Germany,Turkey,0,1,0
TK,Nigeria,Italy,0,1,0
FR,Italy,Croatia,63,131,62
LH,Italy,India,9,22,9
AZ,Switzerland,Italy,1,6,1
PK,Pakistan,Italy,0,4,0
FR,Netherlands,Italy,11,18,11
H4,Moldova,Italy,0,9,0
AF,Italy,Germany,1,0,1
AF,Italy,Nigeria,1,5,1
TK,Slovenia,Turkey,5,1,5
5F,Moldova,United Kingdom,0,1,0
JU,Italy,Bulgaria,0,1,0
LX,Italy,Sweden,2,0,2
ET,Italy,South Africa,10,9,10
AC,United States,Canada,3,2,3
UX,Italy,Mexico,3,9,3
KL,Italy,Spain,14,2,14
PD,United States,Canada,2,0,2
AZ,Italy,Seychelles,0,2,0
QR,South Africa,Italy,1,0,1
W4,Italy,Georgia,1,3,1
J2,Azerbaijan,Italy,0,1,0
W4,Italy,France,56,91,55
MU,Italy,Indonesia,0,15,0
TR,Japan,Singapore,1,4,1
OS,Italy,Jordan,0,1,0
SK,Sweden,Sweden,0,2,0
FR,France,Austria,0,2,0
LH,Germany,Austria,0,2,0
AZ,Netherlands,,0,1,0
GF,Italy,Bangladesh,0,2,0
HV,Morocco,Algeria,1,0,1
EY,Pakistan,United States,0,1,0
AF,Italy,Canada,3,3,3
PC,Hungary,Turkey,3,1,3
AZ,Spain,Vietnam,0,1,0
UX,Italy,Guatemala,0,2,0
AF,Italy,Benin,3,1,3
BT,Italy,,0,3,0
TP,Angola,Italy,1,0,1
EK,Slovenia,,0,1,0
EK,Austria,Indonesia,0,1,0
5F,Armenia,Italy,0,1,0
UA,Mexico,Italy,4,2,4
CA,Italy,Taiwan,0,8,0
CI,Italy,Indonesia,0,10,0
W6,Italy,Oman,0,2,0
QR,Italy,Sri Lanka,2,6,2
BA,Italy,Argentina,0,3,0
LH,Belgium,Italy,1,0,1
LX,Italy,United Arab Emirates,1,1,1
EK,Italy,Hong Kong,0,1,0
KM,Italy,Germany,0,3,0
OS,Italy,Montenegro,1,0,1
LO,Estonia,Italy,0,2,0
4Y,Germany,Italy,0,1,0
W4,Italy,Cyprus,8,19,8
TK,Italy,Georgia,8,6,8
VY,Italy,Senegal,0,5,0
EY,United Arab Emirates,India,0,2,0
LX,Norway,Italy,1,0,1
LX,Italy,Namibia,0,1,0
KL,Netherlands,United Kingdom,0,1,0
EK,Italy,Singapore,1,6,1
FY,Malaysia,Singapore,1,0,1
U2,France,Italy,135,17,134
TP,Italy,Spain,4,5,4
A3,Italy,Turkey,0,3,0
U2,Italy,Republic of Ireland,0,4,0
FR,Hungary,Czech Republic,0,2,0
NO,Italy,Cuba,15,16,15
AD,Brazil,Portugal,0,4,0
W4,Armenia,Italy,5,4,5
W6,France,Italy,24,6,24
