carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
EY,China,Italy,0,1,0
WY,Italy,Thailand,1,57,1
LA,Peru,Mexico,0,2,0
AZ,United Kingdom,Tunisia,0,0,0
WS,Canada,Aruba,0,2,0
AZ,Algeria,Italy,0,1,0
NO,Canada,Italy,0,0,0
AC,Italy,United States,1,16,1
H2,Peru,Peru,0,4,0
TK,Costa Rica,Italy,0,0,0
BR,Italy,,0,3,0
LO,Poland,Poland,1,1,1
KL,Italy,,9,48,9
EY,Italy,,23,31,23
NO,Mexico,Italy,5,4,5
QR,Germany,Pakistan,0,0,0
UA,Belgium,United States,1,0,1
EY,Switzerland,,0,0,0
LX,Italy,Singapore,9,11,9
AF,Italy,El Salvador,0,2,0
LY,Italy,Israel,26,7,26
AI,India,Nepal,0,2,0
LA,Argentina,Malaysia,0,0,0
AZ,Italy,French Polynesia,0,1,0
EK,Thailand,Italy,4,2,4
AI,Nepal,India,0,0,0
LH,Italy,French Polynesia,0,0,0
AH,Italy,Ivory Coast,0,0,0
SQ,Japan,Thailand,0,0,0
KM,Malta,Spain,0,0,0
EY,Italy,South Korea,9,2,9
JU,Italy,Egypt,0,39,0
FR,Croatia,Italy,36,22,36
OS,Italy,Japan,15,16,15
AZ,Peru,Italy,0,0,0
LO,Italy,United States,0,4,0
SQ,Spain,Italy,11,2,11
AZ,Italy,Ivory Coast,0,1,0
TC,Tanzania,Tanzania,0,6,0
PW,Tanzania,Kenya,0,1,0
AD,Brazil,Brazil,0,23,0
BA,Spain,United States,0,0,0
CI,Italy,,0,1,0
A3,Egypt,Greece,0,0,0
AZ,Romania,Italy,0,0,0
QR,Switzerland,Malaysia,0,0,0
SQ,Italy,Philippines,2,1,2
AZ,Italy,Algeria,0,7,0
TP,Portugal,Italy,31,41,31
JA,Chile,Argentina,0,17,0
LH,Albania,United States,3,4,3
W6,Italy,Malta,0,1,0
AC,Switzerland,United States,0,2,0
BA,Germany,Mexico,1,0,1
HV,France,Morocco,1,0,1
UA,Germany,,1,0,1
IB,Denmark,Venezuela,1,0,1
H2,Argentina,Chile,0,1,0
U2,Italy,Greece,943,207,934
SV,Egypt,Saudi Arabia,1,1,1
AF,Peru,Italy,22,11,22
U2,France,Netherlands,1,0,1
AF,Italy,Tunisia,0,3,0
XC,Germany,Turkey,2,1,2
LH,Italy,Iceland,5,4,5
AF,Spain,Peru,0,1,0
FD,Thailand,Italy,0,2,0
UX,Spain,Belgium,1,0,1
SM,Saudi Arabia,Italy,2,4,2
B6,Italy,United States,0,4,0
KL,Netherlands,Spain,0,1,0
H4,Romania,Italy,0,1,0
AZ,Italy,Turkey,0,1,0
TK,Bangladesh,Italy,0,2,0
IB,Morocco,Spain,1,0,1
TP,Italy,Senegal,2,7,2
IB,Italy,Ecuador,6,3,6
VB,Mexico,Mexico,13,4,13
BT,Latvia,Italy,6,4,6
UX,Argentina,Italy,0,1,0
AS,United States,Albania,0,1,0
SQ,Japan,Italy,0,6,0
W6,United Arab Emirates,Hungary,1,0,1
U2,Greece,United Kingdom,2,0,2
LH,Germany,Austria,1,0,1
FR,Spain,Netherlands,2,1,2
RJ,Jordan,Israel,2,1,2
DY,Spain,Norway,0,1,0
VY,Argentina,Spain,2,4,2
7C,South Korea,Japan,0,1,0
FR,Luxembourg,France,11,4,11
IU,Indonesia,Indonesia,0,9,0
RJ,Italy,Thailand,2,5,2
AZ,Italy,Pakistan,0,3,0
UA,United States,Japan,0,2,0
CY,Lebanon,Italy,0,1,0
VY,Italy,Republic of Ireland,0,1,0
"",Colombia,,0,1,0
UX,Italy,Paraguay,0,3,0
FR,Spain,Czech Republic,1,0,1
E5,Egypt,Saudi Arabia,1,0,1
MS,Nigeria,Italy,0,1,0
L9,Italy,Italy,0,37,0
EK,Italy,Singapore,4,1,4
E9,Costa Rica,Italy,0,2,0
FR,Greece,Austria,2,0,2
LY,France,Israel,2,0,2
XY,Saudi Arabia,Egypt,0,4,0
SN,Italy,United Kingdom,0,2,0
TK,Italy,Colombia,0,3,0
W6,Italy,Kazakhstan,0,1,0
I2,Italy,Spain,48,2,48
LG,Italy,Luxembourg,7,24,7
TK,Italy,South Korea,3,7,3
AY,Italy,Iceland,1,13,1
TK,Italy,Kenya,7,17,7
BY,United Kingdom,Italy,4,1,4
"",Argentina,Italy,3,0,3
FR,Lithuania,Italy,2,7,2
TP,Morocco,Portugal,2,0,2
PK,Pakistan,Italy,2,1,2
AP,Italy,Cape Verde,0,4,0
AM,Spain,,0,1,0
FR,United Kingdom,France,4,2,4
6E,Turkey,India,1,0,1
PC,United Arab Emirates,Italy,5,1,5
FR,Belgium,United Kingdom,1,0,1
QR,Italy,South Korea,0,2,0
MS,Italy,Nigeria,0,2,0
EI,United States,Italy,0,7,0
VY,Italy,Brazil,0,1,0
ET,Japan,South Korea,1,0,1
U2,Netherlands,Spain,1,0,1
BA,Italy,Sri Lanka,0,1,0
OS,Switzerland,Bosnia and Herzegovina,0,1,0
B0,United States,Italy,0,1,0
LY,Portugal,Israel,0,1,0
AF,France,France,3,2,3
5W,Oman,Italy,0,2,0
AF,Canada,Spain,1,0,1
"",Spain,United States,3,0,3
BA,Italy,South Africa,3,1,3
SK,Germany,France,0,1,0
FZ,Tanzania,Italy,0,1,0
HV,France,Spain,1,1,1
AK,Malaysia,Italy,0,1,0
DY,Norway,Italy,0,25,0
LH,Italy,Singapore,8,10,8
AK,Vietnam,,0,3,0
V7,Italy,Spain,62,77,61
PC,United Arab Emirates,Turkey,0,1,0
OS,Italy,Austria,61,122,60
GM,Spain,Switzerland,1,1,1
QR,United Arab Emirates,Thailand,0,1,0
OW,Kenya,Kenya,2,1,2
V7,Denmark,Italy,0,1,0
TR,Taiwan,,0,1,0
OK,France,Czech Republic,0,1,0
CI,Italy,Philippines,0,1,0
AA,Mexico,United States,1,0,1
EN,Italy,Mexico,0,2,0
W6,Denmark,Italy,0,1,0
LH,Germany,Norway,1,0,1
W6,Albania,Italy,72,46,71
W6,Iceland,Italy,6,3,6
3U,Vietnam,Italy,0,4,0
W6,Armenia,Italy,13,1,13
5F,Moldova,Germany,0,1,0
EK,United Kingdom,United Arab Emirates,0,1,0
UA,United States,Italy,4,11,4
BF,France,United States,4,2,4
W6,Poland,Cyprus,14,0,14
LX,United Kingdom,Switzerland,1,2,1
EK,Bangladesh,Italy,7,0,7
VY,Italy,Peru,0,1,0
TP,Italy,Canada,2,2,2
W6,Belgium,Italy,0,1,0
UA,Germany,United States,3,0,3
U2,Italy,Poland,0,1,0
GF,Thailand,Italy,0,1,0
GF,Italy,Sri Lanka,0,1,0
AF,Italy,Vietnam,3,6,3
AC,Germany,United States,0,1,0
FR,France,Spain,4,3,4
UX,Italy,Uruguay,0,4,0
EW,Italy,Republic of Ireland,0,1,0
DE,United States,Italy,2,1,2
FZ,Hungary,United Arab Emirates,1,0,1
ET,Ethiopia,Italy,0,1,0
AM,Peru,Italy,0,1,0
TP,Italy,Ghana,1,12,1
PW,Kenya,Tanzania,0,1,0
U2,Albania,Netherlands,1,0,1
OZ,Japan,Italy,0,3,0
CA,Japan,Italy,0,5,0
PC,Germany,Turkey,4,4,4
EN,Italy,Canada,0,9,0
TP,France,Portugal,1,2,1
TK,Italy,Sudan,0,1,0
FR,Latvia,Italy,3,3,3
FZ,Saudi Arabia,Italy,0,1,0
DL,Belgium,Canada,1,0,1
EW,Greece,Germany,3,0,3
LX,Costa Rica,Italy,1,0,1
LH,Sweden,Luxembourg,1,1,1
AZ,Italy,Hong Kong,0,1,0
CX,Italy,Philippines,1,8,1
QR,Italy,Philippines,2,4,2
6E,Nepal,Turkey,0,3,0
NH,France,Japan,0,1,0
U2,Switzerland,Spain,2,0,2
AV,Spain,Chile,11,0,11
LH,South Korea,Italy,3,0,3
HC,Italy,Senegal,0,2,0
AA,Spain,United States,1,0,1
DY,France,Sweden,0,2,0
DY,Finland,Finland,0,1,0
LX,Switzerland,Israel,1,0,1
LH,Croatia,France,0,1,0
ZL,Australia,Italy,0,1,0
G9,United Arab Emirates,Kazakhstan,0,1,0
CA,Italy,Singapore,0,6,0
XZ,Italy,Romania,27,2,27
OG,Italy,Iceland,12,18,12
IB,Mexico,Portugal,2,0,2
EY,Italy,Malaysia,4,2,4
FR,Portugal,Morocco,0,4,0
OD,Sri Lanka,Maldives,0,1,0
FJ,Fiji,United States,1,0,1
BR,Italy,China,0,1,0
MS,Italy,United Arab Emirates,0,1,0
KE,United States,United States,0,1,0
AF,Italy,United Kingdom,1,0,1
DE,Spain,Germany,1,1,1
VJ,Vietnam,Thailand,0,1,0
AZ,France,Italy,10,16,10
HV,Netherlands,Italy,13,10,13
BA,United Kingdom,United States,4,4,4
TK,United Arab Emirates,Switzerland,0,3,0
SN,Italy,Canada,0,9,0
AF,Italy,United Arab Emirates,0,1,0
AT,Ghana,Italy,0,3,0
FR,Sweden,Spain,1,3,1
U2,Germany,France,4,0,4
VY,Portugal,Spain,0,3,0
QS,United Arab Emirates,Italy,0,1,0
UX,United Kingdom,Tunisia,0,1,0
JL,Italy,,0,1,0
QR,Italy,South Africa,1,0,1
NO,Israel,Italy,0,1,0
XZ,Italy,Israel,6,4,6
MS,Italy,Ghana,0,1,0
BA,Italy,Australia,5,4,5
CA,Italy,Hong Kong,0,8,0
FR,Poland,Norway,1,0,1
EY,Austria,Namibia,0,1,0
W6,Italy,Taiwan,0,1,0
LA,Colombia,Spain,1,0,1
QR,Indonesia,Denmark,0,3,0
UA,Luxembourg,United States,0,1,0
FR,Italy,Moldova,0,1,0
U2,Switzerland,France,3,0,3
2W,Mexico,Italy,0,1,0
VN,Vietnam,Japan,0,1,0
EK,Italy,Nepal,0,2,0
UA,Italy,,11,5,11
TK,Slovenia,Taiwan,1,0,1
VN,India,Vietnam,0,1,0
KL,Italy,Canada,19,2,19
UK,United Arab Emirates,Thailand,1,5,1
FR,United Kingdom,Germany,0,1,0
SN,Italy,United States,1,7,1
W6,Croatia,Italy,0,1,0
SK,Denmark,Greece,1,1,1
EY,Philippines,Italy,1,1,1
SQ,Singapore,Maldives,1,0,1
AY,Finland,Germany,1,0,1
JL,Italy,Japan,2,14,2
SN,Italy,Germany,0,3,0
W6,Italy,Republic of Kosovo,2,7,2
AF,Italy,Morocco,5,3,5
AF,Guadeloupe,Italy,3,0,3
AF,China,Italy,0,1,0
W6,Spain,Albania,2,3,2
TU,Tunisia,Thailand,0,1,0
TR,Japan,Taiwan,3,0,3
QR,Italy,Namibia,0,1,0
BA,United Kingdom,Spain,0,1,0
SM,Italy,Tanzania,0,1,0
W6,Greece,Italy,50,19,50
U2,Spain,Greece,0,2,0
U2,Italy,Benin,0,2,0
FR,Italy,Israel,15,33,15
W6,Greece,Cyprus,1,1,1
VY,Norway,Spain,6,4,6
LH,Sweden,Italy,7,2,7
RO,Lebanon,Italy,0,1,0
TK,Nigeria,Italy,0,1,0
LX,Italy,Iceland,3,2,3
IB,Spain,United Kingdom,0,3,0
EK,Spain,Mexico,1,0,1
IZ,Israel,Spain,0,1,0
XZ,Italy,Morocco,0,1,0
TK,Italy,Bangladesh,0,4,0
EN,Italy,Japan,1,9,1
AV,United States,Colombia,7,2,7
W6,Romania,Germany,2,0,2
FZ,Kuwait,Kenya,0,1,0
LX,Switzerland,France,0,1,0
NO,Greece,Italy,4,0,4
TS,United Kingdom,Canada,1,1,1
KL,Italy,El Salvador,0,1,0
BA,Italy,Mexico,9,14,9
AZ,Italy,Croatia,3,10,3
LX,Italy,Spain,6,8,6
BA,Germany,United Kingdom,3,0,3
AY,Italy,Singapore,4,2,4
TK,Italy,Bahrain,0,3,0
3U,China,China,0,2,0
G3,Brazil,Bolivia,0,1,0
PC,Iran,Sweden,1,3,1
AF,France,Chile,2,0,2
7M,Brazil,Brazil,1,0,1
FD,Thailand,India,0,1,0
FR,Poland,Greece,0,1,0
"",Spain,Argentina,1,0,1
MH,Singapore,Qatar,1,0,1
U2,Greece,Italy,144,4,143
EK,Italy,Saudi Arabia,3,0,3
GF,Italy,Philippines,0,4,0
LH,Netherlands,Italy,6,0,6
QR,Italy,Sri Lanka,4,6,4
LX,Switzerland,United Kingdom,4,0,4
TK,Italy,Benin,3,2,3
KM,Italy,Spain,0,1,0
AQ,China,China,0,1,0
BY,United Kingdom,Mexico,1,0,1
A3,Lebanon,France,2,0,2
FR,Germany,Republic of Ireland,1,0,1
AI,Italy,Singapore,0,5,0
VY,Netherlands,Spain,6,1,6
UX,Cuba,Italy,2,1,2
FR,Portugal,Germany,0,3,0
SQ,Australia,Malaysia,0,3,0
G8,India,Maldives,0,1,0
OS,Italy,Netherlands,0,1,0
FR,Poland,,0,1,0
EW,Germany,Lebanon,1,0,1
AD,Uruguay,Brazil,0,1,0
AI,Italy,Thailand,0,19,0
LH,Italy,India,10,3,10
V7,Algeria,Italy,0,1,0
JL,United Kingdom,Japan,1,0,1
6E,Oman,Maldives,0,11,0
AZ,Italy,Singapore,0,1,0
LO,Italy,Philippines,0,2,0
HU,China,China,0,1,0
QR,Sweden,Pakistan,0,1,0
3L,United Arab Emirates,Oman,0,2,0
DY,Italy,Norway,0,63,0
DE,Italy,Cuba,5,5,5
AZ,Italy,Romania,0,9,0
KL,Italy,U.S. Virgin Islands,0,3,0
FR,Luxembourg,Italy,3,9,3
AP,Italy,Italy,0,19,0
KL,Denmark,Italy,2,0,2
OG,Iceland,Italy,2,1,2
LH,Finland,Italy,2,0,2
AC,Switzerland,Canada,0,1,0
TK,Germany,Iran,0,2,0
Y4,Peru,Italy,0,1,0
AF,Chile,Italy,1,0,1
A3,France,Greece,0,2,0
MH,Indonesia,Malaysia,1,1,1
9X,United States,United States,0,1,0
SN,Italy,Rwanda,0,2,0
AF,Italy,Canada,11,12,11
W6,Albania,Germany,1,7,1
U2,Italy,Norway,0,2,0
SV,Italy,Tanzania,2,0,2
TP,France,Brazil,1,0,1
TG,Australia,France,0,1,0
WF,Italy,Norway,0,1,0
JU,Italy,,0,1,0
AZ,Germany,Italy,16,21,16
KL,Italy,Netherlands,116,236,115
W6,Italy,Netherlands,26,52,26
LH,Norway,Italy,8,1,8
UX,Italy,Mexico,5,23,5
ET,Italy,Kenya,18,12,18
XC,Greece,Austria,0,1,0
AC,Italy,Colombia,0,1,0
B6,United States,Puerto Rico,0,2,0
AZ,Italy,Poland,0,2,0
5J,Philippines,Turkey,0,1,0
HV,Italy,Netherlands,30,50,30
EW,Italy,Czech Republic,11,10,11
U2,Italy,Lebanon,0,5,0
FI,Iceland,Italy,1,4,1
SQ,Italy,Indonesia,0,9,0
CA,Italy,Taiwan,0,27,0
EK,Mauritius,Italy,5,2,5
TK,Slovenia,Thailand,0,2,0
DE,Italy,South Africa,1,0,1
FZ,United Arab Emirates,Armenia,0,2,0
LX,Switzerland,Albania,1,0,1
LA,Paraguay,Italy,0,1,0
EK,Albania,Indonesia,1,0,1
FR,Sweden,Estonia,0,2,0
LH,Italy,South Korea,17,9,17
N0,United States,Italy,3,9,3
LH,Italy,Belgium,2,5,2
AF,Italy,Faroe Islands,0,2,0
AT,Italy,United States,0,3,0
LO,Italy,Albania,0,1,0
ZG,South Korea,Japan,1,0,1
FI,United States,Italy,3,0,3
AF,Czech Republic,Italy,0,2,0
AA,United States,Cuba,2,0,2
AF,Italy,Ecuador,0,2,0
FR,Luxembourg,Malta,1,0,1
LG,Germany,Luxembourg,1,0,1
BT,Lithuania,Italy,0,1,0
WY,Germany,Sri Lanka,0,1,0
W6,Romania,Greece,0,1,0
PC,Netherlands,Lebanon,0,1,0
U2,Italy,Thailand,0,1,0
FR,Germany,Italy,67,145,66
CA,Vietnam,Italy,0,2,0
AZ,Italy,Dominican Republic,0,7,0
6E,India,Singapore,0,1,0
U2,Italy,Cuba,1,1,1
TR,Australia,Italy,1,1,1
FO,Argentina,Spain,0,3,0
SK,Germany,United Kingdom,1,0,1
MD,France,Madagascar,0,1,0
W6,Belgium,Hungary,0,1,0
B6,United States,United States,0,37,0
UA,Peru,United States,1,2,1
PG,Thailand,Thailand,27,44,27
G9,Pakistan,Italy,0,1,0
SG,India,India,4,1,4
KS,Italy,Italy,8,2,8
FR,Romania,Republic of Ireland,0,2,0
KL,Italy,Hong Kong,5,1,5
BA,Italy,Dominican Republic,0,2,0
JA,Peru,Peru,0,2,0
