carrier,origin_country,destination_country,clicks_travix,clicks_competitor,clicks_airlines
LH,Italy,United States,137,147,136
TP,Italy,Brazil,27,143,27
EK,Italy,,0,3,0
TP,Italy,United States,9,41,9
NO,Italy,Dominican Republic,4,12,4
BR,Indonesia,Italy,0,3,0
LA,Italy,,0,0,0
JU,Italy,Egypt,0,9,0
AF,Italy,,2,8,2
LX,Italy,United States,45,89,45
IB,Portugal,Italy,10,8,10
AZ,Italy,Egypt,3,33,3
KM,Malta,Italy,0,21,0
W6,Italy,Serbia,7,10,7
QR,Italy,Qatar,0,0,0
FR,Italy,Portugal,245,419,243
AT,Morocco,Italy,9,36,9
U2,Italy,Italy,1943,235,1924
WY,Italy,Thailand,1,88,1
BR,Italy,,0,0,0
JL,Italy,Japan,2,1,2
AZ,Italy,Japan,27,69,27
W6,Italy,Greece,208,347,206
JU,Egypt,Italy,0,9,0
IB,Portugal,Spain,2,6,2
IB,Italy,United States,29,76,29
AZ,Italy,Mexico,0,43,0
QR,Italy,Australia,3,11,3
GQ,Greece,Greece,24,23,24
WY,Italy,,0,0,0
IB,Spain,France,1,2,1
LA,Italy,Argentina,3,8,3
SK,Italy,Canada,0,6,0
NO,Italy,India,0,1,0
V7,Italy,Greece,425,495,421
EY,Oman,Pakistan,0,0,0
FR,Spain,Spain,84,62,83
EW,Italy,Germany,148,108,147
PU,Spain,Peru,0,0,0
W4,Italy,Romania,218,308,216
WY,Italy,Malaysia,2,16,2
KL,France,,0,0,0
UA,United States,Italy,12,23,12
FR,Italy,Croatia,80,196,79
AV,Colombia,Italy,0,7,0
U8,Italy,Israel,0,0,0
TK,Italy,Turkey,108,196,107
NO,Egypt,Italy,7,1,7
JL,Italy,,0,8,0
UX,Spain,Spain,4,24,4
TU,France,Tunisia,0,3,0
TU,Tunisia,Germany,0,0,0
NO,Italy,Maldives,1,6,1
AY,Italy,United States,12,39,12
BR,Italy,Philippines,0,1,0
UA,Italy,,8,11,8
KU,Italy,Bangladesh,1,4,1
VS,France,,0,0,0
AZ,Egypt,Italy,6,11,6
MU,Vietnam,Italy,0,0,0
FR,Germany,Italy,76,95,75
EK,Italy,United States,115,26,114
4Z,South Africa,South Africa,1,3,1
NO,Italy,Madagascar,2,0,2
VN,Singapore,Vietnam,0,0,0
SM,Italy,Egypt,30,140,30
MU,Italy,Indonesia,0,4,0
JU,Turkey,Italy,4,0,4
JL,Thailand,United States,0,0,0
EK,Italy,Indonesia,25,16,25
QR,Italy,Vietnam,2,10,2
EY,Switzerland,Japan,0,0,0
FR,Germany,Spain,7,14,7
FR,Italy,Hungary,75,146,74
CI,United States,,0,0,0
U2,Italy,France,730,123,723
EY,Thailand,Italy,5,8,5
ID,Singapore,Indonesia,0,0,0
CA,Indonesia,Italy,0,1,0
VA,Australia,Australia,7,5,7
LH,Italy,Guatemala,0,1,0
2W,Mexico,Spain,0,0,0
PC,Italy,Egypt,1,4,1
WY,Italy,Australia,0,9,0
IB,Italy,Dominican Republic,3,4,3
UK,India,Germany,1,1,1
LY,Italy,Israel,22,9,22
1L,Italy,Iceland,0,0,0
AZ,Morocco,Italy,3,0,3
BA,Italy,United States,195,160,193
SN,Italy,United States,0,10,0
AF,Italy,Vietnam,0,0,0
AF,Italy,Madagascar,2,7,2
FR,Belgium,Italy,49,48,49
UK,India,India,0,3,0
IB,Brazil,Italy,1,0,1
NO,Mexico,Italy,3,1,3
MH,Indonesia,Italy,0,1,0
LH,Italy,Turkey,8,9,8
CZ,Italy,Malaysia,0,1,0
QR,Bangladesh,United Kingdom,0,1,0
FR,France,Italy,66,60,65
IB,Italy,Costa Rica,9,7,9
FR,Italy,Cyprus,20,41,20
QR,Tanzania,Italy,0,3,0
LY,Hungary,Israel,1,2,1
FR,Portugal,Italy,52,63,51
TK,Italy,United States,12,7,12
JU,Spain,Italy,0,0,0
AZ,Italy,Indonesia,0,3,0
OU,Netherlands,Croatia,0,1,0
JU,Bosnia and Herzegovina,Portugal,0,0,0
S4,Portugal,Portugal,0,4,0
QR,Germany,Pakistan,1,1,1
LH,Italy,Mexico,1,6,1
QR,Tunisia,Vietnam,0,0,0
BR,Austria,Thailand,0,3,0
AF,Italy,Panama,1,2,1
TU,Tunisia,Turkey,0,2,0
U2,Italy,Netherlands,259,73,256
AZ,Italy,Algeria,2,3,2
CY,Egypt,,0,0,0
Z2,Philippines,Philippines,0,5,0
AY,Finland,Finland,7,3,7
SK,Italy,Iceland,6,48,6
KL,Italy,Costa Rica,0,3,0
QR,Italy,Pakistan,0,0,0
UX,Italy,,0,0,0
KU,Italy,,0,0,0
FR,Italy,Finland,20,28,20
AF,Italy,Mexico,10,9,10
JL,United Kingdom,Japan,0,0,0
U2,Italy,Greece,491,88,486
AZ,Germany,Italy,6,16,6
VY,Portugal,Spain,2,9,2
W6,Italy,Jordan,32,34,32
LO,Poland,Poland,0,0,0
KL,Canada,Italy,1,0,1
IB,Italy,Guatemala,0,4,0
PG,Thailand,Thailand,30,21,30
UX,Colombia,Italy,0,4,0
EK,Italy,Philippines,6,6,6
FR,Italy,Netherlands,37,80,37
AZ,Italy,India,6,19,6
AH,Italy,Algeria,0,8,0
EY,Italy,Indonesia,28,53,28
EI,Italy,,0,0,0
PR,Philippines,Philippines,4,12,4
IB,Morocco,Italy,1,2,1
ET,Italy,Democratic Republic of the Congo,1,0,1
LA,Chile,Chile,0,2,0
FR,Spain,Portugal,2,9,2
PW,Tanzania,Tanzania,0,3,0
U2,Italy,United Kingdom,242,42,240
PR,United Arab Emirates,Hong Kong,0,0,0
IB,Italy,Peru,26,49,26
IB,Spain,Italy,65,29,64
IB,Italy,Portugal,3,25,3
AM,United States,Mexico,0,0,0
WT,Spain,Spain,0,5,0
1L,Italy,Germany,0,4,0
EK,United States,Italy,4,2,4
IB,Spain,United Kingdom,0,3,0
AT,Italy,,0,4,0
DY,Norway,Italy,0,48,0
IB,France,Italy,0,1,0
VS,France,United States,0,5,0
RJ,Italy,Jordan,4,14,4
QR,Thailand,Italy,11,6,11
BR,Italy,Indonesia,0,11,0
JU,Italy,Turkey,10,15,10
EK,Morocco,Indonesia,0,0,0
AD,Italy,Brazil,0,5,0
EY,Italy,Thailand,12,24,12
SN,Italy,,0,2,0
AZ,Italy,Costa Rica,0,4,0
AZ,Italy,Philippines,0,7,0
TP,Brazil,Italy,4,73,4
AC,Italy,United States,18,25,18
LH,Italy,Nigeria,2,11,2
FR,Italy,Belgium,109,165,108
TP,Italy,,0,22,0
G3,Argentina,Brazil,0,1,0
AH,Italy,Ivory Coast,0,3,0
KM,Switzerland,Malta,0,0,0
SK,France,United States,1,1,1
FR,Greece,Italy,60,61,59
ET,Italy,Niger,0,0,0
EY,United Arab Emirates,Qatar,0,1,0
UX,Switzerland,Peru,0,0,0
PC,Italy,Turkey,100,102,99
A3,Italy,Turkey,0,4,0
BR,Philippines,Belgium,0,0,0
WY,India,Saudi Arabia,0,0,0
LA,Peru,Brazil,2,0,2
VS,Netherlands,United States,0,0,0
JU,Montenegro,Italy,0,1,0
AF,Italy,Mauritius,0,7,0
IB,Italy,Argentina,22,2,22
EK,United Arab Emirates,,0,0,0
TP,Portugal,Portugal,0,2,0
FR,Italy,Bulgaria,28,59,28
AD,Brazil,Italy,0,18,0
LF,United States,United States,0,3,0
NO,Italy,Senegal,26,16,26
UX,Italy,United States,1,1,1
QR,India,United Kingdom,1,3,1
NO,United States,Italy,4,5,4
AC,United States,Canada,0,11,0
FR,Bulgaria,Italy,15,11,15
1L,Italy,France,0,0,0
W4,Austria,Spain,2,1,2
LH,Germany,Italy,46,65,46
CA,Greece,China,2,0,2
EK,Australia,Italy,2,7,2
AK,Singapore,,0,7,0
SV,United Arab Emirates,Egypt,0,5,0
FR,Croatia,Republic of Ireland,2,0,2
SN,Burkina Faso,Italy,0,2,0
LH,Greece,United States,0,1,0
QR,Italy,Malaysia,4,4,4
W6,Israel,Greece,0,1,0
XZ,Italy,Republic of Ireland,0,1,0
XY,Saudi Arabia,Saudi Arabia,0,1,0
SQ,South Korea,Italy,0,1,0
JU,Croatia,Romania,1,0,1
FR,Israel,Italy,7,2,7
VZ,Thailand,Thailand,0,30,0
AZ,Italy,Ethiopia,1,0,1
RJ,Italy,Thailand,0,12,0
NO,Senegal,Italy,6,1,6
AF,France,Guadeloupe,0,3,0
7C,South Korea,South Korea,2,2,2
UX,Spain,Colombia,1,0,1
LS,United Kingdom,Croatia,0,1,0
EI,Germany,Republic of Ireland,0,3,0
TR,Philippines,Italy,0,1,0
AZ,Albania,Italy,2,0,2
JQ,Indonesia,Australia,2,0,2
3U,China,China,0,4,0
DE,Italy,Maldives,0,1,0
OS,Italy,Germany,4,17,4
GF,Pakistan,Italy,0,3,0
KQ,Kenya,Madagascar,1,0,1
AK,Thailand,Italy,0,4,0
U2,United Kingdom,United Kingdom,3,4,3
PC,Belgium,Albania,1,0,1
SK,Italy,Thailand,0,9,0
LH,Romania,Italy,0,1,0
BA,Germany,Mexico,2,0,2
KL,Italy,Norway,4,0,4
CM,United States,Brazil,0,1,0
SK,Italy,Turkey,2,1,2
LA,United Kingdom,Brazil,0,1,0
MS,Egypt,Albania,0,5,0
SV,Italy,Kenya,1,27,1
G9,Italy,United Arab Emirates,0,8,0
ZG,United States,Japan,1,1,1
6E,Thailand,Italy,0,3,0
AF,Italy,Germany,3,0,3
U2,Luxembourg,Italy,6,4,6
FI,Switzerland,United States,0,3,0
3L,Egypt,Azerbaijan,0,1,0
CX,Italy,,0,1,0
IB,Morocco,Spain,2,1,2
FR,Lithuania,Germany,0,1,0
"",Chile,Spain,1,0,1
Y4,United States,Mexico,0,1,0
SQ,Greece,Australia,1,0,1
UX,Italy,Dominican Republic,7,17,7
FR,France,Republic of Ireland,2,1,2
TU,Italy,Niger,0,4,0
LX,Italy,United Arab Emirates,8,4,8
GF,Italy,Philippines,0,12,0
NO,Italy,,0,7,0
NH,Italy,Japan,0,2,0
DE,Italy,Georgia,0,2,0
AZ,Italy,Saudi Arabia,0,4,0
FR,Croatia,Italy,19,12,19
TK,Italy,Malaysia,3,8,3
W4,Italy,Sweden,1,7,1
FR,Spain,United States,0,1,0
VY,Croatia,Italy,4,5,4
HT,Italy,Turkey,0,1,0
TP,Morocco,Italy,0,2,0
AC,Mexico,Italy,0,1,0
AZ,Italy,Montenegro,0,1,0
B6,United States,Italy,0,2,0
SK,Spain,Sweden,2,0,2
A3,Greece,Malta,1,0,1
G3,Argentina,Germany,0,1,0
YL,Tunisia,Libya,0,1,0
PC,Belgium,Kuwait,1,0,1
W6,Malta,Romania,0,1,0
AT,Italy,Burkina Faso,2,3,2
DL,United States,Italy,12,0,12
B0,Italy,United States,0,2,0
AF,Brazil,Italy,0,4,0
EK,New Zealand,Australia,1,1,1
KE,Italy,Cambodia,1,1,1
GF,Italy,Pakistan,0,1,0
TG,Japan,Thailand,0,1,0
LA,Italy,Colombia,0,5,0
RA,United Arab Emirates,Nepal,0,1,0
TK,Italy,Egypt,7,14,7
U2,Denmark,Italy,7,4,7
LH,Germany,Thailand,3,0,3
LA,Italy,Peru,1,4,1
E9,Cuba,Italy,0,10,0
EK,United Arab Emirates,Maldives,0,1,0
MH,Italy,Indonesia,0,2,0
"",Spain,Chile,1,0,1
U2,Italy,Martinique,0,1,0
DT,Mozambique,Italy,0,1,0
U2,Switzerland,France,1,0,1
EK,Italy,Maldives,12,9,12
OS,Italy,United Arab Emirates,0,2,0
AF,Italy,Norway,3,1,3
TW,South Korea,Thailand,2,0,2
EY,Germany,Pakistan,0,7,0
DY,Italy,Finland,0,2,0
FR,Italy,Canada,0,2,0
AZ,Italy,Israel,4,7,4
EK,Italy,Bangladesh,2,1,2
OG,Iceland,Spain,1,0,1
EK,United Arab Emirates,Seychelles,0,1,0
FZ,Italy,Nepal,0,2,0
DY,Sweden,Italy,0,5,0
KL,Italy,Peru,5,3,5
SK,Italy,Germany,0,3,0
AC,Switzerland,Canada,1,0,1
LH,France,Thailand,1,0,1
UL,Sri Lanka,Maldives,1,0,1
VJ,Singapore,Vietnam,0,1,0
SK,Norway,Germany,0,1,0
A3,Greece,Albania,1,2,1
1L,Turkey,Thailand,0,8,0
EK,Italy,Singapore,1,3,1
EY,Italy,South Korea,0,3,0
K6,Cambodia,Cambodia,0,1,0
AF,France,China,3,2,3
RO,Moldova,Czech Republic,0,1,0
VY,Italy,Portugal,2,9,2
SN,Italy,Mexico,0,2,0
MS,Bangladesh,Finland,0,1,0
A3,France,Greece,2,0,2
TF,Sweden,Sweden,0,1,0
MU,Italy,Thailand,0,1,0
PC,Italy,Iraq,1,0,1
W6,Italy,,0,43,0
PC,Italy,Lebanon,2,6,2
IZ,Israel,Greece,0,1,0
UX,Spain,Netherlands,0,2,0
W4,Italy,Thailand,0,4,0
FR,Belgium,,0,1,0
SN,Italy,Benin,1,0,1
AF,Morocco,Italy,0,2,0
EW,Spain,Hungary,1,0,1
IB,Germany,Costa Rica,0,2,0
KM,France,Italy,0,1,0
AF,Italy,Martinique,0,1,0
MU,China,China,0,1,0
8D,United Arab Emirates,Sri Lanka,0,1,0
BZ,Israel,Greece,0,2,0
FR,France,Spain,2,5,2
NO,Italy,Israel,1,0,1
EY,Austria,United Arab Emirates,0,1,0
V7,Italy,Serbia,0,1,0
KE,Italy,Thailand,1,0,1
OA,Greece,Greece,6,5,6
AZ,France,Italy,5,20,5
FR,Republic of Ireland,France,2,1,2
G3,Brazil,,0,1,0
W6,Netherlands,Italy,13,13,13
NP,Egypt,Italy,0,9,0
MU,Italy,New Zealand,0,4,0
FR,United Kingdom,Poland,0,5,0
E9,Spain,Cuba,5,3,5
TX,France,Réunion,1,0,1
FR,Italy,Moldova,0,6,0
W4,Italy,The Gambia,0,1,0
JU,Italy,Montenegro,1,3,1
EY,Australia,Italy,0,2,0
KL,Poland,Italy,1,0,1
TR,Madagascar,,0,1,0
LH,Italy,Japan,27,86,27
SV,Morocco,Saudi Arabia,0,1,0
BA,Italy,Barbados,1,1,1
FR,Italy,Philippines,0,1,0
V7,Italy,Denmark,1,1,1
AH,Algeria,Algeria,0,1,0
LJ,South Korea,Switzerland,0,1,0
LH,Spain,Canada,0,1,0
LG,Italy,Czech Republic,0,1,0
SA,South Africa,Zimbabwe,0,1,0
EY,Bangladesh,Italy,0,1,0
U2,Italy,Georgia,0,1,0
LH,Italy,China,4,13,4
U2,Greece,Italy,101,4,100
IU,Indonesia,Indonesia,0,6,0
DL,United States,United States,57,0,56
WT,Spain,Italy,0,3,0
AC,France,Canada,1,4,1
AF,Italy,South Africa,4,0,4
SG,India,United Arab Emirates,1,0,1
JL,Germany,Japan,2,0,2
LO,Czech Republic,Italy,0,2,0
JQ,Australia,New Zealand,1,0,1
H8,United States,Peru,0,1,0
FR,Belgium,United Kingdom,1,0,1
AY,Spain,Thailand,1,0,1
TP,Italy,Cape Verde,6,20,6
LO,Moldova,Poland,0,2,0
NH,Mexico,United States,0,1,0
SN,Poland,Belgium,1,0,1
AF,Denmark,Netherlands,0,1,0
TK,Italy,Nepal,0,2,0
FH,Germany,Turkey,1,0,1
TP,Venezuela,Spain,0,1,0
CM,Costa Rica,Peru,1,1,1
DE,United States,Italy,1,3,1
LH,United States,Egypt,0,5,0
TK,Switzerland,Turkey,1,1,1
BT,Finland,Latvia,1,0,1
V7,France,Morocco,0,1,0
IB,Spain,Morocco,1,0,1
OS,Poland,France,1,0,1
MS,Bangladesh,Italy,0,1,0
LH,Spain,United States,0,1,0
LH,Colombia,Germany,0,1,0
MS,Egypt,Canada,0,1,0
WS,France,Canada,1,1,1
BA,Poland,Sri Lanka,0,1,0
DD,Thailand,Thailand,7,14,7
TP,Morocco,Portugal,0,1,0
W4,Italy,Georgia,1,3,1
AY,Italy,Iceland,1,2,1
QZ,Indonesia,Singapore,0,3,0
SQ,Indonesia,Turkey,1,0,1
LO,Italy,United States,0,2,0
W9,Italy,Spain,0,1,0
V7,Italy,United Arab Emirates,0,1,0
TK,Malta,Turkey,0,1,0
AF,Spain,Germany,1,0,1
LX,Thailand,Italy,2,5,2
MS,Italy,Eritrea,0,3,0
OS,Italy,,0,7,0
BT,France,Estonia,2,0,2
TR,Madagascar,Madagascar,0,3,0
LH,Finland,Italy,2,1,2
AD,Brazil,France,0,2,0
KL,Italy,Indonesia,0,5,0
FI,Switzerland,Iceland,0,3,0
SV,Italy,Bangladesh,0,2,0
TK,Italy,South Korea,0,2,0
EW,Germany,Denmark,1,0,1
"",Germany,Italy,0,5,0
6E,Italy,Indonesia,0,3,0
SK,Lithuania,Italy,2,0,2
DY,Norway,Sweden,0,1,0
FR,Luxembourg,Portugal,1,0,1
UX,Italy,Spain,4,31,4
V7,Italy,France,126,119,125
AF,Italy,Morocco,3,9,3
JU,Italy,Greece,1,11,1
MS,Italy,Uganda,0,2,0
UX,Italy,Panama,1,3,1
BY,United Kingdom,Italy,4,5,4
DD,Thailand,Italy,0,1,0
LH,Hungary,Germany,1,1,1
AF,Georgia,Italy,1,0,1
FR,Poland,United Kingdom,1,0,1
5J,Philippines,Thailand,1,1,1
GQ,Italy,,0,1,0
EY,Maldives,Sri Lanka,0,1,0
FR,Italy,Sweden,16,89,16
VY,Italy,United Kingdom,42,9,42
EK,Italy,Nepal,0,1,0
LH,Italy,Indonesia,0,2,0
DY,United Kingdom,Finland,0,1,0
U2,Denmark,Netherlands,2,0,2
Z0,United Kingdom,United States,5,1,5
FR,Italy,Luxembourg,2,12,2
KL,Italy,India,0,1,0
SN,Italy,South Africa,0,1,0
WJ,Peru,Argentina,0,1,0
OR,Aruba,Netherlands,3,0,3
WS,Canada,Canada,0,4,0
TK,Italy,Jordan,9,7,9
VY,Italy,Lebanon,2,0,2
VB,Mexico,United States,0,1,0
SK,Sweden,Switzerland,2,0,2
EK,Germany,Indonesia,0,1,0
RQ,Afghanistan,Germany,0,2,0
KL,Netherlands,Germany,1,0,1
FR,Italy,Australia,0,4,0
9R,Colombia,Colombia,0,2,0
AZ,Italy,Greece,9,54,9
LO,Italy,Turkey,0,7,0
F3,Jordan,Saudi Arabia,0,7,0
CA,Taiwan,Italy,0,4,0
VY,Italy,United States,6,8,6
BF,United States,France,2,0,2
FR,Spain,Luxembourg,0,1,0
U2,Portugal,Switzerland,1,0,1
A3,France,Egypt,0,1,0
TK,Turkey,Turkey,22,10,22
TK,Jordan,Serbia,0,1,0
DY,Denmark,Italy,0,7,0
LX,Italy,Luxembourg,2,3,2
G9,Italy,Bangladesh,7,4,7
AC,United States,Mexico,0,1,0
OS,Germany,Italy,6,2,6
UA,Mexico,United States,3,0,3
AK,Thailand,Malaysia,0,3,0
EK,Slovenia,Indonesia,0,2,0
YW,Italy,Spain,0,1,0
SN,Italy,Rwanda,2,0,2
AI,United Arab Emirates,India,0,1,0
QR,Italy,Seychelles,1,14,1
TP,Portugal,Spain,1,1,1
HV,France,Italy,27,6,27
LO,Italy,India,0,6,0
FR,United Kingdom,Hungary,0,1,0
SM,Egypt,Albania,0,5,0
JQ,Japan,Australia,1,0,1
FR,Cyprus,Greece,1,0,1
LO,Italy,Latvia,0,1,0
SN,Switzerland,Belgium,1,0,1
W4,Italy,Estonia,9,14,9
W4,Albania,Germany,0,4,0
U2,Israel,Italy,12,0,12
W6,Italy,Philippines,0,5,0
LH,United Arab Emirates,Germany,1,0,1
W4,Spain,Albania,2,0,2
OR,Spain,Netherlands,2,0,2
AV,Puerto Rico,Spain,0,1,0
FR,Italy,Indonesia,0,2,0
DY,Denmark,Norway,0,3,0
LX,Germany,Switzerland,1,0,1
QR,Italy,Iran,1,2,1
TG,United Kingdom,Thailand,0,2,0
LH,Republic of Ireland,Italy,1,0,1
AY,Italy,India,4,1,4
EK,United States,United Arab Emirates,2,0,2
IZ,Israel,Israel,0,3,0
NE,Italy,Egypt,0,4,0
U2,Czech Republic,Netherlands,1,0,1
CA,Italy,Cambodia,0,1,0
LA,Brazil,United Kingdom,0,1,0
W4,Italy,Poland,1,13,1
TK,Italy,Iran,1,14,1
AV,Spain,Nicaragua,0,7,0
TP,Brazil,Portugal,0,1,0
SK,Norway,Italy,0,2,0
W6,Spain,Poland,1,0,1
TP,France,Morocco,0,1,0
CM,Panama,Switzerland,0,1,0
TK,Italy,Oman,2,1,2
ET,Italy,Nigeria,1,1,1
FR,Romania,Austria,1,1,1
LO,France,Romania,0,1,0
AC,Italy,Dominican Republic,0,1,0
Z0,United States,Italy,7,9,7
G9,Italy,Oman,1,1,1
LH,Italy,Turks and Caicos Islands,0,1,0
FR,Germany,Hungary,0,9,0
FZ,Tanzania,Italy,0,1,0
NO,Maldives,Italy,0,1,0
WE,Thailand,Thailand,2,3,2
W2,Italy,,0,1,0
TK,Italy,Colombia,0,2,0
AF,Switzerland,France,1,0,1
AM,Spain,Argentina,0,1,0
NO,Italy,China,2,0,2
AC,Argentina,Germany,0,1,0
A3,Italy,Greece,77,230,76
A3,Italy,Cyprus,3,5,3
CX,Indonesia,Switzerland,0,3,0
U2,Cyprus,Italy,4,1,4
AF,France,United States,2,5,2
KL,Spain,Italy,0,5,0
TK,Italy,Singapore,4,8,4
DL,United States,Aruba,1,0,1
CI,Italy,Japan,0,17,0
LH,Italy,Namibia,7,5,7
W6,Germany,Italy,0,2,0
SQ,Italy,Australia,19,5,19
W4,Estonia,Italy,1,2,1
5F,Italy,,0,2,0
AZ,Italy,Malaysia,0,5,0
JU,Republic of Macedonia,Italy,2,0,2
AF,France,Ivory Coast,0,1,0
U2,Italy,Romania,0,1,0
UO,Japan,Thailand,0,1,0
DY,Italy,Norway,0,77,0
FR,Italy,Norway,11,40,11
TK,Italy,Ethiopia,2,3,2
UA,France,United States,3,0,3
LH,Italy,Republic of Kosovo,0,1,0
JQ,Singapore,Indonesia,1,1,1
BA,Italy,The Bahamas,0,1,0
A3,Greece,Mexico,0,1,0
AF,France,Mexico,2,0,2
FR,France,Portugal,1,18,1
ZL,Australia,Australia,3,2,3
GF,Italy,India,0,5,0
FZ,Kazakhstan,Italy,0,7,0
EK,Malaysia,Italy,2,1,2
W4,Italy,Finland,0,4,0
DX,Italy,,0,2,0
TK,Nigeria,Italy,1,0,1
W4,Iceland,Romania,0,1,0
AV,Spain,Peru,1,0,1
EK,Philippines,Netherlands,1,0,1
XQ,Turkey,Italy,1,2,1
AI,India,Nepal,0,3,0
IB,Bolivia,Italy,0,1,0
FR,United Kingdom,Romania,1,0,1
I2,Italy,Spain,34,0,34
TK,Italy,Mali,1,3,1
TI*,Switzerland,Turkey,0,3,0
KL,Italy,Sweden,2,6,2
BA,Italy,Denmark,0,1,0
TK,Moldova,Turkey,0,2,0
EK,Italy,Vietnam,5,3,5
AZ,Italy,Martinique,0,1,0
G9,India,Italy,0,1,0
NK,United States,Italy,0,1,0
BA,Thailand,Italy,0,1,0
UX,Italy,Peru,2,19,2
AM,Italy,Guatemala,0,2,0
AV,Ecuador,Ecuador,3,0,3
AF,Italy,India,4,0,4
EY,Singapore,Italy,2,0,2
AF,Italy,Finland,0,3,0
LH,Germany,Belgium,1,0,1
SV,Germany,Thailand,0,1,0
KL,Ghana,Italy,0,1,0
SV,Italy,Mauritius,1,14,1
FR,Spain,Morocco,16,8,16
BA,Spain,United Kingdom,2,3,2
NO,Israel,Italy,0,2,0
AZ,Malta,Italy,1,1,1
DY,Norway,Denmark,0,2,0
UX,Italy,Guatemala,0,1,0
IB,Italy,Morocco,4,7,4
U2,Malta,Italy,11,0,11
ET,Italy,,0,6,0
5J,Philippines,Philippines,8,9,8
SV,Saudi Arabia,Saudi Arabia,0,2,0
AZ,Italy,Taiwan,0,3,0
VY,Spain,Netherlands,1,0,1
QZ,Indonesia,Thailand,0,1,0
MH,China,Malaysia,1,1,1
JT,Malaysia,Indonesia,0,1,0
FR,Hungary,Italy,25,51,25
XZ,Italy,Italy,718,55,711
H4,Italy,Moldova,0,38,0
FR,United Kingdom,Italy,121,118,120
U2,Czech Republic,Italy,8,0,8
QN,Australia,Australia,0,1,0
U2,Portugal,Portugal,10,0,10
AZ,Italy,Portugal,2,1,2
TU,Germany,Tunisia,0,3,0
KL,Italy,Portugal,3,6,3
U2,France,Morocco,2,0,2
PC,Iraq,Greece,0,2,0
AC,Italy,Argentina,0,2,0
TG,Thailand,Philippines,0,1,0
AT,United Kingdom,Morocco,0,1,0
BT,Italy,Norway,1,0,1
EW,Italy,Norway,0,2,0
KE,South Korea,Japan,0,1,0
G9,United Arab Emirates,Malaysia,2,0,2
U2,Spain,Switzerland,1,0,1
TA,Nepal,Nepal,0,1,0
W4,France,Italy,16,16,16
QR,Indonesia,Italy,7,1,7
LX,Egypt,Italy,1,1,1
LA,Spain,Argentina,0,1,0
BJ,France,Tunisia,1,1,1
SK,Greece,Italy,0,1,0
TP,France,Canada,0,1,0
UX,Italy,Brazil,6,8,6
TG,Thailand,Italy,0,3,0
FR,Italy,India,0,4,0
LO,Romania,Poland,0,1,0
ET,Italy,Eritrea,0,1,0
LX,Sweden,Italy,0,3,0
FR,Italy,Serbia,0,5,0
AF,Portugal,Italy,1,1,1
AC,Italy,Mexico,0,2,0
IB,Argentina,Italy,2,2,2
DT,Angola,Portugal,0,1,0
FR,Belgium,Bulgaria,0,1,0
LH,Italy,Belize,0,1,0
W6,Azerbaijan,Italy,0,1,0
TK,Burkina Faso,Italy,0,1,0
FZ,United Arab Emirates,Romania,0,1,0
TK,Republic of Kosovo,Turkey,1,0,1
AF,Denmark,Italy,1,3,1
EK,Thailand,Italy,6,7,6
OS,Italy,Croatia,0,6,0
FR,Italy,Slovakia,7,5,7
NK,United States,The Bahamas,0,1,0
AZ,Italy,Malta,5,26,5
