carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
JU,Italy,Turkey,3,10,3
BA,Switzerland,Japan,0,0,0
AF,Italy,Brazil,10,28,10
IB,France,Spain,13,7,13
W6,Italy,Bulgaria,41,77,41
AS,United States,United States,0,25,0
IB,Italy,Brazil,1,6,1
LX,Italy,,0,33,0
JU,Serbia,Italy,6,5,6
UX,Spain,Spain,13,25,13
AM,Mexico,,0,4,0
RJ,Italy,Jordan,2,13,2
KQ,United Arab Emirates,,0,0,0
U2,Italy,Portugal,267,40,264
EI,Italy,United States,29,3,29
IB,Italy,,5,13,5
RO,Romania,Romania,0,1,0
TP,Italy,United States,6,31,6
AT,Italy,Nigeria,0,0,0
KR,Thailand,Cambodia,0,3,0
TG,Thailand,,0,0,0
WS,Italy,United States,1,7,1
MS,Egypt,Egypt,0,37,0
AZ,Algeria,Italy,1,1,1
TS,Italy,Canada,61,15,60
AM,Mexico,Mexico,0,19,0
JU,Italy,Serbia,24,9,24
FR,Italy,Norway,16,77,16
PR,Philippines,Saudi Arabia,0,1,0
JL,Italy,Japan,2,12,2
LG,Italy,Luxembourg,6,11,6
U2,Italy,Italy,2202,124,2180
AC,Germany,Honduras,0,1,0
TP,Italy,Brazil,33,131,33
IB,Italy,Argentina,32,13,32
FR,Italy,Romania,64,173,63
AI,India,Italy,0,8,0
KQ,Italy,Kenya,7,15,7
UG,Tunisia,Italy,0,1,0
SK,Italy,,1,3,1
LA,Colombia,Ecuador,0,0,0
WE,Thailand,Thailand,3,3,3
TK,Switzerland,United Arab Emirates,0,0,0
ET,Italy,South Africa,2,4,2
FR,Poland,Italy,21,41,21
FR,Italy,Germany,252,378,250
EK,Italy,South Africa,0,0,0
NH,Italy,,0,1,0
KQ,Italy,Madagascar,0,1,0
W6,Italy,Albania,113,248,112
LA,Italy,,0,1,0
EY,Germany,India,0,1,0
LA,Peru,,0,2,0
AF,Italy,Costa Rica,8,8,8
ET,Italy,Seychelles,14,12,14
LH,Italy,Germany,189,350,187
PW,Tanzania,Tanzania,0,5,0
SP,Portugal,Portugal,2,10,2
TC,Tanzania,Tanzania,0,7,0
FR,Italy,Austria,255,274,252
IB,Spain,Colombia,0,0,0
KU,Italy,Kuwait,1,4,1
QR,Italy,,0,43,0
G3,Brazil,Brazil,0,22,0
EY,Italy,Maldives,8,13,8
TK,Italy,Kyrgyzstan,2,1,2
UK,India,United Arab Emirates,0,0,0
EN,Italy,United States,0,5,0
BR,Taiwan,Italy,0,2,0
LX,Italy,United States,24,86,24
AZ,Canada,French Polynesia,0,0,0
AY,Italy,United States,45,413,45
AY,United States,Italy,0,0,0
FR,Italy,Czech Republic,126,165,125
AZ,Italy,Belgium,20,55,20
U2,Italy,Greece,964,150,954
NO,Mexico,Italy,1,0,1
AR,Argentina,Italy,0,27,0
CA,New Zealand,,0,0,0
W6,France,Italy,30,30,30
KU,Italy,Thailand,4,6,4
AI,United Arab Emirates,India,0,0,0
BR,Italy,,0,4,0
AZ,United States,Greece,0,0,0
LH,Austria,Costa Rica,0,0,0
MS,Italy,Egypt,0,45,0
LH,France,United States,0,0,0
FR,Italy,Poland,116,190,115
ET,Italy,,0,7,0
TK,Italy,Uzbekistan,19,15,19
TK,Venezuela,Italy,1,10,1
TK,Italy,Senegal,0,8,0
IB,Italy,Uruguay,2,0,2
B6,France,United States,0,0,0
TP,Portugal,United States,0,3,0
DY,Italy,,0,10,0
EW,Germany,Iraq,0,0,0
BA,United States,Mexico,0,1,0
AZ,Egypt,Italy,5,7,5
JL,Finland,,0,0,0
IB,Italy,United States,16,118,16
LQ,Thailand,Cambodia,0,2,0
RO,United Kingdom,Moldova,0,3,0
AZ,Italy,Spain,34,194,34
KL,France,United States,0,0,0
FR,Italy,Sweden,29,80,29
KM,Spain,Italy,0,0,0
W6,Albania,Italy,31,60,31
LH,United States,Italy,4,10,4
LA,Colombia,,0,0,0
AM,Colombia,Italy,0,1,0
F2,Kenya,Kenya,0,0,0
RJ,Italy,Egypt,0,6,0
EY,Spain,United Arab Emirates,0,0,0
Z8,Bolivia,Paraguay,0,0,0
QR,Italy,Thailand,21,32,21
LA,Peru,Argentina,0,2,0
UA,Italy,Canada,1,4,1
AF,Mexico,Italy,1,9,1
AZ,Algeria,Spain,0,0,0
FZ,Italy,Thailand,0,3,0
LO,Turkey,Italy,1,0,1
AZ,United States,,0,0,0
AR,Argentina,Colombia,0,1,0
AZ,Italy,France,36,75,36
EN,Italy,Brazil,0,4,0
OS,Italy,Australia,0,1,0
EK,Italy,,0,5,0
ET,Ethiopia,Italy,0,2,0
AF,Italy,Australia,0,10,0
UX,Italy,Argentina,7,12,7
UX,Italy,Tunisia,1,0,1
QR,Pakistan,Spain,2,1,2
W6,Romania,Italy,52,64,51
TP,Italy,,0,35,0
UX,Italy,Mexico,3,30,3
MS,Germany,Uganda,0,3,0
BA,Switzerland,,0,2,0
LA,United States,Colombia,0,0,0
WS,United States,Italy,0,10,0
VA,Australia,Australia,9,9,9
CZ,Germany,China,0,1,0
AZ,Italy,Seychelles,0,11,0
FR,Italy,Bulgaria,14,43,14
EK,Italy,United States,55,33,54
AZ,Argentina,Italy,6,39,6
AZ,Israel,Italy,0,1,0
KL,United States,Italy,3,2,3
AF,Israel,Brazil,0,5,0
EW,Italy,Germany,157,148,155
IB,Italy,Colombia,18,21,18
VS,France,Mexico,0,3,0
EK,Malaysia,Italy,2,0,2
NO,Italy,Madagascar,4,0,4
HY,United Arab Emirates,Uzbekistan,0,7,0
FR,Finland,Italy,10,11,10
FR,Belgium,Spain,6,11,6
AC,Italy,Germany,0,0,0
FR,Malta,Italy,39,48,39
"",Azerbaijan,Georgia,0,0,0
WY,India,Italy,0,4,0
LA,Spain,Paraguay,0,0,0
UX,Spain,Italy,5,17,5
MH,Italy,Malaysia,0,69,0
4Z,South Africa,South Africa,7,0,7
EY,India,Italy,2,6,2
IB,Italy,El Salvador,2,0,2
W6,Italy,Poland,79,59,78
OS,Italy,Sweden,0,18,0
AY,Germany,Fiji,0,2,0
UX,Nicaragua,Italy,0,0,0
AF,Italy,Mexico,8,32,8
IB,Portugal,Italy,13,7,13
MH,Malaysia,Malaysia,2,2,2
FR,Netherlands,Italy,21,49,21
PR,Philippines,Thailand,0,0,0
JU,Italy,Bosnia and Herzegovina,1,0,1
KM,Switzerland,Malta,0,0,0
LH,United States,United States,0,19,0
NO,Italy,Mexico,6,5,6
TP,Portugal,Germany,0,0,0
AH,France,Algeria,0,1,0
H2,Chile,Chile,0,3,0
AZ,Argentina,United Kingdom,0,2,0
LA,Chile,Chile,3,13,3
WY,Italy,Thailand,1,60,1
EY,United Kingdom,Bangladesh,0,1,0
NE,Saudi Arabia,Egypt,0,0,0
FR,Belgium,Italy,57,51,56
IB,Italy,Morocco,5,4,5
JU,Italy,,0,4,0
TK,Italy,Thailand,25,39,25
BA,Italy,Japan,0,1,0
LG,Italy,,0,1,0
AV,Spain,Venezuela,0,0,0
AZ,Italy,French Polynesia,0,0,0
NO,Italy,Senegal,13,5,13
WT,Spain,Spain,0,1,0
JU,Serbia,Greece,0,0,0
U2,France,Italy,225,19,223
AZ,Italy,Algeria,4,13,4
SV,Italy,Kenya,4,12,4
AZ,Italy,Israel,0,6,0
HY,Uzbekistan,Azerbaijan,0,0,0
BR,Indonesia,Italy,0,2,0
GF,Philippines,Italy,0,0,0
AC,Italy,United States,1,9,1
EK,Sweden,,0,0,0
EK,Italy,Thailand,54,19,53
BA,Italy,Spain,0,0,0
BF,United States,French Polynesia,3,9,3
LX,Italy,Brazil,10,20,10
BR,Italy,Vietnam,0,1,0
IB,Italy,Peru,21,9,21
KU,India,Italy,1,0,1
LH,Italy,Japan,10,72,10
BA,Italy,Mexico,7,11,7
EY,Switzerland,Indonesia,0,1,0
KL,Italy,El Salvador,0,3,0
B6,United Kingdom,Puerto Rico,0,0,0
AM,United States,Mexico,0,2,0
OS,Austria,Bosnia and Herzegovina,1,4,1
AI,India,India,0,4,0
TK,Italy,Pakistan,2,0,2
QR,Italy,Nepal,7,8,7
EY,South Africa,United Arab Emirates,0,0,0
AZ,Switzerland,,0,0,0
TP,Switzerland,,0,0,0
LA,Japan,Brazil,0,0,0
W6,Albania,Germany,2,5,2
FR,Spain,Italy,500,495,495
QR,Italy,Singapore,9,10,9
BA,United States,United States,0,8,0
IB,Italy,Portugal,15,12,15
TK,Italy,Kenya,12,12,12
LY,Israel,Italy,3,10,3
TK,Italy,Qatar,1,1,1
1L,Italy,Germany,0,4,0
U2,Italy,Switzerland,84,7,83
T7,France,Italy,0,0,0
BA,United Kingdom,Morocco,0,0,0
EY,United Arab Emirates,India,3,1,3
KL,Sweden,China,0,0,0
AF,Italy,Nicaragua,0,0,0
HY,Belarus,Uzbekistan,0,4,0
AM,Spain,Honduras,0,0,0
SK,Italy,Norway,10,19,10
QR,Italy,Qatar,3,3,3
NO,Italy,Canada,1,0,1
U2,Italy,United Kingdom,383,48,379
TP,Italy,Morocco,1,5,1
QR,Italy,Australia,9,12,9
CA,Italy,Hong Kong,0,3,0
AD,Italy,Brazil,0,8,0
EY,Germany,Australia,0,1,0
UK,United Arab Emirates,India,0,2,0
KL,Spain,Italy,4,2,4
LJ,Taiwan,South Korea,1,1,1
VY,Spain,United States,0,1,0
FR,Germany,Republic of Ireland,0,2,0
SN,Italy,Nigeria,0,1,0
IU,Indonesia,Indonesia,0,8,0
AY,Slovenia,Japan,3,2,3
FR,Czech Republic,Sweden,0,3,0
MH,Malaysia,Singapore,1,0,1
QR,Italy,Japan,2,1,2
FR,Norway,United Kingdom,0,1,0
EW,Greece,Germany,2,0,2
CX,Hong Kong,Vietnam,0,1,0
EN,Italy,,0,11,0
QR,Italy,Vietnam,20,32,20
TK,Italy,Sudan,1,0,1
AF,France,Brazil,4,0,4
BA,Germany,United Kingdom,2,0,2
U2,Egypt,United Kingdom,1,0,1
DE,Mexico,Italy,2,1,2
JL,China,Japan,1,0,1
W6,Italy,Tanzania,0,1,0
ET,Equatorial Guinea,Italy,0,1,0
EW,Albania,Germany,1,1,1
JU,Czech Republic,Romania,1,0,1
IB,Spain,Portugal,5,1,5
AZ,Tunisia,Italy,2,18,2
AF,Italy,Japan,11,11,11
TS,Republic of Ireland,Canada,0,1,0
FR,Cyprus,Jordan,0,1,0
UA,Germany,United States,2,0,2
TK,Italy,Brazil,0,5,0
BA,Austria,Italy,0,1,0
FR,Italy,Honduras,0,2,0
Q6,Guatemala,Mexico,0,1,0
XZ,Italy,Greece,116,6,115
U2,Belgium,France,2,0,2
IB,Mexico,Italy,3,5,3
FR,Romania,Spain,0,1,0
AT,Tunisia,,0,2,0
QR,Sudan,,0,2,0
DY,Italy,Finland,0,3,0
DY,Finland,Finland,0,1,0
I2,Netherlands,Spain,1,0,1
TK,Italy,Ivory Coast,0,1,0
OR,Spain,Netherlands,1,0,1
AM,Mexico,Argentina,0,1,0
JU,Italy,Jordan,0,1,0
KL,Canada,Italy,2,0,2
TR,Vietnam,Malaysia,0,1,0
LM,United Kingdom,Italy,0,1,0
AY,India,Italy,3,0,3
UX,Spain,Portugal,0,1,0
V7,Italy,Spain,78,63,77
EW,Switzerland,Italy,0,1,0
OS,Italy,,0,6,0
U2,Denmark,United Kingdom,2,0,2
RM,Georgia,Armenia,2,0,2
AF,France,Germany,5,0,5
EW,Sweden,Germany,1,0,1
AR,Spain,Argentina,0,2,0
LH,Italy,Republic of Kosovo,0,1,0
DY,Spain,Sweden,0,1,0
MF,Finland,China,0,1,0
A1,Italy,Moldova,0,1,0
LX,Switzerland,Mexico,0,1,0
KU,Kuwait,Italy,0,1,0
AV,United States,El Salvador,0,1,0
LH,Germany,China,0,1,0
LH,Italy,Norway,21,14,21
LH,Italy,India,16,5,16
FR,United Kingdom,United Kingdom,2,2,2
SV,Italy,Saudi Arabia,1,5,1
TP,Switzerland,Portugal,0,3,0
HA,United States,United States,0,7,0
LX,Italy,Canada,2,5,2
W4,Finland,Italy,1,1,1
LH,Italy,New Zealand,0,11,0
OS,Austria,Czech Republic,2,2,2
TX,France,Guadeloupe,0,1,0
IB,Brazil,Spain,2,0,2
QR,Tanzania,United Arab Emirates,2,0,2
6E,Italy,Bangladesh,0,1,0
AF,France,Saint Barthélemy,0,1,0
CI,Thailand,Taiwan,0,1,0
VY,Italy,France,219,203,217
LH,Germany,Mexico,1,2,1
AF,Germany,Mexico,0,1,0
OD,Malaysia,Singapore,0,1,0
LH,Croatia,Germany,2,0,2
A3,Egypt,Albania,0,3,0
BT,Italy,Tanzania,0,1,0
TS,United Kingdom,Canada,1,1,1
LH,Italy,Tunisia,1,0,1
QR,Philippines,Italy,0,1,0
V7,Italy,Portugal,0,14,0
VJ,Japan,Vietnam,0,2,0
TK,Italy,South Africa,7,1,7
LA,Colombia,Spain,0,4,0
QR,Italy,Oman,0,2,0
KL,Aruba,Italy,1,0,1
PR,United Arab Emirates,Japan,1,0,1
TR,Indonesia,Italy,0,1,0
LH,Poland,Germany,1,0,1
FR,Greece,Italy,108,84,107
EY,Italy,United Arab Emirates,57,6,56
VY,Portugal,Italy,1,8,1
W4,Iceland,Italy,4,1,4
QR,United Arab Emirates,Qatar,1,0,1
FR,Slovakia,Croatia,1,0,1
AK,Singapore,,0,3,0
AZ,Romania,Italy,1,0,1
LX,Slovenia,Switzerland,1,0,1
UO,Hong Kong,Taiwan,0,1,0
UP,United States,The Bahamas,0,3,0
PC,Italy,,0,5,0
PC,Italy,Lebanon,5,7,5
QR,Sri Lanka,United Kingdom,0,5,0
JQ,Japan,,0,1,0
LH,Italy,Czech Republic,2,2,2
SN,Italy,Benin,1,0,1
TK,Italy,Argentina,0,2,0
WY,Tanzania,Italy,0,1,0
AZ,Japan,Italy,2,0,2
IB,Italy,United Kingdom,0,1,0
KM,Italy,Slovakia,0,1,0
OS,Italy,Namibia,0,1,0
PC,Italy,Cyprus,1,0,1
BR,Italy,Taiwan,0,3,0
FR,Portugal,Spain,0,5,0
W6,Germany,Albania,2,0,2
LS,Italy,United Kingdom,24,14,24
EY,Italy,Japan,20,2,20
TK,Albania,Turkey,5,2,5
FI,Italy,United States,1,5,1
AZ,Spain,Japan,0,1,0
AF,Italy,Sint Maarten,4,1,4
AF,Italy,Tanzania,2,6,2
DY,Italy,Denmark,0,61,0
QZ,Singapore,Indonesia,0,25,0
OS,Italy,Japan,3,14,3
VY,Italy,Chile,0,4,0
LH,Netherlands,Italy,1,2,1
7P,Panama,Panama,0,5,0
AV,Spain,Colombia,5,0,5
W6,Italy,Singapore,0,4,0
AP,Italy,Italy,0,11,0
PC,Turkey,Netherlands,1,0,1
KE,Peru,Italy,0,1,0
SK,Denmark,Italy,2,2,2
EY,Italy,Pakistan,2,0,2
VY,Spain,Hungary,0,1,0
DL,Germany,United States,1,0,1
SN,Belgium,France,0,1,0
W6,Italy,Spain,127,362,126
A3,Lebanon,Italy,4,7,4
CM,Colombia,Italy,0,3,0
FR,Spain,Republic of Ireland,0,1,0
TU,Italy,,0,7,0
B6,Aruba,Italy,0,1,0
EK,Italy,Botswana,0,1,0
SQ,Japan,Maldives,3,0,3
EK,Italy,Seychelles,5,7,5
6E,Bangladesh,India,0,1,0
BA,Germany,United States,0,3,0
MS,Italy,Nigeria,0,2,0
BA,Germany,Canada,0,1,0
FR,Montenegro,Croatia,1,0,1
J2,Italy,Uzbekistan,0,1,0
W6,Israel,Bulgaria,1,0,1
LX,Luxembourg,Italy,2,0,2
W6,Saudi Arabia,Italy,11,11,11
TP,Italy,Senegal,1,6,1
SK,Italy,Canada,1,4,1
5W,United Arab Emirates,Maldives,4,3,4
VY,Spain,,0,4,0
EN,Italy,Thailand,0,2,0
LH,Albania,Germany,0,4,0
TK,Republic of Macedonia,Turkey,2,0,2
T7,Italy,France,0,2,0
"",Argentina,Italy,9,0,9
ET,Italy,Tanzania,22,34,22
AM,Italy,Colombia,0,5,0
OD,Malaysia,Malaysia,0,1,0
LO,Lithuania,Poland,1,1,1
LH,Estonia,Italy,1,1,1
VN,Vietnam,Vietnam,0,2,0
W4,Italy,Finland,3,1,3
SK,Italy,Faroe Islands,0,1,0
AV,Costa Rica,Colombia,2,0,2
VY,Italy,Colombia,2,0,2
AF,France,Colombia,0,1,0
JU,Italy,Hungary,0,1,0
J9,Kuwait,Nepal,1,0,1
W4,Germany,Romania,0,1,0
TK,Italy,Panama,0,1,0
W6,Egypt,Italy,42,24,42
BA,Argentina,Italy,6,0,6
XZ,Italy,Jordan,0,7,0
LH,Italy,Luxembourg,5,2,5
AZ,Italy,Turkey,0,6,0
AZ,Greece,Italy,5,7,5
CY,Cyprus,Lebanon,1,1,1
AF,Thailand,Italy,2,0,2
UA,United States,Costa Rica,0,1,0
LY,Israel,Morocco,0,1,0
G9,Pakistan,Azerbaijan,1,0,1
A3,Armenia,Morocco,0,1,0
U2,Greece,Italy,128,11,127
EW,Italy,Turkey,0,1,0
GF,Italy,United Arab Emirates,0,5,0
W6,Italy,United States,0,3,0
PC,Switzerland,Turkey,5,0,5
OD,Australia,Italy,0,2,0
SS,Martinique,Italy,4,0,4
LH,Germany,Brazil,0,3,0
E4*,France,Spain,0,2,0
TK,Italy,South Korea,0,10,0
FR,Austria,Poland,1,2,1
OS,Germany,Italy,2,1,2
AF,Japan,Italy,0,1,0
FR,Portugal,Italy,104,95,103
AZ,Italy,Mexico,0,76,0
QR,Singapore,Italy,1,1,1
FR,Austria,Denmark,2,1,2
U2,Germany,Netherlands,2,0,2
U2,Italy,Croatia,109,12,108
S4,Portugal,Italy,1,9,1
TK,Iran,Italy,2,19,2
FR,Italy,Armenia,0,1,0
LO,Poland,Italy,2,4,2
LH,Italy,Colombia,3,3,3
TK,Austria,Turkey,0,1,0
LH,Germany,Albania,1,2,1
LO,South Korea,Hungary,1,6,1
AY,Norway,Italy,1,0,1
FR,Italy,Argentina,0,3,0
KM,Czech Republic,Italy,0,2,0
UA,Cuba,United States,1,0,1
KL,Greece,Italy,1,1,1
QF,Italy,,0,6,0
EK,Cyprus,Japan,1,0,1
CX,Netherlands,Japan,0,1,0
EN,France,Spain,0,3,0
TM,Mozambique,Tanzania,0,1,0
BA,Italy,Cuba,0,1,0
AF,Italy,Guinea,0,1,0
DE,Italy,United States,6,7,6
FR,Italy,The Gambia,0,6,0
LH,Italy,Turkey,14,1,14
LH,Italy,Indonesia,0,6,0
TK,Azerbaijan,Turkey,0,1,0
AF,Italy,Canada,10,3,10
AF,Italy,United Kingdom,2,0,2
VY,Italy,United Arab Emirates,1,0,1
DL,Italy,,29,0,29
AT,Italy,Ghana,0,4,0
LA,Italy,Ecuador,0,1,0
TK,Turkey,Greece,0,1,0
IB,Italy,France,0,1,0
U2,Italy,Morocco,67,20,66
AF,Switzerland,United Arab Emirates,1,0,1
QZ,Indonesia,Thailand,0,5,0
TK,Senegal,Italy,0,10,0
SM,Italy,Kenya,0,1,0
TK,Turkey,Morocco,0,1,0
W4,Spain,Albania,2,2,2
JU,Bulgaria,Montenegro,2,0,2
OZ,Spain,Japan,1,0,1
AF,Italy,Saudi Arabia,0,1,0
KU,United States,United Arab Emirates,1,0,1
FR,Luxembourg,Italy,1,5,1
QR,Portugal,Iran,0,1,0
FR,Morocco,Romania,0,3,0
AZ,Montenegro,Italy,0,1,0
EY,Thailand,Saudi Arabia,0,1,0
W4,Italy,Spain,517,583,512
"",Argentina,Switzerland,1,0,1
AZ,Italy,Philippines,0,8,0
KL,Netherlands,Portugal,2,0,2
HU,China,Italy,0,3,0
LX,Italy,South Africa,8,3,8
OA,Greece,Italy,0,2,0
AF,Italy,Chile,4,8,4
A3,Greece,Egypt,0,2,0
NO,Dominican Republic,Italy,6,3,6
LX,Italy,Poland,1,0,1
S4,Italy,,0,1,0
AA,Switzerland,United States,1,0,1
MS,Egypt,Saudi Arabia,0,1,0
LH,Canada,United States,0,1,0
IB,Spain,Puerto Rico,0,1,0
LX,Japan,Italy,0,1,0
Z2,Philippines,Thailand,0,1,0
CZ,Spain,Philippines,0,1,0
OV,Saudi Arabia,Nepal,0,1,0
AC,Argentina,Italy,0,1,0
LH,Denmark,Italy,1,0,1
AI,Italy,Japan,0,24,0
TL,Australia,Australia,0,2,0
LH,Germany,Honduras,0,1,0
6E,Italy,Thailand,10,2,10
AT,Italy,Senegal,0,14,0
U2,Malta,Italy,7,0,7
AT,Italy,Benin,0,3,0
OS,Italy,Belgium,5,0,5
CM,Costa Rica,Argentina,1,0,1
LH,United Kingdom,,0,4,0
VR,Cape Verde,Italy,0,1,0
LH,Germany,Czech Republic,0,1,0
AT,United States,,0,1,0
EK,Malaysia,Switzerland,1,0,1
WY,Italy,Australia,0,15,0
LA,Colombia,Italy,0,8,0
MT,Egypt,Italy,0,2,0
H2,Peru,,0,3,0
LA,Paraguay,Spain,0,3,0
AK,Indonesia,Malaysia,0,2,0
TK,Germany,South Korea,0,1,0
UX,Bolivia,Italy,2,0,2
OS,Italy,Canada,0,1,0
AZ,Italy,Ecuador,0,2,0
V7,Italy,Denmark,0,2,0
QR,Australia,Greece,1,0,1
MH,Italy,Qatar,0,1,0
KL,France,Morocco,0,1,0
LH,Italy,Turks and Caicos Islands,0,1,0
TK,Saudi Arabia,Italy,0,2,0
CA,Singapore,Italy,0,1,0
IB,Cuba,Italy,1,2,1
MS,Italy,Lebanon,0,2,0
FR,Cyprus,Malta,0,1,0
W4,Italy,Italy,832,927,824
I2,Italy,Spain,40,2,40
W9,Turkey,United Kingdom,1,0,1
BA,United Kingdom,Jamaica,0,1,0
FR,Italy,Pakistan,0,5,0
FR,Belgium,United Kingdom,3,0,3
KL,Norway,Italy,1,3,1
AZ,Italy,Mauritius,0,1,0
LX,Switzerland,Sweden,1,0,1
QR,Netherlands,South Korea,1,0,1
NO,Italy,Iceland,1,0,1
U2,Italy,Romania,0,1,0
U2,Italy,Brazil,0,1,0
TK,Italy,Philippines,11,6,11
TK,United Arab Emirates,Italy,2,5,2
N0,Germany,United States,2,8,2
LX,Spain,Switzerland,2,0,2
FR,Netherlands,Republic of Ireland,1,4,1
W4,Italy,Denmark,0,1,0
IB,United States,United States,0,1,0
LA,Spain,Peru,0,1,0
H2,Argentina,Colombia,0,1,0
DY,Spain,Latvia,0,1,0
HV,France,Morocco,1,0,1
V7,France,Italy,30,14,30
W6,Italy,,0,24,0
IZ,Italy,Israel,0,1,0
7C,South Korea,South Korea,1,4,1
VJ,Vietnam,Thailand,0,3,0
LH,Germany,Austria,0,5,0
AS,United States,Mexico,0,3,0
V7,Italy,,0,10,0
W6,Spain,Romania,0,2,0
MS,Turkey,Tanzania,0,1,0
BA,Italy,Australia,6,6,6
CA,Japan,Italy,0,5,0
W6,Italy,Republic of Kosovo,1,5,1
OB,Bolivia,Bolivia,0,6,0
OD,Australia,,0,3,0
MS,Egypt,Turkey,0,3,0
NT,Spain,Italy,0,1,0
BA,Italy,Cyprus,1,0,1
FR,Hungary,Italy,27,25,27
5J,Philippines,Philippines,2,6,2
ME,Italy,Lebanon,18,2,18
LA,Italy,Chile,7,24,7
EK,Japan,Italy,1,1,1
TP,Colombia,Italy,0,4,0
NO,Tanzania,Italy,1,0,1
DY,Finland,Italy,0,1,0
QR,Malaysia,Italy,2,0,2
G9,Sri Lanka,Saudi Arabia,0,1,0
AZ,Portugal,Italy,1,2,1
NH,Germany,Japan,1,0,1
AV,Peru,Spain,2,1,2
KL,Brazil,Netherlands,0,1,0
SM,Egypt,Egypt,8,17,8
VY,Italy,Canada,0,6,0
AC,Italy,Mexico,2,8,2
E5,Egypt,Saudi Arabia,1,0,1
VY,United Kingdom,France,1,0,1
W6,Italy,Malaysia,0,6,0
OS,Albania,United States,0,1,0
IB,Spain,United States,2,1,2
OS,Montenegro,Italy,1,0,1
IB,France,Italy,0,1,0
JA,Argentina,Italy,0,1,0
NU,Japan,,0,1,0
MS,Italy,Mauritius,0,1,0
KL,Norway,Spain,7,3,7
"",Tanzania,Tanzania,4,5,4
IB,Switzerland,Spain,0,9,0
U2,Italy,Tunisia,0,7,0
FR,France,Republic of Ireland,3,2,3
A3,Greece,Germany,1,1,1
KL,Italy,Zambia,0,1,0
A3,Turkey,Greece,2,2,2
UX,United Kingdom,Spain,1,0,1
MH,Japan,India,1,3,1
LS,United Kingdom,Spain,1,0,1
AF,United States,Italy,6,6,6
DL,United States,Italy,17,0,17
VY,Italy,Brazil,0,1,0
8B,Indonesia,Indonesia,0,13,0
VS,United States,United States,0,1,0
MS,Italy,United Arab Emirates,0,9,0
